num_ssu,boundary,relative_time_s,npu_id,request_id,controller_request_id,latest_strictly_prior_decision_request_id,latest_strictly_prior_decision_prefetch_only,latest_decision_request_matches_boundary_active,selection_classification,controller_prefetch_only,slack_request_matches_controller_request,slack_eligible_admitted_nonprefetch,prefetch_requests_excluded_from_slack,selected_by_latest_strictly_prior_decision,compute_inventory_q_ms,deadline_slack_alpha1p5_ms_diagnostic_only,deadline_slack_alpha2_ms_diagnostic_only,slack_after_remaining_compute_alpha1p5_ms_diagnostic_only,slack_after_remaining_compute_alpha2_ms_diagnostic_only,deadline_or_slack_used_by_controller
3,82,41.0,16,2416,2416,2384,False,False,unknown_or_stale_decision,False,True,False,True,,11.427866446755434,,,,,False
3,82,41.0,17,2769,2769,2769,False,True,selected,False,True,True,True,True,450.3971009645913,627.8318984749571,1000.4827679495556,177.43479751036585,550.0856669849643,False
3,82,41.0,18,2546,2546,2546,False,True,selected,False,True,True,True,True,1048.7460881477405,1533.2530496628324,2077.7025388855022,484.5069615150919,1028.9564507377618,False
3,82,41.0,19,2483,2483,2483,False,True,selected,False,True,True,True,True,270.3843021312428,233.37455445826663,691.9247361725324,-37.009747672976175,421.54043404128964,False
3,82,41.0,20,2388,2388,2388,False,True,selected,False,True,True,True,True,843.0707982933673,1244.3949078464675,1810.319210575732,401.32410955310024,967.2484122823648,False
3,82,41.0,21,2197,2197,2197,False,True,selected,False,True,True,True,True,110.75277644916919,-9.462298279327115,556.4620044499375,-120.2150747284963,445.7092280007683,False
3,82,41.0,22,2966,2966,2966,False,True,selected,False,True,True,True,True,1212.331836041314,1835.8687796233266,2665.9071201318225,623.5369435820126,1453.5752840905084,False
3,82,41.0,23,2583,2615,2583,False,False,unknown_or_stale_decision,True,False,False,True,,52.064719153917395,,,,,False
3,82,41.0,24,2072,2072,2072,False,True,selected,False,True,True,True,True,626.1477444693058,911.8728514311911,1913.7092425820806,285.7251069618852,1287.5614981127746,False
3,82,41.0,25,2137,2137,2137,False,True,selected,False,True,True,True,True,93.5531726584401,153.39627156594355,311.29875061591633,59.843098907503446,217.74557795747623,False
3,82,41.0,26,2746,2746,2746,False,True,selected,False,True,True,True,True,1804.9341528684388,2789.8328201630534,3791.669211313943,984.8986672946146,1986.7350584455041,False
3,82,41.0,27,1915,1915,1915,False,True,selected,False,True,True,True,True,1004.9384079105915,1490.3838688547648,2056.3081715840294,485.4454609441733,1051.3697636734378,False
3,82,41.0,28,2876,2876,2876,False,True,selected,False,True,True,True,True,248.10065656294466,229.7508281610144,513.2944356615226,-18.349828401930267,265.1937790985779,False
3,82,41.0,29,1853,1853,1853,False,True,selected,False,True,True,True,True,1536.3231882193047,2313.2113773707592,3143.249717879255,776.8881891514545,1606.9265296599503,False
3,82,41.0,30,2366,2366,2366,True,False,unknown_prefetch_decision,False,True,False,True,,917.1003634285319,,,,,False
3,82,41.0,31,2623,2623,2623,False,True,selected,False,True,True,True,True,1109.4464664951993,1676.3338770762598,2678.1702682271493,566.8874105810605,1568.72380173195,False
3,83,41.5,0,2592,2592,2592,False,True,selected,False,True,True,True,True,73.4682363464554,-42.80377876965804,372.7967556386011,-116.27201511611344,299.3285192921457,False
3,83,41.5,1,2049,2049,2049,False,True,selected,False,True,True,True,True,135.967080955643,268.3484689314764,1356.0851165766207,132.3813879758334,1220.1180356209777,False
3,83,41.5,2,2978,2978,2978,False,True,selected,False,True,True,True,True,608.2677822299852,952.6670489589026,1454.1669536801894,344.3992667289174,845.8991714502042,False
3,83,41.5,3,2723,2723,2723,False,True,selected,False,True,True,True,True,1839.2392490551435,2733.652414479929,3735.4888056308187,894.4131654247856,1896.2495565756751,False
3,83,41.5,4,2084,2084,2084,False,True,selected,False,True,True,True,True,228.9843436076776,464.25156115834943,1380.1889355890598,235.26721755067183,1151.2045919813822,False
3,83,41.5,5,2469,2469,2469,False,True,selected,False,True,True,True,True,31.563456987247765,4.100883313351574,130.35471126234262,-27.46257367389619,98.79125427509486,False
3,83,41.5,6,3142,3142,3142,False,True,selected,False,True,True,True,True,184.68733133742774,348.1417288576022,834.5825556416178,163.45439752017444,649.89522430419,False
3,83,41.5,7,2567,2567,2567,False,True,selected,False,True,True,True,True,915.9373744307104,1296.713708175279,2212.6510826059894,380.77633374456855,1296.713708175279,False
3,83,41.5,8,2568,2568,2536,False,False,unknown_or_stale_decision,False,True,False,True,,120.55916168637171,,,,,False
3,83,41.5,9,2121,2121,2121,False,True,selected,False,True,True,True,True,207.50958512712398,418.6414634469461,1248.679803955442,211.1318783198221,1041.170218828318,False
3,83,41.5,10,2538,2538,2538,False,True,selected,False,True,True,True,True,707.4053784115808,1088.1552833953929,1654.0795861246575,380.74990498381203,946.6742077130766,False
3,83,41.5,11,2475,2475,2475,False,True,selected,False,True,True,True,True,2175.473295290288,3183.6876578013153,4271.42430544646,1008.214362511027,2095.9510101561714,False
3,83,41.5,12,2540,2540,2540,False,True,selected,False,True,True,True,True,305.3134358273446,666.2108315761175,1668.047222727007,360.89739574877285,1362.7337868996624,False
3,83,41.5,13,1933,1933,1933,False,True,selected,False,True,True,True,True,134.99395622365967,64.75770276818503,480.35823717644416,-70.23625345547464,345.3642809527845,False
3,83,41.5,14,2478,2478,2478,False,True,selected,False,True,True,True,True,122.04047739810477,220.29022530101787,342.7725944615618,98.2497479029131,220.73211706345705,False
3,83,41.5,15,2671,2671,2671,False,True,selected,False,True,True,True,True,40.43311687989561,34.67154248134881,96.50085901748699,-5.761574398546799,56.06774213759138,False
3,83,41.5,16,2512,2512,2480,False,False,unknown_or_stale_decision,False,True,False,True,,456.4776148836579,,,,,False
3,83,41.5,17,2769,2769,2769,False,True,selected,False,True,True,True,True,139.74407605297444,127.83189847495714,500.48276794955564,-11.912177578017292,360.7386918965812,False
3,83,41.5,18,2546,2546,2546,False,True,selected,False,True,True,True,True,726.758919590603,1033.2530496628324,1577.7025388855022,306.4941300722294,850.9436192948992,False
3,83,41.5,19,2515,2515,2515,False,True,selected,False,True,True,True,True,169.8449547949345,234.97691008863978,339.7559043793555,65.13195529370529,169.91094958442102,False
3,83,41.5,20,2388,2388,2388,False,True,selected,False,True,True,True,True,507.17667061037554,744.3949078464675,1310.319210575732,237.21823723609197,803.1425399653565,False
3,83,41.5,21,2261,2261,2229,False,False,unknown_or_stale_decision,False,True,False,True,,150.85638647966974,,,,,False
3,83,41.5,22,2966,2966,2966,False,True,selected,False,True,True,True,True,830.0383405084959,1335.8687796233266,2165.9071201318225,505.8304391148307,1335.8687796233266,False
3,83,41.5,23,2647,2647,2615,False,False,unknown_or_stale_decision,False,True,False,True,,68.00203662291571,,,,,False
3,83,41.5,24,2072,2072,2072,False,True,selected,False,True,True,True,True,274.662534032911,411.87285143119107,1413.7092425820806,137.21031739828004,1139.0467085491696,False
3,83,41.5,25,2169,2169,2169,False,True,rejected,False,True,True,True,False,10.18463081168306,-301.67618440123306,-281.30692277786693,-311.8608152129161,-291.49155358955,False
3,83,41.5,26,2746,2746,2746,False,True,selected,False,True,True,True,True,1424.431835588892,2289.8328201630534,3291.669211313943,865.4009845741614,1867.237375725051,False
3,83,41.5,27,1915,1915,1915,False,True,selected,False,True,True,True,True,707.4053784115808,990.3838688547648,1556.3081715840294,282.978490443184,848.9027931724486,False
3,83,41.5,28,2908,2908,2908,False,True,selected,False,True,True,True,True,1065.7869372356602,1638.1271075586633,2210.4672778816607,572.3401703230031,1144.6803406460006,False
3,83,41.5,29,1853,1853,1853,False,True,selected,False,True,True,True,True,1159.6600220764703,1813.2113773707592,2643.249717879255,653.5513552942889,1483.5896958027847,False
3,83,41.5,30,2366,2366,2366,False,True,selected,False,True,True,True,True,580.3169503187977,820.133024498467,1278.6832062127328,239.81607417966927,698.3662558939351,False
3,83,41.5,31,2623,2623,2623,False,True,selected,False,True,True,True,True,751.377293363167,1176.3338770762598,2178.1702682271493,424.95658371309275,1426.7929748639822,False
3,84,42.0,0,2656,2656,2656,False,True,selected,False,True,True,True,True,53.782393425628044,42.62346037878717,112.29038724271732,-11.158933046840872,58.50799381708927,False
3,84,42.0,1,2113,2113,2113,False,True,rejected,False,True,True,True,False,12.730788514603827,-196.5626605929106,-176.19339896954446,-209.29344910751442,-188.9241874841483,False
3,84,42.0,2,2978,2978,2978,False,True,selected,False,True,True,True,True,277.18183561463,452.66704895890257,954.1669536801894,175.48521334427255,676.9851180655594,False
3,84,42.0,3,2723,2723,2723,False,True,selected,False,True,True,True,True,1454.357372698267,2233.652414479929,3235.4888056308187,779.2950417816621,1781.1314329325517,False
3,84,42.0,4,2148,2148,2148,True,False,unknown_prefetch_decision,False,True,False,True,,92.74397480420728,,,,,False
3,84,42.0,5,2501,2501,2501,False,True,selected,False,True,True,True,True,275.3118293870883,486.0124773236879,800.6545680517888,210.70064793659958,525.3427386647005,False
3,84,42.0,6,3174,3174,3174,False,True,selected,False,True,True,True,True,409.2093798564841,534.3727382972617,807.1789915349177,125.16335844077759,397.96961167843364,False
3,84,42.0,7,2567,2567,2567,False,True,selected,False,True,True,True,True,555.6754690267708,796.713708175279,1712.6510826059894,241.03823914850818,1156.9756135792186,False
3,84,42.0,8,2600,2600,2600,False,True,selected,False,True,True,True,True,930.0527767748711,1435.3474029999638,2007.6875733229613,505.29462622509277,1077.6347965480902,False
3,84,42.0,9,2153,2153,2153,False,True,selected,False,True,True,True,True,745.1440452856822,1097.9335400211453,1556.483721735411,352.7894947354631,811.3396764497289,False
3,84,42.0,10,2538,2538,2538,False,True,selected,False,True,True,True,True,389.6898499939773,588.1552833953929,1154.0795861246575,198.46543340141557,764.3897361306801,False
3,84,42.0,11,2475,2475,2475,False,True,selected,False,True,True,True,True,1776.7847950223193,2683.6876578013153,3771.4243054464596,906.902862778996,1994.6395104241403,False
3,84,42.0,12,2572,2572,2572,False,True,selected,False,True,True,True,True,2106.078461633312,3118.2203020932184,4205.956949738363,1012.1418404599062,2099.8784881050506,False
3,84,42.0,13,1965,1965,1965,False,True,selected,False,True,True,True,True,186.90687789087698,229.92709667508518,416.8339745659622,43.0202187842082,229.9270966750852,False
3,84,42.0,14,2542,2542,2542,False,True,selected,False,True,True,True,True,92.87883373354843,142.29867474274323,257.2514957197432,49.4198410091948,164.37266198619477,False
3,84,42.0,15,2831,2831,2799,False,False,unknown_or_stale_decision,False,True,False,True,,21.834580264435406,,,,,False
3,84,42.0,16,2512,2512,2512,False,True,selected,False,True,True,True,True,53.941324883126846,185.22035085070502,413.9630868177512,131.27902596757818,360.02176193462435,False
3,84,42.0,17,2833,2833,2833,False,True,rejected,False,True,True,True,False,27.08498790292105,-40.14949257958639,-20.45131955928018,-67.23448048250745,-47.53630746220123,False
3,84,42.0,18,2546,2546,2546,False,True,selected,False,True,True,True,True,408.3371169170025,533.2530496628324,1077.7025388855022,124.91593274582988,669.3654219684997,False
3,84,42.0,19,2547,2547,2547,False,True,selected,False,True,True,True,True,675.350868413421,1026.526330133443,1442.1268645417022,351.175461720022,766.7759961282811,False
3,84,42.0,20,2388,2388,2388,False,True,selected,False,True,True,True,True,207.94919350175306,244.3949078464675,810.3192105757321,36.445714344714446,602.370017073979,False
3,84,42.0,21,2293,2293,2293,False,True,rejected,False,True,True,True,False,17.911829932095532,-263.9421960591457,-249.6127321134693,-281.85402599124126,-267.52456204556483,False
3,84,42.0,22,2966,2966,2966,False,True,selected,False,True,True,True,True,415.01917025424797,835.8687796233266,1665.9071201318225,420.8496093690787,1250.8879498775746,False
3,84,42.0,23,2647,2647,2647,False,True,rejected,False,True,True,True,False,35.662782795007935,-424.58102639333777,-388.3132735277827,-460.2438091883457,-423.97605632279067,False
3,84,42.0,24,2104,2104,2104,False,True,rejected,False,True,True,True,False,19.703012925305085,-152.39387723534622,-138.0644132896698,-172.0968901606513,-157.76742621497488,False
3,84,42.0,25,2201,2201,2201,False,True,rejected,False,True,True,True,False,28.721626924379162,-331.0158037569463,-305.4854687130537,-359.73743068132546,-334.2070956374329,False
3,84,42.0,26,2746,2746,2746,False,True,selected,False,True,True,True,True,1044.3608646885586,1789.8328201630534,2791.669211313943,745.4719554744947,1747.3083466253843,False
3,84,42.0,27,1915,1915,1915,False,True,selected,False,True,True,True,True,356.6303483460281,490.38386885476484,1056.3081715840294,133.75352050873676,699.6778232380013,False
3,84,42.0,28,2908,2908,2908,False,True,selected,False,True,True,True,True,657.8132161608329,1138.1271075586633,1710.4672778816607,480.3138913978304,1052.654061720828,False
3,84,42.0,29,1853,1853,1853,False,True,selected,False,True,True,True,True,804.5291193393122,1313.2113773707592,2143.249717879255,508.6822580314471,1338.7205985399428,False
3,84,42.0,30,2366,2366,2366,False,True,selected,False,True,True,True,True,271.6002368846608,320.13302449846697,778.6832062127328,48.53278761380619,507.082969328072,False
3,84,42.0,31,2623,2623,2623,False,True,selected,False,True,True,True,True,375.6886466815835,676.3338770762598,1678.1702682271493,300.6452303946763,1302.4816215455658,False
3,85,42.5,0,2752,2752,2752,False,True,rejected,False,True,True,True,False,21.54850662165157,-126.72156658287508,-111.04992540349213,-148.27007320452665,-132.5984320251437,False
3,85,42.5,1,2177,2177,2177,False,True,selected,False,True,True,True,True,1040.2146589475492,1586.5762372662748,2152.5005399955394,546.3615783187256,1112.2858810479902,False
3,85,42.5,2,3010,3010,3010,True,False,unknown_prefetch_decision,False,True,False,True,,129.24062396752896,,,,,False
3,85,42.5,3,2723,2723,2723,False,True,selected,False,True,True,True,True,1127.0659400447505,1733.6524144799291,2735.4888056308187,606.5864744351786,1608.4228655860682,False
3,85,42.5,4,2180,2180,2180,False,True,selected,False,True,True,True,True,417.4554510332842,658.5748381830183,988.2760184637884,241.1193871497341,570.8205674305043,False
3,85,42.5,5,2533,2533,2533,False,True,selected,False,True,True,True,True,1316.4178553255229,1865.0844576482655,2523.323882431263,548.6666023227426,1206.9060271057401,False
3,85,42.5,6,3174,3174,3174,False,True,selected,False,True,True,True,True,136.40312661882803,34.37273829726166,307.1789915349177,-102.03038832156636,170.7758649160897,False
3,85,42.5,7,2567,2567,2567,False,True,selected,False,True,True,True,True,228.9843436076776,296.71370817527895,1212.6510826059894,67.72936456760135,983.6667389983118,False
3,85,42.5,8,2600,2600,2600,False,True,selected,False,True,True,True,True,574.834613937841,935.3474029999638,1507.6875733229613,360.5127890621228,932.8529593851202,False
3,85,42.5,9,2153,2153,2153,False,True,selected,False,True,True,True,True,449.7275907941121,597.9335400211453,1056.483721735411,148.20594922703322,606.756130941299,False
3,85,42.5,10,2538,2538,2538,False,True,selected,False,True,True,True,True,86.74612361713794,88.15528339539287,654.0795861246575,1.4091597782549314,567.3334625075195,False
3,85,42.5,11,2475,2475,2475,False,True,selected,False,True,True,True,True,1495.6378905120732,2183.6876578013153,3271.4243054464596,688.049767289242,1775.7864149343864,False
3,85,42.5,12,2572,2572,2572,False,True,selected,False,True,True,True,True,1767.572052423359,2618.2203020932184,3705.9569497383627,850.6482496698593,1938.3848973150036,False
3,85,42.5,13,1997,1997,1997,False,True,rejected,False,True,True,True,False,41.486794446325455,-107.41196537096859,-81.881630327076,-148.89875981729404,-123.36842477340144,False
3,85,42.5,14,2574,2574,2574,False,True,selected,False,True,True,True,True,62.93335399787113,-17.242855828714596,87.53613846200113,-80.17620982658573,24.602784464130004,False
3,85,42.5,15,2863,2863,2863,False,True,selected,False,True,True,True,True,117.87636857705517,93.5844486660709,198.36344295678663,-24.291919910984276,80.48707437973145,False
3,85,42.5,16,2544,2544,2544,False,True,selected,False,True,True,True,True,88.97497585566158,3.774764394324052,146.13472576338256,-85.20021146133753,57.15974990772098,False
3,85,42.5,17,2833,2833,2833,False,True,rejected,False,True,True,True,False,7.386814882614832,-540.1494925795864,-520.4513195592801,-547.5363074622013,-527.838134441895,False
3,85,42.5,18,2546,2546,2546,False,True,selected,False,True,True,True,True,109.41830616578291,33.25304966283238,577.7025388855022,-76.16525650295053,468.28423271971934,False
3,85,42.5,19,2547,2547,2547,False,True,selected,False,True,True,True,True,387.08113562677084,526.526330133443,942.1268645417022,139.44519450667218,555.0457289149313,False
3,85,42.5,20,2420,2420,2420,False,True,selected,False,True,True,True,True,7.366188833782921,-19.538226268405822,39.39128440185755,-26.904415102188743,32.025095568074626,False
3,85,42.5,21,2357,2357,2325,False,False,unknown_or_stale_decision,False,True,False,True,,187.5914101898421,,,,,False
3,85,42.5,22,2966,2966,2966,False,True,selected,False,True,True,True,True,103.75479256356199,335.86877962332665,1165.9071201318225,232.11398705976467,1062.1523275682605,False
3,85,42.5,23,2647,2647,2647,False,True,rejected,False,True,True,True,False,13.600407324583141,-924.5810263933378,-888.3132735277827,-938.1814337179209,-901.9136808523658,False
3,85,42.5,24,2136,2136,2104,False,False,unknown_or_stale_decision,False,True,False,True,,1488.2772032376654,,,,,False
3,85,42.5,25,2265,2265,2265,False,True,selected,False,True,True,True,True,848.8864540938971,1341.8899464765882,1907.8142492058528,493.0034923826911,1058.9277951119557,False
3,85,42.5,26,2746,2746,2746,False,True,selected,False,True,True,True,True,751.377293363167,1289.8328201630534,2291.669211313943,538.4555267998863,1540.2919179507758,False
3,85,42.5,27,1915,1915,1915,False,True,selected,False,True,True,True,True,70.74053784115809,-9.616131145235158,556.3081715840294,-80.35666898639325,485.56763374287135,False
3,85,42.5,28,2908,2908,2908,False,True,selected,False,True,True,True,True,323.88086025827585,638.1271075586633,1210.4672778816607,314.24624730038744,886.5864176233849,False
3,85,42.5,29,1853,1853,1853,False,True,selected,False,True,True,True,True,468.5540864362238,813.2113773707592,1643.249717879255,344.6572909345354,1174.6956314430313,False
3,85,42.5,30,2398,2398,2398,False,True,selected,False,True,True,True,True,20.641181642456214,15.731955943501617,45.34901727698377,-4.909225698954597,24.70783563452756,False
3,85,42.5,31,2623,2655,2655,True,False,unknown_or_stale_decision,True,False,False,True,,31.178610195383953,,,,,False
3,86,43.0,0,2752,2752,2752,False,True,rejected,False,True,True,True,False,5.87686544226861,-626.7215665828751,-611.0499254034921,-632.5984320251437,-616.9267908457607,False
3,86,43.0,1,2177,2177,2177,False,True,selected,False,True,True,True,True,713.640761550842,1086.5762372662748,1652.5005399955394,372.93547571543286,938.8597784446974,False
3,86,43.0,2,3074,3074,3074,False,True,selected,False,True,True,True,True,26.210802345000904,64.80130735632275,165.80883343971715,38.59050501132185,139.59803109471625,False
3,86,43.0,3,2723,2723,2723,False,True,selected,False,True,True,True,True,768.4951201723205,1233.6524144799291,2235.4888056308187,465.1572943076086,1466.993685458498,False
3,86,43.0,4,2180,2180,2180,False,True,selected,False,True,True,True,True,118.9953062139398,158.5748381830183,488.27601846378843,39.5795319690785,369.28071224984865,False
3,86,43.0,5,2533,2533,2533,False,True,selected,False,True,True,True,True,929.6259836295528,1365.0844576482655,2023.323882431263,435.45847401871265,1093.6978988017102,False
3,86,43.0,6,3206,3206,3206,False,True,selected,False,True,True,True,True,2005.3917990736654,2994.068845034727,4081.8054926798713,988.6770459610616,2076.413693606206,False
3,86,43.0,7,2599,2599,2599,False,True,selected,False,True,True,True,True,104.77899429071572,136.09447726901192,240.87347155972765,31.315482978296203,136.09447726901192,False
3,86,43.0,8,2600,2600,2600,False,True,selected,False,True,True,True,True,219.5332497846403,435.34740299996383,1007.6875733229613,215.81415321532353,788.154323538321,False
3,86,43.0,9,2153,2153,2153,False,True,selected,False,True,True,True,True,122.49232402445367,97.93354002114529,556.4837217354111,-24.558784003308375,433.9913977109575,False
3,86,43.0,10,2570,2570,2570,False,True,rejected,False,True,True,True,False,35.10421068535231,-280.100094883358,-254.5697598394654,-315.2043055687103,-289.6739705248177,False
3,86,43.0,11,2475,2475,2475,False,True,selected,False,True,True,True,True,1122.618488144495,1683.6876578013153,2771.4243054464596,561.0691696568203,1648.8058173019647,False
3,86,43.0,12,2572,2572,2572,False,True,selected,False,True,True,True,True,1414.2347713326365,2118.2203020932184,3205.9569497383627,703.9855307605819,1791.7221784057263,False
3,86,43.0,13,2061,2061,2061,False,True,selected,False,True,True,True,True,335.1229262994542,541.3376361133164,770.0803720803626,206.2147098138622,434.9574457809084,False
3,86,43.0,14,2638,2638,2638,False,True,selected,False,True,True,True,True,147.4365878754336,233.78510620449066,349.3015084766382,86.34851832905707,201.86492060120463,False
3,86,43.0,15,2895,2895,2895,False,True,selected,False,True,True,True,True,12.808570691021915,15.32024217056761,116.327768253962,2.5116714795456954,103.51919756294009,False
3,86,43.0,16,2608,2608,2608,False,True,rejected,False,True,True,True,False,24.62271627538277,-202.10585919207503,-182.40768617176883,-226.7285754674578,-207.0304024471516,False
3,86,43.0,17,2865,2865,2865,False,True,selected,False,True,True,True,True,2164.7898591973926,3125.5137391844855,4256.200045420017,960.7238799870929,2091.4101862226244,False
3,86,43.0,18,2578,2578,2578,False,True,rejected,False,True,True,True,False,5.600471813674504,-309.0911636822921,-300.1304087804129,-314.69163549596664,-305.7308805940874,False
3,86,43.0,19,2547,2547,2547,False,True,selected,False,True,True,True,True,85.17935695192415,26.526330133443025,442.12686454170216,-58.65302681848112,356.947507589778,False
3,86,43.0,20,2452,2452,2452,False,True,selected,False,True,True,True,True,246.2323500616385,331.669922934209,604.4761761718651,85.43757287257051,358.24382611022656,False
3,86,43.0,21,2389,2389,2389,False,True,selected,False,True,True,True,True,129.955952556166,151.54918800316642,267.065590275314,21.59323544700041,137.10963771914797,False
3,86,43.0,22,2998,2998,2998,False,True,rejected,False,True,True,True,False,10.189470790069855,-334.9601982049861,-323.3150887306205,-345.14966899505595,-333.50455952069035,False
3,86,43.0,23,2679,2679,2679,False,True,selected,False,True,True,True,True,198.86427038392074,242.47574459501823,384.83570596407674,43.61147421109749,185.971435580156,False
3,86,43.0,24,2136,2136,2136,False,True,selected,False,True,True,True,True,1146.9146682656199,1714.6631902645145,2458.801791883347,567.7485219988946,1311.8871236177272,False
3,86,43.0,25,2265,2265,2265,False,True,selected,False,True,True,True,True,565.9243027292647,841.8899464765882,1407.8142492058528,275.9656437473235,841.8899464765881,False
3,86,43.0,26,2746,2746,2746,False,True,selected,False,True,True,True,True,375.6886466815835,789.8328201630534,1791.669211313943,414.14417348146986,1415.9805646323593,False
3,86,43.0,27,1979,1979,1979,False,True,selected,False,True,True,True,True,12.765167521946294,-44.28668817221207,-18.756353128319475,-57.05185569415836,-31.52152065026577,False
3,86,43.0,28,2940,2940,2940,True,False,unknown_prefetch_decision,False,True,False,True,,117.57083695833614,,,,,False
3,86,43.0,29,1853,1853,1853,False,True,selected,False,True,True,True,True,103.75479256356199,313.21137737075924,1143.249717879255,209.45658480719726,1039.494925315693,False
3,86,43.0,30,2462,2462,2462,False,True,selected,False,True,True,True,True,858.5102554844964,1392.049790552403,1964.3899608754004,533.5395350679066,1105.879705390904,False
3,86,43.0,31,2655,2655,2655,False,True,rejected,False,True,True,True,False,15.67164117938296,-421.80646626646717,-406.1348250870842,-437.4781074458501,-421.80646626646717,False
3,87,43.5,0,2784,2784,2784,False,True,selected,False,True,True,True,True,745.1440452856822,1006.0130522533614,1464.5632339676272,260.8690069676792,719.419188681945,False
3,87,43.5,1,2177,2177,2177,False,True,selected,False,True,True,True,True,428.74684749089715,586.5762372662748,1152.5005399955394,157.82938977537765,723.7536925046422,False
3,87,43.5,2,3106,3106,3106,False,True,rejected,False,True,True,True,False,15.121219467558756,-392.97533735297594,-372.81371139623093,-408.0965568205347,-387.9349308637897,False
3,87,43.5,3,2723,2723,2723,False,True,selected,False,True,True,True,True,477.0807654829245,733.6524144799291,1735.4888056308187,256.5716489970046,1258.408040147894,False
3,87,43.5,4,2212,2212,2212,False,True,rejected,False,True,True,True,False,31.413223089323708,-248.63464705776028,-225.78866662916118,-280.047870147084,-257.2018897184849,False
3,87,43.5,5,2533,2533,2533,False,True,selected,False,True,True,True,True,638.552003845748,865.0844576482655,1523.323882431263,226.53245380251747,884.771878585515,False
3,87,43.5,6,3206,3206,3206,False,True,selected,False,True,True,True,True,1690.0950196697036,2494.068845034727,3581.8054926798713,803.9738253650235,1891.7104730101678,False
3,87,43.5,7,2631,2631,2631,False,True,selected,False,True,True,True,True,83.51277668465298,69.6445817273185,195.89840967630954,-13.868194957334481,112.38563299165656,False
3,87,43.5,8,2632,2632,2632,False,True,rejected,False,True,True,True,False,57.93570776713606,-27.956388435277887,2.9426557071946746,-85.89209620241394,-54.993052059941384,False
3,87,43.5,9,2217,2217,2217,False,True,rejected,False,True,True,True,False,26.215906834151475,-23.46105036771432,-5.983779144946666,-49.6769572018658,-32.19968597909814,False
3,87,43.5,10,2570,2570,2570,False,True,rejected,False,True,True,True,False,12.765167521946294,-780.100094883358,-754.5697598394654,-792.8652624053043,-767.3349273614117,False
3,87,43.5,11,2475,2475,2475,False,True,selected,False,True,True,True,True,815.802485733858,1183.6876578013153,2271.4243054464596,367.88517206745723,1455.6218197126016,False
3,87,43.5,12,2572,2572,2572,False,True,selected,False,True,True,True,True,1105.8931387182254,1618.2203020932184,2705.9569497383627,512.327163374993,1600.0638110201373,False
3,87,43.5,13,2061,2093,2061,False,False,unknown_or_stale_decision,True,False,False,True,,18.623743812539033,,,,,False
3,87,43.5,14,2670,2670,2670,False,True,selected,False,True,True,True,True,260.47713806224994,391.3488292996881,599.730539749488,130.87169123743814,339.25340168723807,False
3,87,43.5,15,2959,2959,2927,False,False,unknown_or_stale_decision,False,True,False,True,,44.67808632681203,,,,,False
3,87,43.5,16,2608,2608,2608,False,True,rejected,False,True,True,True,False,2.462271627538277,-702.1058591920751,-682.4076861717688,-704.5681308196133,-684.869957799307,False
3,87,43.5,17,2865,2865,2865,False,True,selected,False,True,True,True,True,1859.384022079428,2625.5137391844855,3756.200045420017,766.1297171050576,1896.816023340589,False
3,87,43.5,18,2610,2610,2610,False,True,rejected,False,True,True,True,False,25.701727982173942,-318.9937331280719,-296.1477526994728,-344.69546111024584,-321.84948068164675,False
3,87,43.5,19,2579,2579,2579,False,True,selected,False,True,True,True,True,165.5472844072421,185.96766979520237,372.8745476860794,20.420385387960266,207.32726327883728,False
3,87,43.5,20,2484,2484,2484,True,False,unknown_prefetch_decision,False,True,False,True,,20.037942123942873,,,,,False
3,87,43.5,21,2421,2421,2421,False,True,selected,False,True,True,True,True,129.64475660013386,138.37129684661295,275.36254725997117,8.72654024647909,145.7177906598373,False
3,87,43.5,22,3030,3030,3030,False,True,selected,False,True,True,True,True,383.28196386890426,549.1596493318305,835.9111541553384,165.8776854629262,452.62919028643415,False
3,87,43.5,23,2775,2775,2711,False,False,unknown_or_stale_decision,False,True,False,True,,107.4792077404983,,,,,False
3,87,43.5,24,2136,2136,2136,False,True,selected,False,True,True,True,True,840.4518039866825,1214.6631902645145,1958.801791883347,374.21138627783193,1118.3499878966645,False
3,87,43.5,25,2265,2265,2265,False,True,selected,False,True,True,True,True,279.30828450453225,341.8899464765882,907.8142492058528,62.58166197205594,628.5059647013205,False
3,87,43.5,26,2746,2778,2746,False,False,unknown_or_stale_decision,True,False,False,True,,78.66987453864567,,,,,False
3,87,43.5,27,2011,2011,2011,False,True,selected,False,True,True,True,True,107.49426227656525,123.23147405117129,324.08361738858025,15.737211774606038,216.589355112015,False
3,87,43.5,28,2972,2972,2972,False,True,selected,False,True,True,True,True,800.9944768471474,1212.7633692892134,1714.2632740105003,411.768892442066,913.2687971633528,False
3,87,43.5,29,1885,1885,1885,False,True,selected,False,True,True,True,True,175.7456254202329,231.87889044469125,432.7310337821002,56.13326502445835,256.9854083618673,False
3,87,43.5,30,2462,2462,2462,False,True,selected,False,True,True,True,True,555.7663052939507,892.049790552403,1464.3899608754004,336.2834852584523,908.6236555814497,False
3,87,43.5,31,2719,2719,2719,False,True,selected,False,True,True,True,True,1005.868078442178,1563.6086095284,2129.5329122576645,557.740531086222,1123.6648338154864,False
3,88,44.0,0,2784,2784,2784,False,True,selected,False,True,True,True,True,438.64093613102614,506.01305225336137,964.5632339676272,67.37211612233523,525.922297836601,False
