num_ssu,evaluation,relative_time_s,selection_mode,attempt_index,npu_id,stage,accepted,rejection_reason,target_sum_gbps,npu_capacity_gbps,target_gbps_by_ssu,admission_remaining_before_gbps_by_ssu,admission_remaining_after_gbps_by_ssu,violating_ssu_ids,target_ssu0_gbps,admission_remaining_before_ssu0_gbps,admission_remaining_after_ssu0_gbps,target_ssu1_gbps,admission_remaining_before_ssu1_gbps,admission_remaining_after_ssu1_gbps,target_ssu2_gbps,admission_remaining_before_ssu2_gbps,admission_remaining_after_ssu2_gbps
3,434,30.33384420208521,greedy_overload,29,30,greedy_candidate,False,npu_target_exceeds_capacity,54.42895022807466,50.0,"[16.872797335437017,18.911002895915228,18.645149996722417]","[5.557369235336178,2.2032706259547155,2.9687551261480696]","[5.557369235336178,2.2032706259547155,2.9687551261480696]",,16.872797335437017,5.557369235336178,5.557369235336178,18.911002895915228,2.2032706259547155,2.2032706259547155,18.645149996722417,2.9687551261480696,2.9687551261480696
3,434,30.33384420208521,greedy_overload,30,5,greedy_candidate,False,npu_target_exceeds_capacity,54.82959567003131,50.0,"[17.430978054523866,19.67626627983618,17.722351335671263]","[5.557369235336178,2.2032706259547155,2.9687551261480696]","[5.557369235336178,2.2032706259547155,2.9687551261480696]",,17.430978054523866,5.557369235336178,5.557369235336178,19.67626627983618,2.2032706259547155,2.2032706259547155,17.722351335671263,2.9687551261480696,2.9687551261480696
3,435,30.433844202085208,greedy_overload,0,20,pinned,True,,0.9654508306523437,50.0,"[0.29207455315612796,0.3267383462779541,0.34663793121826175]","[38.0,38.0,38.0]","[37.70792544684387,37.673261653722044,37.65336206878174]",,0.29207455315612796,38.0,37.70792544684387,0.3267383462779541,38.0,37.673261653722044,0.34663793121826175,38.0,37.65336206878174
3,435,30.433844202085208,greedy_overload,1,14,pinned,True,,0.9421628036132814,50.0,"[0.2952670929180909,0.3221860301641846,0.3247096805310059]","[37.70792544684387,37.673261653722044,37.65336206878174]","[37.412658353925785,37.35107562355786,37.32865238825073]",,0.2952670929180909,37.70792544684387,37.412658353925785,0.3221860301641846,37.673261653722044,37.35107562355786,0.3247096805310059,37.65336206878174,37.32865238825073
3,435,30.433844202085208,greedy_overload,2,24,pinned,True,,0.9513819113906252,50.0,"[0.3072170755532227,0.3407593865317383,0.3034054493056641]","[37.412658353925785,37.35107562355786,37.32865238825073]","[37.10544127837256,37.010316237026124,37.02524693894507]",,0.3072170755532227,37.412658353925785,37.10544127837256,0.3407593865317383,37.35107562355786,37.010316237026124,0.3034054493056641,37.32865238825073,37.02524693894507
3,435,30.433844202085208,greedy_overload,3,19,pinned,True,,0.9165073182890624,50.0,"[0.3001985776340332,0.3383863825627441,0.2779223580922851]","[37.10544127837256,37.010316237026124,37.02524693894507]","[36.805242700738525,36.67192985446338,36.74732458085278]",,0.3001985776340332,37.10544127837256,36.805242700738525,0.3383863825627441,37.010316237026124,36.67192985446338,0.2779223580922851,37.02524693894507,36.74732458085278
3,435,30.433844202085208,greedy_overload,4,21,pinned,True,,0.9421628036132813,50.0,"[0.311250211907959,0.3188211630084229,0.31209142869689943]","[36.805242700738525,36.67192985446338,36.74732458085278]","[36.493992488830564,36.353108691454956,36.43523315215588]",,0.311250211907959,36.805242700738525,36.493992488830564,0.3188211630084229,36.67192985446338,36.353108691454956,0.31209142869689943,36.74732458085278,36.43523315215588
3,435,30.433844202085208,greedy_overload,5,23,pinned,True,,0.9308161792617187,50.0,"[0.301201606394165,0.3312279347574463,0.2983866381101074]","[36.493992488830564,36.353108691454956,36.43523315215588]","[36.1927908824364,36.02188075669751,36.13684651404577]",,0.301201606394165,36.493992488830564,36.1927908824364,0.3312279347574463,36.353108691454956,36.02188075669751,0.2983866381101074,36.43523315215588,36.13684651404577
3,435,30.433844202085208,greedy_overload,6,8,pinned,True,,0.9654508306523435,50.0,"[0.30940644971704095,0.32545450208825677,0.3305898788470458]","[36.1927908824364,36.02188075669751,36.13684651404577]","[35.88338443271936,35.69642625460926,35.80625663519873]",,0.30940644971704095,36.1927908824364,35.88338443271936,0.32545450208825677,36.02188075669751,35.69642625460926,0.3305898788470458,36.13684651404577,35.80625663519873
3,435,30.433844202085208,greedy_overload,7,11,pinned,True,,1.8311259615644535,50.0,"[0.543006767857544,0.6891072435142823,0.5990119501926271]","[35.88338443271936,35.69642625460926,35.80625663519873]","[35.34037766486182,35.00731901109498,35.2072446850061]",,0.543006767857544,35.88338443271936,35.34037766486182,0.6891072435142823,35.69642625460926,35.00731901109498,0.5990119501926271,35.80625663519873,35.2072446850061
3,435,30.433844202085208,greedy_overload,8,22,pinned,True,,3.910885655434571,50.0,"[1.2055151464068605,1.382119276135254,1.3232512328924562]","[35.34037766486182,35.00731901109498,35.2072446850061]","[34.13486251845496,33.62519973495972,33.88399345211365]",,1.2055151464068605,35.34037766486182,34.13486251845496,1.382119276135254,35.00731901109498,33.62519973495972,1.3232512328924562,35.2072446850061,33.88399345211365
3,435,30.433844202085208,greedy_overload,9,4,pinned,True,,1.9493601261621096,50.0,"[0.613022460727295,0.6758636753206787,0.6604739901141358]","[34.13486251845496,33.62519973495972,33.88399345211365]","[33.521840057727665,32.949336059639045,33.223519461999516]",,0.613022460727295,34.13486251845496,33.521840057727665,0.6758636753206787,33.62519973495972,32.949336059639045,0.6604739901141358,33.88399345211365,33.223519461999516
3,435,30.433844202085208,greedy_overload,10,2,pinned,True,,0.836758157167969,50.0,"[0.2614869241149903,0.2597436779542237,0.31552755509875496]","[33.521840057727665,32.949336059639045,33.223519461999516]","[33.260353133612675,32.68959238168482,32.90799190690076]",,0.2614869241149903,33.521840057727665,33.260353133612675,0.2597436779542237,32.949336059639045,32.68959238168482,0.31552755509875496,33.223519461999516,32.90799190690076
3,435,30.433844202085208,greedy_overload,11,16,pinned,True,,3.795548192261719,50.0,"[1.1805051464121095,1.3262004018237306,1.2888426440258791]","[33.260353133612675,32.68959238168482,32.90799190690076]","[32.079847987200566,31.36339197986109,31.61914926287488]",,1.1805051464121095,33.260353133612675,32.079847987200566,1.3262004018237306,32.68959238168482,31.36339197986109,1.2888426440258791,32.90799190690076,31.61914926287488
3,435,30.433844202085208,greedy_overload,12,6,pinned,True,,1.6272899991562502,50.0,"[0.5085281247363281,0.530638043203125,0.5881238312167969]","[32.079847987200566,31.36339197986109,31.61914926287488]","[31.571319862464236,30.832753936657962,31.031025431658083]",,0.5085281247363281,32.079847987200566,31.571319862464236,0.530638043203125,31.36339197986109,30.832753936657962,0.5881238312167969,31.61914926287488,31.031025431658083
3,435,30.433844202085208,greedy_overload,13,29,pinned,True,,1.7871197716582032,50.0,"[0.5384271106918945,0.6501220964205323,0.5985705645457764]","[31.571319862464236,30.832753936657962,31.031025431658083]","[31.03289275177234,30.18263184023743,30.432454867112305]",,0.5384271106918945,31.571319862464236,31.03289275177234,0.6501220964205323,30.832753936657962,30.18263184023743,0.5985705645457764,31.031025431658083,30.432454867112305
3,435,30.433844202085208,greedy_overload,14,27,pinned,True,,3.602878238920899,50.0,"[1.1629543682592776,1.2883710158166506,1.151552854844971]","[31.03289275177234,30.18263184023743,30.432454867112305]","[29.869938383513063,28.89426082442078,29.280902012267333]",,1.1629543682592776,31.03289275177234,29.869938383513063,1.2883710158166506,30.18263184023743,28.89426082442078,1.151552854844971,30.432454867112305,29.280902012267333
3,435,30.433844202085208,greedy_overload,15,12,pinned,True,,14.28002077252588,50.0,"[4.567369568236085,5.0893546617487795,4.623296542541016]","[29.869938383513063,28.89426082442078,29.280902012267333]","[25.302568815276977,23.804906162672,24.657605469726317]",,4.567369568236085,29.869938383513063,25.302568815276977,5.0893546617487795,28.89426082442078,23.804906162672,4.623296542541016,29.280902012267333,24.657605469726317
3,435,30.433844202085208,greedy_overload,16,10,pinned,True,,14.807481482006104,50.0,"[4.868213089974609,4.795769442802368,5.143498949229126]","[25.302568815276977,23.804906162672,24.657605469726317]","[20.434355725302368,19.009136719869634,19.51410652049719]",,4.868213089974609,25.302568815276977,20.434355725302368,4.795769442802368,23.804906162672,19.009136719869634,5.143498949229126,24.657605469726317,19.51410652049719
3,435,30.433844202085208,greedy_overload,17,3,pinned,True,,14.991906430407713,50.0,"[4.562754130993652,5.2406490304555655,5.188503268958496]","[20.434355725302368,19.009136719869634,19.51410652049719]","[15.871601594308714,13.76848768941407,14.325603251538695]",,4.562754130993652,20.434355725302368,15.871601594308714,5.2406490304555655,19.009136719869634,13.76848768941407,5.188503268958496,19.51410652049719,14.325603251538695
3,435,30.433844202085208,greedy_overload,18,26,pinned,True,,15.37463418929077,50.0,"[4.830882450611572,5.582575777988891,4.961175960690308]","[15.871601594308714,13.76848768941407,14.325603251538695]","[11.040719143697142,8.185911911425178,9.364427290848386]",,4.830882450611572,15.871601594308714,11.040719143697142,5.582575777988891,13.76848768941407,8.185911911425178,4.961175960690308,14.325603251538695,9.364427290848386
3,435,30.433844202085208,greedy_overload,19,13,greedy_candidate,True,,0.96830017659375,50.0,"[0.2896254992490234,0.36002487433300784,0.31864980301171875]","[11.040719143697142,8.185911911425178,9.364427290848386]","[10.751093644448119,7.82588703709217,9.045777487836668]",,0.2896254992490234,11.040719143697142,10.751093644448119,0.36002487433300784,8.185911911425178,7.82588703709217,0.31864980301171875,9.364427290848386,9.045777487836668
3,435,30.433844202085208,greedy_overload,20,17,greedy_candidate,True,,14.28002077252588,50.0,"[4.3809463205529795,5.0893546617487795,4.809719790224122]","[10.751093644448119,7.82588703709217,9.045777487836668]","[6.370147323895139,2.7365323753433906,4.236057697612546]",,4.3809463205529795,10.751093644448119,6.370147323895139,5.0893546617487795,7.82588703709217,2.7365323753433906,4.809719790224122,9.045777487836668,4.236057697612546
3,435,30.433844202085208,greedy_overload,21,25,greedy_candidate,False,ssu_admission_capacity_exceeded,15.374634189290772,50.0,"[5.011288849182129,5.562530622592163,4.800814717516479]","[6.370147323895139,2.7365323753433906,4.236057697612546]","[6.370147323895139,2.7365323753433906,4.236057697612546]",1|2,5.011288849182129,6.370147323895139,6.370147323895139,5.562530622592163,2.7365323753433906,2.7365323753433906,4.800814717516479,4.236057697612546,4.236057697612546
3,435,30.433844202085208,greedy_overload,22,18,greedy_candidate,False,ssu_admission_capacity_exceeded,49.872827177312445,50.0,"[15.471052885976256,17.541981225043944,16.859793066292237]","[6.370147323895139,2.7365323753433906,4.236057697612546]","[6.370147323895139,2.7365323753433906,4.236057697612546]",0|1|2,15.471052885976256,6.370147323895139,6.370147323895139,17.541981225043944,2.7365323753433906,2.7365323753433906,16.859793066292237,4.236057697612546,4.236057697612546
3,435,30.433844202085208,greedy_overload,23,1,greedy_candidate,False,ssu_admission_capacity_exceeded,49.872827177312445,50.0,"[16.22633263316565,15.592872200039064,18.053622344107726]","[6.370147323895139,2.7365323753433906,4.236057697612546]","[6.370147323895139,2.7365323753433906,4.236057697612546]",0|1|2,16.22633263316565,6.370147323895139,6.370147323895139,15.592872200039064,2.7365323753433906,2.7365323753433906,18.053622344107726,4.236057697612546,4.236057697612546
3,435,30.433844202085208,greedy_overload,24,28,greedy_candidate,False,npu_target_exceeds_capacity,51.30451046594898,50.0,"[16.641106955303467,18.445564335999023,16.217839174646485]","[6.370147323895139,2.7365323753433906,4.236057697612546]","[6.370147323895139,2.7365323753433906,4.236057697612546]",,16.641106955303467,6.370147323895139,6.370147323895139,18.445564335999023,2.7365323753433906,2.7365323753433906,16.217839174646485,4.236057697612546,4.236057697612546
3,435,30.433844202085208,greedy_overload,25,0,greedy_candidate,False,npu_target_exceeds_capacity,52.51030974593702,50.0,"[17.010960054467287,17.606035858543947,17.89331383292578]","[6.370147323895139,2.7365323753433906,4.236057697612546]","[6.370147323895139,2.7365323753433906,4.236057697612546]",,17.010960054467287,6.370147323895139,6.370147323895139,17.606035858543947,2.7365323753433906,2.7365323753433906,17.89331383292578,4.236057697612546,4.236057697612546
3,435,30.433844202085208,greedy_overload,26,7,greedy_candidate,False,npu_target_exceeds_capacity,52.510309745937015,50.0,"[16.84680121196338,18.63202862419336,17.031479909780273]","[6.370147323895139,2.7365323753433906,4.236057697612546]","[6.370147323895139,2.7365323753433906,4.236057697612546]",,16.84680121196338,6.370147323895139,6.370147323895139,18.63202862419336,2.7365323753433906,2.7365323753433906,17.031479909780273,4.236057697612546,4.236057697612546
3,435,30.433844202085208,greedy_overload,27,15,greedy_candidate,False,npu_target_exceeds_capacity,53.53977472135529,50.0,"[16.88927884638135,18.71514682977393,17.935349045200013]","[6.370147323895139,2.7365323753433906,4.236057697612546]","[6.370147323895139,2.7365323753433906,4.236057697612546]",,16.88927884638135,6.370147323895139,6.370147323895139,18.71514682977393,2.7365323753433906,2.7365323753433906,17.935349045200013,4.236057697612546,4.236057697612546
3,435,30.433844202085208,greedy_overload,28,9,greedy_candidate,False,npu_target_exceeds_capacity,54.42895022807465,50.0,"[17.103203181404112,18.397020624142456,18.92872642252808]","[6.370147323895139,2.7365323753433906,4.236057697612546]","[6.370147323895139,2.7365323753433906,4.236057697612546]",,17.103203181404112,6.370147323895139,6.370147323895139,18.397020624142456,2.7365323753433906,2.7365323753433906,18.92872642252808,4.236057697612546,4.236057697612546
3,435,30.433844202085208,greedy_overload,29,31,greedy_candidate,False,npu_target_exceeds_capacity,54.428950228074655,50.0,"[17.29816197414551,19.12368521526947,18.007103038659668]","[6.370147323895139,2.7365323753433906,4.236057697612546]","[6.370147323895139,2.7365323753433906,4.236057697612546]",,17.29816197414551,6.370147323895139,6.370147323895139,19.12368521526947,2.7365323753433906,2.7365323753433906,18.007103038659668,4.236057697612546,4.236057697612546
3,435,30.433844202085208,greedy_overload,30,30,greedy_candidate,False,npu_target_exceeds_capacity,54.42895022807466,50.0,"[16.872797335437017,18.911002895915228,18.645149996722417]","[6.370147323895139,2.7365323753433906,4.236057697612546]","[6.370147323895139,2.7365323753433906,4.236057697612546]",,16.872797335437017,6.370147323895139,6.370147323895139,18.911002895915228,2.7365323753433906,2.7365323753433906,18.645149996722417,4.236057697612546,4.236057697612546
3,435,30.433844202085208,greedy_overload,31,5,greedy_candidate,False,npu_target_exceeds_capacity,54.82959567003131,50.0,"[17.430978054523866,19.67626627983618,17.722351335671263]","[6.370147323895139,2.7365323753433906,4.236057697612546]","[6.370147323895139,2.7365323753433906,4.236057697612546]",,17.430978054523866,6.370147323895139,6.370147323895139,19.67626627983618,2.7365323753433906,2.7365323753433906,17.722351335671263,4.236057697612546,4.236057697612546
3,436,30.53384420208521,greedy_overload,0,20,pinned,True,,0.9654508306523437,50.0,"[0.29207455315612796,0.3267383462779541,0.34663793121826175]","[38.0,38.0,38.0]","[37.70792544684387,37.673261653722044,37.65336206878174]",,0.29207455315612796,38.0,37.70792544684387,0.3267383462779541,38.0,37.673261653722044,0.34663793121826175,38.0,37.65336206878174
3,436,30.53384420208521,greedy_overload,1,24,pinned,True,,0.9513819113906252,50.0,"[0.3072170755532227,0.3407593865317383,0.3034054493056641]","[37.70792544684387,37.673261653722044,37.65336206878174]","[37.40070837129065,37.33250226719031,37.349956619476075]",,0.3072170755532227,37.70792544684387,37.40070837129065,0.3407593865317383,37.673261653722044,37.33250226719031,0.3034054493056641,37.65336206878174,37.349956619476075
3,436,30.53384420208521,greedy_overload,2,21,pinned,True,,0.9421628036132814,50.0,"[0.31125021190795904,0.3188211630084229,0.31209142869689943]","[37.40070837129065,37.33250226719031,37.349956619476075]","[37.08945815938269,37.013681104181885,37.03786519077917]",,0.31125021190795904,37.40070837129065,37.08945815938269,0.3188211630084229,37.33250226719031,37.013681104181885,0.31209142869689943,37.349956619476075,37.03786519077917
3,436,30.53384420208521,greedy_overload,3,23,pinned,True,,0.9308161792617187,50.0,"[0.301201606394165,0.3312279347574463,0.2983866381101074]","[37.08945815938269,37.013681104181885,37.03786519077917]","[36.78825655298852,36.68245316942444,36.73947855266906]",,0.301201606394165,37.08945815938269,36.78825655298852,0.3312279347574463,37.013681104181885,36.68245316942444,0.2983866381101074,37.03786519077917,36.73947855266906
3,436,30.53384420208521,greedy_overload,4,8,pinned,True,,0.9654508306523435,50.0,"[0.30940644971704095,0.32545450208825677,0.3305898788470458]","[36.78825655298852,36.68245316942444,36.73947855266906]","[36.47885010327148,36.356998667336185,36.40888867382202]",,0.30940644971704095,36.78825655298852,36.47885010327148,0.32545450208825677,36.68245316942444,36.356998667336185,0.3305898788470458,36.73947855266906,36.40888867382202
3,436,30.53384420208521,greedy_overload,5,22,pinned,True,,3.910885655434571,50.0,"[1.2055151464068605,1.382119276135254,1.3232512328924562]","[36.47885010327148,36.356998667336185,36.40888867382202]","[35.27333495686462,34.97487939120093,35.08563744092957]",,1.2055151464068605,36.47885010327148,35.27333495686462,1.382119276135254,36.356998667336185,34.97487939120093,1.3232512328924562,36.40888867382202,35.08563744092957
3,436,30.53384420208521,greedy_overload,6,4,pinned,True,,1.9493601261621096,50.0,"[0.613022460727295,0.6758636753206787,0.6604739901141358]","[35.27333495686462,34.97487939120093,35.08563744092957]","[34.66031249613733,34.29901571588025,34.42516345081543]",,0.613022460727295,35.27333495686462,34.66031249613733,0.6758636753206787,34.97487939120093,34.29901571588025,0.6604739901141358,35.08563744092957,34.42516345081543
3,436,30.53384420208521,greedy_overload,7,2,pinned,True,,0.836758157167969,50.0,"[0.2614869241149903,0.2597436779542237,0.31552755509875496]","[34.66031249613733,34.29901571588025,34.42516345081543]","[34.39882557202234,34.039272037926025,34.10963589571668]",,0.2614869241149903,34.66031249613733,34.39882557202234,0.2597436779542237,34.29901571588025,34.039272037926025,0.31552755509875496,34.42516345081543,34.10963589571668
3,436,30.53384420208521,greedy_overload,8,16,pinned,True,,3.795548192261719,50.0,"[1.1805051464121095,1.3262004018237306,1.2888426440258791]","[34.39882557202234,34.039272037926025,34.10963589571668]","[33.21832042561023,32.71307163610229,32.8207932516908]",,1.1805051464121095,34.39882557202234,33.21832042561023,1.3262004018237306,34.039272037926025,32.71307163610229,1.2888426440258791,34.10963589571668,32.8207932516908
3,436,30.53384420208521,greedy_overload,9,29,pinned,True,,1.7871197716582032,50.0,"[0.5384271106918945,0.6501220964205323,0.5985705645457765]","[33.21832042561023,32.71307163610229,32.8207932516908]","[32.67989331491834,32.06294953968176,32.22222268714503]",,0.5384271106918945,33.21832042561023,32.67989331491834,0.6501220964205323,32.71307163610229,32.06294953968176,0.5985705645457765,32.8207932516908,32.22222268714503
3,436,30.53384420208521,greedy_overload,10,27,pinned,True,,3.6028782389208986,50.0,"[1.1629543682592773,1.2883710158166504,1.1515528548449707]","[32.67989331491834,32.06294953968176,32.22222268714503]","[31.51693894665906,30.77457852386511,31.070669832300055]",,1.1629543682592773,32.67989331491834,31.51693894665906,1.2883710158166504,32.06294953968176,30.77457852386511,1.1515528548449707,32.22222268714503,31.070669832300055
3,436,30.53384420208521,greedy_overload,11,3,pinned,True,,14.991906430407713,50.0,"[4.562754130993652,5.2406490304555655,5.188503268958495]","[31.51693894665906,30.77457852386511,31.070669832300055]","[26.954184815665407,25.533929493409545,25.88216656334156]",,4.562754130993652,31.51693894665906,26.954184815665407,5.2406490304555655,30.77457852386511,25.533929493409545,5.188503268958495,31.070669832300055,25.88216656334156
3,436,30.53384420208521,greedy_overload,12,26,pinned,True,,15.37463418929077,50.0,"[4.830882450611572,5.582575777988891,4.961175960690308]","[26.954184815665407,25.533929493409545,25.88216656334156]","[22.123302365053835,19.95135371542065,20.92099060265125]",,4.830882450611572,26.954184815665407,22.123302365053835,5.582575777988891,25.533929493409545,19.95135371542065,4.961175960690308,25.88216656334156,20.92099060265125
3,436,30.53384420208521,greedy_overload,13,13,pinned,True,,0.96830017659375,50.0,"[0.2896254992490234,0.36002487433300784,0.31864980301171875]","[22.123302365053835,19.95135371542065,20.92099060265125]","[21.83367686580481,19.591328841087645,20.60234079963953]",,0.2896254992490234,22.123302365053835,21.83367686580481,0.36002487433300784,19.95135371542065,19.591328841087645,0.31864980301171875,20.92099060265125,20.60234079963953
3,436,30.53384420208521,greedy_overload,14,17,pinned,True,,14.28002077252588,50.0,"[4.380946320552979,5.0893546617487795,4.809719790224121]","[21.83367686580481,19.591328841087645,20.60234079963953]","[17.452730545251832,14.501974179338866,15.79262100941541]",,4.380946320552979,21.83367686580481,17.452730545251832,5.0893546617487795,19.591328841087645,14.501974179338866,4.809719790224121,20.60234079963953,15.79262100941541
3,436,30.53384420208521,greedy_overload,15,11,greedy_candidate,True,,0.9683001765937501,50.0,"[0.2927131911386719,0.3575547208212891,0.3180322646337891]","[17.452730545251832,14.501974179338866,15.79262100941541]","[17.16001735411316,14.144419458517577,15.47458874478162]",,0.2927131911386719,17.452730545251832,17.16001735411316,0.3575547208212891,14.501974179338866,14.144419458517577,0.3180322646337891,15.79262100941541,15.47458874478162
3,436,30.53384420208521,greedy_overload,16,14,greedy_candidate,True,,1.7871197716582032,50.0,"[0.5842506945805664,0.6472581224274904,0.5556109546501465]","[17.16001735411316,14.144419458517577,15.47458874478162]","[16.575766659532594,13.497161336090086,14.918977790131473]",,0.5842506945805664,17.16001735411316,16.575766659532594,0.6472581224274904,14.144419458517577,13.497161336090086,0.5556109546501465,15.47458874478162,14.918977790131473
3,436,30.53384420208521,greedy_overload,17,6,greedy_candidate,True,,3.833297369408203,50.0,"[1.1794761136640624,1.2867012149062502,1.3671200408378907]","[16.575766659532594,13.497161336090086,14.918977790131473]","[15.396290545868531,12.210460121183836,13.551857749293582]",,1.1794761136640624,16.575766659532594,15.396290545868531,1.2867012149062502,13.497161336090086,12.210460121183836,1.3671200408378907,14.918977790131473,13.551857749293582
3,436,30.53384420208521,greedy_overload,18,19,greedy_candidate,True,,7.573320930607911,50.0,"[2.316545225833008,2.8734070589659426,2.38336864580896]","[15.396290545868531,12.210460121183836,13.551857749293582]","[13.079745320035524,9.337053062217894,11.168489103484621]",,2.316545225833008,15.396290545868531,13.079745320035524,2.8734070589659426,12.210460121183836,9.337053062217894,2.38336864580896,13.551857749293582,11.168489103484621
3,436,30.53384420208521,greedy_overload,19,10,greedy_candidate,True,,7.650216884368653,50.0,"[2.299063436504517,2.838843547683838,2.512309900180298]","[13.079745320035524,9.337053062217894,11.168489103484621]","[10.780681883531008,6.4982095145340555,8.656179203304323]",,2.299063436504517,13.079745320035524,10.780681883531008,2.838843547683838,9.337053062217894,6.4982095145340555,2.512309900180298,11.168489103484621,8.656179203304323
3,436,30.53384420208521,greedy_overload,20,25,greedy_candidate,True,,15.374634189290772,50.0,"[5.011288849182129,5.562530622592163,4.800814717516479]","[10.780681883531008,6.4982095145340555,8.656179203304323]","[5.769393034348879,0.9356788919418921,3.8553644857878435]",,5.011288849182129,10.780681883531008,5.769393034348879,5.562530622592163,6.4982095145340555,0.9356788919418921,4.800814717516479,8.656179203304323,3.8553644857878435
3,436,30.53384420208521,greedy_overload,21,12,greedy_candidate,False,ssu_admission_capacity_exceeded,48.14522763418322,50.0,"[15.053784184892578,17.258088297680416,15.83335515161023]","[5.769393034348879,0.9356788919418921,3.8553644857878435]","[5.769393034348879,0.9356788919418921,3.8553644857878435]",0|1|2,15.053784184892578,5.769393034348879,5.769393034348879,17.258088297680416,0.9356788919418921,0.9356788919418921,15.83335515161023,3.8553644857878435,3.8553644857878435
3,436,30.53384420208521,greedy_overload,22,18,greedy_candidate,False,ssu_admission_capacity_exceeded,49.872827177312445,50.0,"[15.471052885976256,17.541981225043944,16.859793066292237]","[5.769393034348879,0.9356788919418921,3.8553644857878435]","[5.769393034348879,0.9356788919418921,3.8553644857878435]",0|1|2,15.471052885976256,5.769393034348879,5.769393034348879,17.541981225043944,0.9356788919418921,0.9356788919418921,16.859793066292237,3.8553644857878435,3.8553644857878435
3,436,30.53384420208521,greedy_overload,23,1,greedy_candidate,False,ssu_admission_capacity_exceeded,49.872827177312445,50.0,"[16.22633263316565,15.592872200039064,18.053622344107726]","[5.769393034348879,0.9356788919418921,3.8553644857878435]","[5.769393034348879,0.9356788919418921,3.8553644857878435]",0|1|2,16.22633263316565,5.769393034348879,5.769393034348879,15.592872200039064,0.9356788919418921,0.9356788919418921,18.053622344107726,3.8553644857878435,3.8553644857878435
3,436,30.53384420208521,greedy_overload,24,28,greedy_candidate,False,npu_target_exceeds_capacity,51.30451046594898,50.0,"[16.64110695530347,18.445564335999027,16.217839174646485]","[5.769393034348879,0.9356788919418921,3.8553644857878435]","[5.769393034348879,0.9356788919418921,3.8553644857878435]",,16.64110695530347,5.769393034348879,5.769393034348879,18.445564335999027,0.9356788919418921,0.9356788919418921,16.217839174646485,3.8553644857878435,3.8553644857878435
3,436,30.53384420208521,greedy_overload,25,0,greedy_candidate,False,npu_target_exceeds_capacity,52.51030974593702,50.0,"[17.010960054467287,17.606035858543947,17.89331383292578]","[5.769393034348879,0.9356788919418921,3.8553644857878435]","[5.769393034348879,0.9356788919418921,3.8553644857878435]",,17.010960054467287,5.769393034348879,5.769393034348879,17.606035858543947,0.9356788919418921,0.9356788919418921,17.89331383292578,3.8553644857878435,3.8553644857878435
3,436,30.53384420208521,greedy_overload,26,7,greedy_candidate,False,npu_target_exceeds_capacity,52.510309745937015,50.0,"[16.84680121196338,18.63202862419336,17.031479909780273]","[5.769393034348879,0.9356788919418921,3.8553644857878435]","[5.769393034348879,0.9356788919418921,3.8553644857878435]",,16.84680121196338,5.769393034348879,5.769393034348879,18.63202862419336,0.9356788919418921,0.9356788919418921,17.031479909780273,3.8553644857878435,3.8553644857878435
3,436,30.53384420208521,greedy_overload,27,15,greedy_candidate,False,npu_target_exceeds_capacity,53.53977472135529,50.0,"[16.88927884638135,18.71514682977393,17.935349045200013]","[5.769393034348879,0.9356788919418921,3.8553644857878435]","[5.769393034348879,0.9356788919418921,3.8553644857878435]",,16.88927884638135,5.769393034348879,5.769393034348879,18.71514682977393,0.9356788919418921,0.9356788919418921,17.935349045200013,3.8553644857878435,3.8553644857878435
3,436,30.53384420208521,greedy_overload,28,30,greedy_candidate,False,npu_target_exceeds_capacity,54.42895022807464,50.0,"[16.872797335437014,18.91100289591522,18.64514999672241]","[5.769393034348879,0.9356788919418921,3.8553644857878435]","[5.769393034348879,0.9356788919418921,3.8553644857878435]",,16.872797335437014,5.769393034348879,5.769393034348879,18.91100289591522,0.9356788919418921,0.9356788919418921,18.64514999672241,3.8553644857878435,3.8553644857878435
3,436,30.53384420208521,greedy_overload,29,31,greedy_candidate,False,npu_target_exceeds_capacity,54.428950228074655,50.0,"[17.29816197414551,19.12368521526947,18.007103038659668]","[5.769393034348879,0.9356788919418921,3.8553644857878435]","[5.769393034348879,0.9356788919418921,3.8553644857878435]",,17.29816197414551,5.769393034348879,5.769393034348879,19.12368521526947,0.9356788919418921,0.9356788919418921,18.007103038659668,3.8553644857878435,3.8553644857878435
3,436,30.53384420208521,greedy_overload,30,9,greedy_candidate,False,npu_target_exceeds_capacity,54.42895022807467,50.0,"[17.10320318140412,18.39702062414246,18.928726422528083]","[5.769393034348879,0.9356788919418921,3.8553644857878435]","[5.769393034348879,0.9356788919418921,3.8553644857878435]",,17.10320318140412,5.769393034348879,5.769393034348879,18.39702062414246,0.9356788919418921,0.9356788919418921,18.928726422528083,3.8553644857878435,3.8553644857878435
3,436,30.53384420208521,greedy_overload,31,5,greedy_candidate,False,npu_target_exceeds_capacity,54.82959567003131,50.0,"[17.430978054523866,19.67626627983618,17.722351335671263]","[5.769393034348879,0.9356788919418921,3.8553644857878435]","[5.769393034348879,0.9356788919418921,3.8553644857878435]",,17.430978054523866,5.769393034348879,5.769393034348879,19.67626627983618,0.9356788919418921,0.9356788919418921,17.722351335671263,3.8553644857878435,3.8553644857878435
