num_ssu,evaluation,relative_time_s,selection_mode,attempt_index,npu_id,stage,accepted,rejection_reason,target_sum_gbps,npu_capacity_gbps,target_gbps_by_ssu,admission_remaining_before_gbps_by_ssu,admission_remaining_after_gbps_by_ssu,violating_ssu_ids,target_ssu0_gbps,admission_remaining_before_ssu0_gbps,admission_remaining_after_ssu0_gbps,target_ssu1_gbps,admission_remaining_before_ssu1_gbps,admission_remaining_after_ssu1_gbps,target_ssu2_gbps,admission_remaining_before_ssu2_gbps,admission_remaining_after_ssu2_gbps,target_ssu3_gbps,admission_remaining_before_ssu3_gbps,admission_remaining_after_ssu3_gbps
4,111,0.09396956523367407,greedy_overload,13,8,pinned,True,,1.9380923422910155,50.0,"[0.5527461637137451,0.4817384701384277,0.4344000077548828,0.46920770068395995]","[33.59208615245228,33.71189976402478,33.882750960916006,33.91930173389404]","[33.03933998873854,33.230161293886354,33.448350953161125,33.45009403321008]",,0.5527461637137451,33.59208615245228,33.03933998873854,0.4817384701384277,33.71189976402478,33.230161293886354,0.4344000077548828,33.882750960916006,33.448350953161125,0.46920770068395995,33.91930173389404,33.45009403321008
4,111,0.09396956523367407,greedy_overload,14,14,pinned,True,,1.9543525868496099,50.0,"[0.4774838706507569,0.5515123777283937,0.4836529129072267,0.44170342556323255]","[33.03933998873854,33.230161293886354,33.448350953161125,33.45009403321008]","[32.56185611808778,32.67864891615796,32.9646980402539,33.008390607646845]",,0.4774838706507569,33.03933998873854,32.56185611808778,0.5515123777283937,33.230161293886354,32.67864891615796,0.4836529129072267,33.448350953161125,32.9646980402539,0.44170342556323255,33.45009403321008,33.008390607646845
4,111,0.09396956523367407,greedy_overload,15,4,pinned,True,,3.863993014019532,50.0,"[0.9659982535048829,0.9781491749326173,0.9842246356464845,0.935620949935547]","[32.56185611808778,32.67864891615796,32.9646980402539,33.008390607646845]","[31.5958578645829,31.700499741225343,31.980473404607416,32.0727696577113]",,0.9659982535048829,32.56185611808778,31.5958578645829,0.9781491749326173,32.67864891615796,31.700499741225343,0.9842246356464845,32.9646980402539,31.980473404607416,0.935620949935547,33.008390607646845,32.0727696577113
4,111,0.09396956523367407,greedy_overload,16,16,pinned,True,,1.9493601261621092,50.0,"[0.5283791920913086,0.5155544544191895,0.47323282010119627,0.432193659550415]","[31.5958578645829,31.700499741225343,31.980473404607416,32.0727696577113]","[31.067478672491593,31.184945286806155,31.50724058450622,31.640575998160884]",,0.5283791920913086,31.5958578645829,31.067478672491593,0.5155544544191895,31.700499741225343,31.184945286806155,0.47323282010119627,31.980473404607416,31.50724058450622,0.432193659550415,32.0727696577113,31.640575998160884
4,111,0.09396956523367407,greedy_overload,17,15,pinned,True,,1.7242938972187503,50.0,"[0.4519318682226563,0.417167878359375,0.4519318682226563,0.40326228241406253]","[31.067478672491593,31.184945286806155,31.50724058450622,31.640575998160884]","[30.615546804268938,30.76777740844678,31.055308716283566,31.237313715746822]",,0.4519318682226563,31.067478672491593,30.615546804268938,0.417167878359375,31.184945286806155,30.76777740844678,0.4519318682226563,31.50724058450622,31.055308716283566,0.40326228241406253,31.640575998160884,31.237313715746822
4,111,0.09396956523367407,greedy_overload,18,0,pinned,True,,1.7242938972187503,50.0,"[0.47279026214062503,0.43107347430468756,0.44150267126367193,0.3789274895097656]","[30.615546804268938,30.76777740844678,31.055308716283566,31.237313715746822]","[30.142756542128314,30.336703934142093,30.613806045019896,30.858386226237055]",,0.47279026214062503,30.615546804268938,30.142756542128314,0.43107347430468756,30.76777740844678,30.336703934142093,0.44150267126367193,31.055308716283566,30.613806045019896,0.3789274895097656,31.237313715746822,30.858386226237055
4,111,0.09396956523367407,greedy_overload,19,31,pinned,True,,3.7479989026669913,50.0,"[0.9538826036066893,0.9665447620616453,0.9158961282418212,0.9116754087568358]","[30.142756542128314,30.336703934142093,30.613806045019896,30.858386226237055]","[29.188873938521624,29.37015917208045,29.697909916778073,29.94671081748022]",,0.9538826036066893,30.142756542128314,29.188873938521624,0.9665447620616453,30.336703934142093,29.37015917208045,0.9158961282418212,30.613806045019896,29.697909916778073,0.9116754087568358,30.858386226237055,29.94671081748022
4,111,0.09396956523367407,greedy_overload,20,12,pinned,True,,0.9165073182890622,50.0,"[0.2280660572131347,0.2673146345009765,0.21957987834008785,0.2015467482348632]","[29.188873938521624,29.37015917208045,29.697909916778073,29.94671081748022]","[28.96080788130849,29.10284453757947,29.478330038437985,29.745164069245355]",,0.2280660572131347,29.188873938521624,28.96080788130849,0.2673146345009765,29.37015917208045,29.10284453757947,0.21957987834008785,29.697909916778073,29.478330038437985,0.2015467482348632,29.94671081748022,29.745164069245355
4,111,0.09396956523367407,greedy_overload,21,5,pinned,True,,3.8639930140195315,50.0,"[1.0540924338559572,0.9933378267172853,0.9325832195786135,0.8839795338676759]","[28.96080788130849,29.10284453757947,29.478330038437985,29.745164069245355]","[27.906715447452534,28.109506710862185,28.54574681885937,28.861184535377678]",,1.0540924338559572,28.96080788130849,27.906715447452534,0.9933378267172853,29.10284453757947,28.109506710862185,0.9325832195786135,29.478330038437985,28.54574681885937,0.8839795338676759,29.745164069245355,28.861184535377678
4,111,0.09396956523367407,greedy_overload,22,21,pinned,True,,28.902245444704473,50.0,"[7.99952688618091,7.389393479607789,6.462894602959718,7.050430475956055]","[27.906715447452534,28.109506710862185,28.54574681885937,28.861184535377678]","[19.907188561271624,20.720113231254395,22.082852215899653,21.810754059421622]",,7.99952688618091,27.906715447452534,19.907188561271624,7.389393479607789,28.109506710862185,20.720113231254395,6.462894602959718,28.54574681885937,22.082852215899653,7.050430475956055,28.861184535377678,21.810754059421622
4,111,0.09396956523367407,greedy_overload,23,10,greedy_candidate,True,,0.836758157167969,50.0,"[0.21790577009582524,0.20744629313122562,0.19698681616662603,0.214419277774292]","[19.907188561271624,20.720113231254395,22.082852215899653,21.810754059421622]","[19.6892827911758,20.512666938123168,21.885865399733028,21.59633478164733]",,0.21790577009582524,19.907188561271624,19.6892827911758,0.20744629313122562,20.720113231254395,20.512666938123168,0.19698681616662603,22.082852215899653,21.885865399733028,0.214419277774292,21.810754059421622,21.59633478164733
4,111,0.09396956523367407,greedy_overload,24,27,greedy_candidate,True,,0.9590201139492189,50.0,"[0.2320884432740479,0.25787604808227543,0.2202400843081055,0.24881553828479006]","[19.6892827911758,20.512666938123168,21.885865399733028,21.59633478164733]","[19.45719434790175,20.254790890040894,21.665625315424922,21.347519243362537]",,0.2320884432740479,19.6892827911758,19.45719434790175,0.25787604808227543,20.512666938123168,20.254790890040894,0.2202400843081055,21.885865399733028,21.665625315424922,0.24881553828479006,21.59633478164733,21.347519243362537
4,111,0.09396956523367407,greedy_overload,25,22,greedy_candidate,True,,0.9654508306523437,50.0,"[0.2535592274652099,0.24649808442187499,0.22531465529187011,0.24007886347338867]","[19.45719434790175,20.254790890040894,21.665625315424922,21.347519243362537]","[19.20363512043654,20.008292805619018,21.44031066013305,21.107440379889148]",,0.2535592274652099,19.45719434790175,19.20363512043654,0.24649808442187499,20.254790890040894,20.008292805619018,0.22531465529187011,21.665625315424922,21.44031066013305,0.24007886347338867,21.347519243362537,21.107440379889148
4,111,0.09396956523367407,greedy_overload,26,20,greedy_candidate,True,,0.96830017659375,50.0,"[0.24948550468359376,0.247015351171875,0.2328119684794922,0.23898735225878906]","[19.20363512043654,20.008292805619018,21.44031066013305,21.107440379889148]","[18.954149615752947,19.761277454447143,21.20749869165356,20.86845302763036]",,0.24948550468359376,19.20363512043654,18.954149615752947,0.247015351171875,20.008292805619018,19.761277454447143,0.2328119684794922,21.44031066013305,21.20749869165356,0.23898735225878906,21.107440379889148,20.86845302763036
4,111,0.09396956523367407,greedy_overload,27,24,greedy_candidate,True,,1.9493601261621099,50.0,"[0.5283791920913087,0.48605755777331555,0.44886581852417,0.48605755777331555]","[18.954149615752947,19.761277454447143,21.20749869165356,20.86845302763036]","[18.42577042366164,19.27521989667383,20.75863287312939,20.382395469857045]",,0.5283791920913087,18.954149615752947,18.42577042366164,0.48605755777331555,19.761277454447143,19.27521989667383,0.44886581852417,21.20749869165356,20.75863287312939,0.48605755777331555,20.86845302763036,20.382395469857045
4,111,0.09396956523367407,greedy_overload,28,17,greedy_candidate,True,,35.147752227487246,50.0,"[9.073344121307008,9.302468972855163,8.431794536972168,8.340144596352905]","[18.42577042366164,19.27521989667383,20.75863287312939,20.382395469857045]","[9.352426302354631,9.972750923818666,12.326838336157222,12.04225087350414]",,9.073344121307008,18.42577042366164,9.352426302354631,9.302468972855163,19.27521989667383,9.972750923818666,8.431794536972168,20.75863287312939,12.326838336157222,8.340144596352905,20.382395469857045,12.04225087350414
4,111,0.09396956523367407,greedy_overload,29,6,greedy_candidate,False,ssu_admission_capacity_exceeded,39.85723109459785,50.0,"[10.597426058387697,9.194825550659914,11.025998435748965,9.038981049801272]","[9.352426302354631,9.972750923818666,12.326838336157222,12.04225087350414]","[9.352426302354631,9.972750923818666,12.326838336157222,12.04225087350414]",0,10.597426058387697,9.352426302354631,9.352426302354631,9.194825550659914,9.972750923818666,9.972750923818666,11.025998435748965,12.326838336157222,12.326838336157222,9.038981049801272,12.04225087350414,12.04225087350414
4,111,0.09396956523367407,greedy_overload,30,9,greedy_candidate,False,npu_target_exceeds_capacity,54.42895022807465,50.0,"[14.958656461248781,14.551015349153138,13.18630379996338,11.73297461770935]","[9.352426302354631,9.972750923818666,12.326838336157222,12.04225087350414]","[9.352426302354631,9.972750923818666,12.326838336157222,12.04225087350414]",,14.958656461248781,9.352426302354631,9.352426302354631,14.551015349153138,9.972750923818666,9.972750923818666,13.18630379996338,12.326838336157222,12.326838336157222,11.73297461770935,12.04225087350414,12.04225087350414
4,113,0.29396956523367407,greedy_overload,0,0,pinned,True,,1.7242938972187498,50.0,"[0.472790262140625,0.43107347430468745,0.4415026712636718,0.37892748950976557]","[38.0,38.0,38.0,38.0]","[37.52720973785937,37.56892652569531,37.55849732873633,37.62107251049024]",,0.472790262140625,38.0,37.52720973785937,0.43107347430468745,38.0,37.56892652569531,0.4415026712636718,38.0,37.55849732873633,0.37892748950976557,38.0,37.62107251049024
4,113,0.29396956523367407,greedy_overload,1,1,pinned,True,,0.9165073182890625,50.0,"[0.21957987834008788,0.24715995967749022,0.22488374013574217,0.22488374013574217]","[37.52720973785937,37.56892652569531,37.55849732873633,37.62107251049024]","[37.30762985951929,37.32176656601782,37.333613588600585,37.39618877035449]",,0.21957987834008788,37.52720973785937,37.30762985951929,0.24715995967749022,37.56892652569531,37.32176656601782,0.22488374013574217,37.55849732873633,37.333613588600585,0.22488374013574217,37.62107251049024,37.39618877035449
4,113,0.29396956523367407,greedy_overload,2,2,pinned,True,,5.941069887682618,50.0,"[1.7210242134953613,1.5088431460781249,1.4145404494482423,1.2966620786608887]","[37.30762985951929,37.32176656601782,37.333613588600585,37.39618877035449]","[35.586605646023926,35.81292341993969,35.919073139152346,36.099526691693605]",,1.7210242134953613,37.30762985951929,35.586605646023926,1.5088431460781249,37.32176656601782,35.81292341993969,1.4145404494482423,37.333613588600585,35.919073139152346,1.2966620786608887,37.39618877035449,36.099526691693605
4,113,0.29396956523367407,greedy_overload,3,3,pinned,True,,1.90857099384961,50.0,"[0.4905833892641603,0.48050290866284195,0.47042242806152357,0.4670622678610841]","[35.586605646023926,35.81292341993969,35.919073139152346,36.099526691693605]","[35.09602225675977,35.33242051127685,35.44865071109082,35.63246442383252]",,0.4905833892641603,35.586605646023926,35.09602225675977,0.48050290866284195,35.81292341993969,35.33242051127685,0.47042242806152357,35.919073139152346,35.44865071109082,0.4670622678610841,36.099526691693605,35.63246442383252
4,113,0.29396956523367407,greedy_overload,4,5,pinned,True,,3.863993014019532,50.0,"[1.0540924338559572,0.9933378267172854,0.9325832195786136,0.8839795338676759]","[35.09602225675977,35.33242051127685,35.44865071109082,35.63246442383252]","[34.04192982290381,34.339082684559564,34.51606749151221,34.74848488996485]",,1.0540924338559572,35.09602225675977,34.04192982290381,0.9933378267172854,35.33242051127685,34.339082684559564,0.9325832195786136,35.44865071109082,34.51606749151221,0.8839795338676759,35.63246442383252,34.74848488996485
4,113,0.29396956523367407,greedy_overload,5,7,pinned,True,,0.9513819113906252,50.0,"[0.28053569182031257,0.23250920110107426,0.22412362335644534,0.214213395112793]","[34.04192982290381,34.339082684559564,34.51606749151221,34.74848488996485]","[33.7613941310835,34.10657348345849,34.29194386815576,34.53427149485206]",,0.28053569182031257,34.04192982290381,33.7613941310835,0.23250920110107426,34.339082684559564,34.10657348345849,0.22412362335644534,34.51606749151221,34.29194386815576,0.214213395112793,34.74848488996485,34.53427149485206
4,113,0.29396956523367407,greedy_overload,6,8,pinned,True,,1.9380923422910155,50.0,"[0.5527461637137451,0.4817384701384277,0.4344000077548828,0.46920770068395995]","[33.7613941310835,34.10657348345849,34.29194386815576,34.53427149485206]","[33.20864796736976,33.624835013320066,33.85754386040088,34.0650637941681]",,0.5527461637137451,33.7613941310835,33.20864796736976,0.4817384701384277,34.10657348345849,33.624835013320066,0.4344000077548828,34.29194386815576,33.85754386040088,0.46920770068395995,34.53427149485206,34.0650637941681
4,113,0.29396956523367407,greedy_overload,7,9,pinned,True,,0.96830017659375,50.0,"[0.2426925825263672,0.25072058143945314,0.247015351171875,0.2278716614560547]","[33.20864796736976,33.624835013320066,33.85754386040088,34.0650637941681]","[32.96595538484339,33.37411443188061,33.610528509229006,33.83719213271204]",,0.2426925825263672,33.20864796736976,32.96595538484339,0.25072058143945314,33.624835013320066,33.37411443188061,0.247015351171875,33.85754386040088,33.610528509229006,0.2278716614560547,34.0650637941681,33.83719213271204
4,113,0.29396956523367407,greedy_overload,8,10,pinned,True,,0.8367581571679689,50.0,"[0.2179057700958252,0.20744629313122562,0.196986816166626,0.214419277774292]","[32.96595538484339,33.37411443188061,33.610528509229006,33.83719213271204]","[32.748049614747565,33.16666813874939,33.41354169306238,33.62277285493775]",,0.2179057700958252,32.96595538484339,32.748049614747565,0.20744629313122562,33.37411443188061,33.16666813874939,0.196986816166626,33.610528509229006,33.41354169306238,0.214419277774292,33.83719213271204,33.62277285493775
4,113,0.29396956523367407,greedy_overload,9,11,pinned,True,,0.96830017659375,50.0,"[0.24145750577050784,0.25380827332910155,0.2383698138808594,0.23466458361328127]","[32.748049614747565,33.16666813874939,33.41354169306238,33.62277285493775]","[32.50659210897706,32.91285986542029,33.17517187918152,33.38810827132447]",,0.24145750577050784,32.748049614747565,32.50659210897706,0.25380827332910155,33.16666813874939,32.91285986542029,0.2383698138808594,33.41354169306238,33.17517187918152,0.23466458361328127,33.62277285493775,33.38810827132447
4,113,0.29396956523367407,greedy_overload,10,12,pinned,True,,0.9165073182890624,50.0,"[0.22806605721313475,0.26731463450097653,0.21957987834008788,0.20154674823486324]","[32.50659210897706,32.91285986542029,33.17517187918152,33.38810827132447]","[32.278526051763926,32.64554523091931,32.955592000841435,33.18656152308961]",,0.22806605721313475,32.50659210897706,32.278526051763926,0.26731463450097653,32.91285986542029,32.64554523091931,0.21957987834008788,33.17517187918152,32.955592000841435,0.20154674823486324,33.38810827132447,33.18656152308961
4,113,0.29396956523367407,greedy_overload,11,13,pinned,True,,1.8887065150078122,50.0,"[0.5077772475864257,0.42720742601367184,0.4628080448481445,0.49091379655957024]","[32.278526051763926,32.64554523091931,32.955592000841435,33.18656152308961]","[31.7707488041775,32.21833780490564,32.49278395599329,32.69564772653004]",,0.5077772475864257,32.278526051763926,31.7707488041775,0.42720742601367184,32.64554523091931,32.21833780490564,0.4628080448481445,32.955592000841435,32.49278395599329,0.49091379655957024,33.18656152308961,32.69564772653004
4,113,0.29396956523367407,greedy_overload,12,14,pinned,True,,1.95435258684961,50.0,"[0.47748387065075704,0.5515123777283937,0.48365291290722673,0.4417034255632326]","[31.7707488041775,32.21833780490564,32.49278395599329,32.69564772653004]","[31.293264933526743,31.666825427177244,32.009131043086064,32.25394430096681]",,0.47748387065075704,31.7707488041775,31.293264933526743,0.5515123777283937,32.21833780490564,31.666825427177244,0.48365291290722673,32.49278395599329,32.009131043086064,0.4417034255632326,32.69564772653004,32.25394430096681
4,113,0.29396956523367407,greedy_overload,13,15,pinned,True,,1.7242938972187503,50.0,"[0.4519318682226563,0.417167878359375,0.4519318682226563,0.40326228241406253]","[31.293264933526743,31.666825427177244,32.009131043086064,32.25394430096681]","[30.841333065304088,31.24965754881787,31.55719917486341,31.850682018552746]",,0.4519318682226563,31.293264933526743,30.841333065304088,0.417167878359375,31.666825427177244,31.24965754881787,0.4519318682226563,32.009131043086064,31.55719917486341,0.40326228241406253,32.25394430096681,31.850682018552746
4,113,0.29396956523367407,greedy_overload,14,16,pinned,True,,1.9493601261621096,50.0,"[0.5283791920913087,0.5155544544191896,0.4732328201011963,0.4321936595504151]","[30.841333065304088,31.24965754881787,31.55719917486341,31.850682018552746]","[30.31295387321278,30.73410309439868,31.083966354762214,31.418488359002332]",,0.5283791920913087,30.841333065304088,30.31295387321278,0.5155544544191896,31.24965754881787,30.73410309439868,0.4732328201011963,31.55719917486341,31.083966354762214,0.4321936595504151,31.850682018552746,31.418488359002332
4,113,0.29396956523367407,greedy_overload,15,18,pinned,True,,0.9421628036132814,50.0,"[0.2540474702600098,0.22208123228027346,0.22208123228027346,0.24395286879272465]","[30.31295387321278,30.73410309439868,31.083966354762214,31.418488359002332]","[30.058906402952772,30.512021862118406,30.86188512248194,31.174535490209607]",,0.2540474702600098,30.31295387321278,30.058906402952772,0.22208123228027346,30.73410309439868,30.512021862118406,0.22208123228027346,31.083966354762214,30.86188512248194,0.24395286879272465,31.418488359002332,31.174535490209607
4,113,0.29396956523367407,greedy_overload,16,19,pinned,True,,0.9590201139492189,50.0,"[0.24881553828479008,0.27042136934033206,0.21257349909484866,0.2272097072292481]","[30.058906402952772,30.512021862118406,30.86188512248194,31.174535490209607]","[29.81009086466798,30.241600492778073,30.649311623387092,30.947325782980357]",,0.24881553828479008,30.058906402952772,29.81009086466798,0.27042136934033206,30.512021862118406,30.241600492778073,0.21257349909484866,30.86188512248194,30.649311623387092,0.2272097072292481,31.174535490209607,30.947325782980357
4,113,0.29396956523367407,greedy_overload,17,20,pinned,True,,0.96830017659375,50.0,"[0.24948550468359376,0.24701535117187504,0.2328119684794922,0.23898735225878906]","[29.81009086466798,30.241600492778073,30.649311623387092,30.947325782980357]","[29.560605359984386,29.994585141606198,30.4164996549076,30.708338430721568]",,0.24948550468359376,29.81009086466798,29.560605359984386,0.24701535117187504,30.241600492778073,29.994585141606198,0.2328119684794922,30.649311623387092,30.4164996549076,0.23898735225878906,30.947325782980357,30.708338430721568
4,113,0.29396956523367407,greedy_overload,18,22,pinned,True,,0.9654508306523437,50.0,"[0.2535592274652099,0.24649808442187499,0.22531465529187011,0.24007886347338867]","[29.560605359984386,29.994585141606198,30.4164996549076,30.708338430721568]","[29.307046132519176,29.74808705718432,30.19118499961573,30.46825956724818]",,0.2535592274652099,29.560605359984386,29.307046132519176,0.24649808442187499,29.994585141606198,29.74808705718432,0.22531465529187011,30.4164996549076,30.19118499961573,0.24007886347338867,30.708338430721568,30.46825956724818
4,113,0.29396956523367407,greedy_overload,19,24,pinned,True,,1.9493601261621094,50.0,"[0.5283791920913087,0.4860575577733155,0.44886581852416996,0.4860575577733155]","[29.307046132519176,29.74808705718432,30.19118499961573,30.46825956724818]","[28.77866694042787,29.262029499411007,29.74231918109156,29.982202009474864]",,0.5283791920913087,29.307046132519176,28.77866694042787,0.4860575577733155,29.74808705718432,29.262029499411007,0.44886581852416996,30.19118499961573,29.74231918109156,0.4860575577733155,30.46825956724818,29.982202009474864
4,113,0.29396956523367407,greedy_overload,20,25,pinned,True,,0.9308161792617187,50.0,"[0.23458069033813472,0.24208727242895506,0.23082739929272458,0.22332081720190428]","[28.77866694042787,29.262029499411007,29.74231918109156,29.982202009474864]","[28.544086250089734,29.019942226982053,29.511491781798835,29.75888119227296]",,0.23458069033813472,28.77866694042787,28.544086250089734,0.24208727242895506,29.262029499411007,29.019942226982053,0.23082739929272458,29.74231918109156,29.511491781798835,0.22332081720190428,29.982202009474864,29.75888119227296
4,113,0.29396956523367407,greedy_overload,21,26,pinned,True,,0.9654508306523437,50.0,"[0.23173387624035643,0.2567688379394531,0.2503496169909668,0.22659849948156738]","[28.544086250089734,29.019942226982053,29.511491781798835,29.75888119227296]","[28.31235237384938,28.7631733890426,29.26114216480787,29.53228269279139]",,0.23173387624035643,28.544086250089734,28.31235237384938,0.2567688379394531,29.019942226982053,28.7631733890426,0.2503496169909668,29.511491781798835,29.26114216480787,0.22659849948156738,29.75888119227296,29.53228269279139
