num_ssu,npu_id,sequence,profile_id,profile_name,category,ideal_ttft_ms,baseline_request_id,baseline_admission_relative_s,baseline_completion_relative_s,baseline_ttft_ms,baseline_io_barrier_ms,baseline_slo_alpha1p5,baseline_slo_alpha2,baseline_barrier_delta_vs_baseline_ms,layer_once_ttl_5ms_request_id,layer_once_ttl_5ms_admission_relative_s,layer_once_ttl_5ms_completion_relative_s,layer_once_ttl_5ms_ttft_ms,layer_once_ttl_5ms_io_barrier_ms,layer_once_ttl_5ms_slo_alpha1p5,layer_once_ttl_5ms_slo_alpha2,layer_once_ttl_5ms_barrier_delta_vs_baseline_ms,adaptive_t0_i100ms_request_id,adaptive_t0_i100ms_admission_relative_s,adaptive_t0_i100ms_completion_relative_s,adaptive_t0_i100ms_ttft_ms,adaptive_t0_i100ms_io_barrier_ms,adaptive_t0_i100ms_slo_alpha1p5,adaptive_t0_i100ms_slo_alpha2,adaptive_t0_i100ms_barrier_delta_vs_baseline_ms
3,31,64,"64,128","seq_len_k=64,nql=128",SS,29.585833523026608,2079,34.0829877381509,34.57983839382037,496.85065566947014,467.2648221463969,False,False,0.0,2079,33.639469871744645,33.68167360652789,42.20373478324473,12.617901260171493,True,True,-454.6469208862254,2079,28.8467531079958,28.87799413689525,31.241028899450612,1.6551953763773781,True,True,-465.60962677001953
3,31,65,"96,2048","seq_len_k=96,nql=2048",LL,573.5030096470159,2111,34.57983839382037,35.186098079388664,606.2596855682932,32.75667592127866,True,True,0.0,2111,33.68167360652789,35.56799753159814,1886.3239250702463,1312.8209154232318,False,False,1280.0642395019531,2111,28.87799413689525,29.464256988662274,586.2628517670237,12.759842120009125,True,True,-19.99683380126953
3,31,66,"144,128","seq_len_k=144,nql=128",LS,56.4293799038855,2143,35.186098079388664,35.66998924474163,483.8911653529649,427.4617854491371,False,False,0.0,2143,35.56799753159814,35.64598339299602,77.98586139788677,21.55648149405897,True,True,-405.9053039550781,2143,29.464256988662274,29.56429118990391,100.03420124163677,43.60482133780897,False,True,-383.8569641113281
3,31,67,"32,512","seq_len_k=32,nql=512",SL,59.23412266696431,2175,35.66998924474163,36.08034196273415,410.35271799252223,351.11859532552626,False,False,0.0,2175,35.64598339299602,35.7066724360516,60.689043055572256,1.4549203885762836,True,True,-349.66367493695,2175,29.56429118990391,29.623525312570905,59.23412266699597,0.0,True,True,-351.11859532552626
3,31,68,"48,1024","seq_len_k=48,nql=1024",SL,159.06538334465102,2207,36.08034196273415,36.48682441274232,406.48245000817406,247.4170666635182,False,False,0.0,2207,35.7066724360516,35.868107757162115,161.435321110519,2.369937765863142,True,True,-245.04712889765506,2207,29.623525312570905,29.832974769464666,209.4494568937589,50.38407354910305,True,True,-197.03299311441515
3,31,69,"192,64","seq_len_k=192,nql=64",LS,39.396346040612436,2239,36.48682441274232,37.019735455882014,532.9110431396912,493.51469709903904,False,False,0.0,2239,35.868107757162115,35.97324539698309,105.13763982097589,65.74129378032376,False,False,-427.7734033187153,2239,29.832974769464666,32.475790750348494,2642.815980883832,2603.4196348431797,False,False,2109.9049377441406
3,31,70,"96,4096","seq_len_k=96,nql=4096",LL,1144.680340645995,2271,37.019735455882014,38.19423715527152,1174.5016993895042,29.82135874355299,True,True,0.0,2271,35.97324539698309,37.37473662191579,1401.4912249326953,256.8108842867441,True,True,226.98952554319112,2271,32.475790750348494,33.8766500603751,1400.8593100266007,256.1789693806495,True,True,226.3576106370965
3,31,71,"176,256","seq_len_k=176,nql=256",LS,128.59643913212983,2303,38.19423715527152,38.698635275543005,504.3981202714858,375.80168113936816,False,False,0.0,2303,37.37473662191579,37.687310774505406,312.5741525896228,183.97771345750516,False,False,-191.823967681863,2303,33.8766500603751,34.09713090814425,220.48084776915493,91.88440863703727,False,True,-283.9172725023309
3,31,72,"160,128","seq_len_k=160,nql=128",LS,61.79808828494513,2335,38.698635275543005,39.18482235523859,486.18707969558454,424.3889914106767,False,False,0.0,2335,37.687310774505406,37.81388424488703,126.5734703816197,64.77538209671184,False,False,-359.61360931396484,2335,34.09713090814425,34.684970133225576,587.8392250813267,526.0411367964189,False,False,101.65214538574219
3,31,73,"96,512","seq_len_k=96,nql=512",LL,145.13346879256792,2367,39.18482235523859,39.704852250541315,520.0298953027232,374.8964265101822,False,False,0.0,2367,37.81388424488703,38.8726621184002,1058.7778735131724,913.6444047206314,False,False,538.7479782104492,2367,34.684970133225576,34.90028067580614,215.3105425805552,70.17707378801424,True,True,-304.71935272216797
3,31,74,"64,512","seq_len_k=64,nql=512",SL,102.1837949161835,2399,39.704852250541315,40.309772876392785,604.920625851475,502.7368309353333,False,False,0.0,2399,38.8726621184002,38.975192060045785,102.52994164558186,0.34614672944007907,True,True,-502.3906842058932,2399,34.90028067580614,35.07954212197011,179.26144616397505,77.07765124783327,False,True,-425.6591796875
3,31,75,"192,64","seq_len_k=192,nql=64",LS,39.396346040612436,2431,40.309772876392785,40.910327496897644,600.5546205048522,561.1582744642001,False,False,0.0,2431,38.975192060045785,39.06590942896551,90.71736891972978,51.321022879077645,False,False,-509.83725158512243,2431,35.07954212197011,36.182430383527205,1102.8882615570983,1063.4919155164462,False,False,502.3336410522461
3,31,76,"32,4096","seq_len_k=32,nql=4096",SL,457.4854719340925,2463,40.910327496897644,41.464348623495255,554.0211265976177,96.53565466353757,True,True,0.0,2463,39.06590942896551,39.52339490089959,457.4854719340801,0.0,True,True,-96.53565466353757,2463,36.182430383527205,36.884972582618694,702.5421990914838,245.05672715740366,False,True,148.5210724938661
3,31,77,"112,4096","seq_len_k=112,nql=4096",LL,1316.478849565995,2495,41.464348623495255,42.78223286878137,1317.8842452861136,1.405395720154047,True,True,0.0,2495,39.52339490089959,41.17002460288376,1646.6297019841659,330.15085241820634,True,True,328.7454566980523,2495,36.884972582618694,38.72450157039033,1839.5289877716423,523.0501382056827,True,True,521.6447424855287
3,31,78,"192,256","seq_len_k=192,nql=256",LS,139.3338537278603,2527,42.78223286878137,43.32564761151384,543.4147427324642,404.08088900455914,False,False,0.0,2527,41.17002460288376,41.30935845661166,139.33385372790508,0.0,True,True,-404.08088900455914,2527,38.72450157039033,38.98473780283091,260.23623244056944,120.90237871266436,False,True,-283.1785102918948
3,31,79,"112,128","seq_len_k=112,nql=128",LS,45.69196085719812,2559,43.32564761151384,43.95086074333149,625.2131318176544,579.5211709604046,False,False,0.0,2559,41.30935845661166,41.3650754473086,55.71699069693568,10.025029839685885,True,True,-569.4961411207187,2559,38.98473780283091,39.347581397295045,362.84359446413873,317.15163360688894,False,False,-262.3695373535156
3,31,80,"112,512","seq_len_k=112,nql=512",LL,166.60829961410437,2591,43.95086074333149,44.55733273313172,606.4719898002295,439.8636901861828,False,False,0.0,2591,41.3650754473086,43.13541748807557,1770.3420407669691,1603.7337411529224,False,False,1163.8700509667397,2591,39.347581397295045,39.670824703623595,323.2433063285498,156.6350067145031,False,True,-283.2286834716797
3,31,81,"176,4096","seq_len_k=176,nql=4096",LL,2003.6727823017789,2623,44.55733273313172,46.586301877811145,2028.969144679424,25.296362377637706,True,True,0.0,2623,43.13541748807557,45.311405453011076,2175.987964935506,172.31518263371981,True,True,147.0188202560821,2623,39.670824703623595,42.53117861019538,2860.3539065717923,856.681124270006,True,True,831.3847618923683
3,31,82,"144,64","seq_len_k=144,nql=64",LS,31.34328235876592,2655,46.586301877811145,47.09454631786869,508.24444005754776,476.90115769882686,False,False,0.0,2655,45.311405453011076,45.40742249906277,96.01704605169652,64.67376369297563,False,False,-412.22739400585124,2655,42.53117861019538,43.29053607583615,759.3574656407654,728.0141832820445,False,False,251.11302558321768
3,31,83,"48,128","seq_len_k=48,nql=128",SS,24.217124414408403,2687,47.09454631786869,47.66098001472324,566.433696854554,542.2165724401566,False,False,0.0,2687,45.40742249906277,45.43163962347717,24.217124414397404,0.0,True,True,-542.2165724401566,2687,43.29053607583615,43.36583570134061,75.29962550445634,51.08250109005894,False,False,-491.13407135009766
3,31,84,"200,2048","seq_len_k=200,nql=2048",LL,1131.8486054585294,2719,47.66098001472324,48.82703911759384,1166.0591028705967,34.21049741208844,True,True,0.0,2719,45.43163962347717,47.032103268299245,1600.4636448220772,468.61503936356894,True,True,434.4045419514805,2719,43.36583570134061,45.10650927840293,1740.6735770623272,608.824971603819,False,True,574.6144741917306
3,31,85,"192,1024","seq_len_k=192,nql=1024",LL,545.6125064753121,2751,48.82703911759384,49.39099230544775,563.9531878539128,18.340681378613226,True,True,0.0,2751,47.032103268299245,48.43024420516699,1398.1409368677487,852.5284303924491,False,False,834.1877490138359,2751,45.10650927840293,45.944638160827324,838.1288824243893,292.5163759490897,False,True,274.1756945704765
3,31,86,"64,4096","seq_len_k=64,nql=4096",SL,801.0827193710202,2783,49.39099230544775,50.19207502481883,801.082719371072,0.0,True,True,0.0,2783,48.43024420516699,49.23132692453807,801.082719371072,0.0,True,True,0.0,2783,45.944638160827324,46.81621818542481,871.5800245974897,70.49730522641767,True,True,70.49730522641767
3,31,87,"32,128","seq_len_k=32,nql=128",SS,18.848415342640056,2815,50.19207502481883,50.66859124775001,476.5162229311827,457.6678075885575,False,False,0.0,2815,49.23132692453807,49.253292622958845,21.965698420783156,3.117283078157925,True,True,-454.55052451039955,2815,46.81621818542481,46.86020650162811,43.9883162033002,25.13990086067497,False,False,-432.5279067278825
3,31,88,"112,256","seq_len_k=112,nql=256",LS,85.64676761444342,2847,50.66859124775001,51.13558028508682,466.9890373368107,381.3422697224014,False,False,0.0,2847,49.253292622958845,49.38919642735977,135.90380440092122,50.25703678651189,False,True,-331.0852329358895,2847,46.86020650162811,46.9967809576661,136.5744560379826,50.92768842357327,False,True,-330.4145812988281
3,31,89,"48,1024","seq_len_k=48,nql=1024",SL,159.06538334465102,2879,51.13558028508682,51.63307799855775,497.4977134709334,338.4323301262775,False,False,0.0,2879,49.38919642735977,49.548261810704425,159.06538334465586,0.0,True,True,-338.4323301262775,2879,46.9967809576661,47.225107147089176,228.32618942308181,69.26080607842596,True,True,-269.17152404785156
3,31,90,"48,2048","seq_len_k=48,nql=2048",SL,315.80495809994557,2911,51.63307799855775,52.0934313585156,460.35335995785135,144.54840185788635,True,True,0.0,2911,49.548261810704425,49.86406676880439,315.804958099965,0.0,True,True,-144.54840185788635,2911,47.225107147089176,47.689503513944004,464.396366854824,148.591408754859,True,True,4.043006896972656
3,31,91,"112,4096","seq_len_k=112,nql=4096",LL,1316.478849565995,2943,52.0934313585156,53.42177373181848,1328.3423733028758,11.86352373691625,True,True,0.0,2943,49.86406676880439,51.41744476328686,1553.377994482471,236.89914491651143,True,True,225.03562117959518,2943,47.689503513944004,49.38729068427922,1697.7871703352212,381.3083207692616,True,True,369.4447970323454
3,31,92,"176,2048","seq_len_k=176,nql=2048",LL,1002.9998094425738,2975,53.42177373181848,54.42477354126103,1002.9998094425537,0.0,True,True,0.0,2975,51.41744476328686,53.046384889568756,1628.9401262818938,625.9403168393401,False,True,625.9403168393401,2975,49.38729068427922,50.94352172700399,1556.2310427247648,553.2312332822112,False,True,553.2312332822112
3,31,93,"200,128","seq_len_k=200,nql=128",LS,75.21986229808209,3007,54.42477354126103,54.97165822539176,546.884684130724,471.6648218326154,False,False,0.0,3007,53.046384889568756,53.19085530791129,144.47041834253469,69.25055604442605,False,True,-402.41426578818937,3007,50.94352172700399,51.16055436305892,217.03263605493703,141.8127737568284,False,False,-329.852048075787
3,31,94,"112,512","seq_len_k=112,nql=512",LL,166.60829961410437,3039,54.97165822539176,55.5091145782245,537.4563528327417,370.84805321857857,False,False,0.0,3039,53.19085530791129,54.669581153847055,1478.7258459357618,1312.117546321715,False,False,941.2694931031365,3039,51.16055436305892,51.381361660410704,220.80729735177738,54.19899773773068,True,True,-316.6490554808479
3,31,95,"48,2048","seq_len_k=48,nql=2048",SL,315.80495809994557,3071,55.5091145782245,56.09625995653806,587.1453783135657,271.34042021360074,False,True,0.0,3071,54.669581153847055,54.985386111947015,315.804958099965,0.0,True,True,-271.34042021360074,3071,51.381361660410704,51.81118014968619,429.8184892754871,114.01353117552208,True,True,-157.32688903807866
3,31,96,"48,256","seq_len_k=48,nql=256",SS,42.69709302504841,3103,56.09625995653806,56.55975673975116,463.4967832130933,420.7996901880106,False,False,0.0,3103,54.985386111947015,55.0280832049721,42.69709302508272,0.0,True,True,-420.7996901880106,3103,51.81118014968619,51.902086677161975,90.90652747578861,48.209434450705885,False,False,-372.5902557373047
3,31,97,"160,2048","seq_len_k=160,nql=2048",LL,917.1003634285319,3135,56.55975673975116,57.50426246369857,944.5057239474118,27.405360518940142,True,True,0.0,3135,55.0280832049721,56.526839233274906,1498.756028302807,581.6556648742844,False,True,554.2503043553443,3135,51.902086677161975,53.29379094345184,1391.7042662898602,474.6039028613377,False,True,447.19854234239756
3,31,98,"128,4096","seq_len_k=128,nql=4096",LL,1488.2772032376654,3167,57.50426246369857,58.99253966693621,1488.2772032376379,0.0,True,True,0.0,3167,56.526839233274906,58.185708385501464,1658.869152226558,170.5919489889202,True,True,170.5919489889202,3167,53.29379094345184,55.354479959196745,2060.689015744909,572.411812507271,True,True,572.411812507271
3,31,99,"176,2048","seq_len_k=176,nql=2048",LL,1002.9998094425738,3199,58.99253966693621,59.99553947637876,1002.9998094425537,0.0,True,True,0.0,3199,58.185708385501464,59.74131477543301,1555.6063899315486,552.606580488995,False,True,552.606580488995,3199,55.354479959196745,56.98236202088827,1627.8820616915182,624.8822522489645,False,True,624.8822522489645
3,31,100,"48,256","seq_len_k=48,nql=256",SS,42.69709302504841,3231,59.99553947637876,60.58470543207294,589.165955694174,546.4688626690913,False,False,0.0,3231,59.74131477543301,59.784011868458094,42.69709302508272,0.0,True,True,-546.4688626690913,3231,56.98236202088827,57.04332279166393,60.96077077566588,18.263677750583156,True,True,-528.2051849185082
3,31,101,"160,512","seq_len_k=160,nql=512",LL,231.03280454429512,3263,60.58470543207294,61.19218735917228,607.4819270993466,376.44912255503004,False,False,0.0,3263,59.784011868458094,61.107930424052654,1323.9185555945587,1092.885751050242,False,False,716.4366284952121,3263,57.04332279166393,57.38890095594589,345.57816428196384,114.54535973764723,True,True,-261.9037628173828
3,31,102,"48,1024","seq_len_k=48,nql=1024",SL,159.06538334465102,3295,61.19218735917228,61.764345546165174,572.1581869928923,413.09280364823644,False,False,0.0,3295,61.107930424052654,61.27208206666079,164.15164260813617,5.086259263480315,True,True,-408.0065443847561,3295,57.38890095594589,57.5687469023382,179.84594639230636,20.780563047650503,True,True,-392.31224060058594
3,31,103,"64,4096","seq_len_k=64,nql=4096",SL,801.0827193710202,3327,61.764345546165174,62.58873500823969,824.3894620745123,23.306742703556665,True,True,0.0,3327,61.27208206666079,62.07316478603175,801.0827193709556,0.0,True,True,-23.306742703556665,3327,57.5687469023382,58.49929244164475,930.5455393065495,129.46281993559387,True,True,106.1560772320372
3,31,104,"80,2048","seq_len_k=80,nql=2048",SL,487.6037207016371,3359,62.58873500823969,63.27157696141502,682.8419531753316,195.23823247379914,True,True,0.0,3359,62.07316478603175,62.560768506733275,487.60372070153244,0.0,True,True,-195.23823247379914,3359,58.49929244164475,59.29131721529312,792.0247736483725,304.42105294684006,False,True,109.18282047304092
3,31,105,"200,2048","seq_len_k=200,nql=2048",LL,1131.8486054585294,3391,63.27157696141502,64.40714070298215,1135.5637415671226,3.7151361084979726,True,True,0.0,3391,62.560768506733275,63.93373939195648,1372.9708852231997,241.12227976457507,True,True,237.4071436560771,3391,59.29131721529312,60.99608447371544,1704.7672584223183,572.9186529636936,False,True,569.2035168551956
4,0,33,"96,4096","seq_len_k=96,nql=4096",LL,1144.680340645995,1056,3.048702716731599,4.193383057377608,1144.6803406460094,0.0,True,True,0.0,1056,1.9732778284004107,3.3068310384892627,1333.5532100888522,188.87286944284278,True,True,188.87286944284278,1056,0.4114594522934221,1.616850918492026,1205.3914661986037,60.71112555259424,True,True,60.71112555259424
4,0,34,"112,1024","seq_len_k=112,nql=1024",LL,330.8640576488932,1088,4.193383057377608,4.537854569754503,344.4715123768947,13.60745472799681,True,True,0.0,1088,3.3068310384892627,3.9471992143554635,640.3681758662005,309.5041182173027,False,True,295.89666348930587,1088,1.616850918492026,2.1239433891077444,507.0924706157184,176.22841296682054,False,True,162.62095823882373
4,0,35,"200,512","seq_len_k=200,nql=512",LL,284.7199227381171,1120,4.537854569754503,4.910242167767892,372.3875980133889,87.66767527526827,True,True,0.0,1120,3.9471992143554635,4.883742581716997,936.5433673615335,651.8234446234128,False,False,564.1557693481445,1120,2.1239433891077444,2.55377651324418,429.8331241364358,145.11320139831514,False,True,57.445526123046875
4,0,36,"32,4096","seq_len_k=32,nql=4096",SL,457.4854719340925,1152,4.910242167767892,5.369373486205644,459.13131843775227,1.6458465036721464,True,True,0.0,1152,4.883742581716997,5.3412280536510774,457.4854719340801,0.0,True,True,-1.6458465036721464,1152,2.55377651324418,3.119618152793537,565.8416395493568,108.35616761527672,True,True,106.71032111160457
4,0,37,"160,4096","seq_len_k=160,nql=4096",LL,1831.8747488614208,1184,5.369373486205644,7.2012482350670615,1831.8747488614172,0.0,True,True,0.0,1184,5.3412280536510774,7.212230936135544,1871.0028824844667,39.12813362304769,True,True,39.12813362304769,1184,3.119618152793537,5.280265849473693,2160.6476966801565,328.77294781873934,True,True,328.77294781873934
4,0,38,"192,4096","seq_len_k=192,nql=4096",LL,2175.473295290288,1216,7.2012482350670615,9.376721530357376,2175.473295290314,0.0,True,True,0.0,1216,7.212230936135544,9.387704231425857,2175.473295290314,0.0,True,True,0.0,1216,5.280265849473693,7.670716451811895,2390.450602338202,214.97730704789137,True,True,214.97730704789137
4,0,39,"80,256","seq_len_k=80,nql=256",SS,64.17192994809237,1248,9.376721530357376,9.691313036016366,314.5915056589911,250.41957571090097,False,False,0.0,1248,9.387704231425857,9.453274387778444,65.57015635258722,1.3982264044971089,True,True,-249.02134930640386,1248,7.670716451811895,7.764476135154764,93.75968334286881,29.5877533947787,True,True,-220.83182231612227
4,0,40,"200,2048","seq_len_k=200,nql=2048",LL,1131.8486054585294,1280,9.691313036016366,10.838029451150971,1146.7164151346042,14.86780967609593,True,True,0.0,1280,9.453274387778444,10.745881563239621,1292.6071754611767,160.75857000266842,True,True,145.8907603265725,1280,7.764476135154764,9.047786142277454,1283.3100071226909,151.46140166418263,True,True,136.5935919880867
4,0,41,"112,256","seq_len_k=112,nql=256",LS,85.64676761444342,1312,10.838029451150971,11.105315812125399,267.2863609744272,181.6395933599597,False,False,0.0,1312,10.745881563239621,10.83301298610056,87.13142286093716,1.4846552464696288,True,True,-180.15493811349006,1312,9.047786142277454,9.188910787849213,141.12464557175917,55.47787795729164,False,True,-126.16171540266805
4,0,42,"64,4096","seq_len_k=64,nql=4096",SL,801.0827193710202,1344,11.105315812125399,11.92089557647705,815.5797643516526,14.497044980638748,True,True,0.0,1344,10.83301298610056,11.634095705471573,801.0827193710138,0.0,True,True,-14.497044980638748,1344,9.188910787849213,10.095858124555678,906.9473367064638,105.86461733545002,True,True,91.36757235481127
4,0,43,"80,1024","seq_len_k=80,nql=1024",SL,244.96473832108794,1376,11.92089557647705,12.209864326041632,288.96874956458123,44.0040112434981,True,True,0.0,1376,11.634095705471573,11.879060443792655,244.96473832108313,0.0,True,True,-44.0040112434981,1376,10.095858124555678,10.449575596626287,353.7174720706098,108.75273374952667,True,True,64.74872250602857
4,0,44,"48,4096","seq_len_k=48,nql=4096",SL,629.2841814562018,1408,12.209864326041632,12.83914850749783,629.284181456198,0.0,True,True,0.0,1408,11.879060443792655,12.508344625248855,629.284181456198,0.0,True,True,0.0,1408,10.449575596626287,11.168743076165494,719.1674795392064,89.88329808300841,True,True,89.88329808300841
4,0,45,"144,128","seq_len_k=144,nql=128",LS,56.4293799038855,1440,12.83914850749783,13.126348535818291,287.20002832046157,230.77064841657557,False,False,0.0,1440,12.508344625248855,12.577187262327975,68.84263707912032,12.413257175234321,True,True,-218.35739124134125,1440,11.168743076165494,11.377324416693474,208.5813405279805,152.1519606240945,False,False,-78.61868779248107
4,0,46,"160,512","seq_len_k=160,nql=512",LL,231.03280454429512,1472,13.126348535818291,13.434526651582768,308.1781157644764,77.14531122015978,True,True,0.0,1472,12.577187262327975,13.217455168824053,640.2679064960794,409.2351019517628,False,False,332.089790731603,1472,11.377324416693474,11.709110707619901,331.78629092642586,100.75348638210926,True,True,23.608175161949475
4,0,47,"48,256","seq_len_k=48,nql=256",SS,42.69709302504841,1504,13.434526651582768,13.69910839380389,264.5817422211221,221.8846491960976,False,False,0.0,1504,13.217455168824053,13.260152261849077,42.697093025024515,0.0,True,True,-221.8846491960976,1504,11.709110707619901,11.85877777901257,149.66707139266873,106.96997836764422,False,False,-114.91467082845338
4,0,48,"144,4096","seq_len_k=144,nql=4096",LL,1660.0766810169919,1536,13.69910839380389,15.37824216110888,1679.1337673049893,19.05708628798675,True,True,0.0,1536,13.260152261849077,14.972746272087038,1712.594010237961,52.517329220958345,True,True,33.460242932971596,1536,11.85877777901257,13.709681795647667,1850.904016635097,190.82733561809437,True,True,171.77024933010762
4,0,49,"64,64","seq_len_k=64,nql=64",SS,17.921509803758415,1568,15.37824216110888,15.56220015575344,183.95799464455922,166.03648484082078,False,False,0.0,1568,14.972746272087038,15.013953234056594,41.20696196955396,23.285452165815514,False,False,-142.75103267500526,1568,13.709681795647667,13.73770908754623,28.027291898564727,10.105782094826282,False,True,-155.9307027459945
4,0,50,"96,64","seq_len_k=96,nql=64",LS,23.2902189487311,1600,15.56220015575344,15.824670252076954,262.47009632351546,239.1798773747796,False,False,0.0,1600,15.013953234056594,15.154709949838114,140.75671578152105,117.4664968327852,False,False,-121.71338054199441,1600,13.73770908754623,13.787308616167469,49.59952862123828,26.309309672502422,False,False,-212.87056770227719
4,0,51,"192,2048","seq_len_k=192,nql=2048",LL,1088.89897844534,1632,15.824670252076954,16.933306333232032,1108.6360811550767,19.737102709746978,True,True,0.0,1632,15.154709949838114,16.450269851184093,1295.5599013459796,206.6609229006499,True,True,186.92382019090292,1632,13.787308616167469,15.073247358390402,1285.9387422229338,197.0397637776041,True,True,177.30266106785712
4,0,52,"96,128","seq_len_k=96,nql=128",LS,40.32325191349002,1664,16.933306333232032,17.2738089667227,340.5026334906688,300.17938157719254,False,False,0.0,1664,16.450269851184093,16.52498380394919,74.71395276509793,34.39070085162166,False,True,-265.7886807255709,1664,15.073247358390402,15.162888523440168,89.64116504976482,49.31791313628855,False,False,-250.861468440904
4,0,53,"160,512","seq_len_k=160,nql=512",LL,231.03280454429512,1696,17.2738089667227,17.664016964274822,390.20799755212283,159.17519300780623,False,True,0.0,1696,16.52498380394919,17.359557493639986,834.5736896907947,603.5408851464781,False,False,444.3656921386719,1696,15.162888523440168,15.532363259883892,369.4747364437244,138.4419318994078,False,True,-20.733261108398438
4,0,54,"200,512","seq_len_k=200,nql=512",LL,284.7199227381171,1728,17.664016964274822,18.07021073466242,406.1937703875992,121.47384764950766,True,True,0.0,1728,17.359557493639986,18.084498403004638,724.94090936465,440.22098662655844,False,False,318.7471389770508,1728,15.532363259883892,16.028613068174323,496.24980829043125,211.5298855523397,False,True,90.05603790283203
4,0,55,"32,4096","seq_len_k=32,nql=4096",SL,457.4854719340925,1760,18.07021073466242,18.53144013659627,461.22940193384784,3.7439299997677153,True,True,0.0,1760,18.084498403004638,18.541983874938715,457.4854719340801,0.0,True,True,-3.7439299997677153,1760,16.028613068174323,16.545684916968096,517.0718487937738,59.5863768596937,True,True,55.842446859925985
4,0,56,"160,256","seq_len_k=160,nql=256",LS,117.85902134052674,1792,18.53144013659627,18.92754926230945,396.10912571318113,278.2501043726261,False,False,0.0,1792,18.541983874938715,18.664576373171975,122.59249823325808,4.733476892703038,True,True,-273.51662747992305,1792,16.545684916968096,16.8120738797569,266.388962788802,148.52994144824697,False,False,-129.7201629243791
4,0,57,"96,1024","seq_len_k=96,nql=1024",LL,287.91438865653305,1824,18.92754926230945,19.343653339221778,416.1040769123283,128.1896882557703,True,True,0.0,1824,18.664576373171975,19.752913618037628,1088.3372448656519,800.4228562090939,False,False,672.2331679533236,1824,16.8120738797569,17.15774529370536,345.6714139484611,57.75702529190312,True,True,-70.43266296386719
4,0,58,"96,128","seq_len_k=96,nql=128",LS,40.32325191349002,1856,19.343653339221778,19.740756522264693,397.10318304291286,356.7799311294366,False,False,0.0,1856,19.752913618037628,19.871450059137178,118.53644109955349,78.21318918607722,False,False,-278.5667419433594,1856,17.15774529370536,17.25616321216087,98.41791845551052,58.09466654203425,False,False,-298.68526458740234
4,0,59,"128,1024","seq_len_k=128,nql=1024",LL,373.81375578175397,1888,19.740756522264693,20.182703021097797,441.9464988331056,68.13274305136656,True,True,0.0,1888,19.871450059137178,20.844732905265175,973.2828461279969,599.4690903462579,False,False,531.3363472948913,1888,17.25616321216087,17.78131430627471,525.1510941138367,151.33733833209772,True,True,83.20459528073116
4,0,60,"200,512","seq_len_k=200,nql=512",LL,284.7199227381171,1920,20.182703021097797,20.56103028422297,378.32726312517116,93.6073403870796,True,True,0.0,1920,20.844732905265175,21.867821309498776,1023.0884042336002,738.3684814955086,False,False,644.761141108429,1920,17.78131430627471,18.269861389707525,488.5470834328189,203.82716069472735,False,True,110.21982030764775
4,0,61,"176,256","seq_len_k=176,nql=256",LS,128.59643913212983,1952,20.56103028422297,20.922377379119666,361.34709489669694,232.75065576457928,False,False,0.0,1952,21.867821309498776,22.018117989356412,150.29667985763444,21.700240725516778,True,True,-211.0504150390625,1952,18.269861389707525,18.516573398544654,246.71200883712663,118.11556970500897,False,True,-114.63508605957031
4,0,62,"80,512","seq_len_k=80,nql=512",SL,123.65863307227637,1984,20.922377379119666,21.232035425786822,309.6580466671585,185.99941359488002,False,False,0.0,1984,22.018117989356412,22.142233164887262,124.11517553084923,0.45654245857076603,True,True,-185.54287113630926,1984,18.516573398544654,18.670278800863667,153.70540231901396,30.046769246735494,True,True,-155.95264434814453
4,0,63,"128,64","seq_len_k=128,nql=64",LS,28.658927891352853,2016,21.232035425786822,21.549525907469853,317.4904816830276,288.8315537916824,False,False,0.0,2016,22.142233164887262,22.20869035073883,66.4571858515701,37.79825796022487,False,False,-251.0332958314575,2016,18.670278800863667,18.9303508118924,260.07201102873296,231.41308313738773,False,False,-57.41847065429465
4,0,64,"160,512","seq_len_k=160,nql=512",LL,231.03280454429512,2048,21.549525907469853,21.810307836501394,260.78192903154195,29.749124487225345,True,True,0.0,2048,22.20869035073883,23.141223468217877,932.5331174790481,701.5003129347351,False,False,671.7511884475098,2048,18.9303508118924,19.27653802642442,346.1872145320194,115.15440998770282,True,True,85.40528550047748
4,0,65,"160,64","seq_len_k=160,nql=64",LS,34.02763698134068,2080,21.810307836501394,22.0449017349911,234.5938984897075,200.5662615083711,False,False,0.0,2080,23.141223468217877,23.243027760987122,101.80429276924406,67.77665578790766,False,False,-132.78960572046344,2080,19.27653802642442,19.916402289328197,639.8642629037786,605.8366259224422,False,False,405.2703644140711
4,0,66,"64,64","seq_len_k=64,nql=64",SS,17.921509803758415,2112,22.0449017349911,22.233165731925315,188.26399693421263,170.34248713047418,False,False,0.0,2112,23.243027760987122,23.270044351562404,27.016590575280134,9.095080771541689,False,True,-161.2474063589325,2112,19.916402289328197,20.016868305818075,100.4660164898778,82.54450668613936,False,False,-87.79798044433483
4,0,67,"48,256","seq_len_k=48,nql=256",SS,42.69709302504841,2144,22.233165731925315,22.435775645390805,202.60991346549054,159.91282044046602,False,False,0.0,2144,23.270044351562404,23.312909053874655,42.86470231225394,0.16760928717121715,True,True,-159.7452111532948,2144,20.016868305818075,20.060036391003802,43.16808518572725,0.4709921607027354,True,True,-159.44182827976329
