num_ssu,case,npu_id,sequence,request_id,layer,io_start_relative_to_admission_ms,io_ready_relative_to_admission_ms,compute_start_relative_to_admission_ms,compute_end_relative_to_admission_ms,io_barrier_wait_ms,work_gb_ssu0,work_gb_ssu1,work_gb_ssu2
3,adaptive_t0_i100ms,11,45,1451,5,115.34054789135189,137.98306498119564,137.98306498119564,149.7382619049713,10.887320166068093,0.0548858642578125,0.0636138916015625,0.052703857421875
3,adaptive_t0_i100ms,11,45,1451,6,137.98306498119564,160.1807883698675,160.1807883698675,171.93598529364317,10.442526464896218,0.0548858642578125,0.0636138916015625,0.052703857421875
3,adaptive_t0_i100ms,11,45,1451,7,160.1807883698675,182.2421363312933,182.2421363312933,193.99733325506895,10.306151037650125,0.0548858642578125,0.0636138916015625,0.052703857421875
3,adaptive_t0_i100ms,11,45,1451,8,182.2421363312933,204.2657187897894,204.2657187897894,216.02091571356505,10.268385534720437,0.0548858642578125,0.0636138916015625,0.052703857421875
3,adaptive_t0_i100ms,11,45,1451,9,204.2657187897894,225.28851542064876,225.28851542064876,237.04371234442442,9.267599707083718,0.0548858642578125,0.0636138916015625,0.052703857421875
3,adaptive_t0_i100ms,11,45,1451,10,225.28851542064876,246.4288047272894,246.4288047272894,258.18400165106505,9.385092382864968,0.0548858642578125,0.0636138916015625,0.052703857421875
3,adaptive_t0_i100ms,11,45,1451,11,246.4288047272894,267.96353373119564,267.96353373119564,279.7187306549713,9.779532080130593,0.0548858642578125,0.0636138916015625,0.052703857421875
3,adaptive_t0_i100ms,11,45,1451,12,267.96353373119564,289.3954566437933,289.3954566437933,301.15065356756895,9.676725988822,0.0548858642578125,0.0636138916015625,0.052703857421875
3,adaptive_t0_i100ms,11,45,1451,13,289.3954566437933,310.8798316437933,310.8798316437933,322.63502856756895,9.729178076224343,0.0548858642578125,0.0636138916015625,0.052703857421875
3,adaptive_t0_i100ms,11,45,1451,14,310.8798316437933,331.94249186107845,331.94249186107845,343.6976887848541,9.3074632935095,0.0548858642578125,0.0636138916015625,0.052703857421875
3,adaptive_t0_i100ms,11,45,1451,15,331.94249186107845,351.9288352448675,351.9288352448675,363.68403216864317,8.231146460013406,0.0548858642578125,0.0636138916015625,0.052703857421875
3,adaptive_t0_i100ms,11,46,1483,0,-11.755196923775657,3.655226355032937,3.655226355032937,14.068245080914494,3.655226355032937,0.04833984375,0.0491790771484375,0.0522003173828125
3,adaptive_t0_i100ms,11,46,1483,1,3.655226355032937,19.034178381400125,19.034178381400125,29.44719710728168,4.965933300485631,0.04833984375,0.0491790771484375,0.0522003173828125
3,adaptive_t0_i100ms,11,46,1483,2,19.034178381400125,35.18312705083372,35.18312705083372,45.596145776715275,5.735929943552037,0.04833984375,0.0491790771484375,0.0522003173828125
3,adaptive_t0_i100ms,11,46,1483,3,35.18312705083372,51.99716818852903,51.99716818852903,62.41018691441059,6.401022411813756,0.04833984375,0.0491790771484375,0.0522003173828125
3,adaptive_t0_i100ms,11,46,1483,4,51.99716818852903,70.7393480591345,70.7393480591345,81.15236678501606,8.329161144723912,0.04833984375,0.0491790771484375,0.0522003173828125
3,adaptive_t0_i100ms,11,46,1483,5,70.7393480591345,89.79833853765012,89.79833853765012,100.21135726353168,8.645971752634068,0.04833984375,0.0491790771484375,0.0522003173828125
3,adaptive_t0_i100ms,11,46,1483,6,89.79833853765012,108.9727236084509,108.9727236084509,119.38574233433246,8.761366344919225,0.04833984375,0.0491790771484375,0.0522003173828125
3,adaptive_t0_i100ms,11,46,1483,7,108.9727236084509,128.1072450928259,128.1072450928259,138.52026381870746,8.721502758493443,0.04833984375,0.0491790771484375,0.0522003173828125
3,adaptive_t0_i100ms,11,46,1483,8,128.1072450928259,147.29841483159544,147.29841483159544,157.711433557477,8.778151012887975,0.04833984375,0.0491790771484375,0.0522003173828125
3,adaptive_t0_i100ms,11,46,1483,9,147.29841483159544,166.63015616460325,166.63015616460325,177.0431748904848,8.918722607126256,0.04833984375,0.0491790771484375,0.0522003173828125
3,adaptive_t0_i100ms,11,46,1483,10,166.63015616460325,185.92623007817747,185.92623007817747,196.33924880405903,8.883055187692662,0.04833984375,0.0491790771484375,0.0522003173828125
3,adaptive_t0_i100ms,11,46,1483,11,185.92623007817747,205.22440207524778,205.22440207524778,215.63742080112934,8.885153271188756,0.04833984375,0.0491790771484375,0.0522003173828125
3,adaptive_t0_i100ms,11,46,1483,12,205.22440207524778,224.184782629447,224.184782629447,234.59780135532856,8.547361828317662,0.04833984375,0.0491790771484375,0.0522003173828125
