scenario,seed,policy,window,U_percent,slo_percent,slo_count,slo_passed,arrival_slo_percent,timely_completions_per_second,total_completions_per_second,all_npus_active,all_disks_overload_percent,SSU0_mean_demand_GiB_s,SSU0_overload_percent,SSU0_actual_GiB_s,SSU1_mean_demand_GiB_s,SSU1_overload_percent,SSU1_actual_GiB_s,SSU2_mean_demand_GiB_s,SSU2_overload_percent,SSU2_actual_GiB_s,LL_slo_percent,LL_slo_count,LL_slo_passed,LL_active_U_percent,LS_slo_percent,LS_slo_count,LS_slo_passed,LS_active_U_percent,SL_slo_percent,SL_slo_count,SL_slo_passed,SL_active_U_percent,SS_slo_percent,SS_slo_count,SS_slo_passed,SS_active_U_percent,makespan_ms,manifest_sha256,result_sha256
semi,7,baseline,warm_2_4s,99.12358230165013,95.50561797752809,178,170,0.0,84.5,89.0,True,24.380641380180432,36.175799272485435,24.380641380180432,34.13124050947226,36.18190584449681,24.380641380180432,34.13719906660116,36.17559869215399,24.380641380180432,34.13333859296834,100.0,63,63,99.9101383857548,88.88888888888889,18,16,83.21783237256238,100.0,82,82,99.71954849911678,60.0,15,9,61.402591069007684,11387.66376803138,f7c1ff116e6e71006e9681b435053eb85e2d7161af24867997a5a435be473316,0ade04f41eb66c8af1ebc98acc7293f83b7a9de9e124256ba9d9f66d76f47bcd
semi,7,baseline,long_2_6s,99.16379633529677,95.88235294117646,340,326,0.0,81.25,85.0,True,22.307202720695834,35.21591182364619,22.7650628366641,33.191071352363956,35.219404048655235,22.307202720695834,33.19635852277411,35.218771089089785,22.7650628366641,33.195015749336605,100.0,132,132,99.90311354804356,84.375,32,27,81.35213647835776,100.0,142,142,99.75979392888416,73.52941176470588,34,25,65.75872464648475,11387.66376803138,f7c1ff116e6e71006e9681b435053eb85e2d7161af24867997a5a435be473316,0ade04f41eb66c8af1ebc98acc7293f83b7a9de9e124256ba9d9f66d76f47bcd
semi,7,baseline,full_population,96.64684109876508,93.54166666666667,960,898,3.0208333333333335,78.85726328880186,84.30175140005544,False,25.98979959198563,36.04518092632707,26.15062629895378,,36.04457624119519,25.98979959198563,,36.04389602220185,26.15062629895378,,100.0,384,384,99.52992879660282,71.875,96,69,70.52514367838548,99.47916666666667,384,382,99.33035979474701,65.625,96,63,61.0033657407741,11387.66376803138,f7c1ff116e6e71006e9681b435053eb85e2d7161af24867997a5a435be473316,0ade04f41eb66c8af1ebc98acc7293f83b7a9de9e124256ba9d9f66d76f47bcd
semi,7,mild,warm_2_4s,99.35498558865005,100.0,178,178,0.0,89.0,89.0,True,23.596168512967164,35.25009359627126,23.947664191934496,34.38046310693494,35.25733676589362,23.596168512967164,34.386253817384144,35.25151510976146,23.947664191934496,34.38096664697399,100.0,62,62,99.44100373671242,100.0,17,17,87.35967067257879,100.0,83,83,99.96411617136465,100.0,16,16,97.50703327081618,11324.400021948682,f7c1ff116e6e71006e9681b435053eb85e2d7161af24867997a5a435be473316,26c62d38fc70342d9fa150f2299d3a148d8da38276b006dc1f12c9e5d649379e
semi,7,mild,long_2_6s,99.46953423796568,100.0,341,341,0.0,85.25,85.25,True,22.028441588971567,34.15391546672955,22.204189428455233,33.34463214773811,34.15957149137422,22.028441588971567,33.349752471468584,34.15752349729016,22.204189428455233,33.34815892801155,100.0,132,132,99.56309491445273,100.0,32,32,88.37900717410596,100.0,143,143,99.97986353720697,100.0,34,34,97.02700267082002,11324.400021948682,f7c1ff116e6e71006e9681b435053eb85e2d7161af24867997a5a435be473316,26c62d38fc70342d9fa150f2299d3a148d8da38276b006dc1f12c9e5d649379e
semi,7,mild,full_population,97.18675855162056,98.85416666666667,960,949,3.4375,83.80134913643732,84.77270302526853,False,23.620966263915104,34.54898417163413,23.683043844764608,,34.55106258115955,23.620966263915104,,34.54876337313358,23.683043844764608,,99.47916666666667,384,382,98.06795100350985,90.625,96,87,83.37127661061355,100.0,384,384,99.53844050864981,100.0,96,96,97.1084888083521,11324.400021948682,f7c1ff116e6e71006e9681b435053eb85e2d7161af24867997a5a435be473316,26c62d38fc70342d9fa150f2299d3a148d8da38276b006dc1f12c9e5d649379e
semi,7,aggressive,warm_2_4s,99.30188934852154,99.43820224719101,178,177,0.0,88.5,89.0,True,25.752205426302385,35.58840914907046,25.752205426302385,34.46023260593266,35.59616225480113,25.752205426302385,34.46652685642094,35.58940055801546,25.752205426302385,34.46014868259281,100.0,63,63,99.36316517362032,94.44444444444444,18,17,87.64176706763834,100.0,81,81,99.99642964836245,100.0,16,16,97.17655282142391,11374.089838842327,f7c1ff116e6e71006e9681b435053eb85e2d7161af24867997a5a435be473316,3f4b04a72b4abc2ffea7c2b3293e45bc942feea805774b7725a5b6cf9bf67ec9
semi,7,aggressive,long_2_6s,99.56809327922585,99.70588235294117,340,339,0.0,84.75,85.0,True,19.863157786703493,34.06023442311012,19.863157786703493,33.304813070398566,34.06604441465192,19.863157786703493,33.31026808748841,34.06394882915891,19.863157786703493,33.308086080652465,100.0,132,132,99.64315388221097,96.96969696969697,33,32,90.42337620358859,100.0,142,142,99.99549813853649,100.0,33,33,97.30819349736234,11374.089838842327,f7c1ff116e6e71006e9681b435053eb85e2d7161af24867997a5a435be473316,3f4b04a72b4abc2ffea7c2b3293e45bc942feea805774b7725a5b6cf9bf67ec9
semi,7,aggressive,full_population,96.76218020686147,98.75,960,948,3.2291666666666665,83.34732830776453,84.40235778001471,False,22.031190883769728,34.25569549754463,22.031190883769728,,34.25743516176757,22.03801596520089,,34.25546567921931,22.03801596520089,,98.95833333333333,384,380,98.0922324682811,92.70833333333333,96,89,86.0472190266185,99.73958333333333,384,383,99.39580892086033,100.0,96,96,95.54608316604336,11374.089838842327,f7c1ff116e6e71006e9681b435053eb85e2d7161af24867997a5a435be473316,3f4b04a72b4abc2ffea7c2b3293e45bc942feea805774b7725a5b6cf9bf67ec9
semi,7,static,warm_2_4s,99.11138606846805,100.0,180,180,0.0,90.0,90.0,True,21.416346368639825,34.908916226180224,21.416346368639825,34.58217229593502,34.915426799203175,21.416346368639825,34.58830069974362,34.91041466832481,21.416346368639825,34.58301552933345,100.0,65,65,99.03009732134015,100.0,17,17,99.18324571947983,100.0,82,82,99.2811892705989,100.0,16,16,100.0,11428.396267711472,f7c1ff116e6e71006e9681b435053eb85e2d7161af24867997a5a435be473316,9fc35bf66193701e4467282dcc94de6250d37322dfcd986967bf0e400194ec0f
semi,7,static,long_2_6s,99.44006723169355,100.0,341,341,0.0,85.25,85.25,True,19.358629534436226,33.71682848335782,19.358629534436226,33.37107948048956,33.72183405206091,19.358629534436226,33.3759470342005,33.720553820740435,19.358629534436226,33.37435249074346,100.0,133,133,99.36867776416227,100.0,32,32,99.25140243789494,100.0,143,143,99.61448569651935,100.0,33,33,99.99999999999999,11428.396267711472,f7c1ff116e6e71006e9681b435053eb85e2d7161af24867997a5a435be473316,9fc35bf66193701e4467282dcc94de6250d37322dfcd986967bf0e400194ec0f
semi,7,static,full_population,96.30237741970456,99.375,960,954,3.4375,83.47627940547758,84.0012874520529,False,20.515482580397357,33.48126051191538,20.515482580397357,,33.48308541299708,20.52306331480154,,33.48084884570618,20.52306331480154,,98.95833333333333,384,380,97.91135600403825,100.0,96,96,97.74455993318942,99.47916666666667,384,382,98.9707235668512,100.0,96,96,99.95292588467856,11428.396267711472,f7c1ff116e6e71006e9681b435053eb85e2d7161af24867997a5a435be473316,9fc35bf66193701e4467282dcc94de6250d37322dfcd986967bf0e400194ec0f
full,7,baseline,warm_2_4s,64.08449864594283,37.86407766990291,206,78,0.0,42.5,103.0,True,100.0,118.3211919593855,100.0,40.0,118.25997993357235,100.0,40.0,118.30552879385247,100.0,40.0,98.36065573770492,61,60,95.09292443110066,0.0,47,0,24.318038739862104,32.142857142857146,56,18,63.16891410368004,0.0,42,0,11.441140089848007,13496.240122952368,2579438ed8ad9809db54da540f53bfe0c4020ac9c7b49b4a8c6f4a9808148706,7692bd27340708ade97e80917052d080d24e763f1f6d70084906443ad323fa21
full,7,baseline,long_2_6s,64.66981284887615,40.28776978417266,417,168,0.0,43.5,104.25,True,100.0,115.10366216511446,100.0,40.0,115.07979135931483,100.0,40.0,115.08159858328011,100.0,40.0,98.4375,128,126,94.26109286016167,0.0,80,0,24.57964264265916,34.146341463414636,123,42,64.11198827197778,0.0,86,0,11.577033619448114,13496.240122952368,2579438ed8ad9809db54da540f53bfe0c4020ac9c7b49b4a8c6f4a9808148706,7692bd27340708ade97e80917052d080d24e763f1f6d70084906443ad323fa21
full,7,baseline,full_population,63.64510921966804,40.99702380952381,1344,551,1.1160714285714286,40.82618529163114,99.5832904391148,False,97.16788220537559,113.76297690492633,97.16788220537559,,113.77504279105915,97.16788220537559,,113.76172037468292,97.16788220537559,,96.35416666666667,384,370,94.23734285375149,0.3472222222222222,288,1,24.93892768524248,46.614583333333336,384,179,70.58719607273201,0.3472222222222222,288,1,12.046702713750301,13496.240122952368,2579438ed8ad9809db54da540f53bfe0c4020ac9c7b49b4a8c6f4a9808148706,7692bd27340708ade97e80917052d080d24e763f1f6d70084906443ad323fa21
full,7,mild,warm_2_4s,67.58677412666036,65.07177033492823,209,136,0.0,73.5,104.5,True,96.06539940963391,66.8139149723069,96.06539940963391,40.0,66.81048052665655,96.06539940963391,40.0,66.81496584226237,96.06539940963391,40.0,26.229508196721312,61,16,60.33222367305339,40.0,40,16,64.17808417404248,95.58823529411765,68,65,94.76894691127818,97.5,40,39,85.95312384224324,13645.521160532007,2579438ed8ad9809db54da540f53bfe0c4020ac9c7b49b4a8c6f4a9808148706,51f1b0e91ccafa5e200e5fb7fe1d3555868b8230f2ca38b48c12ca97e5f5e916
full,7,mild,long_2_6s,66.07367375052353,65.85956416464892,413,272,0.0,69.75,103.25,True,98.03269970481696,67.44550861019015,98.03269970481696,40.0,67.44317373725589,98.03269970481696,40.0,67.44482543283725,98.03269970481696,40.0,25.806451612903224,124,32,58.08620351286456,47.5,80,38,65.87888759622693,96.18320610687023,131,126,95.16425437139067,97.43589743589743,78,76,85.9691217673846,13645.521160532007,2579438ed8ad9809db54da540f53bfe0c4020ac9c7b49b4a8c6f4a9808148706,51f1b0e91ccafa5e200e5fb7fe1d3555868b8230f2ca38b48c12ca97e5f5e916
full,7,mild,full_population,62.94883622068124,62.276785714285715,1344,837,0.1488095238095238,61.33880781489824,98.49385627625237,False,93.62432019582305,67.15981249769443,93.62432019582305,,67.16374370147614,93.62432019582305,,67.16053339154307,93.62432019582305,,29.6875,384,114,59.679063768087076,39.236111111111114,288,113,55.163096037277136,91.40625,384,351,91.89841879478601,89.93055555555556,288,259,79.38086441809013,13645.521160532007,2579438ed8ad9809db54da540f53bfe0c4020ac9c7b49b4a8c6f4a9808148706,51f1b0e91ccafa5e200e5fb7fe1d3555868b8230f2ca38b48c12ca97e5f5e916
full,7,aggressive,warm_2_4s,65.10759882864227,50.0,206,103,0.0,59.0,103.0,True,98.13190130341152,65.83940588501103,98.13190130341152,40.0,65.83046717369984,98.13190130341152,40.0,65.83130782719194,98.13190130341152,40.0,6.896551724137931,58,4,58.88983457096373,27.272727272727273,44,12,58.69077842585216,84.12698412698413,63,53,90.21929345625591,82.92682926829268,41,34,76.35958975355373,13498.765771788576,2579438ed8ad9809db54da540f53bfe0c4020ac9c7b49b4a8c6f4a9808148706,a9264dd61870138b559a45a9c62d7015ce48cef4db797179dd6c0f97863ffe5c
full,7,aggressive,long_2_6s,66.31515526534369,50.36319612590799,413,208,0.0,53.0,103.25,True,99.06595065170576,65.85675484139176,99.06595065170576,40.0,65.85464589509569,99.06595065170576,40.0,65.85417292004539,99.06595065170576,40.0,16.0,125,20,61.47480326281563,28.205128205128204,78,22,57.01827680136974,77.51937984496124,129,100,85.34558564942421,81.48148148148148,81,66,75.99823147441886,13498.765771788576,2579438ed8ad9809db54da540f53bfe0c4020ac9c7b49b4a8c6f4a9808148706,a9264dd61870138b559a45a9c62d7015ce48cef4db797179dd6c0f97863ffe5c
full,7,aggressive,full_population,63.63320107941665,50.81845238095238,1344,683,0.1488095238095238,50.59721840847254,99.56465818592547,False,94.7649354243235,65.90994264886815,94.7649354243235,,65.91352212500922,94.7649354243235,,65.90929875475436,94.7649354243235,,20.833333333333332,384,80,62.16211664839955,25.694444444444443,288,74,52.49030208714036,79.42708333333333,384,305,84.76248477174822,77.77777777777777,288,224,72.23751272568232,13498.765771788576,2579438ed8ad9809db54da540f53bfe0c4020ac9c7b49b4a8c6f4a9808148706,a9264dd61870138b559a45a9c62d7015ce48cef4db797179dd6c0f97863ffe5c
full,7,static,warm_2_4s,65.46107940403019,73.7864077669903,206,152,0.0,82.5,103.0,True,98.50998104746897,63.24061478497313,98.50998104746897,40.0,63.24543111689848,98.50998104746897,40.0,63.24029607913254,98.50998104746897,40.0,22.580645161290324,62,14,56.68520923055833,100.0,43,43,94.23350415929924,95.16129032258064,62,59,92.72811961554002,92.3076923076923,39,36,92.79858261457981,13552.281488412187,2579438ed8ad9809db54da540f53bfe0c4020ac9c7b49b4a8c6f4a9808148706,063f77c267ed7b578ded7fdce3ad0656dc13954d2f42178febfe946ef3402e28
full,7,static,long_2_6s,65.17091605342158,75.47619047619048,420,317,0.0,80.75,105.0,True,99.25499052373449,63.67535038843441,99.25499052373449,40.0,63.67873506957097,99.25499052373449,40.0,63.67804981520968,99.25499052373449,40.0,26.19047619047619,126,33,55.969108083948385,100.0,81,81,93.93978744545412,94.6969696969697,132,125,92.59519128294144,96.29629629629629,81,78,96.20503856087514,13552.281488412187,2579438ed8ad9809db54da540f53bfe0c4020ac9c7b49b4a8c6f4a9808148706,063f77c267ed7b578ded7fdce3ad0656dc13954d2f42178febfe946ef3402e28
full,7,static,full_population,63.381924099984744,75.29761904761905,1344,1012,0.0744047619047619,74.67377362736346,99.17149382922578,False,94.13365593772726,61.14451810897776,94.13365593772726,,61.14848769937675,94.13365593772726,,61.1448178355831,94.13365593772726,,35.677083333333336,384,137,58.6084262732831,88.88888888888889,288,256,84.48044230920183,90.10416666666667,384,346,88.14353541576031,94.79166666666667,288,273,91.80016249224134,13552.281488412187,2579438ed8ad9809db54da540f53bfe0c4020ac9c7b49b4a8c6f4a9808148706,063f77c267ed7b578ded7fdce3ad0656dc13954d2f42178febfe946ef3402e28
full,19,baseline,warm_2_4s,63.58039407684317,41.6243654822335,197,82,0.0,40.5,98.5,True,100.0,116.3563011526484,100.0,40.0,116.35607545956395,100.0,40.0,116.31475704100397,100.0,40.0,93.54838709677419,62,58,91.53406758278904,0.0,43,0,23.02139851279211,39.34426229508197,61,24,66.38548388571925,0.0,31,0,10.873623733366909,13550.554201867286,82199c7849ad9a15d1e2ec67d55e538b1027068748eb7e3d7ad2a3c072613fc8,280c4148c14fcd4e5c53bde91720392b86e0fb93e84e4dd87ea6c6bba110916c
full,19,baseline,long_2_6s,68.77474374713131,44.25,400,177,0.0,43.0,100.0,True,100.0,107.17164989718424,100.0,40.0,107.19707937538129,100.0,40.0,107.15051777086883,100.0,40.0,96.69421487603306,121,117,94.90165881697799,0.0,78,0,26.031908599435553,48.38709677419355,124,60,70.02766713294008,0.0,77,0,12.616480388269173,13550.554201867286,82199c7849ad9a15d1e2ec67d55e538b1027068748eb7e3d7ad2a3c072613fc8,280c4148c14fcd4e5c53bde91720392b86e0fb93e84e4dd87ea6c6bba110916c
full,19,baseline,full_population,63.39000338169206,41.145833333333336,1344,553,0.8928571428571429,40.81013896271459,99.18413520052154,False,96.80760953973291,113.28178370655498,96.80760953973291,,113.29195867705023,96.80760953973291,,113.28188771752977,96.80760953973291,,95.83333333333333,384,368,94.0382140782702,0.3472222222222222,288,1,24.992458478325833,47.395833333333336,384,182,70.32764213605591,0.6944444444444444,288,2,12.083691702310885,13550.554201867286,82199c7849ad9a15d1e2ec67d55e538b1027068748eb7e3d7ad2a3c072613fc8,280c4148c14fcd4e5c53bde91720392b86e0fb93e84e4dd87ea6c6bba110916c
full,19,mild,warm_2_4s,62.894463638862895,62.814070351758794,199,125,0.0,61.0,99.5,True,100.0,72.58897963137238,100.0,40.0,72.58952237622296,100.0,40.0,72.58389251248518,100.0,40.0,35.0,60,21,54.16260734694384,31.11111111111111,45,14,56.83610386616508,96.72131147540983,61,59,94.49762909042144,93.93939393939394,33,31,85.34777892936876,13503.268342639663,82199c7849ad9a15d1e2ec67d55e538b1027068748eb7e3d7ad2a3c072613fc8,d49b13e94be8162c599176aa9e3438ce8ff921eb1f40ff2df4c82534ec2f7ebe
full,19,mild,long_2_6s,68.66174747818663,64.96350364963503,411,267,0.0,67.25,102.75,True,97.65309052856921,65.93415829102055,97.65309052856921,40.0,65.94346280771884,97.65309052856921,40.0,65.93351402069416,97.65309052856921,40.0,33.333333333333336,123,41,62.53103991049619,37.5,80,30,60.37759867407027,92.8,125,116,93.07116831743755,96.3855421686747,83,80,86.10218493774471,13503.268342639663,82199c7849ad9a15d1e2ec67d55e538b1027068748eb7e3d7ad2a3c072613fc8,d49b13e94be8162c599176aa9e3438ce8ff921eb1f40ff2df4c82534ec2f7ebe
full,19,mild,full_population,63.611983031380284,64.36011904761905,1344,865,0.44642857142857145,64.05856553028457,99.53145904358666,False,95.02860214929343,68.99489440463736,95.02860214929343,,69.00105084398297,95.02860214929343,,68.99736475190458,95.02860214929343,,31.25,384,120,59.33598533708094,41.666666666666664,288,120,53.32679284182691,93.75,384,360,94.31532274175284,92.01388888888889,288,265,80.26368581327571,13503.268342639663,82199c7849ad9a15d1e2ec67d55e538b1027068748eb7e3d7ad2a3c072613fc8,d49b13e94be8162c599176aa9e3438ce8ff921eb1f40ff2df4c82534ec2f7ebe
full,19,aggressive,warm_2_4s,62.12758234678271,45.95959595959596,198,91,0.0,42.5,99.0,True,98.73149828030901,69.34198622442196,98.73149828030901,40.0,69.34039663419449,98.73149828030901,40.0,69.33497166332367,98.73149828030901,40.0,26.31578947368421,57,15,56.79405444797584,15.909090909090908,44,7,53.448227311131404,73.4375,64,47,78.61269034114466,66.66666666666667,33,22,68.3254905614242,13527.421542139564,82199c7849ad9a15d1e2ec67d55e538b1027068748eb7e3d7ad2a3c072613fc8,b984bf3f710c839f252fc318c2547808f6f94bb99361e80d1af0efdb6229b479
full,19,aggressive,long_2_6s,68.94788902537988,53.98009950248756,402,217,0.0,54.25,100.5,True,97.08843905913477,63.427676299733626,97.08843905913477,40.0,63.43532959636769,97.08843905913477,40.0,63.424414095348354,97.08843905913477,40.0,25.210084033613445,119,30,65.5038817587285,29.487179487179485,78,23,57.06700343873226,81.88976377952756,127,104,84.01704417059271,76.92307692307692,78,60,73.6340720143939,13527.421542139564,82199c7849ad9a15d1e2ec67d55e538b1027068748eb7e3d7ad2a3c072613fc8,b984bf3f710c839f252fc318c2547808f6f94bb99361e80d1af0efdb6229b479
full,19,aggressive,full_population,63.49840389052517,50.148809523809526,1344,674,0.0744047619047619,49.824720690518,99.35374570928218,False,93.8708338264751,66.85253662747542,93.8708338264751,,66.85642285994152,93.8708338264751,,66.85329876458131,93.8708338264751,,20.833333333333332,384,80,61.79703833287768,25.694444444444443,288,74,50.41567131285618,78.90625,384,303,85.36422621250051,75.34722222222223,288,217,70.78435781278726,13527.421542139564,82199c7849ad9a15d1e2ec67d55e538b1027068748eb7e3d7ad2a3c072613fc8,b984bf3f710c839f252fc318c2547808f6f94bb99361e80d1af0efdb6229b479
full,19,static,warm_2_4s,61.86770424506675,78.04878048780488,205,160,0.0,77.5,102.5,True,100.0,66.65802905495354,100.0,40.0,66.66280187823888,100.0,40.0,66.65524578850201,100.0,40.0,28.571428571428573,56,16,50.58432054583278,100.0,48,48,94.73906336704553,92.06349206349206,63,58,93.01510810847833,100.0,38,38,99.7417592007501,13650.385229576626,82199c7849ad9a15d1e2ec67d55e538b1027068748eb7e3d7ad2a3c072613fc8,f9be6cfe5c9e9fadbe42506370fcd40f2ef4edc7ca765957bea83ba414b3854b
full,19,static,long_2_6s,67.53582544273482,78.27160493827161,405,317,0.0,78.25,101.25,True,97.58499181136689,61.518121923951504,97.58499181136689,40.0,61.527802661977304,97.58499181136689,40.0,61.51810661636925,97.58499181136689,40.0,34.42622950819672,122,42,59.20664135771217,100.0,78,78,96.1278351395233,93.54838709677419,124,116,93.17399224004316,100.0,81,81,99.49880815509228,13650.385229576626,82199c7849ad9a15d1e2ec67d55e538b1027068748eb7e3d7ad2a3c072613fc8,f9be6cfe5c9e9fadbe42506370fcd40f2ef4edc7ca765957bea83ba414b3854b
full,19,static,full_population,62.926405536088325,75.81845238095238,1344,1019,0.44642857142857145,74.64990788627031,98.45875976363817,False,94.53462610281812,62.43641306377264,94.53462610281812,,62.440176203293156,94.53462610281812,,62.43747094773096,94.53462610281812,,34.114583333333336,384,131,57.54970058422401,88.54166666666667,288,255,79.90870189641697,92.44791666666667,384,355,91.9569223146848,96.52777777777777,288,278,92.80401318693535,13650.385229576626,82199c7849ad9a15d1e2ec67d55e538b1027068748eb7e3d7ad2a3c072613fc8,f9be6cfe5c9e9fadbe42506370fcd40f2ef4edc7ca765957bea83ba414b3854b
