policy,request_id,npu_id,role,admission_ms,completion_ms,latency_ms,pure_compute_ms,latency_ratio,slo_1p5_pass,completed_after_window,slo_1_pass,slo_1p5_pass_recomputed,plot_ratio
once,15000015,15,B,2804.4668558244643,3033.8323087585477,229.36545293408335,228.74273596704626,1.0027223464142128,True,False,False,True,1.0027223464142128
once,15000016,15,B,3033.8323087585477,3262.575044725595,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,15000017,15,B,3262.575044725595,3491.3177806926424,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,15000018,15,A,3491.3177806926424,3682.6021114460805,191.2843307534381,48.19209238871334,3.9692057611973945,False,False,False,False,3.9692057611973945
once,15000019,15,A,3682.6021114460805,3793.1585231892445,110.55641174316406,48.19209238871334,2.2940778510180757,False,False,False,False,2.2940778510180757
once,15000020,15,B,3793.1585231892445,4021.901259156292,228.74273596704734,228.74273596704626,1.0000000000000047,True,True,True,True,1.0
once,16000011,16,B,2103.6533605549216,2332.6705316286534,229.0171710737318,228.74273596704626,1.001199754411983,True,False,False,True,1.001199754411983
once,16000012,16,B,2332.6705316286534,2561.4132675957007,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,16000013,16,A,2561.4132675957007,2649.372327626222,87.95906003052141,48.19209238871334,1.8251761994696365,False,False,False,False,1.8251761994696365
once,16000014,16,A,2649.372327626222,2738.3460682763734,88.97374065015129,48.19209238871334,1.8462311188420004,False,False,False,False,1.8462311188420004
once,16000015,16,A,2738.3460682763734,2827.7639749650893,89.4179066887159,48.19209238871334,1.8554476939386368,False,False,False,False,1.8554476939386368
once,16000016,16,B,2827.7639749650893,3056.5067109321367,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,16000017,16,B,3056.5067109321367,3285.249446899184,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,16000018,16,A,3285.249446899184,3347.832008809362,62.5825619101779,48.19209238871334,1.2986064478253454,True,False,False,True,1.2986064478253454
once,16000019,16,A,3347.832008809362,3404.0689388386586,56.23693002929667,48.19209238871334,1.1669327319447835,True,False,False,True,1.1669327319447835
once,16000020,16,B,3404.0689388386586,3635.9479958010625,231.87905696240387,228.74273596704626,1.0137111282773563,True,False,False,True,1.0137111282773563
once,16000021,16,B,3635.9479958010625,3864.69073176811,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,16000022,16,B,3864.69073176811,4093.433467735157,228.74273596704734,228.74273596704626,1.0000000000000047,True,True,True,True,1.0
once,17000011,17,B,2065.8166227863667,2294.559358753414,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,17000012,17,B,2294.559358753414,2523.3020947204614,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,17000013,17,B,2523.3020947204614,2752.0448306875087,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,17000014,17,B,2752.0448306875087,2980.787566654556,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,17000015,17,B,2980.787566654556,3209.5303026216034,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,17000016,17,B,3209.5303026216034,3438.2730385886507,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,17000017,17,A,3438.2730385886507,3616.5377583210807,178.26471973242997,48.19209238871334,3.6990450278556453,False,False,False,False,3.6990450278556453
once,17000018,17,A,3616.5377583210807,3766.613770796667,150.07601247558614,48.19209238871334,3.114121114831158,False,False,False,False,3.114121114831158
once,17000019,17,A,3766.613770796667,3855.3668988484246,88.75312805175781,48.19209238871334,1.8416533429568194,False,False,False,False,1.8416533429568194
once,17000020,17,B,3855.3668988484246,4084.7448402834843,229.3779414350597,228.74273596704626,1.002776942687723,True,True,False,True,1.002776942687723
once,18000012,18,A,2218.5778286367236,2269.833505356938,51.255676720214524,48.19209238871334,1.0635702701345808,True,False,False,True,1.0635702701345808
once,18000013,18,A,2269.833505356938,2318.02559774565,48.1920923887119,48.19209238871334,0.99999999999997,True,False,True,True,1.0
once,18000014,18,B,2318.02559774565,2546.7683337126973,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,18000015,18,B,2546.7683337126973,2775.5110696797447,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,18000016,18,B,2775.5110696797447,3004.253805646792,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,18000017,18,B,3004.253805646792,3232.9965416138393,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,18000018,18,B,3232.9965416138393,3461.7392775808867,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,18000019,18,A,3461.7392775808867,3610.8980098835805,149.1587323026938,48.19209238871334,3.095087283191443,False,False,False,False,3.095087283191443
once,18000020,18,A,3610.8980098835805,3769.7020497029166,158.80403981933614,48.19209238871334,3.2952302327617606,False,False,False,False,3.2952302327617606
once,18000021,18,B,3769.7020497029166,4003.7335403323123,234.03149062939565,228.74273596704626,1.0231209731753463,True,True,False,True,1.0231209731753463
once,19000011,19,B,2029.9126836120595,2258.655419579107,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,19000012,19,B,2258.655419579107,2487.398155546154,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,19000013,19,B,2487.398155546154,2716.1408915132015,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,19000014,19,B,2716.1408915132015,2944.883627480249,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,19000015,19,B,2944.883627480249,3173.626363447296,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,19000016,19,A,3173.626363447296,3232.3660816853385,58.739718238042315,48.19209238871334,1.21886631865354,True,False,False,True,1.21886631865354
once,19000017,19,B,3232.3660816853385,3463.456159253211,231.0900775678724,228.74273596704626,1.010261928497543,True,False,False,True,1.010261928497543
once,19000018,19,B,3463.456159253211,3692.1988952202582,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,19000019,19,B,3692.1988952202582,3920.9416311873056,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,19000020,19,B,3920.9416311873056,4149.684367154353,228.74273596704734,228.74273596704626,1.0000000000000047,True,True,True,True,1.0
once,20000013,20,B,2221.270690320059,2450.0134262871065,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,20000014,20,A,2450.0134262871065,2569.0281182268077,119.01469193970115,48.19209238871334,2.4695896368171506,False,False,False,False,2.4695896368171506
once,20000015,20,B,2569.0281182268077,2797.770854193855,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,20000016,20,B,2797.770854193855,3026.5135901609024,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,20000017,20,B,3026.5135901609024,3255.2563261279497,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,20000018,20,A,3255.2563261279497,3327.375694722448,72.11936859449816,48.19209238871334,1.4964979734183241,True,False,False,True,1.4964979734183241
once,20000019,20,B,3327.375694722448,3562.305365088172,234.92967036572418,228.74273596704626,1.027047566658332,True,False,False,True,1.027047566658332
once,20000020,20,B,3562.305365088172,3791.0481010552194,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,20000021,20,B,3791.0481010552194,4019.7908370222667,228.74273596704734,228.74273596704626,1.0000000000000047,True,True,True,True,1.0
once,21000011,21,B,2167.3190870493117,2396.061823016359,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,21000012,21,A,2396.061823016359,2496.4597062639173,100.39788324755818,48.19209238871334,2.083285416158264,False,False,False,False,2.083285416158264
once,21000013,21,B,2496.4597062639173,2726.8950817810082,230.43537551709096,228.74273596704626,1.0073997521402758,True,False,False,True,1.0073997521402758
once,21000014,21,A,2726.8950817810082,2809.1078165178237,82.21273473681549,48.19209238871334,1.7059382704053296,False,False,False,False,1.7059382704053296
once,21000015,21,B,2809.1078165178237,3054.364053851321,245.2562373334972,228.74273596704626,1.0721924624038333,True,False,False,True,1.0721924624038333
once,21000016,21,B,3054.364053851321,3283.1067898183683,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,21000017,21,A,3283.1067898183683,3351.566597432409,68.45980761404053,48.19209238871334,1.4205610136586209,True,False,False,True,1.4205610136586209
once,21000018,21,A,3351.566597432409,3416.275588618932,64.70899118652324,48.19209238871334,1.3427304767053065,True,False,False,True,1.3427304767053065
once,21000019,21,A,3416.275588618932,3552.743331538854,136.46774291992188,48.19209238871334,2.831745544874553,False,False,False,False,2.831745544874553
once,21000020,21,B,3552.743331538854,3781.4860675059012,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,21000021,21,B,3781.4860675059012,4010.2288034729486,228.74273596704734,228.74273596704626,1.0000000000000047,True,True,True,True,1.0
once,22000011,22,A,2172.492860950679,2256.926952278554,84.43409132787474,48.19209238871334,1.752032068805739,False,False,False,False,1.752032068805739
once,22000012,22,B,2256.926952278554,2485.6696882456013,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,22000013,22,B,2485.6696882456013,2714.4124242126486,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,22000014,22,B,2714.4124242126486,2943.155160179696,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,22000015,22,B,2943.155160179696,3171.8978961467433,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,22000016,22,B,3171.8978961467433,3400.6406321137906,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,22000017,22,A,3400.6406321137906,3532.2031941120963,131.56256199830568,48.19209238871334,2.7299616073345225,False,False,False,False,2.7299616073345225
once,22000018,22,B,3532.2031941120963,3760.9459300791436,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,22000019,22,A,3760.9459300791436,3858.153053731237,97.20712365209329,48.19209238871334,2.0170762221326446,False,False,False,False,2.0170762221326446
once,22000020,22,B,3858.153053731237,4093.9301498293826,235.77709609814565,228.74273596704626,1.0307522776684492,True,True,False,True,1.0307522776684492
once,23000011,23,B,2151.383325701904,2380.1260616689515,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,23000012,23,B,2380.1260616689515,2608.868797635999,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,23000013,23,A,2608.868797635999,2700.200298402589,91.33150076659012,48.19209238871334,1.8951553302545563,False,False,False,False,1.8951553302545563
once,23000014,23,B,2700.200298402589,2928.9430343696363,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,23000015,23,B,2928.9430343696363,3157.6857703366836,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,23000016,23,B,3157.6857703366836,3386.428506303731,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,23000017,23,B,3386.428506303731,3615.1712422707783,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,23000018,23,A,3615.1712422707783,3733.2373585408072,118.06611627002894,48.19209238871334,2.449906414473927,False,False,False,False,2.449906414473927
once,23000019,23,B,3733.2373585408072,3961.9800945078546,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,23000020,23,B,3961.9800945078546,4190.7228304749015,228.74273596704688,228.74273596704626,1.0000000000000027,True,True,True,True,1.0
once,24000011,24,B,2068.8182630747015,2297.560999041749,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,24000012,24,A,2297.560999041749,2345.7530914304607,48.1920923887119,48.19209238871334,0.99999999999997,True,False,True,True,1.0
once,24000013,24,B,2345.7530914304607,2574.495827397508,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,24000014,24,B,2574.495827397508,2803.2385633645554,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,24000015,24,A,2803.2385633645554,2860.5123174973355,57.27375413278014,48.19209238871334,1.1884471350779893,True,False,False,True,1.1884471350779893
once,24000016,24,B,2860.5123174973355,3089.255053464383,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,24000017,24,B,3089.255053464383,3317.99778943143,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,24000018,24,B,3317.99778943143,3546.7405253984775,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,24000019,24,A,3546.7405253984775,3702.034760786901,155.29423538842366,48.19209238871334,3.222400765167727,False,False,False,False,3.222400765167727
once,24000020,24,B,3702.034760786901,3930.7774967539485,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,24000021,24,A,3930.7774967539485,3988.0958569783074,57.31836022435891,48.19209238871334,1.189372724513264,True,False,False,True,1.189372724513264
once,24000022,24,B,3988.0958569783074,4216.838592945354,228.74273596704688,228.74273596704626,1.0000000000000027,True,True,True,True,1.0
once,25000011,25,B,2106.1136953012647,2334.856431268312,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,25000012,25,B,2334.856431268312,2563.5991672353593,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,25000013,25,B,2563.5991672353593,2792.3419032024067,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,25000014,25,A,2792.3419032024067,2851.7064472329266,59.36454403051994,48.19209238871334,1.231831636437168,True,False,False,True,1.231831636437168
once,25000015,25,A,2851.7064472329266,2899.8985396216385,48.1920923887119,48.19209238871334,0.99999999999997,True,False,True,True,1.0
once,25000016,25,A,2899.8985396216385,2948.0906320103504,48.1920923887119,48.19209238871334,0.99999999999997,True,False,True,True,1.0
once,25000017,25,B,2948.0906320103504,3176.8333679773978,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,25000018,25,A,3176.8333679773978,3250.2962032429555,73.46283526555771,48.19209238871334,1.5243752994373578,False,False,False,False,1.5243752994373578
once,25000019,25,B,3250.2962032429555,3496.387457585668,246.09125434271255,228.74273596704626,1.0758429259067952,True,False,False,True,1.0758429259067952
once,25000020,25,A,3496.387457585668,3661.017028438268,164.62957085259995,48.19209238871334,3.416111704067791,False,False,False,False,3.416111704067791
once,25000021,25,B,3661.017028438268,3891.9266708254763,230.90964238720835,228.74273596704626,1.0094731157734962,True,False,False,True,1.0094731157734962
once,25000022,25,B,3891.9266708254763,4120.669406792524,228.74273596704734,228.74273596704626,1.0000000000000047,True,True,True,True,1.0
once,26000010,26,B,2099.3984472248435,2328.141183191891,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,26000011,26,B,2328.141183191891,2556.883919158938,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,26000012,26,B,2556.883919158938,2785.6266551259855,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,26000013,26,B,2785.6266551259855,3014.369391093033,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,26000014,26,B,3014.369391093033,3243.11212706008,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,26000015,26,B,3243.11212706008,3471.8548630271275,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,26000016,26,A,3471.8548630271275,3602.6485455769403,130.79368254981273,48.19209238871334,2.7140071340924967,False,False,False,False,2.7140071340924967
once,26000017,26,B,3602.6485455769403,3831.3912815439876,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,26000018,26,A,3831.3912815439876,3900.9539570515494,69.56267550756183,48.19209238871334,1.443445844734758,True,False,False,True,1.443445844734758
once,26000019,26,A,3900.9539570515494,3959.4737019245963,58.519744873046875,48.19209238871334,1.214301807048168,True,False,False,True,1.214301807048168
once,26000020,26,B,3959.4737019245963,4191.042142529578,231.5684406049818,228.74273596704626,1.0123531994403643,True,True,False,True,1.0123531994403643
once,27000010,27,B,2110.95898728832,2339.701723255367,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,27000011,27,B,2339.701723255367,2568.4444592224145,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,27000012,27,A,2568.4444592224145,2660.643232167238,92.1987729448233,48.19209238871334,1.9131514813915071,False,False,False,False,1.9131514813915071
once,27000013,27,B,2660.643232167238,2891.3680432067895,230.7248110395517,228.74273596704626,1.008665084222788,True,False,False,True,1.008665084222788
once,27000014,27,B,2891.3680432067895,3120.110779173837,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,27000015,27,B,3120.110779173837,3348.853515140884,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,27000016,27,B,3348.853515140884,3577.5962511079315,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,27000017,27,B,3577.5962511079315,3806.338987074979,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,27000018,27,A,3806.338987074979,3909.4538071255292,103.1148200505504,48.19209238871334,2.13966264877721,False,False,False,False,2.13966264877721
once,27000019,27,B,3909.4538071255292,4139.345265185828,229.89145806029865,228.74273596704626,1.0050218953987586,True,True,False,True,1.0050218953987586
once,28000011,28,A,2047.4121343586326,2151.9681273029682,104.55599294433569,48.19209238871334,2.1695674074700033,False,False,False,False,2.1695674074700033
once,28000012,28,B,2151.9681273029682,2382.751884680411,230.78375737744273,228.74273596704626,1.008922781314859,True,False,False,True,1.008922781314859
once,28000013,28,A,2382.751884680411,2489.825666249269,107.07378156885807,48.19209238871334,2.2218122571896237,False,False,False,False,2.2218122571896237
once,28000014,28,A,2489.825666249269,2573.593647914308,83.76798166503886,48.19209238871334,1.7382100986479982,False,False,False,False,1.7382100986479982
once,28000015,28,B,2573.593647914308,2804.293481951907,230.69983403759898,228.74273596704626,1.0085558916757675,True,False,False,True,1.0085558916757675
once,28000016,28,B,2804.293481951907,3033.332704775362,229.03922282345502,228.74273596704626,1.0012961585650155,True,False,False,True,1.0012961585650155
once,28000017,28,A,3033.332704775362,3081.524797164074,48.1920923887119,48.19209238871334,0.99999999999997,True,False,True,True,1.0
once,28000018,28,B,3081.524797164074,3310.267533131121,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,28000019,28,B,3310.267533131121,3539.0102690981685,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,28000020,28,B,3539.0102690981685,3767.753005065216,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,28000021,28,B,3767.753005065216,3996.495741032263,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,28000022,28,B,3996.495741032263,4227.53908874905,231.04334771678714,228.74273596704626,1.0100576385082336,True,True,False,True,1.0100576385082336
once,29000014,29,B,2150.1384984943747,2380.7460168581456,230.60751836377085,228.74273596704626,1.0081523130727668,True,False,False,True,1.0081523130727668
once,29000015,29,A,2380.7460168581456,2489.2128258684093,108.46680901026366,48.19209238871334,2.2507179836762337,False,False,False,False,2.2507179836762337
once,29000016,29,B,2489.2128258684093,2717.9555618354566,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,29000017,29,B,2717.9555618354566,2946.698297802504,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,29000018,29,B,2946.698297802504,3175.4410337695513,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,29000019,29,B,3175.4410337695513,3404.1837697365986,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,29000020,29,B,3404.1837697365986,3632.926505703646,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,29000021,29,B,3632.926505703646,3861.6692416706933,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,29000022,29,A,3861.6692416706933,3933.8795951870525,72.21035351635919,48.19209238871334,1.4983859371350094,True,False,False,True,1.4983859371350094
once,29000023,29,A,3933.8795951870525,3990.663911177526,56.784315990473715,48.19209238871334,1.1782911505990699,True,False,False,True,1.1782911505990699
once,29000024,29,B,3990.663911177526,4219.406647144573,228.74273596704688,228.74273596704626,1.0000000000000027,True,True,True,True,1.0
once,30000011,30,B,2128.8415166198724,2357.58425258692,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,30000012,30,B,2357.58425258692,2586.326988553967,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,30000013,30,B,2586.326988553967,2815.0697245210145,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,30000014,30,B,2815.0697245210145,3043.812460488062,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,30000015,30,B,3043.812460488062,3272.555196455109,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,30000016,30,B,3272.555196455109,3501.2979324221565,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,30000017,30,A,3501.2979324221565,3660.765358418737,159.46742599658046,48.19209238871334,3.308995689797606,False,False,False,False,3.308995689797606
once,30000018,30,B,3660.765358418737,3889.5080943857843,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,30000019,30,B,3889.5080943857843,4118.250830352831,228.74273596704688,228.74273596704626,1.0000000000000027,True,True,True,True,1.0
once,31000011,31,B,2030.6791012827093,2259.4218372497567,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,31000012,31,B,2259.4218372497567,2488.164573216804,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,31000013,31,B,2488.164573216804,2716.9073091838513,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,31000014,31,B,2716.9073091838513,2945.6500451508987,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,31000015,31,B,2945.6500451508987,3174.392781117946,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,31000016,31,B,3174.392781117946,3403.1355170849934,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
once,31000017,31,A,3403.1355170849934,3499.8044887654164,96.66897168042306,48.19209238871334,2.0059094114590277,False,False,False,False,2.0059094114590277
once,31000018,31,A,3499.8044887654164,3645.407487227331,145.60299846191447,48.19209238871334,3.0213047669209505,False,False,False,False,3.0213047669209505
once,31000019,31,B,3645.407487227331,3880.303288257117,234.89580102978607,228.74273596704626,1.0268994992856353,True,False,False,True,1.0268994992856353
once,31000020,31,B,3880.303288257117,4109.046024224164,228.74273596704734,228.74273596704626,1.0000000000000047,True,True,True,True,1.0
static_aggressive,9,0,A,2111.4214738116734,2265.137714873171,153.71624106149739,48.19209238871334,3.1896569217546147,False,False,False,False,3.1896569217546147
static_aggressive,10,0,B,2265.137714873171,2493.880450840218,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,11,0,A,2493.880450840218,2558.6518029805134,64.77135214029522,48.19209238871334,1.3440244847195049,True,False,False,True,1.3440244847195049
static_aggressive,12,0,B,2558.6518029805134,2810.9245962103964,252.27279322988306,228.74273596704626,1.1028669048805408,True,False,False,True,1.1028669048805408
static_aggressive,13,0,A,2810.9245962103964,2859.1166885991083,48.1920923887119,48.19209238871334,0.99999999999997,True,False,True,True,1.0
static_aggressive,14,0,B,2859.1166885991083,3102.058543361297,242.94185476218854,228.74273596704626,1.062074621670993,True,False,False,True,1.062074621670993
static_aggressive,15,0,B,3102.058543361297,3330.801279328344,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,16,0,B,3330.801279328344,3575.64094476985,244.83966544150599,228.74273596704626,1.0703713252637614,True,False,False,True,1.0703713252637614
static_aggressive,17,0,B,3575.64094476985,3875.74599287294,300.10504810308976,228.74273596704626,1.3119762987635344,True,False,False,True,1.3119762987635344
static_aggressive,18,0,B,3875.74599287294,4104.488728839987,228.74273596704688,228.74273596704626,1.0000000000000027,True,True,True,True,1.0
static_aggressive,1000009,1,A,2105.46691284976,2238.1025501759054,132.63563732614557,48.19209238871334,2.7522282339666377,False,False,False,False,2.7522282339666377
static_aggressive,1000010,1,B,2238.1025501759054,2481.5242030781874,243.42165290228195,228.74273596704626,1.0641721664872907,True,False,False,True,1.0641721664872907
static_aggressive,1000011,1,A,2481.5242030781874,2536.1728653303417,54.64866225215428,48.19209238871334,1.1339757114375277,True,False,False,True,1.1339757114375277
static_aggressive,1000012,1,B,2536.1728653303417,2794.131535907662,257.9586705773204,228.74273596704626,1.1277239886405972,True,False,False,True,1.1277239886405972
static_aggressive,1000013,1,A,2794.131535907662,2842.323628296374,48.1920923887119,48.19209238871334,0.99999999999997,True,False,True,True,1.0
static_aggressive,1000014,1,A,2842.323628296374,2891.4915111118366,49.16788281546269,48.19209238871334,1.0202479365054065,True,False,False,True,1.0202479365054065
static_aggressive,1000015,1,A,2891.4915111118366,2943.034585602091,51.543074490254185,48.19209238871334,1.0695338578477172,True,False,False,True,1.0695338578477172
static_aggressive,1000016,1,B,2943.034585602091,3179.0376071663222,236.0030215642314,228.74273596704626,1.031739961343433,True,False,False,True,1.031739961343433
static_aggressive,1000017,1,B,3179.0376071663222,3407.7803431333696,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,1000018,1,A,3407.7803431333696,3457.863237073508,50.08289394013855,48.19209238871334,1.0392346847315563,True,False,False,True,1.0392346847315563
static_aggressive,1000019,1,B,3457.863237073508,3725.8296347430573,267.9663976695492,228.74273596704626,1.171475004601474,True,False,False,True,1.171475004601474
static_aggressive,1000020,1,A,3725.8296347430573,3783.0493354000187,57.21970065696132,48.19209238871334,1.1873255096589719,True,False,False,True,1.1873255096589719
static_aggressive,1000021,1,B,3783.0493354000187,4059.0185829792977,275.969247579279,228.74273596704626,1.2064612518188835,True,True,False,True,1.2064612518188835
static_aggressive,2000009,2,B,2032.246682432793,2368.4956686432793,336.24898621048624,228.74273596704626,1.4699876032737837,True,False,False,True,1.4699876032737837
static_aggressive,2000010,2,B,2368.4956686432793,2597.2384046103266,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,2000011,2,B,2597.2384046103266,2861.371236012705,264.13283140237854,228.74273596704626,1.1547157127666372,True,False,False,True,1.1547157127666372
static_aggressive,2000012,2,B,2861.371236012705,3103.2544509540703,241.88321494136517,228.74273596704626,1.057446541061798,True,False,False,True,1.057446541061798
static_aggressive,2000013,2,A,3103.2544509540703,3151.446543342782,48.1920923887119,48.19209238871334,0.99999999999997,True,False,True,True,1.0
static_aggressive,2000014,2,A,3151.446543342782,3200.3052050149226,48.85866167214044,48.19209238871334,1.0138315074193212,True,False,False,True,1.0138315074193212
static_aggressive,2000015,2,B,3200.3052050149226,3429.04794098197,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,2000016,2,A,3429.04794098197,3491.937797302263,62.88985632029289,48.19209238871334,1.3049828966343406,True,False,False,True,1.3049828966343406
static_aggressive,2000017,2,B,3491.937797302263,3831.30029209169,339.3624947894273,228.74273596704626,1.4835990019736296,True,False,False,True,1.4835990019736296
static_aggressive,2000018,2,A,3831.30029209169,3888.2613146473277,56.961022555637555,48.19209238871334,1.1819578634642955,True,False,False,True,1.1819578634642955
