case,candidate,strategy,input_family,constructed_profile,constructed_long_profile,order,seed,num_ssu,window_start_s,window_end_s,U_percent,all_32_active,long_short_mixed_cards,long_short_mixed_pass,all_profile_mixed_cards,short_conditional_U_percent,short_window_card_time_share_percent,short_complete_internal_cycles,short_mean_stall_ms_including_zeros,short_duration_weighted_internal_U_percent,ideal_load_ratio,per_ssu_peak_demand_GiB_s,any_ssu_over_nominal_percent,nominal_within_disk_capacity,actual_ssd_mean_busy_percent,actual_ssd_total_GiB_s,actual_npu_receive_total_GiB_s,slo_1p5_percent,slo_2_percent,slo_cohort_requests,count_ratio,profile_keys,per_card_profile_counts,completed_requests,analysis_sha256,input_fingerprint
runs/lowB4_L384m1024_S10m1024_ssu4_h22000_seed7/baseline,lowB4_L384m1024_S10m1024,baseline,data_affine_low_b_short,True,True,random,7,4,16.0,18.0,88.89924163664905,True,30,False,30,83.70039374914488,64.69824996895329,8488,0.6953940370226344,83.6824727469881,0.9987105440126488,"[44.57632004288452, 44.57632004288452, 44.57632004288452, 44.57632004288452]",50.08741901572184,False,90.29924541830093,144.47879266928146,144.4946763389227,92.67515923566879,100.0,1256,"[1, 32]","384:1024,10:1024","{'L': 16, 'S': 512}",16896,9a7141b25b4c555e2ac855585a1680826a3367c7c181b6df6fe9848c4e2e7ab6,528bcef9e2a594f52ff48c1add86c2cd512beb83dbc51242977ee0f8cf5c7c7b
runs/lowB4_L384m1024_S10m1024_ssu4_h22000_seed7/baseline,lowB4_L384m1024_S10m1024,baseline,data_affine_low_b_short,True,True,random,7,4,18.0,20.0,87.93357962816214,True,29,False,29,82.38697119326461,65.8102610373192,8497,0.762353851268532,82.38797454734112,0.9987105440126488,"[42.39298790247843, 42.39298790247843, 42.39298790247843, 42.39298790247843]",35.716424608189115,False,88.84902807506515,142.15844492010422,142.15151649903584,92.26475279106857,100.0,1254,"[1, 32]","384:1024,10:1024","{'L': 16, 'S': 512}",16896,9a7141b25b4c555e2ac855585a1680826a3367c7c181b6df6fe9848c4e2e7ab6,528bcef9e2a594f52ff48c1add86c2cd512beb83dbc51242977ee0f8cf5c7c7b
runs/lowB4_L512m1024_S10m1024_ssu4_h22000_seed7/baseline,lowB4_L512m1024_S10m1024,baseline,data_affine_low_b_short,True,True,random,7,4,2.0,4.0,84.5528466511342,True,22,False,22,77.8870116433486,67.68730912435183,8261,1.0211558738185678,77.73998821507077,1.0001066954062285,"[42.60547513719704, 42.60547513719704, 42.60547513719704, 42.60547513719704]",27.175237287973825,False,84.22206725393981,134.7553076063037,134.8755722962358,80.24691358024691,98.76543209876543,1215,"[1, 43]","512:1024,10:1024","{'L': 12, 'S': 516}",16896,2cd12bbb56387766097eab75bedcbcd59eb3fd7b23aa2abec62ae93023b6325d,69f413475052316cad291b45a49973aea0534a8139f1aeff59c80c34e543ebff
runs/lowB4_L512m1024_S10m1024_ssu4_h22000_seed7/baseline,lowB4_L512m1024_S10m1024,baseline,data_affine_low_b_short,True,True,random,7,4,2.0,20.0,84.68542232947738,True,32,True,32,78.20403512470051,67.66711364445602,74767,1.0020688130929778,78.06479690475435,1.0001066954062285,"[44.81916259684864, 44.81916259684864, 44.81916259684864, 44.81916259684864]",29.770656656731813,False,85.56850056252793,136.90960090004472,136.91393364590863,81.72514619883042,97.55116959064327,10944,"[1, 43]","512:1024,10:1024","{'L': 12, 'S': 516}",16896,2cd12bbb56387766097eab75bedcbcd59eb3fd7b23aa2abec62ae93023b6325d,69f413475052316cad291b45a49973aea0534a8139f1aeff59c80c34e543ebff
runs/lowB4_L512m1024_S10m1024_ssu4_h22000_seed7/baseline,lowB4_L512m1024_S10m1024,baseline,data_affine_low_b_short,True,True,random,7,4,4.0,6.0,84.3688115606483,True,25,False,25,77.4933896529695,66.87395772351901,8107,1.050685205484187,77.24277252849348,1.0001066954062285,"[42.60547513719704, 42.60547513719704, 42.60547513719704, 42.60547513719704]",31.06011749742138,False,86.5457757547185,138.47324120754962,138.3397523718799,76.0705289672544,98.48866498740554,1191,"[1, 43]","512:1024,10:1024","{'L': 12, 'S': 516}",16896,2cd12bbb56387766097eab75bedcbcd59eb3fd7b23aa2abec62ae93023b6325d,69f413475052316cad291b45a49973aea0534a8139f1aeff59c80c34e543ebff
runs/lowB4_L512m1024_S10m1024_ssu4_h22000_seed7/baseline,lowB4_L512m1024_S10m1024,baseline,data_affine_low_b_short,True,True,random,7,4,6.0,8.0,86.76454970375754,True,25,False,25,82.26567921584522,71.51100153658385,9217,0.7770377150451572,82.10943547879963,1.0001066954062285,"[41.49863140737124, 41.49863140737124, 41.49863140737124, 41.49863140737124]",5.53528972543927,False,84.07519937586302,134.52031900138084,134.4702332494243,89.08685968819599,100.0,1347,"[1, 43]","512:1024,10:1024","{'L': 12, 'S': 516}",16896,2cd12bbb56387766097eab75bedcbcd59eb3fd7b23aa2abec62ae93023b6325d,69f413475052316cad291b45a49973aea0534a8139f1aeff59c80c34e543ebff
runs/lowB4_L512m1024_S10m1024_ssu4_h22000_seed7/baseline,lowB4_L512m1024_S10m1024,baseline,data_affine_low_b_short,True,True,random,7,4,8.0,10.0,87.63946514181966,True,28,False,28,83.24607750358733,71.02923801506857,9270,0.717808846162655,83.24463351302293,1.0001066954062285,"[40.391787677545445, 40.391787677545445, 40.391787677545445, 40.391787677545445]",6.184076418785844,False,84.36059095584162,134.97694552934658,135.05230787234152,91.19822485207101,99.77810650887574,1352,"[1, 43]","512:1024,10:1024","{'L': 12, 'S': 516}",16896,2cd12bbb56387766097eab75bedcbcd59eb3fd7b23aa2abec62ae93023b6325d,69f413475052316cad291b45a49973aea0534a8139f1aeff59c80c34e543ebff
runs/lowB4_L512m1024_S10m1024_ssu4_h22000_seed7/baseline,lowB4_L512m1024_S10m1024,baseline,data_affine_low_b_short,True,True,random,7,4,10.0,12.0,81.65589920275221,True,28,False,28,73.22553875598595,66.22953965752983,7595,1.2959898117989637,73.34579708142621,1.0001066954062285,"[44.81916259684864, 44.81916259684864, 44.81916259684864, 44.81916259684864]",33.75734670271713,False,85.45562200675185,136.72899521080296,136.53712362963728,71.79946284691137,94.80752014324082,1117,"[1, 43]","512:1024,10:1024","{'L': 12, 'S': 516}",16896,2cd12bbb56387766097eab75bedcbcd59eb3fd7b23aa2abec62ae93023b6325d,69f413475052316cad291b45a49973aea0534a8139f1aeff59c80c34e543ebff
runs/lowB4_L512m1024_S10m1024_ssu4_h22000_seed7/baseline,lowB4_L512m1024_S10m1024,baseline,data_affine_low_b_short,True,True,random,7,4,12.0,14.0,84.4797178252403,True,27,False,27,77.84501924525885,67.29260479796191,8212,1.005320638950233,78.00926819305255,1.0001066954062285,"[42.60547513719704, 42.60547513719704, 42.60547513719704, 42.60547513719704]",36.42064438833586,False,85.00401718144585,136.00642749031337,136.10578827215005,80.09950248756219,98.8391376451078,1206,"[1, 43]","512:1024,10:1024","{'L': 12, 'S': 516}",16896,2cd12bbb56387766097eab75bedcbcd59eb3fd7b23aa2abec62ae93023b6325d,69f413475052316cad291b45a49973aea0534a8139f1aeff59c80c34e543ebff
runs/lowB4_L512m1024_S10m1024_ssu4_h22000_seed7/baseline,lowB4_L512m1024_S10m1024,baseline,data_affine_low_b_short,True,True,random,7,4,14.0,16.0,85.5632716716268,True,28,False,28,80.03032732571408,69.36421923272582,8701,0.9045926166903628,79.76681806997787,1.0001066954062285,"[41.49863140737124, 41.49863140737124, 41.49863140737124, 41.49863140737124]",21.33018845783472,False,85.64106088897643,137.02569742236227,136.97019121168017,86.06299212598425,98.4251968503937,1270,"[1, 43]","512:1024,10:1024","{'L': 12, 'S': 516}",16896,2cd12bbb56387766097eab75bedcbcd59eb3fd7b23aa2abec62ae93023b6325d,69f413475052316cad291b45a49973aea0534a8139f1aeff59c80c34e543ebff
runs/lowB4_L512m1024_S10m1024_ssu4_h22000_seed7/baseline,lowB4_L512m1024_S10m1024,baseline,data_affine_low_b_short,True,True,random,7,4,16.0,18.0,83.3677917016405,True,28,False,28,75.14386000126547,64.41788460789985,7572,1.18362208765385,75.08094059835004,1.0001066954062285,"[44.81916259684864, 44.81916259684864, 44.81916259684864, 44.81916259684864]",53.76013778691667,False,86.51006357787605,138.41610172460167,138.38234181430116,79.49865711727843,91.31602506714414,1117,"[1, 43]","512:1024,10:1024","{'L': 12, 'S': 516}",16896,2cd12bbb56387766097eab75bedcbcd59eb3fd7b23aa2abec62ae93023b6325d,69f413475052316cad291b45a49973aea0534a8139f1aeff59c80c34e543ebff
runs/lowB4_L512m1024_S10m1024_ssu4_h22000_seed7/baseline,lowB4_L512m1024_S10m1024,baseline,data_affine_low_b_short,True,True,random,7,4,18.0,20.0,83.77644750667682,True,30,False,30,75.80042251634488,64.59826810446052,7675,1.139709544266897,75.78154136901628,1.0001066954062285,"[44.81916259684864, 44.81916259684864, 44.81916259684864, 44.81916259684864]",52.71287164516161,False,88.3021080673383,141.2833729077413,141.49209209552737,78.03365810451727,96.1913197519929,1129,"[1, 43]","512:1024,10:1024","{'L': 12, 'S': 516}",16896,2cd12bbb56387766097eab75bedcbcd59eb3fd7b23aa2abec62ae93023b6325d,69f413475052316cad291b45a49973aea0534a8139f1aeff59c80c34e543ebff
runs/main1024_ssu3_h22000_seed101/baseline,main1024,baseline,raw,False,False,random,101,3,2.0,4.0,94.31427488969985,True,27,False,27,90.10560204668103,55.79936984156737,3868,0.7972674717120877,90.10158835845046,1.0019698119747213,"[49.514716893923946, 49.55850435625305, 49.55973882182007]",81.05913291617374,False,98.46723834635738,118.16068601562884,118.18395749570278,100.0,100.0,578,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,641f61e7b1deb5374c084a13f3b3844dea8cbd0751a1b211736ba73f7f758e11,42bd4f8387ece6f54fd79cc60b7d9af0c2cbeac92df5bbde6ebc8775eecc973f
runs/main1024_ssu3_h22000_seed101/baseline,main1024,baseline,raw,False,False,random,101,3,2.0,20.0,96.67865501582882,True,32,True,32,93.50624843720263,49.349957901456854,32036,0.5044237426348284,93.50108035300643,1.0019698119747213,"[49.55973882182007, 49.560973287387085, 49.55973882182007]",48.98655758186012,False,95.60787911367959,114.72945493641551,114.72767146145037,100.0,100.0,4844,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,641f61e7b1deb5374c084a13f3b3844dea8cbd0751a1b211736ba73f7f758e11,42bd4f8387ece6f54fd79cc60b7d9af0c2cbeac92df5bbde6ebc8775eecc973f
runs/main1024_ssu3_h22000_seed101/baseline,main1024,baseline,raw,False,False,random,101,3,4.0,6.0,96.99328265719627,True,30,False,30,93.94359391550769,47.03415391626419,3394,0.46853153095722694,93.93546599495718,1.0019698119747213,"[47.00241459042663, 46.961096059231565, 46.911136269067384]",37.27664261969173,False,94.82956633424934,113.79547960109919,113.77495683535562,100.0,100.0,519,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,641f61e7b1deb5374c084a13f3b3844dea8cbd0751a1b211736ba73f7f758e11,42bd4f8387ece6f54fd79cc60b7d9af0c2cbeac92df5bbde6ebc8775eecc973f
runs/main1024_ssu3_h22000_seed101/baseline,main1024,baseline,raw,False,False,random,101,3,6.0,8.0,97.8320259426934,True,30,False,30,95.41863251114621,46.325551906538486,3403,0.3377461407293196,95.55303315968351,1.0019698119747213,"[44.357515434374996, 44.37940916553955, 44.37940916553955]",39.976495292126536,False,93.9023076123982,112.68276913487786,112.70341387648583,100.0,100.0,519,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,641f61e7b1deb5374c084a13f3b3844dea8cbd0751a1b211736ba73f7f758e11,42bd4f8387ece6f54fd79cc60b7d9af0c2cbeac92df5bbde6ebc8775eecc973f
runs/main1024_ssu3_h22000_seed101/baseline,main1024,baseline,raw,False,False,random,101,3,8.0,10.0,95.76161904461995,True,31,False,31,91.97107564649633,51.244342823164786,3620,0.6437820949881053,91.8519050650293,1.0019698119747213,"[46.95862712809753, 46.980520859262086, 46.95862712809753]",58.12956552649048,False,95.35253482624564,114.4230417914948,114.42188056529714,100.0,100.0,550,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,641f61e7b1deb5374c084a13f3b3844dea8cbd0751a1b211736ba73f7f758e11,42bd4f8387ece6f54fd79cc60b7d9af0c2cbeac92df5bbde6ebc8775eecc973f
runs/main1024_ssu3_h22000_seed101/baseline,main1024,baseline,raw,False,False,random,101,3,10.0,12.0,95.9358868472219,True,29,False,29,92.08548845295226,49.70936454810584,3516,0.6177455999631749,92.15558869672552,1.0019698119747213,"[46.957392662530516, 46.9817553248291, 46.93549893136596]",47.88910869010506,False,94.78557354558059,113.7426882546967,113.6979618346019,100.0,100.0,531,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,641f61e7b1deb5374c084a13f3b3844dea8cbd0751a1b211736ba73f7f758e11,42bd4f8387ece6f54fd79cc60b7d9af0c2cbeac92df5bbde6ebc8775eecc973f
runs/main1024_ssu3_h22000_seed101/baseline,main1024,baseline,raw,False,False,random,101,3,12.0,14.0,95.14241757425147,True,30,False,30,91.16789966452158,53.35496876223422,3741,0.6957866790966761,91.25128779402345,1.0019698119747213,"[49.55973882182007, 49.560973287387085, 49.53537615952148]",61.87667623316683,False,97.37416772687057,116.84900127224469,116.88838400644686,100.0,100.0,561,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,641f61e7b1deb5374c084a13f3b3844dea8cbd0751a1b211736ba73f7f758e11,42bd4f8387ece6f54fd79cc60b7d9af0c2cbeac92df5bbde6ebc8775eecc973f
runs/main1024_ssu3_h22000_seed101/baseline,main1024,baseline,raw,False,False,random,101,3,14.0,16.0,97.4063556518608,True,28,False,28,94.8609091703183,48.23995453096793,3514,0.39806872190322884,94.80009005195936,1.0019698119747213,"[44.380643631106565, 44.37817469997253, 44.40253736227112]",50.46273493958197,False,96.11105528179253,115.33326633815105,115.33886808099233,100.0,100.0,536,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,641f61e7b1deb5374c084a13f3b3844dea8cbd0751a1b211736ba73f7f758e11,42bd4f8387ece6f54fd79cc60b7d9af0c2cbeac92df5bbde6ebc8775eecc973f
runs/main1024_ssu3_h22000_seed101/baseline,main1024,baseline,raw,False,False,random,101,3,16.0,18.0,99.00635024311767,True,32,True,32,97.88955448179276,43.74626710855803,3289,0.14849171571843509,97.99490596924203,1.0019698119747213,"[41.8464475964447, 41.8026601341156, 41.75516927508545]",12.599198414773582,False,93.90588596662333,112.687063159948,112.65783891675365,100.0,100.0,509,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,641f61e7b1deb5374c084a13f3b3844dea8cbd0751a1b211736ba73f7f758e11,42bd4f8387ece6f54fd79cc60b7d9af0c2cbeac92df5bbde6ebc8775eecc973f
runs/main1024_ssu3_h22000_seed101/baseline,main1024,baseline,raw,False,False,random,101,3,18.0,20.0,97.7156822917981,True,31,False,31,95.5094249294502,48.69564767571109,3580,0.34075137379719744,95.51523903237728,1.0019698119747213,"[44.380643631106565, 44.380643631106565, 44.37817469997253]",51.60946360463113,False,95.7425823829988,114.89109885959857,114.88178154141724,100.0,100.0,541,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,641f61e7b1deb5374c084a13f3b3844dea8cbd0751a1b211736ba73f7f758e11,42bd4f8387ece6f54fd79cc60b7d9af0c2cbeac92df5bbde6ebc8775eecc973f
runs/main1024_ssu3_h22000_seed19/baseline,main1024,baseline,raw,False,False,random,19,3,2.0,4.0,97.30576186823582,True,29,False,29,94.65450141712016,48.3557480121801,3509,0.39077221051308825,94.89053325202542,1.0019698119747213,"[46.91360520020142, 46.97928639369507, 46.9817553248291]",53.903056728246135,False,96.69471676075685,116.03366011290822,115.99764194851377,100.0,100.0,538,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,519b30874f6db0b0d736ab1c61075f80cc1392ad75cea2cef3211a9335575094,8b121f14a71a6fd7044db4b4c275a3bfe0747c3a07c2f6b529efe451b8a24084
runs/main1024_ssu3_h22000_seed19/baseline,main1024,baseline,raw,False,False,random,19,3,2.0,20.0,97.09465508089218,True,32,True,32,94.12331179594467,47.74405781656029,31187,0.4524789744648577,94.13105107743857,1.0019698119747213,"[50.81465550800171, 50.85967743589783, 50.837783704733276]",44.5592538961564,False,94.6160302995854,113.53923635950248,113.53809589515238,99.85222714798395,100.0,4737,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,519b30874f6db0b0d736ab1c61075f80cc1392ad75cea2cef3211a9335575094,8b121f14a71a6fd7044db4b4c275a3bfe0747c3a07c2f6b529efe451b8a24084
runs/main1024_ssu3_h22000_seed19/baseline,main1024,baseline,raw,False,False,random,19,3,4.0,6.0,99.6380838695096,True,32,True,32,99.1527396944531,37.88561030607686,2889,0.05843278555344266,99.20126481149228,1.0019698119747213,"[40.47712439217224, 40.546508982366944, 40.47835885773926]",7.934787858937762,False,87.82446988607312,105.38936386328776,105.37201477051595,100.0,100.0,449,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,519b30874f6db0b0d736ab1c61075f80cc1392ad75cea2cef3211a9335575094,8b121f14a71a6fd7044db4b4c275a3bfe0747c3a07c2f6b529efe451b8a24084
runs/main1024_ssu3_h22000_seed19/baseline,main1024,baseline,raw,False,False,random,19,3,6.0,8.0,96.18741144535747,True,31,False,31,92.69645117126554,50.211818733356466,3580,0.5713705500147341,92.70149969825012,1.0019698119747213,"[46.93549893136596, 46.980520859262086, 46.95862712809753]",53.92174405856413,False,96.02456639182199,115.2294796701864,115.28543420565293,100.0,100.0,541,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,519b30874f6db0b0d736ab1c61075f80cc1392ad75cea2cef3211a9335575094,8b121f14a71a6fd7044db4b4c275a3bfe0747c3a07c2f6b529efe451b8a24084
runs/main1024_ssu3_h22000_seed19/baseline,main1024,baseline,raw,False,False,random,19,3,8.0,10.0,98.735488377881,True,30,False,30,97.40256060063423,46.2509472607944,3463,0.19571534845807181,97.37398709046333,1.0019698119747213,"[44.37817469997253, 44.42566555900268, 44.33562170321045]",34.61885078910955,False,94.6481800310311,113.57781603723734,113.57576254018647,100.0,100.0,531,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,519b30874f6db0b0d736ab1c61075f80cc1392ad75cea2cef3211a9335575094,8b121f14a71a6fd7044db4b4c275a3bfe0747c3a07c2f6b529efe451b8a24084
runs/main1024_ssu3_h22000_seed19/baseline,main1024,baseline,raw,False,False,random,19,3,10.0,12.0,94.34232096873903,True,24,False,24,89.87288440756296,54.534414705937145,3767,0.8177301449484077,89.87326289714686,1.0019698119747213,"[50.81465550800171, 50.85967743589783, 50.837783704733276]",62.05699053788267,False,97.2266484610184,116.67197815322208,116.67025633131065,98.76106194690266,100.0,565,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,519b30874f6db0b0d736ab1c61075f80cc1392ad75cea2cef3211a9335575094,8b121f14a71a6fd7044db4b4c275a3bfe0747c3a07c2f6b529efe451b8a24084
runs/main1024_ssu3_h22000_seed19/baseline,main1024,baseline,raw,False,False,random,19,3,12.0,14.0,96.35239441016708,True,32,True,32,92.33018599334466,46.102035212766054,3267,0.5953454032393907,92.41847097354376,1.0019698119747213,"[46.9561581969635, 47.07179918062133, 46.91483966576843]",23.3715206515938,False,92.91737826187985,111.50085391425583,111.49042025547911,100.0,100.0,503,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,519b30874f6db0b0d736ab1c61075f80cc1392ad75cea2cef3211a9335575094,8b121f14a71a6fd7044db4b4c275a3bfe0747c3a07c2f6b529efe451b8a24084
runs/main1024_ssu3_h22000_seed19/baseline,main1024,baseline,raw,False,False,random,19,3,14.0,16.0,99.0701444825392,True,31,False,31,97.92989642981523,42.091375634064235,3168,0.1577591232821427,97.87242992453274,1.0019698119747213,"[45.70494490748291, 45.61366658612366, 45.67687884848328]",18.276647464385768,False,91.06395968182845,109.27675161819414,109.24170777397498,100.0,100.0,488,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,519b30874f6db0b0d736ab1c61075f80cc1392ad75cea2cef3211a9335575094,8b121f14a71a6fd7044db4b4c275a3bfe0747c3a07c2f6b529efe451b8a24084
runs/main1024_ssu3_h22000_seed19/baseline,main1024,baseline,raw,False,False,random,19,3,16.0,18.0,95.32719961306341,True,29,False,29,91.61518496485915,54.30358577626398,3827,0.6800927388166833,91.43171285966808,1.0019698119747213,"[46.980520859262086, 46.95986159366455, 46.93426446579895]",85.98412989767348,False,98.52431679053579,118.22918014864297,118.22463178032135,100.0,100.0,573,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,519b30874f6db0b0d736ab1c61075f80cc1392ad75cea2cef3211a9335575094,8b121f14a71a6fd7044db4b4c275a3bfe0747c3a07c2f6b529efe451b8a24084
runs/main1024_ssu3_h22000_seed19/baseline,main1024,baseline,raw,False,False,random,19,3,18.0,20.0,96.893090692537,True,30,False,30,94.00692302108965,49.96098470760171,3605,0.4684554935745887,93.93639052204433,1.0019698119747213,"[45.72683863864746, 45.63802924842224, 45.67811331405029]",60.96555707901425,False,96.62003643132314,115.94404371758776,115.98499345041628,100.0,100.0,549,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,519b30874f6db0b0d736ab1c61075f80cc1392ad75cea2cef3211a9335575094,8b121f14a71a6fd7044db4b4c275a3bfe0747c3a07c2f6b529efe451b8a24084
runs/main1024_ssu3_h22000_seed43/baseline,main1024,baseline,raw,False,False,random,43,3,2.0,4.0,98.30653564326778,True,30,False,30,96.64295302346194,46.43250366975152,3451,0.2491191064316548,96.68122211619429,1.0019698119747213,"[43.07947055146179, 43.14638621052246, 43.080705017028805]",38.15397328732791,False,94.90174907396538,113.88209888875843,113.89512748155815,100.0,100.0,526,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,cde21cfb3a18523aee2019b1379e3f3cbe156c58def0bd6b8036f340108c1191,ec734de3753028e07223025c6fc3411d3b4b7bdf69e74c493c5c78e93df8c08f
runs/main1024_ssu3_h22000_seed43/baseline,main1024,baseline,raw,False,False,random,43,3,2.0,20.0,96.45445532600472,True,32,True,32,93.21024479895868,50.48251443509687,32667,0.5333601566245536,93.15379146130627,1.0019698119747213,"[49.5366106250885, 49.6059952152832, 49.55973882182007]",55.16076379586651,False,96.37246901813135,115.64696282175763,115.64694663053683,100.0,100.0,4931,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,cde21cfb3a18523aee2019b1379e3f3cbe156c58def0bd6b8036f340108c1191,ec734de3753028e07223025c6fc3411d3b4b7bdf69e74c493c5c78e93df8c08f
runs/main1024_ssu3_h22000_seed43/baseline,main1024,baseline,raw,False,False,random,43,3,4.0,6.0,98.38378311593569,True,28,False,28,96.67222103323728,45.76776404108797,3404,0.25234879181672853,96.63964190602817,1.0019698119747213,"[45.63802924842224, 45.63309138615418, 45.724369707513425]",37.41828851813384,False,94.2534676716419,113.10416120597029,113.06755332692087,100.0,100.0,517,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,cde21cfb3a18523aee2019b1379e3f3cbe156c58def0bd6b8036f340108c1191,ec734de3753028e07223025c6fc3411d3b4b7bdf69e74c493c5c78e93df8c08f
runs/main1024_ssu3_h22000_seed43/baseline,main1024,baseline,raw,False,False,random,43,3,6.0,8.0,98.13182453597747,True,29,False,29,96.24781518771223,46.887220421194904,3465,0.28865067971144587,96.17472589934503,1.0019698119747213,"[44.357515434374996, 44.4013028967041, 44.380643631106565]",48.13351320334214,False,95.27548508082005,114.33058209698405,114.34128195901879,100.0,100.0,530,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,cde21cfb3a18523aee2019b1379e3f3cbe156c58def0bd6b8036f340108c1191,ec734de3753028e07223025c6fc3411d3b4b7bdf69e74c493c5c78e93df8c08f
runs/main1024_ssu3_h22000_seed43/baseline,main1024,baseline,raw,False,False,random,43,3,8.0,10.0,98.03315023286358,True,32,True,32,95.90343393389772,45.460281677655054,3356,0.31607215793751636,95.82649568915902,1.0019698119747213,"[44.35504650324096, 44.42566555900268, 44.33562170321045]",35.652826561793745,False,94.12527550051344,112.95033060061613,112.96315936779247,100.0,100.0,511,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,cde21cfb3a18523aee2019b1379e3f3cbe156c58def0bd6b8036f340108c1191,ec734de3753028e07223025c6fc3411d3b4b7bdf69e74c493c5c78e93df8c08f
runs/main1024_ssu3_h22000_seed43/baseline,main1024,baseline,raw,False,False,random,43,3,10.0,12.0,90.76171588144733,True,30,False,30,85.33973982005601,62.23513425006068,4089,1.2567465041357535,85.23902115025143,1.0019698119747213,"[49.53537615952148, 49.6059952152832, 49.514716893923946]",95.0570375658991,False,98.80634332875695,118.56761199450833,118.58019480967332,100.0,100.0,607,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,cde21cfb3a18523aee2019b1379e3f3cbe156c58def0bd6b8036f340108c1191,ec734de3753028e07223025c6fc3411d3b4b7bdf69e74c493c5c78e93df8c08f
runs/main1024_ssu3_h22000_seed43/baseline,main1024,baseline,raw,False,False,random,43,3,12.0,14.0,91.07654449246415,True,25,False,25,85.73104210267856,61.35935107492349,4044,1.2298063591751534,85.50959276814613,1.0019698119747213,"[49.5366106250885, 49.55973882182007, 49.55973882182007]",100.0,False,99.94085123965202,119.92902148758243,119.92502371372606,100.0,100.0,603,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,cde21cfb3a18523aee2019b1379e3f3cbe156c58def0bd6b8036f340108c1191,ec734de3753028e07223025c6fc3411d3b4b7bdf69e74c493c5c78e93df8c08f
runs/main1024_ssu3_h22000_seed43/baseline,main1024,baseline,raw,False,False,random,43,3,14.0,16.0,96.89761470981217,True,31,False,31,94.06254850815114,49.48116378014004,3572,0.4677938025096876,93.94443669240859,1.0019698119747213,"[45.61366658612366, 45.67811331405029, 45.72683863864746]",55.11949275276865,False,96.53633759164576,115.84360510997493,115.82458667924512,100.0,100.0,545,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,cde21cfb3a18523aee2019b1379e3f3cbe156c58def0bd6b8036f340108c1191,ec734de3753028e07223025c6fc3411d3b4b7bdf69e74c493c5c78e93df8c08f
runs/main1024_ssu3_h22000_seed43/baseline,main1024,baseline,raw,False,False,random,43,3,16.0,18.0,98.05300375411974,True,29,False,29,96.24310996986311,49.246610970859564,3648,0.2849894682411193,96.221411883143,1.0019698119747213,"[44.35874989994201, 44.35628096880798, 44.4013028967041]",54.65817834051004,False,97.3779021610489,116.85348259325866,116.8617774880181,100.0,100.0,552,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,cde21cfb3a18523aee2019b1379e3f3cbe156c58def0bd6b8036f340108c1191,ec734de3753028e07223025c6fc3411d3b4b7bdf69e74c493c5c78e93df8c08f
runs/main1024_ssu3_h22000_seed43/baseline,main1024,baseline,raw,False,False,random,43,3,18.0,20.0,98.44592556815454,True,30,False,30,96.88641019873623,47.47260003020136,3535,0.23179686979616862,96.9048472525031,1.0019698119747213,"[43.123258013790895, 43.08193948259582, 43.03197969243164]",32.25356393302318,False,96.13480951513782,115.36177141816538,115.3638148488787,100.0,100.0,540,"[1, 18]","192:4096,32:1024","{'L': 11, 'S': 198}",6688,cde21cfb3a18523aee2019b1379e3f3cbe156c58def0bd6b8036f340108c1191,ec734de3753028e07223025c6fc3411d3b4b7bdf69e74c493c5c78e93df8c08f
