npu_id,current_request_id,current_layer,next_request_id,next_layer,current_role,next_role,cross_request,full_start_ms,full_end_ms,clipped_start_ms,clipped_end_ms,clipped_at_window_edge,clipped_duration_ms,full_next_layer_received_GiB,actual_window_received_GiB,next_layer_first_physical_receive_ms,next_layer_last_physical_receive_ms,period_mean_supply_GiB_s
4,4000035,3,4000035,4,S,S,False,2960.0505484674363,2965.4540990400715,2960.0505484674363,2965.4540990400715,False,5.40355057263514,0.0255126953125,0.0255126953125,2961.9648398492723,2962.6018179986863,4.72146877678953
4,4000035,4,4000035,5,S,S,False,2965.4540990400715,2971.812404546538,2965.4540990400715,2971.812404546538,False,6.358305506466422,0.0255126953125,0.0255126953125,2971.175426397124,2971.812404546538,4.012499129925966
4,4000035,5,4000035,6,S,S,False,2971.812404546538,2980.385173711577,2971.812404546538,2980.385173711577,False,8.572769165039062,0.0255126953125,0.0255126953125,2979.748195562163,2980.385173711577,2.9760156632403327
4,4000035,6,4000035,7,S,S,False,2980.385173711577,2989.5957602594285,2980.385173711577,2989.5957602594285,False,9.210586547851562,0.0255126953125,0.0255126953125,2988.9587821100145,2989.5957602594285,2.7699316628701594
4,4000035,7,4000036,0,S,S,True,2989.5957602594285,2994.9993108320637,2989.5957602594285,2994.9993108320637,False,5.40355057263514,0.0255126953125,0.0255126953125,2990.872234258452,2991.509212407866,4.72146877678953
4,4000036,0,4000036,1,S,S,False,2994.9993108320637,3002.4679615636846,2994.9993108320637,3002.4679615636846,False,7.468650731620983,0.0255126953125,0.0255126953125,3001.8309834142706,3002.4679615636846,3.4159711344491765
4,4000036,1,4000036,2,S,S,False,3002.4679615636846,3007.835449899094,3002.4679615636846,3007.835449899094,False,5.367488335409234,0.0255126953125,0.0255126953125,3003.744435562708,3004.381413712122,4.75319063931507
4,4000036,2,4000036,3,S,S,False,3007.835449899094,3013.202938234503,3007.835449899094,3013.202938234503,False,5.367488335409234,0.0255126953125,0.0255126953125,3007.9943089112508,3008.631287060665,4.75319063931507
4,4000036,3,4000036,4,S,S,False,3013.202938234503,3018.5704265699123,3013.202938234503,3018.5704265699123,False,5.367488335409234,0.0255126953125,0.0255126953125,3013.5164600918247,3014.1534382412387,4.75319063931507
4,4000036,4,4000036,5,S,S,False,3018.5704265699123,3026.0248018733696,3018.5704265699123,3026.0248018733696,False,7.454375303457255,0.0255126953125,0.0255126953125,3025.3878237239555,3026.0248018733696,3.422512856398242
4,4000036,5,4000036,6,S,S,False,3026.0248018733696,3031.392290208779,3026.0248018733696,3031.392290208779,False,5.367488335409234,0.0255126953125,0.0255126953125,3027.301275872393,3027.938254021807,4.75319063931507
4,4000036,6,4000036,7,S,S,False,3031.392290208779,3036.759778544188,3031.392290208779,3036.759778544188,False,5.367488335409234,0.0255126953125,0.0255126953125,3031.6027675026053,3032.2397456520193,4.75319063931507
4,4000036,7,4000037,0,S,S,True,3036.759778544188,3044.100242445556,3036.759778544188,3044.100242445556,False,7.340463901367912,0.0255126953125,0.0255126953125,3043.463264296142,3044.100242445556,3.4756243822336153
4,4000037,0,4000037,1,S,S,False,3044.100242445556,3049.69466818046,3044.100242445556,3049.69466818046,False,5.594425734904235,0.0255126953125,0.0255126953125,3046.014533827392,3046.651511976806,4.560377869228561
4,4000037,1,4000037,2,S,S,False,3049.69466818046,3055.2890939153644,3049.69466818046,3055.2890939153644,False,5.594425734904235,0.0255126953125,0.0255126953125,3049.6988643474524,3050.3358424968665,4.560377869228561
4,4000037,2,4000037,3,S,S,False,3055.2890939153644,3060.8835196502687,3055.2890939153644,3060.8835196502687,False,5.594425734904235,0.0255126953125,0.0255126953125,3059.195982570089,3059.8329607195033,4.560377869228561
4,4000037,3,4000037,4,S,S,False,3060.8835196502687,3066.477945385173,3060.8835196502687,3066.477945385173,False,5.594425734904235,0.0255126953125,0.0255126953125,3061.747252101339,3062.3842302507533,4.560377869228561
4,4000037,4,4000037,5,S,S,False,3066.477945385173,3072.072371120077,3066.477945385173,3072.072371120077,False,5.594425734904235,0.0255126953125,0.0255126953125,3066.482141552165,3067.119119701579,4.560377869228561
4,4000037,5,4000037,6,S,S,False,3072.072371120077,3077.6667968549814,3072.072371120077,3077.6667968549814,False,5.594425734904235,0.0255126953125,0.0255126953125,3072.0765672870693,3072.7135454364834,4.560377869228561
4,4000037,6,4000037,7,S,S,False,3077.6667968549814,3083.7497465790757,3077.6667968549814,3083.7497465790757,False,6.082949724094306,0.0255126953125,0.0255126953125,3083.1127684296616,3083.7497465790757,4.194132200607428
4,4000037,7,4000038,0,S,S,True,3083.7497465790757,3089.34417231398,3083.7497465790757,3089.34417231398,False,5.594425734904235,0.0255126953125,0.0255126953125,3086.301855343724,3086.938833493138,4.560377869228561
4,4000038,0,4000038,1,S,S,False,3089.34417231398,3094.9334335007193,3089.34417231398,3094.9334335007193,False,5.58926118673935,0.0255126953125,0.0255126953125,3089.4909422577866,3090.1279204072007,4.564591716169832
4,4000038,1,4000038,2,S,S,False,3094.9334335007193,3101.1526372293397,3094.9334335007193,3101.1526372293397,False,6.219203728620414,0.0255126953125,0.0255126953125,3100.5156590799256,3101.1526372293397,4.102244664392012
4,4000038,2,4000038,3,S,S,False,3101.1526372293397,3106.741898416079,3101.1526372293397,3106.741898416079,False,5.58926118673935,0.0255126953125,0.0255126953125,3103.704745993988,3104.341724143402,4.564591716169832
4,4000038,3,4000038,4,S,S,False,3106.741898416079,3113.5523106912538,3106.741898416079,3113.5523106912538,False,6.810412275174713,0.0255126953125,0.0255126953125,3112.9153325418397,3113.5523106912538,3.7461308187609688
4,4000038,4,4000038,5,S,S,False,3113.5523106912538,3129.422214255707,3113.5523106912538,3129.422214255707,False,15.869903564453125,0.0255126953125,0.0255126953125,3128.785236106293,3129.422214255707,1.6076150185087255
4,4000038,5,4000038,6,S,S,False,3129.422214255707,3135.011475442446,3129.422214255707,3135.011475442446,False,5.58926118673935,0.0255126953125,0.0255126953125,3131.336505637543,3131.973483786957,4.564591716169832
4,4000038,6,4000038,7,S,S,False,3135.011475442446,3141.1840703348084,3135.011475442446,3141.1840703348084,False,6.172594892362213,0.0255126953125,0.0255126953125,3140.5470921853944,3141.1840703348084,4.133220429558508
4,4000038,7,4000039,0,S,S,True,3141.1840703348084,3146.773331521548,3141.1840703348084,3146.773331521548,False,5.58926118673935,0.0255126953125,0.0255126953125,3143.0983617166444,3143.7353398660584,4.564591716169832
4,4000039,0,4000039,1,S,S,False,3146.773331521548,3152.202650435051,3146.773331521548,3152.202650435051,False,5.429318913503266,0.0255126953125,0.0255126953125,3146.77752768854,3147.414505837954,4.6990599960977315
4,4000039,1,4000039,2,S,S,False,3152.202650435051,3157.6319693485543,3152.202650435051,3157.6319693485543,False,5.429318913503266,0.0255126953125,0.0255126953125,3156.2924190980843,3156.9293972474984,4.6990599960977315
4,4000039,2,4000039,3,S,S,False,3157.6319693485543,3163.0612882620576,3157.6319693485543,3163.0612882620576,False,5.429318913503266,0.0255126953125,0.0255126953125,3158.8436886293343,3159.4806667787484,4.6990599960977315
4,4000039,3,4000039,4,S,S,False,3163.0612882620576,3168.490607175561,3163.0612882620576,3168.490607175561,False,5.429318913503266,0.0255126953125,0.0255126953125,3163.06548442905,3163.702462578464,4.6990599960977315
4,4000039,4,4000039,5,S,S,False,3168.490607175561,3173.919926089064,3168.490607175561,3173.919926089064,False,5.429318913503266,0.0255126953125,0.0255126953125,3172.6503461161014,3173.2873242655155,4.6990599960977315
4,4000039,5,4000039,6,S,S,False,3173.919926089064,3182.497910813367,3173.919926089064,3182.497910813367,False,8.57798472430295,0.0255126953125,0.0255126953125,3181.860932663953,3182.497910813367,2.9742061955668926
4,4000039,6,4000039,7,S,S,False,3182.497910813367,3187.9272297268703,3182.497910813367,3187.9272297268703,False,5.429318913503266,0.0255126953125,0.0255126953125,3184.412202195203,3185.049180344617,4.6990599960977315
4,4000039,7,4000040,0,S,L,True,3187.9272297268703,3194.5899036770656,3187.9272297268703,3194.5899036770656,False,6.6626739501953125,0.2663726806640625,0.2663726806640625,3187.9314258938625,3194.5899036770656,39.979846328252926
4,4000040,0,4000040,1,L,L,False,3194.5899036770656,3251.6770309999592,3194.5899036770656,3251.6770309999592,False,57.08712732289359,0.2663726806640625,0.2663726806640625,3203.163512075503,3209.8219898587063,4.6660726008758076
4,4000040,1,4000040,2,L,L,False,3251.6770309999592,3308.764158322853,3251.6770309999592,3308.764158322853,False,57.08712732289359,0.2663726806640625,0.2663726806640625,3255.351263707055,3262.009741490258,4.6660726008758076
4,4000040,2,4000040,3,L,L,False,3308.764158322853,3365.8512856457464,3308.764158322853,3365.8512856457464,False,57.08712732289359,0.2663726806640625,0.2663726806640625,3312.520137712509,3319.178615495712,4.6660726008758076
4,4000040,3,4000040,4,L,L,False,3365.8512856457464,3422.93841296864,3365.8512856457464,3422.93841296864,False,57.08712732289359,0.2663726806640625,0.2663726806640625,3368.5484050441296,3375.2068828273327,4.6660726008758076
4,4000040,4,4000040,5,L,L,False,3422.93841296864,3480.0255402915336,3422.93841296864,3480.0255402915336,False,57.08712732289359,0.2663726806640625,0.2663726806640625,3422.942609135632,3429.6010869188353,4.6660726008758076
4,4000040,5,4000040,6,L,L,False,3480.0255402915336,3537.112667614427,3480.0255402915336,3537.112667614427,False,57.08712732289359,0.2663726806640625,0.2663726806640625,3480.369955172274,3487.5571499964926,4.6660726008758076
4,4000040,6,4000040,7,L,L,False,3537.112667614427,3594.199794937321,3537.112667614427,3594.199794937321,False,57.08712732289359,0.2663726806640625,0.2663726806640625,3537.1168637814194,3543.7753415646225,4.6660726008758076
4,4000040,7,4000041,0,L,S,True,3594.199794937321,3651.2869222602144,3594.199794937321,3651.2869222602144,False,57.08712732289359,0.0255126953125,0.0255126953125,3594.203991104313,3594.840969253727,0.4469080247845764
4,4000041,0,4000041,1,S,S,False,3651.2869222602144,3656.6801677365006,3651.2869222602144,3656.6801677365006,False,5.393245476286211,0.0255126953125,0.0255126953125,3651.869745314991,3652.5067234644052,4.730490281719579
