npu_id,current_request_id,current_layer,next_request_id,next_layer,current_role,next_role,cross_request,full_start_ms,full_end_ms,clipped_start_ms,clipped_end_ms,clipped_at_window_edge,clipped_duration_ms,full_next_layer_received_GiB,actual_window_received_GiB,next_layer_first_physical_receive_ms,next_layer_last_physical_receive_ms,period_mean_supply_GiB_s
6,6000041,4,6000041,5,S,S,False,3594.33211703184,3599.983373916539,3594.33211703184,3599.983373916539,False,5.651256884699251,0.0255126953125,0.0255126953125,3595.645472421231,3598.590342416348,4.514517006221305
6,6000041,5,6000041,6,S,S,False,3599.983373916539,3609.8150891204496,3599.983373916539,3609.8150891204496,False,9.831715203910335,0.0255126953125,0.0255126953125,3600.0472515960355,3609.8150891204496,2.594938399187247
6,6000041,6,6000041,7,S,S,False,3609.8150891204496,3615.466346005149,3609.8150891204496,3615.466346005149,False,5.651256884699251,0.0255126953125,0.0255126953125,3610.4327649016996,3615.1358288665433,4.514517006221305
6,6000041,7,6000042,0,S,S,True,3615.466346005149,3621.117602889848,3615.466346005149,3621.117602889848,False,5.651256884699251,0.0255126953125,0.0255126953125,3615.4723614593167,3617.4395245452542,4.514517006221305
6,6000042,0,6000042,1,S,S,False,3621.117602889848,3626.66555921126,3621.117602889848,3626.66555921126,False,5.54795632141213,0.0255126953125,0.0255126953125,3621.7582196136136,3625.445811166348,4.598575373427996
6,6000042,1,6000042,2,S,S,False,3626.66555921126,3632.2135155326723,3626.66555921126,3632.2135155326723,False,5.54795632141213,0.0255126953125,0.0255126953125,3626.688715829434,3630.216853036465,4.598575373427996
6,6000042,2,6000042,3,S,S,False,3632.2135155326723,3637.7614718540844,3632.2135155326723,3637.7614718540844,False,5.54795632141213,0.0255126953125,0.0255126953125,3632.7857464690824,3637.593714608731,4.598575373427996
6,6000042,3,6000042,4,S,S,False,3637.7614718540844,3643.3094281754966,3637.7614718540844,3643.3094281754966,False,5.54795632141213,0.0255126953125,0.0255126953125,3637.78757752377,3642.0458477874417,4.598575373427996
6,6000042,4,6000042,5,S,S,False,3643.3094281754966,3648.8573844969087,3643.3094281754966,3648.8573844969087,False,5.54795632141213,0.0255126953125,0.0255126953125,3643.3265179534574,3645.6881207366605,4.598575373427996
6,6000042,5,6000042,6,S,S,False,3648.8573844969087,3654.405340818321,3648.8573844969087,3654.405340818321,False,5.54795632141213,0.0255126953125,0.0255126953125,3648.8780468841214,3652.590815438809,4.598575373427996
