start_ms,end_ms,fleet_current_gib_s,ssu0_current_gib_s,fleet_continuing_gib_s,ssu0_continuing_gib_s,fleet_boundary_gib_s,ssu0_boundary_gib_s,fleet_total_prefetch_gib_s,ssu0_total_prefetch_gib_s,max_npu_total_link_gib_s,max_npu_continuing_link_gib_s,max_npu_boundary_link_gib_s,boundary_overdue_layers,continuing_overdue_layers,cold_initial_layers
4805.374549744265,4807.213814170907,31.69619384870279,31.69619384870279,31.696193848702535,31.696193848702535,0.0,0.0,31.696193848702478,31.696193848702478,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4807.213814170907,4807.915428234885,31.69619384870279,31.69619384870279,31.696193848702535,31.696193848702535,0.0,0.0,31.696193848702478,31.696193848702478,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4807.915428234885,4811.350444063301,31.69619384870279,31.69619384870279,31.696193848702535,31.696193848702535,0.0,0.0,31.696193848702478,31.696193848702478,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4811.350444063301,4813.010460596084,31.69619384870279,31.69619384870279,31.696193848702535,31.696193848702535,0.0,0.0,31.696193848702478,31.696193848702478,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4813.010460596084,4813.791740390666,31.69619384870279,31.69619384870279,31.696193848702535,31.696193848702535,0.0,0.0,31.696193848702478,31.696193848702478,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4813.791740390666,4817.326338382338,31.69619384870279,31.69619384870279,31.696193848702535,31.696193848702535,0.0,0.0,31.696193848702478,31.696193848702478,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4817.326338382338,4818.807107021261,31.69619384870279,31.69619384870279,31.696193848702535,31.696193848702535,0.0,0.0,31.696193848702478,31.696193848702478,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4818.807107021261,4819.668052546446,31.69619384870279,31.69619384870279,31.696193848702535,31.696193848702535,0.0,0.0,31.696193848702478,31.696193848702478,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4819.668052546446,4823.302232701374,31.69619384870279,31.69619384870279,31.696193848702535,31.696193848702535,0.0,0.0,31.696193848702478,31.696193848702478,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4823.302232701374,4824.603753446438,31.69619384870279,31.69619384870279,31.696193848702535,31.696193848702535,0.0,0.0,31.696193848702478,31.696193848702478,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4824.603753446438,4825.544364702227,31.69619384870279,31.69619384870279,31.696193848702535,31.696193848702535,0.0,0.0,31.696193848702478,31.696193848702478,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4825.544364702227,4829.2781270204105,31.69619384870279,31.69619384870279,31.696193848702535,31.696193848702535,0.0,0.0,31.696193848702478,31.696193848702478,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4829.2781270204105,4830.400399871614,31.69619384870279,31.69619384870279,31.696193848702535,31.696193848702535,0.0,0.0,31.696193848702478,31.696193848702478,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4830.400399871614,4831.420676858007,31.69619384870279,31.69619384870279,31.696193848702535,31.696193848702535,0.0,0.0,31.696193848702478,31.696193848702478,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4831.420676858007,4835.254021339447,31.69619384870279,31.69619384870279,31.695301246573653,31.695301246573653,0.0,0.0,31.695301246573596,31.695301246573596,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4835.254021339447,4836.197046296791,31.69619384870279,31.69619384870279,31.695301246573653,31.695301246573653,0.0,0.0,31.695301246573596,31.695301246573596,4.3761752760666415,4.3761752760666415,0.0,0.0,0.0,0.0
4836.197046296791,4837.296989013787,31.69619384870279,31.69619384870279,31.688967159846857,31.688967159846857,0.0,0.0,31.6889671598468,31.6889671598468,4.369841189339846,4.369841189339846,0.0,0.0,0.0,0.0
4837.296989013787,4838.651184087759,31.680734764811223,31.680734764811223,31.674400678083956,31.674400678083956,0.0,0.0,31.6744006780839,31.6744006780839,4.369841189339846,4.369841189339846,0.0,0.0,0.0,0.0
4838.651184087759,4841.229915658483,31.680734764811223,31.680734764811223,31.674400678083956,31.674400678083956,0.0,0.0,31.6744006780839,31.6744006780839,4.369841189339846,4.369841189339846,0.0,0.0,0.0,0.0
4841.229915658483,4841.993692721968,31.680734764811223,31.680734764811223,31.67308408634215,31.67308408634215,0.0,0.0,31.673084086342094,31.673084086342094,4.369841189339846,4.369841189339846,0.0,0.0,0.0,0.0
4841.993692721968,4843.193217602219,31.57177008051532,31.57177008051532,31.57045348877352,31.57045348877352,0.0,0.0,31.570453488773463,31.570453488773463,4.297817553406168,4.297817553406168,0.0,0.0,0.0,0.0
4843.193217602219,4847.2058099775195,31.57177008051532,31.57177008051532,31.57045348877352,31.57045348877352,0.0,0.0,31.570453488773463,31.570453488773463,4.297817553406168,4.297817553406168,0.0,0.0,0.0,0.0
4847.2058099775195,4847.929754175701,31.549383763327327,31.549383763327327,31.54938376332766,31.54938376332766,0.0,0.0,31.549383763327604,31.549383763327604,4.297817553406168,4.297817553406168,0.0,0.0,0.0,0.0
4847.929754175701,4848.706221089667,31.549383763327327,31.549383763327327,31.54938376332766,31.54938376332766,0.0,0.0,31.549383763327604,31.549383763327604,4.297817553406168,4.297817553406168,0.0,0.0,0.0,0.0
4848.706221089667,4849.089446190651,31.549383763327327,31.549383763327327,27.79655503166238,27.79655503166238,0.35747836632807856,0.35747836632807856,28.1540333979904,28.1540333979904,4.297817553406168,4.297817553406168,0.35747836632807856,0.0,0.0,0.0
4849.089446190651,4853.211578945532,31.549383763327327,31.549383763327327,27.79655503166238,27.79655503166238,0.35747836632807856,0.35747836632807856,28.1540333979904,28.1540333979904,4.297817553406168,4.297817553406168,0.35747836632807856,0.0,0.0,0.0
4853.211578945532,4853.865815629435,31.549383763327327,31.549383763327327,27.79655503166238,27.79655503166238,0.35747836632807856,0.35747836632807856,28.1540333979904,28.1540333979904,4.297817553406168,4.297817553406168,0.35747836632807856,0.0,0.0,0.0
4853.865815629435,4854.985674779083,31.549383763327327,31.549383763327327,27.79655503166238,27.79655503166238,0.35747836632807856,0.35747836632807856,28.1540333979904,28.1540333979904,4.297817553406168,4.297817553406168,0.35747836632807856,0.0,0.0,0.0
4854.985674779083,4859.2173479135445,31.549383763327327,31.549383763327327,27.79655503166238,27.79655503166238,0.35747836632807856,0.35747836632807856,28.1540333979904,28.1540333979904,4.297817553406168,4.297817553406168,0.35747836632807856,0.0,0.0,0.0
4859.2173479135445,4859.801877083169,31.549383763327327,31.549383763327327,27.79655503166238,27.79655503166238,0.35747836632807856,0.35747836632807856,28.1540333979904,28.1540333979904,4.297817553406168,4.297817553406168,0.35747836632807856,0.0,0.0,0.0
4859.801877083169,4860.8819033675145,31.549383763327327,31.549383763327327,27.79655503166238,27.79655503166238,0.35747836632807856,0.35747836632807856,28.1540333979904,28.1540333979904,4.297817553406168,4.297817553406168,0.35747836632807856,0.0,0.0,0.0
4860.8819033675145,4865.223116881557,31.549383763327327,31.549383763327327,27.79655503166238,27.79655503166238,0.35747836632807856,0.35747836632807856,28.1540333979904,28.1540333979904,4.297817553406168,4.297817553406168,0.35747836632807856,0.0,0.0,0.0
4865.223116881557,4865.490194919393,31.549383763327327,31.549383763327327,27.79655503166238,27.79655503166238,0.35747836632807856,0.35747836632807856,28.1540333979904,28.1540333979904,4.297817553406168,4.297817553406168,0.35747836632807856,0.0,0.0,0.0
4865.490194919393,4865.737938536902,31.549383763327327,31.549383763327327,27.79655503166238,27.79655503166238,0.35747836632807856,0.35747836632807856,28.1540333979904,28.1540333979904,4.297817553406168,4.297817553406168,0.35747836632807856,0.0,0.0,0.0
4865.737938536902,4866.778131955946,31.549383763327327,31.549383763327327,27.79655503166238,27.79655503166238,0.35747836632807856,0.35747836632807856,28.1540333979904,28.1540333979904,4.297817553406168,4.297817553406168,0.35747836632807856,0.0,0.0,0.0
4866.778131955946,4871.228885849569,31.549383763327327,31.549383763327327,27.79655503166238,27.79655503166238,0.35747836632807856,0.35747836632807856,28.1540333979904,28.1540333979904,4.297817553406168,4.297817553406168,0.35747836632807856,0.0,0.0,0.0
4871.228885849569,4871.673999990636,31.549383763327327,31.549383763327327,27.79655503166238,27.79655503166238,0.35747836632807856,0.35747836632807856,28.1540333979904,28.1540333979904,4.297817553406168,4.297817553406168,0.35747836632807856,0.0,0.0,0.0
4871.673999990636,4872.674360544378,31.549383763327327,31.549383763327327,27.79655503166238,27.79655503166238,0.35747836632807856,0.35747836632807856,28.1540333979904,28.1540333979904,4.297817553406168,4.297817553406168,0.35747836632807856,0.0,0.0,0.0
4872.674360544378,4875.31994142398,31.549383763327327,31.549383763327327,27.79655503166238,27.79655503166238,0.35747836632807856,0.35747836632807856,28.1540333979904,28.1540333979904,4.297817553406168,4.297817553406168,0.35747836632807856,0.0,0.0,0.0
4875.31994142398,4876.115117327382,31.549383763327327,31.549383763327327,27.79655503166238,27.79655503166238,0.35747836632807856,0.35747836632807856,28.1540333979904,28.1540333979904,4.297817553406168,4.297817553406168,0.35747836632807856,0.0,0.0,0.0
4876.115117327382,4877.234654817582,31.549383763327327,31.549383763327327,27.79655503166238,27.79655503166238,0.35747836632807856,0.35747836632807856,28.1540333979904,28.1540333979904,4.297817553406168,4.297817553406168,0.35747836632807856,0.0,0.0,0.0
4877.234654817582,4877.610061444369,31.549383763327327,31.549383763327327,27.79655503166238,27.79655503166238,0.35747836632807856,0.35747836632807856,28.1540333979904,28.1540333979904,4.297817553406168,4.297817553406168,0.35747836632807856,0.0,0.0,0.0
4877.610061444369,4878.57058913281,31.549383763327327,31.549383763327327,27.79655503166238,27.79655503166238,0.35747836632807856,0.35747836632807856,28.1540333979904,28.1540333979904,4.297817553406168,4.297817553406168,0.35747836632807856,0.0,0.0,0.0
4878.57058913281,4883.240423785594,31.549383763327327,31.549383763327327,23.49873747825621,23.49873747825621,45.44753361511913,45.44753361511913,68.94627109337527,68.94627109337527,45.090055248791046,4.267210591771215,45.090055248791046,0.0,0.0,0.0
4883.240423785594,4883.546122898103,31.549383763327327,31.549383763327327,23.49873747825621,23.49873747825621,45.44753361511913,45.44753361511913,68.94627109337527,68.94627109337527,45.090055248791046,4.267210591771215,45.090055248791046,0.0,0.0,0.0
4883.546122898103,4884.466817721242,31.549383763327327,31.549383763327327,23.496749338517848,23.496749338517848,45.44753361511913,45.44753361511913,68.94428295363691,68.94428295363691,45.090055248791046,4.2652224520328526,45.090055248791046,0.0,0.0,0.0
4884.466817721242,4889.246192753607,30.998869468587795,30.998869468587795,23.496749338517848,23.496749338517848,0.35747836632808117,0.35747836632808117,23.85422770484587,23.85422770484587,4.2652224520328526,4.2652224520328526,0.35747836632807856,1.0,0.0,0.0
4889.246192753607,4889.482184351837,30.998869468587795,30.998869468587795,23.50198950886223,23.50198950886223,0.35747836632808117,0.35747836632808117,23.859467875190255,23.859467875190255,4.2652224520328526,4.2652224520328526,0.35747836632807856,1.0,0.0,0.0
4889.482184351837,4895.251961721619,30.964923950438237,30.964923950438237,23.470032130450562,23.470032130450562,0.35747836632808117,0.35747836632808117,23.827510496778586,23.827510496778586,4.233265073621182,4.233265073621182,0.35747836632807856,1.0,0.0,0.0
4895.251961721619,4895.463057779036,31.05583262927964,31.05583262927964,23.55570063894756,23.55570063894756,0.35747836632808117,0.35747836632808117,23.913179005275584,23.913179005275584,4.305534018743966,4.305534018743966,0.35747836632807856,1.0,0.0,0.0
4895.463057779036,4900.676872737117,31.05583262927964,31.05583262927964,23.55570063894756,23.55570063894756,0.35747836632808117,0.35747836632808117,23.913179005275584,23.913179005275584,4.305534018743966,4.305534018743966,0.35747836632807856,1.0,0.0,0.0
4900.676872737117,4901.1382320937255,31.05583262927964,31.05583262927964,27.303003897614268,27.303003897614268,0.35747836632808117,0.35747836632808117,27.660482263942292,27.660482263942292,4.305534018743966,4.305534018743966,0.35747836632807856,0.0,0.0,0.0
