start_ms,end_ms,fleet_current_gib_s,ssu0_current_gib_s,fleet_continuing_gib_s,ssu0_continuing_gib_s,fleet_boundary_gib_s,ssu0_boundary_gib_s,fleet_total_prefetch_gib_s,ssu0_total_prefetch_gib_s,max_npu_total_link_gib_s,max_npu_continuing_link_gib_s,max_npu_boundary_link_gib_s,boundary_overdue_layers,continuing_overdue_layers,cold_initial_layers
5580.33818279957,5584.453546408779,30.560676821598413,30.560676821598413,22.55955912877901,22.55955912877901,0.3574413468731696,0.3574413468731696,22.917000475652273,22.917000475652273,3.767642487580893,3.767642487580893,0.3574413468731696,0.0,1.0,0.0
5584.453546408779,5585.216413012688,30.560676821598413,30.560676821598413,26.80784808993307,26.80784808993307,0.3574413468731696,0.3574413468731696,27.165289436806333,27.165289436806333,4.24828896115406,4.24828896115406,0.3574413468731696,0.0,0.0,0.0
5585.216413012688,5588.212379586258,30.560676821598413,30.560676821598413,23.060544831266363,23.060544831266363,0.7148052825676876,0.7148052825676876,23.775350113834143,23.775350113834143,4.24828896115406,4.24828896115406,0.3574413468731696,0.0,0.0,0.0
5588.212379586258,5590.414503403327,31.052371675119037,31.052371675119037,27.30506841645211,27.30506841645211,0.357363935694518,0.357363935694518,27.66243235214672,27.66243235214672,4.24828896115406,4.24828896115406,0.3573639356945181,0.0,0.0,0.0
5590.414503403327,5594.178315688969,31.052371675119037,31.052371675119037,27.30506841645211,27.30506841645211,0.357363935694518,0.357363935694518,27.66243235214672,27.66243235214672,4.24828896115406,4.24828896115406,0.3573639356945181,0.0,0.0,0.0
5594.178315688969,5596.375460397875,31.052371675119037,31.052371675119037,27.30506841645211,27.30506841645211,0.357363935694518,0.357363935694518,27.66243235214672,27.66243235214672,4.24828896115406,4.24828896115406,0.3573639356945181,0.0,0.0,0.0
5596.375460397875,5600.144251791679,31.052371675119037,31.052371675119037,27.30506841645211,27.30506841645211,0.357363935694518,0.357363935694518,27.66243235214672,27.66243235214672,4.24828896115406,4.24828896115406,0.3573639356945181,0.0,0.0,0.0
5600.144251791679,5602.336417392423,31.052371675119037,31.052371675119037,27.30506841645211,27.30506841645211,0.357363935694518,0.357363935694518,27.66243235214672,27.66243235214672,4.24828896115406,4.24828896115406,0.3573639356945181,0.0,0.0,0.0
5602.336417392423,5606.019783899516,31.052371675119037,31.052371675119037,27.30506841645211,27.30506841645211,0.357363935694518,0.357363935694518,27.66243235214672,27.66243235214672,4.24828896115406,4.24828896115406,0.3573639356945181,0.0,0.0,0.0
5606.019783899516,5606.11018789439,31.052371675119037,31.052371675119037,27.30506841645211,27.30506841645211,0.357363935694518,0.357363935694518,27.66243235214672,27.66243235214672,4.24828896115406,4.24828896115406,0.3573639356945181,0.0,0.0,0.0
5606.11018789439,5608.297374386971,31.052371675119037,31.052371675119037,27.30506841645211,27.30506841645211,0.357363935694518,0.357363935694518,27.66243235214672,27.66243235214672,4.24828896115406,4.24828896115406,0.3573639356945181,0.0,0.0,0.0
5608.297374386971,5610.938674081307,31.052371675119037,31.052371675119037,27.310347980198365,27.310347980198365,0.357363935694518,0.357363935694518,27.667711915892976,27.667711915892976,4.253568524900316,4.253568524900316,0.3573639356945181,0.0,0.0,0.0
5610.938674081307,5611.627201327102,31.052371675119037,31.052371675119037,27.310347980198365,27.310347980198365,0.357363935694518,0.357363935694518,27.667711915892976,27.667711915892976,4.253568524900316,4.253568524900316,0.3573639356945181,0.0,0.0,0.0
5611.627201327102,5612.076123997101,31.052371675119037,31.052371675119037,27.310347980198365,27.310347980198365,0.357363935694518,0.357363935694518,27.667711915892976,27.667711915892976,4.253568524900316,4.253568524900316,0.3573639356945181,0.0,0.0,0.0
5612.076123997101,5614.2583313815185,31.052371675119037,31.052371675119037,27.310347980198365,27.310347980198365,0.357363935694518,0.357363935694518,27.667711915892976,27.667711915892976,4.253568524900316,4.253568524900316,0.3573639356945181,0.0,0.0,0.0
5614.2583313815185,5618.042060099811,31.14466640385143,31.14466640385143,27.397363145184475,27.397363145184475,0.357363935694518,0.357363935694518,27.754727080879086,27.754727080879086,4.340583689886425,4.340583689886425,0.3573639356945181,0.0,0.0,0.0
5618.042060099811,5620.09978978016,31.14466640385143,31.14466640385143,23.152839559998732,23.152839559998732,0.357363935694518,0.357363935694518,23.51020349569334,23.51020349569334,4.340583689886425,4.340583689886425,0.3573639356945181,0.0,1.0,0.0
5620.09978978016,5627.863121316165,31.14466640385143,31.14466640385143,18.812255870112306,18.812255870112306,0.357363935694518,0.357363935694518,19.169619805806914,19.169619805806914,3.767642487580893,3.767642487580893,0.3573639356945181,0.0,2.0,0.0
5627.863121316165,5628.497398183078,31.14466640385143,31.14466640385143,23.05677945529805,23.05677945529805,0.357363935694518,0.357363935694518,23.414143390992656,23.414143390992656,4.244523585185744,4.244523585185744,0.3573639356945181,0.0,1.0,0.0
5628.497398183078,5633.829057418876,31.14466640385143,31.14466640385143,27.397363145184475,27.397363145184475,0.357363935694518,0.357363935694518,27.754727080879082,27.754727080879082,4.340583689886425,4.340583689886425,0.3573639356945181,0.0,0.0,0.0
5633.829057418876,5634.3388565817195,31.14466640385143,31.14466640385143,27.397363145184475,27.397363145184475,0.357363935694518,0.357363935694518,27.754727080879082,27.754727080879082,4.340583689886425,4.340583689886425,0.3573639356945181,0.0,0.0,0.0
5634.3388565817195,5639.794993521587,31.14466640385143,31.14466640385143,27.397363145184475,27.397363145184475,0.357363935694518,0.357363935694518,27.754727080879082,27.754727080879082,4.340583689886425,4.340583689886425,0.3573639356945181,0.0,0.0,0.0
5639.794993521587,5640.180314980361,31.14466640385143,31.14466640385143,23.152839559998732,23.152839559998732,44.92167450583562,44.92167450583562,68.07451406583444,68.07451406583444,44.5643105701411,4.340583689886425,44.5643105701411,0.0,0.0,0.0
