configuration,policy,npu_id,request_id,input_order_1based,role,qos_category,total_tokens,total_length_k,nql_tokens,hit_prefix_tokens,per_layer_read_gib,per_layer_read_mib,per_layer_compute_ms,bandwidth_demand_gib_s,n_layers,num_ssu,arrival_ms,admission_ms,completion_ms,ttft_admission_ms,ttft_arrival_ms,ideal_compute_ms,slo_1p5_ms,ttft_over_ideal,slo_1p5_passed,admitted_in_warm,active_in_warm,computed_in_warm,full_stall_ms,full_active_utilization_percent,warm_active_ms,warm_compute_ms,warm_stall_ms,warm_active_utilization_percent,compute_method,compute_extrapolated,compute_scale,input_fingerprint
sensitivity20k_076_seed7,once,1,1000006,7,S,SL,20480,20.0,1139,19341,0.02536189556121826,25.9705810546875,5.81656285782741,4.360289088441379,8,1,0.0,312.13198628662207,358.66448914924143,46.53250286261937,358.66448914924143,46.53250286261937,69.79875429392905,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000007,8,S,SL,20480,20.0,1135,19345,0.025367140769958496,25.9759521484375,5.796646425176338,4.37617527606694,8,1,0.0,358.66448914924143,405.0376605506521,46.37317140141067,405.0376605506521,46.37317140141067,69.55975710211601,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000008,9,S,SL,20480,20.0,1131,19349,0.02537238597869873,25.9813232421875,5.776729992525263,4.392171005314261,8,1,0.0,405.0376605506521,451.2515004908541,46.21383994020198,451.2515004908541,46.21383994020198,69.32075991030297,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000009,10,L,LL,204800,200.0,2042,202758,0.26587700843811035,272.258056640625,70.53371604289484,3.7695023508532874,8,1,0.0,451.2515004908541,1020.0491097119616,568.7976092211075,1020.0491097119616,564.2697283431589,846.4045925147384,1.0080243200202208,True,False,False,False,4.527880877948519,99.20395571209436,0.0,0.0,0.0,,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000010,11,L,LL,204800,200.0,2046,202754,0.2658717632293701,272.252685546875,70.671597241737,3.7620737836154694,8,1,0.0,1020.0491097119616,1585.4218876458567,565.3727779338951,1585.4218876458567,565.3727779338951,848.0591669008427,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000011,12,S,SL,20480,20.0,1141,19339,0.025359272956848145,25.9678955078125,5.826521074152947,4.352386721699937,8,1,0.0,1585.4218876458567,1632.0340562390797,46.61216859322303,1632.0340562390797,46.61216859322303,69.91825288983455,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000012,13,S,SL,20480,20.0,1169,19311,0.025322556495666504,25.9302978515625,5.96593610271046,4.244523585185885,8,1,0.0,1632.0340562390797,1679.7615450607632,47.72748882168344,1679.7615450607632,47.72748882168344,71.59123323252516,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000013,14,S,SL,20480,20.0,1163,19317,0.025330424308776855,25.9383544921875,5.936061453733851,4.267210591771035,8,1,0.0,1679.7615450607632,1727.2500366906338,47.48849162987062,1727.2500366906338,47.48849162987062,71.23273744480593,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000014,15,S,SL,20480,20.0,1136,19344,0.025365829467773438,25.974609375,5.801625533339106,4.372193503701405,8,1,0.0,1727.2500366906338,1773.6630409573468,46.41300426671296,1773.6630409573468,46.41300426671296,69.61950640006944,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000015,16,S,SL,20480,20.0,1133,19347,0.025369763374328613,25.9786376953125,5.7866882088508,4.384159377297242,8,1,0.0,1773.6630409573468,1819.9565466281533,46.29350567080655,1819.9565466281533,46.29350567080655,69.44025850620983,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000016,17,S,SL,20480,20.0,1149,19331,0.025348782539367676,25.9571533203125,5.866353939455093,4.321045542254179,8,1,0.0,1819.9565466281533,1866.8873781437946,46.93083151564133,1866.8873781437946,46.93083151564133,70.396247273462,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000017,18,S,SL,20480,20.0,1146,19334,0.02535271644592285,25.961181640625,5.851416614966789,4.332748480269807,8,1,0.0,1866.8873781437946,1913.6987110635296,46.81133291973492,1913.6987110635296,46.81133291973492,70.21699937960238,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000018,19,S,SL,20480,20.0,1161,19319,0.025333046913146973,25.9410400390625,5.926103237408314,4.274823758255345,8,1,0.0,1913.6987110635296,1961.1075369627965,47.40882589926696,1961.1075369627965,47.40882589926696,71.11323884890044,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000019,20,L,LL,204800,200.0,2053,202747,0.2658625841140747,272.2432861328125,70.91288952679844,3.7491432923996637,8,1,0.0,1961.1075369627965,2545.0420628493066,583.9345258865101,2545.0420628493066,567.3031162143889,850.9546743215833,1.0293166196285022,True,False,True,True,16.631409672121208,97.15183656132133,545.0420628493066,545.0420628493066,0.0,100.0,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000020,21,S,SL,20480,20.0,1157,19323,0.025338292121887207,25.9464111328125,5.90618680475724,4.290127108996627,8,1,0.0,2545.0420628493066,2592.2915572873662,47.24949443805963,2592.2915572873662,47.24949443805963,70.87424165708944,1.0,True,True,True,True,0.0,100.0,47.24949443805963,47.24949443805963,0.0,100.0,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000021,22,S,SL,20480,20.0,1126,19354,0.025378942489624023,25.988037109375,5.751834451711423,4.412321443304522,8,1,0.0,2592.2915572873662,2638.306232901059,46.014675613692816,2638.306232901059,46.014675613692816,69.02201342053922,1.0,True,True,True,True,0.0,100.0,46.014675613692816,46.014675613692816,0.0,100.0,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000022,23,S,SL,20480,20.0,1178,19302,0.025310754776000977,25.918212890625,6.010748076175374,4.210915921817531,8,1,0.0,2638.306232901059,2686.3922175104617,48.08598460940266,2686.3922175104617,48.08598460940266,72.12897691410399,1.0,True,True,True,True,0.0,100.0,48.08598460940266,48.08598460940266,0.0,100.0,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000023,24,S,SL,20480,20.0,1171,19309,0.025319933891296387,25.9276123046875,5.975894319035997,4.237011657090496,8,1,0.0,2686.3922175104617,2734.199372062749,47.8071545522871,2734.199372062749,47.8071545522871,71.71073182843065,1.0,True,True,True,True,0.0,100.0,47.8071545522871,47.8071545522871,0.0,100.0,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000024,25,S,SL,20480,20.0,1129,19351,0.025375008583068848,25.9840087890625,5.766771776199728,4.400210302719981,8,1,0.0,2734.199372062749,2780.333546272346,46.134174209597404,2780.333546272346,46.134174209597404,69.2012613143961,1.0,True,True,True,True,0.0,100.0,46.134174209597404,46.134174209597404,0.0,100.0,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000025,26,S,SL,20480,20.0,1154,19326,0.025342226028442383,25.950439453125,5.891249480268936,4.3016725252120045,8,1,0.0,2780.333546272346,2827.4635421144976,47.1299958421514,2827.4635421144976,47.1299958421514,70.6949937632271,1.0,True,True,True,True,0.0,100.0,47.1299958421514,47.1299958421514,0.0,100.0,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000026,27,S,SL,20480,20.0,1144,19336,0.02535533905029297,25.9638671875,5.841458398641253,4.34058368988654,8,1,0.0,2827.4635421144976,2874.195209303629,46.73166718913126,2874.195209303629,46.73166718913126,70.09750078369689,1.0,True,True,True,True,0.0,100.0,46.73166718913126,46.73166718913126,0.0,100.0,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000027,28,S,SL,20480,20.0,1151,19329,0.02534615993499756,25.9544677734375,5.87631215578063,4.313276637297783,8,1,0.0,2874.195209303629,2921.2057065498757,47.010497246246814,2921.2057065498757,47.010497246246814,70.51574586937022,1.0,True,True,True,True,0.0,100.0,47.010497246246814,47.010497246246814,0.0,100.0,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000028,29,S,SL,20480,20.0,1152,19328,0.0253448486328125,25.953125,5.881291263943399,4.309402050565815,8,1,0.0,2921.2057065498757,2968.2560366614216,47.05033011154592,2968.2560366614216,47.05033011154592,70.57549516731888,1.0,True,True,True,True,0.0,100.0,47.05033011154592,47.05033011154592,0.0,100.0,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000029,30,L,LL,204800,200.0,2047,202753,0.26587045192718506,272.2513427734375,70.70606754144755,3.7602211687325573,8,1,0.0,2968.2560366614216,3543.1218116776226,574.865775016201,3543.1218116776226,565.6485403315819,848.4728104973728,1.0162949853617866,True,True,True,True,9.217234684619143,98.39662838088432,574.865775016201,565.6485403315819,9.217234684619143,98.39662838088432,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000030,31,S,SL,20480,20.0,1175,19305,0.025314688682556152,25.9222412109375,5.9958107516870705,4.222062658570942,8,1,0.0,3543.1218116776226,3591.0882976911207,47.96648601349807,3591.0882976911207,47.96648601349807,71.9497290202471,1.0,True,True,True,True,0.0,100.0,47.96648601349807,47.96648601349807,0.0,100.0,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000031,32,S,SL,20480,20.0,1165,19315,0.02532780170440674,25.9356689453125,5.946019670059386,4.259622925894858,8,1,0.0,3591.0882976911207,3638.656455051595,47.56815736047429,3638.656455051595,47.56815736047429,71.35223604071143,1.0,True,True,True,True,0.0,100.0,47.56815736047429,47.56815736047429,0.0,100.0,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000032,33,L,LL,204800,200.0,2050,202750,0.2658665180206299,272.247314453125,70.80947851541423,3.754674142427902,8,1,0.0,3638.656455051595,4209.985571328032,571.3291162764372,4209.985571328032,566.4758281233153,849.713742184973,1.0085675114668182,True,True,True,True,4.853288153121866,99.15052672533959,361.343544948405,356.49025679528313,4.853288153121866,98.65687702991488,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000033,34,S,SL,20480,20.0,1173,19307,0.02531731128692627,25.9249267578125,5.985852535361533,4.229524723063889,8,1,0.0,4209.985571328032,4257.872391610921,47.88682028288895,4257.872391610921,47.88682028288895,71.83023042433342,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000034,35,S,SL,20480,20.0,1127,19353,0.025377631187438965,25.9866943359375,5.756813559874192,4.408277413103085,8,1,0.0,4257.872391610921,4303.926900089913,46.05450847899192,4303.926900089913,46.05450847899192,69.08176271848788,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000035,36,S,SL,20480,20.0,1164,19316,0.025329113006591797,25.93701171875,5.941040561896618,4.263413579271328,8,1,0.0,4303.926900089913,4351.455224585085,47.528324495171546,4351.455224585085,47.528324495171546,71.29248674275732,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000036,37,L,LL,204800,200.0,2051,202749,0.2658652067184448,272.2459716796875,70.8439488525423,3.7528287316652595,8,1,0.0,4351.455224585085,4919.550169942209,568.0949453571247,4919.550169942209,566.751590820335,850.1273862305025,1.0023702704298463,True,False,False,False,1.343354536789775,99.76353344669432,0.0,0.0,0.0,,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000037,38,S,SL,20480,20.0,1167,19313,0.02532517910003662,25.9329833984375,5.955977886384923,4.252060632718056,8,1,0.0,4919.550169942209,4967.197993033289,47.64782309107977,4967.197993033289,47.64782309107977,71.47173463661966,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000038,39,S,SL,20480,20.0,1177,19303,0.025312066078186035,25.9195556640625,6.005768968012607,4.214625339902502,8,1,0.0,4967.197993033289,5015.244144777389,48.046151744099916,5015.244144777389,48.046151744099916,72.06922761614987,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000039,40,S,SL,20480,20.0,1159,19321,0.02533566951751709,25.9437255859375,5.916145021082777,4.282462554117738,8,1,0.0,5015.244144777389,5062.573304946054,47.32916016866511,5062.573304946054,47.32916016866511,70.99374025299767,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000040,41,L,LL,204800,200.0,2048,202752,0.265869140625,272.25,70.74053784115809,3.758370359326172,8,1,0.0,5062.573304946054,5632.87803165835,570.3047267122956,5632.87803165835,565.9243027292614,848.8864540938921,1.0077403001813299,True,False,False,False,4.380423983034234,99.23191518886989,0.0,0.0,0.0,,direct_data_row,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000041,42,S,SL,20480,20.0,1153,19327,0.02534353733062744,25.9517822265625,5.886270372106166,4.305534018743905,8,1,0.0,5632.87803165835,5679.968194635198,47.09016297684866,5679.968194635198,47.09016297684866,70.63524446527299,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000042,43,S,SL,20480,20.0,1168,19312,0.025323867797851562,25.931640625,5.960956994547693,4.248288961154147,8,1,0.0,5679.968194635198,5727.655850591581,47.687655956382514,5727.655850591581,47.687655956382514,71.53148393457377,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000043,44,S,SL,20480,20.0,1176,19304,0.025313377380371094,25.9208984375,6.000789859849838,4.2183409137084045,8,1,0.0,5727.655850591581,5775.662169470378,48.006318878797174,5775.662169470378,48.006318878797174,72.00947831819576,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000044,45,S,SL,20480,20.0,1138,19342,0.02536320686340332,25.971923828125,5.811583749664643,4.3642504274100675,8,1,0.0,5775.662169470378,5823.7464442412975,48.084274770919365,5823.7464442412975,46.492669997314806,69.73900499597221,1.0342334560199808,True,False,False,False,1.5916047736045584,96.68996822518963,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000045,46,S,SL,20480,20.0,1156,19324,0.025339603424072266,25.94775390625,5.90120769659447,4.293969086818534,8,1,0.0,5823.7464442412975,5872.244269334554,48.497825093256324,5872.244269334554,47.209661572756886,70.81449235913533,1.0272860147178602,True,False,False,False,1.2881635204994382,97.3438736314001,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000046,47,S,SL,20480,20.0,1143,19337,0.025356650352478027,25.9652099609375,5.8364792904784855,4.344511321036357,8,1,0.0,5872.244269334554,5918.936103658382,46.691834323828516,5918.936103658382,46.691834323828516,70.03775148574277,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000047,48,S,SL,20480,20.0,1137,19343,0.02536451816558838,25.9732666015625,5.806604641501874,4.368218559999613,8,1,0.0,5918.936103658382,5965.388940790394,46.452837132012064,5965.388940790394,46.452837132012064,69.6792556980181,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,1,1000048,49,S,SL,20480,20.0,1174,19306,0.02531599998474121,25.923583984375,5.990831643524301,4.225790589876809,8,1,0.0,5965.388940790394,6013.315593938586,47.92665314819169,6013.315593938586,47.92665314819169,71.88997972228753,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,2,2000000,1,S,SL,20480,20.0,1173,19307,0.02531731128692627,25.9249267578125,5.985852535361533,4.229524723063889,8,1,0.0,0.0,68.83107281151239,68.83107281151239,68.83107281151239,47.886820282892245,71.83023042433837,1.4373698734827578,True,False,False,False,20.94425252862014,69.57151519928496,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,2,2000001,2,S,SL,20480,20.0,1178,19302,0.025310754776000977,25.918212890625,6.010748076175374,4.210915921817531,8,1,0.0,68.83107281151239,126.86391310284853,58.03284029133614,126.86391310284853,48.085984609403,72.1289769141045,1.2068556100645609,True,False,False,False,9.946855681933144,82.85995372275768,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,2,2000002,3,S,SL,20480,20.0,1156,19324,0.025339603424072266,25.94775390625,5.90120769659447,4.293969086818534,8,1,0.0,126.86391310284853,174.07357467560428,47.20966157275575,174.07357467560428,47.20966157275575,70.81449235913362,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,2,2000003,4,S,SL,20480,20.0,1154,19326,0.025342226028442383,25.950439453125,5.891249480268936,4.3016725252120045,8,1,0.0,174.07357467560428,221.20357051775568,47.1299958421514,221.20357051775568,47.1299958421514,70.6949937632271,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,2,2000004,5,S,SL,20480,20.0,1136,19344,0.025365829467773438,25.974609375,5.801625533339106,4.372193503701405,8,1,0.0,221.20357051775568,267.61657478446864,46.41300426671296,267.61657478446864,46.41300426671296,69.61950640006944,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,2,2000005,6,S,SL,20480,20.0,1168,19312,0.025323867797851562,25.931640625,5.960956994547693,4.248288961154147,8,1,0.0,267.61657478446864,315.30423074085024,47.687655956381604,315.30423074085024,47.687655956381604,71.5314839345724,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,2,2000006,7,S,SL,20480,20.0,1130,19350,0.02537369728088379,25.982666015625,5.771750884362495,4.396187186392466,8,1,0.0,315.30423074085024,361.4782378157504,46.174007074900146,361.4782378157504,46.174007074900146,69.26101061235022,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,2,2000007,8,S,SL,20480,20.0,1143,19337,0.025356650352478027,25.9652099609375,5.8364792904784855,4.344511321036357,8,1,0.0,361.4782378157504,408.17007213957845,46.69183432382806,408.17007213957845,46.69183432382806,70.03775148574209,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,2,2000008,9,S,SL,20480,20.0,1169,19311,0.025322556495666504,25.9302978515625,5.96593610271046,4.244523585185885,8,1,0.0,408.17007213957845,455.89756096126234,47.72748882168389,455.89756096126234,47.72748882168389,71.59123323252584,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,2,2000009,10,S,SL,20480,20.0,1151,19329,0.02534615993499756,25.9544677734375,5.87631215578063,4.313276637297783,8,1,0.0,455.89756096126234,502.90805820750734,47.010497246244995,502.90805820750734,47.010497246244995,70.51574586936749,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,2,2000010,11,L,LL,204800,200.0,2053,202747,0.2658625841140747,272.2432861328125,70.91288952679844,3.7491432923996637,8,1,0.0,502.90805820750734,1072.5019867567946,569.5939285492873,1072.5019867567946,567.303116214387,850.9546743215806,1.0040380746543167,True,False,False,False,2.290812334900238,99.597816581238,0.0,0.0,0.0,,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,2,2000011,12,L,LL,204800,200.0,2052,202748,0.26586389541625977,272.24462890625,70.87841918967037,3.750985115861699,8,1,0.0,1072.5019867567946,1639.5293402741584,567.0273535173637,1639.5293402741584,567.0273535173637,850.5410302760456,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,2,2000012,13,S,SL,20480,20.0,1155,19325,0.025340914726257324,25.9490966796875,5.896228588431703,4.297817553406215,8,1,0.0,1639.5293402741584,1686.6991689816125,47.169828707454144,1686.6991689816125,47.169828707454144,70.75474306118122,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,once,2,2000013,14,S,SL,20480,20.0,1126,19354,0.025378942489624023,25.988037109375,5.751834451711423,4.412321443304522,8,1,0.0,1686.6991689816125,1732.7138445953035,46.014675613691,1732.7138445953035,46.014675613691,69.0220134205365,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
