configuration,policy,npu_id,request_id,input_order_1based,role,qos_category,total_tokens,total_length_k,nql_tokens,hit_prefix_tokens,per_layer_read_gib,per_layer_read_mib,per_layer_compute_ms,bandwidth_demand_gib_s,n_layers,num_ssu,arrival_ms,admission_ms,completion_ms,ttft_admission_ms,ttft_arrival_ms,ideal_compute_ms,slo_1p5_ms,ttft_over_ideal,slo_1p5_passed,admitted_in_warm,active_in_warm,computed_in_warm,full_stall_ms,full_active_utilization_percent,warm_active_ms,warm_compute_ms,warm_stall_ms,warm_active_utilization_percent,compute_method,compute_extrapolated,compute_scale,input_fingerprint
sensitivity20k_076_seed7,fifo,4,4000000,1,S,SL,20480,20.0,1163,19317,0.025330424308776855,25.9383544921875,5.936061453733851,4.267210591771035,8,1,0.0,0.0,58.420785736525104,58.420785736525104,58.420785736525104,47.48849162987079,71.23273744480619,1.2302093355978014,True,False,False,False,10.932294106654311,81.28697865181337,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000001,2,S,SL,20480,20.0,1138,19342,0.02536320686340332,25.971923828125,5.811583749664643,4.3642504274100675,8,1,0.0,58.420785736525104,124.91955550574677,66.49876976922167,124.91955550574677,46.49266999731719,69.73900499597579,1.430306535913272,True,False,False,False,20.006099771904474,69.91508287847437,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000002,3,S,SL,20480,20.0,1154,19326,0.025342226028442383,25.950439453125,5.891249480268936,4.3016725252120045,8,1,0.0,124.91955550574677,175.70919161133696,50.78963610559019,175.70919161133696,47.129995842151416,70.69499376322713,1.0776499169593756,True,False,False,False,3.6596402634387744,92.79451371569097,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000003,4,L,LL,204800,200.0,2052,202748,0.26586389541625977,272.24462890625,70.87841918967037,3.750985115861699,8,1,0.0,175.70919161133696,743.5837068554163,567.8745152440792,743.5837068554163,567.0273535173628,850.5410302760442,1.0014940403165056,True,False,False,False,0.847161726716422,99.8508188510005,0.0,0.0,0.0,,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000004,5,S,SL,20480,20.0,1129,19351,0.025375008583068848,25.9840087890625,5.766771776199728,4.400210302719981,8,1,0.0,743.5837068554163,795.2243136372106,51.640606781794304,795.2243136372106,46.134174209597404,69.2012613143961,1.1193569120188431,True,False,False,False,5.5064325721969,89.3370103192936,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000005,6,S,SL,20480,20.0,1156,19324,0.025339603424072266,25.94775390625,5.90120769659447,4.293969086818534,8,1,0.0,795.2243136372106,855.8481425893319,60.62382895212136,855.8481425893319,47.20966157275598,70.81449235913396,1.2841402995167097,True,False,False,False,13.41416737936538,77.87311093471276,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000006,7,S,SL,20480,20.0,1131,19349,0.02537238597869873,25.9813232421875,5.776729992525263,4.392171005314261,8,1,0.0,855.8481425893319,926.8245038283212,70.97636123898928,926.8245038283212,46.21383994020198,69.32075991030297,1.5358247947114667,False,False,False,False,24.762521298787306,65.11159368200386,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000007,8,S,SL,20480,20.0,1153,19327,0.02534353733062744,25.9517822265625,5.886270372106166,4.305534018743905,8,1,0.0,926.8245038283212,986.4934680332118,59.668964204890585,986.4934680332118,47.09016297684957,70.63524446527435,1.2671216329029271,True,False,False,False,12.578801228041016,78.91902198126303,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000008,9,S,SL,20480,20.0,1173,19307,0.02531731128692627,25.9249267578125,5.985852535361533,4.229524723063889,8,1,0.0,986.4934680332118,1045.9322354800177,59.438767446805855,1045.9322354800177,47.886820282892586,71.83023042433888,1.2412343750466173,True,False,False,False,11.551947163913269,80.56496179155873,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000009,10,S,SL,20480,20.0,1176,19304,0.025313377380371094,25.9208984375,6.000789859849838,4.2183409137084045,8,1,0.0,1045.9322354800177,1108.9853854951411,63.05315001512349,1108.9853854951411,48.00631887879899,72.00947831819849,1.313434387133766,True,False,False,False,15.0468311363245,76.13627371080514,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000010,11,L,LL,204800,200.0,2048,202752,0.265869140625,272.25,70.74053784115809,3.758370359326172,8,1,0.0,1108.9853854951411,1675.558983813775,566.5735983186339,1675.558983813775,565.924302729265,848.8864540938976,1.0011473187955306,True,False,False,False,0.6492955893688759,99.88539960363566,0.0,0.0,0.0,,direct_data_row,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000011,12,S,SL,20480,20.0,1147,19333,0.025351405143737793,25.9598388671875,5.856395723129558,4.3288408677053045,8,1,0.0,1675.558983813775,1722.410149598811,46.851165785035846,1722.410149598811,46.851165785035846,70.27674867755377,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000012,13,L,LL,204800,200.0,2050,202750,0.2658665180206299,272.247314453125,70.80947851541423,3.754674142427902,8,1,0.0,1722.410149598811,2295.8991431634718,573.4889935646609,2295.8991431634718,566.4758281233142,849.7137421849712,1.0123803436848855,True,False,True,True,7.0131654413467,98.77710548588654,295.89914316347176,295.89914316347176,0.0,100.0,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000013,14,S,SL,20480,20.0,1177,19303,0.025312066078186035,25.9195556640625,6.005768968012607,4.214625339902502,8,1,0.0,2295.8991431634718,2346.1908325660647,50.291689402592965,2346.1908325660647,48.046151744099916,72.06922761614987,1.0467370970822611,True,True,True,True,2.245537658493049,95.53497270589348,50.291689402592965,48.046151744099916,2.245537658493049,95.53497270589348,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000014,15,S,SL,20480,20.0,1171,19309,0.025319933891296387,25.9276123046875,5.975894319035997,4.237011657090496,8,1,0.0,2346.1908325660647,2408.615278283333,62.4244457172681,2408.615278283333,47.8071545522871,71.71073182843065,1.3057553059133427,True,True,True,True,14.617291164980998,76.58402730368577,62.4244457172681,47.8071545522871,14.617291164980998,76.58402730368577,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000015,16,S,SL,20480,20.0,1130,19350,0.02537369728088379,25.982666015625,5.771750884362495,4.396187186392466,8,1,0.0,2408.615278283333,2458.4895406429473,49.87426235961448,2458.4895406429473,46.174007074900146,69.26101061235022,1.0801371923106444,True,True,True,True,3.7002552847143306,92.5808320571562,49.87426235961448,46.174007074900146,3.7002552847143306,92.5808320571562,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000016,17,L,LL,204800,200.0,2043,202757,0.2658756971359253,272.2567138671875,70.56818634260537,3.767642487580887,8,1,0.0,2458.4895406429473,3028.0800698439502,569.5905292010029,3028.0800698439502,564.5454907408421,846.8182361112631,1.0089364604675886,True,True,True,True,5.0450384601608675,99.11426925106394,569.5905292010029,564.5454907408421,5.0450384601608675,99.11426925106394,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000017,18,L,LL,204800,200.0,2051,202749,0.2658652067184448,272.2459716796875,70.8439488525423,3.7528287316652595,8,1,0.0,3028.0800698439502,3594.831660664289,566.7515908203386,3594.831660664289,566.7515908203386,850.1273862305079,1.0,True,True,True,True,0.0,100.0,566.7515908203386,566.7515908203386,0.0,100.0,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000018,19,S,SL,20480,20.0,1134,19346,0.025368452072143555,25.977294921875,5.7916673170135695,4.380163894708064,8,1,0.0,3594.831660664289,3642.1479130635826,47.31625239929372,3642.1479130635826,46.333338536107476,69.50000780416121,1.0212139658880885,True,True,True,True,0.9829138631862406,97.9226717811639,47.31625239929372,46.333338536107476,0.9829138631862406,97.9226717811639,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000019,20,S,SL,20480,20.0,1169,19311,0.025322556495666504,25.9302978515625,5.96593610271046,4.244523585185885,8,1,0.0,3642.1479130635826,3690.103314330251,47.95540126666856,3690.103314330251,47.727488821685256,71.59123323252788,1.004775286750049,True,True,True,True,0.22791244498330343,99.52474082384185,47.95540126666856,47.727488821685256,0.22791244498330343,99.52474082384185,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000020,21,S,SL,20480,20.0,1144,19336,0.02535533905029297,25.9638671875,5.841458398641253,4.34058368988654,8,1,0.0,3690.103314330251,3744.444086656713,54.340772326461774,3744.444086656713,46.73166718913126,70.09750078369689,1.1628254585169224,True,True,True,True,7.609105137330516,85.99742916494179,54.340772326461774,46.73166718913126,7.609105137330516,85.99742916494179,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000021,22,S,SL,20480,20.0,1157,19323,0.025338292121887207,25.9464111328125,5.90618680475724,4.290127108996627,8,1,0.0,3744.444086656713,3798.306284235223,53.86219757850995,3798.306284235223,47.24949443805963,70.87424165708944,1.139952886673085,True,True,True,True,6.612703140450321,87.72292361296326,53.86219757850995,47.24949443805963,6.612703140450321,87.72292361296326,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000022,23,S,SL,20480,20.0,1167,19313,0.02532517910003662,25.9329833984375,5.955977886384923,4.252060632718056,8,1,0.0,3798.306284235223,3859.390599266642,61.08431503141901,3859.390599266642,47.64782309107977,71.47173463661966,1.2819959248642927,True,True,True,True,13.436491940339238,78.00336807668529,61.08431503141901,47.64782309107977,13.436491940339238,78.00336807668529,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000023,24,S,SL,20480,20.0,1159,19321,0.02533566951751709,25.9437255859375,5.916145021082777,4.282462554117738,8,1,0.0,3859.390599266642,3922.7163168314946,63.325717564852766,3922.7163168314946,47.329160168661474,70.99374025299221,1.337985236568454,True,True,True,True,15.996557396191292,74.73924021499008,63.325717564852766,47.329160168661474,15.996557396191292,74.73924021499008,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000024,25,S,SL,20480,20.0,1161,19319,0.025333046913146973,25.9410400390625,5.926103237408314,4.274823758255345,8,1,0.0,3922.7163168314946,3972.799215226864,50.082898395369284,3972.799215226864,47.40882589926696,71.11323884890044,1.0564045290171102,True,True,True,True,2.674072496102326,94.66070738360148,50.082898395369284,47.40882589926696,2.674072496102326,94.66070738360148,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000025,26,S,SL,20480,20.0,1142,19338,0.025357961654663086,25.966552734375,5.831500182315715,4.34844565924258,8,1,0.0,3972.799215226864,4019.4512166853897,46.652001458525774,4019.4512166853897,46.652001458525774,69.97800218778866,1.0,True,True,True,True,0.0,100.0,27.200784773136093,27.200784773136093,0.0,100.0,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000026,27,S,SL,20480,20.0,1135,19345,0.025367140769958496,25.9759521484375,5.796646425176338,4.37617527606694,8,1,0.0,4019.4512166853897,4069.433722760059,49.982506074669345,4069.433722760059,46.37317140141022,69.55975710211533,1.0778323880852663,True,False,False,False,3.609334673259127,92.77880411224858,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000027,28,S,SL,20480,20.0,1164,19316,0.025329113006591797,25.93701171875,5.941040561896618,4.263413579271328,8,1,0.0,4069.433722760059,4128.38273644367,58.949013683611156,4128.38273644367,47.528324495172,71.292486742758,1.2402922743384166,True,False,False,False,11.420689188439155,80.62615729291785,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000028,29,S,SL,20480,20.0,1127,19353,0.025377631187438965,25.9866943359375,5.756813559874192,4.408277413103085,8,1,0.0,4128.38273644367,4179.749964210789,51.36722776711849,4179.749964210789,46.05450847899192,69.08176271848788,1.1153572030966308,True,False,False,False,5.312719288126573,89.65737588134475,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000029,30,L,LL,204800,200.0,2047,202753,0.26587045192718506,272.2513427734375,70.70606754144755,3.7602211687325573,8,1,0.0,4179.749964210789,4750.348007539085,570.5980433282966,4750.348007539085,565.6485403315819,848.4728104973728,1.008750138370044,True,False,False,False,4.9495029967147275,99.13257624091308,0.0,0.0,0.0,,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000030,31,S,SL,20480,20.0,1172,19308,0.025318622589111328,25.92626953125,5.980873427198766,4.233265073621478,8,1,0.0,4750.348007539085,4806.248536018575,55.90052847948937,4806.248536018575,47.84698741759348,71.77048112639022,1.1683186653238398,True,False,False,False,8.053541061895885,85.5930860030226,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000031,32,S,SL,20480,20.0,1174,19306,0.02531599998474121,25.923583984375,5.990831643524301,4.225790589876809,8,1,0.0,4806.248536018575,4866.096891424246,59.8483554056711,4866.096891424246,47.92665314819169,71.88997972228753,1.2487489001290553,True,False,False,False,11.92170225747941,80.0801506128776,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000032,33,S,SL,20480,20.0,1146,19334,0.02535271644592285,25.961181640625,5.851416614966789,4.332748480269807,8,1,0.0,4866.096891424246,4916.8089879383,50.71209651405388,4916.8089879383,46.81133291973674,70.21699937960511,1.0833294706861998,True,False,False,False,3.900763594317141,92.30802143382867,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000033,34,S,SL,20480,20.0,1140,19340,0.025360584259033203,25.96923828125,5.821541965990178,4.356334525661992,8,1,0.0,4916.8089879383,4973.247711672733,56.43872373443355,4973.247711672733,46.57233572792029,69.85850359188044,1.211850830590795,True,False,False,False,9.866388006513262,82.5184069488557,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000034,35,S,SL,20480,20.0,1151,19329,0.02534615993499756,25.9544677734375,5.87631215578063,4.313276637297783,8,1,0.0,4973.247711672733,5031.471414712539,58.223703039805514,5031.471414712539,47.010497246243176,70.51574586936476,1.2385255730188738,True,False,False,False,11.213205793562338,80.74116689916431,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000035,36,S,SL,20480,20.0,1155,19325,0.025340914726257324,25.9490966796875,5.896228588431703,4.297817553406215,8,1,0.0,5031.471414712539,5087.707680563717,56.23626585117836,5087.707680563717,47.169828707454144,70.75474306118122,1.1922083965993175,True,False,False,False,9.066437143724215,83.8779531206476,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000036,37,L,LL,204800,200.0,2054,202746,0.26586127281188965,272.241943359375,70.9473598639265,3.7473032586666837,8,1,0.0,5087.707680563717,5656.163772876614,568.4560923128965,5656.163772876614,567.5788789114085,851.3683183671128,1.001545535667519,True,False,False,False,0.8772134014880066,99.84568493268867,0.0,0.0,0.0,,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000037,38,S,SL,20480,20.0,1145,19335,0.02535402774810791,25.9625244140625,5.846437506804022,4.336662748656966,8,1,0.0,5656.163772876614,5710.793657611715,54.62988473510177,5710.793657611715,46.771500054434,70.157250081651,1.1680165201355945,True,False,False,False,7.858384680667768,85.61522741852234,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000038,39,S,SL,20480,20.0,1152,19328,0.0253448486328125,25.953125,5.881291263943399,4.309402050565815,8,1,0.0,5710.793657611715,5758.5081288916535,47.71447127993815,5758.5081288916535,47.05033011154592,70.57549516731888,1.014115547474751,True,False,False,False,0.6641411683922342,98.6080927849001,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000039,40,S,SL,20480,20.0,1133,19347,0.025369763374328613,25.9786376953125,5.7866882088508,4.384159377297242,8,1,0.0,5758.5081288916535,5813.906810597279,55.39868170562568,5813.906810597279,46.29350567080837,69.44025850621256,1.1966836579533189,True,False,False,False,9.105176034817305,83.56427309371753,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000040,41,S,SL,20480,20.0,1178,19302,0.025310754776000977,25.918212890625,6.010748076175374,4.210915921817531,8,1,0.0,5813.906810597279,5873.446762357808,59.53995176052922,5873.446762357808,48.08598460940266,72.12897691410399,1.2381976212854102,True,False,False,False,11.453967151126562,80.76255218144175,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000041,42,S,SL,20480,20.0,1162,19318,0.025331735610961914,25.939697265625,5.931082345571082,4.271013979409321,8,1,0.0,5873.446762357808,5920.8954211223745,47.44865876456606,5920.8954211223745,47.44865876456606,71.1729881468491,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000042,43,S,SL,20480,20.0,1132,19348,0.025371074676513672,25.97998046875,5.781709100688032,4.388161741567813,8,1,0.0,5920.8954211223745,5967.14909392788,46.25367280550563,5967.14909392788,46.25367280550563,69.38050920825845,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000043,44,S,SL,20480,20.0,1158,19322,0.02533698081970215,25.945068359375,5.911165912920008,4.286291603543597,8,1,0.0,5967.14909392788,6015.699593657874,48.550499729994044,6015.699593657874,47.28932730336237,70.93399095504356,1.0266692824480503,True,False,False,False,1.2611724266316742,97.40234923709234,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000044,45,S,SL,20480,20.0,1128,19352,0.025376319885253906,25.9853515625,5.761792668036959,4.404240372276292,8,1,0.0,6015.699593657874,6061.793935002169,46.09434134429466,6061.793935002169,46.09434134429466,69.141512016442,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000045,46,S,SL,20480,20.0,1141,19339,0.025359272956848145,25.9678955078125,5.826521074152947,4.352386721699937,8,1,0.0,6061.793935002169,6109.3319393995835,47.538004397414625,6109.3319393995835,46.61216859322303,69.91825288983455,1.019862534443982,True,False,False,False,0.9258358041915926,98.05243022729422,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000046,47,S,SL,20480,20.0,1168,19312,0.025323867797851562,25.931640625,5.960956994547693,4.248288961154147,8,1,0.0,6109.3319393995835,6157.019595355966,47.687655956382514,6157.019595355966,47.687655956382514,71.53148393457377,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000047,48,S,SL,20480,20.0,1160,19320,0.02533435821533203,25.9423828125,5.921124129245545,4.278639944432321,8,1,0.0,6157.019595355966,6204.388588389934,47.368993033967854,6204.388588389934,47.368993033967854,71.05348955095178,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,4,4000048,49,S,SL,20480,20.0,1126,19354,0.025378942489624023,25.988037109375,5.751834451711423,4.412321443304522,8,1,0.0,6204.388588389934,6250.403264003623,46.01467561368918,6250.403264003623,46.01467561368918,69.02201342053377,1.0,True,False,False,False,0.0,100.0,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,5,5000000,1,L,LL,204800,200.0,2043,202757,0.2658756971359253,272.2567138671875,70.56818634260537,3.767642487580887,8,1,0.0,0.0,575.6328588715269,575.6328588715269,575.6328588715269,564.545490740843,846.8182361112645,1.0196394591977596,True,False,False,False,11.087368130683899,98.07388199617033,0.0,0.0,0.0,,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,5,5000001,2,S,SL,20480,20.0,1171,19309,0.025319933891296387,25.9276123046875,5.975894319035997,4.237011657090496,8,1,0.0,575.6328588715269,628.3410022612804,52.70814338975356,628.3410022612804,47.80715455228801,71.71073182843202,1.1025158029872955,True,False,False,False,4.9009888374655475,90.70164774876457,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,5,5000002,3,S,SL,20480,20.0,1135,19345,0.025367140769958496,25.9759521484375,5.796646425176338,4.37617527606694,8,1,0.0,628.3410022612804,681.3801688412015,53.039166579921016,681.3801688412015,46.37317140141113,69.55975710211669,1.1437468039614613,True,False,False,False,6.665995178509888,87.43193830456336,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,5,5000003,4,L,LL,204800,200.0,2054,202746,0.26586127281188965,272.241943359375,70.9473598639265,3.7473032586666837,8,1,0.0,681.3801688412015,1250.0113626166858,568.6311937754843,1250.0113626166858,567.5788789114122,851.3683183671183,1.0018540416198898,True,False,False,False,1.052314864072173,99.81493894890197,0.0,0.0,0.0,,bilinear_interpolation_length_nql,False,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
sensitivity20k_076_seed7,fifo,5,5000004,5,S,SL,20480,20.0,1149,19331,0.025348782539367676,25.9571533203125,5.866353939455093,4.321045542254179,8,1,0.0,1250.0113626166858,1303.8056685007996,53.79430588411378,1303.8056685007996,46.93083151564133,70.396247273462,1.1462465962527206,True,False,False,False,6.863474368472453,87.24126233126222,0.0,0.0,0.0,,bilinear_length_extrapolation_nql_interpolation,True,1.0,be0c836adce2d3435fd82ca2edf1d803d96437e079a203eaf4f9a8be0b85eca2
