case,label,window_kind,start_s,end_s,duration_s,dimension,group,admitted_request_count,admitted_compute_ms,admitted_io_gb,admitted_compute_ms_per_io_gb,admitted_io_per_compute_gbps,admitted_mean_raw_demand_gbps,mean_ttft_ms,p99_ttft_ms,slo_alpha1p5_pct,slo_alpha2_pct
baseline,Baseline,chunk_500ms,1.5,2.0,0.5,profile,"80,2048",1,487.6037207016371,1.67578125,290.970984847597,3.436768791650391,3.436768791650391,498.8673210843135,498.8673210843135,100.0,100.0
baseline,Baseline,chunk_500ms,1.5,2.0,0.5,profile,"80,256",1,64.17192994809237,1.7133789062500002,37.45343759865864,26.699818871521,26.699818871521,323.1402995162116,323.1402995162116,0.0,0.0
baseline,Baseline,chunk_500ms,1.5,2.0,0.5,profile,"80,4096",1,972.8816535680313,1.6328125000000002,595.8318261086507,1.6783259238281252,1.6783259238281252,981.6155701964926,981.6155701964926,100.0,100.0
baseline,Baseline,chunk_500ms,1.5,2.0,0.5,profile,"96,2048",1,573.5030096470159,2.01953125,283.9782794383676,3.521396079931641,3.521396079931641,578.1456545925666,578.1456545925666,100.0,100.0
baseline,Baseline,chunk_500ms,1.5,2.0,0.5,profile,"96,256",1,74.9093470023565,2.05712890625,36.41451285564351,27.461578408703616,27.461578408703613,258.97454010397814,258.97454010397814,0.0,0.0
baseline,Baseline,chunk_500ms,1.5,2.0,0.5,profile,"96,512",1,145.13346879256792,2.0517578125,70.73615994459284,14.137041094445802,14.137041094445802,283.9066875693552,283.9066875693552,0.0,100.0
baseline,Baseline,chunk_500ms,1.5,2.0,0.5,raw_demand_bin,gt_10_le_20,5,1015.5776464694994,14.899414062500002,68.16225404632414,14.670876337516425,14.593080260617677,268.7501714936367,317.58700000276565,60.0,100.0
baseline,Baseline,chunk_500ms,1.5,2.0,0.5,raw_demand_bin,gt_20_le_40,5,428.23382778625023,12.00439453125,35.673088440359585,28.03233596305686,27.56716858874634,267.1259364853402,321.5151994857871,0.0,20.0
baseline,Baseline,chunk_500ms,1.5,2.0,0.5,raw_demand_bin,gt_40_le_50,1,24.217124414408403,1.028564453125,23.544586185952248,42.47260886651916,42.47260886651917,206.44856125071237,206.44856125071237,0.0,0.0
baseline,Baseline,chunk_500ms,1.5,2.0,0.5,raw_demand_bin,gt_50_le_80,4,263.2984829688945,14.7705078125,17.82596010315028,56.09796017793598,55.890788603006754,262.23505695444373,281.6508675668848,0.0,0.0
baseline,Baseline,chunk_500ms,1.5,2.0,0.5,raw_demand_bin,le_10,10,7049.184390583601,23.375,301.5693856934161,3.3159864609620158,4.271522285024415,713.1187346190987,2146.1944786663416,100.0,100.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,category,LL,8,6579.920774461243,29.4443359375,223.46983095248294,4.474876969914713,8.388828815895081,881.3850318134641,2000.3515890627175,100.0,100.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,category,LS,13,836.0064358599681,41.897216796875,19.953746329095626,50.11590222242359,60.498812333830266,366.17487718906494,399.19109697037464,0.0,0.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,category,SL,3,1604.4915821968493,3.609375,444.5344643315946,2.249544366607452,2.5992452116210942,598.9397156709856,965.3027503594516,66.66666666666666,100.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,category,SS,5,150.5125262517709,5.137451171875001,29.29712054019168,34.13304726067312,42.727516505868536,340.5970376349513,395.01833578818713,0.0,0.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,overall,all,29,9170.93131876983,80.08837890625,114.51013797526299,8.732851236420872,37.070017552798625,527.9709652811473,1966.3348311015845,34.48275862068966,37.93103448275862
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"112,1024",1,330.8640576488932,2.384765625,138.7407023064974,7.207690197436523,7.207690197436523,413.63824394321455,413.63824394321455,100.0,100.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"112,128",1,45.69196085719812,2.403564453125,19.010083460749975,52.60366173902892,52.60366173902893,371.1059666136007,371.1059666136007,0.0,0.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"112,256",1,85.64676761444342,2.40087890625,35.67308929720971,28.03233528973389,28.03233528973389,399.0794657458209,399.0794657458209,0.0,0.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"128,256",2,192.76836955485336,5.489257812500001,35.117383103392605,28.475925926934817,28.475925926934814,374.0207977223117,389.1215925440121,0.0,0.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"144,128",1,56.4293799038855,3.091064453125,18.25564648023971,54.777572576376336,54.777572576376336,310.08341758620736,310.08341758620736,0.0,0.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"144,256",1,107.1216018259477,3.08837890625,34.685381903484725,28.8305892892456,28.8305892892456,353.93925242064506,353.93925242064506,0.0,0.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"144,64",1,31.34328235876592,3.0924072265625,10.135561089606853,98.66252012682496,98.66252012682496,360.53848136202214,360.53848136202214,0.0,0.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"160,1024",1,459.71307881640524,3.416015625,134.57581266666637,7.430755796191407,7.430755796191407,483.38915099988844,483.38915099988844,100.0,100.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"160,4096",1,1831.8747488614208,3.3515625,546.573351641636,1.8295805988281253,1.8295805988281253,1849.7059466634146,1849.7059466634146,100.0,100.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"176,4096",1,2003.6727823017789,3.6953125000000004,542.2201186778598,1.844269449902344,1.8442694499023438,2011.6905083830952,2011.6905083830952,100.0,100.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"176,512",1,252.50765589798212,3.7705078125,66.96913743577666,14.932251456262208,14.932251456262208,375.26898910348973,375.26898910348973,100.0,100.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"176,64",1,36.711991562200296,3.7799072265625004,9.712405453820274,102.96110523337555,102.96110523337556,363.9797321463502,363.9797321463502,0.0,0.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"192,128",3,217.60651719333026,12.366943359375,17.595820638118266,56.83167728100587,56.831677281005874,384.8190333586408,397.3614123746576,0.0,0.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"192,64",1,39.396346040612436,4.1236572265625,9.553739284352064,104.67105813091278,104.67105813091278,299.84207265256555,299.84207265256555,0.0,0.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"200,2048",1,1131.8486054585294,4.25390625,266.07276675609137,3.7583703593261717,3.7583703593261726,1131.8486054585373,1131.8486054585373,100.0,100.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"200,512",2,569.4398454762342,8.572265625000002,66.42816151374615,15.053856334606936,15.053856334606934,392.7694049780366,404.20402767252455,100.0,100.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"32,2048",1,229.905641954,0.6445312500000001,356.70208691044843,2.8034599086914067,2.8034599086914067,411.158549195683,411.158549195683,0.0,100.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"32,256",1,31.959675135575093,0.68212890625,46.852837994028484,21.343424279388426,21.343424279388426,320.30583630330693,320.30583630330693,0.0,0.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"48,256",2,85.39418605009682,2.0517578125000004,41.62001262032324,24.026902853741458,24.026902853741458,324.3558542329056,340.10492535162643,0.0,0.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"48,64",1,15.237155262340579,1.0299072265625,14.794687200319311,67.59183120670623,67.59183120670623,336.6746409165389,336.6746409165389,0.0,0.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"64,2048",1,401.70428667481804,1.33203125,301.57271961511265,3.31594980234375,3.3159498023437504,409.0487821279494,409.0487821279494,100.0,100.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"64,64",1,17.921509803758415,1.3736572265625002,13.046566099030384,76.6485213357651,76.6485213357651,397.2930024890993,397.2930024890993,0.0,0.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"80,4096",1,972.8816535680313,1.6328125000000002,595.8318261086507,1.6783259238281252,1.6783259238281252,976.6118156893244,976.6118156893244,100.0,100.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,profile,"96,64",1,23.2902189487311,2.0611572265625,11.299583868996455,88.49883425740815,88.49883425740815,399.2063194100865,399.2063194100865,0.0,0.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,raw_demand_bin,gt_10_le_20,3,821.9475013742162,12.3427734375,66.59342047687296,15.016498519508952,15.013321375158691,386.9359330198543,403.9706680256983,100.0,100.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,raw_demand_bin,gt_20_le_40,7,502.8906001809164,13.71240234375,36.67414269025805,27.267167727567234,26.17314377424578,352.8682654828868,398.5004841228818,0.0,0.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,raw_demand_bin,gt_50_le_80,7,352.8865230205129,20.26513671875,17.41347852314316,57.42677998947556,60.30237410012774,367.0877325259098,397.66738285175484,0.0,0.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,raw_demand_bin,gt_80,4,130.74183891030975,13.05712890625,10.01306181849274,99.86955220361652,98.69837943713037,355.8916513927561,398.1495217921744,0.0,0.0
baseline,Baseline,chunk_500ms,2.0,2.5,0.5,raw_demand_bin,le_10,8,7362.464855283877,20.7109375,355.4867979918281,2.813043988269258,3.7335502545684816,960.8864503076384,2000.3515890627175,87.5,100.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,category,LL,14,15215.489901910572,48.9521484375,310.8237408892698,3.2172574628276145,5.840974727239119,1107.2018154362977,2245.655490442937,100.0,100.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,category,LS,6,371.30855944283365,22.32763671875,16.62999824477712,60.13229738698643,67.76984122556458,339.0124352997697,388.85216194220914,0.0,0.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,category,SL,5,1907.5630962504347,5.607421875,340.1854076211155,2.9395734725745757,3.5223246135644537,428.9783748426369,632.0700208808627,80.0,100.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,category,SS,5,156.19174937748798,6.17138671875,25.309019916535753,39.51160508379251,49.085693983637704,308.61239588395404,363.23972263595084,0.0,0.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,overall,all,30,17650.553306981325,83.05859375,212.50724952204388,4.705721815369256,25.04775955069153,707.4284627179914,2201.152923428473,60.0,63.33333333333333
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"112,256",1,85.64676761444342,2.40087890625,35.67308929720971,28.03233528973389,28.03233528973389,367.01400586666387,367.01400586666387,0.0,0.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"128,1024",1,373.81375578175397,2.728515625,137.00260770240374,7.299131138964844,7.299131138964844,382.44287281813376,382.44287281813376,100.0,100.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"144,2048",1,831.2010688165183,3.0507812500000004,272.45515187839777,3.670328834326173,3.6703288343261726,831.2010688165319,831.2010688165319,100.0,100.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"144,4096",2,3320.1533620339837,6.015625,551.9215978446102,1.8118515454101565,1.8118515454101565,1660.0766810170026,1660.0766810170026,100.0,100.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"160,128",1,61.79808828494513,3.4348144531250004,17.991681684208913,55.58124123981629,55.58124123981629,352.0770677802957,352.0770677802957,0.0,0.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"160,4096",1,1831.8747488614208,3.3515625,546.573351641636,1.8295805988281253,1.8295805988281253,1831.8747488614172,1831.8747488614172,100.0,100.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"160,512",1,231.03280454429512,3.4267578125,67.42023136316848,14.832343048681642,14.832343048681642,317.21006566249343,317.21006566249343,100.0,100.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"176,2048",1,1002.9998094425738,3.73828125,268.3050691925798,3.7271006582519526,3.7271006582519526,1019.4627586590632,1019.4627586590632,100.0,100.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"176,4096",1,2003.6727823017789,3.6953125000000004,542.2201186778598,1.844269449902344,1.8442694499023438,2003.6727823017864,2003.6727823017864,100.0,100.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"192,128",2,145.07101146222018,8.24462890625,17.595820638118266,56.83167728100587,56.83167728100587,323.4651949633226,372.5798750579911,0.0,0.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"192,2048",1,1088.89897844534,4.08203125,266.75419950431296,3.748769473388672,3.748769473388672,1099.7194662773054,1099.7194662773054,100.0,100.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"192,512",1,273.9825008267165,4.1142578125,66.59342056647465,15.0164984993042,15.0164984993042,366.70366727728106,366.70366727728106,100.0,100.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"192,64",2,78.79269208122487,8.247314453125,9.553739284352064,104.67105813091278,104.67105813091278,334.02657411250675,388.5432579511224,0.0,0.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"200,1024",1,567.0872150010164,4.275390625,132.6398602469257,7.539211803588867,7.539211803588867,581.3005110004397,581.3005110004397,100.0,100.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"200,4096",1,2261.372612471063,4.210937500000001,537.0235517556512,1.8621157242187505,1.8621157242187503,2281.81382614219,2281.81382614219,100.0,100.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"200,512",1,284.7199227381171,4.286132812500001,66.42816151374615,15.053856334606936,15.053856334606934,320.5899456115112,320.5899456115112,100.0,100.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"48,1024",1,159.06538334465102,1.0097656250000002,157.52703340901607,6.348116754052736,6.348116754052736,291.7611616934355,291.7611616934355,0.0,100.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"48,128",1,24.217124414408403,1.028564453125,23.544586185952248,42.47260886651916,42.47260886651917,277.39924373543,277.39924373543,0.0,0.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"48,2048",1,315.80495809994557,0.98828125,319.5496809232651,3.12940384453125,3.12940384453125,382.35197437231363,382.35197437231363,100.0,100.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"48,256",1,42.69709302504841,1.0258789062500002,41.62001262032324,24.026902853741458,24.026902853741458,320.1489541863393,320.1489541863393,0.0,0.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"48,4096",1,629.2841814562018,0.9453125,665.6890514578004,1.5022028645507812,1.5022028645507812,640.855303135655,640.855303135655,100.0,100.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"64,2048",2,803.4085733496361,2.6640625,301.57271961511265,3.31594980234375,3.3159498023437504,414.9617175058902,421.09801618064773,100.0,100.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"64,256",1,53.43451233051433,1.36962890625,39.01386140923114,25.63191552639771,25.63191552639771,282.7730015441084,282.7730015441084,0.0,0.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"64,64",2,35.84301960751683,2.7473144531250004,13.046566099030384,76.6485213357651,76.6485213357651,331.37038997694617,364.3618756944632,0.0,0.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,profile,"96,4096",1,1144.680340645995,1.9765625000000002,579.1268126588433,1.7267375264648437,1.7267375264648437,1144.6803406460094,1144.6803406460094,100.0,100.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,raw_demand_bin,gt_10_le_20,3,789.7352281091287,11.8271484375,66.7730883976342,14.976093273460608,14.967565960864258,334.8345595170952,365.78139284396565,100.0,100.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,raw_demand_bin,gt_20_le_40,3,181.77837297000616,4.79638671875,37.899023500210994,26.385904111604162,25.89705122329102,323.3119871990372,366.07670483305736,0.0,0.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,raw_demand_bin,gt_40_le_50,1,24.217124414408403,1.028564453125,23.544586185952248,42.47260886651916,42.47260886651917,277.39924373543,277.39924373543,0.0,0.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,raw_demand_bin,gt_50_le_80,5,242.71211935468216,14.4267578125,16.82374671489843,59.43979167936714,64.50832769467164,332.3496475321666,373.24033370221696,0.0,0.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,raw_demand_bin,gt_80,2,78.79269208122487,8.247314453125,9.553739284352064,104.67105813091278,104.67105813091278,334.02657411250675,388.5432579511224,0.0,0.0
baseline,Baseline,chunk_500ms,2.5,3.0,0.5,raw_demand_bin,le_10,16,16333.317770051877,42.732421875,382.2230768438485,2.6162732199671317,3.405160710411072,1040.075850735629,2240.092669566129,93.75,100.0
baseline,Baseline,chunk_500ms,3.0,3.5,0.5,category,LL,8,5500.731599415552,23.203125,237.06856724753897,4.218188904629579,6.453166002250672,699.2556393953705,1153.5295677689426,100.0,100.0
baseline,Baseline,chunk_500ms,3.0,3.5,0.5,category,LS,10,756.2289022885772,33.4820556640625,22.586095366308854,44.27502778951675,57.30210363006821,249.46209882028833,289.5472006633361,0.0,10.0
baseline,Baseline,chunk_500ms,3.0,3.5,0.5,category,SL,4,2118.8850333430973,3.8564453125,549.4399276128973,1.8200351844552156,3.989591867596436,579.5206516529538,801.0827193710138,75.0,75.0
baseline,Baseline,chunk_500ms,3.0,3.5,0.5,category,SS,2,56.1767995499835,1.710693359375,32.83861437943948,30.451954776329053,31.908016572953798,233.49868847078778,239.13767622057208,0.0,0.0
baseline,Baseline,chunk_500ms,3.0,3.5,0.5,overall,all,24,8432.02233459721,62.2523193359375,135.44912743081537,7.382845640779631,29.3508652056242,453.07275362163494,1152.0071200918787,45.83333333333333,50.0
baseline,Baseline,chunk_500ms,3.0,3.5,0.5,profile,"112,256",1,85.64676761444342,2.40087890625,35.67308929720971,28.03233528973389,28.03233528973389,225.5141395693663,225.5141395693663,0.0,0.0
baseline,Baseline,chunk_500ms,3.0,3.5,0.5,profile,"128,2048",1,745.301738949197,2.70703125,275.3207001024451,3.632127913476562,3.632127913476562,758.5436222899243,758.5436222899243,100.0,100.0
baseline,Baseline,chunk_500ms,3.0,3.5,0.5,profile,"128,64",3,85.97678367405857,8.2459716796875,10.426519398053141,95.90928303329315,95.90928303329315,238.65432084666705,275.13923851380866,0.0,0.0
baseline,Baseline,chunk_500ms,3.0,3.5,0.5,profile,"144,256",1,107.1216018259477,3.08837890625,34.685381903484725,28.8305892892456,28.8305892892456,222.38583787355492,222.38583787355492,0.0,0.0
baseline,Baseline,chunk_500ms,3.0,3.5,0.5,profile,"160,1024",1,459.71307881640524,3.416015625,134.57581266666637,7.430755796191407,7.430755796191407,474.1771622307697,474.1771622307697,100.0,100.0
baseline,Baseline,chunk_500ms,3.0,3.5,0.5,profile,"160,128",1,61.79808828494513,3.4348144531250004,17.991681684208913,55.58124123981629,55.58124123981629,290.57827265296146,290.57827265296146,0.0,0.0
baseline,Baseline,chunk_500ms,3.0,3.5,0.5,profile,"160,2048",1,917.1003634285319,3.39453125,270.1699574657125,3.7013737921875007,3.7013737921875007,922.8939506955394,922.8939506955394,100.0,100.0
baseline,Baseline,chunk_500ms,3.0,3.5,0.5,profile,"160,512",1,231.03280454429512,3.4267578125,67.42023136316848,14.832343048681642,14.832343048681642,261.1117162466235,261.1117162466235,100.0,100.0
baseline,Baseline,chunk_500ms,3.0,3.5,0.5,profile,"176,256",1,128.59643913212983,3.7758789062500004,34.0573525594985,29.36223531329956,29.362235313299564,279.1219172126803,279.1219172126803,0.0,0.0
baseline,Baseline,chunk_500ms,3.0,3.5,0.5,profile,"192,128",1,72.53550573111009,4.122314453125,17.595820638118266,56.83167728100587,56.83167728100587,267.2465524911695,267.2465524911695,0.0,0.0
