request_id,npu_id,role,profile,C_ms,V_per_ssu_GiB,B_per_ssu_GiB_s,original_request_id,matches_raw_data,layer,compute_start_ms,compute_end_ms,io_start_time_ms,io_ready_time_ms,ssd_complete_time_ms,barrier_budget_end_ms,full_io_stall_ms,warm_io_stall_ms,warm_compute_ms,warm_queue_ms,kind
13000143,13,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100103836,False,3,9889.749888869137,9891.664809743497,9887.651805373043,9889.749888869137,,9889.566726247403,0.18316262173357245,0.18316262173357245,1.9149208743601775,0.0,internal_L1_to_L7
13000143,13,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100103836,False,4,9891.801814528317,9893.716735402677,9889.749888869137,9891.801814528317,,9891.664809743497,0.13700478481950995,0.13700478481950995,1.9149208743601775,0.0,internal_L1_to_L7
8000150,8,B,155.25:4096,93.15531959632574,"[0.066802978515625,0.0703277587890625,0.0659637451171875]","[0.7171139426616262,0.7549516130030688,0.7081049735327113]",100103778,False,0,9950.100725174196,10043.256044770522,9937.382307414566,9950.100725174196,,9939.297228288926,10.803496885269851,10.803496885269851,93.15531959632608,0.0,cross_request_L0
10000148,10,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100078948,False,6,9968.526094436891,9970.441015311251,9966.41386251542,9968.526094436891,,9968.32878338978,0.1973110471117252,0.1973110471117252,1.9149208743601775,0.0,internal_L1_to_L7
10000148,10,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100078948,False,7,9970.661943435915,9972.576864310275,9968.526094436891,9970.661943435915,,9970.441015311251,0.22092812466325995,0.22092812466325995,1.9149208743601775,0.0,internal_L1_to_L7
12000148,12,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100093816,False,4,9968.085496902711,9970.000417777072,9965.975992422309,9968.085496902711,,9967.89091329667,0.19458360604221525,0.19458360604221525,1.9149208743601775,0.0,internal_L1_to_L7
12000148,12,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100093816,False,5,9970.238130569704,9972.153051444064,9968.085496902711,9970.238130569704,,9970.000417777072,0.23771279263200995,0.23771279263200995,1.9149208743601775,0.0,internal_L1_to_L7
12000148,12,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100093816,False,6,9972.373979568727,9974.288900443087,9970.238130569704,9972.373979568727,,9972.153051444064,0.22092812466325995,0.22092812466325995,1.9149208743601775,0.0,internal_L1_to_L7
12000148,12,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100093816,False,7,9974.48884773279,9976.40376860715,9972.373979568727,9974.48884773279,,9974.288900443087,0.19994728970232245,0.19994728970232245,1.9149208743601775,0.0,internal_L1_to_L7
13000148,13,A,10.25:256,1.9149208743596717,"[0.00469970703125,0.00469970703125,0.0040283203125]","[2.454256514813715,2.454256514813715,2.1036484412688985]",100103944,False,4,9968.605821609743,9970.520742484103,9966.483728628364,9968.605821609743,,9968.398649502724,0.20717210701877775,0.20717210701877775,1.9149208743601775,0.0,internal_L1_to_L7
