npu_id,request_id,role,seq_len_k,nql,layer,io_release_time_ms,io_ready_time_ms,comparison_deadline_ms,compute_start_time_ms,compute_end_time_ms,compute_duration_ms,io_barrier_wait_ms,overrun_ms
0,121,short_victim,1,169,6,2667.215379967798,2672.4938433314455,2667.7975294594307,2672.4938433314455,2673.075992823078,0.5821494916324587,4.696313872014798,4.696313872014798
0,121,short_victim,1,169,7,2672.4938433314455,2672.5246589327944,2673.075992823078,2673.075992823078,2673.658142314711,0.5821494916324587,0.0,0.0
0,122,short_victim,1,169,0,2673.075992823078,2673.106808424427,2673.658142314711,2673.658142314711,2674.2402918063435,0.5821494916324587,0.0,0.0
0,122,short_victim,1,169,1,2673.658142314711,2673.6889579160597,2674.2402918063435,2674.2402918063435,2674.822441297976,0.5821494916324587,0.0,0.0
0,122,short_victim,1,169,2,2674.2402918063435,2674.2711074076924,2674.822441297976,2674.822441297976,2675.404590789609,0.5821494916324587,0.0,0.0
0,122,short_victim,1,169,3,2674.822441297976,2674.853256899325,2675.404590789609,2675.404590789609,2675.9867402812415,0.5821494916324587,0.0,0.0
0,122,short_victim,1,169,4,2675.404590789609,2675.4354063909577,2675.9867402812415,2675.9867402812415,2676.568889772874,0.5821494916324587,0.0,0.0
3,300011,large_moderate_b,192,896,1,2646.6805647755755,2659.3675904418124,2676.5371275920234,2676.5371275920234,2706.3936904084712,29.8565628164477,0.0,0.0
2,200011,large_moderate_a,192,896,1,2646.6847609425677,2659.5438294554842,2676.5413237590155,2676.5413237590155,2706.3978865754634,29.8565628164477,0.0,0.0
0,122,short_victim,1,169,5,2675.9867402812415,2676.0175558825904,2676.568889772874,2676.568889772874,2677.151039264507,0.5821494916324587,0.0,0.0
1,100022,large_fast,192,368,2,2665.976973071207,2672.4662797595156,2678.3671378733075,2678.3671378733075,2690.757302675408,12.390164802100617,0.0,0.0
0,122,short_victim,1,169,6,2676.568889772874,2679.1103155392966,2677.151039264507,2679.1103155392966,2679.6924650309293,0.5821494916324587,1.9592762747897723,1.9592762747897723
1,100022,large_fast,192,368,3,2678.3671378733075,2695.8335358876548,2690.757302675408,2695.8335358876548,2708.2237006897553,12.390164802100617,5.076233212246734,5.076233212246734
0,122,short_victim,1,169,7,2679.1103155392966,2695.8610994595847,2679.6924650309293,2695.8610994595847,2696.4432489512174,0.5821494916324587,16.168634428655423,16.168634428655423
0,123,short_victim,1,169,0,2695.8610994595847,2697.071942784246,2696.4432489512174,2697.071942784246,2697.6540922758786,0.5821494916324587,0.628693833028592,0.628693833028592
0,123,short_victim,1,169,1,2697.071942784246,2702.3504061478934,2697.6540922758786,2702.3504061478934,2702.932555639526,0.5821494916324587,4.696313872014798,4.696313872014798
0,123,short_victim,1,169,2,2702.3504061478934,2702.3812217492423,2702.932555639526,2702.932555639526,2703.5147051311587,0.5821494916324587,0.0,0.0
0,123,short_victim,1,169,3,2702.932555639526,2702.963371240875,2703.5147051311587,2703.5147051311587,2704.0968546227914,0.5821494916324587,0.0,0.0
0,123,short_victim,1,169,4,2703.5147051311587,2703.5455207325076,2704.0968546227914,2704.0968546227914,2704.679004114424,0.5821494916324587,0.0,0.0
0,123,short_victim,1,169,5,2704.0968546227914,2704.1276702241403,2704.679004114424,2704.679004114424,2705.2611536060567,0.5821494916324587,0.0,0.0
0,123,short_victim,1,169,6,2704.679004114424,2704.709819715773,2705.2611536060567,2705.2611536060567,2705.8433030976894,0.5821494916324587,0.0,0.0
0,123,short_victim,1,169,7,2705.2611536060567,2705.2919692074056,2705.8433030976894,2705.8433030976894,2706.425452589322,0.5821494916324587,0.0,0.0
3,300011,large_moderate_b,192,896,2,2676.5371275920234,2689.2241532582602,2706.3936904084712,2706.3936904084712,2736.250253224919,29.8565628164477,0.0,0.0
2,200011,large_moderate_a,192,896,2,2676.5413237590155,2689.400392271932,2706.3978865754634,2706.3978865754634,2736.2544493919113,29.8565628164477,0.0,0.0
0,124,short_victim,1,169,0,2705.8433030976894,2705.8741186990383,2706.425452589322,2706.425452589322,2707.0076020809547,0.5821494916324587,0.0,0.0
1,100022,large_fast,192,368,4,2695.8335358876548,2702.3228425759635,2708.2237006897553,2708.2237006897553,2720.613865491856,12.390164802100617,0.0,0.0
0,124,short_victim,1,169,1,2706.425452589322,2708.9668783557445,2707.0076020809547,2708.9668783557445,2709.549027847377,0.5821494916324587,1.9592762747897723,1.9592762747897723
1,100022,large_fast,192,368,5,2708.2237006897553,2725.6900987041026,2720.613865491856,2725.6900987041026,2738.080263506203,12.390164802100617,5.076233212246734,5.076233212246734
0,124,short_victim,1,169,2,2708.9668783557445,2725.7176622760326,2709.549027847377,2725.7176622760326,2726.2998117676652,0.5821494916324587,16.168634428655423,16.168634428655423
0,124,short_victim,1,169,3,2725.7176622760326,2726.928505600694,2726.2998117676652,2726.928505600694,2727.5106550923265,0.5821494916324587,0.628693833028592,0.628693833028592
0,124,short_victim,1,169,4,2726.928505600694,2732.2069689643413,2727.5106550923265,2732.2069689643413,2732.789118455974,0.5821494916324587,4.696313872014798,4.696313872014798
0,124,short_victim,1,169,5,2732.2069689643413,2732.23778456569,2732.789118455974,2732.789118455974,2733.3712679476066,0.5821494916324587,0.0,0.0
0,124,short_victim,1,169,6,2732.789118455974,2732.819934057323,2733.3712679476066,2733.3712679476066,2733.9534174392393,0.5821494916324587,0.0,0.0
0,124,short_victim,1,169,7,2733.3712679476066,2733.4020835489555,2733.9534174392393,2733.9534174392393,2734.535566930872,0.5821494916324587,0.0,0.0
0,125,short_victim,1,169,0,2733.9534174392393,2733.984233040588,2734.535566930872,2734.535566930872,2735.1177164225046,0.5821494916324587,0.0,0.0
0,125,short_victim,1,169,1,2734.535566930872,2734.566382532221,2735.1177164225046,2735.1177164225046,2735.6998659141373,0.5821494916324587,0.0,0.0
0,125,short_victim,1,169,2,2735.1177164225046,2735.1485320238535,2735.6998659141373,2735.6998659141373,2736.28201540577,0.5821494916324587,0.0,0.0
3,300011,large_moderate_b,192,896,3,2706.3936904084712,2719.080716074708,2736.250253224919,2736.250253224919,2766.106816041367,29.8565628164477,0.0,0.0
2,200011,large_moderate_a,192,896,3,2706.3978865754634,2719.25695508838,2736.2544493919113,2736.2544493919113,2766.111012208359,29.8565628164477,0.0,0.0
0,125,short_victim,1,169,3,2735.6998659141373,2735.730681515486,2736.28201540577,2736.28201540577,2736.8641648974026,0.5821494916324587,0.0,0.0
1,100022,large_fast,192,368,6,2725.6900987041026,2732.1794053924114,2738.080263506203,2738.080263506203,2750.470428308304,12.390164802100617,0.0,0.0
0,125,short_victim,1,169,4,2736.28201540577,2738.8234411721924,2736.8641648974026,2738.8234411721924,2739.405590663825,0.5821494916324587,1.9592762747897723,1.9592762747897723
