label,family,seed,strategy,policy_strategy,assignment,input_fingerprint,seq_len_k,nql,role,sim_category,compute_share_of_full_input,request_count,compute_ms,active_ms,aggregate_compute_fraction,mean_request_compute_fraction,min_request_compute_fraction,p05_request_compute_fraction,median_request_compute_fraction,mean_io_stall_ms,mean_layer0_stall_ms,mean_warm_layers_stall_ms,warm_layers_share_of_total_stall,p95_io_stall_ms,admission_slo_passed,admission_slo_pass_rate,arrival_slo_passed,arrival_slo_pass_rate,cohort_id_sha256
raw_size_varied_rho097_seed7,raw,7,strategy2_pipeline,strategy2,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,192,1024,long,LL,0.08937844980122331,64,17459.60020720997,18073.665166506937,0.9660243258000089,0.9723504566272021,0.6339210142502668,0.8936499893379269,0.9893182200271861,9.594764989014259,6.398091848076595,3.1966731409376643,0.3331684668251663,32.47367598424349,62,0.96875,0,0.0,4bf37459198d9a24cc9ad469a5c586fd9af25e5a92d18c7095f9e03735a4b1fe
raw_size_varied_rho097_seed7,raw,7,strategy2_pipeline,strategy2,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,192,2048,long,LL,0.5351275943744358,192,104534.30193075236,106043.01977874323,0.9857725869072875,0.9866329350238036,0.8288949010057497,0.9542001223376948,0.9931524956044493,7.857905458284436,5.864215647149329,1.9936898111351071,0.2537177141821169,26.13432703326904,192,1.0,12,0.0625,faa95faebd2d721605131fac3a8c8c1d6f8c34d541f9ba8d8da05368be3be0d8
raw_size_varied_rho097_seed7,raw,7,strategy3_pipeline,strategy3,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,32,128,short,SS,0.04322663015158291,896,8444.09007350266,9491.615159700244,0.8896367932567268,0.9134697345314589,0.3294781881744507,0.6753118069546229,0.9616286785995549,1.16911281941699,0.09285733545079318,1.0762554839661966,0.9205745297557346,4.531143594173571,855,0.9542410714285714,0,0.0,e7e9f946fea8eec5043f7b863a4fc30794a44a4c1ea910edb9d1fccbe98391b6
raw_size_varied_rho097_seed7,raw,7,strategy3_pipeline,strategy3,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,48,256,short,SS,0.09792077557661742,896,19128.297675221824,20062.206556302313,0.9534493437469314,0.9651835856822559,0.4041401393066141,0.851817897514852,0.9948580881527993,1.0423090190624953,0.2478230352993139,0.7944859837631811,0.7622365049453199,3.7137954967237192,883,0.9854910714285714,0,0.0,676b29a224207b21df7b8da87d064c63c7a2f61da14db954401837683e468643
raw_size_varied_rho097_seed7,raw,7,strategy3_pipeline,strategy3,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,64,512,short,SL,0.23434655009615568,896,45778.34012245064,49358.22698129237,0.9274713238747703,0.9397672084464113,0.5452740144502392,0.7151183647907264,0.9822117185960492,3.995409440671477,0.8928541869420268,3.1025552537294487,0.7765299901799367,20.35351244324377,868,0.96875,0,0.0,13e0dcdb5fad19ea3abc675e88a752cd5a7b8af55ca568fdf28afb267f526b9e
raw_size_varied_rho097_seed7,raw,7,strategy3_pipeline,strategy3,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,192,1024,long,LL,0.08937844980122331,64,17459.60020720997,18074.726962618195,0.9659675769000318,0.971297305891958,0.6598081219563912,0.8795397444000586,0.9880319058945075,9.611355553252624,5.872350399012472,3.739005154240152,0.3890195439679492,37.45339846488606,63,0.984375,0,0.0,4bf37459198d9a24cc9ad469a5c586fd9af25e5a92d18c7095f9e03735a4b1fe
raw_size_varied_rho097_seed7,raw,7,strategy3_pipeline,strategy3,pipeline,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,192,2048,long,LL,0.5351275943744358,192,104534.30193075236,106094.64678803546,0.985292897384347,0.9859171274492246,0.8456881985881344,0.9463274687840508,0.9928324961950247,8.126796131681628,5.216832922674613,2.9099632090070155,0.35807016219623994,30.891819191148258,192,1.0,12,0.0625,faa95faebd2d721605131fac3a8c8c1d6f8c34d541f9ba8d8da05368be3be0d8
raw_size_varied_rho097_seed7,raw,7,strategy3_fixed,strategy3,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,32,128,short,SS,0.04322663015158291,896,8444.09007350266,9562.04511901482,0.8830841068414303,0.9125290703258087,0.3221805685260246,0.6279759130276495,0.9687186806244801,1.2477176847234357,0.11065617014093465,1.1370615145825014,0.9113131347773898,5.583147999658024,839,0.9363839285714286,0,0.0,e7e9f946fea8eec5043f7b863a4fc30794a44a4c1ea910edb9d1fccbe98391b6
raw_size_varied_rho097_seed7,raw,7,strategy3_fixed,strategy3,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,48,256,short,SS,0.09792077557661742,896,19128.297675221824,20295.63988693097,0.9424831038482883,0.9535262176037281,0.49563270239867263,0.7294482649862417,0.9949138035432702,1.3028372898533396,0.21095201928435733,1.091885270568983,0.8380826056121685,7.918178630710429,874,0.9754464285714286,0,0.0,676b29a224207b21df7b8da87d064c63c7a2f61da14db954401837683e468643
raw_size_varied_rho097_seed7,raw,7,strategy3_fixed,strategy3,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,64,512,short,SL,0.23434655009615568,896,45778.34012245064,50162.17137911256,0.912606828290385,0.9360822339255669,0.4574675691045773,0.5940599823318933,0.9896393322055064,4.89266881323871,1.0535330436564716,3.839135769582232,0.7846710897729678,34.91480048211766,824,0.9196428571428571,0,0.0,13e0dcdb5fad19ea3abc675e88a752cd5a7b8af55ca568fdf28afb267f526b9e
raw_size_varied_rho097_seed7,raw,7,strategy3_fixed,strategy3,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,192,1024,long,LL,0.08937844980122331,64,17459.60020720997,18230.772022023593,0.9576994427947421,0.9671790803130832,0.627952978258262,0.8121324748663911,0.9898431931990687,12.049559606462047,8.887060537249528,3.162499069212518,0.2624576476236114,63.96773729034567,61,0.953125,0,0.0,4bf37459198d9a24cc9ad469a5c586fd9af25e5a92d18c7095f9e03735a4b1fe
raw_size_varied_rho097_seed7,raw,7,strategy3_fixed,strategy3,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,192,2048,long,LL,0.5351275943744358,192,104534.30193075236,105575.23352226055,0.9901403808755137,0.9905470865516296,0.8497752469508058,0.9719986909744208,0.9949101136826928,5.421518705770168,4.385971658317991,1.0355470474521768,0.19100681998017185,15.685440108270937,192,1.0,12,0.0625,faa95faebd2d721605131fac3a8c8c1d6f8c34d541f9ba8d8da05368be3be0d8
