label,order,npu,queue_requests,pure_C_ms,short_C_ms,long_C_ms,short_C_fraction,long_C_fraction,fast_short_nql1024_C_ms,fast_short_C_fraction,bridge_nql4096_C_ms,bridge_C_fraction,count_S32_nql1024,count_S48_nql1024,count_S64_nql1024,count_bridge32_nql4096,count_Long176_nql1024,cycle_repetitions,ordered_cycle_profile_indices,first24_actual_profiles,original_id_queue_sha256
sustained16_l176_12l_s64_bridge_24s1l_ordered_seed7,ordered,30,925,63238.34014021441,53939.08009992901,9299.2600402854,0.8529490176423553,0.14705098235764466,53939.08009992901,0.8529490176423553,0.0,0.0,814,37,37,0,37,37,"[0, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","32:1024,48:1024,64:1024,176:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024",b9b93662c87d84cbeea1781acf78d76ca1f5518931d800768b8a680b869e8ce7
sustained16_l176_12l_s64_bridge_24s1l_ordered_seed7,ordered,31,925,63238.34014021441,53939.08009992901,9299.2600402854,0.8529490176423553,0.14705098235764466,53939.08009992901,0.8529490176423553,0.0,0.0,814,37,37,0,37,37,"[2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","64:1024,176:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024",b13d8d5781979ef96a232eab46d8ed0ab608d7ad1c4d0c730096bf00e3bbb761
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,0,272,62483.10480750476,11211.508909714983,51271.595897789775,0.17943264734130793,0.8205673526586921,3434.25588683541,0.05496295194381772,7777.253022879573,0.1244696953974902,0,0,34,34,204,34,"[4, 4, 4, 4, 4, 4, 2, 3]","176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096",96d40e43657bf120424f9ed3482906af9d06b371523095bc71b29adc7cb5b878
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,1,272,62483.10480750476,11211.508909714983,51271.595897789775,0.17943264734130793,0.8205673526586921,3434.25588683541,0.05496295194381772,7777.253022879573,0.1244696953974902,0,0,34,34,204,34,"[4, 4, 4, 4, 4, 4, 2, 3]","176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096",c50637e408108a962a5cac1b113581ee4c9be7e7c4a2a7e2c9590688177feaee
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,2,272,62483.10480750476,11211.508909714983,51271.595897789775,0.17943264734130793,0.8205673526586921,3434.25588683541,0.05496295194381772,7777.253022879573,0.1244696953974902,0,0,34,34,204,34,"[4, 4, 4, 4, 4, 4, 2, 3]","176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096",ba21b39a638aab51151f3b80107f803a864efeb991b57e5dea61361fba76a70e
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,3,272,62483.10480750476,11211.508909714983,51271.595897789775,0.17943264734130793,0.8205673526586921,3434.25588683541,0.05496295194381772,7777.253022879573,0.1244696953974902,0,0,34,34,204,34,"[4, 4, 4, 4, 4, 4, 2, 3]","176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096",2576c8bb7424db94c19aeb3fd33c4b3344772461333b0607ad7ab3a07d6d636b
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,4,272,62483.10480750476,11211.508909714983,51271.595897789775,0.17943264734130793,0.8205673526586921,3434.25588683541,0.05496295194381772,7777.253022879573,0.1244696953974902,0,0,34,34,204,34,"[4, 4, 4, 4, 4, 4, 2, 3]","176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096",a2c59758a8d0a2ea9c810e259486387616ebf9a5861970f93068312cfaace0c2
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,5,272,62483.10480750476,11211.508909714983,51271.595897789775,0.17943264734130793,0.8205673526586921,3434.25588683541,0.05496295194381772,7777.253022879573,0.1244696953974902,0,0,34,34,204,34,"[4, 4, 4, 4, 4, 4, 2, 3]","176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096",941ddbfb01185441e285e2ffb20dd573756a897e28529b1605c1f3aab7246644
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,6,272,62483.10480750476,11211.508909714983,51271.595897789775,0.17943264734130793,0.8205673526586921,3434.25588683541,0.05496295194381772,7777.253022879573,0.1244696953974902,0,0,34,34,204,34,"[4, 4, 4, 4, 4, 4, 2, 3]","176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096",2f74564f0850f2f6e9a32167736ec9f397d4d0489f3c716bb49e7a16690e0fba
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,7,272,62483.10480750476,11211.508909714983,51271.595897789775,0.17943264734130793,0.8205673526586921,3434.25588683541,0.05496295194381772,7777.253022879573,0.1244696953974902,0,0,34,34,204,34,"[4, 4, 4, 4, 4, 4, 2, 3]","176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096",35c449b78bc9604a4b61d1724ad183ddf71fa5dad4ec29b239969ea341907851
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,8,272,62483.10480750476,11211.508909714983,51271.595897789775,0.17943264734130793,0.8205673526586921,3434.25588683541,0.05496295194381772,7777.253022879573,0.1244696953974902,0,0,34,34,204,34,"[4, 4, 4, 4, 4, 4, 2, 3]","176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096",645c660b773396ae3539378688e2318a71250882c6c0cb84e8ffb943bff91db6
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,9,272,62483.10480750476,11211.508909714983,51271.595897789775,0.17943264734130793,0.8205673526586921,3434.25588683541,0.05496295194381772,7777.253022879573,0.1244696953974902,0,0,34,34,204,34,"[4, 4, 4, 4, 4, 4, 2, 3]","176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096",b798a82a50141fef73064c975481f9f7f2b2695ac425d2d522a7f58e34d41cdd
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,10,272,62483.10480750476,11211.508909714983,51271.595897789775,0.17943264734130793,0.8205673526586921,3434.25588683541,0.05496295194381772,7777.253022879573,0.1244696953974902,0,0,34,34,204,34,"[4, 4, 4, 4, 4, 4, 2, 3]","176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096",ca642a9451206a4b6b8761b4b887e15295719a12512a8ba6d1c07331cb477f53
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,11,272,62483.10480750476,11211.508909714983,51271.595897789775,0.17943264734130793,0.8205673526586921,3434.25588683541,0.05496295194381772,7777.253022879573,0.1244696953974902,0,0,34,34,204,34,"[4, 4, 4, 4, 4, 4, 2, 3]","176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096",dbb302045feb84c400b3f0c3d1203a5aaca630883365676114e4d7d5c80b363b
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,12,272,62483.10480750476,11211.508909714983,51271.595897789775,0.17943264734130793,0.8205673526586921,3434.25588683541,0.05496295194381772,7777.253022879573,0.1244696953974902,0,0,34,34,204,34,"[4, 4, 4, 4, 4, 4, 2, 3]","176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096",adc13190186a6d8ba9b81503d18b65b6c6d6ae06dad264d7e79c61d299a72d4b
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,13,272,62483.10480750476,11211.508909714983,51271.595897789775,0.17943264734130793,0.8205673526586921,3434.25588683541,0.05496295194381772,7777.253022879573,0.1244696953974902,0,0,34,34,204,34,"[4, 4, 4, 4, 4, 4, 2, 3]","176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096",487d43649b938687cae6e20b97b1d20c987d76bbac032195be61918b91c9d023
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,14,272,62483.10480750476,11211.508909714983,51271.595897789775,0.17943264734130793,0.8205673526586921,3434.25588683541,0.05496295194381772,7777.253022879573,0.1244696953974902,0,0,34,34,204,34,"[4, 4, 4, 4, 4, 4, 2, 3]","176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096",6d4d49c60d859bbf6fca64a5151976bb7a15bceedd1a594f8040ad4ccaefca38
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,15,272,62483.10480750476,11211.508909714983,51271.595897789775,0.17943264734130793,0.8205673526586921,3434.25588683541,0.05496295194381772,7777.253022879573,0.1244696953974902,0,0,34,34,204,34,"[4, 4, 4, 4, 4, 4, 2, 3]","176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,32:4096",8693b9957d13780b0a052d07f4005bfbcddaf834773328bf08eae722ab6db62c
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,16,980,62050.65582594432,57024.0287771414,5026.6270488029195,0.918991556464723,0.08100844353527703,57024.0287771414,0.918991556464723,0.0,0.0,920,20,20,0,20,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4]","32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024",c56884c7c1bfb1910a62d16e3e138bb9d6d57a978cf0de536cddddcd1114d45a
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,17,980,62050.65582594432,57024.0287771414,5026.6270488029195,0.918991556464723,0.08100844353527703,57024.0287771414,0.918991556464723,0.0,0.0,920,20,20,0,20,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 0, 0, 0]","32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024",d71ef110e80efa9cf93e1bbab11c245a6c9824e18b5f8f72d1bd394a382a75d3
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,18,980,62050.65582594432,57024.0287771414,5026.6270488029195,0.918991556464723,0.08100844353527703,57024.0287771414,0.918991556464723,0.0,0.0,920,20,20,0,20,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 0, 0, 0, 0, 0, 0]","32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024",b74324b2092b619abaa320cd10c4d497083fcf83478659e41ee412f897dcb503
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,19,980,62050.65582594432,57024.0287771414,5026.6270488029195,0.918991556464723,0.08100844353527703,57024.0287771414,0.918991556464723,0.0,0.0,920,20,20,0,20,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]","32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024",69a8ba849f355ae8d0c518d4f65ce1e819c63a2c6cf93498afde46b2854a6798
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,20,980,62050.65582594432,57024.0287771414,5026.6270488029195,0.918991556464723,0.08100844353527703,57024.0287771414,0.918991556464723,0.0,0.0,920,20,20,0,20,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024",11f9bbf6f85feb81192eaedd37bf77fec98871ea44ac4bc665df24e60c9f6fe9
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,21,980,62050.65582594432,57024.0287771414,5026.6270488029195,0.918991556464723,0.08100844353527703,57024.0287771414,0.918991556464723,0.0,0.0,920,20,20,0,20,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024",94c6f47a3bb6b00281228b24c95f6ceb947ec7cf3ced13460bd27d83e917b693
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,22,980,62050.65582594432,57024.0287771414,5026.6270488029195,0.918991556464723,0.08100844353527703,57024.0287771414,0.918991556464723,0.0,0.0,920,20,20,0,20,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024",2a579557b56fddc14eefe488d837f8117709611f0bfa8357ea1894d7228c5903
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,23,980,62050.65582594432,57024.0287771414,5026.6270488029195,0.918991556464723,0.08100844353527703,57024.0287771414,0.918991556464723,0.0,0.0,920,20,20,0,20,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024",2deef315047ccc13feedb0b0fda1814f820f68750e089a5c1da868fe4da7358d
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,24,980,62050.65582594432,57024.0287771414,5026.6270488029195,0.918991556464723,0.08100844353527703,57024.0287771414,0.918991556464723,0.0,0.0,920,20,20,0,20,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,48:1024,64:1024",15dd322f77999587590b9d723af10eb1cbba0b6b6ba487b0e478cc71b7fdabd5
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,25,980,62050.65582594432,57024.0287771414,5026.6270488029195,0.918991556464723,0.08100844353527703,57024.0287771414,0.918991556464723,0.0,0.0,920,20,20,0,20,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,48:1024,64:1024,176:1024,32:1024,32:1024",da2ef1c9b9070d5f6e31a074642358623a90b6f5b93613b10252539279a0bc51
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,26,980,62050.65582594432,57024.0287771414,5026.6270488029195,0.918991556464723,0.08100844353527703,57024.0287771414,0.918991556464723,0.0,0.0,920,20,20,0,20,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,48:1024,64:1024,176:1024,32:1024,32:1024,32:1024,32:1024,32:1024",7615aa8835aade2da4ac246b0cd85c894b33d77da37f7d968f5c4f07cdd9f42b
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,27,980,62050.65582594432,57024.0287771414,5026.6270488029195,0.918991556464723,0.08100844353527703,57024.0287771414,0.918991556464723,0.0,0.0,920,20,20,0,20,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,48:1024,64:1024,176:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024",2ef47caf94e546669460fdf08bf8c7eaa4d6277b5f0cc64e27ec0dbaa2016bf5
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,28,980,62050.65582594432,57024.0287771414,5026.6270488029195,0.918991556464723,0.08100844353527703,57024.0287771414,0.918991556464723,0.0,0.0,920,20,20,0,20,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,48:1024,64:1024,176:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024",ff0c4a62ce889af5be96f3cc7b5db55e9b36d7f3ae1a48f2350ad4bc4bbab294
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,29,980,62050.65582594432,57024.0287771414,5026.6270488029195,0.918991556464723,0.08100844353527703,57024.0287771414,0.918991556464723,0.0,0.0,920,20,20,0,20,20,"[0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,48:1024,64:1024,176:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024",955c6496e4607799ad45bb70ea43196bae796d02812a4dd4129a99c2978bcbb9
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,30,980,62050.65582594432,57024.0287771414,5026.6270488029195,0.918991556464723,0.08100844353527703,57024.0287771414,0.918991556464723,0.0,0.0,920,20,20,0,20,20,"[0, 0, 0, 0, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","32:1024,32:1024,32:1024,32:1024,48:1024,64:1024,176:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024",81ef3af280b72cff2d8b8024b77047e3e5b4fa33421d908ecc77fc6e641e9a6c
sustained16_l176_6l_s64_bridge_48s1l_ordered_seed7,ordered,31,980,62050.65582594432,57024.0287771414,5026.6270488029195,0.918991556464723,0.08100844353527703,57024.0287771414,0.918991556464723,0.0,0.0,920,20,20,0,20,20,"[0, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","32:1024,48:1024,64:1024,176:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024,32:1024",85ed65e8c53df5f02aa0b836cb8c864f83f832269cc26fc8987fa9e2b59ebd83
sustained16_l176_6l_s64_bridge_48s1l_random_seed7,random,0,272,62483.10480750476,11211.508909714983,51271.595897789775,0.17943264734130793,0.8205673526586921,3434.25588683541,0.05496295194381772,7777.253022879573,0.1244696953974902,0,0,34,34,204,34,"[4, 4, 4, 4, 4, 4, 2, 3]","176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,64:1024,176:1024,176:1024,176:1024,64:1024,176:1024,176:1024,32:4096,32:4096,32:4096,176:1024,176:1024,176:1024,32:4096,176:1024,32:4096,176:1024,176:1024",cd9832a060e28106e29eb91c9a8506b99524bda45382617027dce0c09098d1a8
sustained16_l176_6l_s64_bridge_48s1l_random_seed7,random,1,272,62483.10480750476,11211.508909714983,51271.595897789775,0.17943264734130793,0.8205673526586921,3434.25588683541,0.05496295194381772,7777.253022879573,0.1244696953974902,0,0,34,34,204,34,"[4, 4, 4, 4, 4, 4, 2, 3]","32:4096,176:1024,176:1024,32:4096,176:1024,176:1024,176:1024,176:1024,64:1024,176:1024,176:1024,176:1024,32:4096,176:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024",ecac599fcc6fd4a2f2d41245672f42339bd44f21d290e0ae09c127250354fa4d
sustained16_l176_6l_s64_bridge_48s1l_random_seed7,random,2,272,62483.10480750476,11211.508909714983,51271.595897789775,0.17943264734130793,0.8205673526586921,3434.25588683541,0.05496295194381772,7777.253022879573,0.1244696953974902,0,0,34,34,204,34,"[4, 4, 4, 4, 4, 4, 2, 3]","176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,176:1024,176:1024,176:1024,64:1024,176:1024,64:1024,176:1024,32:4096,176:1024,176:1024,176:1024,176:1024,176:1024,176:1024,64:1024,176:1024",136483c5769bfb638a8a7539b0c58d4c9ce06e0ce6f168573cdf861af3907f20
