label,family,seed,strategy,input_fingerprint,window_start_ms,window_end_ms,npu_id,utilization,active_ms,stall_ms,idle_ms
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,13,0.9719841619195914,1000.0,28.015838080408685,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,14,0.9790694083991561,1000.0,20.930591600843854,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,15,0.9638750836169424,1000.0,36.12491638305755,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,16,0.9914907472306527,1000.0,8.509252769347313,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,17,0.9805265936161427,1000.0,19.47340638385731,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,18,0.9630688269215811,1000.0,36.93117307841885,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,19,0.984193621424331,1000.0,15.806378575668987,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,20,0.9890805440254098,1000.0,10.919455974590164,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,21,0.983128827179999,1000.0,16.871172820000993,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,22,0.9800969043222012,1000.0,19.903095677798774,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,23,0.9821542593643362,1000.0,17.845740635663788,0.0
