num_ssu,regime,seed,strategy,request_id,npu_id,arrival_ms,admission_ms,completion_ms,ideal_compute_ms,io_count,slo_threshold_ms,admission_latency_ms,arrival_latency_ms,admission_passed,arrival_passed
7,near,20260906,strategy2,10000016,5,1918.5726951514343,2665.1076701172688,2674.5318777885886,9.424207671320028,2040,14.136311506980043,9.424207671319891,755.9591826371543,True,False
7,near,20260906,strategy2,10000017,0,1927.9969028227542,2632.186616869144,3181.423957144223,544.44948922267,12160,816.674233834005,549.2373402750791,1253.4270543214689,True,False
7,near,20260906,strategy2,10000018,23,2472.446392045424,3235.131148745637,3244.555356416957,9.424207671320028,2040,14.136311506980043,9.424207671319891,772.1089643715327,True,False
7,near,20260906,strategy2,10000019,4,2481.870599716744,3183.4264609165407,3739.688893032927,544.44948922267,12160,816.674233834005,556.2624321163862,1257.818293316183,True,False
7,near,20260906,strategy2,10000020,30,3026.320088939414,3732.906015092273,3815.5305903056055,72.56673439628396,6112,108.85010159442595,82.62457521333272,789.2105013661917,True,False
7,near,20260906,strategy2,10000021,2,3098.886823335698,3802.4135236067978,3890.1262333799937,72.56673439628396,6112,108.85010159442595,87.71270977319591,791.2394100442957,True,False
7,near,20260906,strategy2,11000000,17,0.0,31.14763757955286,602.4681474101666,544.44948922267,12160,816.674233834005,571.3205098306137,602.4681474101666,True,True
7,near,20260906,strategy2,11000001,25,0.0,58.203961276451125,615.3237567807737,544.44948922267,12160,816.674233834005,557.1197955043226,615.3237567807737,True,True
7,near,20260906,strategy2,11000002,18,0.0,114.49490207785581,123.91910974917582,9.424207671320028,2040,14.136311506980043,9.424207671320005,123.91910974917582,True,False
7,near,20260906,strategy2,11000003,23,0.0,125.16575473898862,276.3900834342182,136.99125041335824,12256,205.48687562003738,151.22432869522956,276.3900834342182,True,False
7,near,20260906,strategy2,11000004,6,136.99125041335833,902.0094877203645,1048.1739213657845,136.99125041335824,12256,205.48687562003738,146.16443364542,911.1826709524262,True,False
7,near,20260906,strategy2,11000005,15,273.98250082671666,1013.1696651245238,1285.975918362179,272.80625323765605,12224,409.2093798564841,272.80625323765526,1011.9934175354624,True,False
7,near,20260906,strategy2,11000006,24,546.7887540643728,1243.1688202193254,1315.7355546156086,72.56673439628396,6112,108.85010159442595,72.56673439628321,768.9468005512358,True,False
7,near,20260906,strategy2,11000007,22,619.3554884606567,1436.994863491018,1576.9789036869622,136.99125041335824,12256,205.48687562003738,139.98404019594432,957.6234152263055,True,False
7,near,20260906,strategy2,11000008,28,756.346738874015,1502.0209791799923,1518.0008167477797,15.979837567787547,2032,23.96975635168132,15.9798375677874,761.6540778737647,True,False
7,near,20260906,strategy2,11000009,10,772.3265764418027,1439.9311629176295,1514.1000236518005,72.56673439628396,6112,108.85010159442595,74.16886073417095,741.7734472099978,True,False
7,near,20260906,strategy2,11000010,2,844.8933108380866,1615.3798704191204,1666.4717678772113,51.09189745809175,4064,76.63784618713763,51.0918974580909,821.5784570391247,True,False
7,near,20260906,strategy2,11000011,19,895.9852082961784,1580.3870249461559,1589.8112326174758,9.424207671320028,2040,14.136311506980043,9.424207671319891,693.8260243212974,True,False
7,near,20260906,strategy2,11000012,15,905.4094159674985,1574.7620091676217,1873.7155347960345,272.80625323765605,12224,409.2093798564841,298.95352562841276,968.306118828536,True,False
7,near,20260906,strategy2,11000013,8,1178.2156692051544,1923.602985364988,1974.6948828230788,51.09189745809175,4064,76.63784618713763,51.0918974580909,796.4792136179244,True,False
