npu,request_id,next_request_id,role,compute_layer,read_layer,start_ms,end_ms,D_ms,C_ms,deadline_ms,clipped_start_ms,clipped_end_ms,window_ms,actual_window_compute_ms,group,same_request,complete_cycle,V_GiB,B_GiB_s,mean_b_GiB_s,r
12,12000020,12000020,B,2,3,3847.398033704261,3875.9908757001417,28.592841995880917,28.592841995880917,3875.9908757001417,3847.398033704261,3875.9908757001417,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000020,12000020,B,3,4,3875.9908757001417,3904.5837176960226,28.592841995880917,28.592841995880917,3904.5837176960226,3875.9908757001417,3904.5837176960226,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000020,12000020,B,4,5,3904.5837176960226,3933.1765596919035,28.592841995880917,28.592841995880917,3933.1765596919035,3904.5837176960226,3933.1765596919035,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000020,12000020,B,5,6,3933.1765596919035,3961.7694016877845,28.592841995880917,28.592841995880917,3961.7694016877845,3933.1765596919035,3961.7694016877845,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000020,12000020,B,6,7,3961.7694016877845,3990.3622436836654,28.592841995880917,28.592841995880917,3990.3622436836654,3961.7694016877845,3990.3622436836654,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
12,12000020,12000020,B,7,8,3990.3622436836654,4018.9550856795463,28.592841995880917,28.592841995880917,4018.9550856795463,3990.3622436836654,4000.0,9.637756316334617,9.637756316334617,gray,True,False,0.03759765625,1.3149324665039004,,
13,13000010,13000010,B,7,8,1991.872622931334,2020.4654649272147,28.59284199588069,28.59284199588069,2020.4654649272147,2000.0,2020.4654649272147,20.465464927214725,20.465464927214725,gray,True,False,0.03759765625,1.3149324665039108,,
13,13000010,13000011,B,8,1,2020.4654649272147,2049.0583069230956,28.592841995880917,28.592841995880917,2049.0583069230956,2020.4654649272147,2049.0583069230956,28.592841995880917,28.592841995880917,gray,False,True,0.03759765625,1.3149324665039004,,
13,13000011,13000011,A,1,2,2049.0583069230956,2065.986042147456,16.927735224360276,6.024011548588987,2055.0823184716846,2049.0583069230956,2065.986042147456,16.927735224360276,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,10.13362415982069,0.3558663618462075
13,13000011,13000011,A,2,3,2065.986042147456,2081.4925576503856,15.506515502929688,6.024011548588987,2072.010053696045,2065.986042147456,2081.4925576503856,15.506515502929688,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,11.06240190507117,0.38848260574407284
13,13000011,13000011,A,3,4,2081.4925576503856,2097.0049477871044,15.51239013671875,6.024011548588987,2087.5165691989746,2081.4925576503856,2097.0049477871044,15.51239013671875,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,11.058212508115126,0.3883354850861953
13,13000011,13000011,A,4,5,2097.0049477871044,2110.7666970546825,13.761749267578125,6.024011548588987,2103.0289593356933,2097.0049477871044,2110.7666970546825,13.761749267578125,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,12.464934748140017,0.4377358889092105
13,13000011,13000011,A,5,6,2110.7666970546825,2125.9610177333934,15.194320678710938,6.024011548588987,2116.7907086032715,2110.7666970546825,2125.9610177333934,15.194320678710938,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,11.289698978182823,0.3964646841388144
13,13000011,13000011,A,6,7,2125.9610177333934,2142.1515084560497,16.19049072265625,6.024011548588987,2131.9850292819824,2125.9610177333934,2142.1515084560497,16.19049072265625,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,10.595065312046444,0.37207096756858976
13,13000011,13000011,A,7,8,2142.1515084560497,2155.0555611904247,12.904052734375,6.024011548588987,2148.1755200046387,2142.1515084560497,2155.0555611904247,12.904052734375,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,13.293444328824142,0.46683097725892525
13,13000011,13000012,A,8,1,2155.0555611904247,2168.011646395503,12.956085205078125,6.024011548588987,2161.0795727390137,2155.0555611904247,2168.011646395503,12.956085205078125,6.024011548588987,gray,False,True,0.171539306640625,28.475925926935663,,
13,13000012,13000012,A,1,2,2168.011646395503,2179.410114413081,11.398468017578125,6.024011548588987,2174.035657944092,2168.011646395503,2179.410114413081,11.398468017578125,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,15.049329995582388,0.5284930869042287
13,13000012,13000012,A,2,3,2179.410114413081,2193.1710244472606,13.760910034179688,6.024011548588987,2185.43412596167,2179.410114413081,2193.1710244472606,13.760910034179688,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,12.465694944197109,0.4377625850053811
13,13000012,13000012,A,3,4,2193.1710244472606,2204.076862459956,10.905838012695312,6.024011548588987,2199.1950359958496,2193.1710244472606,2204.076862459956,10.905838012695312,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,15.729126587148903,0.5523657642426498
13,13000012,13000012,A,4,5,2204.076862459956,2213.0650521572215,8.988189697265625,6.024011548588987,2210.100874008545,2204.076862459956,2213.0650521572215,8.988189697265625,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,19.084967320261438,0.670214108901329
13,13000012,13000012,A,5,6,2213.0650521572215,2221.28366482812,8.218612670898438,6.024011548588987,2219.0890637058105,2213.0650521572215,2221.28366482812,8.218612670898438,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,20.87205146533238,0.7329718274617822
13,13000012,13000012,A,6,7,2221.28366482812,2230.308780794917,9.025115966796875,6.024011548588987,2227.307676376709,2221.28366482812,2230.308780794917,9.025115966796875,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,19.00688116049842,0.6674719273138585
13,13000012,13000012,A,7,8,2230.308780794917,2238.037281161128,7.7285003662109375,6.024011548588987,2236.332792343506,2230.308780794917,2238.037281161128,7.7285003662109375,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,22.19567814094907,0.7794541325152822
13,13000012,13000013,A,8,1,2238.037281161128,2244.061292709717,6.024011548588987,6.024011548588987,2244.061292709717,2238.037281161128,2244.061292709717,6.024011548588987,6.024011548588987,gray,False,True,0.171539306640625,28.475925926935663,,
13,13000013,13000013,B,1,2,2244.061292709717,2272.6541347055977,28.592841995880917,28.592841995880917,2272.6541347055977,2244.061292709717,2272.6541347055977,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
13,13000013,13000013,B,2,3,2272.6541347055977,2301.2469767014786,28.592841995880917,28.592841995880917,2301.2469767014786,2272.6541347055977,2301.2469767014786,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
13,13000013,13000013,B,3,4,2301.2469767014786,2329.8398186973595,28.592841995880917,28.592841995880917,2329.8398186973595,2301.2469767014786,2329.8398186973595,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
13,13000013,13000013,B,4,5,2329.8398186973595,2358.4326606932405,28.592841995880917,28.592841995880917,2358.4326606932405,2329.8398186973595,2358.4326606932405,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
13,13000013,13000013,B,5,6,2358.4326606932405,2387.0255026891214,28.592841995880917,28.592841995880917,2387.0255026891214,2358.4326606932405,2387.0255026891214,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
13,13000013,13000013,B,6,7,2387.0255026891214,2415.6183446850023,28.592841995880917,28.592841995880917,2415.6183446850023,2387.0255026891214,2415.6183446850023,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
