request_id,npu_id,role,category,group,policy,total_k,nql,read_mib_per_layer,compute_ms_per_layer,demand_gib_s,pure_single40_gib_s_read_ms,compute_extrapolated,admission_ms,completion_ms,execution_ttft_ms,arrival_ttft_ms,slo15_ms,slo15_met
5000027,5,S,SL,g0,fifo,32.0,1267,42.2987060546875,8.944911914489905,4.617969469840929,1.032683253288269,False,3671.752651246318,3745.5618296212606,73.8091783749428,3745.5618296212606,107.33894297387886,True
2000033,2,S,SL,g0,fifo,32.0,1287,42.2718505859375,9.083815645799383,4.544467401968815,1.0320276021957397,False,3680.28033526769,3756.598434696313,76.31809942862265,3756.598434696313,109.0057877495926,True
27,0,S,SL,g0,fifo,32.0,1275,42.2879638671875,9.000473407013697,4.588296398039393,1.0324209928512573,False,3708.175702621388,3782.484635876123,74.30893325473471,3782.484635876123,108.00568088416435,True
3000027,3,S,SL,g0,fifo,32.0,1300,42.25439453125,9.174103071150544,4.497884625820844,1.0316014289855957,False,3739.4400591279323,3815.3893655511088,75.9493064231765,3815.3893655511088,110.08923685380654,True
5000028,5,S,SL,g0,fifo,32.0,1279,42.2825927734375,9.028254153275594,4.573596822186138,1.0322898626327515,False,3745.5618296212606,3822.5114427325125,76.94961311125189,3822.5114427325125,108.33904983930712,True
2000034,2,S,SL,g0,fifo,32.0,1286,42.273193359375,9.07687045923391,4.5480890771133575,1.0320603847503662,False,3756.598434696313,3830.8961866710692,74.29775197475647,3830.8961866710692,108.92244551080691,True
28,0,S,SL,g0,fifo,32.0,1288,42.2705078125,9.090760832364857,4.54085126062062,1.0319948196411133,False,3782.484635876123,3865.7386798225366,83.25404394641373,3865.7386798225366,109.08912998837829,True
1000020,1,S,SL,g0,fifo,32.0,1256,42.3134765625,8.868514862269695,4.659377031814665,1.0330438613891602,False,3786.714075460492,3867.35875449459,80.64467903409786,3867.35875449459,106.42217834723633,True
3000028,3,S,SL,g0,fifo,32.0,1274,42.289306640625,8.993528220448225,4.591985481552991,1.0324537754058838,False,3815.3893655511088,3900.486503130139,85.09713757903046,3900.486503130139,107.9223386453787,True
5000029,5,L,LL,g1,fifo,200.0,2306,271.903564453125,79.63388482019964,3.334394965921608,6.638270616531372,False,3822.5114427325125,4465.158507057461,642.6470643249486,4465.158507057461,955.6066178423957,True
2000035,2,S,SL,g0,fifo,32.0,1304,42.2490234375,9.201883817412439,4.483735370860782,1.0314702987670898,False,3830.8961866710692,3913.001395561763,82.10520889069358,3913.001395561763,110.42260580894927,True
29,0,S,SL,g0,fifo,32.0,1296,42.259765625,9.146322324888649,4.512119833767884,1.0317325592041016,False,3865.7386798225366,3942.7235530405082,76.98487321797165,3942.7235530405082,109.7558678986638,True
1000021,1,S,SL,g0,fifo,32.0,1289,42.2691650390625,9.09770601893033,4.537240640395283,1.0319620370864868,False,3867.35875449459,3943.6584660479834,76.29971155339354,3943.6584660479834,109.17247222716396,True
6000029,6,S,SL,g0,fifo,32.0,1271,42.2933349609375,8.972692660751802,4.603086997892327,1.0325521230697632,False,3891.093325444907,3967.2301197947704,76.13679434986352,3967.2301197947704,107.67231192902162,True
3000029,3,S,SL,g0,fifo,32.0,1261,42.3067626953125,8.903240795097062,4.640467319202805,1.0328799486160278,False,3900.486503130139,3976.8189156451012,76.33241251496202,3976.8189156451012,106.83888954116475,True
2000036,2,S,SL,g0,fifo,32.0,1257,42.3121337890625,8.875460048835167,4.655583251575147,1.0330110788345337,False,3913.001395561763,3988.6722319704513,75.6708364086885,3988.6722319704513,106.50552058602202,True
30,0,S,SL,g0,fifo,32.0,1285,42.2745361328125,9.069925272668435,4.551716298766566,1.0320931673049927,False,3942.7235530405082,4024.0439146422464,81.32036160173811,4024.0439146422464,108.83910327202122,True
1000022,1,S,SL,g0,fifo,32.0,1285,42.2745361328125,9.069925272668435,4.551716298766566,1.0320931673049927,False,3943.6584660479834,4026.1080026291925,82.44953658120903,4026.1080026291925,108.83910327202122,True
6000030,6,L,LL,g1,fifo,200.0,2303,271.9075927734375,79.53047380881544,3.3387800405431163,6.6383689641952515,False,3967.2301197947704,4603.473910265293,636.2437904705225,4603.473910265293,954.3656857057853,True
4000023,4,L,LL,g1,fifo,200.0,2306,271.903564453125,79.63388482019964,3.334394965921608,6.638270616531372,False,3972.4360790217265,4609.507157583323,637.0710785615961,4609.507157583323,955.6066178423957,True
3000030,3,S,SL,g0,fifo,32.0,1284,42.27587890625,9.06298008610296,4.555349079679721,1.0321259498596191,False,3976.8189156451012,4058.3435711670622,81.524655521961,4058.3435711670622,108.75576103323554,True
2000037,2,S,SL,g0,fifo,32.0,1288,42.2705078125,9.090760832364857,4.54085126062062,1.0319948196411133,False,3988.6722319704513,4072.2282074251475,83.55597545469618,4072.2282074251475,109.08912998837829,True
31,0,S,SL,g0,fifo,32.0,1287,42.2718505859375,9.083815645799383,4.544467401968815,1.0320276021957397,False,4024.0439146422464,4102.459031723101,78.415117080855,4102.459031723101,109.0057877495926,True
1000023,1,S,SL,g0,fifo,32.0,1295,42.2611083984375,9.139377138323175,4.515692157761327,1.031765341758728,False,4026.1080026291925,4109.588689082014,83.48068645282137,4109.588689082014,109.6725256598781,True
3000031,3,S,SL,g0,fifo,32.0,1256,42.3134765625,8.868514862269695,4.659377031814665,1.0330438613891602,False,4058.3435711670622,4136.685789012499,78.34221784543706,4136.685789012499,106.42217834723633,True
2000038,2,L,LL,g1,fifo,200.0,2305,271.9049072265625,79.59941448307157,3.335855391498021,6.6383033990859985,False,4072.2282074251475,4709.6680862440935,637.439878818946,4709.6680862440935,955.1929737968588,True
32,0,S,SL,g0,fifo,32.0,1267,42.2987060546875,8.944911914489905,4.617969469840929,1.032683253288269,False,4102.459031723101,4176.2491122566935,73.79008053359212,4176.2491122566935,107.33894297387886,True
1000024,1,S,SL,g0,fifo,32.0,1255,42.3148193359375,8.86156967570422,4.663176758745911,1.0330766439437866,False,4109.588689082014,4181.929998036927,72.34130895491307,4181.929998036927,106.33883610845065,True
3000032,3,S,SL,g0,fifo,32.0,1281,42.2799072265625,9.04214452640654,4.566280906079333,1.0322242975234985,False,4136.685789012499,4211.482298729546,74.79650971704632,4211.482298729546,108.50573431687849,True
7000039,7,S,SL,g0,fifo,32.0,1277,42.2852783203125,9.014363780144645,4.580935284710416,1.0323554277420044,False,4145.122601630035,4219.3255410373695,74.20293940733427,4219.3255410373695,108.17236536173574,True
33,0,S,SL,g0,fifo,32.0,1263,42.3040771484375,8.91713116822801,4.632944672549942,1.032814383506775,False,4176.2491122566935,4251.280323876795,75.0312116201012,4251.280323876795,107.00557401873613,True
1000025,1,S,SL,g0,fifo,32.0,1275,42.2879638671875,9.000473407013697,4.588296398039393,1.0324209928512573,False,4181.929998036927,4254.799140153705,72.86914211677777,4254.799140153705,108.00568088416435,True
3000033,3,S,SL,g0,fifo,32.0,1273,42.2906494140625,8.986583033882749,4.595680267205692,1.0324865579605103,False,4211.482298729546,4285.104147622049,73.6218488925033,4285.104147622049,107.83899640659298,True
7000040,7,S,SL,g0,fifo,32.0,1298,42.257080078125,9.160212698019597,4.504991436794436,1.0316669940948486,False,4219.3255410373695,4292.630957944652,73.30541690728296,4292.630957944652,109.92255237623516,True
34,0,S,SL,g0,fifo,32.0,1299,42.2557373046875,9.167157884585071,4.501435339190372,1.0316342115402222,False,4251.280323876795,4340.7286388051225,89.44831492832782,4340.7286388051225,110.00589461502085,True
1000026,1,S,SL,g0,fifo,32.0,1271,42.2933349609375,8.972692660751802,4.603086997892327,1.0325521230697632,False,4254.799140153705,4341.567164990591,86.76802483688607,4341.567164990591,107.67231192902162,True
3000034,3,S,SL,g0,fifo,32.0,1267,42.2987060546875,8.944911914489905,4.617969469840929,1.032683253288269,False,4285.104147622049,4375.254819341636,90.15067171958708,4375.254819341636,107.33894297387886,True
7000041,7,L,LL,g1,fifo,200.0,2305,271.9049072265625,79.59941448307157,3.335855391498021,6.6383033990859985,False,4292.630957944652,4929.426273809228,636.795315864576,4929.426273809228,955.1929737968588,True
35,0,L,LL,g1,fifo,200.0,2299,271.9129638671875,79.39259246030316,3.344644576373068,6.638500094413757,False,4340.7286388051225,4975.869378487551,635.1407396824288,4975.869378487551,952.7111095236379,True
