request_id,npu_id,role,category,group,policy,total_k,nql,read_mib_per_layer,compute_ms_per_layer,demand_gib_s,pure_single40_gib_s_read_ms,compute_extrapolated,admission_ms,completion_ms,execution_ttft_ms,arrival_ttft_ms,slo15_ms,slo15_met
4000002,4,S,SL,short,fifo,20.0,1154,25.950439453125,5.891249480268936,4.3016725252120045,0.6335556507110596,True,124.91955550574677,175.70919161133696,50.78963610559019,175.70919161133696,70.69499376322723,True
6000002,6,S,SL,short,fifo,20.0,1146,25.961181640625,5.851416614966789,4.332748480269807,0.6338179111480713,True,125.55363567733185,179.58127213322692,54.02763645589506,179.58127213322692,70.21699937960148,True
7000002,7,S,SL,short,fifo,20.0,1166,25.934326171875,5.950998778222155,4.255838615679888,0.633162260055542,True,126.41153968184814,180.51285305750233,54.101313375654186,180.51285305750233,71.41198533866587,True
1000002,1,S,SL,short,fifo,20.0,1172,25.92626953125,5.980873427198766,4.233265073621478,0.6329655647277832,True,129.67345865283903,181.2352852128977,51.56182656005868,181.2352852128977,71.77048112638519,True
2000002,2,S,SL,short,fifo,20.0,1156,25.94775390625,5.90120769659447,4.293969086818534,0.6334900856018066,True,131.29146806992927,184.99796959844713,53.70650152851786,184.99796959844713,70.81449235913364,True
4000003,4,L,LL,long,fifo,200.0,2052,272.24462890625,70.87841918967037,3.7509851158616985,6.646597385406494,False,175.70919161133696,743.5837068554163,567.8745152440792,743.5837068554163,850.5410302760445,True
6000003,6,L,LL,long,fifo,200.0,2043,272.2567138671875,70.56818634260537,3.7676424875808867,6.646892428398132,False,179.58127213322692,748.3822987145165,568.8010265812896,748.3822987145165,846.8182361112645,True
7000003,7,S,SL,short,fifo,20.0,1129,25.9840087890625,5.766771776199728,4.400210302719981,0.6343752145767212,True,180.51285305750233,241.73186474876817,61.21901169126585,241.73186474876817,69.20126131439675,True
1000003,1,S,SL,short,fifo,20.0,1148,25.95849609375,5.861374831292325,4.324939894001542,0.6337523460388184,True,181.2352852128977,242.74415388888494,61.50886867598723,242.74415388888494,70.3364979755079,True
2000003,2,S,SL,short,fifo,20.0,1154,25.950439453125,5.891249480268936,4.3016725252120045,0.6335556507110596,True,184.99796959844713,243.4971819094587,58.499212311011576,243.4971819094587,70.69499376322723,True
7000004,7,S,SL,short,fifo,20.0,1151,25.9544677734375,5.87631215578063,4.313276637297783,0.633653998374939,True,241.73186474876817,294.2149006509481,52.48303590217992,294.2149006509481,70.51574586936756,True
1000004,1,S,SL,short,fifo,20.0,1170,25.928955078125,5.970915210873229,4.240764489063694,0.6330311298370361,True,242.74415388888494,294.942069323602,52.19791543471709,294.942069323602,71.65098253047874,True
2000004,2,S,SL,short,fifo,20.0,1136,25.974609375,5.801625533339106,4.372193503701405,0.6341457366943359,True,243.4971819094587,295.4072925473741,51.91011063791538,295.4072925473741,69.61950640006927,True
7000005,7,L,LL,long,fifo,200.0,2043,272.2567138671875,70.56818634260537,3.7676424875808867,6.646892428398132,False,294.2149006509481,860.7981223048962,566.5832216539482,860.7981223048962,846.8182361112645,True
1000005,1,S,SL,short,fifo,20.0,1142,25.966552734375,5.831500182315715,4.34844565924258,0.6339490413665771,True,294.942069323602,352.2678796921844,57.32581036858238,352.2678796921844,69.97800218778858,True
2000005,2,S,SL,short,fifo,20.0,1168,25.931640625,5.960956994547693,4.248288961154147,0.6330966949462891,True,295.4072925473741,353.8068200211646,58.3995274737905,353.8068200211646,71.53148393457232,True
1000006,1,S,SL,short,fifo,20.0,1139,25.9705810546875,5.81656285782741,4.360289088441379,0.6340473890304565,True,352.2678796921844,402.39404504085144,50.12616534866703,402.39404504085144,69.79875429392891,True
2000006,2,S,SL,short,fifo,20.0,1130,25.982666015625,5.771750884362495,4.396187186392466,0.6343424320220947,True,353.8068200211646,402.88156168823946,49.074741667074875,402.88156168823946,69.26101061234995,True
1000007,1,S,SL,short,fifo,20.0,1135,25.9759521484375,5.796646425176338,4.376175276066939,0.6341785192489624,True,402.39404504085144,455.4924362385066,53.09839119765519,455.4924362385066,69.55975710211604,True
2000007,2,S,SL,short,fifo,20.0,1143,25.9652099609375,5.8364792904784855,4.344511321036357,0.6339162588119507,True,402.88156168823946,456.16623781470815,53.284676126468696,456.16623781470815,70.03775148574182,True
1000008,1,S,SL,short,fifo,20.0,1131,25.9813232421875,5.776729992525263,4.392171005314261,0.6343096494674683,True,455.4924362385066,506.2210542859149,50.72861804740825,506.2210542859149,69.32075991030317,True
2000008,2,S,SL,short,fifo,20.0,1169,25.9302978515625,5.96593610271046,4.244523585185885,0.6330639123916626,True,456.16623781470815,507.0430161524783,50.87677833777013,507.0430161524783,71.59123323252551,True
1000009,1,L,LL,long,fifo,200.0,2042,272.258056640625,70.53371604289484,3.769502350853288,6.646925210952759,False,506.2210542859149,1071.9941401075569,565.773085821642,1071.9941401075569,846.404592514738,True
2000009,2,S,SL,short,fifo,20.0,1151,25.9544677734375,5.87631215578063,4.313276637297783,0.633653998374939,True,507.0430161524783,564.0527536208001,57.009737468321816,564.0527536208001,70.51574586936756,True
2000010,2,L,LL,long,fifo,200.0,2053,272.2432861328125,70.91288952679844,3.7491432923996637,6.646564602851868,False,564.0527536208001,1132.1293480856336,568.0765944648335,1132.1293480856336,850.9546743215811,True
5000001,5,S,SL,short,fifo,20.0,1171,25.9276123046875,5.975894319035997,4.237011657090496,0.6329983472824097,True,575.6328588715269,628.3410022612804,52.70814338975356,628.3410022612804,71.71073182843196,True
