request_id,npu_id,role,category,group,policy,total_k,nql,read_mib_per_layer,compute_ms_per_layer,demand_gib_s,pure_single40_gib_s_read_ms,compute_extrapolated,admission_ms,completion_ms,execution_ttft_ms,arrival_ttft_ms,slo15_ms,slo15_met
6000011,6,L,LL,long,once,200.0,2046,272.252685546875,70.671597241737,3.7620737836154694,6.646794080734253,False,2136.605116413709,2701.977894347604,565.3727779338951,2701.977894347604,848.059166900844,True
5000012,5,S,SL,short,once,20.0,1134,25.977294921875,5.7916673170135695,4.380163894708063,0.6342113018035889,True,2142.870665077141,2189.2040036132485,46.333338536107476,2189.2040036132485,69.50000780416283,True
3000023,3,S,SL,short,once,20.0,1175,25.9222412109375,5.9958107516870705,4.222062658570943,0.6328672170639038,True,2150.934748858053,2198.901234871551,47.96648601349807,2198.901234871551,71.94972902024485,True
7000023,7,S,SL,short,once,20.0,1148,25.95849609375,5.861374831292325,4.324939894001542,0.6337523460388184,True,2151.9826962956,2198.8736949459385,46.89099865033859,2198.8736949459385,70.3364979755079,True
12,0,S,SL,short,once,20.0,1136,25.974609375,5.801625533339106,4.372193503701405,0.6341457366943359,True,2153.3333903135144,2199.7463945802274,46.41300426671296,2199.7463945802274,69.61950640006927,True
5000013,5,S,SL,short,once,20.0,1133,25.9786376953125,5.7866882088508,4.384159377297241,0.6342440843582153,True,2189.2040036132485,2238.269334641021,49.06533102777257,2238.269334641021,69.4402585062096,True
7000024,7,S,SL,short,once,20.0,1155,25.9490966796875,5.896228588431703,4.297817553406215,0.6335228681564331,True,2198.8736949459385,2246.0435236533926,47.169828707454144,2246.0435236533926,70.75474306118045,True
3000024,3,S,SL,short,once,20.0,1156,25.94775390625,5.90120769659447,4.293969086818534,0.6334900856018066,True,2198.901234871551,2246.110896444308,47.209661572756886,2246.110896444308,70.81449235913364,True
13,0,S,SL,short,once,20.0,1169,25.9302978515625,5.96593610271046,4.244523585185885,0.6330639123916626,True,2199.7463945802274,2248.3148487419926,48.5684541617652,2248.3148487419926,71.59123323252551,True
4000013,4,S,SL,short,once,20.0,1177,25.9195556640625,6.005768968012607,4.214625339902502,0.6328016519546509,True,2211.873367464181,2261.89775905322,50.02439158903917,2261.89775905322,72.06922761615128,True
5000014,5,S,SL,short,once,20.0,1156,25.94775390625,5.90120769659447,4.293969086818534,0.6334900856018066,True,2238.269334641021,2285.478996213778,47.209661572756886,2285.478996213778,70.81449235913364,True
7000025,7,S,SL,short,once,20.0,1163,25.9383544921875,5.936061453733851,4.267210591771035,0.6332606077194214,True,2246.0435236533926,2293.532015283265,47.48849162987244,2293.532015283265,71.2327374448062,True
