request_id,npu_id,role,category,group,policy,total_k,nql,read_mib_per_layer,compute_ms_per_layer,demand_gib_s,pure_single40_gib_s_read_ms,compute_extrapolated,layer,io_release_ms,io_ready_ms,compute_start_ms,compute_end_ms,io_elapsed_ms,exposed_stall_ms
2000000,2,S,SL,g0,fifo,32.0,1278,42.283935546875,9.02130896671012,4.57726322863696,1.032322645187378,False,0,0.0,8.259125351905823,8.259125351905823,17.280434318615942,8.259125351905823,8.259125351905823
2000000,2,S,SL,g0,fifo,32.0,1278,42.283935546875,9.02130896671012,4.57726322863696,1.032322645187378,False,1,8.259125351905823,16.370906233787537,17.280434318615942,26.30174328532606,8.111780881881714,0.0
2000000,2,S,SL,g0,fifo,32.0,1278,42.283935546875,9.02130896671012,4.57726322863696,1.032322645187378,False,2,17.280434318615942,23.789127435893352,26.30174328532606,35.32305225203618,6.50869311727741,0.0
2000000,2,S,SL,g0,fifo,32.0,1278,42.283935546875,9.02130896671012,4.57726322863696,1.032322645187378,False,3,26.30174328532606,31.235141687811485,35.32305225203618,44.3443612187463,4.933398402485423,0.0
2000000,2,S,SL,g0,fifo,32.0,1278,42.283935546875,9.02130896671012,4.57726322863696,1.032322645187378,False,4,35.32305225203618,40.031416912706305,44.3443612187463,53.36567018545642,4.708364660670128,0.0
2000000,2,S,SL,g0,fifo,32.0,1278,42.283935546875,9.02130896671012,4.57726322863696,1.032322645187378,False,5,44.3443612187463,48.899931774976,53.36567018545642,62.386979152166546,4.555570556229696,0.0
2000000,2,S,SL,g0,fifo,32.0,1278,42.283935546875,9.02130896671012,4.57726322863696,1.032322645187378,False,6,53.36567018545642,57.76844663724569,62.386979152166546,71.40828811887667,4.402776451789265,0.0
2000000,2,S,SL,g0,fifo,32.0,1278,42.283935546875,9.02130896671012,4.57726322863696,1.032322645187378,False,7,62.386979152166546,66.63696149951538,71.40828811887667,80.42959708558679,4.249982347348833,0.0
3000000,3,S,SL,g0,fifo,32.0,1269,42.2960205078125,8.958802287620854,4.610516696437749,1.0326176881790161,False,0,0.0,8.261472582817078,8.261472582817078,17.220274870437933,8.261472582817078,8.261472582817078
3000000,3,S,SL,g0,fifo,32.0,1269,42.2960205078125,8.958802287620854,4.610516696437749,1.0326176881790161,False,1,8.261472582817078,16.52293860912323,17.220274870437933,26.17907715805879,8.261466026306152,0.0
