start_ms,end_ms,SSU0_GiB_s,SSU1_GiB_s,SSU2_GiB_s
3057.415859898825,3059.9337479814053,28.831401570529156,28.81901418374634,28.826755540328975
3059.9337479814053,3088.016162812047,37.32756880155939,37.315181414776575,37.32292277135921
3088.016162812047,3100.9902293734854,45.54817869661555,45.56365425105284,45.571395607635466
3100.9902293734854,3102.1503952470166,45.56076036928706,45.5780403905731,45.583977280306975
3102.1503952470166,3105.085956858701,46.545914061776685,46.540065886331156,46.5691309727966
3105.085956858701,3113.2194162636315,46.545914061776685,46.540065886331156,46.5691309727966
3113.2194162636315,3119.95132337431,53.248130997811856,53.164123827145374,53.27134790883177
3119.95132337431,3142.5710116053933,44.77406962566834,44.69006245500186,44.80021483873904
3142.5710116053933,3142.73948502028,52.72076294086301,52.63856023704528,52.74690815393371
3142.73948502028,3147.470382661382,53.353639535101294,53.270249257479854,53.37859717436828
3147.470382661382,3150.6898329674277,44.47571358035886,44.36626482836608,44.474612745254504
3150.6898329674277,3154.6030522508904,44.43989750570065,44.323763371041856,44.43211128793028
3154.6030522508904,3161.2199295961695,45.05332828325497,44.93719414859618,45.04734653233336
3161.2199295961695,3165.015506082204,52.04757732700194,51.912722143194586,52.041595576080326
3165.015506082204,3166.4541101853843,46.008180963949556,45.95735500958862,46.00888459569396
3166.4541101853843,3195.087507663873,45.99113430960386,45.937380053192136,45.988909639297475
3195.087507663873,3199.1351375011805,46.361051839938376,46.265448337646525,46.358827169631994
3199.1351375011805,3205.594211998253,46.48702178280947,46.39517536113286,46.488554193118325
3205.594211998253,3212.6881766704355,38.67622055023499,38.6262233744385,38.684438343209855
3212.6881766704355,3238.7731614073846,39.34307075917969,39.293073583383205,39.328160355422995
3238.7731614073846,3267.7111070963447,31.68197150648801,31.673823576571657,31.667061102731317
3267.7111070963447,3270.7460293030745,32.33507910602414,32.324170771627806,32.317408297787466
3270.7460293030745,3277.6214883878597,31.025298976913426,31.014390642517093,31.030756365408322
3277.6214883878597,3340.9594673993342,31.570785411849943,31.563802055639645,31.57348239586486
3340.9594673993342,3344.9951664622795,30.1592243886108,30.156976718206774,30.168606755291734
3344.9951664622795,3351.5419763048358,30.47260992550045,30.471549828900137,30.481992292181385
3351.5419763048358,3369.7800513154352,31.676028066805998,31.681653352871702,31.681132822485345
3369.7800513154352,3393.21574931553,31.805755090292326,31.81138037635803,31.80710276535644
3393.21574931553,3410.349437663076,32.33143116197202,32.33586887423401,32.33159126323242
3410.349437663076,3414.391291206369,32.37393261929624,32.37837033155823,32.367407337890626
3414.391291206369,3424.0676280413695,32.92404815642392,32.92668140183716,32.91571840816955
3424.0676280413695,3426.7147613432635,32.79807821355283,32.796954378350826,32.78599138468322
3426.7147613432635,3431.2664443765843,32.1028897987335,32.10452636801148,32.09356337434387
3431.2664443765843,3445.505287267352,32.71460386277159,32.71742800585328,32.708205740432746
3445.505287267352,3459.947987439279,31.91618603207701,31.921952107333382,31.91565814396363
3459.947987439279,3465.918575689176,33.45861799457702,33.46438406983339,33.45809010646364
3465.918575689176,3474.024345465381,33.16028946742858,33.163127240634175,33.1597615793152
3474.024345465381,3478.4736317252678,31.956871326123036,31.95302371666261,31.96062104901124
3478.4736317252678,3479.409650802816,31.999372783447257,31.988839791320814,32.00312250633546
3479.409650802816,3492.2702827086337,32.49928610639647,32.48206773160401,32.496350446618656
3492.2702827086337,3509.3967383868694,32.19802927719725,32.18373920445558,32.19802191947022
3509.3967383868694,3527.2539217254875,32.52265571381834,32.508365641076665,32.52264835609131
3527.2539217254875,3541.8116107367423,32.421719931884745,32.40074447647705,32.415027191491696
3541.8116107367423,3566.8350217435454,32.253118428222635,32.23214297281494,32.23974030516357
3566.8350217435454,3580.8713966661758,32.788847825830054,32.76787237042236,32.77546970277099
3580.8713966661758,3582.5514081737374,32.957449329492164,32.943159256750484,32.9440712064331
3582.5514081737374,3607.2231036856333,32.977424285888645,32.963134213146965,32.9611178607788
3607.2231036856333,3624.349559363869,34.47837609071043,34.46408601796875,34.45488548140868
3624.349559363869,3624.9197713787776,34.14116798141783,34.125073441827396,34.117677372116084
3624.9197713787776,3625.004291899649,35.34458612272338,35.33517696579896,35.31681790242005
3625.004291899649,3637.017609666347,34.54911022420348,34.542629369329845,34.518400071725466
3637.017609666347,3640.361976570942,35.705749297183225,35.710231435977185,35.68600213837281
3640.361976570942,3654.151298013893,35.72785515606994,35.73526559691469,35.708107997259525
3654.151298013893,3656.764431713742,35.792974863345336,35.80038530419008,35.77322770453492
3656.764431713742,3657.6853192154454,37.17167989097901,37.16812733815615,37.15193273216859
3657.6853192154454,3658.193151557186,36.53321495248719,36.53259070171511,36.5145916288788
3658.193151557186,3658.7586858204622,36.598334659762585,36.5977104089905,36.57971133615419
3658.7586858204622,3671.010259587966,45.489737416204854,45.48911316543277,45.443251151376366
3671.010259587966,3674.248023234399,45.17143393265994,45.17080968188785,45.12494766783145
3674.248023234399,3674.876488802789,45.34689679958499,45.34040231458744,45.29454030053104
3674.876488802789,3680.261794140224,54.129114128182955,54.12930502585142,54.06488392952268
3680.261794140224,3689.8045268474825,53.640441704965184,53.647317985299665,53.58170931516721
3689.8045268474825,3708.663787749545,51.760801633172576,51.765873446658304,51.7020692433746
3708.663787749545,3722.275492076085,51.61109965328977,51.62285684944151,51.552367263491796
3722.275492076085,3728.1060650628956,51.69832521945188,51.7130107176544,51.63959282965391
3728.1060650628956,3751.3945343539444,51.18583022383116,51.20720110469969,51.13197874985045
3751.3945343539444,3768.107028250429,49.493739659307835,49.515110540176366,49.44966360519101
3768.107028250429,3774.960041139301,48.444301108886684,48.45470899608761,48.38926206110226
3774.960041139301,3781.723540003584,40.088627750051835,40.09903563725276,40.0614516434875
3781.723540003584,3789.7634460971085,47.85757973674619,47.90315148716123,47.872252876061985
3789.7634460971085,3792.709078423884,46.47887470911252,46.535409453195165,46.493547848428314
3792.709078423884,3794.12998157651,46.08077150696408,46.13730625104673,46.09544464627988
3794.12998157651,3799.356463838033,44.755106588470426,44.80495594988706,44.7702785293121
3799.356463838033,3805.578130433586,45.290835986077845,45.34068534749448,45.30600792691952
3805.578130433586,3809.038669296144,36.65163525469667,36.701484616113305,36.68536627781069
3809.038669296144,3810.6368820943626,36.65163525469667,36.701484616113305,36.68536627781069
3810.6368820943626,3828.3302330297,42.64853016042483,42.69837952184147,42.59823195409244
3828.3302330297,3844.419297567622,41.976077106481966,42.02316606341862,41.92285059809879
3844.419297567622,3849.6342996919593,35.61395045722048,35.62392585408328,35.52361038876345
3849.6342996919593,3853.7470278666965,28.911733521185315,28.921708918048115,28.89955244794923
3853.7470278666965,3889.8166260908492,29.682175258767714,29.692150655630513,29.67586441975709
3889.8166260908492,3892.5136836691263,29.660069399880996,29.670044796743795,29.65083025881959
3892.5136836691263,3904.716267074108,29.498992672476206,29.513033836715714,29.493819298791507
3904.716267074108,3909.515931086953,37.10847787837828,37.12251904261779,37.10330450469358
3909.515931086953,3913.155588127279,38.48230833721618,38.489664118789676,38.47713496353148
3913.155588127279,3934.2037645115165,39.15752179563903,39.16504547478333,39.14958801747435
3934.2037645115165,3956.068166900776,37.756034456451445,37.67952890614933,37.74810067828677
3956.068166900776,3969.6915725535655,31.234651052847305,31.240987158187888,31.226717274682628
3969.6915725535655,3994.982124913918,31.849293418936174,31.852701222225978,31.839618912524426
3994.982124913918,4000.0,31.992310016152967,32.00240320210879,31.989320892407235
