start_s,end_s,supply_GiB_s
3.26,3.27,27.838034859139952
3.27,3.2800000000000002,38.19750670363828
3.2800000000000002,3.29,34.78903537460246
3.29,3.3,29.239750498907597
3.3,3.31,29.267541338707815
3.31,3.3200000000000003,20.55847986877052
3.3200000000000003,3.33,27.332787461740736
3.33,3.34,34.27872945449599
3.34,3.35,33.04488375128494
3.35,3.3600000000000003,36.061342765366135
3.3600000000000003,3.37,40.0
3.37,3.38,35.66032509006254
3.38,3.39,35.20925805359002
3.39,3.4000000000000004,20.864580380888583
3.4000000000000004,3.41,33.7940344395447
3.41,3.42,32.23901279539314
3.42,3.4299999999999997,32.94695917046738
3.4299999999999997,3.44,30.221404794665432
3.44,3.45,31.647209856984773
3.45,3.46,25.912947159793475
3.46,3.4699999999999998,40.0
3.4699999999999998,3.48,15.91198066902507
3.48,3.49,21.551513671875
3.49,3.5,28.073856136297763
3.5,3.51,36.7320231709291
3.51,3.52,37.14719821832114
3.52,3.5300000000000002,21.900987415858253
3.5300000000000002,3.54,23.045214791110993
3.54,3.55,23.859385139139704
3.55,3.56,35.46046239588031
3.56,3.5700000000000003,29.574712206111144
3.5700000000000003,3.58,35.969434920627464
3.58,3.59,40.0
3.59,3.6,21.529877461192882
3.6,3.6100000000000003,14.593316635264273
3.6100000000000003,3.62,40.0
3.62,3.63,40.0
3.63,3.64,40.0
3.64,3.6500000000000004,40.0
3.6500000000000004,3.66,40.0
3.66,3.67,40.0
3.67,3.6799999999999997,40.0
3.6799999999999997,3.69,40.0
3.69,3.7,40.0
3.7,3.71,40.0
3.71,3.7199999999999998,40.0
3.7199999999999998,3.73,40.0
3.73,3.74,40.0
3.74,3.75,40.0
3.75,3.76,40.0
3.76,3.77,40.0
3.77,3.7800000000000002,40.0
3.7800000000000002,3.79,40.0
3.79,3.8,40.0
3.8,3.81,40.0
3.81,3.8200000000000003,40.0
3.8200000000000003,3.83,40.0
3.83,3.84,39.12097779832948
3.84,3.85,22.60894775390625
3.85,3.8600000000000003,37.615852284905486
3.8600000000000003,3.87,40.0
3.87,3.88,40.0
3.88,3.89,36.05520302734294
3.89,3.9000000000000004,11.741847519782823
3.9000000000000004,3.91,18.328857421875
3.91,3.92,33.38496429344559
3.92,3.9299999999999997,40.0
3.9299999999999997,3.94,40.0
3.94,3.95,15.168807679210659
3.95,3.96,32.11444732345808
3.96,3.9699999999999998,40.0
3.9699999999999998,3.98,40.0
3.98,3.99,40.0
3.99,4.0,40.0
