case,num_ssu,block,relative_start_ms,relative_end_ms,absolute_start_ms,absolute_end_ms,duration_ms,rolling_window_ms,npu_id,raw_5ms_compute_utilization_pct,rolling_100ms_compute_utilization_pct,cumulative_compute_utilization_pct
baseline,4,567,2835.0,2840.0,12971.618340562687,12976.618340562687,5.0,100.0,27,100.0,95.70079188077943,79.03225606259416
baseline,4,567,2835.0,2840.0,12971.618340562687,12976.618340562687,5.0,100.0,28,100.0,100.0,100.00000000000033
baseline,4,567,2835.0,2840.0,12971.618340562687,12976.618340562687,5.0,100.0,29,100.0,100.0,91.29421305442213
baseline,4,567,2835.0,2840.0,12971.618340562687,12976.618340562687,5.0,100.0,30,100.0,100.0,92.86639335242964
baseline,4,567,2835.0,2840.0,12971.618340562687,12976.618340562687,5.0,100.0,31,100.0,100.0,49.712845390008496
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,0,100.0,99.73399772125595,81.84530244005177
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,1,100.0,100.0,74.22035503015822
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,2,0.0,18.133876432781108,52.17184188507179
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,3,43.91543478355743,26.291817933532002,81.02413926722508
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,4,100.0,98.85085410657484,70.72318815113
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,5,0.0,48.671837221216265,68.28836430691726
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,6,100.0,100.0,71.36270592161237
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,7,100.0,70.61432690934635,75.7036235180677
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,8,48.76566671253386,12.311358137694697,78.25580727518535
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,9,0.0,4.480377450941887,89.3511700727769
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,10,100.0,100.0,72.31164584000372
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,11,66.23904318199493,71.80757736577652,79.45980894289295
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,12,35.01956076011993,12.425251294269401,67.69154671008488
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,13,100.0,87.6006841050621,87.90764608800086
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,14,38.66664822886378,16.513027212169618,80.67512754742339
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,15,100.0,100.00000000000091,92.31682770128879
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,16,0.0,21.411691903609608,59.58262239803762
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,17,0.0,5.151466094061107,31.578282383278808
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,18,0.0,9.177997890546976,81.76364389713547
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,19,100.0,27.35596423987772,67.55668903381971
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,20,0.0,18.133876432781108,78.6044889569981
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,21,100.0,100.0,63.72423174085424
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,22,100.0,100.0,95.82786105902782
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,23,100.0,100.0,93.04336608266294
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,24,100.0,100.0,100.00000000000017
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,25,100.0,100.0,88.12084063988766
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,26,100.0,100.0,100.00000000000028
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,27,100.0,100.0,79.06910622768625
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,28,100.0,100.0,100.00000000000033
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,29,100.0,100.0,91.3095132072263
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,30,100.0,100.0,92.8789304467136
baseline,4,568,2840.0,2845.0,12976.618340562687,12981.618340562687,5.0,100.0,31,100.0,100.0,49.80122351761832
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,0,100.0,99.73399772125595,81.87715278664817
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,1,100.0,100.0,74.26558247747374
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,2,90.28842062340118,22.648297463951167,52.23871307584079
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,3,76.56479618821322,30.120057742942663,81.01631585831453
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,4,99.74336150615272,98.83802218188248,70.77410073596337
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,5,0.0,43.671837221216265,68.16856015901038
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,6,100.0,100.0,71.41294678841656
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,7,100.0,70.61432690934635,75.74624873996582
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,8,0.0,9.849086510155757,78.11851638522887
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,9,0.0,4.480377450941887,89.19441363405272
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,10,100.0,100.0,72.36022189993353
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,11,100.0,76.80757736577652,79.49584436580015
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,12,18.351805521197093,13.342841570329256,67.60498576063068
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,13,47.2900426265187,84.96518623638804,87.83638713455966
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,14,0.0,15.449522071234242,80.53359223593668
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,15,100.0,100.00000000000091,92.33030695093565
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,16,0.0,21.411691903609608,59.47809148154983
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,17,0.0,5.151466094061107,31.522881887869545
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,18,23.06582540855743,10.331289160974848,81.66066526820813
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,19,75.2665010725832,31.11928929350688,67.57021501985263
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,20,0.0,18.133876432781108,78.46658634479284
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,21,100.0,100.0,63.787873439554495
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,22,100.0,100.0,95.83518060102952
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,23,100.0,100.0,93.05557070357055
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,24,100.0,100.0,100.00000000000016
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,25,100.0,100.0,88.141681270344
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,26,100.0,100.0,100.00000000000028
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,27,100.0,100.0,79.10582709395347
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,28,100.0,100.0,100.00000000000033
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,29,100.0,100.0,91.3247596752838
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,30,100.0,100.0,92.89142355119306
baseline,4,569,2845.0,2850.0,12981.618340562687,12986.618340562687,5.0,100.0,31,100.0,100.0,49.88929154653478
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,0,100.0,99.73399772125595,81.90889157336157
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,1,100.0,100.0,74.31065150991249
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,2,0.3809615405043587,22.667345540976385,52.147893896269274
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,3,0.0,28.155685539897604,80.87443089183762
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,4,99.65121359215118,98.82058286149004,70.82467361311956
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,5,66.79314041313773,42.01149424187315,68.16615136786174
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,6,100.0,100.0,71.46301168020568
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,7,100.0,70.61432690934635,75.78872466161212
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,8,0.0,9.849086510155757,77.98170637404634
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,9,22.401887254709436,5.600471813677359,89.07743898189976
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,10,100.0,100.0,72.40862781604574
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,11,100.0,78.72702474280959,79.5317535700632
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,12,0.0,11.823263068456072,67.48658823740716
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,13,79.59353536949493,83.94486300486278,87.8219513171077
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,14,0.0,15.449522071234242,80.39255266984922
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,15,100.0,100.00000000000091,92.34373898779916
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,16,48.37405294761993,23.830394550990604,59.458644829126136
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,17,0.0,5.151466094061107,31.467675439729668
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,18,22.82416404417745,11.47249736318372,81.55762411019758
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,19,0.0,31.11928929350688,67.45187839109633
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,20,0.0,18.133876432781108,78.32916675399636
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,21,100.0,100.0,63.85129222512445
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,22,100.0,100.0,95.842474505406
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,23,100.0,100.0,93.06773257624381
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,24,100.0,100.0,100.00000000000016
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,25,100.0,100.0,88.16244890384603
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,26,100.0,100.0,100.00000000000028
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,27,100.0,100.0,79.14241934072413
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,28,100.0,100.0,100.00000000000033
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,29,100.0,100.0,91.33995274065109
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,30,100.0,100.0,92.9038728969878
baseline,4,570,2850.0,2855.0,12986.618340562687,12991.618340562687,5.0,100.0,31,100.0,100.0,49.977051105997944
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,0,100.0,99.73399772125595,81.94051938529626
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,1,100.0,100.0,74.35556295832173
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,2,0.0,20.230637522501638,52.056726249597475
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,3,0.0,24.09604619435413,80.7330420266421
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,4,100.0,99.3334133106764,70.87567942848125
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,5,0.0,37.01149424187315,68.04697977456128
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,6,100.0,100.0,71.51290151992559
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,7,100.0,75.60507378518741,75.83105206604986
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,8,0.0,9.849086510155757,77.84537471954626
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,9,0.0,5.3541629651244875,88.92170919346987
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,10,100.0,100.0,72.456864480703
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,11,76.23908285138896,77.53897888537904,79.52599715272287
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,12,0.0,10.674273256263405,67.36860469153757
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,13,100.0,87.93091629345872,87.84324161200787
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,14,0.0,15.449522071234242,80.25200624909773
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,15,100.0,100.00000000000091,92.35712405949882
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,16,58.68440657042811,26.76461487951201,59.457291265736814
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,17,22.401887254691246,6.271560456795669,31.4518261596859
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,18,0.0,10.621940467755849,81.41504085126365
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,19,40.19686788902618,33.12913268795819,67.40422977133746
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,20,78.96945089683868,22.08234897762304,78.33028613186846
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,21,100.0,100.0,63.914489266688925
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,22,100.0,100.0,95.84974290662034
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,23,100.0,100.0,93.07985192488674
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,24,100.0,100.0,100.00000000000016
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,25,100.0,100.0,88.1831439232449
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,26,100.0,100.0,100.00000000000028
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,27,100.0,100.0,79.17888364257601
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,28,100.0,100.0,100.00000000000033
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,29,100.0,100.0,91.35509268341218
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,30,100.0,100.0,92.91627871360147
baseline,4,571,2855.0,2860.0,12991.618340562687,12996.618340562687,5.0,100.0,31,100.0,100.0,50.064503813854586
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,0,100.0,99.73399772125595,81.97203680347201
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,1,100.0,100.0,74.40031764774874
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,2,0.0,18.133876432781108,51.9658768146069
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,3,0.0,24.09604619435413,80.59214666533906
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,4,100.0,99.3334133106764,70.92650721307378
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,5,0.0,32.01149424187315,67.92822413795646
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,6,100.0,100.0,71.5626172240793
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,7,100.0,80.60507378518741,75.87323173085606
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,8,0.0,9.849086510155757,77.70951891724339
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,9,0.0,4.480377450941887,88.76652296451093
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,10,100.0,100.0,72.5049327800386
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,11,0.0,72.53897888537904,79.3872083269764
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,12,0.0,10.674273256263405,67.2510329556012
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,13,100.0,88.08324330916366,87.86445759523299
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,14,20.27041525230743,16.463042833849613,80.14732633461817
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,15,100.0,100.00000000000091,92.37046241192552
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,16,0.0,22.92402197334195,59.353526359513886
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,17,0.0,4.986433248867797,31.396936410716116
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,18,0.0,9.177997890546976,81.2729552651358
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,19,100.0,37.39370335600688,67.46111593229499
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,20,11.699931267066859,20.49682709769695,78.21400279004507
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,21,100.0,100.0,63.97746572521128
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,22,100.0,100.0,95.85698593819691
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,23,100.0,100.0,93.09192897213825
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,24,100.0,100.0,100.00000000000016
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,25,100.0,100.0,88.20376670871916
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,26,100.0,100.0,100.00000000000028
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,27,100.0,100.0,79.2152206693778
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,28,100.0,100.0,100.00000000000033
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,29,100.0,100.0,91.37017978169592
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,30,100.0,100.0,92.92864122893549
baseline,4,572,2860.0,2865.0,12996.618340562687,13001.618340562687,5.0,100.0,31,100.0,100.0,50.15165127665763
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,0,100.0,99.73399772125595,82.00344440485968
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,1,100.0,100.0,74.44491639749134
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,2,0.0,18.133876432781108,51.87534392817031
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,3,14.61093038902618,24.82659271380544,80.47719681119914
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,4,100.0,99.3334133106764,70.97715789737155
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,5,0.0,27.01149424187315,67.80988228405758
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,6,100.0,100.0,71.612159702783
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,7,100.0,81.4474032422986,75.91526442818906
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,8,49.24543255077879,12.311358137694697,77.65992991660494
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,9,0.0,4.480377450941887,88.61187745411979
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,10,100.0,100.0,72.55283359401066
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,11,47.92849630699493,70.89205002202652,79.33240220847469
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,12,5.71505636558868,10.960026074542839,67.14382742147227
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,13,100.0,88.08324330916366,87.8855996551716
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,14,56.97719510386378,16.715206167247743,80.10696025233463
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,15,100.0,100.00000000000091,92.38375428925666
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,16,0.0,21.411691903609608,59.250123003486856
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,17,0.0,4.815921772499678,31.342237915227063
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,18,0.0,9.177997890546976,81.13136475073661
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,19,100.0,42.00903832522272,67.51780388363245
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,20,0.0,18.133876432781108,78.07774146114255
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,21,100.0,100.0,64.04022275356456
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,22,100.0,100.0,95.86420373272966
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,23,100.0,100.0,93.10396393908574
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,24,100.0,100.0,100.00000000000016
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,25,100.0,100.0,88.22431763779805
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,26,100.0,100.0,100.00000000000028
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,27,100.0,100.0,79.2514310863301
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,28,100.0,100.0,100.00000000000033
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,29,100.0,100.0,91.38521431169298
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,30,100.0,100.0,92.94096066930321
baseline,4,573,2865.0,2870.0,13001.618340562687,13006.618340562687,5.0,100.0,31,100.0,100.0,50.238495089764506
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,0,100.0,100.0,82.03474276241644
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,1,100.0,100.0,74.48936002114787
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,2,72.39749044761993,21.753750955162104,51.91103461776935
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,3,100.0,29.82659271380544,80.51114951239705
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,4,75.3924999029914,98.10303830582598,70.9848367530335
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,5,0.0,22.01149424187315,67.69195205399835
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,6,100.0,100.0,71.66152985982164
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,7,100.0,81.4474032422986,75.95715092483569
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,8,0.0,9.849086510155757,77.52486916892389
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,9,0.0,4.480377450941887,88.45776984115611
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,10,100.0,100.0,72.60056779645586
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,11,100.0,75.13510579749709,79.36834585680778
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,12,47.65630991572834,13.342841570329256,67.10993608667967
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,13,15.162662255424948,83.84137642193491,87.7591249814329
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,14,0.0,15.449522071234242,79.96764379972187
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,15,100.0,100.00000000000091,92.39699993397099
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,16,0.0,21.411691903609608,59.14707931130688
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,17,0.0,4.815921772499678,31.287729675374496
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,18,53.68258566246368,11.86212717367016,81.08362774362656
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,19,48.594137791333196,44.43874521478938,67.48489315999367
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,20,0.0,18.133876432781108,77.94195408468839
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,21,100.0,100.0,64.10276149660184
baseline,4,574,2870.0,2875.0,13006.618340562687,13011.618340562687,5.0,100.0,22,100.0,100.0,95.87139642189014
