case,num_ssu,bin,relative_start_ms,relative_end_ms,absolute_start_ms,absolute_end_ms,duration_ms,npu_id,compute_busy_ms,compute_utilization,compute_utilization_pct,npu_link_busy_ms,npu_link_utilization,npu_link_utilization_pct,npu_link_served_gb,actual_npu_link_bandwidth_gbps,compute_request_ids,compute_layers,link_request_ids,link_layers
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,2,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[610],[11],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,3,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[579],[5],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,4,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[452],[7],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,6,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[646],[15],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,8,0.5,1.0,100.0,0.4001312255859375,0.800262451171875,80.0262451171875,0.020006561279296873,40.01312255859374,[584],[3],[584],[4]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,9,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[521],[1],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,10,0.5,1.0,100.0,0.5,1.0,100.0,0.025,50.0,[490],[4],[490],[5]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,11,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[555],[7],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,12,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[556],[11],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,13,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[493],[12],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,14,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[782],[15],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,15,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[943],[14],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,16,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[560],[11],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,17,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[753],"[7,8]",[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,18,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[594],[15],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,19,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[563],[2],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,20,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[724],[3],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,21,0.0,0.0,0.0,0.33891357771244657,0.6778271554248931,67.78271554248931,0.016945678885622328,33.89135777124466,[],[],[533],[0]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,22,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[566],[4],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,23,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[631],[13],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,24,0.5,1.0,100.0,0.06121764787349093,0.12243529574698186,12.243529574698186,0.0030608823936745465,6.121764787349093,[728],[0],[728],[1]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,25,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[537],[10],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,26,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[922],[9],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,27,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[347],[0],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,28,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[732],[9],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,29,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[541],[9],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,30,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[574],[15],[],[]
baseline,4,95,47.5,48.0,10184.118340562687,10184.618340562687,0.5,31,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[735],[13],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,0,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[864],[0],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,1,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[417],[13],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,2,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[610],[11],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,3,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[579],[5],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,4,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[452],[7],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,6,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[646],[15],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,8,0.5,1.0,100.0,0.327375843829941,0.654751687659882,65.4751687659882,0.01636879219149705,32.7375843829941,[584],[3],[584],[4]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,9,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[521],[1],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,10,0.5,1.0,100.0,0.5,1.0,100.0,0.025,50.0,[490],[4],[490],[5]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,11,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[555],[7],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,12,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[556],[11],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,13,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[493],[12],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,14,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[782],[15],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,15,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[943],[14],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,16,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[560],[11],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,17,0.5,1.0,100.0,0.04992361740551132,0.09984723481102264,9.984723481102264,0.002496180870275566,4.992361740551132,[753],[8],[753],[9]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,18,0.2720803371648799,0.5441606743297598,54.41606743297598,0.0,0.0,0.0,0.0,0.0,[594],[15],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,19,0.5,1.0,100.0,0.0727553817559965,0.145510763511993,14.551076351199299,0.0036377690877998246,7.2755381755996495,[563],[2],[563],[3]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,20,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[724],[3],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,22,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[566],[4],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,23,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[631],[13],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,24,0.5,1.0,100.0,0.4001312255859375,0.800262451171875,80.0262451171875,0.020006561279296876,40.01312255859375,[728],[0],[728],[1]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,25,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[537],[10],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,26,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[922],[9],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,27,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[347],[0],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,28,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[732],[9],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,29,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[541],[9],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,30,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[574],[15],[],[]
baseline,4,96,48.0,48.5,10184.618340562687,10185.118340562687,0.5,31,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[735],[13],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,0,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[864],[0],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,1,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[417],[13],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,2,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[610],[11],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,3,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[579],[5],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,4,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[452],[7],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,6,0.4070371799152781,0.8140743598305562,81.40743598305562,0.0,0.0,0.0,0.0,0.0,[646],[15],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,8,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[584],[3],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,9,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[521],[1],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,10,0.5,1.0,100.0,0.5,1.0,100.0,0.024999999999999998,49.99999999999999,[490],[4],[490],[5]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,11,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[555],[7],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,12,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[556],[11],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,13,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[493],[12],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,14,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[782],[15],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,15,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[943],[14],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,16,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[560],[11],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,17,0.5,1.0,100.0,0.5,1.0,100.0,0.024999999999999998,49.99999999999999,[753],[8],[753],[9]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,19,0.5,1.0,100.0,0.4001312255859375,0.800262451171875,80.0262451171875,0.020006561279296873,40.01312255859374,[563],[2],[563],[3]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,20,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[724],[3],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,22,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[566],[4],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,23,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[631],[13],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,24,0.5,1.0,100.0,0.4001312255859375,0.800262451171875,80.0262451171875,0.020006561279296876,40.01312255859375,[728],[0],[728],[1]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,25,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[537],[10],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,26,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[922],[9],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,27,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[347],[0],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,28,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[732],[9],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,29,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[541],[9],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,30,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[574],[15],[],[]
baseline,4,97,48.5,49.0,10185.118340562687,10185.618340562687,0.5,31,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[735],[13],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,0,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[864],[0],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,1,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[417],[13],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,2,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[610],[11],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,3,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[579],[5],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,4,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[452],[7],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,8,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[584],[3],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,9,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[521],[1],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,10,0.5,1.0,100.0,0.4395325593523012,0.8790651187046024,87.90651187046024,0.02197662796761506,43.95325593523012,[490],[4],[490],[5]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,11,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[555],[7],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,12,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[556],[11],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,13,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[493],[12],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,14,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[782],[15],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,15,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[943],[14],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,16,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[560],[11],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,17,0.5,1.0,100.0,0.5,1.0,100.0,0.025,50.0,[753],[8],[753],[9]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,19,0.5,1.0,100.0,0.399916127033066,0.799832254066132,79.9832254066132,0.0199958063516533,39.9916127033066,[563],[2],[563],[3]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,20,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[724],[3],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,22,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[566],[4],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,23,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[631],[13],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,24,0.5,1.0,100.0,0.4001312255859375,0.800262451171875,80.0262451171875,0.020006561279296873,40.01312255859374,[728],[0],[728],[1]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,25,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[537],[10],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,26,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[922],[9],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,27,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[347],[0],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,28,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[732],[9],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,29,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[541],[9],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,30,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[574],[15],[],[]
baseline,4,98,49.0,49.5,10185.618340562687,10186.118340562687,0.5,31,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[735],[13],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,0,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[864],[0],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,1,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[417],[13],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,2,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[610],[11],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,3,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[579],[5],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,4,0.5,1.0,100.0,0.389404296875,0.77880859375,77.880859375,0.01947021484375,38.9404296875,[452],[7],[452],[8]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,8,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[584],[3],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,9,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[521],[1],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,10,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[490],[4],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,11,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[555],[7],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,12,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[556],[11],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,13,0.5,1.0,100.0,0.0738845321466215,0.147769064293243,14.776906429324299,0.003694226607331075,7.3884532146621495,[493],[12],[493],[13]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,14,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[782],[15],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,15,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[943],[14],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,16,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[560],[11],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,17,0.5,1.0,100.0,0.13843087478198868,0.27686174956397736,27.686174956397736,0.006921543739099434,13.843087478198868,[753],[8],[753],[9]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,19,0.5,1.0,100.0,0.32562255859375,0.6512451171875,65.12451171875,0.0162811279296875,32.562255859375,[563],[2],[563],[3]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,20,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[724],[3],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,22,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[566],[4],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,23,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[631],[13],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,24,0.5,1.0,100.0,0.010666507399946568,0.021333014799893135,2.1333014799893135,0.0005333253699973284,1.0666507399946568,[728],[0],[728],[1]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,25,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[537],[10],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,26,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[922],[9],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,27,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[347],[0],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,28,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[732],[9],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,29,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[541],[9],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,30,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[574],[15],[],[]
baseline,4,99,49.5,50.0,10186.118340562687,10186.618340562687,0.5,31,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[735],[13],[],[]
adaptive_t0_i100ms,4,0,0.0,0.5,10906.062311812053,10906.562311812053,0.5,0,0.5,1.0,100.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[1024],[3],[1024],[4]
adaptive_t0_i100ms,4,0,0.0,0.5,10906.062311812053,10906.562311812053,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
adaptive_t0_i100ms,4,0,0.0,0.5,10906.062311812053,10906.562311812053,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
adaptive_t0_i100ms,4,0,0.0,0.5,10906.062311812053,10906.562311812053,0.5,3,0.5,1.0,100.0,0.00335693359375,0.0067138671875,0.67138671875,0.0001678466796875,0.335693359375,[611],[8],[611],[9]
adaptive_t0_i100ms,4,0,0.0,0.5,10906.062311812053,10906.562311812053,0.5,4,0.5,1.0,100.0,0.17240883664635476,0.3448176732927095,34.48176732927095,0.008620441832317739,17.240883664635476,[452],[10],[452],[11]
