case,resource,request_id,batch_id,npu_id,ssu_id,layer,block_idx,start_time_ms,end_time_ms,duration_ms,relative_start_ms,relative_end_ms,trace_overlap_start_ms,trace_overlap_end_ms,trace_overlap_ms,actual_rate_gbps_or_compute_units,trace_served_gb,size_gb,path_id,enqueue_time_ms,queue_wait_ms,installed_path_cir_gbps_at_dispatch
adaptive_t0_i100ms,link,710,,6,3,10,436,10918.62330822443,10918.626665158024,0.00335693359375,12.56099641237779,12.56435334597154,10918.62330822443,10918.626665158024,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10918.616794357242,0.006513867188914446,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,2,10,426,10918.626665158024,10918.630022091618,0.00335693359375,12.56435334597154,12.56771027956529,10918.626665158024,10918.630022091618,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10918.625086691227,0.001578466797582223,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,1,10,437,10918.62918285822,10918.633379025212,0.0041961669921875,12.566871046166852,12.57106721315904,10918.62918285822,10918.633379025212,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.117401070822,1.511781787397922,0.9727600480281872
adaptive_t0_i100ms,ssd,710,,6,2,10,427,10918.629282858219,10918.633479025211,0.0041961669921875,12.566971046166145,12.571167213158333,10918.629282858219,10918.633479025211,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.12340107078,1.5058817874396482,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,3,10,457,10918.629382858218,10918.63357902521,0.0041961669921875,12.567071046165438,12.571267213157626,10918.629382858218,10918.63357902521,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.118401070815,1.5109817874035798,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,3,10,455,10918.630022091618,10918.633379025212,0.00335693359375,12.56771027956529,12.57106721315904,10918.630022091618,10918.633379025212,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10918.625186691226,0.004835400392039446,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,1,10,437,10918.633379025212,10918.636735958806,0.00335693359375,12.57106721315904,12.57442414675279,10918.633379025212,10918.636735958806,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10918.633379025212,0.0,0.9727600480281872
adaptive_t0_i100ms,link,710,,6,2,10,427,10918.636735958806,10918.6400928924,0.00335693359375,12.57442414675279,12.57778108034654,10918.636735958806,10918.6400928924,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10918.633479025211,0.003256933594457223,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,2,10,435,10918.637675192203,10918.641871359196,0.0041961669921875,12.57536338015052,12.579559547142708,10918.637675192203,10918.641871359196,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.123601070778,1.5140741214254376,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,3,10,459,10918.637775192203,10918.641971359195,0.0041961669921875,12.575463380149813,12.579659547142,10918.637775192203,10918.641971359195,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.118801070812,1.5189741213907837,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,3,10,457,10918.6400928924,10918.643449825993,0.00335693359375,12.57778108034654,12.58113801394029,10918.6400928924,10918.643449825993,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10918.63357902521,0.006513867188914446,0.9562725895870315
adaptive_t0_i100ms,ssd,710,,6,1,10,445,10918.641771359196,10918.645967526189,0.0041961669921875,12.579459547143415,12.583655714135602,10918.641771359196,10918.645967526189,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.117801070819,1.5239702883773134,0.9727600480281872
adaptive_t0_i100ms,link,710,,6,2,10,435,10918.643449825993,10918.646806759587,0.00335693359375,12.58113801394029,12.58449494753404,10918.643449825993,10918.646806759587,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10918.641871359196,0.001578466797582223,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,2,10,438,10918.646067526188,10918.65026369318,0.0041961669921875,12.583755714134895,12.587951881127083,10918.646067526188,10918.65026369318,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.123801070777,1.522266455411227,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,3,10,460,10918.646167526187,10918.65036369318,0.0041961669921875,12.583855714134188,12.588051881126376,10918.646167526187,10918.65036369318,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.11920107081,1.5269664553779876,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,3,10,459,10918.646806759587,10918.65016369318,0.00335693359375,12.58449494753404,12.58785188112779,10918.646806759587,10918.65016369318,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10918.641971359195,0.004835400392039446,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,1,10,445,10918.65016369318,10918.653520626774,0.00335693359375,12.58785188112779,12.59120881472154,10918.65016369318,10918.653520626774,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10918.645967526189,0.0041961669921875,0.9727600480281872
adaptive_t0_i100ms,link,710,,6,2,10,438,10918.653520626774,10918.656877560368,0.00335693359375,12.59120881472154,12.59456574831529,10918.653520626774,10918.656877560368,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10918.65026369318,0.003256933594457223,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,2,10,442,10918.654459860172,10918.658656027164,0.0041961669921875,12.59214804811927,12.596344215111458,10918.654459860172,10918.658656027164,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.124001070775,1.5304587893970165,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,3,10,471,10918.654559860172,10918.658756027164,0.0041961669921875,12.592248048118563,12.59644421511075,10918.654559860172,10918.658756027164,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.119601070806,1.5349587893651915,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,3,10,460,10918.656877560368,10918.660234493962,0.00335693359375,12.59456574831529,12.59792268190904,10918.656877560368,10918.660234493962,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10918.65036369318,0.006513867188914446,0.9562725895870315
adaptive_t0_i100ms,ssd,710,,6,1,10,449,10918.658556027165,10918.662752194157,0.0041961669921875,12.596244215112165,12.600440382104352,10918.658556027165,10918.662752194157,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.118201070816,1.5403549563488923,0.9727600480281872
adaptive_t0_i100ms,link,710,,6,2,10,442,10918.660234493962,10918.663591427556,0.00335693359375,12.59792268190904,12.60127961550279,10918.660234493962,10918.663591427556,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10918.658656027164,0.001578466797582223,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,2,10,447,10918.662852194157,10918.667048361149,0.0041961669921875,12.600540382103645,12.604736549095833,10918.662852194157,10918.667048361149,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.124201070774,1.538651123382806,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,3,10,472,10918.662952194156,10918.667148361148,0.0041961669921875,12.600640382102938,12.604836549095126,10918.662952194156,10918.667148361148,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.120001070803,1.5429511233523954,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,3,10,471,10918.663591427556,10918.66694836115,0.00335693359375,12.60127961550279,12.60463654909654,10918.663591427556,10918.66694836115,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10918.658756027164,0.004835400392039446,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,1,10,449,10918.66694836115,10918.670305294743,0.00335693359375,12.60463654909654,12.60799348269029,10918.66694836115,10918.670305294743,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10918.662752194157,0.0041961669921875,0.9727600480281872
adaptive_t0_i100ms,link,710,,6,2,10,447,10918.670305294743,10918.673662228337,0.00335693359375,12.60799348269029,12.61135041628404,10918.670305294743,10918.673662228337,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10918.667048361149,0.003256933594457223,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,1,10,452,10918.671144528142,10918.675340695134,0.0041961669921875,12.608832716088727,12.613028883080915,10918.671144528142,10918.675340695134,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.118601070813,1.5525434573282837,0.9727600480281872
adaptive_t0_i100ms,ssd,710,,6,2,10,450,10918.671244528141,10918.675440695133,0.0041961669921875,12.60893271608802,12.613128883080208,10918.671244528141,10918.675440695133,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.124401070772,1.5468434573685954,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,3,10,474,10918.67134452814,10918.675540695132,0.0041961669921875,12.609032716087313,12.6132288830795,10918.67134452814,10918.675540695132,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.1204010708,1.5509434573395993,0.9562725895870315
adaptive_t0_i100ms,ssd,710,,6,0,10,68,10918.67188376154,10918.676079928533,0.0041961669921875,12.609571949487872,12.61376811648006,10918.67188376154,10918.676079928533,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.082101071072,1.589782690469292,1.1211471739985885
adaptive_t0_i100ms,link,710,,6,3,10,472,10918.673662228337,10918.67701916193,0.00335693359375,12.61135041628404,12.61470734987779,10918.673662228337,10918.67701916193,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10918.667148361148,0.006513867188914446,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,1,10,452,10918.67701916193,10918.680376095524,0.00335693359375,12.61470734987779,12.61806428347154,10918.67701916193,10918.680376095524,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10918.675340695134,0.001678466796875,0.9727600480281872
adaptive_t0_i100ms,ssd,710,,6,2,10,451,10918.679636862125,10918.683833029118,0.0041961669921875,12.617325050072395,12.621521217064583,10918.679636862125,10918.683833029118,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.124601070771,1.5550357913543849,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,3,10,482,10918.679736862125,10918.683933029117,0.0041961669921875,12.617425050071688,12.621621217063876,10918.679736862125,10918.683933029117,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.120801070798,1.5589357913268032,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,2,10,450,10918.680376095524,10918.683733029118,0.00335693359375,12.61806428347154,12.62142121706529,10918.680376095524,10918.683733029118,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10918.675440695133,0.004935400391332223,1.1664876847117667
adaptive_t0_i100ms,link,710,,6,3,10,474,10918.683733029118,10918.687089962712,0.00335693359375,12.62142121706529,12.62477815065904,10918.683733029118,10918.687089962712,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10918.675540695132,0.008192333985789446,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,0,10,68,10918.687089962712,10918.690446896306,0.00335693359375,12.62477815065904,12.62813508425279,10918.687089962712,10918.690446896306,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10918.676079928533,0.011010034178980277,1.1211471739985885
adaptive_t0_i100ms,ssd,710,,6,1,10,463,10918.68792919611,10918.692125363103,0.0041961669921875,12.625617384057477,12.629813551049665,10918.68792919611,10918.692125363103,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.11900107081,1.5689281252998626,0.9727600480281872
