case,num_ssu,bin,relative_start_ms,relative_end_ms,absolute_start_ms,absolute_end_ms,duration_ms,ssu_id,ssd_busy_ms,ssd_utilization,ssd_utilization_pct,ssd_served_gb,actual_ssd_bandwidth_gbps,request_ids,layers
adaptive_t0_i100ms,4,31,15.5,16.0,10921.562311812053,10922.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,31,15.5,16.0,10921.562311812053,10922.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[315,534,610,959,1009]","[8,13,15]"
adaptive_t0_i100ms,4,31,15.5,16.0,10921.562311812053,10922.062311812053,0.5,2,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[315,534,610,959,1009]","[8,13,15]"
adaptive_t0_i100ms,4,31,15.5,16.0,10921.562311812053,10922.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[315,534,959,1009]","[8,13,15]"
adaptive_t0_i100ms,4,32,16.0,16.5,10922.062311812053,10922.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,32,16.0,16.5,10922.062311812053,10922.562311812053,0.5,1,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[315,534,959,1009]","[8,13,15]"
adaptive_t0_i100ms,4,32,16.0,16.5,10922.062311812053,10922.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[315,534,959,1009]","[8,13,15]"
adaptive_t0_i100ms,4,32,16.0,16.5,10922.062311812053,10922.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[315,534,959,1009]","[8,13,15]"
adaptive_t0_i100ms,4,33,16.5,17.0,10922.562311812053,10923.062311812053,0.5,0,0.5,1.0,100.0,0.020000000000000004,40.00000000000001,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,33,16.5,17.0,10922.562311812053,10923.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[315,533,534,959,1009]","[4,8,13,15]"
adaptive_t0_i100ms,4,33,16.5,17.0,10922.562311812053,10923.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[315,533,534,959,1009]","[4,8,13,15]"
adaptive_t0_i100ms,4,33,16.5,17.0,10922.562311812053,10923.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[315,533,534,959,1009]","[4,8,13,15]"
adaptive_t0_i100ms,4,34,17.0,17.5,10923.062311812053,10923.562311812053,0.5,0,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,34,17.0,17.5,10923.062311812053,10923.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[315,533,534,959,1009,1071]","[4,6,8,13,15]"
adaptive_t0_i100ms,4,34,17.0,17.5,10923.062311812053,10923.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[315,533,534,959,1009,1071]","[4,6,8,13,15]"
adaptive_t0_i100ms,4,34,17.0,17.5,10923.062311812053,10923.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[533,534,959,1009,1071]","[4,6,8,13,15]"
adaptive_t0_i100ms,4,35,17.5,18.0,10923.562311812053,10924.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,35,17.5,18.0,10923.562311812053,10924.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[315,533,534,959,1009,1071]","[4,6,8,13,15]"
adaptive_t0_i100ms,4,35,17.5,18.0,10923.562311812053,10924.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[533,534,959,1009,1071]","[4,6,8,13,15]"
adaptive_t0_i100ms,4,35,17.5,18.0,10923.562311812053,10924.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[533,534,959,1009,1071]","[4,6,8,13,15]"
adaptive_t0_i100ms,4,36,18.0,18.5,10924.062311812053,10924.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,36,18.0,18.5,10924.062311812053,10924.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,533,534,959,1009,1071]","[4,6,8,11,13,15]"
adaptive_t0_i100ms,4,36,18.0,18.5,10924.062311812053,10924.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[417,533,534,959,1009,1071]","[4,6,8,11,13,15]"
adaptive_t0_i100ms,4,36,18.0,18.5,10924.062311812053,10924.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[417,533,534,959,1009,1071]","[4,6,8,11,13,15]"
adaptive_t0_i100ms,4,37,18.5,19.0,10924.562311812053,10925.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,37,18.5,19.0,10924.562311812053,10925.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,533,534,959,1009,1071]","[4,6,8,11,13,15]"
adaptive_t0_i100ms,4,37,18.5,19.0,10924.562311812053,10925.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[417,533,534,959,1009,1071]","[4,6,8,11,13,15]"
adaptive_t0_i100ms,4,37,18.5,19.0,10924.562311812053,10925.062311812053,0.5,3,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[417,533,534,959,1009,1071]","[4,6,8,11,13,15]"
adaptive_t0_i100ms,4,38,19.0,19.5,10925.062311812053,10925.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,38,19.0,19.5,10925.062311812053,10925.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,533,534,959,1009,1071]","[4,6,8,11,13,15]"
adaptive_t0_i100ms,4,38,19.0,19.5,10925.062311812053,10925.562311812053,0.5,2,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[417,533,534,959,1009,1071]","[4,6,8,11,13,15]"
adaptive_t0_i100ms,4,38,19.0,19.5,10925.062311812053,10925.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[417,533,534,959,1009,1071]","[4,6,8,11,13,15]"
adaptive_t0_i100ms,4,39,19.5,20.0,10925.562311812053,10926.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,39,19.5,20.0,10925.562311812053,10926.062311812053,0.5,1,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[417,533,534,670,959,1009,1071]","[4,6,7,8,11,13,15]"
adaptive_t0_i100ms,4,39,19.5,20.0,10925.562311812053,10926.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[417,533,534,670,959,1009,1071]","[4,6,7,8,11,13,15]"
adaptive_t0_i100ms,4,39,19.5,20.0,10925.562311812053,10926.062311812053,0.5,3,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[417,533,670,959,1009,1071]","[4,6,7,8,11,13]"
adaptive_t0_i100ms,4,40,20.0,20.5,10926.062311812053,10926.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,40,20.0,20.5,10926.062311812053,10926.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,533,534,670,959,1009,1071]","[4,6,7,8,11,13,15]"
adaptive_t0_i100ms,4,40,20.0,20.5,10926.062311812053,10926.562311812053,0.5,2,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[417,533,534,670,959,1009,1071]","[4,6,7,8,11,13,15]"
adaptive_t0_i100ms,4,40,20.0,20.5,10926.062311812053,10926.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[417,533,670,959,1009,1071]","[4,6,7,8,11,13]"
adaptive_t0_i100ms,4,41,20.5,21.0,10926.562311812053,10927.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,41,20.5,21.0,10926.562311812053,10927.062311812053,0.5,1,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[417,489,533,534,670,959,1009,1071]","[4,6,7,8,9,11,13,15]"
adaptive_t0_i100ms,4,41,20.5,21.0,10926.562311812053,10927.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[417,489,670,959,1009,1071]","[6,7,8,9,11,13]"
adaptive_t0_i100ms,4,41,20.5,21.0,10926.562311812053,10927.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[417,489,670,959,1071]","[6,7,8,9,11]"
adaptive_t0_i100ms,4,42,21.0,21.5,10927.062311812053,10927.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,42,21.0,21.5,10927.062311812053,10927.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,489,670,959,1009,1071]","[6,7,8,9,11,13]"
adaptive_t0_i100ms,4,42,21.0,21.5,10927.062311812053,10927.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[417,489,670,959,1071]","[6,7,8,9,11]"
adaptive_t0_i100ms,4,42,21.0,21.5,10927.062311812053,10927.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[417,489,670,1071]","[6,7,9,11]"
adaptive_t0_i100ms,4,43,21.5,22.0,10927.562311812053,10928.062311812053,0.5,0,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,43,21.5,22.0,10927.562311812053,10928.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,489,560,670,959,1071]","[4,6,7,8,9,11]"
adaptive_t0_i100ms,4,43,21.5,22.0,10927.562311812053,10928.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[417,489,560,670,959,1071]","[4,6,7,8,9,11]"
adaptive_t0_i100ms,4,43,21.5,22.0,10927.562311812053,10928.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[417,489,560,670]","[4,7,9,11]"
adaptive_t0_i100ms,4,44,22.0,22.5,10928.062311812053,10928.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,44,22.0,22.5,10928.062311812053,10928.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,489,541,560,670,959,1071]","[4,5,6,7,8,9,11]"
adaptive_t0_i100ms,4,44,22.0,22.5,10928.062311812053,10928.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[417,489,541,560,670]","[4,5,7,9,11]"
adaptive_t0_i100ms,4,44,22.0,22.5,10928.062311812053,10928.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[417,489,541,560,670]","[4,5,7,9,11]"
adaptive_t0_i100ms,4,45,22.5,23.0,10928.562311812053,10929.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,45,22.5,23.0,10928.562311812053,10929.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,489,541,560,670]","[4,5,7,9,11]"
adaptive_t0_i100ms,4,45,22.5,23.0,10928.562311812053,10929.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[417,489,541,560,670]","[4,5,7,9,11]"
adaptive_t0_i100ms,4,45,22.5,23.0,10928.562311812053,10929.062311812053,0.5,3,0.5,1.0,100.0,0.020000000000000004,40.00000000000001,"[417,489,541,560,670]","[4,5,7,9,11]"
adaptive_t0_i100ms,4,46,23.0,23.5,10929.062311812053,10929.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,46,23.0,23.5,10929.062311812053,10929.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,560,620,670]","[2,4,5,7,9,11]"
adaptive_t0_i100ms,4,46,23.0,23.5,10929.062311812053,10929.562311812053,0.5,2,0.5,1.0,100.0,0.020000000000000004,40.00000000000001,"[417,489,533,541,560,620,670]","[2,4,5,7,9,11]"
adaptive_t0_i100ms,4,46,23.0,23.5,10929.062311812053,10929.562311812053,0.5,3,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[417,489,533,541,560,620,670]","[2,4,5,7,9,11]"
adaptive_t0_i100ms,4,47,23.5,24.0,10929.562311812053,10930.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,47,23.5,24.0,10929.562311812053,10930.062311812053,0.5,1,0.5,1.0,100.0,0.020000000000000004,40.00000000000001,"[417,489,533,541,560,620,670]","[2,4,5,7,9,11]"
adaptive_t0_i100ms,4,47,23.5,24.0,10929.562311812053,10930.062311812053,0.5,2,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[417,489,533,541,560,620,670]","[2,4,5,7,9,11]"
adaptive_t0_i100ms,4,47,23.5,24.0,10929.562311812053,10930.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,560,620,670]","[2,4,5,7,9,11]"
adaptive_t0_i100ms,4,48,24.0,24.5,10930.062311812053,10930.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,48,24.0,24.5,10930.062311812053,10930.562311812053,0.5,1,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[417,489,533,541,560,620,670]","[2,4,5,7,9,11]"
adaptive_t0_i100ms,4,48,24.0,24.5,10930.062311812053,10930.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,560,620,670]","[2,4,5,7,9,11]"
adaptive_t0_i100ms,4,48,24.0,24.5,10930.062311812053,10930.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,560,620,670]","[2,4,5,7,9,11]"
adaptive_t0_i100ms,4,49,24.5,25.0,10930.562311812053,10931.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,49,24.5,25.0,10930.562311812053,10931.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,560,620,670]","[2,4,5,7,9,11]"
adaptive_t0_i100ms,4,49,24.5,25.0,10930.562311812053,10931.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,560,620,670]","[2,4,5,7,9,11]"
adaptive_t0_i100ms,4,49,24.5,25.0,10930.562311812053,10931.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,560,620,670]","[2,4,5,7,9,11]"
adaptive_t0_i100ms,4,50,25.0,25.5,10931.062311812053,10931.562311812053,0.5,0,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,50,25.0,25.5,10931.062311812053,10931.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,560,620,670]","[2,4,5,7,9,11]"
adaptive_t0_i100ms,4,50,25.0,25.5,10931.062311812053,10931.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,560,620,670]","[2,4,5,7,9,11]"
adaptive_t0_i100ms,4,50,25.0,25.5,10931.062311812053,10931.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,560,620]","[2,4,5,9,11]"
adaptive_t0_i100ms,4,51,25.5,26.0,10931.562311812053,10932.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,51,25.5,26.0,10931.562311812053,10932.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,560,620,670,1024]","[2,4,5,7,9,11]"
adaptive_t0_i100ms,4,51,25.5,26.0,10931.562311812053,10932.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,560,620,670,1024]","[2,4,5,7,9,11]"
adaptive_t0_i100ms,4,51,25.5,26.0,10931.562311812053,10932.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[489,533,541,560,620,1024]","[2,4,5,9]"
adaptive_t0_i100ms,4,52,26.0,26.5,10932.062311812053,10932.562311812053,0.5,0,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,52,26.0,26.5,10932.062311812053,10932.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,560,620,670,1009,1024]","[2,4,5,7,9,11,14]"
adaptive_t0_i100ms,4,52,26.0,26.5,10932.062311812053,10932.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,560,620,670,1009,1024]","[2,4,5,7,9,11,14]"
adaptive_t0_i100ms,4,52,26.0,26.5,10932.062311812053,10932.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[489,533,541,560,620,1009,1024]","[2,4,5,9,14]"
adaptive_t0_i100ms,4,53,26.5,27.0,10932.562311812053,10933.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,53,26.5,27.0,10932.562311812053,10933.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,560,620,670,1009,1024]","[2,4,5,7,9,11,14]"
adaptive_t0_i100ms,4,53,26.5,27.0,10932.562311812053,10933.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,560,620,670,1009,1024]","[2,4,5,7,9,11,14]"
adaptive_t0_i100ms,4,53,26.5,27.0,10932.562311812053,10933.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[489,533,541,560,620,1009,1024]","[2,4,5,9,14]"
adaptive_t0_i100ms,4,54,27.0,27.5,10933.062311812053,10933.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,54,27.0,27.5,10933.062311812053,10933.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,560,620,670,1009,1024]","[2,4,5,7,9,11,14]"
adaptive_t0_i100ms,4,54,27.0,27.5,10933.062311812053,10933.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,560,620,1009,1024]","[2,4,5,9,11,14]"
adaptive_t0_i100ms,4,54,27.0,27.5,10933.062311812053,10933.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[489,533,541,560,620,1009,1024]","[2,4,5,9,14]"
adaptive_t0_i100ms,4,55,27.5,28.0,10933.562311812053,10934.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,55,27.5,28.0,10933.562311812053,10934.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,560,620,670,710,1009,1024]","[2,4,5,7,9,11,14]"
adaptive_t0_i100ms,4,55,27.5,28.0,10933.562311812053,10934.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,560,620,710,1009,1024]","[2,4,5,9,11,14]"
adaptive_t0_i100ms,4,55,27.5,28.0,10933.562311812053,10934.062311812053,0.5,3,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[489,533,541,560,620,710,1009,1024]","[2,4,5,9,11,14]"
adaptive_t0_i100ms,4,56,28.0,28.5,10934.062311812053,10934.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,56,28.0,28.5,10934.062311812053,10934.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,560,620,670,710,1009,1024]","[2,4,5,7,9,11,14]"
adaptive_t0_i100ms,4,56,28.0,28.5,10934.062311812053,10934.562311812053,0.5,2,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[489,533,541,560,620,710,1009,1024]","[2,4,5,9,11,14]"
adaptive_t0_i100ms,4,56,28.0,28.5,10934.062311812053,10934.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[489,533,541,560,620,710,1009,1024]","[2,4,5,9,11,14]"
adaptive_t0_i100ms,4,57,28.5,29.0,10934.562311812053,10935.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,57,28.5,29.0,10934.562311812053,10935.062311812053,0.5,1,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[417,489,533,541,555,560,620,670,710,1009,1024]","[2,4,5,7,9,11,13,14]"
adaptive_t0_i100ms,4,57,28.5,29.0,10934.562311812053,10935.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[489,541,555,560,620,710,1009,1024]","[2,4,5,9,11,13,14]"
adaptive_t0_i100ms,4,57,28.5,29.0,10934.562311812053,10935.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[489,541,555,560,710,1009,1024]","[4,5,9,11,13,14]"
adaptive_t0_i100ms,4,58,29.0,29.5,10935.062311812053,10935.562311812053,0.5,0,0.5,1.0,100.0,0.020000000000000004,40.00000000000001,"[315,417,452,489,525,533,534,541,555,560,563,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,58,29.0,29.5,10935.062311812053,10935.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,489,541,555,560,620,670,710,1009,1024]","[2,4,5,7,9,11,13,14]"
adaptive_t0_i100ms,4,58,29.0,29.5,10935.062311812053,10935.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[489,541,555,560,620,710,1009,1024]","[2,4,5,9,11,13,14]"
adaptive_t0_i100ms,4,58,29.0,29.5,10935.062311812053,10935.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[489,541,555,560,710,1009,1024]","[4,5,9,11,13,14]"
adaptive_t0_i100ms,4,59,29.5,30.0,10935.562311812053,10936.062311812053,0.5,0,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[315,417,452,489,525,533,534,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,59,29.5,30.0,10935.562311812053,10936.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,489,541,555,560,566,620,670,710,1009,1024]","[0,2,4,5,7,9,11,13,14]"
adaptive_t0_i100ms,4,59,29.5,30.0,10935.562311812053,10936.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[489,541,555,560,566,710,1009,1024]","[0,4,5,9,11,13,14]"
adaptive_t0_i100ms,4,59,29.5,30.0,10935.562311812053,10936.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[489,541,555,560,566,710,1009,1024]","[0,4,5,9,11,13,14]"
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
