npu,request_id,next_request_id,role,compute_layer,read_layer,start_ms,end_ms,D_ms,C_ms,deadline_ms,clipped_start_ms,clipped_end_ms,actual_window_compute_ms,group,same_request,complete_cycle,V_GiB,B_GiB_s,mean_b_GiB_s,r,physically_received_GiB
27,27000009,27000009,A,2,3,2228.745026324732,2234.769037873321,6.024011548588987,6.024011548588987,2234.769037873321,2228.745026324732,2234.769037873321,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,28.475925926935663,1.0,0.171539306640625
27,27000009,27000009,A,3,4,2234.769037873321,2240.79304942191,6.024011548588987,6.024011548588987,2240.79304942191,2234.769037873321,2240.79304942191,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,28.475925926935663,1.0,0.171539306640625
27,27000009,27000009,A,4,5,2240.79304942191,2246.817060970499,6.024011548588987,6.024011548588987,2246.817060970499,2240.79304942191,2246.817060970499,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,28.475925926935663,1.0,0.171539306640625
27,27000009,27000009,A,5,6,2246.817060970499,2259.212804161931,12.395743191432302,6.024011548588987,2252.841072519088,2246.817060970499,2259.212804161931,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,13.83856570691055,0.4859742135310344,0.171539306640625
27,27000009,27000009,A,6,7,2259.212804161931,2274.155354821111,14.942550659179688,6.024011548588987,2265.23681571052,2259.212804161931,2274.155354821111,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,11.479921370401573,0.40314479676120385,0.171539306640625
27,27000009,27000009,A,7,8,2274.155354821111,2296.0217810174004,21.866426196289467,6.024011548588987,2280.1793663697,2274.155354821111,2296.0217810174004,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,7.844871635664618,0.2754913626265644,0.171539306640625
27,27000009,27000010,A,8,1,2296.0217810174004,2302.0457925659894,6.024011548588987,6.024011548588987,2302.0457925659894,2296.0217810174004,2302.0457925659894,6.024011548588987,gray,False,True,0.171539306640625,28.475925926935663,,,
27,27000010,27000010,B,1,2,2302.0457925659894,2330.6386345618703,28.592841995880917,28.592841995880917,2330.6386345618703,2302.0457925659894,2330.6386345618703,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
27,27000010,27000010,B,2,3,2330.6386345618703,2359.231476557751,28.592841995880917,28.592841995880917,2359.231476557751,2330.6386345618703,2359.231476557751,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
27,27000010,27000010,B,3,4,2359.231476557751,2387.824318553632,28.592841995880917,28.592841995880917,2387.824318553632,2359.231476557751,2387.824318553632,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
