policy,seed,request_id,npu_id,category,total_K,miss,admission_ms,completion_ms,ideal_ms,elapsed_ms,noncompute_ms,ratio,raw_ratio,passed
fixed256_od,19,19000012,19,LS,160,256,3185.138755657702,3549.2199265290956,58.92951067026337,364.0811708713936,305.15166020113026,6.178248669136055,6.178248669136055,False
fixed256_od,19,19000013,19,LS,200,256,3549.2199265290956,4017.7170299444365,72.35128428205302,468.4971034153409,396.1458191332879,6.475311503648778,6.475311503648778,False
fixed256_od,19,20000008,20,SL,64,1024,2013.9948764811309,2172.451098743823,101.00752608339441,158.4562222626921,57.4486961792977,1.5687565907897454,1.5687565907897454,False
fixed256_od,19,20000009,20,LL,128,1024,2172.451098743823,2460.089281367219,186.90687789087698,287.638182623396,100.73130473251902,1.5389384589224673,1.5389384589224673,False
fixed256_od,19,20000010,20,SL,64,2048,2460.089281367219,2660.941424704627,200.85214333740902,200.85214333740805,-9.663381206337363e-13,1.0,0.9999999999999952,True
fixed256_od,19,20000011,20,SL,80,2048,2660.941424704627,2904.743285055444,243.80186035081854,243.80186035081715,-1.3926637620897964e-12,1.0,0.9999999999999943,True
fixed256_od,19,20000012,20,SL,64,4096,2904.743285055444,3305.2846447409547,400.5413596855101,400.54135968551054,4.547473508864641e-13,1.0,1.000000000000001,True
fixed256_od,19,20000013,20,SS,64,256,3305.2846447409547,3448.4171953751497,26.717256165257165,143.132550634195,116.41529446893784,5.357307267964255,5.357307267964255,False
fixed256_od,19,20000014,20,LL,200,4096,3448.4171953751497,4632.642888169127,1130.6863062355314,1184.2256927939775,53.53938655844604,1.0473512293048797,1.0473512293048797,True
fixed256_od,19,21000005,21,LS,160,256,2344.8898961279933,2664.411858389447,58.92951067026337,319.5219622614536,260.59245159119024,5.422104453731511,5.422104453731511,False
fixed256_od,19,21000006,21,LS,160,256,2664.411858389447,3019.126442740033,58.92951067026337,354.71458435058594,295.78507368032257,6.0193030676153185,6.0193030676153185,False
fixed256_od,19,21000007,21,SS,80,256,3019.126442740033,3201.728435953787,32.085964974046185,182.6019932137542,150.51602823970802,5.691023890397499,5.691023890397499,False
fixed256_od,19,21000008,21,SL,64,1024,3201.728435953787,3362.442096058276,101.00752608339441,160.713660104489,59.7061340210946,1.59110579514441,1.59110579514441,False
fixed256_od,19,21000009,21,SL,64,4096,3362.442096058276,3769.2738357841436,400.5413596855101,406.83173972586746,6.290380040357377,1.0157046953785156,1.0157046953785156,True
fixed256_od,19,21000010,21,LS,160,256,3769.2738357841436,4097.1763932039,58.92951067026337,327.9025574197567,268.97304674949334,5.564318347296592,5.564318347296592,False
fixed256_od,19,22000009,22,LL,128,1024,2070.7888150977196,2345.1353866162426,186.90687789087698,274.346571518523,87.439693627646,1.4678249116048927,1.4678249116048927,True
fixed256_od,19,22000010,22,SL,64,1024,2345.1353866162426,2487.3523506725337,101.00752608339441,142.2169640562911,41.20943797289668,1.4079838361635855,1.4079838361635855,True
fixed256_od,19,22000011,22,LL,200,4096,2487.3523506725337,3661.456822495299,1130.6863062355314,1174.1044718227654,43.41816558723394,1.0383998332232296,1.0383998332232296,True
fixed256_od,19,22000012,22,SS,32,256,3661.456822495299,3728.881200911794,15.979837567787547,67.42437841649507,51.444540848707526,4.219340661660441,4.219340661660441,False
fixed256_od,19,22000013,22,LL,160,4096,3728.881200911794,4689.213917912154,915.9373744307104,960.3327170003599,44.39534256964953,1.048469845001404,1.048469845001404,True
fixed256_od,19,23000005,23,LS,128,256,2206.429813120181,2459.127572949956,48.19209238871334,252.69775982977535,204.505667441062,5.243552361070704,5.243552361070704,False
fixed256_od,19,23000006,23,SL,32,1024,2459.127572949956,2527.9568470575955,58.057852632638046,68.82927410763932,10.771421475001276,1.1855291056518678,1.1855291056518678,True
fixed256_od,19,23000007,23,LL,128,1024,2527.9568470575955,2837.651994990266,186.90687789087698,309.69514793267035,122.78827004179337,1.6569489118184384,1.6569489118184384,False
fixed256_od,19,23000008,23,LS,200,256,2837.651994990266,3265.3191112432646,72.35128428205302,427.66711625299877,355.31583197094574,5.910981684662135,5.910981684662135,False
fixed256_od,19,23000009,23,LS,200,256,3265.3191112432646,3736.1206554327177,72.35128428205302,470.8015441894531,398.4502599074001,6.507162227474614,6.507162227474614,False
fixed256_od,19,23000010,23,LL,200,4096,3736.1206554327177,4916.148518662291,1130.6863062355314,1180.0278632295735,49.341556994042094,1.0436385907584909,1.0436385907584909,True
fixed256_od,19,24000005,24,LS,128,256,2041.2057721308374,2316.848238745855,48.19209238871334,275.6424666150174,227.45037422630404,5.719661731881416,5.719661731881416,False
fixed256_od,19,24000006,24,SS,32,256,2316.848238745855,2379.687527913747,15.979837567787547,62.839289167892275,46.85945160010473,3.9324110086428465,3.9324110086428465,False
fixed256_od,19,24000007,24,LS,160,256,2379.687527913747,2743.857888052533,58.92951067026337,364.1703601387858,305.2408494685224,6.179762159853655,6.179762159853655,False
fixed256_od,19,24000008,24,LL,160,1024,2743.857888052533,3120.425106366455,229.85653940820262,376.56721831392224,146.71067890571962,1.6382706329932857,1.6382706329932857,False
fixed256_od,19,24000009,24,SS,80,256,3120.425106366455,3284.5607723795683,32.085964974046185,164.13566601311322,132.04970103906703,5.1154972632389235,5.1154972632389235,False
fixed256_od,19,24000010,24,LL,160,1024,3284.5607723795683,3691.855031195557,229.85653940820262,407.29425881598854,177.43771940778592,1.7719498425610332,1.7719498425610332,False
fixed256_od,19,24000011,24,SS,32,256,3691.855031195557,3760.814031722341,15.979837567787547,68.95900052678417,52.97916295899662,4.315375562126676,4.315375562126676,False
fixed256_od,19,24000012,24,SL,32,1024,3760.814031722341,3837.4883496454863,58.057852632638046,76.67431792314528,18.616465290507236,1.3206537005132313,1.3206537005132313,True
fixed256_od,19,24000013,24,LS,200,256,3837.4883496454863,4275.978519812601,72.35128428205302,438.4901701671147,366.13888588506165,6.060572034322322,6.060572034322322,False
fixed256_od,19,25000007,25,SL,32,4096,2235.147267523682,2463.890003490729,228.74273596704626,228.74273596704734,1.0800249583553523e-12,1.0,1.0000000000000047,True
fixed256_od,19,25000008,25,SL,64,1024,2463.890003490729,2586.973551234057,101.00752608339441,123.08354774332793,22.076021659933517,1.2185581858693082,1.2185581858693082,True
fixed256_od,19,25000009,25,SS,64,256,2586.973551234057,2709.95045108804,26.717256165257165,122.97689985398301,96.25964368872584,4.602901551466234,4.602901551466234,False
fixed256_od,19,25000010,25,LS,128,256,2709.95045108804,2954.9551570808158,48.19209238871334,245.0047059927756,196.81261360406225,5.083919245850302,5.083919245850302,False
fixed256_od,19,25000011,25,SL,64,1024,2954.9551570808158,3109.1151985729243,101.00752608339441,154.16004149210858,53.152515408714166,1.5262233169123465,1.5262233169123465,False
fixed256_od,19,25000012,25,SS,80,256,3109.1151985729243,3283.457180460623,32.085964974046185,174.3419818876987,142.2560169136525,5.433590107971541,5.433590107971541,False
fixed256_od,19,25000013,25,SL,32,1024,3283.457180460623,3362.8934704950957,58.057852632638046,79.43629003447268,21.37843740183463,1.368226457445938,1.368226457445938,True
fixed256_od,19,25000014,25,LL,200,4096,3362.8934704950957,4548.656605820494,1130.6863062355314,1185.7631353253987,55.07682908986726,1.0487109720760996,1.0487109720760996,True
fixed256_od,19,26000006,26,LL,160,2048,2248.657233544019,2707.207415258284,458.55018171426593,458.5501817142649,-1.0231815394945443e-12,1.0,0.9999999999999978,True
fixed256_od,19,26000007,26,SL,64,1024,2707.207415258284,2833.124903162768,101.00752608339441,125.917487904484,24.909961821089595,1.2466149086804017,1.2466149086804017,True
fixed256_od,19,26000008,26,SL,64,1024,2833.124903162768,2973.00329061394,101.00752608339441,139.87838745117188,38.870861367777465,1.3848313375746346,1.3848313375746346,True
fixed256_od,19,26000009,26,SL,80,2048,2973.00329061394,3229.357051390856,243.80186035081854,256.35376077691626,12.551900426097717,1.051484022345179,1.051484022345179,True
fixed256_od,19,26000010,26,SS,64,256,3229.357051390856,3362.9874315812044,26.717256165257165,133.6303801903482,106.91312402509104,5.0016505947987175,5.0016505947987175,False
fixed256_od,19,26000011,26,SL,32,2048,3362.9874315812044,3482.980341020945,114.952820977,119.99290943974074,5.040088462740741,1.0438448436489365,1.0438448436489365,True
fixed256_od,19,26000012,26,SL,64,4096,3482.980341020945,3885.4698959648076,400.5413596855101,402.48955494386246,1.9481952583523707,1.0048639053402175,1.0048639053402175,True
