label,seed,long_npus,short_npus,order,npu_id,assigned_role,S1_count,S2_count,S3_count,L_count,request_count,pure_8layer_compute_ms,first_16_types,first_16_original_request_ids,original_population_sha256,original_order_sha256
role_l11_s21_seed7_round_robin,7,11,21,round_robin,29,short,304,304,304,0,912,5167.049459882108,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,27 143 113 47 189 175 114 205 254 134 232 300 276 365 402 347,8ea25f8b5a79a92edddec6dba265a0a177adb6c7188ccb0256dd98bb61422e09,d91adb4df1fe959db8fe5009aa102dbedd17a883307582c51bfa2c23b8bd1ec9
role_l11_s21_seed7_round_robin,7,11,21,round_robin,30,short,304,304,304,0,912,5167.049459882108,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,33 449 119 121 479 149 140 508 231 176 530 246 277 1000047 258 350,5a195afdbd20cf863a4b51b8fec350f79cb6d6d72d192786a902ca2d27308336,4336eb062cd14160e5ad451159c8eb1c8ba4ceca0eb9b4d967baf81f6e4d1909
role_l11_s21_seed7_round_robin,7,11,21,round_robin,31,short,304,304,304,0,912,5167.049459882108,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,20 150 14 21 173 39 50 326 63 128 341 122 237 411 152 391,59a1aed9788dc27a8e6d7b245e136e04dcdfd933d79109045c3b479287778075,90373bd4066287a5cc950a195deae5890dddc762d6ebeaed0ba85d530d782e7f
role_l6_s26_seed7_random,7,6,26,random,0,long,0,0,0,43,43,8810.646328496809,L L L L L L L L L L L L L L L L,257 1000029 2000600 3000235 4000567 5000451 6000225 8000118 8000400 10000591 12000088 12000109 12000525 13000168 14000516 15000039,01befff0eeb65b39af22c7a08c8772a51be1a1552f4a7a3b5f0e0adbad0ed2d7,01befff0eeb65b39af22c7a08c8772a51be1a1552f4a7a3b5f0e0adbad0ed2d7
role_l6_s26_seed7_random,7,6,26,random,1,long,0,0,0,43,43,8810.646328496809,L L L L L L L L L L L L L L L L,1000136 1000310 1000359 2000108 2000515 3000119 4000207 4000224 4000548 7000166 7000339 7000500 9000016 12000171 12000491 13000161,562c55ed7645d081e07dad134599ba4aac15212b977002693262983a29622c0b,562c55ed7645d081e07dad134599ba4aac15212b977002693262983a29622c0b
role_l6_s26_seed7_random,7,6,26,random,2,long,0,0,0,43,43,8810.646328496809,L L L L L L L L L L L L L L L L,1000088 2000012 2000578 3000112 4000434 5000020 5000098 5000255 5000418 5000430 6000146 6000172 6000328 7000393 7000460 7000514,2257b505c46fa238b9728d99241079075484a8e38e861e9d577c308f01b9d0ed,2257b505c46fa238b9728d99241079075484a8e38e861e9d577c308f01b9d0ed
role_l6_s26_seed7_random,7,6,26,random,3,long,0,0,0,43,43,8810.646328496809,L L L L L L L L L L L L L L L L,194 2000449 2000590 3000203 4000335 4000461 5000528 5000592 6000257 8000001 8000053 8000464 9000071 10000470 11000076 11000313,7df4cddc1aba390174739fe427fdc12247e2301e88709991fa5bc8352b98d060,7df4cddc1aba390174739fe427fdc12247e2301e88709991fa5bc8352b98d060
role_l6_s26_seed7_random,7,6,26,random,4,long,0,0,0,42,42,8605.747576671301,L L L L L L L L L L L L L L L L,78 171 1000380 1000534 3000443 6000566 8000322 9000429 9000573 9000578 10000294 12000591 13000398 14000277 14000357 15000352,212a96caf0444f4582b62f2a12bca8b3fd1e30284d67c18803b536c6325309c2,212a96caf0444f4582b62f2a12bca8b3fd1e30284d67c18803b536c6325309c2
role_l6_s26_seed7_random,7,6,26,random,5,long,0,0,0,42,42,8605.747576671301,L L L L L L L L L L L L L L L L,57 98 380 390 1000217 2000333 3000006 3000279 3000355 4000041 6000211 6000460 7000252 7000263 8000471 9000060,1260a1975c69dbe3ed62387b39a0c0fcf4df44a1f0da8573e38d7cfe6c4bd0a5,1260a1975c69dbe3ed62387b39a0c0fcf4df44a1f0da8573e38d7cfe6c4bd0a5
role_l6_s26_seed7_random,7,6,26,random,6,short,247,247,247,0,741,4198.227686154212,S3 S2 S2 S1 S2 S1 S3 S2 S2 S2 S2 S2 S2 S3 S1 S3,27000302 26000081 9000128 29000249 3000286 31000480 14000503 9000046 20000194 1000230 14000140 9000556 13000340 15000537 3000219 29000067,c21eb58dc5bfd64170383377b87632cded2444d91a34bac0b1bc4811042d2753,8e62ffeed62e648d2a3b7219e1aa663726fae59d5aff537c4b1adc715870b165
role_l6_s26_seed7_random,7,6,26,random,7,short,247,247,247,0,741,4198.227686154212,S2 S3 S2 S1 S1 S2 S3 S2 S2 S3 S2 S2 S1 S1 S1 S3,31000001 17000095 5000354 31000569 14000067 27000430 23000509 4000530 5000051 11000468 30000207 8000216 18000057 28000466 14000345 31,f990c35a79e96b66cedd7759a7e872a4ec0d41aa3c04bf19edf7fe883941001b,6e944fce16166305f3ecb7138718c1503fadcfd1c4234afef5f0a12c1bc77f05
role_l6_s26_seed7_random,7,6,26,random,8,short,247,247,247,0,741,4198.227686154212,S1 S1 S1 S2 S2 S2 S1 S3 S2 S1 S3 S1 S3 S1 S2 S1,27000304 10000501 21000564 31000108 31000162 15000175 20000559 28000071 28000031 5000242 26000129 16000434 29000453 9000440 12000116 19000605,edebb3b07a5b83dccb479fabec89e11725a5c0c111758d790d346fd896251767,19bf401462e8c6b9acbfe84fef14156c5469f846e9e499de24ac3b86bba38aad
role_l6_s26_seed7_random,7,6,26,random,9,short,247,247,247,0,741,4198.227686154212,S2 S3 S2 S2 S2 S2 S1 S2 S2 S3 S3 S3 S3 S1 S2 S3,416 16000535 31000467 4000543 21000483 26000574 15000032 28000187 8000323 24000565 5000268 10000353 26000045 8000283 2000463 21000355,1a6a0af2c477d8020b43dee05dd2ec8551f1559c2352b17f47b18982fd535780,858f9b252d2b87915d38b25ea5bc7612850cdd852ee63e36e7c88b49723e2ae8
role_l6_s26_seed7_random,7,6,26,random,10,short,246,246,246,0,738,4181.230812930916,S3 S3 S2 S2 S1 S3 S1 S2 S3 S1 S1 S2 S2 S2 S2 S2,529 26000056 24000455 29000417 2000541 30000198 27000003 8000116 26000257 18000461 14000227 406 17000176 9000199 16000436 1000042,a2b9ab883da8d6a097c8a1df41560081ef1e8fe9b442e0da00a62db05e255a5b,bd2146230401852ed41f5e973711553b496e2f803c46787d2b98c7c4b3212561
role_l6_s26_seed7_random,7,6,26,random,11,short,246,246,246,0,738,4181.230812930916,S1 S2 S2 S3 S2 S1 S3 S1 S3 S3 S1 S1 S3 S2 S3 S3,13000028 19000214 31000307 26000368 3000548 10000405 31000091 18000321 11000194 8000275 31000291 31000082 27000344 5000058 19000078 16000410,9807b3ee9f6eb587d198a1fb77ea44a35a2dc129dc94a9e8d689a8c8281c9386,00282d2dcb455c428f9c5df9a150bcbb4e95af7fb90ea020e1765da163a6e562
role_l6_s26_seed7_random,7,6,26,random,12,short,246,246,246,0,738,4181.230812930916,S1 S2 S3 S2 S2 S3 S2 S3 S1 S1 S3 S2 S1 S3 S2 S1,2000175 13000594 19000315 1000072 3000090 3000327 20000035 28000585 11000007 20000326 7000344 16000567 28000023 1000001 10000518 10000069,6fee939058a32da8c661d2826a0ec1af28f123882d23708ede3f57ae51df90fd,5ba578aa19fdb3998c638a5caa8936d708db330a3b3cd290f7f4b90e00ade30d
role_l6_s26_seed7_random,7,6,26,random,13,short,246,246,246,0,738,4181.230812930916,S3 S3 S3 S2 S3 S2 S3 S3 S3 S1 S1 S3 S3 S3 S2 S2,31000588 24000511 12000343 24000451 17000468 23000233 15000441 9000446 2000019 6000121 26000432 24000182 21000281 20000261 26000507 14000017,e62d5d852dce77c4642bb19ac9f57e74e64dde9ce51bb258609fa2043fbcdd56,3f293731a54a0620499364ee996decffa074168da0f57b26723e02f942df7359
role_l6_s26_seed7_random,7,6,26,random,14,short,246,246,246,0,738,4181.230812930916,S3 S1 S2 S3 S1 S1 S3 S2 S2 S3 S2 S2 S1 S1 S3 S3,4000276 20000607 404 558 1000097 26000023 7000225 14000065 31000561 12000018 23000510 26000131 26000313 13000179 7000293 5000316,8d82cf90d3d7ac7da5b0542f7aa8aa8ad2c89f054ed9fa5cd8238c793aea3e66,1c31b8fec8e5205b1bfa6ef9dc90cb65905520b45b344589d9349a05cd4928ba
role_l6_s26_seed7_random,7,6,26,random,15,short,246,246,246,0,738,4181.230812930916,S3 S1 S2 S2 S1 S3 S1 S1 S1 S1 S2 S2 S1 S1 S2 S1,8000440 16000488 3000469 14000591 13000315 26000452 10000127 18000155 22000254 16000489 16000164 9000211 13000298 6000436 10000258 8000536,9b18f71e3046e0fdb32600f23875f59db74226ff810a7174ba1ed6a71c1b74f9,e8a84889cc740a7f5ceb9d86c1596da67126aadce9835bf4b2214a4036bef454
role_l6_s26_seed7_random,7,6,26,random,16,short,246,246,246,0,738,4181.230812930916,S2 S2 S3 S3 S2 S2 S1 S2 S3 S3 S1 S1 S3 S1 S1 S1,25000356 12000059 3000493 28000013 1000560 9000025 2000384 29000238 29000093 26000489 21000388 24000140 22000128 22000152 24000108 8000150,f748feafcfb8d0ed5400e3a0ddf5ded716363cfa0d8b944c83d07ca583b3f3d2,2b58d28ca6d18a74053c046f212afbd8f117a0449ec2f3540dda96a4bca393b6
role_l6_s26_seed7_random,7,6,26,random,17,short,246,246,246,0,738,4181.230812930916,S1 S2 S1 S1 S3 S2 S2 S1 S1 S3 S2 S3 S3 S1 S3 S1,9000167 19000470 18000347 24000591 6000403 25000337 5000576 30000168 29000557 3000492 18000521 31000570 401 318 20000515 23000196,62ebf448c53eeb645eced9c61e3b5942807e33acc76fdb7ef6c7d2e4b4d8a921,c4174373e0aa67daecab250b71b7f1416c8ca6a45db3606eb3e47d7910bc43d8
role_l6_s26_seed7_random,7,6,26,random,18,short,246,246,246,0,738,4181.230812930916,S2 S3 S2 S2 S3 S3 S3 S3 S3 S1 S3 S1 S2 S2 S3 S1,2000517 8000301 17000424 27000221 360 15000360 26000014 21000122 23000176 29000440 7000108 31000592 118 2000381 3000288 16000350,e2693e2f04f78563fa121835fd8c8849ee6b5014deddc1437f9c097b1e29553c,36fb250b0a97319920175d2d5c074110328bb0fe05d0ffbdfefa072ee2106bb1
role_l6_s26_seed7_random,7,6,26,random,19,short,246,246,246,0,738,4181.230812930916,S2 S2 S2 S2 S2 S2 S1 S2 S1 S1 S1 S1 S3 S2 S3 S1,16000374 19000367 29000192 23000597 27000391 17000196 8000291 26000266 1000007 11000153 12000539 26000150 24000534 28000160 31000278 7000476,fd7a8a08a10f80ef18759953a9884d799b3156cee37e107ceb2e4da49e495011,0015a9101ad72e5ea00b16e2a5066a94921b884b5af187058dd6311c98c7e35a
role_l6_s26_seed7_random,7,6,26,random,20,short,246,246,246,0,738,4181.230812930916,S3 S1 S1 S2 S3 S1 S3 S2 S2 S3 S3 S2 S2 S2 S2 S3,13000016 120 12000416 27000335 13000604 28000447 3000440 16000467 16000114 5000207 23000053 30000254 17000256 20000600 9000182 2000276,d8c8bc8f6a6ef0ebb2c214884f3691c81767550b1594559b4237d642adbdd571,ce28b18e535511356c223cfa69d6e0d8ddcdabbf2631520069e62d77d43697f3
role_l6_s26_seed7_random,7,6,26,random,21,short,246,246,246,0,738,4181.230812930916,S3 S2 S3 S3 S1 S3 S2 S1 S3 S2 S1 S3 S1 S2 S1 S2,12000400 11000208 20000105 1000298 50 5000303 28000340 10000398 2000323 17000020 8000228 28000419 4000554 28000594 27 7000062,45ce230efbe41697215d926a66db5111489b0761cb4707970dbd36ec669c168c,e3251e7afde4455a4ca4e1f33130fb0fd5e58965a52c0538fefc0740e308b578
role_l6_s26_seed7_random,7,6,26,random,22,short,246,246,246,0,738,4181.230812930916,S3 S1 S2 S1 S3 S1 S1 S1 S2 S1 S2 S3 S2 S1 S2 S1,25000322 11000035 21000576 24000460 20000575 29000204 22000015 17000601 4000372 31000505 22000549 5000371 22000178 7000207 22000421 2000032,85c4592d7893fba01bd320840b03ac9ca098051a3e954d8f65b905450b6ef866,414e5d44821381ca90d62a258bc71c14e9a0048a1c487842b7e910ffc44e03d1
role_l6_s26_seed7_random,7,6,26,random,23,short,246,246,246,0,738,4181.230812930916,S3 S3 S1 S3 S3 S2 S3 S1 S2 S3 S2 S2 S3 S3 S3 S1,11000473 29000598 9000268 7000038 29000024 12000483 28000387 13000587 23000517 31000031 23000082 11000503 29000590 25000551 96 2000329,9c591600464a9dadf984489753fd1bab31810c7c63df04581260ec0bfd5aac9c,53a2655e631579aa628da540a7ea6d06504cbdf81ed1f63637345f4abddf2c2d
role_l6_s26_seed7_random,7,6,26,random,24,short,246,246,246,0,738,4181.230812930916,S3 S2 S1 S3 S3 S3 S3 S3 S1 S1 S3 S2 S3 S1 S2 S3,2000382 13000099 1000375 24000395 16000076 12000497 22000468 16000101 21000602 555 14000410 2000148 24000470 6000140 26000119 17000119,4d2d90e7c933ad3468ab4807ac70b82d135b3579f452d7fdf7005189576f5856,b05dc9919266f14ff4aed00511697ef5b7c435782706b5579d5fc49c43bc0e6f
role_l6_s26_seed7_random,7,6,26,random,25,short,246,246,246,0,738,4181.230812930916,S3 S3 S2 S2 S3 S1 S2 S3 S3 S2 S2 S3 S2 S1 S2 S2,16000036 15000567 19000110 5000017 7000035 28000450 9000507 22000275 10000241 29000043 20000459 6000584 23000021 2000259 19000178 4000574,b41dcd8096c9535185e5a5dda9efe5ad17b8df753b0a586a74f3800e85d8fa42,8fcee59a32e63dd08a40bb71250d7cec4c68f9e40f0cb2e01153f9deb57338b5
role_l6_s26_seed7_random,7,6,26,random,26,short,246,246,246,0,738,4181.230812930916,S2 S3 S3 S1 S2 S1 S1 S2 S3 S2 S2 S1 S1 S2 S2 S1,12000334 11000284 24000446 19000392 15000243 12000529 11000532 28000369 15000198 452 26000478 6000493 17000270 7000151 12000204 25000006,fbde6db8187dca4b048a61518a29700239f0f89eb36d2cfa0db39da3d0af65b8,adcded14b76e807d2b0a66e2ba640de8060487bec52491692e4bb496c5454232
role_l6_s26_seed7_random,7,6,26,random,27,short,246,246,246,0,738,4181.230812930916,S1 S2 S2 S2 S3 S3 S1 S3 S3 S2 S1 S3 S3 S3 S2 S1,15000358 24000474 4000369 20000331 4000349 26000333 19000510 8000427 28000206 6000542 1000142 26000359 31000382 23000604 26000209 23000198,ec5d5489ef7fb15cf2373b419461ab7fdb2451ee37dbe04b970a2b0ba0afd290,d4f9255e02d1adf8a32bd65dd964b05e85fa147d49c826aa23e890e2747566ee
role_l6_s26_seed7_random,7,6,26,random,28,short,246,246,246,0,738,4181.230812930916,S3 S1 S3 S2 S2 S3 S1 S1 S1 S2 S3 S3 S1 S3 S2 S3,12000091 13000112 31000513 17000075 3000191 2000137 602 30000038 13000435 7000186 18000151 22000272 12000445 2000022 13000178 29000117,e4e4dd9910c6d11280f0bfd53562a76c173af1a798ce175b6563f9dcac13921d,6cc77e916e690069c40fc8048b985c3f99ec60ea3d7b260238b6bbd9d18358d8
role_l6_s26_seed7_random,7,6,26,random,29,short,246,246,246,0,738,4181.230812930916,S3 S3 S2 S1 S2 S3 S3 S2 S2 S3 S3 S2 S2 S2 S2 S2,14000053 13000138 16000134 21000228 18000499 12000140 20000525 15000398 31000362 23000083 25000233 25000032 15000462 1000104 16000328 22000227,4149aedadee98cb9040546e0cbeae22bb0f7a3b35a88a379e0a65a4f8ba812f8,f465e4be248737c0501b21bbf3160faa45cb85fb5b95f4f7d2f49308c700a352
role_l6_s26_seed7_random,7,6,26,random,30,short,246,246,246,0,738,4181.230812930916,S1 S3 S2 S3 S3 S2 S3 S3 S2 S1 S2 S3 S2 S1 S1 S3,12000466 24000445 13000373 10000580 11000587 4000386 10000043 17000027 3000528 4000504 17000056 21000537 27000066 26000413 30000095 22000061,83f71c7b20962b05c43ca793b6d483ed5cf167feb75fad6ece8af3fa911a960a,49fb94eab99f985cf154f331e20c0e74499b227908af0cfecf9dde7c9fae1555
role_l6_s26_seed7_random,7,6,26,random,31,short,246,246,246,0,738,4181.230812930916,S2 S1 S3 S1 S3 S3 S2 S3 S3 S1 S2 S1 S1 S1 S1 S2,30000382 85 20000557 13000122 24000509 22000453 23000031 27000573 4000017 11000544 3000078 18000207 30000547 1000495 16000461 18000409,2ff449a07f82490d9f29297b0304c2d9e53ad50951cc21e2663ed8ebf32362fe,af2f185efbf440048ed2f9cf3cdc32c6abe642c513c7d236c4dcf05ab71b53ee
role_l6_s26_seed7_round_robin,7,6,26,round_robin,0,long,0,0,0,43,43,8810.646328496809,L L L L L L L L L L L L L L L L,257 1000029 2000600 3000235 4000567 5000451 6000225 8000118 8000400 10000591 12000088 12000109 12000525 13000168 14000516 15000039,01befff0eeb65b39af22c7a08c8772a51be1a1552f4a7a3b5f0e0adbad0ed2d7,01befff0eeb65b39af22c7a08c8772a51be1a1552f4a7a3b5f0e0adbad0ed2d7
role_l6_s26_seed7_round_robin,7,6,26,round_robin,1,long,0,0,0,43,43,8810.646328496809,L L L L L L L L L L L L L L L L,1000136 1000310 1000359 2000108 2000515 3000119 4000207 4000224 4000548 7000166 7000339 7000500 9000016 12000171 12000491 13000161,562c55ed7645d081e07dad134599ba4aac15212b977002693262983a29622c0b,562c55ed7645d081e07dad134599ba4aac15212b977002693262983a29622c0b
role_l6_s26_seed7_round_robin,7,6,26,round_robin,2,long,0,0,0,43,43,8810.646328496809,L L L L L L L L L L L L L L L L,1000088 2000012 2000578 3000112 4000434 5000020 5000098 5000255 5000418 5000430 6000146 6000172 6000328 7000393 7000460 7000514,2257b505c46fa238b9728d99241079075484a8e38e861e9d577c308f01b9d0ed,2257b505c46fa238b9728d99241079075484a8e38e861e9d577c308f01b9d0ed
role_l6_s26_seed7_round_robin,7,6,26,round_robin,3,long,0,0,0,43,43,8810.646328496809,L L L L L L L L L L L L L L L L,194 2000449 2000590 3000203 4000335 4000461 5000528 5000592 6000257 8000001 8000053 8000464 9000071 10000470 11000076 11000313,7df4cddc1aba390174739fe427fdc12247e2301e88709991fa5bc8352b98d060,7df4cddc1aba390174739fe427fdc12247e2301e88709991fa5bc8352b98d060
role_l6_s26_seed7_round_robin,7,6,26,round_robin,4,long,0,0,0,42,42,8605.747576671301,L L L L L L L L L L L L L L L L,78 171 1000380 1000534 3000443 6000566 8000322 9000429 9000573 9000578 10000294 12000591 13000398 14000277 14000357 15000352,212a96caf0444f4582b62f2a12bca8b3fd1e30284d67c18803b536c6325309c2,212a96caf0444f4582b62f2a12bca8b3fd1e30284d67c18803b536c6325309c2
role_l6_s26_seed7_round_robin,7,6,26,round_robin,5,long,0,0,0,42,42,8605.747576671301,L L L L L L L L L L L L L L L L,57 98 380 390 1000217 2000333 3000006 3000279 3000355 4000041 6000211 6000460 7000252 7000263 8000471 9000060,1260a1975c69dbe3ed62387b39a0c0fcf4df44a1f0da8573e38d7cfe6c4bd0a5,1260a1975c69dbe3ed62387b39a0c0fcf4df44a1f0da8573e38d7cfe6c4bd0a5
role_l6_s26_seed7_round_robin,7,6,26,round_robin,6,short,247,247,247,0,741,4198.227686154212,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,89 385 39 201 437 280 329 1000085 299 344 1000191 426 400 1000230 492 477,c21eb58dc5bfd64170383377b87632cded2444d91a34bac0b1bc4811042d2753,5c515c24b7c98008e99fe65a21739427b86938a95721e82f4c83a391bc736810
role_l6_s26_seed7_round_robin,7,6,26,round_robin,7,short,247,247,247,0,741,4198.227686154212,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,8 72 31 32 159 65 111 195 83 210 309 87 415 374 137 458,f990c35a79e96b66cedd7759a7e872a4ec0d41aa3c04bf19edf7fe883941001b,7fe743ebe5490d2586be542e45214c9441dfea956fc037c0e0907b82894d6c78
role_l6_s26_seed7_round_robin,7,6,26,round_robin,8,short,247,247,247,0,741,4198.227686154212,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,7 15 28 43 86 154 55 180 175 107 188 184 179 225 356 197,edebb3b07a5b83dccb479fabec89e11725a5c0c111758d790d346fd896251767,e5a5873b3bb9f16c58e06d8dd8bb13a1174454a8c549adc9891a0bddc58ead90
role_l6_s26_seed7_round_robin,7,6,26,round_robin,9,short,247,247,247,0,741,4198.227686154212,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,16 95 67 91 157 258 125 216 307 141 252 518 176 332 542 277,1a6a0af2c477d8020b43dee05dd2ec8551f1559c2352b17f47b18982fd535780,6e98f7c04d8e5283cd55d0529ae40a1b3a99d8a81a158f5d5e6e14beb38b1c28
role_l6_s26_seed7_round_robin,7,6,26,round_robin,10,short,246,246,246,0,738,4181.230812930916,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,12 11 26 392 133 148 421 189 289 517 205 372 583 206 379 1000074,a2b9ab883da8d6a097c8a1df41560081ef1e8fe9b442e0da00a62db05e255a5b,7816e5f1fb01dbe7f2646908c2e9a0dff9f3612522689bc1379955d7eccbb11c
role_l6_s26_seed7_round_robin,7,6,26,round_robin,11,short,246,246,246,0,738,4181.230812930916,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,24 73 84 165 167 193 181 215 218 267 217 231 327 232 245 498,9807b3ee9f6eb587d198a1fb77ea44a35a2dc129dc94a9e8d689a8c8281c9386,b11a14fa1b77c2681df3b8d6ee21b2cd6ee06770486f91571a0e6469e1202ce5
role_l6_s26_seed7_round_robin,7,6,26,round_robin,12,short,246,246,246,0,738,4181.230812930916,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,3 240 113 134 295 223 315 303 288 347 338 348 375 341 516 462,6fee939058a32da8c661d2826a0ec1af28f123882d23708ede3f57ae51df90fd,c1c5a1d93c6ccf70996d11c352d5db7fee5a8898eea3b2792ba4133882ee8d4e
role_l6_s26_seed7_round_robin,7,6,26,round_robin,13,short,246,246,246,0,738,4181.230812930916,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,45 9 122 126 177 279 140 366 394 142 1000119 443 265 1000206 502 268,e62d5d852dce77c4642bb19ac9f57e74e64dde9ce51bb258609fa2043fbcdd56,b22f01e71930c1466e30e40a4549095962700243536904a2462f480db84a940e
role_l6_s26_seed7_round_robin,7,6,26,round_robin,14,short,246,246,246,0,738,4181.230812930916,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,10 54 51 109 204 346 114 404 402 129 410 407 343 604 471 470,8d82cf90d3d7ac7da5b0542f7aa8aa8ad2c89f054ed9fa5cd8238c793aea3e66,96dba720dc6332280663a742bec998bafd3553c9380569c48f7ec346e15c52e1
role_l6_s26_seed7_round_robin,7,6,26,round_robin,15,short,246,246,246,0,738,4181.230812930916,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,56 22 70 361 150 74 397 219 94 496 269 1000093 1000182 285 1000095 1000251,9b18f71e3046e0fdb32600f23875f59db74226ff810a7174ba1ed6a71c1b74f9,874a0929d303d65253574a5eaf61e42426b11025752fbbd427023ca5b3009d85
role_l6_s26_seed7_round_robin,7,6,26,round_robin,16,short,246,246,246,0,738,4181.230812930916,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,23 183 71 212 214 104 388 239 161 1000113 508 314 1000121 535 438 1000140,f748feafcfb8d0ed5400e3a0ddf5ded716363cfa0d8b944c83d07ca583b3f3d2,35727a8b4cb2a2b0a9b378cad2efd152d906d4e06c28451de48d188d8656a0d8
role_l6_s26_seed7_round_robin,7,6,26,round_robin,17,short,246,246,246,0,738,4181.230812930916,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,108 25 77 241 48 246 266 187 401 318 339 422 330 447 494 419,62ebf448c53eeb645eced9c61e3b5942807e33acc76fdb7ef6c7d2e4b4d8a921,b246c3330a61891d82fdd9091184244dd897f36836500faeee32b01d39947242
role_l6_s26_seed7_round_robin,7,6,26,round_robin,18,short,246,246,246,0,738,4181.230812930916,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,305 75 35 331 118 152 376 271 174 384 373 220 525 442 228 536,e2693e2f04f78563fa121835fd8c8849ee6b5014deddc1437f9c097b1e29553c,be5a39ea107f8adcf7857edf62559b79bd49f9c27b085d552daa546880c414d4
role_l6_s26_seed7_round_robin,7,6,26,round_robin,19,short,246,246,246,0,738,4181.230812930916,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,21 79 119 128 264 158 244 569 227 322 1000049 254 456 1000213 282 1000007,fd7a8a08a10f80ef18759953a9884d799b3156cee37e107ceb2e4da49e495011,202b3d08f3ebb863856ab3e3e6a7363600a3750406908bc02fad9cc1d6054862
role_l6_s26_seed7_round_robin,7,6,26,round_robin,20,short,246,246,246,0,738,4181.230812930916,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,13 234 112 20 273 135 41 313 145 120 395 151 297 423 319 304,d8c8bc8f6a6ef0ebb2c214884f3691c81767550b1594559b4237d642adbdd571,0446da0ef741ea3b4c5e3dd97f8caeb302c01b24ecd3f52ad4524ba6b815b0e8
role_l6_s26_seed7_round_robin,7,6,26,round_robin,21,short,246,246,246,0,738,4181.230812930916,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,27 37 110 50 88 124 103 143 164 172 229 202 311 328 207 396,45ce230efbe41697215d926a66db5111489b0761cb4707970dbd36ec669c168c,7c55d8c6f75004a84e049ce716380f256b06783abc69a3b94b9c5a7162f1f5c8
role_l6_s26_seed7_round_robin,7,6,26,round_robin,22,short,246,246,246,0,738,4181.230812930916,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,61 255 18 474 293 80 500 317 106 1000123 370 170 1000135 482 263 1000169,85c4592d7893fba01bd320840b03ac9ca098051a3e954d8f65b905450b6ef866,2fae50d201d86890554f31df15510292f7939c61a6031925e3ca51717cbafd92
role_l6_s26_seed7_round_robin,7,6,26,round_robin,23,short,246,246,246,0,738,4181.230812930916,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,29 92 0 38 97 81 60 182 96 144 226 149 156 250 256 162,9c591600464a9dadf984489753fd1bab31810c7c63df04581260ec0bfd5aac9c,76d487c381b20d6051b58a75b2a932f1ffb72795bda8fafa26274cf02b6d4bc9
role_l6_s26_seed7_round_robin,7,6,26,round_robin,24,short,246,246,246,0,738,4181.230812930916,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,93 191 5 115 324 235 236 367 283 425 382 333 427 433 424 538,4d2d90e7c933ad3468ab4807ac70b82d135b3579f452d7fdf7005189576f5856,b91e7e16b036a6802d2199144898897b4a7a41f37adde17ae88385b4550c868c
role_l6_s26_seed7_round_robin,7,6,26,round_robin,25,short,246,246,246,0,738,4181.230812930916,S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1 S2 S3 S1,163 59 42 190 105 230 312 130 275 350 160 310 606 242 342 1000207,b41dcd8096c9535185e5a5dda9efe5ad17b8df753b0a586a74f3800e85d8fa42,6fe5489cd3919b42d96026dd9656ade8ea82417659d9ef1779aefc349cae3830
