start_ms,end_ms,mean_demand_GiB_s_per_card,mean_supply_GiB_s_per_card
2079.7567255161953,2080.0714380406093,1.3149324665039066,1.3149324665039044
2080.0714380406093,2080.3861505650234,1.3149324665039066,1.3149324665039044
2080.3861505650234,2080.700023856039,1.3149324665039066,1.3149324665039044
2080.700023856039,2081.014736380453,1.3149324665039066,1.3149324665039044
2081.014736380453,2081.3286096714687,1.3149324665039066,1.3149324665039044
2081.3286096714687,2081.6424829624843,1.3149324665039066,1.3149324665039044
2081.6424829624843,2083.2059747837734,1.3149324665039066,1.3149324665039044
2083.2059747837734,2100.8359108958653,1.3149324665039066,1.3149324665039044
2100.8359108958653,2101.1472664866856,1.3149324665039066,1.3149324665039044
2101.1472664866856,2101.458622077506,1.3149324665039066,1.3149324665039044
2101.458622077506,2101.77333460192,1.3149324665039066,1.3149324665039044
2101.77333460192,2102.088047126334,1.3149324665039066,1.3149324665039044
2102.088047126334,2102.3994027171543,1.3149324665039066,1.3149324665039044
2102.3994027171543,2102.7141152415684,1.3149324665039066,1.3149324665039044
2102.7141152415684,2103.0254708323887,1.3149324665039066,1.3149324665039044
2103.0254708323887,2103.336826423209,1.3149324665039066,1.3149324665039044
2103.336826423209,2103.6481820140293,1.3149324665039066,1.3149324665039044
2103.6481820140293,2103.9595376048496,1.3149324665039066,1.3149324665039044
2103.9595376048496,2104.2742501292637,1.3149324665039066,1.3149324665039044
2104.2742501292637,2104.5881234202793,1.3149324665039066,1.3149324665039044
2104.5881234202793,2104.901996711295,1.3149324665039066,1.3149324665039044
2104.901996711295,2105.2133523021153,1.3149324665039066,1.3149324665039044
2105.2133523021153,2105.527225593131,1.3149324665039066,1.3149324665039044
2105.527225593131,2105.838581183951,1.3149324665039066,1.3149324665039044
2105.838581183951,2106.152454474967,1.3149324665039066,1.3149324665039044
2106.152454474967,2106.4663277659824,1.3149324665039066,1.3149324665039044
2106.4663277659824,2106.7776833568028,1.3149324665039066,1.3149324665039044
2106.7776833568028,2107.092395881217,1.3149324665039066,1.3149324665039044
2107.092395881217,2107.407108405631,1.3149324665039066,1.3149324665039044
2107.407108405631,2107.7209816966465,1.3149324665039066,1.3149324665039044
2107.7209816966465,2108.0356942210606,1.3149324665039066,1.3149324665039044
2108.0356942210606,2108.349567512076,1.3149324665039066,1.3149324665039044
2108.349567512076,2108.6642800364903,1.3149324665039066,1.3149324665039044
2108.6642800364903,2108.9789925609043,1.3149324665039066,1.3149324665039044
2108.9789925609043,2109.29286585192,1.3149324665039066,1.3149324665039044
2109.29286585192,2109.607578376334,1.3149324665039066,1.3149324665039044
2109.607578376334,2109.9214516673496,1.3149324665039066,1.3149324665039044
2109.9214516673496,2110.2353249583653,1.3149324665039066,1.3149324665039044
2110.2353249583653,2111.7988167796543,1.3149324665039066,1.3149324665039044
2111.7988167796543,2129.428752891746,1.3149324665039066,1.3149324665039044
2129.428752891746,2129.7401084825665,1.3149324665039066,1.3149324665039044
2129.7401084825665,2130.051464073387,1.3149324665039066,1.3149324665039044
2130.051464073387,2130.366176597801,1.3149324665039066,1.3149324665039044
2130.366176597801,2130.680889122215,1.3149324665039066,1.3149324665039044
2130.680889122215,2130.9922447130352,1.3149324665039066,1.3149324665039044
2130.9922447130352,2131.3069572374493,1.3149324665039066,1.3149324665039044
2131.3069572374493,2131.6183128282696,1.3149324665039066,1.3149324665039044
2131.6183128282696,2131.92966841909,1.3149324665039066,1.3149324665039044
2131.92966841909,2132.2410240099102,1.3149324665039066,1.3149324665039044
2132.2410240099102,2132.5523796007305,1.3149324665039066,1.3149324665039044
2132.5523796007305,2132.8670921251446,1.3149324665039066,1.3149324665039044
2132.8670921251446,2133.1809654161602,1.3149324665039066,1.3149324665039044
2133.1809654161602,2133.494838707176,1.3149324665039066,1.3149324665039044
2133.494838707176,2133.806194297996,1.3149324665039066,1.3149324665039044
2133.806194297996,2134.120067589012,1.3149324665039066,1.3149324665039044
2134.120067589012,2134.431423179832,1.3149324665039066,1.3149324665039044
2134.431423179832,2134.7452964708477,1.3149324665039066,1.3149324665039044
2134.7452964708477,2135.0591697618634,1.3149324665039066,1.3149324665039044
2135.0591697618634,2135.3705253526837,1.3149324665039066,1.3149324665039044
2135.3705253526837,2135.6852378770977,1.3149324665039066,1.3149324665039044
2135.6852378770977,2135.999950401512,1.3149324665039066,1.3149324665039044
2135.999950401512,2136.3138236925274,1.3149324665039066,1.3149324665039044
2136.3138236925274,2136.6285362169415,1.3149324665039066,1.3149324665039044
2136.6285362169415,2136.942409507957,1.3149324665039066,1.3149324665039044
2136.942409507957,2137.257122032371,1.3149324665039066,1.3149324665039044
2137.257122032371,2137.5718345567852,1.3149324665039066,1.3149324665039044
2137.5718345567852,2137.885707847801,1.3149324665039066,1.3149324665039044
2137.885707847801,2138.200420372215,1.3149324665039066,1.3149324665039044
2138.200420372215,2138.5142936632305,1.3149324665039066,1.3149324665039044
2138.5142936632305,2138.828166954246,1.3149324665039066,1.3149324665039044
2138.828166954246,2140.3916587755352,1.3149324665039066,1.3149324665039044
2140.3916587755352,2158.021594887627,1.3149324665039066,1.3149324665039044
2158.021594887627,2158.3329504784474,1.3149324665039066,1.3149324665039044
2158.3329504784474,2158.6443060692677,1.3149324665039066,1.3149324665039044
2158.6443060692677,2158.959018593682,1.3149324665039066,1.3149324665039044
2158.959018593682,2159.273731118096,1.3149324665039066,1.3149324665039044
2159.273731118096,2159.585086708916,1.3149324665039066,1.3149324665039044
2159.585086708916,2159.89979923333,1.3149324665039066,1.3149324665039044
2159.89979923333,2160.2111548241505,1.3149324665039066,1.3149324665039044
2160.2111548241505,2160.522510414971,1.3149324665039066,1.3149324665039044
2160.522510414971,2160.833866005791,1.3149324665039066,1.3149324665039044
2160.833866005791,2161.1452215966115,1.3149324665039066,1.3149324665039044
2161.1452215966115,2161.4599341210255,1.3149324665039066,1.3149324665039044
2161.4599341210255,2161.773807412041,1.3149324665039066,1.3149324665039044
2161.773807412041,2162.087680703057,1.3149324665039066,1.3149324665039044
2162.087680703057,2162.399036293877,1.3149324665039066,1.3149324665039044
2162.399036293877,2162.7129095848927,1.3149324665039066,1.3149324665039044
2162.7129095848927,2163.024265175713,1.3149324665039066,1.3149324665039044
2163.024265175713,2163.3381384667287,1.3149324665039066,1.3149324665039044
2163.3381384667287,2163.6520117577443,1.3149324665039066,1.3149324665039044
2163.6520117577443,2163.9633673485646,1.3149324665039066,1.3149324665039044
2163.9633673485646,2164.2780798729787,1.3149324665039066,1.3149324665039044
2164.2780798729787,2164.5927923973927,1.3149324665039066,1.3149324665039044
2164.5927923973927,2164.9066656884083,1.3149324665039066,1.3149324665039044
2164.9066656884083,2165.2213782128224,1.3149324665039066,1.3149324665039044
2165.2213782128224,2165.535251503838,1.3149324665039066,1.3149324665039044
2165.535251503838,2165.849964028252,1.3149324665039066,1.3149324665039044
2165.849964028252,2166.164676552666,1.3149324665039066,1.3149324665039044
2166.164676552666,2166.478549843682,1.3149324665039066,1.3149324665039044
2166.478549843682,2166.793262368096,1.3149324665039066,1.3149324665039044
2166.793262368096,2167.1071356591115,1.3149324665039066,1.3149324665039044
2167.1071356591115,2167.421008950127,1.3149324665039066,1.3149324665039044
2167.421008950127,2168.984500771416,1.3149324665039066,1.3149324665039044
2168.984500771416,2186.614436883508,1.3149324665039066,1.3149324665039044
2186.614436883508,2186.9257924743283,1.3149324665039066,1.3149324665039044
2186.9257924743283,2187.2371480651486,1.3149324665039066,1.3149324665039044
2187.2371480651486,2187.5518605895627,1.3149324665039066,1.3149324665039044
2187.5518605895627,2187.8665731139768,1.3149324665039066,1.3149324665039044
2187.8665731139768,2188.177928704797,1.3149324665039066,1.3149324665039044
2188.177928704797,2188.492641229211,1.3149324665039066,1.3149324665039044
2188.492641229211,2188.8039968200314,1.3149324665039066,1.3149324665039044
2188.8039968200314,2189.1153524108518,1.3149324665039066,1.3149324665039044
2189.1153524108518,2189.426708001672,1.3149324665039066,1.3149324665039044
2189.426708001672,2189.7380635924924,1.3149324665039066,1.3149324665039044
2189.7380635924924,2190.0527761169064,1.3149324665039066,1.3149324665039044
2190.0527761169064,2190.366649407922,1.3149324665039066,1.3149324665039044
2190.366649407922,2190.6805226989377,1.3149324665039066,1.3149324665039044
2190.6805226989377,2190.991878289758,1.3149324665039066,1.3149324665039044
2190.991878289758,2191.3057515807736,1.3149324665039066,1.3149324665039044
2191.3057515807736,2191.617107171594,1.3149324665039066,1.3149324665039044
2191.617107171594,2191.9309804626096,1.3149324665039066,1.3149324665039044
2191.9309804626096,2192.244853753625,1.3149324665039066,1.3149324665039044
2192.244853753625,2192.5562093444455,1.3149324665039066,1.3149324665039044
2192.5562093444455,2192.8709218688596,1.3149324665039066,1.3149324665039044
2192.8709218688596,2193.1856343932736,1.3149324665039066,1.3149324665039044
2193.1856343932736,2193.4995076842893,1.3149324665039066,1.3149324665039044
2193.4995076842893,2193.8142202087033,1.3149324665039066,1.3149324665039044
2193.8142202087033,2194.128093499719,1.3149324665039066,1.3149324665039044
2194.128093499719,2194.442806024133,1.3149324665039066,1.3149324665039044
2194.442806024133,2194.757518548547,1.3149324665039066,1.3149324665039044
2194.757518548547,2195.0713918395627,1.3149324665039066,1.3149324665039044
2195.0713918395627,2195.3861043639768,1.3149324665039066,1.3149324665039044
2195.3861043639768,2195.6999776549924,1.3149324665039066,1.3149324665039044
2195.6999776549924,2196.013850946008,1.3149324665039066,1.3149324665039044
2196.013850946008,2197.577342767297,1.3149324665039066,1.3149324665039044
2197.577342767297,2215.207278879389,1.3149324665039066,1.3149324665039044
2215.207278879389,2215.5186344702092,1.3149324665039066,1.3149324665039044
2215.5186344702092,2215.8299900610295,1.3149324665039066,1.3149324665039044
2215.8299900610295,2216.1447025854436,1.3149324665039066,1.3149324665039044
2216.1447025854436,2216.4594151098577,1.3149324665039066,1.3149324665039044
2216.4594151098577,2216.770770700678,1.3149324665039066,1.3149324665039044
2216.770770700678,2217.085483225092,1.3149324665039066,1.3149324665039044
2217.085483225092,2217.3968388159124,1.3149324665039066,1.3149324665039044
2217.3968388159124,2217.7081944067327,1.3149324665039066,1.3149324665039044
2217.7081944067327,2218.019549997553,1.3149324665039066,1.3149324665039044
2218.019549997553,2218.3309055883733,1.3149324665039066,1.3149324665039044
2218.3309055883733,2218.6456181127874,1.3149324665039066,1.3149324665039044
2218.6456181127874,2218.959491403803,1.3149324665039066,1.3149324665039044
2218.959491403803,2219.2733646948186,1.3149324665039066,1.3149324665039044
2219.2733646948186,2219.584720285639,1.3149324665039066,1.3149324665039044
2219.584720285639,2219.8985935766545,1.3149324665039066,1.3149324665039044
2219.8985935766545,2220.209949167475,1.3149324665039066,1.3149324665039044
2220.209949167475,2220.5238224584905,1.3149324665039066,1.3149324665039044
2220.5238224584905,2220.837695749506,1.3149324665039066,1.3149324665039044
2220.837695749506,2221.1490513403264,1.3149324665039066,1.3149324665039044
2221.1490513403264,2221.4637638647405,1.3149324665039066,1.3149324665039044
2221.4637638647405,2221.7784763891545,1.3149324665039066,1.3149324665039044
2221.7784763891545,2222.09234968017,1.3149324665039066,1.3149324665039044
2222.09234968017,2222.4070622045842,1.3149324665039066,1.3149324665039044
2222.4070622045842,2222.7209354956,1.3149324665039066,1.3149324665039044
2222.7209354956,2223.035648020014,1.3149324665039066,1.3149324665039044
2223.035648020014,2223.350360544428,1.3149324665039066,1.3149324665039044
2223.350360544428,2223.6642338354436,1.3149324665039066,1.3149324665039044
2223.6642338354436,2223.9789463598577,1.3149324665039066,1.3149324665039044
2223.9789463598577,2224.2928196508733,1.3149324665039066,1.3149324665039044
2224.2928196508733,2224.606692941889,1.3149324665039066,1.3149324665039044
2224.606692941889,2226.170184763178,1.3149324665039066,1.3149324665039044
2226.170184763178,2243.80012087527,1.3149324665039066,1.3149324665039044
2243.80012087527,2244.11147646609,1.3149324665039066,1.3149324665039044
2244.11147646609,2244.4228320569105,1.3149324665039066,1.3149324665039044
2244.4228320569105,2244.7375445813245,1.3149324665039066,1.3149324665039044
2244.7375445813245,2245.0522571057386,1.3149324665039066,1.3149324665039044
2245.0522571057386,2245.363612696559,1.3149324665039066,1.3149324665039044
2245.363612696559,2245.678325220973,1.3149324665039066,1.3149324665039044
2245.678325220973,2245.9896808117933,1.3149324665039066,1.3149324665039044
2245.9896808117933,2246.3010364026136,1.3149324665039066,1.3149324665039044
2246.3010364026136,2246.612391993434,1.3149324665039066,1.3149324665039044
2246.612391993434,2246.923747584254,1.3149324665039066,1.3149324665039044
2246.923747584254,2247.2384601086683,1.3149324665039066,1.3149324665039044
2247.2384601086683,2247.552333399684,1.3149324665039066,1.3149324665039044
2247.552333399684,2247.8662066906995,1.3149324665039066,1.3149324665039044
2247.8662066906995,2248.17756228152,1.3149324665039066,1.3149324665039044
2248.17756228152,2248.4914355725355,1.3149324665039066,1.3149324665039044
2248.4914355725355,2248.802791163356,1.3149324665039066,1.3149324665039044
2248.802791163356,2249.1166644543714,1.3149324665039066,1.3149324665039044
2249.1166644543714,2249.430537745387,1.3149324665039066,1.3149324665039044
2249.430537745387,2249.7418933362073,1.3149324665039066,1.3149324665039044
2249.7418933362073,2250.0566058606214,1.3149324665039066,1.3149324665039044
2250.0566058606214,2250.3713183850355,1.3149324665039066,1.3149324665039044
2250.3713183850355,2250.685191676051,1.3149324665039066,1.3149324665039044
2250.685191676051,2250.999904200465,1.3149324665039066,1.3149324665039044
2250.999904200465,2251.313777491481,1.3149324665039066,1.3149324665039044
2251.313777491481,2251.628490015895,1.3149324665039066,1.3149324665039044
2251.628490015895,2251.943202540309,1.3149324665039066,1.3149324665039044
2251.943202540309,2252.2570758313245,1.3149324665039066,1.3149324665039044
2252.2570758313245,2252.5717883557386,1.3149324665039066,1.3149324665039044
2252.5717883557386,2252.885661646754,1.3149324665039066,1.3149324665039044
2252.885661646754,2253.19953493777,1.3149324665039066,1.3149324665039044
2253.19953493777,2254.763026759059,1.3149324665039066,1.3149324665039044
2254.763026759059,2272.3929628711508,1.3149324665039066,1.3149324665039044
2272.3929628711508,2272.704318461971,1.3149324665039066,1.3149324665039044
2272.704318461971,2273.0156740527914,1.3149324665039066,1.3149324665039044
2273.0156740527914,2273.3303865772054,1.3149324665039066,1.3149324665039044
2273.3303865772054,2273.6450991016195,1.3149324665039066,1.3149324665039044
2273.6450991016195,2273.95645469244,1.3149324665039066,1.3149324665039044
2273.95645469244,2274.271167216854,1.3149324665039066,1.3149324665039044
2274.271167216854,2274.582522807674,1.3149324665039066,1.3149324665039044
2274.582522807674,2274.8938783984945,1.3149324665039066,1.3149324665039044
2274.8938783984945,2275.205233989315,1.3149324665039066,1.3149324665039044
2275.205233989315,2275.516589580135,1.3149324665039066,1.3149324665039044
2275.516589580135,2275.831302104549,1.3149324665039066,1.3149324665039044
2275.831302104549,2276.145175395565,1.3149324665039066,1.3149324665039044
2276.145175395565,2276.4590486865804,1.3149324665039066,1.3149324665039044
2276.4590486865804,2276.7704042774008,1.3149324665039066,1.3149324665039044
2276.7704042774008,2277.0842775684164,1.3149324665039066,1.3149324665039044
2277.0842775684164,2277.3956331592367,1.3149324665039066,1.3149324665039044
2277.3956331592367,2277.7095064502523,1.3149324665039066,1.3149324665039044
2277.7095064502523,2278.023379741268,1.3149324665039066,1.3149324665039044
2278.023379741268,2278.3347353320883,1.3149324665039066,1.3149324665039044
2278.3347353320883,2278.6494478565023,1.3149324665039066,1.3149324665039044
2278.6494478565023,2278.9641603809164,1.3149324665039066,1.3149324665039044
2278.9641603809164,2279.278033671932,1.3149324665039066,1.3149324665039044
2279.278033671932,2279.592746196346,1.3149324665039066,1.3149324665039044
2279.592746196346,2279.9066194873617,1.3149324665039066,1.3149324665039044
2279.9066194873617,2280.2213320117758,1.3149324665039066,1.3149324665039044
2280.2213320117758,2280.53604453619,1.3149324665039066,1.3149324665039044
2280.53604453619,2280.8499178272054,1.3149324665039066,1.3149324665039044
2280.8499178272054,2281.1646303516195,1.3149324665039066,1.3149324665039044
2281.1646303516195,2281.478503642635,1.3149324665039066,1.3149324665039044
2281.478503642635,2281.7923769336508,1.3149324665039066,1.3149324665039044
2281.7923769336508,2283.35586875494,1.3149324665039066,1.3149324665039044
2283.35586875494,2300.9858048670317,1.3149324665039066,1.3149324665039044
2300.9858048670317,2301.297160457852,1.3149324665039066,1.3149324665039044
2301.297160457852,2301.6085160486723,1.3149324665039066,1.3149324665039044
2301.6085160486723,2301.9232285730864,1.3149324665039066,1.3149324665039044
2301.9232285730864,2302.2379410975004,1.3149324665039066,1.3149324665039044
2302.2379410975004,2302.5492966883207,1.3149324665039066,1.3149324665039044
2302.5492966883207,2302.864009212735,1.3149324665039066,1.3149324665039044
2302.864009212735,2303.175364803555,1.3149324665039066,1.3149324665039044
2303.175364803555,2303.4867203943754,1.3149324665039066,1.3149324665039044
2303.4867203943754,2303.7980759851957,1.3149324665039066,1.3149324665039044
2303.7980759851957,2304.109431576016,1.3149324665039066,1.3149324665039044
2304.109431576016,2304.42414410043,1.3149324665039066,1.3149324665039044
2304.42414410043,2304.7380173914457,1.3149324665039066,1.3149324665039044
2304.7380173914457,2305.0518906824614,1.3149324665039066,1.3149324665039044
2305.0518906824614,2305.3632462732817,1.3149324665039066,1.3149324665039044
2305.3632462732817,2305.6771195642973,1.3149324665039066,1.3149324665039044
2305.6771195642973,2305.9884751551176,1.3149324665039066,1.3149324665039044
2305.9884751551176,2306.3023484461332,1.3149324665039066,1.3149324665039044
2306.3023484461332,2306.616221737149,1.3149324665039066,1.3149324665039044
2306.616221737149,2306.927577327969,1.3149324665039066,1.3149324665039044
2306.927577327969,2307.2422898523832,1.3149324665039066,1.3149324665039044
2307.2422898523832,2307.5570023767973,1.3149324665039066,1.3149324665039044
2307.5570023767973,2307.870875667813,1.3149324665039066,1.3149324665039044
2307.870875667813,2308.185588192227,1.3149324665039066,1.3149324665039044
2308.185588192227,2308.4994614832426,1.3149324665039066,1.3149324665039044
2308.4994614832426,2308.8141740076567,1.3149324665039066,1.3149324665039044
2308.8141740076567,2309.1288865320707,1.3149324665039066,1.3149324665039044
2309.1288865320707,2309.4427598230864,1.3149324665039066,1.3149324665039044
2309.4427598230864,2309.7574723475004,1.3149324665039066,1.3149324665039044
2309.7574723475004,2310.071345638516,1.3149324665039066,1.3149324665039044
2310.071345638516,2310.3852189295317,1.3149324665039066,1.3149324665039044
2310.3852189295317,2311.9487107508207,1.3149324665039066,1.3149324665039044
2311.9487107508207,2329.5786468629126,1.3149324665039066,1.3149324665039044
2329.5786468629126,2329.890002453733,1.3149324665039066,1.3149324665039044
2329.890002453733,2330.201358044553,1.3149324665039066,1.3149324665039044
2330.201358044553,2330.5160705689673,1.3149324665039066,1.3149324665039044
2330.5160705689673,2330.8307830933813,1.3149324665039066,1.3149324665039044
2330.8307830933813,2331.1421386842017,1.3149324665039066,1.3149324665039044
2331.1421386842017,2331.4568512086157,1.3149324665039066,1.3149324665039044
2331.4568512086157,2331.768206799436,1.3149324665039066,1.3149324665039044
2331.768206799436,2332.0795623902563,1.3149324665039066,1.3149324665039044
2332.0795623902563,2332.3909179810767,1.3149324665039066,1.3149324665039044
2332.3909179810767,2332.702273571897,1.3149324665039066,1.3149324665039044
2332.702273571897,2333.016986096311,1.3149324665039066,1.3149324665039044
2333.016986096311,2333.3308593873267,1.3149324665039066,1.3149324665039044
2333.3308593873267,2333.6447326783423,1.3149324665039066,1.3149324665039044
2333.6447326783423,2333.9560882691626,1.3149324665039066,1.3149324665039044
2333.9560882691626,2334.269961560178,1.3149324665039066,1.3149324665039044
2334.269961560178,2334.5813171509985,1.3149324665039066,1.3149324665039044
2334.5813171509985,2334.895190442014,1.3149324665039066,1.3149324665039044
2334.895190442014,2335.20906373303,1.3149324665039066,1.3149324665039044
2335.20906373303,2335.52041932385,1.3149324665039066,1.3149324665039044
2335.52041932385,2335.835131848264,1.3149324665039066,1.3149324665039044
2335.835131848264,2336.149844372678,1.3149324665039066,1.3149324665039044
2336.149844372678,2336.463717663694,1.3149324665039066,1.3149324665039044
2336.463717663694,2336.778430188108,1.3149324665039066,1.3149324665039044
2336.778430188108,2337.0923034791235,1.3149324665039066,1.3149324665039044
2337.0923034791235,2337.4070160035376,1.3149324665039066,1.3149324665039044
2337.4070160035376,2337.7217285279517,1.3149324665039066,1.3149324665039044
2337.7217285279517,2338.0356018189673,1.3149324665039066,1.3149324665039044
2338.0356018189673,2338.3503143433813,1.3149324665039066,1.3149324665039044
2338.3503143433813,2338.664187634397,1.3149324665039066,1.3149324665039044
2338.664187634397,2338.9780609254126,1.3149324665039066,1.3149324665039044
2338.9780609254126,2340.5415527467017,1.3149324665039066,1.3149324665039044
2340.5415527467017,2358.1714888587935,1.3149324665039066,1.3149324665039044
2358.1714888587935,2358.482844449614,1.3149324665039066,1.3149324665039044
2358.482844449614,2358.794200040434,1.3149324665039066,1.3149324665039044
2358.794200040434,2359.108912564848,1.3149324665039066,1.3149324665039044
2359.108912564848,2359.4236250892623,1.3149324665039066,1.3149324665039044
2359.4236250892623,2359.7349806800826,1.3149324665039066,1.3149324665039044
2359.7349806800826,2360.0496932044966,1.3149324665039066,1.3149324665039044
2360.0496932044966,2360.361048795317,1.3149324665039066,1.3149324665039044
2360.361048795317,2360.6724043861373,1.3149324665039066,1.3149324665039044
2360.6724043861373,2360.9837599769576,1.3149324665039066,1.3149324665039044
