order,policy,seed,window,dimension,value,active_U_percent,compute_ms,active_ms,cohort_count,admission_latency_mean_ms,admission_latency_p50_ms,admission_latency_p95_ms,admission_latency_minimum_ms,admission_latency_maximum_ms,admission_normalized_mean,admission_normalized_p50,admission_normalized_p95,admission_normalized_minimum,admission_normalized_maximum,admission_slo1_count,admission_slo1_passed,admission_slo1_percent,admission_slo1p5_count,admission_slo1p5_passed,admission_slo1p5_percent,arrival_latency_mean_ms,arrival_latency_p50_ms,arrival_latency_p95_ms,arrival_latency_minimum_ms,arrival_latency_maximum_ms,arrival_normalized_mean,arrival_normalized_p50,arrival_normalized_p95,arrival_normalized_minimum,arrival_normalized_maximum,arrival_slo1_count,arrival_slo1_passed,arrival_slo1_percent,arrival_slo1p5_count,arrival_slo1p5_passed,arrival_slo1p5_percent
random,asu_baseline,19,warm_2_4s,profile,64:4096,100.0,4971.318823560065,4971.318823560065,15,400.54135968551014,400.54135968551054,400.54135968551054,400.5413596855078,400.54135968551054,1.0,1.000000000000001,1.000000000000001,0.9999999999999943,1.000000000000001,15,15,100.0,15,15,100.0,3557.249140726852,3886.5759664862335,4384.4622708001725,2467.1518732461354,4384.4622708001725,8.881103173764302,9.703307467518025,10.94634090782207,6.159543361972031,10.94634090782207,15,0,0.0,15,0,0.0
random,asu_baseline,19,warm_2_4s,profile,80:2048,100.0,2684.2534192402045,2684.2534192402045,12,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,12,12,100.0,12,12,100.0,3241.3401881247023,3121.902776527652,4241.368904969601,2340.0445033486176,4241.368904969601,13.29497725513898,12.805081848167163,17.396786467775456,9.59814047350341,17.396786467775456,12,0,0.0,12,0,0.0
random,asu_baseline,19,warm_2_4s,profile,80:4096,100.0,6057.317150925539,6057.317150925539,13,486.44082678401577,486.44082678401537,486.44082678401764,486.44082678401537,486.44082678401764,1.0000000000000004,0.9999999999999994,1.000000000000004,0.9999999999999994,1.000000000000004,13,13,100.0,13,13,100.0,3537.9761927319273,3329.8403289997746,4457.606429322919,2860.9832361853023,4457.606429322919,7.2731892512443705,6.845314261580793,9.163717730670948,5.881461996313081,9.163717730670948,13,0,0.0,13,0,0.0
random,asu_baseline,19,long_2_6s,length,128,100.0,36878.76936399618,36878.76936399618,68,552.9316806622422,372.65086947460077,744.1386016188335,372.65086947459713,744.1386016188335,1.0000000000000016,1.000000000000001,1.000000000000006,0.9999999999999963,1.000000000000006,68,68,100.0,68,68,100.0,4559.908043759197,4658.874716287956,6360.093383509561,2374.3887708138354,6622.414509252436,9.154633700541032,8.185752006420957,14.92930722449463,3.8175102290571683,17.067163676490743,68,0,0.0,68,0,0.0
random,asu_baseline,19,long_2_6s,length,160,100.00000000000001,43834.34822076188,43834.34822076188,63,683.6137209874356,458.55018171426514,915.937374430709,458.5501817142649,915.937374430709,0.999999999999998,0.999999999999998,0.9999999999999986,0.9999999999999978,0.9999999999999986,63,63,100.0,63,63,100.0,4461.855560332963,4372.771348872757,6482.967722921901,2475.5553659455854,6895.684198072706,7.0613075722442495,6.759332751909946,12.819264154815018,3.215364379767947,13.281799835597674,63,0,0.0,63,0,0.0
random,asu_baseline,19,long_2_6s,length,32,100.0,8859.156987561522,8859.156987561522,53,170.77428870796643,114.9528209770001,228.74273596704734,114.95282097699965,228.74273596704734,1.0000000000000009,1.0000000000000009,1.0000000000000047,0.9999999999999969,1.0000000000000047,53,53,100.0,53,53,100.0,4282.825698962884,4433.362209702065,6008.640798162923,2273.2095022979133,6109.0933769502,28.245068858791758,24.07814047473248,47.73451322561178,10.535078269891057,53.14435370118076,53,0,0.0,53,0,0.0
random,asu_baseline,19,long_2_6s,length,64,100.0,17682.200469514377,17682.200469514377,60,294.0404442998562,200.8521433374117,400.54135968551054,200.85214333740805,400.54135968551054,1.0000000000000018,1.000000000000001,1.0000000000000133,0.999999999999992,1.0000000000000133,60,60,100.0,60,60,100.0,4479.224049335181,4534.8183916033,5862.40858711185,2467.1518732461354,6160.756489569094,17.23229105751694,15.277722930721023,28.725254022585457,6.159543361972031,30.150938244244035,60,0,0.0,60,0,0.0
random,asu_baseline,19,long_2_6s,length,80,100.0,20745.52495816604,20745.52495816604,55,367.32715235317374,486.44082678401537,486.440826784019,243.80186035081715,486.440826784019,0.9999999999999992,0.9999999999999994,1.0000000000000069,0.9999999999999943,1.0000000000000069,55,55,100.0,55,55,100.0,4468.66485438419,4680.5316448733,6088.426107531059,2340.0445033486176,6189.568995313071,13.596917110330198,11.771682084566445,24.664826962541458,5.881461996313081,25.387702072521492,55,0,0.0,55,0,0.0
random,asu_baseline,19,long_2_6s,category,LL,100.0,80713.11758475806,80713.11758475806,131,615.7787687575643,458.55018171426514,915.9373744307086,372.65086947459713,915.937374430709,0.9999999999999998,0.999999999999998,1.000000000000006,0.9999999999999963,1.000000000000006,131,131,100.0,131,131,100.0,4512.753032645817,4428.432335004414,6479.356692292037,2374.3887708138354,6895.684198072706,8.147919608306703,7.2493603105848905,14.80316757964466,3.215364379767947,17.067163676490743,131,0,0.0,131,0,0.0
random,asu_baseline,19,long_2_6s,category,SL,100.00000000000001,47286.88241524194,47286.88241524194,168,279.1455793984413,228.74273596704734,486.440826784019,114.95282097699965,486.440826784019,1.0000000000000007,0.9999999999999994,1.0000000000000133,0.999999999999992,1.0000000000000133,168,168,100.0,168,168,100.0,4413.80816664449,4534.8183916033,6034.209755339541,2273.2095022979133,6189.568995313071,19.51640805973298,17.550335235304303,44.023700239995556,5.881461996313081,53.14435370118076,168,0,0.0,168,0,0.0
random,asu_baseline,19,long_2_6s,profile,128:2048,100.0,12992.703477221048,12992.703477221048,35,372.6508694745992,372.65086947460077,372.65086947460077,372.65086947459713,372.65086947460077,1.0000000000000018,1.000000000000006,1.000000000000006,0.9999999999999963,1.000000000000006,35,35,100.0,35,35,100.0,4389.809210085261,4658.874716287956,6091.199596142548,2374.3887708138354,6360.093383509561,11.779951610671043,12.501982681152782,16.345593409537855,6.37161741809832,17.067163676490743,35,0,0.0,35,0,0.0
random,asu_baseline,19,long_2_6s,profile,128:4096,100.0,23886.065886775134,23886.065886775134,33,744.1386016188335,744.1386016188335,744.1386016188335,744.138601618833,744.1386016188335,1.000000000000001,1.000000000000001,1.000000000000001,1.0000000000000004,1.000000000000001,33,33,100.0,33,33,100.0,4740.315897655796,4745.667389082067,6596.186954845696,2840.756723516191,6622.414509252436,6.370205614039506,6.377397139132586,8.864191348891259,3.8175102290571683,8.899436872171039,33,0,0.0,33,0,0.0
random,asu_baseline,19,long_2_6s,profile,160:2048,100.0,15617.739372583832,15617.739372583832,32,458.5501817142649,458.5501817142649,458.55018171426514,458.5501817142649,458.55018171426514,0.9999999999999978,0.9999999999999978,0.9999999999999982,0.9999999999999978,0.9999999999999982,32,32,100.0,32,32,100.0,3959.0779257450486,3496.325441752996,5979.746823641997,2475.5553659455854,6090.371728105821,8.633903297005013,7.6247389733489275,13.040550548441669,5.398657474501157,13.281799835597674,32,0,0.0,32,0,0.0
random,asu_baseline,19,long_2_6s,profile,160:4096,100.0,28216.60884817805,28216.60884817805,31,915.9373744307087,915.9373744307086,915.937374430709,915.9373744307086,915.937374430709,0.9999999999999981,0.999999999999998,0.9999999999999986,0.999999999999998,0.9999999999999986,31,31,100.0,31,31,100.0,4980.8518282946825,4964.175792559106,6885.966000636612,2945.072407842683,6895.684198072706,5.437982953136364,5.419776429195859,7.51794412245324,3.215364379767947,7.528554233698165,31,0,0.0,31,0,0.0
random,asu_baseline,19,long_2_6s,profile,32:2048,100.0,3011.637973660111,3011.637973660111,27,114.95282097699966,114.95282097699965,114.95282097699965,114.95282097699965,114.9528209770001,0.9999999999999971,0.9999999999999969,0.9999999999999969,0.9999999999999969,1.0000000000000009,27,27,100.0,27,27,100.0,4319.083000383098,4594.232476791117,5644.103601035219,2273.2095022979133,6109.0933769502,37.572657753629805,39.96624387069492,49.09930485450638,19.77515195345003,53.14435370118076,27,0,0.0,27,0,0.0
random,asu_baseline,19,long_2_6s,profile,32:4096,100.0,5847.519013901411,5847.519013901411,26,228.74273596704734,228.74273596704734,228.74273596704734,228.74273596704734,228.74273596704734,1.0000000000000047,1.0000000000000047,1.0000000000000047,1.0000000000000047,1.0000000000000047,26,26,100.0,26,26,100.0,4245.173885949586,4173.988900441365,6008.640798162923,2409.822627081857,6091.151323078897,18.558726544921477,18.247525469148403,26.268116330603632,10.535078269891057,26.628829533438896,26,0,0.0,26,0,0.0
random,asu_baseline,19,long_2_6s,profile,64:2048,99.99999999999999,6604.479116543726,6604.479116543726,32,200.85214333741033,200.8521433374117,200.8521433374117,200.85214333740805,200.8521433374117,1.0000000000000067,1.0000000000000133,1.0000000000000133,0.9999999999999952,1.0000000000000133,32,32,100.0,32,32,100.0,4569.622785989557,4585.314414137584,5862.40858711185,2505.4500467022376,6055.8805699902705,22.751177607864033,22.82930287895794,29.187682489719126,12.474101620580484,30.150938244244035,32,0,0.0,32,0,0.0
random,asu_baseline,19,long_2_6s,profile,64:4096,100.0,11077.72135297065,11077.72135297065,28,400.5413596855086,400.5413596855078,400.54135968551054,400.5413596855069,400.54135968551054,0.9999999999999963,0.9999999999999943,1.000000000000001,0.999999999999992,1.000000000000001,28,28,100.0,28,28,100.0,4375.911207444466,4318.409388725066,6119.359915569495,2467.1518732461354,6160.756489569094,10.924992142834553,10.781431890368868,15.277722930721023,6.159543361972031,15.38107448980122,28,0,0.0,28,0,0.0
random,asu_baseline,19,long_2_6s,profile,80:2048,100.0,6291.324427929297,6291.324427929297,27,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,27,27,100.0,27,27,100.0,4391.267499257683,4672.234195355231,6088.426107531059,2340.0445033486176,6189.568995313071,18.011624246586436,19.164062934680327,24.972845157006272,9.59814047350341,25.387702072521492,27,0,0.0,27,0,0.0
random,asu_baseline,19,long_2_6s,profile,80:4096,100.0,14454.200530236743,14454.200530236743,28,486.44082678401753,486.440826784019,486.440826784019,486.44082678401537,486.440826784019,1.0000000000000038,1.0000000000000069,1.0000000000000069,0.9999999999999994,1.0000000000000069,28,28,100.0,28,28,100.0,4543.29801825618,4680.5316448733,6034.209755339541,2860.9832361853023,6090.954586531148,9.339878086083115,9.621995908150819,12.404817653224628,5.881461996313081,12.521470754829528,28,0,0.0,28,0,0.0
random,asu_baseline,19,full_population,length,128,99.64256892213272,71474.52614997969,71730.91473166915,128,560.3977713411653,404.8684004072157,744.1386016188335,372.65086947459713,776.158912702817,1.0040387829554036,1.000000000000001,1.042781787783985,0.9999999999999963,1.0864550000327138,128,120,93.75,128,128,100.0,4364.303968943652,4224.796059474302,8352.9388943103,404.8095540693251,8367.956875975338,8.914215935254193,7.6847897881222105,21.834490554426868,1.0427479540305706,22.447911299366005,128,0,0.0,128,9,7.03125
random,asu_baseline,19,full_population,length,160,99.7645811680661,87967.20359327836,88174.78363898149,128,688.8654971795429,493.2937051761799,915.9373744307104,458.5501817142649,950.5466205488744,1.0026549112084362,0.999999999999998,1.0000000000000018,0.9999999999999978,1.075768203453823,128,122,95.3125,128,128,100.0,4370.655789660661,4020.722470966828,8346.396649747248,493.0126619877033,8367.826794798588,7.04506468344667,6.161744526857687,17.414083404568984,1.037625258271459,18.248442871652355,128,0,0.0,128,10,7.8125
random,asu_baseline,19,full_population,length,32,99.56888213519954,21996.51564441898,22091.757156167554,128,172.59185278255902,156.0297029153672,228.74273596704734,114.95282097699965,242.71910876239403,1.0046480405012608,0.9999999999999969,1.0000000000000602,0.9999999999999769,1.357336876026609,128,122,95.3125,128,128,100.0,4475.152514107991,4662.104945669113,8357.59234350465,156.0297029153672,8367.780636961657,29.330189002903573,27.62962837051224,68.54060073973785,1.0576153861722226,72.77276893697817,128,0,0.0,128,5,3.90625
random,asu_baseline,19,full_population,length,64,99.73060034824394,38489.18419346681,38593.154015987566,128,301.50901574990286,223.10197605774422,400.54135968551054,200.85214333740805,420.43045199508043,1.0028903617258518,1.000000000000001,1.0000000000000133,0.999999999999992,1.110777173450213,128,123,96.09375,128,128,100.0,4661.961210149505,4818.332120477689,8139.037900994616,223.0767990557911,8367.961072142325,17.47095524661648,17.14612529641128,37.190373809598576,1.0492367271269245,41.612342283167145,128,0,0.0,128,5,3.90625
random,asu_baseline,19,full_population,length,80,99.58388007676545,46735.531976629456,46930.82047074567,128,366.64703492770053,268.5124485344123,486.440826784019,243.80186035081715,510.55555925471884,1.0051043221663813,0.9999999999999997,1.0495479463125497,0.9999999999999943,1.1013552076593527,128,120,93.75,128,128,100.0,4619.3919139285135,4857.065858194029,8136.495123797358,268.1766551750373,8374.29443061879,14.136783967182701,12.73487040693,32.398366805203615,1.0492458214977018,34.32164142190381,128,0,0.0,128,8,6.25
random,asu_baseline,19,full_population,category,LL,99.70984859694173,159441.72974325807,159905.69837065064,256,624.6316342603541,493.2937051761799,915.9373744307103,372.65086947459713,950.5466205488744,1.00334684708192,1.0,1.0377352090286,0.9999999999999963,1.0864550000327138,256,242,94.53125,256,256,100.0,4367.479879302156,4156.961052701427,8346.803677945494,404.8095540693251,8367.956875975338,7.979640309350431,7.068314173966415,18.914619003133797,1.037625258271459,22.447911299366005,256,0,0.0,256,19,7.421875
random,asu_baseline,19,full_population,category,SL,99.63341806782061,107221.23181451525,107615.73164290079,384,280.2493011533875,242.71910876239403,486.440826784019,114.95282097699965,510.55555925471884,1.004214241464498,1.0000000000000002,1.0000000000000602,0.9999999999999769,1.357336876026609,384,365,95.05208333333333,384,384,100.0,4585.501879395336,4795.4844658503,8152.250301485591,156.0297029153672,8374.29443061879,20.312642738900916,16.59566935045904,53.98148993946303,1.0492367271269245,72.77276893697817,384,0,0.0,384,18,4.6875
random,asu_baseline,19,full_population,profile,128:2048,99.46324034066159,23849.655646374362,23978.361819592137,64,374.66190343112714,372.65086947460077,404.8095540693251,372.65086947459713,404.8684004072157,1.0053965631674602,1.000000000000006,1.0862970872443347,0.9999999999999963,1.0864550000327138,64,60,93.75,64,64,100.0,4552.425691802106,4830.25729879752,8355.442204398794,404.8095540693251,8365.233663597406,12.216329182917466,12.96188388237954,22.42163614478924,1.0862970872443347,22.447911299366005,64,0,0.0,64,4,6.25
random,asu_baseline,19,full_population,profile,128:4096,99.7326165813443,47624.870503605336,47752.552912077015,64,746.1336392512034,744.1386016188335,775.9490043532077,744.1386016188326,776.158912702817,1.0026810027433473,1.000000000000001,1.0427479540305706,0.9999999999999999,1.043030036359256,64,60,93.75,64,64,100.0,4176.182246085198,3917.868029039557,8238.153820012989,775.9490043532077,8367.956875975338,5.612102687590918,5.264970827365292,11.070724999470983,1.0427479540305706,11.245158976797208,64,0,0.0,64,5,7.8125
random,asu_baseline,19,full_population,profile,160:2048,99.64705858187904,29347.21162971298,29451.156960743254,64,460.17432751161334,458.5501817142649,458.5501817142667,458.5501817142649,493.2937051761799,1.0035419150664724,0.9999999999999978,1.0000000000000018,0.9999999999999978,1.075768203453823,64,61,95.3125,64,64,100.0,4174.953162301217,3361.2435348298272,8346.803677945494,493.0126619877033,8367.826794798588,9.104681076983487,7.330154187844815,18.202595944333517,1.0751553082905805,18.248442871652355,64,0,0.0,64,3,4.6875
random,asu_baseline,19,full_population,profile,160:4096,99.82352126301616,58619.99196356538,58723.62667823824,64,917.5566668474725,915.9373744307086,915.9373744307105,915.9373744307086,950.5466205488744,1.0017679073503998,0.999999999999998,1.0000000000000002,0.999999999999998,1.037785603125623,64,61,95.3125,64,64,100.0,4566.358417020105,4372.771348872757,7984.521857330815,950.3997547041479,8365.380429442133,4.985448289909852,4.774094245898197,8.717322908996367,1.037625258271459,9.133135804881347,64,0,0.0,64,7,10.9375
random,asu_baseline,19,full_population,profile,32:2048,99.4422157235403,7356.980542528001,7398.246799911591,64,115.5976062486186,114.95282097699965,114.95282097700692,114.95282097699965,156.0297029153672,1.0056091296075944,0.9999999999999969,1.0000000000000602,0.9999999999999969,1.357336876026609,64,62,96.875,64,64,100.0,4513.49049772814,4795.4844658503,8138.937192986803,156.0297029153672,8365.435079613038,39.263851546811615,41.716979410272934,70.80241375385872,1.357336876026609,72.77276893697817,64,0,0.0,64,1,1.5625
random,asu_baseline,19,full_population,profile,32:4096,99.63265922807885,14639.535101890979,14693.510356255963,64,229.58609931649943,228.74273596704734,241.9218370338784,228.74273596704097,242.71910876239403,1.0036869513949271,1.0000000000000047,1.0576153861722226,0.9999999999999769,1.061100837743592,64,60,93.75,64,64,100.0,4436.814530487842,4534.406475253978,8365.2378597644,241.9218370338784,8367.780636961657,19.39652645899553,19.823171459780152,36.570507143752685,1.0576153861722226,36.58162346264477,64,0,0.0,64,4,6.25
random,asu_baseline,19,full_population,profile,64:2048,99.65521010753388,12854.537173594272,12899.011662032988,64,201.54705721926544,200.8521433374117,200.8521433374117,200.85214333740805,223.10197605774422,1.0034598280621236,1.0000000000000133,1.0000000000000133,0.9999999999999952,1.110777173450213,64,62,96.875,64,64,100.0,4698.964762737363,5057.9180015314405,8129.168616228992,223.0767990557911,8357.928136864013,23.395143734381918,25.182295381507117,40.47339740145517,1.1106518225252253,41.612342283167145,64,0,0.0,64,2,3.125
random,asu_baseline,19,full_population,profile,64:4096,99.76844786931417,25634.647019872544,25694.142353954576,64,401.47097428054025,400.5413596855069,400.54135968551054,400.5413596855069,420.43045199508043,1.00232089538958,0.999999999999992,1.000000000000001,0.999999999999992,1.0496555270226937,64,61,95.3125,64,64,100.0,4624.957657561647,4625.337419159809,8139.037900994616,420.2627053153929,8367.961072142325,11.546766758851042,11.54771487966049,20.320093553846927,1.0492367271269245,20.891627967490127,64,0,0.0,64,3,4.6875
random,asu_baseline,19,full_population,profile,80:2048,99.21713703314968,15603.319062452336,15726.435502003118,64,245.72555471879872,243.80186035081715,268.4662906974982,243.80186035081715,268.5124485344123,1.007890400693465,0.9999999999999943,1.1011658824554857,0.9999999999999943,1.1013552076593527,64,59,92.1875,64,64,100.0,4536.271185778099,4857.065858194029,8157.075993526602,268.1766551750373,8367.680028953862,18.60638462418061,19.922185381214717,33.45780865572142,1.0999778869166323,34.32164142190381,64,0,0.0,64,5,7.8125
random,asu_baseline,19,full_population,profile,80:4096,99.76871181842641,31132.212914177122,31204.38496874255,64,487.56851513660234,486.440826784019,486.440826784019,486.44082678401537,510.55555925471884,1.0023182436392977,1.0000000000000069,1.0000000000000069,0.9999999999999994,1.0495738251045494,64,61,95.3125,64,64,100.0,4702.512642078928,4727.80973175362,7973.80033044355,510.39600490901574,8374.29443061879,9.667183310184793,9.719187764337907,16.39212806860883,1.0492458214977018,17.21544321430293,64,0,0.0,64,3,4.6875
random,asu_baseline,43,warm_2_4s,length,128,100.00000000000001,13209.145992515803,13209.145992515803,25,491.5269437607528,372.65086947459713,744.1386016188335,372.65086947459713,744.1386016188335,0.9999999999999979,0.9999999999999963,1.000000000000001,0.9999999999999963,1.000000000000001,25,25,100.0,25,25,100.0,3319.6963476129004,3324.8067848350483,4125.457335821638,2473.774215911002,4128.390407356274,7.436668450754634,7.286002300352139,10.706598020268157,3.726285073812018,10.821357668901886,25,0,0.0,25,0,0.0
random,asu_baseline,43,warm_2_4s,length,160,100.0,29101.578005977437,29101.578005977437,40,767.2865367978645,915.9373744307086,915.937374430709,458.5501817142649,915.937374430709,0.999999999999998,0.999999999999998,0.9999999999999986,0.9999999999999978,0.9999999999999986,40,40,100.0,40,40,100.0,3723.267750850652,3605.8995035508515,4629.996921130672,2585.0293382323734,4879.531140776399,5.274780196769583,4.669514725428873,9.290112969019042,3.2412192135585887,9.703747708580313,40,0,0.0,40,0,0.0
random,asu_baseline,43,warm_2_4s,length,32,100.0,4894.345802309678,4894.345802309678,30,171.8477784720235,114.95282097699987,228.74273596704734,114.95282097699965,228.74273596704734,1.0000000000000009,0.9999999999999989,1.0000000000000047,0.9999999999999969,1.0000000000000047,30,30,100.0,30,30,100.0,3081.827585208036,2831.3823979017393,4100.70072690915,2127.6229014870405,4128.845539350841,20.00112570337981,18.05017117547139,35.590874458409125,10.30137909075966,35.67290208327838,30,0,0.0,30,0,0.0
random,asu_baseline,43,warm_2_4s,length,64,100.0,8067.436420927491,8067.436420927491,24,317.3375195404677,400.54135968551054,400.54135968551054,200.85214333740805,400.54135968551054,0.9999999999999983,1.000000000000001,1.000000000000001,0.9999999999999943,1.000000000000001,24,24,100.0,24,24,100.0,3521.6786403216524,3707.211761010345,4075.726470339083,2472.49208149559,4383.6176069030635,12.402751841886783,9.950902221587326,19.870861356256583,6.843075804517805,20.29217315093482,24,0,0.0,24,0,0.0
random,asu_baseline,43,warm_2_4s,length,80,100.0,8727.49377826959,8727.49377826959,26,346.4568076879398,243.80186035081715,486.4408267840181,243.80186035081715,486.4408267840181,0.9999999999999971,0.9999999999999943,1.000000000000005,0.9999999999999943,1.000000000000005,26,26,100.0,26,26,100.0,3381.0925327632,3212.5556767720427,4459.951986671553,2317.3112596455453,4476.2638881519615,10.7437227675759,9.599572062819204,16.93721052540313,5.250282109187982,17.029672204815196,26,0,0.0,26,0,0.0
random,asu_baseline,43,warm_2_4s,category,LL,100.0,42310.72399849324,42310.72399849324,65,661.2251548605138,744.1386016188335,915.937374430709,372.65086947459713,915.937374430709,0.999999999999998,0.999999999999998,1.000000000000001,0.9999999999999963,1.000000000000001,65,65,100.0,65,65,100.0,3568.047980374594,3512.8707054213337,4483.752769827789,2473.774215911002,4879.531140776399,6.106275679071525,5.339746051667498,10.426707390684848,3.2412192135585887,10.821357668901886,65,0,0.0,65,0,0.0
random,asu_baseline,43,warm_2_4s,category,SL,99.99999999999999,21689.27600150676,21689.27600150676,80,272.2426352877295,228.74273596704734,486.44082678401537,114.95282097699965,486.4408267840181,0.9999999999999989,0.9999999999999969,1.0000000000000047,0.9999999999999943,1.000000000000005,80,80,100.0,80,80,100.0,3311.0440096975494,3306.6704013248345,4151.86576469857,2127.6229014870405,4476.2638881519615,14.71295759079563,12.597074184837457,32.36851686547411,5.250282109187982,35.67290208327838,80,0,0.0,80,0,0.0
random,asu_baseline,43,warm_2_4s,profile,128:2048,100.0,6971.584831676682,6971.584831676682,17,372.65086947459713,372.65086947459713,372.65086947459713,372.65086947459713,372.65086947459713,0.9999999999999962,0.9999999999999963,0.9999999999999963,0.9999999999999963,0.9999999999999963,17,17,100.0,17,17,100.0,3266.3948213461335,3324.8067848350483,4032.588344211902,2473.774215911002,4032.588344211902,8.765295049361974,8.92204220406812,10.821357668901886,6.638315964212786,10.821357668901886,17,0,0.0,17,0,0.0
random,asu_baseline,43,warm_2_4s,profile,128:4096,100.0,6237.561160839121,6237.561160839121,8,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188333,744.1386016188335,1.000000000000001,1.000000000000001,1.000000000000001,1.0000000000000007,1.000000000000001,8,8,100.0,8,8,100.0,3432.9620909297805,3039.8439703658796,4128.390407356274,2772.872564059604,4128.390407356274,4.613336928714032,4.085050773811311,5.547878309733143,3.726285073812018,5.547878309733143,8,0,0.0,8,0,0.0
random,asu_baseline,43,warm_2_4s,profile,160:2048,100.0,6144.541035814978,6144.541035814978,13,458.5501817142649,458.5501817142649,458.5501817142649,458.5501817142649,458.5501817142649,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999978,13,13,100.0,13,13,100.0,3418.2095932021143,3361.0456830441526,4449.655275078894,2585.0293382323734,4449.655275078894,7.454384993204706,7.3297227153614,9.703747708580313,5.637396824418161,9.703747708580313,13,0,0.0,13,0,0.0
random,asu_baseline,43,warm_2_4s,profile,160:4096,99.99999999999999,22957.03697016246,22957.03697016246,27,915.9373744307087,915.9373744307086,915.937374430709,915.9373744307086,915.937374430709,0.9999999999999981,0.999999999999998,0.9999999999999986,0.999999999999998,0.9999999999999986,27,27,100.0,27,27,100.0,3870.147604533282,3739.2743868667385,4865.532434925607,2968.7538164212256,4879.531140776399,4.225340850337857,4.082456389762279,5.31207981107848,3.2412192135585887,5.327363285955235,27,0,0.0,27,0,0.0
random,asu_baseline,43,warm_2_4s,profile,32:2048,100.0,1539.2338601642928,1539.2338601642928,15,114.95282097699966,114.95282097699965,114.95282097699987,114.95282097699965,114.95282097699987,0.999999999999997,0.9999999999999969,0.9999999999999989,0.9999999999999969,0.9999999999999989,15,15,100.0,15,15,100.0,3017.0912918693784,2827.3882608898257,4100.70072690915,2127.6229014870405,4100.70072690915,26.246344076001787,24.596075475655663,35.67290208327838,18.50866193107814,35.67290208327838,15,0,0.0,15,0,0.0
random,asu_baseline,43,warm_2_4s,profile,32:4096,100.0,3355.1119421453855,3355.1119421453855,15,228.74273596704734,228.74273596704734,228.74273596704734,228.74273596704734,228.74273596704734,1.0000000000000047,1.0000000000000047,1.0000000000000047,1.0000000000000047,1.0000000000000047,15,15,100.0,15,15,100.0,3146.563878546694,2947.9157199970177,4128.845539350841,2356.365637454088,4128.845539350841,13.755907330757829,12.88747250282828,18.05017117547139,10.30137909075966,18.05017117547139,15,0,0.0,15,0,0.0
random,asu_baseline,43,warm_2_4s,profile,64:2048,100.0,2240.872007943802,2240.872007943802,10,200.85214333740805,200.85214333740805,200.85214333740805,200.85214333740805,200.85214333740805,0.9999999999999952,0.9999999999999952,0.9999999999999952,0.9999999999999952,0.9999999999999952,10,10,100.0,10,10,100.0,3490.9398927413517,3659.937474737305,4075.726470339083,2472.49208149559,4075.726470339083,17.380645457574055,18.222048388047426,20.29217315093482,12.310010938454768,20.29217315093482,10,0,0.0,10,0,0.0
random,asu_baseline,43,warm_2_4s,profile,64:4096,100.0,5826.564412983688,5826.564412983688,14,400.5413596855104,400.54135968551054,400.54135968551054,400.5413596855078,400.54135968551054,1.0000000000000007,1.000000000000001,1.000000000000001,0.9999999999999943,1.000000000000001,14,14,100.0,14,14,100.0,3543.6348885932966,3707.211761010345,4383.6176069030635,2740.9348871725774,4383.6176069030635,8.847113544967304,9.255503012026292,10.944232102135254,6.843075804517805,10.944232102135254,14,0,0.0,14,0,0.0
random,asu_baseline,43,warm_2_4s,profile,80:2048,100.0,3375.838705316939,3375.838705316939,15,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,15,15,100.0,15,15,100.0,3213.488746748413,3191.717580347835,4151.86576469857,2317.3112596455453,4151.86576469857,13.180739236871965,13.091440630334464,17.029672204815196,9.504895722744083,17.029672204815196,15,0,0.0,15,0,0.0
random,asu_baseline,43,warm_2_4s,profile,80:4096,100.00000000000001,5351.655072952652,5351.655072952652,11,486.44082678401605,486.44082678401537,486.4408267840181,486.44082678401537,486.4408267840181,1.0000000000000009,0.9999999999999994,1.000000000000005,0.9999999999999994,1.000000000000005,11,11,100.0,11,11,100.0,3609.643150056092,3557.630948024658,4476.2638881519615,2553.9515700427273,4476.2638881519615,7.420518491263085,7.313594484955269,9.202072773672562,5.250282109187982,9.202072773672562,11,0,0.0,11,0,0.0
random,asu_baseline,43,long_2_6s,length,128,100.0,33105.40968170291,33105.40968170291,64,552.5902397319625,372.65086947460077,744.1386016188335,372.65086947459713,744.1386016188335,1.000000000000001,1.000000000000001,1.000000000000006,0.9999999999999963,1.000000000000006,64,64,100.0,64,64,100.0,4736.387787623283,5029.093570804621,6338.1861605083595,2473.774215911002,6722.489775599505,9.378734466923195,8.29061705673888,16.349500739603506,3.726285073812018,17.071172268235866,64,0,0.0,64,0,0.0
