order,policy,window,npu_id,seed_count,seeds,complete_seed_set,seed_interpretation,mean_U_percent,min_U_percent,max_U_percent,mean_active_ms,min_active_ms,max_active_ms,mean_compute_ms,min_compute_ms,max_compute_ms
ordered,asu_baseline,warm_2_4s,31,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.88421077919071,99.82558433956244,100.0,2000.0,2000.0,2000.0,1997.6842155838142,1996.5116867912486,2000.0
ordered,od_baseline,full_population,0,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8370.247781403661,8370.247781403661,8370.247781403661,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,1,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8344.693326170642,8344.693326170642,8344.693326170642,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,2,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8356.597650178075,8356.597650178075,8356.597650178075,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,3,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8347.371147361253,8347.371147361253,8347.371147361253,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,4,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8349.64966603801,8349.64966603801,8349.64966603801,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,5,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8348.958030272948,8348.958030272948,8348.958030272948,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,6,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8351.458790754645,8351.458790754645,8351.458790754645,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,7,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8347.254231428473,8347.254231428473,8347.254231428473,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,8,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8387.980783112645,8387.980783112645,8387.980783112645,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,9,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8375.736367829442,8375.736367829442,8375.736367829442,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,10,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8353.496682770849,8353.496682770849,8353.496682770849,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,11,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8399.63353884995,8399.63353884995,8399.63353884995,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,12,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8358.427178986669,8358.427178986669,8358.427178986669,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,13,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8347.849510398362,8347.849510398362,8347.849510398362,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,14,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8357.789361603856,8357.789361603856,8357.789361603856,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,15,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8362.280128684495,8362.280128684495,8362.280128684495,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,16,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8360.240791526292,8360.240791526292,8360.240791526292,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,17,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8367.40842149195,8367.40842149195,8367.40842149195,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,18,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8346.94313832805,8346.94313832805,8346.94313832805,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,19,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8361.23528310344,8361.23528310344,8361.23528310344,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,20,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8374.473321564794,8374.473321564794,8374.473321564794,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,21,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8364.742410309911,8364.742410309911,8364.742410309911,8333.217548680408,8333.217548680408,8333.217548680408
ordered,od_baseline,full_population,22,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.20929895497994,99.20929895497994,99.20929895497994,8354.906594880224,8354.906594880224,8354.906594880224,8333.217548680408,8333.217548680408,8333.217548680408
