order,policy,seed,window,ssu_id,start_ms,end_ms,duration_ms,demand_GiB_s,capacity_GiB_s,margin_GiB_s,active_npu_count,strictly_underload,at_capacity,overloaded
ordered,od_baseline,19,full_population,1,8361.23528310344,8361.3108141093,0.075531005859375,10.078819404602053,40,29.92118059539795,16,True,False,False
ordered,od_baseline,19,full_population,2,8361.23528310344,8361.3108141093,0.075531005859375,9.982062738317872,40,30.01793726168213,16,True,False,False
ordered,od_baseline,19,full_population,0,8361.3108141093,8362.280128684495,0.9693145751953125,8.628935420434571,40,31.371064579565427,15,True,False,False
ordered,od_baseline,19,full_population,1,8361.3108141093,8362.280128684495,0.9693145751953125,9.422046881945802,40,30.577953118054197,15,True,False,False
ordered,od_baseline,19,full_population,2,8361.3108141093,8362.280128684495,0.9693145751953125,9.392726680041505,40,30.607273319958495,15,True,False,False
ordered,od_baseline,19,full_population,0,8362.280128684495,8364.579628196214,2.29949951171875,8.024939261206056,40,31.975060738793943,14,True,False,False
ordered,od_baseline,19,full_population,1,8362.280128684495,8364.579628196214,2.29949951171875,8.797526581384279,40,31.20247341861572,14,True,False,False
ordered,od_baseline,19,full_population,2,8362.280128684495,8364.579628196214,2.29949951171875,8.791662541003419,40,31.20833745899658,14,True,False,False
ordered,od_baseline,19,full_population,0,8364.579628196214,8364.742410309911,0.1627821136971761,7.450263303881837,40,32.54973669611816,13,True,False,False
ordered,od_baseline,19,full_population,1,8364.579628196214,8364.742410309911,0.1627821136971761,8.16860825053711,40,31.831391749462888,13,True,False,False
ordered,od_baseline,19,full_population,2,8364.579628196214,8364.742410309911,0.1627821136971761,8.16567623034668,40,31.83432376965332,13,True,False,False
ordered,od_baseline,19,full_population,0,8364.742410309911,8364.767587311864,0.025177001953125,6.8609272456054695,40,33.13907275439453,12,True,False,False
ordered,od_baseline,19,full_population,1,8364.742410309911,8364.767587311864,0.025177001953125,7.580738202355958,40,32.41926179764404,12,True,False,False
ordered,od_baseline,19,full_population,2,8364.742410309911,8364.767587311864,0.025177001953125,7.513301737976075,40,32.48669826202392,12,True,False,False
ordered,od_baseline,19,full_population,0,8364.767587311864,8367.40842149195,2.6408341800852213,6.277455227709962,40,33.722544772290036,11,True,False,False
ordered,od_baseline,19,full_population,1,8364.767587311864,8367.40842149195,2.6408341800852213,6.978208053222657,40,33.02179194677734,11,True,False,False
ordered,od_baseline,19,full_population,2,8364.767587311864,8367.40842149195,2.6408341800852213,6.869723306176759,40,33.13027669382324,11,True,False,False
ordered,od_baseline,19,full_population,0,8367.40842149195,8368.058250632737,0.6498291407879151,5.7277014420043955,40,34.272298557995605,10,True,False,False
ordered,od_baseline,19,full_population,1,8367.40842149195,8368.058250632737,0.6498291407879151,6.352221742565919,40,33.647778257434084,10,True,False,False
ordered,od_baseline,19,full_population,2,8367.40842149195,8368.058250632737,0.6498291407879151,6.215882803710938,40,33.78411719628906,10,True,False,False
ordered,od_baseline,19,full_population,0,8368.058250632737,8370.247781403661,2.1895307709237386,5.161821545251465,40,34.83817845474854,9,True,False,False
ordered,od_baseline,19,full_population,1,8368.058250632737,8370.247781403661,2.1895307709237386,5.708643310766602,40,34.291356689233396,9,True,False,False
ordered,od_baseline,19,full_population,2,8368.058250632737,8370.247781403661,2.1895307709237386,5.595760533435059,40,34.40423946656494,9,True,False,False
ordered,od_baseline,19,full_population,0,8370.247781403661,8373.45452138469,3.2067399810293864,4.607669729260254,40,35.39233027073975,8,True,False,False
ordered,od_baseline,19,full_population,1,8370.247781403661,8373.45452138469,3.2067399810293864,5.037210687158204,40,34.96278931284179,8,True,False,False
ordered,od_baseline,19,full_population,2,8370.247781403661,8373.45452138469,3.2067399810293864,4.991764374206544,40,35.00823562579345,8,True,False,False
ordered,od_baseline,19,full_population,0,8373.45452138469,8374.473321564794,1.018800180103426,4.0359257921264655,40,35.96407420787354,7,True,False,False
ordered,od_baseline,19,full_population,1,8373.45452138469,8374.473321564794,1.018800180103426,4.389234225073243,40,35.610765774926755,7,True,False,False
ordered,od_baseline,19,full_population,2,8373.45452138469,8374.473321564794,1.018800180103426,4.381904174597168,40,35.61809582540283,7,True,False,False
ordered,od_baseline,19,full_population,0,8374.473321564794,8375.736367829442,1.2630462646484375,3.4421917035644536,40,36.557808296435546,6,True,False,False
ordered,od_baseline,19,full_population,1,8374.473321564794,8375.736367829442,1.2630462646484375,3.8189562980346685,40,36.18104370196533,6,True,False,False
ordered,od_baseline,19,full_population,2,8374.473321564794,8375.736367829442,1.2630462646484375,3.7163355913696297,40,36.28366440863037,6,True,False,False
ordered,od_baseline,19,full_population,0,8375.736367829442,8385.275123801683,9.538755972240324,2.8689817563354496,40,37.13101824366455,5,True,False,False
ordered,od_baseline,19,full_population,1,8375.736367829442,8385.275123801683,9.538755972240324,3.2076300883300783,40,36.79236991166992,5,True,False,False
ordered,od_baseline,19,full_population,2,8375.736367829442,8385.275123801683,9.538755972240324,3.071291149475098,40,36.9287088505249,5,True,False,False
ordered,od_baseline,19,full_population,0,8385.275123801683,8387.980783112645,2.705659310962801,2.2693836273925783,40,37.73061637260742,4,True,False,False
ordered,od_baseline,19,full_population,1,8385.275123801683,8387.980783112645,2.705659310962801,2.58457579786377,40,37.41542420213623,4,True,False,False
ordered,od_baseline,19,full_population,2,8385.275123801683,8387.980783112645,2.705659310962801,2.4643629700561527,40,37.53563702994385,4,True,False,False
ordered,od_baseline,19,full_population,0,8387.980783112645,8394.946420319677,6.96563720703125,1.6947076700683597,40,38.30529232993164,3,True,False,False
ordered,od_baseline,19,full_population,1,8387.980783112645,8394.946420319677,6.96563720703125,1.9673855477783206,40,38.03261445222168,3,True,False,False
ordered,od_baseline,19,full_population,2,8387.980783112645,8394.946420319677,6.96563720703125,1.8266485786376956,40,38.173351421362305,3,True,False,False
ordered,od_baseline,19,full_population,0,8394.946420319677,8395.592630036474,0.646209716796875,1.1302937834106448,40,38.86970621658936,2,True,False,False
ordered,od_baseline,19,full_population,1,8394.946420319677,8395.592630036474,0.646209716796875,1.3413992371215824,40,38.658600762878415,2,True,False,False
ordered,od_baseline,19,full_population,2,8394.946420319677,8395.592630036474,0.646209716796875,1.1874681771240236,40,38.812531822875975,2,True,False,False
ordered,od_baseline,19,full_population,0,8395.592630036474,8399.63353884995,4.0409088134765625,0.5776079775146485,40,39.422392022485354,1,True,False,False
ordered,od_baseline,19,full_population,1,8395.592630036474,8399.63353884995,4.0409088134765625,0.6435784317993165,40,39.35642156820068,1,True,False,False
ordered,od_baseline,19,full_population,2,8395.592630036474,8399.63353884995,4.0409088134765625,0.6083941895141602,40,39.39160581048584,1,True,False,False
ordered,od_baseline,43,warm_2_4s,0,2000.0,2144.41101219393,144.41101219393022,34.499871331567384,40,5.500128668432616,32,True,False,False
ordered,od_baseline,43,warm_2_4s,1,2000.0,2144.41101219393,144.41101219393022,38.503927279531865,40,1.4960727204681348,32,True,False,False
ordered,od_baseline,43,warm_2_4s,2,2000.0,2144.41101219393,144.41101219393022,36.97280272171326,40,3.0271972782867422,32,True,False,False
ordered,od_baseline,43,warm_2_4s,0,2144.41101219393,2144.431893028891,0.02088083496073523,34.351164989620976,40,5.648835010379024,32,True,False,False
ordered,od_baseline,43,warm_2_4s,1,2144.41101219393,2144.431893028891,0.02088083496073523,38.54248077559205,40,1.4575192244079531,32,True,False,False
ordered,od_baseline,43,warm_2_4s,2,2144.41101219393,2144.431893028891,0.02088083496073523,37.08295556759949,40,2.917044432400509,32,True,False,False
