scenario,policy,SLO_multiple,CDF_percent
full,od_baseline,5.696238084205899,80.17640788613298
full,od_baseline,5.712470625887032,80.34391207373767
full,od_baseline,5.7185593794093315,80.51057874040436
full,od_baseline,5.719661731881416,80.67808292800903
full,od_baseline,5.722721975689155,80.84558711561372
full,od_baseline,5.728243952256355,81.02384023504331
full,od_baseline,5.735386952067468,81.19050690170998
full,od_baseline,5.737408236511607,81.35717356837665
full,od_baseline,5.741401119365786,81.52384023504332
full,od_baseline,5.763553066671669,81.70209335447291
full,od_baseline,5.765077007058278,81.8803464739025
full,od_baseline,5.7918454972948625,82.05859959333209
full,od_baseline,5.817256937041354,82.22610378093678
full,od_baseline,5.835963240930511,82.40435690036637
full,od_baseline,5.839879780827108,82.58261001979595
full,od_baseline,5.840165171632635,82.75011420740064
full,od_baseline,5.84120008387888,82.91678087406731
full,od_baseline,5.84334773567946,83.08344754073397
full,od_baseline,5.845311034698268,83.25011420740064
full,od_baseline,5.858081880025065,83.42836732683023
full,od_baseline,5.859037790501031,83.5950339934969
full,od_baseline,5.86168277013323,83.76170066016356
full,od_baseline,5.862820327011434,83.92836732683021
full,od_baseline,5.864303954063135,84.10662044625981
full,od_baseline,5.871455662514907,84.2848735656894
full,od_baseline,5.873644568336737,84.45154023235607
full,od_baseline,5.882743588594335,84.61820689902275
full,od_baseline,5.891089730711981,84.78487356568941
full,od_baseline,5.901382597088436,84.95154023235608
full,od_baseline,5.905810465489152,85.11904441996077
full,od_baseline,5.910981684662135,85.28654860756545
full,od_baseline,5.9265529380109125,85.46480172699505
full,od_baseline,5.92697942889716,85.63146839366172
full,od_baseline,5.9272303656016625,85.80972151309129
full,od_baseline,5.929453048694133,85.98797463252089
full,od_baseline,5.943933370622295,86.15547882012558
full,od_baseline,5.947344393034809,86.32298300773029
full,od_baseline,5.95412769475936,86.49048719533496
full,od_baseline,5.959752819809893,86.65715386200162
full,od_baseline,5.961354792005271,86.82382052866829
full,od_baseline,5.963204221582292,87.00207364809788
full,od_baseline,5.963428815724838,87.18032676752748
full,od_baseline,5.983498818137073,87.35857988695706
full,od_baseline,5.983838664510785,87.53683300638664
full,od_baseline,5.999395119312139,87.71508612581624
full,od_baseline,5.9999735136083565,87.89333924524584
full,od_baseline,6.008629035759407,88.0600059119125
full,od_baseline,6.0193030676153185,88.22751009951718
full,od_baseline,6.0387400269374885,88.39417676618386
full,od_baseline,6.039458580791517,88.57242988561346
full,od_baseline,6.047781135406419,88.73993407321814
full,od_baseline,6.060572034322322,88.90743826082283
full,od_baseline,6.061094604037552,89.0741049274895
full,od_baseline,6.0664281191604195,89.24077159415617
full,od_baseline,6.073980240663983,89.40743826082283
full,od_baseline,6.093785769444509,89.57494244842752
full,od_baseline,6.103552883520108,89.7416091150942
full,od_baseline,6.112750831641554,89.91986223452378
full,od_baseline,6.119195737192556,90.09811535395338
full,od_baseline,6.119536496097378,90.26561954155807
full,od_baseline,6.121687966350004,90.43312372916276
full,od_baseline,6.126993734732167,90.61137684859234
full,od_baseline,6.143840869171667,90.78962996802193
full,od_baseline,6.153896085959148,90.96788308745153
full,od_baseline,6.155994347615069,91.13538727505622
full,od_baseline,6.166205924323916,91.3136403944858
full,od_baseline,6.1688517199422845,91.48030706115247
full,od_baseline,6.17685002216462,91.65856018058206
full,od_baseline,6.178248669136055,91.82606436818675
full,od_baseline,6.179762159853655,91.99356855579146
full,od_baseline,6.179911868558933,92.16107274339613
full,od_baseline,6.186704882847661,92.33932586282573
full,od_baseline,6.189095061203744,92.50683005043041
full,od_baseline,6.204297677645302,92.68508316986001
full,od_baseline,6.252322829022561,92.85174983652666
full,od_baseline,6.2525310814801305,93.03000295595623
full,od_baseline,6.253992944342796,93.19750714356094
full,od_baseline,6.255674386710278,93.36501133116565
full,od_baseline,6.262117394098091,93.53251551877034
full,od_baseline,6.264170498156716,93.70001970637502
full,od_baseline,6.272318655941255,93.8782728258046
full,od_baseline,6.276489095114246,94.0565259452342
full,od_baseline,6.2819013663941075,94.23477906466377
full,od_baseline,6.282172814060144,94.41303218409337
full,od_baseline,6.283374981866688,94.59128530352295
full,od_baseline,6.304902412696096,94.75878949112764
full,od_baseline,6.316963468317939,94.92545615779432
full,od_baseline,6.338243681250471,95.09212282446099
full,od_baseline,6.365231756349981,95.25962701206568
full,od_baseline,6.383440399809403,95.43788013149526
full,od_baseline,6.390992825391733,95.60538431909995
full,od_baseline,6.397663110406057,95.77205098576663
full,od_baseline,6.419412566605712,95.93955517337132
full,od_baseline,6.419911103038216,96.11780829280092
full,od_baseline,6.4264289355042,96.28447495946757
full,od_baseline,6.447151737727332,96.45114162613423
full,od_baseline,6.4497162965715535,96.62939474556383
full,od_baseline,6.453988689412901,96.7960614122305
full,od_baseline,6.454245302705288,96.96272807889716
full,od_baseline,6.473407220790577,97.14098119832674
full,od_baseline,6.475311503648778,97.30848538593143
full,od_baseline,6.481750824131629,97.47598957353613
full,od_baseline,6.507162227474614,97.64349376114082
full,od_baseline,6.5220083409635015,97.81016042780747
full,od_baseline,6.574396140909236,97.97682709447416
full,od_baseline,6.576323401980008,98.14349376114082
full,od_baseline,6.578055024233413,98.32174688057042
full,od_baseline,6.592730976490293,98.5
full,od_baseline,6.624999035366144,98.66666666666667
full,od_baseline,6.633848646216894,98.83333333333333
full,od_baseline,6.637445850552629,98.99999999999999
full,od_baseline,6.648307326868666,99.16666666666667
full,od_baseline,6.656591550085661,99.33333333333333
full,od_baseline,6.687698383548325,99.5
full,od_baseline,6.750055397625071,99.66666666666667
full,od_baseline,6.78189464223733,99.83333333333334
full,od_baseline,6.851750288873248,100.0
semi,od_baseline,0.0,0.0
semi,od_baseline,0.5,0.0
semi,od_baseline,1.0,77.63876016888065
semi,od_baseline,1.0000659894033797,77.82815410827459
semi,od_baseline,1.0000994219879766,78.01754804766853
semi,od_baseline,1.0001822530547064,78.20694198706248
semi,od_baseline,1.0003963707300951,78.42061720073768
semi,od_baseline,1.0004851458380695,78.62142041358909
semi,od_baseline,1.0007288950152244,78.8222236264405
semi,od_baseline,1.0010832585280536,79.01161756583444
semi,od_baseline,1.001137722004232,79.22529277950966
semi,od_baseline,1.0013811508379729,79.41468671890358
semi,od_baseline,1.00203726313332,79.61548993175498
semi,od_baseline,1.0022738238108404,79.82916514543021
semi,od_baseline,1.0034731400734973,80.04284035910541
semi,od_baseline,1.0036708501381004,80.24364357195682
semi,od_baseline,1.0040658346288156,80.44444678480824
semi,od_baseline,1.0043781430414342,80.63384072420217
semi,od_baseline,1.0045475342119639,80.84751593787738
semi,od_baseline,1.0049886621262438,81.06119115155259
semi,od_baseline,1.005394885122398,81.27486636522781
