policy,category,ratio,macro_cdf
baseline,LL,1.5955018632523272,0.9835125448028674
baseline,LL,1.615969402975308,0.989068100358423
baseline,LL,1.6283695909703493,0.9944444444444445
baseline,LL,1.7588603424075098,1.0
baseline,ALL,0.9,0.0
baseline,ALL,0.9999999999999958,0.001692047377326565
baseline,ALL,0.9999999999999963,0.003484162072667067
baseline,ALL,0.9999999999999978,0.018717092822726815
baseline,ALL,0.999999999999998,0.025537568168100377
baseline,ALL,0.9999999999999986,0.02732968286344088
baseline,ALL,0.9999999999999994,0.03091391225412188
baseline,ALL,1.0000000000000007,0.03253203523146816
baseline,ALL,1.000000000000001,0.03932636765880807
baseline,ALL,1.0000000000000016,0.045872783968173465
baseline,ALL,1.000000000000003,0.04918295432284631
baseline,ALL,1.0008968933602327,0.050875001700172874
baseline,ALL,1.0019584303199092,0.052493124677519154
baseline,ALL,1.0030718896469775,0.054111247654865434
baseline,ALL,1.0043237664523665,0.055803295032192
baseline,ALL,1.0053377406696082,0.0575954097275325
baseline,ALL,1.0063515215355412,0.059387524422873005
baseline,ALL,1.0063706506417447,0.06107957180019957
baseline,ALL,1.006561943705188,0.06287168649554008
baseline,ALL,1.0066618619348737,0.06456373387286664
baseline,ALL,1.0071740032343117,0.0662557812501932
baseline,ALL,1.0081206354974825,0.06794782862751976
baseline,ALL,1.008527153451609,0.06963987600484634
baseline,ALL,1.0095812638479582,0.07143199070018684
baseline,ALL,1.0108750644884645,0.07322410539552733
baseline,ALL,1.0125650192461086,0.0749161527728539
baseline,ALL,1.014545259268455,0.07660820015018045
baseline,ALL,1.0151023388072749,0.07830024752750703
baseline,ALL,1.0158858583163164,0.0799183705048533
baseline,ALL,1.019663305296561,0.08171048520019382
baseline,ALL,1.0203585162950155,0.08340253257752038
baseline,ALL,1.022442464027631,0.08509457995484693
baseline,ALL,1.022877682026159,0.0867127029321932
baseline,ALL,1.0230419161242432,0.08840475030951978
baseline,ALL,1.0233847930066697,0.09009679768684635
baseline,ALL,1.0238048933254422,0.09178884506417291
baseline,ALL,1.024328640710151,0.09358095975951342
baseline,ALL,1.0252553023797604,0.09519908273685969
baseline,ALL,1.0253478107378562,0.09689113011418626
baseline,ALL,1.0257202854698833,0.09858317749151284
baseline,ALL,1.0258244475466982,0.10020130046885911
baseline,ALL,1.0270665669957169,0.10189334784618569
baseline,ALL,1.027198462756968,0.10351147082353196
baseline,ALL,1.0272547752723775,0.10512959380087823
baseline,ALL,1.0273346207545277,0.10674771677822452
baseline,ALL,1.027600113019876,0.10836583975557079
baseline,ALL,1.028202255511808,0.11005788713289737
baseline,ALL,1.0292354274387485,0.11167601011024364
baseline,ALL,1.0304822837497953,0.11329413308758991
baseline,ALL,1.030913839199848,0.11498618046491649
baseline,ALL,1.0316487497056768,0.11677829516025699
baseline,ALL,1.0319167585138094,0.11839641813760327
baseline,ALL,1.0324542908616148,0.12008846551492984
baseline,ALL,1.0325097716534664,0.12188058021027033
baseline,ALL,1.032644107466617,0.12367269490561084
baseline,ALL,1.0326623512796855,0.12529081788295712
baseline,ALL,1.0329063896841841,0.12698286526028366
baseline,ALL,1.0353433243065342,0.12867491263761024
baseline,ALL,1.036291773213946,0.13046702733295074
baseline,ALL,1.0364758506693774,0.1321590747102773
baseline,ALL,1.0368696440987168,0.13385112208760386
baseline,ALL,1.0369198365814836,0.13546924506495014
baseline,ALL,1.037029923094633,0.1370873680422964
baseline,ALL,1.0378329747012955,0.1387054910196427
baseline,ALL,1.0384143003461708,0.14032361399698898
baseline,ALL,1.0384224635962036,0.14201566137431554
baseline,ALL,1.040700905744959,0.14363378435166183
baseline,ALL,1.0412527432227647,0.14532583172898839
baseline,ALL,1.0415810554068363,0.14694395470633467
baseline,ALL,1.0416831345168691,0.14873606940167516
baseline,ALL,1.042662031166065,0.15035419237902145
baseline,ALL,1.0430204035773925,0.152046239756348
baseline,ALL,1.0434970075352188,0.1536643627336943
baseline,ALL,1.0452739828126145,0.15528248571104056
baseline,ALL,1.0459148574579833,0.15697453308836715
baseline,ALL,1.0475288882221991,0.1585926560657134
baseline,ALL,1.0498596637780837,0.1602107790430597
baseline,ALL,1.0513563542099016,0.16190282642038625
baseline,ALL,1.052208791978407,0.16352094939773254
baseline,ALL,1.052289817028931,0.1652129967750591
baseline,ALL,1.0523126331348798,0.16683111975240536
baseline,ALL,1.0527256285691227,0.16862323444774585
baseline,ALL,1.0542617480922054,0.17024135742509214
baseline,ALL,1.0547976046347793,0.17193340480241873
baseline,ALL,1.0551358911588797,0.17372551949775925
baseline,ALL,1.05589739851713,0.1753436424751055
baseline,ALL,1.0567518452512787,0.1769617654524518
baseline,ALL,1.0583513914369307,0.17857988842979808
baseline,ALL,1.0584196385297953,0.1802719358071246
baseline,ALL,1.0586551565873041,0.18189005878447087
baseline,ALL,1.059405528497315,0.1836821734798114
baseline,ALL,1.0602456368260298,0.18537422085713795
baseline,ALL,1.0603492417789122,0.1870662682344645
baseline,ALL,1.062063014286296,0.18885838292980503
baseline,ALL,1.0626312042383692,0.1905504303071316
baseline,ALL,1.0632241164885712,0.19234254500247208
baseline,ALL,1.0636717283465356,0.19403459237979867
baseline,ALL,1.0639051008576652,0.19582670707513916
baseline,ALL,1.0639419048892995,0.19751875445246572
baseline,ALL,1.0669708470048453,0.19931086914780624
baseline,ALL,1.0679268635769903,0.20110298384314673
baseline,ALL,1.0683218543601398,0.20289509853848722
baseline,ALL,1.0688964873767806,0.20468721323382774
baseline,ALL,1.0705423510699592,0.20647932792916823
baseline,ALL,1.0708533558698998,0.20827144262450872
baseline,ALL,1.072683888210662,0.209889565601855
baseline,ALL,1.0729785428713465,0.21150768857920133
baseline,ALL,1.0751601271882523,0.2131258115565476
baseline,ALL,1.075706831696606,0.2149179262518881
baseline,ALL,1.0762866323868834,0.2165360492292344
baseline,ALL,1.0771952984946023,0.21815417220658065
baseline,ALL,1.077292882435994,0.21994628690192117
baseline,ALL,1.0773704616825703,0.22173840159726166
baseline,ALL,1.081769281990766,0.22353051629260215
baseline,ALL,1.0822182653423875,0.22514863926994844
baseline,ALL,1.0826768768242843,0.226840686647275
baseline,ALL,1.08408603350138,0.22845880962462128
baseline,ALL,1.0890406685482348,0.23007693260196757
baseline,ALL,1.0917497746884588,0.2317689799792941
baseline,ALL,1.092445576818726,0.23338710295664036
baseline,ALL,1.0969776182664843,0.23507915033396695
baseline,ALL,1.0972256603104593,0.23687126502930744
baseline,ALL,1.09890090318747,0.23848938800665373
baseline,ALL,1.100795275689796,0.240107510984
baseline,ALL,1.1052332123797581,0.24172563396134628
baseline,ALL,1.1076316697302657,0.24351774865668677
baseline,ALL,1.108747976762805,0.24520979603401336
baseline,ALL,1.109385307509513,0.24682791901135961
baseline,ALL,1.1167689583195075,0.2485199663886862
baseline,ALL,1.1171075806995858,0.2501380893660325
baseline,ALL,1.1174816135729109,0.25175621234337875
baseline,ALL,1.1200251198668991,0.25354832703871927
baseline,ALL,1.1228147265317039,0.2551664500160655
baseline,ALL,1.1230125754224314,0.25695856471140605
baseline,ALL,1.1260583791252001,0.2585766876887523
baseline,ALL,1.1281127107445763,0.2603688023840928
baseline,ALL,1.128666626061735,0.2619869253614391
baseline,ALL,1.130223711717367,0.26360504833878534
baseline,ALL,1.130562691599743,0.26539716303412586
baseline,ALL,1.131882308425481,0.26708921041145245
baseline,ALL,1.133896167035489,0.2688813251067929
baseline,ALL,1.1346531304155414,0.2705733724841195
baseline,ALL,1.1390601122099393,0.27219149546146576
baseline,ALL,1.1393570961313855,0.2738835428387923
baseline,ALL,1.1418113429245946,0.2756756575341328
baseline,ALL,1.1420752690481748,0.27746777222947333
baseline,ALL,1.142196081052493,0.2791598196067999
baseline,ALL,1.1424753268000034,0.28085186698412645
baseline,ALL,1.1510813583222141,0.28264398167946697
baseline,ALL,1.1518622151337932,0.28433602905679356
baseline,ALL,1.1588963487111175,0.2861281437521341
baseline,ALL,1.1621913095753198,0.28792025844747454
baseline,ALL,1.1696998776840082,0.2896123058248011
baseline,ALL,1.1712228321818692,0.2914044205201416
baseline,ALL,1.172071991385688,0.2931965352154821
baseline,ALL,1.1756215268981547,0.29481465819282837
baseline,ALL,1.1801816593692862,0.2966067728881689
baseline,ALL,1.184484486316419,0.2982988202654955
baseline,ALL,1.1890541014069467,0.29991694324284174
baseline,ALL,1.1917169682876125,0.30153506622018805
baseline,ALL,1.1957662687963366,0.3031531891975343
baseline,ALL,1.2042757779464082,0.30484523657486085
baseline,ALL,1.2082088176960561,0.30653728395218743
baseline,ALL,1.209093950647117,0.30832939864752795
baseline,ALL,1.2126782995100847,0.3099475216248742
baseline,ALL,1.2186778072360933,0.31173963632021473
baseline,ALL,1.2196955638708304,0.31353175101555525
baseline,ALL,1.21988874253039,0.3151498739929015
baseline,ALL,1.2218316017508424,0.31684192137022804
baseline,ALL,1.2257770692859788,0.31863403606556856
baseline,ALL,1.2268410728851509,0.32032608344289515
baseline,ALL,1.2288850347366875,0.3220181308202217
baseline,ALL,1.2338212831870918,0.3238102455155622
baseline,ALL,1.2361098515449258,0.32560236021090266
baseline,ALL,1.2361863864762443,0.3273944749062432
baseline,ALL,1.2398275645592942,0.32901259788358944
baseline,ALL,1.243842022907646,0.33080471257892996
baseline,ALL,1.2450282337429017,0.3324228355562762
baseline,ALL,1.247053529930019,0.33411488293360275
baseline,ALL,1.24814189060892,0.3358069303109294
baseline,ALL,1.2557420856434676,0.33749897768825593
baseline,ALL,1.268179837033307,0.3391910250655825
baseline,ALL,1.2739230568039623,0.34088307244290905
baseline,ALL,1.2742497698860933,0.34267518713824957
baseline,ALL,1.2894987137552185,0.34446730183359003
baseline,ALL,1.2913862509220035,0.3462594165289306
baseline,ALL,1.2916115627175442,0.3480515312242711
baseline,ALL,1.293262850182535,0.34974357860159766
baseline,ALL,1.3038985895779431,0.3514356259789242
baseline,ALL,1.3039279012464027,0.3532277406742647
baseline,ALL,1.3043868253604656,0.3549197880515913
baseline,ALL,1.312247756344401,0.3567119027469318
baseline,ALL,1.3169136289399443,0.3583300257242781
baseline,ALL,1.3183177968389634,0.3600220731016046
baseline,ALL,1.3191960916582646,0.3617141204789312
baseline,ALL,1.333051754485809,0.3633322434562774
baseline,ALL,1.335768517247353,0.3651243581516179
baseline,ALL,1.3377683662298516,0.36691647284695844
baseline,ALL,1.3397762696373205,0.36860852022428503
baseline,ALL,1.345106175338101,0.3703005676016116
baseline,ALL,1.3457120711987993,0.37199261497893815
baseline,ALL,1.3524041355502974,0.37361073795628447
baseline,ALL,1.3528694016641443,0.37530278533361106
baseline,ALL,1.3532127505815716,0.37692090831095726
baseline,ALL,1.3605592791362149,0.3787130230062978
baseline,ALL,1.367048406926942,0.38040507038362437
baseline,ALL,1.3673597883300537,0.38209711776095096
baseline,ALL,1.371809431898177,0.38378916513827743
baseline,ALL,1.3781618586396778,0.38558127983361795
baseline,ALL,1.3910010389274123,0.38719940281096427
baseline,ALL,1.3951690469911784,0.3888914501882909
baseline,ALL,1.4034403935565682,0.3905095731656371
baseline,ALL,1.40473942712315,0.3923016878609776
baseline,ALL,1.4180872910268723,0.3940938025563181
baseline,ALL,1.4287339693707442,0.3958859172516586
baseline,ALL,1.4332632888257346,0.3976780319469991
baseline,ALL,1.449945091890771,0.39947014664233965
baseline,ALL,1.4917356610062549,0.4011621940196662
baseline,ALL,1.4986720024788374,0.4029543087150067
baseline,ALL,1.5,0.4029543087150067
baseline,ALL,1.5059883970338042,0.40464635609233324
baseline,ALL,1.508246924939131,0.4063384034696598
baseline,ALL,1.5254518983450984,0.40813051816500034
baseline,ALL,1.5694493261882105,0.4097486411423466
baseline,ALL,1.587214999990131,0.41144068851967314
baseline,ALL,1.5955018632523272,0.41323280321501366
baseline,ALL,1.615969402975308,0.4150249179103542
baseline,ALL,1.6221737324915637,0.41664304088770043
baseline,ALL,1.6283695909703493,0.418335088265027
baseline,ALL,1.6401377620824016,0.41995321124237334
baseline,ALL,1.6660181650684291,0.4215713342197196
baseline,ALL,1.7178775891512374,0.42326338159704613
baseline,ALL,1.7486701023563531,0.4249554289743727
baseline,ALL,1.7588603424075098,0.42674754366971324
baseline,ALL,1.765751193167102,0.4283656666470595
baseline,ALL,1.7786961500284666,0.4299837896244058
baseline,ALL,1.7829258296829997,0.43167583700173234
baseline,ALL,1.796012468630547,0.4333678843790589
baseline,ALL,1.8052065313074908,0.43498600735640514
baseline,ALL,1.8093263452585473,0.43677812205174565
baseline,ALL,1.8491948715885331,0.4383962450290919
baseline,ALL,1.8565252866592237,0.4400143680064382
baseline,ALL,1.8743430273500061,0.4417064153837648
baseline,ALL,1.9178752962143308,0.44339846276109135
baseline,ALL,1.9486218361078378,0.4451905774564318
baseline,ALL,1.9931147238071163,0.44698269215177233
baseline,ALL,2.004541738769262,0.4486008151291186
baseline,ALL,2.005151476607268,0.4503929298244591
baseline,ALL,2.006181557087577,0.45201105280180537
baseline,ALL,2.038370066585437,0.453703100179132
baseline,ALL,2.0420014909184285,0.45532122315647827
baseline,ALL,2.042585232732173,0.4570132705338048
baseline,ALL,2.045631432370471,0.4588053852291453
baseline,ALL,2.046548226273987,0.4604974326064719
baseline,ALL,2.0534890864641944,0.46211555558381817
baseline,ALL,2.068600072603556,0.4638076029611447
baseline,ALL,2.0795268829285067,0.46549965033847135
baseline,ALL,2.0991898535146163,0.4672917650338118
baseline,ALL,2.1083845558656846,0.46898381241113835
baseline,ALL,2.110819972095742,0.47060193538848466
baseline,ALL,2.1225549766222067,0.4723940500838251
baseline,ALL,2.140995898966471,0.47401217306117144
baseline,ALL,2.141502466940854,0.4756302960385177
baseline,ALL,2.1525130820848686,0.47732234341584423
baseline,ALL,2.1898793167007162,0.4789404663931906
baseline,ALL,2.2044810389539746,0.4805585893705368
baseline,ALL,2.2069261219542273,0.48235070406587727
baseline,ALL,2.2235826082695915,0.4840427514432039
baseline,ALL,2.2558758829740535,0.48566087442055017
baseline,ALL,2.2560283007528947,0.4873529217978767
baseline,ALL,2.2660860451828695,0.4889710447752231
baseline,ALL,2.2664179161487983,0.4905891677525693
baseline,ALL,2.2699944821046727,0.49228121512989587
baseline,ALL,2.2744923280110405,0.4940733298252364
baseline,ALL,2.286620580104108,0.49569145280258264
baseline,ALL,2.298615279476234,0.4973835001799092
baseline,ALL,2.30732566723969,0.49900162315725555
baseline,ALL,2.3080356120461656,0.500693670534582
baseline,ALL,2.3095685497493466,0.5023857179119086
baseline,ALL,2.309728918907422,0.5040777652892352
baseline,ALL,2.3146753406445595,0.5056958882665814
baseline,ALL,2.3378310309377746,0.507387935643908
baseline,ALL,2.3391798277550206,0.5090799830212346
baseline,ALL,2.3431378183146863,0.5107720303985611
baseline,ALL,2.364775522740914,0.5124640777758876
baseline,ALL,2.394215395949586,0.5141561251532143
baseline,ALL,2.3985694244322144,0.5159482398485548
baseline,ALL,2.403758305906189,0.5177403545438953
baseline,ALL,2.4219733969328847,0.5195324692392358
baseline,ALL,2.433358589541677,0.5213245839345763
baseline,ALL,2.459422765252399,0.5229427069119226
baseline,ALL,2.4954732443605283,0.524734821607263
baseline,ALL,2.545643723639973,0.5263529445846094
baseline,ALL,2.67042629129778,0.5279710675619557
baseline,ALL,2.6711637372663946,0.5296631149392822
baseline,ALL,2.6944249314760937,0.5312812379166285
baseline,ALL,2.6960279511337233,0.5328993608939747
baseline,ALL,2.708457105828156,0.534517483871321
baseline,ALL,2.7417917243007595,0.5363095985666616
baseline,ALL,2.7580274363006843,0.5381017132620021
baseline,ALL,2.762054711622862,0.5398938279573425
baseline,ALL,2.7744358766723245,0.5415858753346691
baseline,ALL,2.849379086329553,0.5432779227119956
baseline,ALL,2.8769701793240325,0.5450700374073362
baseline,ALL,2.882747623364034,0.5467620847846627
baseline,ALL,3.1093876444753685,0.5484541321619892
baseline,ALL,3.168282051089516,0.5501461795393158
baseline,ALL,3.256723024720984,0.5517643025166622
baseline,ALL,3.2676749730853145,0.5533824254940084
baseline,ALL,3.277263758699905,0.5550005484713547
baseline,ALL,3.280168300216498,0.5566186714487009
baseline,ALL,3.3040624970321706,0.5582367944260472
baseline,ALL,3.313933516828552,0.5599288418033738
baseline,ALL,3.3170274596365923,0.5615469647807201
baseline,ALL,3.3304666818588315,0.5632390121580467
baseline,ALL,3.350181724391714,0.5649310595353733
baseline,ALL,3.364429244651473,0.5666231069126998
baseline,ALL,3.3817533357677023,0.5683151542900263
baseline,ALL,3.3959906634423276,0.5700072016673529
baseline,ALL,3.4009026080768443,0.5716992490446794
baseline,ALL,3.434866965029047,0.57349136374002
baseline,ALL,3.4488021279124244,0.5751094867173663
baseline,ALL,3.453207242429152,0.5768015340946928
baseline,ALL,3.4555807613639846,0.5784196570720391
baseline,ALL,3.482615689137791,0.5800377800493853
baseline,ALL,3.5079140381602727,0.5816559030267316
baseline,ALL,3.524006967304375,0.5834480177220721
baseline,ALL,3.5332894627480704,0.5852401324174127
baseline,ALL,3.5523553458266255,0.5870322471127531
baseline,ALL,3.558463448310647,0.5886503700900995
baseline,ALL,3.565492838072037,0.5902684930674457
baseline,ALL,3.5785813611895354,0.5919605404447723
baseline,ALL,3.594004999955008,0.5935786634221185
baseline,ALL,3.6631568606349916,0.5951967863994648
baseline,ALL,3.681653424734142,0.596814909376811
baseline,ALL,3.698238920317797,0.5985069567541377
baseline,ALL,3.7351150838685054,0.600125079731484
baseline,ALL,3.772556445392094,0.6017432027088302
baseline,ALL,3.7895867590953745,0.6033613256861765
baseline,ALL,3.7974550197282038,0.605153440381517
baseline,ALL,3.8159122257506812,0.6068454877588435
baseline,ALL,3.8344610907420753,0.6085375351361701
baseline,ALL,3.8453305134227893,0.6103296498315106
baseline,ALL,3.8592395025989004,0.6119477728088568
baseline,ALL,3.874428136904999,0.6136398201861835
baseline,ALL,3.8925562003282406,0.6152579431635298
baseline,ALL,3.8941578629865496,0.616876066140876
baseline,ALL,3.895034055633403,0.6186681808362166
baseline,ALL,3.9100353656878464,0.6202863038135629
baseline,ALL,3.917184299237624,0.6220784185089033
baseline,ALL,3.9191536851097863,0.6236965414862495
baseline,ALL,3.9268785257262624,0.625314664463596
baseline,ALL,3.9282617514689258,0.6269327874409422
baseline,ALL,3.929053236246359,0.6286248348182687
baseline,ALL,3.929434064318607,0.6303168821955953
baseline,ALL,3.9399930262320315,0.6319350051729415
baseline,ALL,3.9539002563858063,0.6336270525502682
baseline,ALL,3.9544687564855865,0.6352451755276145
baseline,ALL,4.015852921101347,0.637037290222955
baseline,ALL,4.028286680641195,0.6386554132003012
baseline,ALL,4.0297845923569975,0.6402735361776476
baseline,ALL,4.034265215450426,0.6418916591549938
baseline,ALL,4.05344478946501,0.6436837738503343
baseline,ALL,4.0776718546036035,0.6453018968276806
baseline,ALL,4.078099946551232,0.6469200198050268
baseline,ALL,4.0980902548113125,0.6486120671823534
baseline,ALL,4.104754487229376,0.6504041818776939
baseline,ALL,4.113632185090331,0.6520962292550204
baseline,ALL,4.132127441502018,0.653788276632347
baseline,ALL,4.132956233356042,0.6554063996096934
baseline,ALL,4.150604217949923,0.6571985143050338
baseline,ALL,4.1630749523708905,0.6589906290003743
baseline,ALL,4.164943333644682,0.6606087519777205
baseline,ALL,4.178172912562605,0.6622268749550669
baseline,ALL,4.178184049647355,0.6639189223323934
baseline,ALL,4.187230545726575,0.6657110370277338
baseline,ALL,4.214121916902028,0.6674030844050605
baseline,ALL,4.232295618493163,0.6691951991004009
baseline,ALL,4.261627890252675,0.6708872464777276
baseline,ALL,4.2748308967052,0.672679361173068
baseline,ALL,4.313334121738413,0.6742974841504142
baseline,ALL,4.321155246462785,0.6759895315277409
baseline,ALL,4.326846921484912,0.6776076545050872
baseline,ALL,4.335969238514078,0.6792997018824137
baseline,ALL,4.362139876683521,0.6809917492597403
baseline,ALL,4.365278617079588,0.6826098722370867
baseline,ALL,4.377580631966619,0.6844019869324272
baseline,ALL,4.395510133982283,0.6861941016277676
baseline,ALL,4.409872187823824,0.6878861490050941
baseline,ALL,4.435316349298628,0.6896782637004346
baseline,ALL,4.457119384125732,0.6913703110777613
baseline,ALL,4.467034445162715,0.6929884340551075
baseline,ALL,4.477979313392307,0.6947805487504479
baseline,ALL,4.492462513406405,0.6965726634457884
baseline,ALL,4.493021999112388,0.698264710823115
baseline,ALL,4.519807110781059,0.7000568255184555
baseline,ALL,4.523952050233878,0.7016749484958019
baseline,ALL,4.5361030277261145,0.7032930714731481
baseline,ALL,4.540447031732763,0.7050851861684886
baseline,ALL,4.589270566184517,0.706877300863829
baseline,ALL,4.594419589527423,0.7084954238411755
baseline,ALL,4.594899107516407,0.7101135468185217
baseline,ALL,4.595146767378069,0.7119056615138621
baseline,ALL,4.598551266216703,0.7135977088911888
baseline,ALL,4.637522026721881,0.7152897562685153
baseline,ALL,4.654644649547626,0.7170818709638559
baseline,ALL,4.658996088904789,0.7187739183411823
baseline,ALL,4.662636395162867,0.7203920413185286
baseline,ALL,4.690881020394737,0.7220840886958553
baseline,ALL,4.69460737123379,0.7237761360731817
baseline,ALL,4.722706205658999,0.7253942590505281
baseline,ALL,4.734491485723296,0.7270863064278545
baseline,ALL,4.761320790830158,0.7287044294052009
baseline,ALL,4.765354171214465,0.7304965441005414
baseline,ALL,4.782780747260498,0.732188591477868
baseline,ALL,4.8703432910367885,0.7338806388551945
baseline,ALL,4.880850921303418,0.7354987618325408
baseline,ALL,4.884881481605663,0.7372908765278813
baseline,ALL,4.885044901638492,0.7390829912232219
baseline,ALL,4.897169668318988,0.7407011142005681
baseline,ALL,4.897652722873882,0.7423931615778946
baseline,ALL,4.912555233702645,0.7441852762732353
baseline,ALL,4.950465129881977,0.7459773909685756
baseline,ALL,4.958017691211171,0.7477695056639163
baseline,ALL,4.965316298023778,0.7494615530412428
baseline,ALL,4.975031010267008,0.751079676018589
baseline,ALL,4.989665946890262,0.7528717907139294
baseline,ALL,5.045447152387046,0.754563838091256
baseline,ALL,5.0727241360150845,0.7563559527865967
baseline,ALL,5.101157365701008,0.7579740757639429
baseline,ALL,5.109529619617827,0.7596661231412695
baseline,ALL,5.125483729274356,0.7612842461186157
baseline,ALL,5.130657730736516,0.7630763608139562
baseline,ALL,5.135156090044332,0.7647684081912827
baseline,ALL,5.1356320733587895,0.7664604555686093
baseline,ALL,5.150651884837105,0.7682525702639499
baseline,ALL,5.161964786504633,0.7699446176412765
baseline,ALL,5.19423563033438,0.771636665018603
baseline,ALL,5.196820511805629,0.7732547879959494
baseline,ALL,5.21666130577922,0.7748729109732956
baseline,ALL,5.2278238966055195,0.7765649583506221
baseline,ALL,5.2950352851597655,0.7783570730459625
baseline,ALL,5.314246980312592,0.7800491204232891
baseline,ALL,5.356377156979267,0.7818412351186298
baseline,ALL,5.42417445915375,0.7836333498139701
baseline,ALL,5.510291638623082,0.7854254645093107
baseline,ALL,5.531100171244224,0.7871175118866374
baseline,ALL,5.577986688879947,0.7889096265819777
baseline,ALL,5.596684955771866,0.7905277495593239
baseline,ALL,5.629423600103853,0.7921458725366705
baseline,ALL,5.647657990082187,0.7937639955140167
baseline,ALL,5.651954784716591,0.7953821184913629
baseline,ALL,5.714793370151042,0.7971742331867034
baseline,ALL,5.815814306531701,0.7989663478820438
baseline,ALL,5.862390663989393,0.8006583952593704
baseline,ALL,5.890557576620481,0.8022765182367166
baseline,ALL,5.93459884782441,0.8038946412140628
baseline,ALL,5.96606085964311,0.8056867559094035
baseline,ALL,5.971259411372382,0.8074788706047439
baseline,ALL,5.978683285089566,0.8091709179820704
baseline,ALL,5.9890936109613495,0.8109630326774111
baseline,ALL,5.997392638923173,0.8125811556547573
baseline,ALL,6.032230908267487,0.8143732703500978
baseline,ALL,6.085139418096723,0.8161653850454383
baseline,ALL,6.090686198733101,0.8178574324227649
baseline,ALL,6.098012516893005,0.8196495471181052
baseline,ALL,6.115426808383155,0.8212676700954518
baseline,ALL,6.121411201489492,0.8230597847907921
baseline,ALL,6.12888195260413,0.8248518994861328
baseline,ALL,6.16204503868443,0.8266440141814732
baseline,ALL,6.186651750691967,0.8283360615587997
baseline,ALL,6.399230567959365,0.8301281762541403
baseline,ALL,6.4376012292388545,0.8319202909494807
baseline,ALL,6.454001507738775,0.833538413926827
baseline,ALL,6.527581480330005,0.8351565369041732
baseline,ALL,6.56674239959035,0.8368485842814999
baseline,ALL,7.016115649477471,0.8385406316588265
baseline,ALL,7.09809049744156,0.8401587546361727
baseline,ALL,7.215530308806504,0.8419508693315132
baseline,ALL,7.2283390417780495,0.8435689923088595
baseline,ALL,7.25265057593612,0.8452610396861862
baseline,ALL,7.26104168671679,0.8468791626635324
baseline,ALL,7.264726900607689,0.8484972856408787
baseline,ALL,7.272608398694715,0.8502894003362192
baseline,ALL,7.40897314041554,0.8519075233135655
baseline,ALL,7.523123987352945,0.8535256462909118
baseline,ALL,7.60047259168422,0.8553177609862522
baseline,ALL,7.606625268307589,0.8569358839635984
baseline,ALL,7.645900242639903,0.8585540069409449
baseline,ALL,7.665912842631884,0.8601721299182911
baseline,ALL,7.671356361223782,0.8618641772956176
baseline,ALL,7.729310784826737,0.8634823002729638
baseline,ALL,7.757677663277042,0.8652744149683044
baseline,ALL,7.80248114163305,0.8669664623456309
baseline,ALL,7.803365607426741,0.8685845853229773
baseline,ALL,7.835754434807197,0.8702766327003038
baseline,ALL,7.858849968059339,0.8720687473956442
baseline,ALL,7.87780655335041,0.8737607947729709
baseline,ALL,7.894456714735613,0.8753789177503172
baseline,ALL,8.072799170745474,0.8769970407276634
baseline,ALL,8.074955489212288,0.878789155423004
baseline,ALL,8.09818664636345,0.8804072784003503
baseline,ALL,8.226069621858382,0.8821993930956907
baseline,ALL,8.23348277389788,0.8839915077910313
baseline,ALL,8.237046996475371,0.8856096307683775
baseline,ALL,8.257082818315343,0.887401745463718
baseline,ALL,8.397334068731636,0.8891938601590584
baseline,ALL,8.400860313776832,0.8908859075363851
baseline,ALL,8.476170702285806,0.8925779549137117
baseline,ALL,8.544676114710635,0.8943700696090522
baseline,ALL,8.575592245104579,0.8961621843043927
baseline,ALL,8.630989206462747,0.8979542989997332
baseline,ALL,8.727808085955363,0.8995724219770794
baseline,ALL,8.74001847358353,0.901264469354406
baseline,ALL,8.753291177348272,0.9030565840497465
baseline,ALL,8.776164727125824,0.904748631427073
baseline,ALL,8.826511734115178,0.9065407461224134
baseline,ALL,8.841807535080923,0.9081588690997598
baseline,ALL,8.945803028691433,0.909776992077106
baseline,ALL,9.200925599566002,0.9113951150544524
baseline,ALL,9.229812815233547,0.9130132380317986
baseline,ALL,9.283843723627806,0.9146313610091449
baseline,ALL,9.28739596519913,0.9163234083864715
baseline,ALL,9.348045067851125,0.918015455763798
baseline,ALL,9.381850129982924,0.9197075031411246
baseline,ALL,9.398221441829733,0.9213995505184512
baseline,ALL,9.420291061434916,0.9230915978957778
baseline,ALL,9.453744480596207,0.9247836452731043
baseline,ALL,9.52353489564165,0.9265757599684448
baseline,ALL,9.530172951593338,0.9283678746637852
baseline,ALL,9.75426314756407,0.9301599893591258
baseline,ALL,9.771030754459725,0.9318520367364523
baseline,ALL,9.807787615457942,0.9334701597137988
baseline,ALL,9.818912464689982,0.9352622744091392
baseline,ALL,9.864361614933221,0.9368803973864854
baseline,ALL,9.918119588990594,0.9386725120818259
baseline,ALL,9.98991754817737,0.9404646267771665
baseline,ALL,9.996922348621473,0.9422567414725069
baseline,ALL,10.08385297206309,0.9440488561678474
baseline,ALL,10.087164527713538,0.945840970863188
baseline,ALL,10.85455309999222,0.9475330182405145
baseline,ALL,11.758861418055213,0.9492250656178411
baseline,ALL,11.957434136154241,0.9508431885951873
baseline,ALL,12.075173783680118,0.9524613115725336
baseline,ALL,12.675917510800163,0.9540794345498799
baseline,ALL,13.549992559772408,0.9557714819272065
baseline,ALL,13.565083818153632,0.957563596622547
