group,strategy,seed,npu,U_percent,active_ms,A_compute_ms,B_compute_ms
R32_A200_B10,once,7,31,99.55696120974707,2000.0,1902.0205589097804,89.11866528516111
X16,asu_baseline,19,0,99.63781042707134,2000.0,873.5168965817888,1119.2393119596381
X16,asu_baseline,19,1,99.66229910597124,2000.0,834.0338375897995,1159.2121445296252
X16,asu_baseline,19,2,99.92511275103611,2000.0,1528.917738925385,469.5845160953372
X16,asu_baseline,19,3,99.62902142055074,2000.0,1432.960772431196,559.6196559798191
X16,asu_baseline,19,4,99.70113125261157,2000.0,996.7429235047766,997.2797015474548
X16,asu_baseline,19,5,99.65854614626903,2000.0,474.2032852658717,1518.967637659509
X16,asu_baseline,19,6,99.91182548148105,2000.0,1478.5896862197887,519.646823409832
X16,asu_baseline,19,7,99.65305702768592,2000.0,1131.84860545853,861.2125350951883
X16,asu_baseline,19,8,99.89122244942273,2000.0,1614.863386980985,382.96106200746954
X16,asu_baseline,19,9,99.89237032270583,2000.0,1329.880821185493,667.9665852686235
X16,asu_baseline,19,10,99.78202464399494,2000.0,796.4555157802865,1199.1849770996123
X16,asu_baseline,19,11,99.88811000270596,2000.0,1697.772908187795,299.98929186632404
X16,asu_baseline,19,12,99.88920511789875,2000.0,1011.6863882418788,986.0977141160961
X16,asu_baseline,19,13,99.6199539281188,2000.0,1250.1002164749043,742.2988620874717
X16,asu_baseline,19,14,99.61806269377537,2000.0,565.924302729265,1426.4369511462423
X16,asu_baseline,19,15,99.89237532270583,2000.0,1169.889411705547,827.9580947485697
X16,asu_baseline,19,16,99.86282518446278,2000.0,969.6343932907466,1027.622110398509
X16,asu_baseline,19,17,99.61563399763986,2000.0,1032.9646982731074,959.3479816796898
X16,asu_baseline,19,18,99.65237398418401,2000.0,606.3534996051635,1386.6939800785167
X16,asu_baseline,19,19,99.64046615863917,2000.0,929.7562931654365,1063.053030007347
X16,asu_baseline,19,20,99.87887859618525,2000.0,1131.84860545853,865.7289664651748
X16,asu_baseline,19,21,99.86408865275637,2000.0,1013.3022512818438,983.9795217732835
X16,asu_baseline,19,22,99.92020351050836,2000.0,846.4616534482484,1151.9424167619186
X16,asu_baseline,19,23,99.72669802508196,2000.0,713.8714901643525,1280.6624703372868
X16,asu_baseline,19,24,99.96413010756862,2000.0,1531.34551316658,467.93708898479235
X16,asu_baseline,19,25,99.59372628734596,2000.0,569.086044119797,1422.788481627122
X16,asu_baseline,19,26,99.92085637735966,2000.0,1518.7431367073482,479.6739908398449
X16,asu_baseline,19,27,99.58619599064032,2000.0,924.7589730055442,1066.964946807262
X16,asu_baseline,19,28,99.66204654855004,2000.0,1039.0247972648226,954.216133706178
X16,asu_baseline,19,29,99.9277395991372,2000.0,799.3698148831318,1199.1849770996123
X16,asu_baseline,19,30,99.91015708408844,2000.0,1016.3332145743691,981.8699271073997
X16,asu_baseline,19,31,99.89086922313803,2000.0,1398.2248959129543,599.5924885498061
X16,od_baseline,19,0,99.65016699523245,2000.0,873.7640279450111,1119.2393119596381
X16,od_baseline,19,1,99.92818871536281,2000.0,839.3516297776309,1159.2121445296252
X16,od_baseline,19,2,99.92826021513724,2000.0,1516.8054981620398,481.759706140705
X16,od_baseline,19,3,99.92700089353333,2000.0,1438.9203618908477,559.6196559798191
X16,od_baseline,19,4,99.96413010756862,2000.0,988.0688112029807,1011.2137909483918
X16,od_baseline,19,5,99.88329095447713,2000.0,478.69818143003386,1518.967637659509
X16,od_baseline,19,6,99.91638728642212,2000.0,1478.6809223186106,519.646823409832
X16,od_baseline,19,7,99.92801465302276,2000.0,1131.84860545853,866.711687601925
X16,od_baseline,19,8,99.73285577920423,2000.0,1617.359174316658,377.2979412674267
X16,od_baseline,19,9,99.80724286597103,2000.0,1329.5606937042085,666.5841636152122
X16,od_baseline,19,10,99.79155308322663,2000.0,796.6460845649203,1199.1849770996123
X16,od_baseline,19,11,99.89236532270581,2000.0,1697.772908187795,300.07439826632117
X16,od_baseline,19,12,99.9281784646228,2000.0,1022.4381816213836,976.1253876710725
X16,od_baseline,19,13,99.89222863432137,2000.0,1269.3986928492322,728.4458798371952
X16,od_baseline,19,14,99.96413010756862,2000.0,565.924302729265,1433.3582994221074
X16,od_baseline,19,15,99.87327354627503,2000.0,1180.712515589974,816.7529553355266
X16,od_baseline,19,16,99.90627322059242,2000.0,974.1842879863757,1023.9411764254728
X16,od_baseline,19,17,99.90524966105404,2000.0,1038.757011541391,959.3479816796898
X16,od_baseline,19,18,99.92800333679024,2000.0,619.0371034206164,1379.5229633151885
X16,od_baseline,19,19,99.51223115471808,2000.0,928.2156393007349,1062.0289837936266
X16,od_baseline,19,20,99.91203278942461,2000.0,1131.84860545853,866.3920503299623
X16,od_baseline,19,21,99.92822771470905,2000.0,1021.0971504214131,977.467403872768
X16,od_baseline,19,22,99.92823317229221,2000.0,852.7296411310713,1145.8350223147727
X16,od_baseline,19,23,100.0,2000.0,725.6555883868191,1274.344411613181
X16,od_baseline,19,24,99.96410510756857,2000.0,1515.0166749620785,484.26542718929295
X16,od_baseline,19,25,99.92826021513724,2000.0,577.3394042576733,1421.2258000450715
X16,od_baseline,19,26,99.80459638597884,2000.0,1516.4179368797318,479.6739908398449
X16,od_baseline,19,27,99.57035339471682,2000.0,931.8246249006565,1059.5824429936797
X16,od_baseline,19,28,99.96413010756862,2000.0,1031.2786294615958,968.0039726897767
X16,od_baseline,19,29,99.92807278031964,2000.0,799.3764785067806,1199.1849770996123
X16,od_baseline,19,30,99.92810509991644,2000.0,1030.414394741211,968.1477072571176
X16,od_baseline,19,31,99.82970728642407,2000.0,1397.001657178675,599.5924885498061
X16,once,19,0,99.85964083893764,2000.0,877.9535048191146,1119.2393119596381
X16,once,19,1,99.92825521513723,2000.0,839.3529597731194,1159.2121445296252
X16,once,19,2,99.92825521513723,2000.0,1532.490850604535,466.07425369820976
X16,once,19,3,99.92826021513724,2000.0,1438.9455483229258,559.6196559798191
X16,once,19,4,99.96413010756862,2000.0,991.7940426830464,1007.488559468326
X16,once,19,5,99.95338075957523,2000.0,480.0999775319956,1518.967637659509
X16,once,19,6,99.89316307989368,2000.0,1478.2164381880416,519.646823409832
X16,once,19,7,99.90602842904802,2000.0,1131.84860545853,866.2719631224304
X16,once,19,8,99.89234748053195,2000.0,1621.9443285744414,375.9026210361976
X16,once,19,9,99.83719978487314,2000.0,1327.9017233360787,668.842272361384
X16,once,19,10,99.95485307823876,2000.0,799.9120844651629,1199.1849770996123
X16,once,19,11,99.89239032270586,2000.0,1697.772908187795,300.0748982663222
X16,once,19,12,99.89429201699745,2000.0,1017.6811222776037,980.2047180623454
X16,once,19,13,99.86573731419682,2000.0,1265.177861088191,732.1368851957454
X16,once,19,14,99.96413010756862,2000.0,565.924302729265,1433.3582994221074
X16,once,19,15,99.86839236075295,2000.0,1178.7898704395125,818.5779767755466
X16,once,19,16,99.89383044445583,2000.0,979.2059431224384,1018.6706657666782
X16,once,19,17,99.9282580840057,2000.0,1039.2171800004244,959.3479816796898
X16,once,19,18,99.92826021513724,2000.0,608.7027202588365,1389.8624840439084
X16,once,19,19,99.65790199450983,2000.0,925.6020976480636,1067.555942242133
X16,once,19,20,99.88133096334944,2000.0,1131.84860545853,865.7780138084586
X16,once,19,21,99.90218250774194,2000.0,1010.509389797759,987.5342603570798
X16,once,19,22,99.92825521513723,2000.0,844.9079525917218,1153.6571517110228
X16,once,19,23,100.0,2000.0,716.475292196435,1283.524707803565
X16,once,19,24,99.96412510756862,2000.0,1522.7152770220337,476.56722512933857
X16,once,19,25,99.92040853010387,2000.0,578.8684640507486,1419.539706551329
X16,once,19,26,99.92825521513723,2000.0,1518.8911134628997,479.6739908398449
X16,once,19,27,99.50907821451536,2000.0,927.9269872480131,1062.254577042294
X16,once,19,28,99.96410542214555,2000.0,1051.8299867380251,947.4521217048859
X16,once,19,29,99.92776411938576,2000.0,799.3703052881028,1199.1849770996123
X16,once,19,30,99.92825021513725,2000.0,1023.1796358992087,975.3853684035362
X16,once,19,31,99.92816840680045,2000.0,1398.970879586203,599.5924885498061
X16,asu_baseline,43,0,100.0,2000.0,385.01348066853643,1614.9865193314636
X16,asu_baseline,43,1,99.96413010756862,2000.0,1297.434412693372,701.8481894580004
X16,asu_baseline,43,2,99.73723442966325,2000.0,1595.0163628933942,399.72832569987077
X16,asu_baseline,43,3,99.96413010756862,2000.0,1393.440593316267,605.8420088351054
X16,asu_baseline,43,4,99.92095230956312,2000.0,988.8616709892863,1009.5573752019764
X16,asu_baseline,43,5,99.92826021513724,2000.0,1558.864046032887,439.70115826985784
X16,asu_baseline,43,6,99.92826021513724,2000.0,1039.2172226230548,959.3479816796901
X16,asu_baseline,43,7,99.82615290461858,2000.0,1131.84860545853,864.6744526338416
X16,asu_baseline,43,8,99.9241137812885,2000.0,959.188628806106,1039.293646819664
X16,asu_baseline,43,9,99.92825521513723,2000.0,919.2986249130936,1079.266479389651
X16,asu_baseline,43,10,99.88590242412411,2000.0,838.5059039528567,1159.2121445296254
X16,asu_baseline,43,11,99.90163459211723,2000.0,1389.7030567549978,608.329635087347
X16,asu_baseline,43,12,99.92024757661652,2000.0,1079.0298024226277,919.3751491097028
X16,asu_baseline,43,13,99.92825521513723,2000.0,1509.717506767222,488.8475975355227
X16,asu_baseline,43,14,99.90944117347469,2000.0,1318.6506697797136,679.5381536897803
X16,asu_baseline,43,15,99.89937289504162,2000.0,1184.1349964754127,813.8524614254197
X16,asu_baseline,43,16,99.88817175384158,2000.0,1038.4154533971418,959.3479816796898
X16,asu_baseline,43,17,99.89046321366392,2000.0,1131.84860545853,865.9606588147485
X16,asu_baseline,43,18,99.91059620617708,2000.0,565.924302729265,1432.2876213942764
X16,asu_baseline,43,19,99.81541379040354,2000.0,1222.6727941526328,773.6354816554381
X16,asu_baseline,43,20,99.88601169575293,2000.0,1637.9647407851749,359.7554931298837
X16,asu_baseline,43,21,99.96413010756862,2000.0,1638.825784576069,360.4568175753034
X16,asu_baseline,43,22,99.82830982388244,2000.0,1157.13671250792,839.4294839697286
X16,asu_baseline,43,23,99.89036325501365,2000.0,1158.3777811305445,839.4294839697286
X16,asu_baseline,43,24,99.90711808704148,2000.0,565.924302729265,1432.2180590115645
X16,asu_baseline,43,25,99.92000153060904,2000.0,620.0763331356902,1378.3236974764905
X16,asu_baseline,43,26,99.91484654279176,2000.0,1398.7044423060293,599.5924885498061
X16,asu_baseline,43,27,99.88179967224747,2000.0,858.9409777883857,1138.6950156565636
X16,asu_baseline,43,28,99.82444338424871,2000.0,857.6947288284127,1138.7941388565614
X16,asu_baseline,43,29,99.65468143592065,2000.0,1233.6098098886587,759.4838188297545
X16,asu_baseline,43,30,99.90341547238727,2000.0,1398.4758208979392,599.5924885498061
X16,asu_baseline,43,31,99.96413010756862,2000.0,1159.8531181816438,839.4294839697286
X16,od_baseline,43,0,100.0,2000.0,386.38495898530937,1613.6150410146906
X16,od_baseline,43,1,99.96406005156857,2000.0,1297.9947988547183,701.2864021766532
X16,od_baseline,43,2,99.81039086596077,2000.0,1596.4794916193446,399.72832569987077
X16,od_baseline,43,3,99.96413010756862,2000.0,1390.1394891340665,609.143113017306
X16,od_baseline,43,4,99.96413010756862,2000.0,991.8674655557925,1007.41513659558
X16,od_baseline,43,5,99.92826021513724,2000.0,1558.864046032887,439.70115826985784
X16,od_baseline,43,6,99.9279292898506,2000.0,1039.2106041173217,959.3479816796901
X16,od_baseline,43,7,99.79467455535158,2000.0,1131.84860545853,864.0448856485013
X16,od_baseline,43,8,99.92823574358484,2000.0,959.2710680520327,1039.293646819664
X16,od_baseline,43,9,99.92812421057742,2000.0,919.2960048218974,1079.266479389651
X16,od_baseline,43,10,99.928037725919,2000.0,839.3486099887543,1159.2121445296254
X16,od_baseline,43,11,99.92825521513723,2000.0,1389.2658027340854,609.2993015686593
X16,od_baseline,43,12,99.92824521513721,2000.0,1079.1897551930415,919.3751491097028
X16,od_baseline,43,13,99.92826021513724,2000.0,1509.033530364039,489.5316739387058
X16,od_baseline,43,14,99.92818650428728,2000.0,1319.0255763959653,679.5381536897803
X16,od_baseline,43,15,99.92821610201644,2000.0,1189.8992193029785,808.66510273735
X16,od_baseline,43,16,99.92819724356939,2000.0,1039.215963191698,959.3479816796898
X16,od_baseline,43,17,99.92768527865972,2000.0,1131.84860545853,866.7051001146642
X16,od_baseline,43,18,99.96413010756862,2000.0,565.924302729265,1433.3582994221074
X16,od_baseline,43,19,99.89785198314753,2000.0,1229.6669401396298,768.2900995233208
X16,od_baseline,43,20,99.62272414462295,2000.0,1632.6989897625754,359.7554931298837
X16,od_baseline,43,21,99.96413010756862,2000.0,1638.3260668109492,360.9565353404232
X16,od_baseline,43,22,99.92824213922424,2000.0,1159.1353588147563,839.4294839697286
X16,od_baseline,43,23,99.92826021513724,2000.0,1159.1357203330163,839.4294839697286
X16,od_baseline,43,24,99.90356641343097,2000.0,565.924302729265,1432.1470255393542
X16,od_baseline,43,25,99.92798468923819,2000.0,611.051958149571,1387.5077356351926
X16,od_baseline,43,26,99.92824934042645,2000.0,1398.9724982587227,599.5924885498061
X16,od_baseline,43,27,99.9282188008092,2000.0,861.0655875695165,1137.4987884466677
X16,od_baseline,43,28,99.84655807725173,2000.0,857.430596209595,1139.5005653354397
X16,od_baseline,43,29,99.89054702432523,2000.0,1238.32712165675,759.4838188297545
X16,od_baseline,43,30,99.92817915332878,2000.0,1398.9710945167694,599.5924885498061
X16,od_baseline,43,31,99.96413010756862,2000.0,1159.8531181816438,839.4294839697286
X16,once,43,0,100.0,2000.0,385.93991551579165,1614.0600844842083
X16,once,43,1,99.96412510756862,2000.0,1302.057321094719,697.2251810566531
X16,once,43,2,99.8580843018581,2000.0,1597.433360337291,399.72832569987077
X16,once,43,3,99.96413010756862,2000.0,1390.9001033916416,608.3824987597309
X16,once,43,4,99.96413010756862,2000.0,1001.2102455750291,998.0723565763433
X16,once,43,5,99.92826021513724,2000.0,1558.864046032887,439.70115826985784
X16,once,43,6,99.92826021513724,2000.0,1039.2172226230548,959.3479816796901
X16,once,43,7,99.82751793905405,2000.0,1131.84860545853,864.7017533225508
X16,once,43,8,99.82980626968337,2000.0,957.3024785740035,1039.293646819664
X16,once,43,9,99.92825521513723,2000.0,919.2986249130936,1079.266479389651
X16,once,43,10,99.9278297111372,2000.0,839.3444496931186,1159.2121445296254
X16,once,43,11,99.9269824203224,2000.0,1395.3731168610866,603.1665315453615
X16,once,43,12,99.92825021513723,2000.0,1079.1898551930417,919.3751491097028
X16,once,43,13,99.92826021513724,2000.0,1509.1277663640385,489.43743793870635
X16,once,43,14,99.92825521513723,2000.0,1319.0269506129644,679.5381536897803
X16,once,43,15,99.92822143424465,2000.0,1185.6643837612814,812.9000449236114
X16,once,43,16,99.89979017213992,2000.0,1038.6478217631084,959.3479816796898
X16,once,43,17,99.91125538626805,2000.0,1131.84860545853,866.3765022668308
X16,once,43,18,99.9641201075686,2000.0,565.924302729265,1433.358099422107
X16,once,43,19,99.81466212765827,2000.0,1217.8233022238514,778.4699403293139
X16,once,43,20,99.92810054317528,2000.0,1643.3238346216758,355.2381762418295
X16,once,43,21,99.96402051153181,2000.0,1641.4439434217165,357.8364668089198
X16,once,43,22,99.92355260294023,2000.0,1159.041568089076,839.4294839697286
X16,once,43,23,99.91956111423632,2000.0,1158.9617383149975,839.4294839697286
X16,once,43,24,99.96366024045943,2000.0,565.924302729265,1433.3489020799238
X16,once,43,25,99.91405458582196,2000.0,617.6021828012499,1380.6789089151894
X16,once,43,26,99.92805277574517,2000.0,1398.9685669650971,599.5924885498061
X16,once,43,27,99.92812993696903,2000.0,861.9241134953954,1136.638485243985
X16,once,43,28,99.92812277131324,2000.0,854.2288381209669,1144.333617305298
X16,once,43,29,99.76904580357072,2000.0,1235.89709724166,759.4838188297545
X16,once,43,30,99.8883111914138,2000.0,1398.1737352784698,599.5924885498061
X16,once,43,31,99.9640479890217,2000.0,1159.8514758107053,839.4294839697286
X16,asu_baseline,7,0,99.76767597066527,2000.0,796.1685423136928,1199.1849770996123
X16,asu_baseline,7,1,99.94360799872877,2000.0,839.9014556417592,1158.9707043328162
X16,asu_baseline,7,2,99.92256936025156,2000.0,1605.7916465731782,392.65974063185286
X16,asu_baseline,7,3,99.88831785954204,2000.0,1131.84860545853,865.9177517323108
X16,asu_baseline,7,4,99.86020882990124,2000.0,1153.1662268211505,844.0379497768743
X16,asu_baseline,7,5,99.96413010756862,2000.0,752.9751879503897,1246.3074142009827
X16,asu_baseline,7,6,99.85438260351793,2000.0,797.9026749707464,1199.1849770996123
X16,asu_baseline,7,7,99.82321686175653,2000.0,1131.84860545853,864.6157317766006
X16,asu_baseline,7,8,99.89192318198926,2000.0,1541.3607835678622,456.4776800719228
X16,asu_baseline,7,9,99.90195127582436,2000.0,1038.6910438367972,959.3479816796898
X16,asu_baseline,7,10,99.90365529123403,2000.0,1131.84860545853,866.2245003661506
X16,asu_baseline,7,11,99.79469555656488,2000.0,609.7622902677804,1386.1316208635171
X16,asu_baseline,7,12,99.92636539077671,2000.0,1358.961986695741,639.5653211197932
X16,asu_baseline,7,13,99.87182321154235,2000.0,998.11564998117,999.3208142496769
X16,asu_baseline,7,14,99.88046007179132,2000.0,1256.6169808794698,740.9922205563566
X16,asu_baseline,7,15,99.90533568558219,2000.0,1241.0868630786504,757.0198506329934
X16,asu_baseline,7,16,99.87810094134724,2000.0,1131.84860545853,865.7134133684149
X16,asu_baseline,7,17,99.92467122262366,2000.0,759.3356147828736,1239.1578096695994
X16,asu_baseline,7,18,99.93475594056854,2000.0,491.9410431985402,1506.7540756128305
X16,asu_baseline,7,19,99.96413010756862,2000.0,988.2403545239267,1011.0422476274457
X16,asu_baseline,7,20,99.96413010756862,2000.0,999.9617879016955,999.3208142496769
X16,asu_baseline,7,21,99.85564193298147,2000.0,1194.6144185854114,802.4984200742178
X16,asu_baseline,7,22,99.96412510756862,2000.0,1477.935902363315,521.3465997880571
X16,asu_baseline,7,23,99.7825246654317,2000.0,1244.3551962518377,751.2952970567962
X16,asu_baseline,7,24,99.86282642279993,2000.0,1131.84860545853,865.4079229974686
X16,asu_baseline,7,25,99.81358740939197,2000.0,1380.8160030563768,615.4557451314627
X16,asu_baseline,7,26,99.89043857755321,2000.0,1037.581709196851,960.2270623542131
X16,asu_baseline,7,27,99.8332719195681,2000.0,1131.84860545853,864.8168329328319
X16,asu_baseline,7,28,99.86991735500396,2000.0,652.965562766341,1344.4327843337383
X16,asu_baseline,7,29,99.96386767132445,2000.0,600.2282134769412,1399.0491399495477
X16,asu_baseline,7,30,99.89129479726948,2000.0,1131.84860545853,865.9772904868596
X16,asu_baseline,7,31,99.83808810768934,2000.0,1237.2779433240325,759.4838188297545
X16,od_baseline,7,0,99.90943672101994,2000.0,799.0037573207865,1199.1849770996123
X16,od_baseline,7,1,99.9641151075686,2000.0,831.1558017466073,1168.1265004047646
X16,od_baseline,7,2,99.96402069419456,2000.0,1597.9388457734153,401.3415681104757
X16,od_baseline,7,3,99.82764923752929,2000.0,1131.8486054585298,864.7043792920558
X16,od_baseline,7,4,99.92826021513724,2000.0,1156.5970513752975,841.9681529274474
X16,od_baseline,7,5,99.96400607141929,2000.0,742.8732248618849,1256.406896566501
X16,od_baseline,7,6,99.92818777328722,2000.0,799.3787783661319,1199.1849770996123
X16,od_baseline,7,7,99.92818599119934,2000.0,1129.857428327205,868.7062914967819
X16,od_baseline,7,8,99.88576984569953,2000.0,1548.955822888418,448.7595740255724
X16,od_baseline,7,9,99.72271573075344,2000.0,1035.1063329353788,959.3479816796898
X16,od_baseline,7,10,99.84106524811887,2000.0,1131.84860545853,864.9726995038473
X16,od_baseline,7,11,99.9280314433246,2000.0,604.2268256748839,1394.3338031916082
X16,od_baseline,7,12,99.79963499401467,2000.0,1356.4273787605002,639.5653211197932
X16,od_baseline,7,13,99.92810900477829,2000.0,999.241365845889,999.3208142496769
X16,od_baseline,7,14,99.7628474682214,2000.0,1260.8705019776967,734.3864473867311
X16,od_baseline,7,15,99.92560020873672,2000.0,1242.292992330746,756.2190118439885
X16,od_baseline,7,16,99.9279431936629,2000.0,1131.84860545853,866.7102584147278
X16,od_baseline,7,17,99.9640327037723,2000.0,760.1228444058465,1239.1578096695994
X16,od_baseline,7,18,99.9640530436365,2000.0,504.127453089292,1495.153607783438
X16,od_baseline,7,19,99.96410914994415,2000.0,982.5873821616719,1016.694800837211
X16,od_baseline,7,20,99.96403605180416,2000.0,999.959906786406,999.3208142496769
X16,od_baseline,7,21,99.92391515557438,2000.0,1201.8109527452698,796.6673503662178
X16,od_baseline,7,22,99.96413010756862,2000.0,1467.6047542731694,531.677847878203
X16,od_baseline,7,23,99.89234034018905,2000.0,1247.27371667762,750.5730901261609
X16,od_baseline,7,24,99.91620452482735,2000.0,1131.84860545853,866.4754850380168
X16,od_baseline,7,25,99.8923678347438,2000.0,1389.812488647462,608.034868047414
X16,od_baseline,7,26,99.96393622872417,2000.0,1030.0593911229412,969.2193334515423
X16,od_baseline,7,27,99.92826021513724,2000.0,1131.84860545853,866.7165988442148
X16,od_baseline,7,28,99.92826021513724,2000.0,660.5249994209889,1338.040204881756
X16,od_baseline,7,29,99.96413010756862,2000.0,600.2334622018248,1399.0491399495477
X16,od_baseline,7,30,99.92822021513716,2000.0,1131.84860545853,866.7157988442132
X16,od_baseline,7,31,99.92770027520415,2000.0,1239.0701866743284,759.4838188297545
X16,once,7,0,99.85882848999009,2000.0,797.9915927001894,1199.1849770996123
X16,once,7,1,99.96413010756862,2000.0,840.8294349386174,1158.453167212755
X16,once,7,2,99.96413010756862,2000.0,1610.6231651824492,388.6594369689233
X16,once,7,3,99.85641315848538,2000.0,1131.84860545853,865.2796577111776
X16,once,7,4,99.92826021513724,2000.0,1151.7786389128505,846.7865653898943
X16,once,7,5,99.9641159444906,2000.0,748.3313199371778,1250.950998952634
X16,once,7,6,99.85926562808946,2000.0,798.0003354621767,1199.1849770996123
X16,once,7,7,99.82506299009754,2000.0,1131.84860545853,864.6526543434206
X16,once,7,8,99.89239032270586,2000.0,1541.5073590160669,456.34044743805043
X16,once,7,9,99.83923362040191,2000.0,1037.4366907283484,959.3479816796898
X16,once,7,10,99.78447585957686,2000.0,1131.84860545853,863.840911733007
X16,once,7,11,99.88968246752104,2000.0,611.1279772943612,1386.6656720560595
X16,once,7,12,99.92667877847471,2000.0,1358.968254449701,639.5653211197932
X16,once,7,13,99.92698564270506,2000.0,999.2188986044243,999.3208142496769
X16,once,7,14,99.89235416899217,2000.0,1249.1460452247547,748.7010381550886
X16,once,7,15,99.92824521513721,2000.0,1246.3850055048206,752.1798987979237
X16,once,7,16,99.87771786829762,2000.0,1131.84860545853,865.7057519074224
X16,once,7,17,99.92532630047315,2000.0,759.3487163398636,1239.1578096695994
X16,once,7,18,99.96364526756885,2000.0,498.0326642474797,1501.2402411038975
X16,once,7,19,99.96368151184221,2000.0,985.556296289798,1013.7173339470464
X16,once,7,20,99.95931427302241,2000.0,999.8654712107714,999.3208142496769
X16,once,7,21,99.92826021513724,2000.0,1194.3281988428475,804.2370054598973
X16,once,7,22,99.96386795827206,2000.0,1479.6305357556093,519.646823409832
X16,once,7,23,99.81460152776313,2000.0,1243.6670732584726,752.62495729679
X16,once,7,24,99.8698695553503,2000.0,1131.84860545853,865.548785648476
X16,once,7,25,99.89238032270585,2000.0,1373.231673545512,624.6159329086049
X16,once,7,26,99.9565472805195,2000.0,1040.7096276612042,958.4213179491858
X16,once,7,27,99.85303606959005,2000.0,1131.84860545853,865.212115933271
X16,once,7,28,99.9126227080745,2000.0,651.235973247572,1347.0164809139178
X16,once,7,29,99.96413010756862,2000.0,600.2334622018248,1399.0491399495477
X16,once,7,30,99.8985758364181,2000.0,1131.84860545853,866.122911269832
X16,once,7,31,99.84960110587815,2000.0,1237.5082032878086,759.4838188297545
XY12_16_S4_control,asu_baseline,19,0,95.10551401890464,2000.0,782.8709684184546,1119.2393119596381
XY12_16_S4_control,asu_baseline,19,1,96.66285981049832,2000.0,885.4324168733756,1047.8247793365906
XY12_16_S4_control,asu_baseline,19,2,96.91870115462903,2000.0,1177.942957438163,760.4310656544176
XY12_16_S4_control,asu_baseline,19,3,98.13819138344878,2000.0,1372.1013748872913,590.6624527816844
XY12_16_S4_control,asu_baseline,19,4,97.02622617135471,2000.0,901.2308766074302,1039.293646819664
XY12_16_S4_control,asu_baseline,19,5,93.26244742070865,2000.0,346.281310754664,1518.967637659509
XY12_16_S4_control,asu_baseline,19,6,97.15999141924222,2000.0,1180.4668939304765,762.7329344543678
XY12_16_S4_control,asu_baseline,19,7,96.74381961567478,2000.0,1055.47407577378,879.4023165397157
XY12_16_S4_control,asu_baseline,19,8,97.07718985663656,2000.0,1438.8320167622041,502.7117803705271
XY12_16_S4_control,asu_baseline,19,9,95.95690268565681,2000.0,1352.5204004877141,566.6176532254221
XY12_16_S4_control,asu_baseline,19,10,94.6886664795666,2000.0,694.5883524917199,1199.1849770996123
XY12_16_S4_control,asu_baseline,19,11,97.49001440142962,2000.0,1438.8320167622041,510.96827126638846
XY12_16_S4_control,asu_baseline,19,12,96.89191985384028,2000.0,959.2213445081361,978.6170525686696
XY12_16_S4_control,asu_baseline,19,13,97.27193526109534,2000.0,1149.112432719056,796.3262725028508
XY12_16_S4_control,asu_baseline,19,14,93.7628554322994,2000.0,479.61067225406805,1395.64643639192
XY12_16_S4_control,asu_baseline,19,15,95.33922126632322,2000.0,1171.346611278574,735.4378140478902
XY12_16_S4_control,asu_baseline,19,16,95.74571816586509,2000.0,955.0404316632253,959.8739316540764
XY12_16_S4_control,asu_baseline,19,17,97.34451088408524,2000.0,987.5422360020148,959.3479816796898
XY12_16_S4_control,asu_baseline,19,18,96.36979170549627,2000.0,643.3015434246918,1284.0942906852335
XY12_16_S4_control,asu_baseline,19,19,95.70643911700158,2000.0,943.3819945434775,970.7467877965541
XY12_16_S4_control,asu_baseline,19,20,96.56005322576385,2000.0,959.2213445081361,971.9797200071409
XY12_16_S4_control,asu_baseline,19,21,95.83292377559188,2000.0,959.2213445081361,957.4371310037016
XY12_16_S4_control,asu_baseline,19,22,95.34476458003462,2000.0,959.2213445081361,947.6739470925563
XY12_16_S4_control,asu_baseline,19,23,93.69240994170787,2000.0,445.68283751784384,1428.1653613163135
XY12_16_S4_control,asu_baseline,19,24,97.5943338745039,2000.0,1312.3213563702848,639.5653211197932
XY12_16_S4_control,asu_baseline,19,25,93.59343190640433,2000.0,541.5330644016453,1330.3355737264415
XY12_16_S4_control,asu_baseline,19,26,97.57036030836845,2000.0,1297.5803078945582,653.8268982728109
XY12_16_S4_control,asu_baseline,19,27,96.53297650725501,2000.0,923.1231865784898,1007.5363435666104
XY12_16_S4_control,asu_baseline,19,28,96.40693315289423,2000.0,825.3765316279628,1102.7621314299217
XY12_16_S4_control,asu_baseline,19,29,94.38041695737796,2000.0,726.8275502435699,1160.7807889039893
XY12_16_S4_control,asu_baseline,19,30,94.6386146504317,2000.0,840.1041000007917,1052.6681930078423
XY12_16_S4_control,asu_baseline,19,31,97.2329883753165,2000.0,1185.1759486765754,759.4838188297545
XY12_16_S4_control,od_baseline,19,0,99.04061301965862,2000.0,781.3790022902572,1199.4332581029153
XY12_16_S4_control,od_baseline,19,1,99.56018006388956,2000.0,959.2213445081361,1031.9822567696551
XY12_16_S4_control,od_baseline,19,2,99.8375705700332,2000.0,1138.8105162364154,857.9408951642486
XY12_16_S4_control,od_baseline,19,3,98.51002977024886,2000.0,1370.6081068551712,599.5924885498061
XY12_16_S4_control,od_baseline,19,4,99.16118616938783,2000.0,943.9300765680928,1039.293646819664
XY12_16_S4_control,od_baseline,19,5,99.13706803013469,2000.0,463.77372294318457,1518.967637659509
