num_ssu,seed,strategy,request_id,npu_id,arrival_ms,admission_ms,completion_ms,ideal_compute_ms,io_count,slo_threshold_ms,admission_latency_ms,arrival_latency_ms,admission_passed,arrival_passed
5,20260907,strategy3,8000009,4,359.9211379287322,1638.6471615619334,2003.9933655799216,272.80625323765605,12224,409.2093798564841,365.34620401798816,1644.0722276511895,True,False
5,20260907,strategy3,8000010,7,604.1124810718082,1478.6229534452245,1490.1997324042275,9.424207671320028,2040,14.136311506980043,11.576778959002922,886.0872513324192,True,False
5,20260907,strategy3,8000011,22,635.3329550477856,1735.3352413959178,1789.5594997799176,51.09189745809175,4064,76.63784618713763,54.22425838399977,1154.226544732132,True,False
5,20260907,strategy3,8000012,30,688.6156512758968,1421.378027040449,1710.2463589496288,272.80625323765605,12224,409.2093798564841,288.8683319091797,1021.630707673732,True,False
5,20260907,strategy3,8000013,22,969.9074473392045,1809.297251325126,2362.3724069760856,544.44948922267,12160,816.674233834005,553.0751556509597,1392.464959636881,True,False
5,20260907,strategy3,8000014,12,1414.1964421490402,2450.0380046755718,2466.017842243361,15.979837567787547,2032,23.96975635168132,15.979837567789218,1051.8214000943208,True,False
5,20260907,strategy3,8000015,27,1428.244425317112,2339.0565039021412,2917.7144129838885,544.44948922267,12160,816.674233834005,578.6579090817472,1489.4699876667764,True,False
5,20260907,strategy3,8000016,20,2052.641603625479,3652.81843882211,3790.10252192667,136.99125041335824,12256,205.48687562003738,137.28408310456007,1737.4609183011908,True,False
5,20260907,strategy3,8000017,0,2207.366237853156,2944.3939920477824,3525.1137812700213,544.44948922267,12160,816.674233834005,580.7197892222389,1317.7475434168655,True,False
5,20260907,strategy3,8000018,24,2645.4123679889144,3685.7618414990043,4251.34020644092,544.44948922267,12160,816.674233834005,565.5783649419159,1605.9278384520057,True,False
5,20260907,strategy3,8000019,29,3072.2705465560553,4671.256200829723,4858.656446487217,136.99125041335824,12256,205.48687562003738,187.40024565749445,1786.385899931162,True,False
5,20260907,strategy3,8000020,6,3180.410494043375,4636.754743606358,4945.793233949629,272.80625323765605,12224,409.2093798564841,309.0384903432714,1765.3827399062543,True,False
5,20260907,strategy3,8000021,20,3418.291315850881,4646.405132588381,5233.865618907721,544.44948922267,12160,816.674233834005,587.4604863193399,1815.57430305684,True,False
5,20260907,strategy3,9000000,29,0.0,15.80680716008688,362.85545929142575,272.80625323765605,12224,409.2093798564841,347.0486521313389,362.85545929142575,True,True
5,20260907,strategy3,9000001,19,0.0,24.03501333855157,233.83337214639636,136.99125041335824,12256,205.48687562003738,209.79835880784478,233.83337214639636,False,False
5,20260907,strategy3,9000002,18,0.0,34.35218296575094,612.1275665395559,544.44948922267,12160,816.674233834005,577.775383573805,612.1275665395559,True,True
5,20260907,strategy3,9000003,4,0.0,62.90811733362866,115.49724284632399,51.09189745809175,4064,76.63784618713763,52.589125512695325,115.49724284632399,True,False
5,20260907,strategy3,9000004,13,64.13851509485661,951.1243954918718,1522.0621826284232,544.44948922267,12160,816.674233834005,570.9377871365514,1457.9236675335667,True,False
5,20260907,strategy3,9000005,20,622.8595269108113,1541.7450984086931,1857.6535092181834,272.80625323765605,12224,409.2093798564841,315.9084108094903,1234.793982307372,True,False
5,20260907,strategy3,9000006,2,899.6429290764846,1779.7692699735449,1946.411649734287,136.99125041335824,12256,205.48687562003738,166.6423797607422,1046.7687206578025,True,False
5,20260907,strategy3,9000007,29,997.9542088306263,1886.925991353029,2433.3407330214973,544.44948922267,12160,816.674233834005,546.4147416684682,1435.3865241908711,True,False
5,20260907,strategy3,9000008,4,1512.704541282069,2665.9237619452433,2676.6030069403605,9.424207671320028,2040,14.136311506980043,10.679244995117188,1163.8984656582916,True,False
5,20260907,strategy3,9000009,18,1528.3885855371404,2725.962965041904,2744.2715970299582,15.979837567787547,2032,23.96975635168132,18.308631988054003,1215.8830114928178,True,False
5,20260907,strategy3,9000010,26,1548.7286382240113,2469.2578073553996,3057.4971278276385,544.44948922267,12160,816.674233834005,588.2393204722389,1508.7684896036271,True,False
5,20260907,strategy3,9000011,9,2116.6079017638094,3293.0581879296074,3302.8305765204386,9.424207671320028,2040,14.136311506980043,9.77238859083127,1186.2226747566292,True,False
5,20260907,strategy3,9000012,15,2155.7196027120444,3385.894720116832,3396.0568185858683,9.424207671320028,2040,14.136311506980043,10.16209846903621,1240.3372158738239,True,False
5,20260907,strategy3,9000013,0,2163.55547423399,2933.177463405981,2944.3939920477824,9.424207671320028,2040,14.136311506980043,11.216528641801233,780.8385178137924,True,False
5,20260907,strategy3,9000014,24,2183.969334187944,3537.0950780207622,3676.3376338276844,136.99125041335824,12256,205.48687562003738,139.24255580692216,1492.3682996397406,True,False
5,20260907,strategy3,9000015,27,2299.453104749991,3724.8666684726595,3798.1795233425046,72.56673439628396,6112,108.85010159442595,73.31285486984507,1498.7264185925137,True,False
5,20260907,strategy3,9000016,14,2346.431430248122,3699.636036535584,3773.596032337351,72.56673439628396,6112,108.85010159442595,73.95999580176704,1427.164602089229,True,False
5,20260907,strategy3,9000017,19,2407.3716304360623,3392.5710049889426,3675.711258440684,272.80625323765605,12224,409.2093798564841,283.1402534517415,1268.3396280046218,True,False
5,20260907,strategy3,9000018,0,2626.6407197275503,3607.941713191559,4164.735515889162,544.44948922267,12160,816.674233834005,556.7938026976035,1538.094796161612,True,False
5,20260907,strategy3,9000019,21,3062.8478187918317,4625.390728291506,4777.800504714756,136.99125041335824,12256,205.48687562003738,152.40977642325015,1714.9526859229245,True,False
5,20260907,strategy3,9000020,27,3171.0123687015125,4600.592176467686,4616.870072046904,15.979837567787547,2032,23.96975635168132,16.27789557921824,1445.8577033453917,True,False
5,20260907,strategy3,9000021,30,3191.358571993974,4479.318308454032,4532.736532250621,51.09189745809175,4064,76.63784618713763,53.41822379658879,1341.3779602566474,True,False
5,20260907,strategy3,10000000,23,0.0,72.23200039026929,376.7926083392773,272.80625323765605,12224,409.2093798564841,304.56060794900804,376.7926083392773,True,True
5,20260907,strategy3,10000001,9,0.0,67.72472087366772,634.5602752797903,544.44948922267,12160,816.674233834005,566.8355544061226,634.5602752797903,True,True
5,20260907,strategy3,10000002,31,0.0,71.04028896448804,260.6141529569432,136.99125041335824,12256,205.48687562003738,189.57386399245516,260.6141529569432,True,False
5,20260907,strategy3,10000003,6,0.0,82.68465620081616,722.0460220195416,544.44948922267,12160,816.674233834005,639.3613658187255,722.0460220195416,True,True
5,20260907,strategy3,10000004,2,552.3735868468434,1634.5776958768652,1779.7692699735449,136.99125041335824,12256,205.48687562003738,145.1915740966797,1227.3956831267014,True,False
5,20260907,strategy3,10000005,18,718.3046244599084,1344.5386333768652,1912.9590113725603,544.44948922267,12160,816.674233834005,568.4203779956952,1194.654386912652,True,False
5,20260907,strategy3,10000006,23,1163.7622343318867,2015.2615626420916,2024.6857703134115,9.424207671320028,2040,14.136311506980043,9.424207671319891,860.9235359815248,True,False
5,20260907,strategy3,10000007,30,1177.8594223446803,2276.440308756774,2350.40049928922,72.56673439628396,6112,108.85010159442595,73.96019053244618,1172.5410769445398,True,False
5,20260907,strategy3,10000008,3,1227.9130506379238,2514.001535993095,2569.463293114879,51.09189745809175,4064,76.63784618713763,55.4617571217841,1341.5502424769552,True,False
5,20260907,strategy3,10000009,9,1248.253103324795,2353.944681478145,2405.0365789362377,51.09189745809175,4064,76.63784618713763,51.09189745809272,1156.7834756114428,True,False
5,20260907,strategy3,10000010,12,1332.7378217121127,2418.0783295399933,2434.0581671077825,15.979837567787547,2032,23.96975635168132,15.979837567789218,1101.3203453956698,True,False
5,20260907,strategy3,10000011,27,1335.8684799575367,2329.6322962308213,2339.0565039021412,9.424207671320028,2040,14.136311506980043,9.424207671319891,1003.1880239446045,True,False
5,20260907,strategy3,10000012,7,1364.0874584054848,2604.3782313432635,2819.7137279813574,136.99125041335824,12256,205.48687562003738,215.3354966380939,1455.6262695758726,False,False
5,20260907,strategy3,10000013,21,1529.9569899626474,2875.572657208915,2887.389063458915,9.424207671320028,2040,14.136311506980043,11.81640625,1357.4320734962678,True,False
5,20260907,strategy3,10000014,6,1567.5740937524579,2918.575422317295,3081.65525630167,136.99125041335824,12256,205.48687562003738,163.079833984375,1514.081162549212,True,False
5,20260907,strategy3,10000015,1,1728.953683228757,2836.1451228227556,2847.4205728583293,9.424207671320028,2040,14.136311506980043,11.275450035573613,1118.4668896295723,True,False
5,20260907,strategy3,10000016,1,1750.8252367075938,2847.4205728583293,3204.0608273334183,272.80625323765605,12224,409.2093798564841,356.640254475089,1453.2355906258244,True,False
5,20260907,strategy3,10000017,1,2013.6098605499174,3221.7660275719504,3239.5871487877707,15.979837567787547,2032,23.96975635168132,17.821121215820312,1225.9772882378534,True,False
5,20260907,strategy3,10000018,26,2033.8699553641154,3057.4971278276385,3615.8865692251024,544.44948922267,12160,816.674233834005,558.389441397464,1582.016613860987,True,False
5,20260907,strategy3,10000019,15,2471.5531997700505,3994.7320063676775,4071.4548987087155,72.56673439628396,6112,108.85010159442595,76.722892341038,1599.901698938665,True,False
5,20260907,strategy3,10000020,18,2542.07604346756,3552.739515059995,3836.607824403731,272.80625323765605,12224,409.2093798564841,283.86830934373575,1294.531780936171,True,False
5,20260907,strategy3,10000021,21,2843.9785188637084,4063.0387631676535,4625.390728291506,544.44948922267,12160,816.674233834005,562.3519651238526,1781.4122094277977,True,False
5,20260907,strategy3,11000000,14,0.0,87.13559328879332,138.47689252894116,51.09189745809175,4064,76.63784618713763,51.34129924014785,138.47689252894116,True,False
5,20260907,strategy3,11000001,30,0.0,93.76553713644957,645.7695447290125,544.44948922267,12160,816.674233834005,552.004007592563,645.7695447290125,True,True
5,20260907,strategy3,11000002,12,0.0,106.9187421901605,661.7418309350672,544.44948922267,12160,816.674233834005,554.8230887449067,661.7418309350672,True,True
5,20260907,strategy3,11000003,4,0.0,115.49724284632399,443.16419795206036,136.99125041335824,12256,205.48687562003738,327.6669551057364,443.16419795206036,False,False
5,20260907,strategy3,11000004,22,175.29225932138604,1100.21601515674,1424.8860226459178,272.80625323765605,12224,409.2093798564841,324.6700074891778,1249.5937633245317,True,False
5,20260907,strategy3,11000005,14,403.8426124485223,1195.1796454128166,1211.5502682946062,15.979837567787547,2032,23.96975635168132,16.370622881789586,807.707655846084,True,False
5,20260907,strategy3,11000006,14,421.05815749555944,1211.5502682946062,1515.9932003802928,272.80625323765605,12224,409.2093798564841,304.4429320856866,1094.9350428847333,True,False
5,20260907,strategy3,11000007,5,751.0565992278515,1892.8174098100603,1902.2416174813802,9.424207671320028,2040,14.136311506980043,9.424207671319891,1151.1850182535286,True,False
5,20260907,strategy3,11000008,9,757.3240663242899,1782.8232844438494,1792.646860700126,9.424207671320028,2040,14.136311506980043,9.82357625627651,1035.322794375836,True,False
5,20260907,strategy3,11000009,28,776.0957145856537,1739.3836244058336,1911.931094366035,136.99125041335824,12256,205.48687562003738,172.5474699602014,1135.8353797803813,True,False
5,20260907,strategy3,11000010,20,885.5272892469204,1868.0142160468056,1877.8416391425087,9.424207671320028,2040,14.136311506980043,9.827423095703125,992.3143498955883,True,False
5,20260907,strategy3,11000011,11,890.2202013122613,2069.3751046705856,2120.921861960046,51.09189745809175,4064,76.63784618713763,51.5467572894604,1230.7016606477846,True,False
5,20260907,strategy3,11000012,17,960.5585268420639,1939.218603212324,2012.9202765163323,72.56673439628396,6112,108.85010159442595,73.70167330400818,1052.3617496742684,True,False
5,20260907,strategy3,11000013,13,988.6052883334856,1899.146024734287,2444.1865211162203,544.44948922267,12160,816.674233834005,545.0404963819333,1455.5812327827348,True,False
5,20260907,strategy3,11000014,15,1481.4225612501893,2391.6552508438012,3027.4903376665056,544.44948922267,12160,816.674233834005,635.8350868227044,1546.0677764163163,True,False
5,20260907,strategy3,11000015,11,2082.2998237815395,3191.38420685002,3771.572756969243,544.44948922267,12160,816.674233834005,580.1885501192232,1689.2729331877035,True,False
5,20260907,strategy3,11000016,25,2504.4650902833396,3698.279712015469,3991.685567934004,272.80625323765605,12224,409.2093798564841,293.40585591853505,1487.2204776506646,True,False
5,20260907,strategy3,11000017,21,2820.507807931413,4046.7228647284464,4063.0387631676535,15.979837567787547,2032,23.96975635168132,16.315898439207103,1242.5309552362405,True,False
5,20260907,strategy3,11000018,26,2858.02650203178,4127.525274316051,4205.669299953833,72.56673439628396,6112,108.85010159442595,78.14402563778185,1347.6427979220525,True,False
5,20260907,strategy3,11000019,23,2950.1010677174345,4372.773083027834,4382.487558942314,9.424207671320028,2040,14.136311506980043,9.714475914479408,1432.3864912248791,True,False
5,20260907,strategy3,11000020,23,2961.0921999071647,4382.487558942314,4593.865720779209,136.99125041335824,12256,205.48687562003738,211.37816183689574,1632.7735208720446,False,False
5,20260907,strategy3,11000021,0,3031.5473869431817,4376.731435815074,4557.543699294834,136.99125041335824,12256,205.48687562003738,180.81226347976008,1525.9963123516527,True,False
5,20260907,strategy3,12000000,14,0.0,138.47689252894116,435.82848175236325,272.80625323765605,12224,409.2093798564841,297.3515892234221,435.82848175236325,True,False
5,20260907,strategy3,12000001,16,0.0,337.71370897404296,390.53117140970994,51.09189745809175,4064,76.63784618713763,52.81746243566698,390.53117140970994,True,False
5,20260907,strategy3,12000002,0,0.0,217.26103022745104,777.5853236284197,544.44948922267,12160,816.674233834005,560.3242934009686,777.5853236284197,True,True
5,20260907,strategy3,12000003,2,0.0,226.93571284463854,243.13115513542658,15.979837567787547,2032,23.96975635168132,16.195442290788037,243.13115513542658,True,False
5,20260907,strategy3,12000004,31,31.325034271011194,825.706966694826,1415.0670130815447,544.44948922267,12160,816.674233834005,589.3600463867188,1383.7419788105335,True,False
5,20260907,strategy3,12000005,13,588.4468886335076,1678.8556499784277,1899.146024734287,136.99125041335824,12256,205.48687562003738,220.29037475585938,1310.6991361007795,False,False
5,20260907,strategy3,12000006,8,749.4881948023444,1608.5572643583105,2166.632501711434,544.44948922267,12160,816.674233834005,558.0752373531236,1417.1443069090897,True,False
5,20260907,strategy3,12000007,19,1190.4066577487374,2384.2847910092887,2568.321363479404,136.99125041335824,12256,205.48687562003738,184.03657247011552,1377.9147057306668,True,False
5,20260907,strategy3,12000008,6,1321.7774425503333,2640.4275019731463,2918.575422317295,136.99125041335824,12256,205.48687562003738,278.1479203441486,1596.7979797669616,False,False
5,20260907,strategy3,12000009,24,1454.8273426780604,2938.896642763106,3255.5813656634964,272.80625323765605,12224,409.2093798564841,316.6847229003906,1800.754022985436,True,False
5,20260907,strategy3,12000010,29,1786.7939781992243,3430.398695022373,3982.2651942338885,544.44948922267,12160,816.674233834005,551.8664992115155,2195.4712160346644,True,False
5,20260907,strategy3,12000011,14,2313.5010879180627,3690.211828864264,3699.636036535584,9.424207671320028,2040,14.136311506980043,9.424207671319891,1386.1349486175213,True,False
5,20260907,strategy3,12000012,17,2327.6105771420366,3802.116562279207,3818.57007420281,15.979837567787547,2032,23.96975635168132,16.453511923602946,1490.9594970607732,True,False
5,20260907,strategy3,12000013,25,2355.8295555899845,3341.134206811168,3698.279712015469,272.80625323765605,12224,409.2093798564841,357.1455052043011,1342.4501564254847,True,False
5,20260907,strategy3,12000014,28,2520.155285144001,3936.308773335451,4133.021680862217,136.99125041335824,12256,205.48687562003738,196.71290752676623,1612.8663957182162,True,False
5,20260907,strategy3,12000015,18,2704.642699822772,3836.607824403731,4395.719027721198,544.44948922267,12160,816.674233834005,559.1112033174668,1691.0763278984255,True,False
5,20260907,strategy3,12000016,14,3133.401415517292,4504.5285304155295,4559.852163354137,51.09189745809175,4064,76.63784618713763,55.32363293860726,1426.4507478368446,True,False
5,20260907,strategy3,12000017,31,3153.790673048885,4545.001356155186,4555.600428205009,9.424207671320028,2040,14.136311506980043,10.599072049823008,1401.809755156124,True,False
5,20260907,strategy3,12000018,30,3158.483585114226,4469.373022157637,4479.318308454032,9.424207671320028,2040,14.136311506980043,9.945286296395352,1320.8347233398063,True,False
5,20260907,strategy3,12000019,19,3169.4501148815953,4322.602264175785,4332.026471847105,9.424207671320028,2040,14.136311506980043,9.424207671319891,1162.57635696551,True,False
5,20260907,strategy3,12000020,7,3185.109556714306,4772.042547304121,4856.062595241919,72.56673439628396,6112,108.85010159442595,84.02004793779724,1670.9530385276125,True,False
5,20260907,strategy3,12000021,28,3263.3575610331363,4687.036617573733,4762.232105129614,72.56673439628396,6112,108.85010159442595,75.1954875558813,1498.8745440964776,True,False
5,20260907,strategy3,13000000,24,0.0,248.29420666788073,302.601568261363,51.09189745809175,4064,76.63784618713763,54.307361593482284,302.601568261363,True,False
5,20260907,strategy3,13000001,11,0.0,589.3493296455147,760.5958385770604,136.99125041335824,12256,205.48687562003738,171.2465089315457,760.5958385770604,True,False
5,20260907,strategy3,13000002,7,0.0,372.9489232074414,388.9287607752288,15.979837567787547,2032,23.96975635168132,15.9798375677874,388.9287607752288,True,False
5,20260907,strategy3,13000003,17,0.0,426.6514645404492,443.2534896908046,15.979837567787547,2032,23.96975635168132,16.602025150355416,443.2534896908046,True,False
5,20260907,strategy3,13000004,8,32.89343869651833,826.5805645292088,836.2229105048134,9.424207671320028,2040,14.136311506980043,9.642345975604599,803.329471808295,True,False
5,20260907,strategy3,13000005,25,39.14245397618599,839.5796698268792,896.6361485103865,51.09189745809175,4064,76.63784618713763,57.056478683507294,857.4936945342006,True,False
5,20260907,strategy3,13000006,7,136.15595595079026,997.0967618248796,1318.8950405902538,272.80625323765605,12224,409.2093798564841,321.7982787653741,1182.7390846394635,True,False
5,20260907,strategy3,13000007,13,381.86649867465167,1522.0621826284232,1678.8556499784277,136.99125041335824,12256,205.48687562003738,156.79346735000445,1296.989151303776,True,False
5,20260907,strategy3,13000008,21,464.8135656644135,1487.413477521415,2011.3828156531638,272.80625323765605,12224,409.2093798564841,523.9693381317488,1546.5692499887502,False,False
5,20260907,strategy3,13000009,14,794.9165676917394,1525.5164843491236,1685.0491924588964,136.99125041335824,12256,205.48687562003738,159.53270810977278,890.132624767157,True,False
5,20260907,strategy3,13000010,16,927.8127026797109,1652.3484630887792,2209.9706571201204,544.44948922267,12160,816.674233834005,557.6221940313412,1282.1579544404094,True,False
5,20260907,strategy3,13000011,8,1378.1354415735566,2303.6237521247913,2878.5935481157244,544.44948922267,12160,816.674233834005,574.9697959909331,1500.4581065421678,True,False
5,20260907,strategy3,13000012,4,1973.0404660767992,2920.707647362926,3192.9789154109567,136.99125041335824,12256,205.48687562003738,272.27126804803083,1219.9384493341574,False,False
5,20260907,strategy3,13000013,30,2125.95682226095,3613.3171902484573,4167.232235249514,544.44948922267,12160,816.674233834005,553.9150450010566,2041.2754129885639,True,False
5,20260907,strategy3,13000014,2,2589.066670176872,3583.6211126979733,4143.297298726076,544.44948922267,12160,816.674233834005,559.6761860281031,1554.2306285492045,True,False
5,20260907,strategy3,13000015,5,3048.7260283566775,4588.0380002282,4598.371958356376,9.424207671320028,2040,14.136311506980043,10.333958128176164,1549.6459299996986,True,False
5,20260907,strategy3,13000016,16,3053.4250910276087,4607.0492823686545,4683.90225588645,72.56673439628396,6112,108.85010159442595,76.85297351779536,1630.4771648588412,True,False
5,20260907,strategy3,13000017,15,3111.5052596160945,4230.762998611241,4240.326522683316,9.424207671320028,2040,14.136311506980043,9.56352407207578,1128.821263067222,True,False
5,20260907,strategy3,13000018,9,3120.854180113235,3780.778221561125,4344.434921036137,544.44948922267,12160,816.674233834005,563.6566994750119,1223.580740922902,True,False
5,20260907,strategy3,13000019,29,3504.3259868469354,5008.051959865942,5082.24477090908,72.56673439628396,6112,108.85010159442595,74.19281104313814,1577.9187840621448,True,False
5,20260907,strategy3,13000020,2,3524.690641956167,4908.531641583915,5202.899104098731,272.80625323765605,12224,409.2093798564841,294.367462514816,1678.2084621425643,True,False
5,20260907,strategy3,13000021,4,3563.906903199436,4944.538950543876,4957.198786359306,9.424207671320028,2040,14.136311506980043,12.659835815429688,1393.29188315987,True,False
5,20260907,strategy3,14000000,13,0.0,335.59126477334945,352.5403348229265,15.979837567787547,2032,23.96975635168132,16.949070049577074,352.5403348229265,True,False
5,20260907,strategy3,14000001,3,0.0,400.6186096248239,455.4215370102959,51.09189745809175,4064,76.63784618713763,54.802927385472,455.4215370102959,True,False
5,20260907,strategy3,14000002,21,0.0,458.8696347064648,531.4363691027489,72.56673439628396,6112,108.85010159442595,72.56673439628412,531.4363691027489,True,False
5,20260907,strategy3,14000003,1,0.0,569.7351377109409,711.1440105741307,136.99125041335824,12256,205.48687562003738,141.4088728631898,711.1440105741307,True,False
5,20260907,strategy3,14000004,3,176.86066374689315,1038.199895980153,1048.5313364081337,9.424207671320028,2040,14.136311506980043,10.331440427980624,871.6706726612406,True,False
5,20260907,strategy3,14000005,29,201.94283334382692,1171.274702102451,1318.4720440213964,136.99125041335824,12256,205.48687562003738,147.1973419189453,1116.5292106775696,True,False
5,20260907,strategy3,14000006,24,313.004318486503,1110.3326838690712,1120.6315561346962,9.424207671320028,2040,14.136311506980043,10.29887226562505,807.6272376481932,True,False
5,20260907,strategy3,14000007,2,341.1248872450074,1479.9397547807635,1634.5776958768652,136.99125041335824,12256,205.48687562003738,154.6379410961017,1293.4528086318578,True,False
5,20260907,strategy3,14000008,0,422.6265619210666,1313.796697694746,1323.3685251288368,9.424207671320028,2040,14.136311506980043,9.571827434090892,900.7419632077703,True,False
5,20260907,strategy3,14000009,1,431.9754824182072,963.1993694608494,1533.5122187700213,544.44948922267,12160,816.674233834005,570.3128493091718,1101.536736351814,True,False
5,20260907,strategy3,14000010,21,979.256367836345,2011.3828156531638,2558.2287867631853,544.44948922267,12160,816.674233834005,546.8459711100215,1578.9724189268404,True,False
5,20260907,strategy3,14000011,19,1472.0736407530487,2586.218771102224,2599.183725934501,9.424207671320028,2040,14.136311506980043,12.964954832277272,1127.1100851814524,True,False
5,20260907,strategy3,14000012,31,1501.7872163594213,2400.954858889168,2699.060522157637,272.80625323765605,12224,409.2093798564841,298.105663268469,1197.2733057982157,True,False
5,20260907,strategy3,14000013,12,1822.664310001411,2782.8369961566605,3378.054912861818,544.44948922267,12160,816.674233834005,595.2179167051577,1555.3906028604072,True,False
5,20260907,strategy3,14000014,9,2341.732367577191,3469.8930187528417,3542.4597531491268,72.56673439628396,6112,108.85010159442595,72.56673439628503,1200.7273855719359,True,False
5,20260907,strategy3,14000015,30,2397.9735050942,4177.962183576103,4469.373022157637,272.80625323765605,12224,409.2093798564841,291.41083858153434,2071.399517063437,True,False
5,20260907,strategy3,14000016,19,2617.29179923041,3726.803155898777,3742.782993466566,15.979837567787547,2032,23.96975635168132,15.979837567789218,1125.491194236156,True,False
5,20260907,strategy3,14000017,7,2654.761288486055,3698.61689406299,4257.965954121584,544.44948922267,12160,816.674233834005,559.3490600585942,1603.2046656355292,True,False
5,20260907,strategy3,14000018,24,3081.6932743202783,4260.76441411224,4411.953489333897,136.99125041335824,12256,205.48687562003738,151.18907522165682,1330.2602150136186,True,False
5,20260907,strategy3,14000019,31,3188.2340643541397,4555.600428205009,4610.105459252574,51.09189745809175,4064,76.63784618713763,54.50503104756535,1421.8713948984346,True,False
5,20260907,strategy3,14000020,30,3258.6584983622056,4532.736532250621,5142.340270767582,544.44948922267,12160,816.674233834005,609.6037385169611,1883.6817724053767,True,False
5,20260907,strategy3,14000021,9,3545.07989948776,4923.7046321001,5220.566228321231,272.80625323765605,12224,409.2093798564841,296.86159622113155,1675.4863288334714,True,False
5,20260907,strategy3,15000000,28,0.0,598.2184705538085,670.7852049500926,72.56673439628396,6112,108.85010159442595,72.56673439628412,670.7852049500926,True,False
5,20260907,strategy3,15000001,2,0.0,243.13115513542658,322.32236469992614,72.56673439628396,6112,108.85010159442595,79.19120956449956,322.32236469992614,True,False
5,20260907,strategy3,15000002,13,0.0,352.5403348229265,362.23647556828996,9.424207671320028,2040,14.136311506980043,9.696140745363437,362.23647556828996,True,False
5,20260907,strategy3,15000003,22,0.0,238.02114680459948,523.1729588801367,272.80625323765605,12224,409.2093798564841,285.1518120755372,523.1729588801367,True,False
5,20260907,strategy3,15000004,31,297.3940814985143,1415.0670130815447,1600.5006237333105,136.99125041335824,12256,205.48687562003738,185.43361065176578,1303.106542234796,True,False
5,20260907,strategy3,15000005,15,406.9671200883561,1122.5579625573016,1179.7976894771832,51.09189745809175,4064,76.63784618713763,57.239726919881605,772.8305693888271,True,False
5,20260907,strategy3,15000006,21,438.24294951464555,1476.0712381415321,1487.413477521415,9.424207671320028,2040,14.136311506980043,11.342239379882812,1049.1705280067695,True,False
5,20260907,strategy3,15000007,29,450.71637765161995,1318.4720440213964,1886.925991353029,544.44948922267,12160,816.674233834005,568.4539473316327,1436.2096137014091,True,False
5,20260907,strategy3,15000008,27,1008.8653831476837,2012.2321051296135,2028.211942697401,15.979837567787547,2032,23.96975635168132,15.9798375677874,1019.3465595497172,True,False
5,20260907,strategy3,15000009,27,1019.8319129150533,2028.211942697401,2037.6361503687208,9.424207671320028,2040,14.136311506980043,9.424207671319891,1017.8042374536675,True,False
5,20260907,strategy3,15000010,17,1038.6527660211389,2012.9202765163323,2285.726529753989,272.80625323765605,12224,409.2093798564841,272.8062532376566,1247.07376373285,True,False
5,20260907,strategy3,15000011,14,1234.1620659175915,2272.2235443227587,2323.3154417808514,51.09189745809175,4064,76.63784618713763,51.09189745809272,1089.15337586326,True,False
5,20260907,strategy3,15000012,22,1277.985130747938,2362.3724069760856,2686.505590517012,272.80625323765605,12224,409.2093798564841,324.13318354092644,1408.520459769074,True,False
5,20260907,strategy3,15000013,20,1589.5256051039676,2570.305355366701,2580.3219553046183,9.424207671320028,2040,14.136311506980043,10.016599937917363,990.7963502006507,True,False
5,20260907,strategy3,15000014,19,1616.0962212537356,2599.183725934501,3190.1169856157244,544.44948922267,12160,816.674233834005,590.9332596812233,1574.0207643619888,True,False
5,20260907,strategy3,15000015,11,2216.7889656173793,3771.572756969243,3921.8873424833105,136.99125041335824,12256,205.48687562003738,150.3145855140674,1705.0983768659312,True,False
5,20260907,strategy3,15000016,5,2311.9326834925555,3230.891315334692,3785.3949310415087,544.44948922267,12160,816.674233834005,554.5036157068166,1473.4622475489532,True,False
5,20260907,strategy3,15000017,0,2818.945554111496,4164.735515889162,4324.366895705967,136.99125041335824,12256,205.48687562003738,159.63137981680484,1505.421341594471,True,False
5,20260907,strategy3,15000018,8,2979.8392457461678,4161.056272537022,4730.580242451662,544.44948922267,12160,816.674233834005,569.5239699146405,1750.7409967054946,True,False
5,20260907,strategy3,15000019,28,3352.6274505696488,4773.05419407415,5086.465050106182,136.99125041335824,12256,205.48687562003738,313.4108560320328,1733.8375995365336,False,False
5,20260907,strategy3,15000020,21,3429.2024901679383,4854.60652529563,4872.819265486989,15.979837567787547,2032,23.96975635168132,18.212740191359444,1443.6167753190507,True,False
5,20260907,strategy3,15000021,26,3451.0801942523653,4760.477932270998,5342.442743410655,544.44948922267,12160,816.674233834005,581.9648111396564,1891.3625491582893,True,False
5,20260907,strategy3,16000000,7,0.0,388.9287607752288,399.36164341496965,9.424207671320028,2040,14.136311506980043,10.432882639740853,399.36164341496965,True,False
5,20260907,strategy3,16000001,20,0.0,601.2594940297903,846.4620037381932,136.99125041335824,12256,205.48687562003738,245.20250970840289,846.4620037381932,False,False
5,20260907,strategy3,16000002,19,0.0,233.83337214639636,313.0949934841058,72.56673439628396,6112,108.85010159442595,79.26162133770947,313.0949934841058,True,False
5,20260907,strategy3,16000003,29,0.0,362.85545929142575,978.4600337114275,544.44948922267,12160,816.674233834005,615.6045744200018,978.4600337114275,True,False
5,20260907,strategy3,16000004,8,561.7963146110667,1445.8333094682635,1608.5572643583105,136.99125041335824,12256,205.48687562003738,162.72395489004703,1046.7609497472438,True,False
5,20260907,strategy3,16000005,14,719.8730288854155,1515.9932003802928,1525.5164843491236,9.424207671320028,2040,14.136311506980043,9.52328396883081,805.6434554637082,True,False
