num_ssu,seed,strategy,npu_id,npu_utilizations,compute_ms_by_npu,active_ms_by_npu,io_stall_ms_by_npu,idle_ms_by_npu,whole_compute_ms_by_npu,whole_stall_ms_by_npu,nonterminal_idle_ms_by_npu,terminal_tail_ms_by_npu,last_completion_ms_by_npu
6,20260906,new_once,15,0.9943559170650423,994.3559170650424,1000.0,5.644082934957623,0.0,4405.604977009357,242.08616648266337,0.0,97.88755175496772,4647.69114349202
6,20260906,new_once,16,0.9264491604202069,926.4491604202069,1000.0,73.55083957979309,0.0,4405.60497700936,148.17359275026556,0.0,191.8001254873634,4553.778569759625
6,20260906,new_once,17,0.8438004535248681,843.8004535248681,1000.0,156.1995464751319,0.0,4405.604977009361,274.4550169994916,0.0,65.51870123813569,4680.059994008852
6,20260906,new_once,18,0.9417625312833376,941.7625312833377,1000.0,58.237468716662306,0.0,4405.604977009363,182.924408059806,0.0,157.04931017781928,4588.529385069169
6,20260906,new_once,19,0.9803198431328094,980.3198431328094,1000.0,19.68015686719059,0.0,4405.60497700935,192.69114291284563,0.0,147.28257532479256,4598.296119922195
6,20260906,new_once,20,0.9846584300834292,984.6584300834293,1000.0,15.341569916570734,0.0,4405.604977009361,280.9634480181091,0.0,59.010270219517224,4686.568425027471
6,20260906,new_once,21,0.9384005566221333,938.4005566221333,1000.0,61.59944337786669,0.0,4405.604977009356,234.50004200938355,0.0,105.47367622824822,4640.10501901874
6,20260906,new_once,22,1.0,1000.0,1000.0,0.0,0.0,4405.604977009364,200.802302559409,0.0,139.17141567821454,4606.407279568773
6,20260906,new_once,23,0.9626859408568461,962.6859408568461,1000.0,37.31405914315394,0.0,4405.60497700936,107.03883552616419,0.0,232.93488271146362,4512.643812535524
6,20260906,new_once,24,0.8354255619413721,835.425561941372,1000.0,164.57443805862795,0.0,4405.604977009361,267.92854868196355,0.0,72.04516955566305,4673.533525691325
6,20260906,new_once,25,1.0,1000.0,1000.0,0.0,0.0,4405.604977009355,186.6857961082373,0.0,153.28792212939516,4592.290773117593
6,20260906,new_once,26,0.9553124856749851,955.312485674985,1000.0,44.687514325014945,0.0,4405.604977009356,217.04763804028153,0.0,122.92608019735053,4622.6526150496375
6,20260906,new_once,27,0.9438880555322189,943.8880555322189,1000.0,56.111944467781086,0.0,4405.6049770093605,262.06513568579817,0.0,77.90858255182957,4667.670112695158
6,20260906,new_once,28,1.0,1000.0,1000.0,0.0,0.0,4405.60497700936,219.55367046060599,0.0,120.42004777702277,4625.158647469965
6,20260906,new_once,29,0.9549063249279195,954.9063249279195,1000.0,45.09367507208049,0.0,4405.6049770093605,207.74438092081593,0.0,132.22933731681132,4613.349357930177
6,20260906,new_once,30,0.9735950024292286,973.5950024292285,1000.0,26.404997570771457,0.0,4405.604977009356,205.46010610383962,0.0,134.51361213379278,4611.065083113195
6,20260906,new_once,31,0.883908352652561,883.908352652561,1000.0,116.091647347439,0.0,4405.604977009349,220.93836080285024,0.0,119.03535743478915,4626.543337812199
6,20260906,once,0,0.9022458860042405,902.2458860042404,1000.0,97.75411399575955,0.0,4405.604977009358,187.32642149394863,0.0,143.61008416067034,4592.931398503307
6,20260906,once,1,0.9806442155615067,980.6442155615067,1000.0,19.355784438493288,0.0,4405.6049770093605,120.06194742035873,0.0,210.87455823425807,4525.666924429719
6,20260906,once,2,0.8701251902682923,870.1251902682923,1000.0,129.87480973170773,0.0,4405.604977009357,261.2586637568544,0.0,69.67784189776557,4666.863640766212
6,20260906,once,3,0.9282588978431109,928.2588978431108,1000.0,71.74110215688916,0.0,4405.604977009368,194.08514413145957,0.0,136.85136152315044,4599.690121140827
6,20260906,once,4,0.9531572213883994,953.1572213883994,1000.0,46.84277861160058,0.0,4405.604977009362,165.39529921243144,0.0,165.54120644218347,4571.000276221794
6,20260906,once,5,0.8468557044706235,846.8557044706236,1000.0,153.14429552937645,0.0,4405.604977009359,287.7894064153752,0.0,43.14709923924329,4693.394383424734
6,20260906,once,6,0.9360415231871362,936.0415231871361,1000.0,63.958476812863864,0.0,4405.60497700936,258.21826169344854,0.0,72.71824396116881,4663.823238702808
6,20260906,once,7,0.9934388960736683,993.4388960736683,1000.0,6.561103926331725,0.0,4405.6049770093705,107.8920779449339,0.0,223.04442770967307,4513.497054954304
6,20260906,once,8,0.9327332604175087,932.7332604175087,1000.0,67.26673958249125,0.0,4405.604977009356,203.47746003793327,0.0,127.45904561668794,4609.082437047289
6,20260906,once,9,0.9914982136351789,991.4982136351789,1000.0,8.5017863648211,0.0,4405.604977009365,179.58375029296548,0.0,151.3527553616468,4585.18872730233
6,20260906,once,10,0.9673527779005858,967.3527779005858,1000.0,32.64722209941419,0.0,4405.60497700936,236.24447865488682,0.0,94.69202699973084,4641.849455664246
6,20260906,once,11,0.9327523375228134,932.7523375228134,1000.0,67.24766247718662,0.0,4405.604977009361,252.73710622969986,0.0,78.19939942491601,4658.342083239061
6,20260906,once,12,0.9177953620650933,917.7953620650933,1000.0,82.20463793490671,0.0,4405.60497700936,285.1130385070402,0.0,45.8234671475775,4690.7180155164
6,20260906,once,13,0.9894999070017438,989.4999070017438,1000.0,10.50009299825615,0.0,4405.604977009363,277.9571550321344,0.0,52.979350622479615,4683.5621320414975
6,20260906,once,14,0.9871998491543698,987.1998491543698,1000.0,12.800150845630242,0.0,4405.604977009361,201.39616941874988,0.0,129.54033623586565,4607.0011464281115
6,20260906,once,15,0.9624218509142888,962.4218509142888,1000.0,37.578149085711175,0.0,4405.604977009356,280.4690813084031,0.0,50.46742434621774,4686.074058317759
6,20260906,once,16,0.962598456715134,962.598456715134,1000.0,37.401543284865966,0.0,4405.60497700936,182.5556474241441,0.0,148.38085823047368,4588.1606244335035
6,20260906,once,17,0.8700499450804462,870.0499450804462,1000.0,129.95005491955385,0.0,4405.6049770093605,296.072528782502,0.0,34.86397687211502,4701.677505791862
6,20260906,once,18,0.8191427283324402,819.1427283324401,1000.0,180.85727166755987,0.0,4405.60497700936,324.97362842754063,0.0,5.962877227077115,4730.5786054369
6,20260906,once,19,0.9874398917029007,987.4398917029007,1000.0,12.560108297099305,0.0,4405.60497700935,182.16097107589474,0.0,148.77553457873273,4587.765948085244
6,20260906,once,20,0.986670936547835,986.670936547835,1000.0,13.329063452164974,0.0,4405.604977009362,330.9365056546151,0.0,0.0,4736.541482663977
