case,strategy,seed,order_mode,npu,ssu,complete_native_run,has_extended_windows,request_count,makespan_ms,input_fingerprint,manifest_sha256,source_unchanged_during_run,current_source_files_match,window,full_2s_bin,start_ms,end_ms,available,first_npu_finishes_ms,ends_before_first_npu_finishes,duration_ms,U_percent,SLO_1p5_percent,admitted_count,passed_count,completed_after_window_count,all_npus_active,mixed_npu_count,all_npus_compute_AB,missing_A_npu_ids,missing_B_npu_ids,inactive_npu_ids,nominal_strict_under40,nominal_peak_GB_s,any_ssu_over40_percent,any_ssu_at_or_above40_percent,internal_stall_card_ms,layer0_stall_card_ms,per_npu_U_percent,valid_all_active_mixed_underload_window,A_admitted_count,A_passed_count,A_SLO_1p5_percent,B_admitted_count,B_passed_count,B_SLO_1p5_percent,SSU0_nominal_peak_GB_s,SSU0_nominal_mean_GB_s,SSU0_over40_percent,SSU1_nominal_peak_GB_s,SSU1_nominal_mean_GB_s,SSU1_over40_percent,SSU2_nominal_peak_GB_s,SSU2_nominal_mean_GB_s,SSU2_over40_percent,SSU3_nominal_peak_GB_s,SSU3_nominal_mean_GB_s,SSU3_over40_percent
P1_q8_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1008,15571.930970629332,f54d7c15c2b5b84bab000b6bd9db10cb813b3fef7ef88c2a06fe63c0dbd54f2b,55eee3a70495f3af18c6bb788a36253f4922c3f48811bce7a069ab6102e31688,True,True,consecutive_2s,True,4000.0,6000.0,True,14801.727023037904,True,2000.0,92.71554632644788,91.47286821705427,129,118,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1937.1371990529096,393.8879764837711,"[92.1172257042329, 93.39794250420495, 93.4979377802561, 91.37014090424918, 91.97604202423595, 93.8059421841961, 93.51494766409583, 91.69032010424216, 92.37906463574986, 93.25887702762415, 92.05888543575684, 92.48579103574752, 93.47232982761942, 93.07633387168138, 91.87463069165415, 93.47232982761942]",True,16,16,100.0,113,102,90.26548672566372,39.83448536228156,39.83282527077802,0.0,,,,,,,,,
P1_q8_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1008,15571.930970629332,f54d7c15c2b5b84bab000b6bd9db10cb813b3fef7ef88c2a06fe63c0dbd54f2b,55eee3a70495f3af18c6bb788a36253f4922c3f48811bce7a069ab6102e31688,True,True,consecutive_2s,True,6000.0,8000.0,True,14801.727023037904,True,2000.0,93.2107470519901,95.62043795620438,137,131,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1864.7923347501264,307.76860861304067,"[92.14243015300099, 92.8136981970395, 92.8136981970395, 89.78225255305229, 91.95635273711142, 93.0496045529811, 92.69496807298879, 91.1663411930222, 93.73292140652451, 95.09300259838832, 93.27155852653455, 94.37682744245726, 95.52345583432576, 94.12891736246262, 93.3782849265322, 95.44763907838065]",True,16,16,100.0,121,115,95.04132231404958,39.83448536228156,39.832854616822786,0.0,,,,,,,,,
P1_q8_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1008,15571.930970629332,f54d7c15c2b5b84bab000b6bd9db10cb813b3fef7ef88c2a06fe63c0dbd54f2b,55eee3a70495f3af18c6bb788a36253f4922c3f48811bce7a069ab6102e31688,True,True,consecutive_2s,True,8000.0,10000.0,True,14801.727023037904,True,2000.0,94.44085985034926,97.08029197080292,137,133,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1516.4930841028308,262.4317637854074,"[94.26981094640686, 95.2105082857991, 95.18805472985315, 93.54872733831334, 94.42497871824371, 95.087790674177, 94.75400385818357, 93.47134331420877, 94.5418727945069, 95.3767780744889, 92.75133836670584, 94.05805635857097, 95.32341487448994, 94.41269283856317, 93.34188120263961, 95.2925052304373]",True,16,16,100.0,121,117,96.69421487603306,39.83448536228156,39.83281406538101,0.0,,,,,,,,,
P1_q8_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1008,15571.930970629332,f54d7c15c2b5b84bab000b6bd9db10cb813b3fef7ef88c2a06fe63c0dbd54f2b,55eee3a70495f3af18c6bb788a36253f4922c3f48811bce7a069ab6102e31688,True,True,consecutive_2s,True,10000.0,12000.0,True,14801.727023037904,True,2000.0,93.14363912292889,99.26470588235294,136,135,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1884.4699255599353,309.56555510282124,"[92.13138758007508, 92.9068400176232, 92.98265677356794, 90.08093934822645, 92.03461133613055, 93.08292082924409, 91.96039847213234, 91.02415167236686, 94.09775757073739, 95.08429636260908, 93.20948909075632, 94.0134847266855, 95.19102276260682, 94.17357432668214, 93.13367233481158, 95.19102276260682]",True,16,16,100.0,120,119,99.16666666666667,39.83448536228156,39.83286796019993,0.0,,,,,,,,,
P1_q8_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1008,15571.930970629332,f54d7c15c2b5b84bab000b6bd9db10cb813b3fef7ef88c2a06fe63c0dbd54f2b,55eee3a70495f3af18c6bb788a36253f4922c3f48811bce7a069ab6102e31688,True,True,consecutive_2s,True,12000.0,14000.0,True,14801.727023037904,True,2000.0,93.23469482010209,99.27007299270073,137,136,16,True,16,True,,,,True,39.83399883440476,0.0,0.0,1842.1388982160188,322.75875935131444,"[89.53226347369664, 91.48452780078777, 91.2382826965787, 90.2515597899489, 90.22803864168199, 91.41900318073567, 90.42750734983873, 89.59763039774872, 95.43661905383796, 96.91543036975273, 95.09398629789884, 95.89798193382804, 96.91543036975273, 95.9513451338269, 94.68598661790764, 96.67952401381135]",True,14,14,100.0,123,122,99.1869918699187,39.83399883440476,39.83288487528874,0.0,,,,,,,,,
P1_q8_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1008,15571.930970629332,f54d7c15c2b5b84bab000b6bd9db10cb813b3fef7ef88c2a06fe63c0dbd54f2b,55eee3a70495f3af18c6bb788a36253f4922c3f48811bce7a069ab6102e31688,True,True,consecutive_2s,False,14000.0,15571.930970629332,True,14801.727023037904,False,1571.9309706293316,70.95628395454595,100.0,81,81,0,False,8,False,"8,9,10,11,12,13,14,15",,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15",True,39.83351230652796,0.0,0.0,318.5140464719261,40.31627432860114,"[89.83280829866239, 79.43999531048166, 79.82119309817841, 98.33797852367918, 88.31932993071818, 78.56831859098307, 83.45920567425756, 94.86178757276615, 57.451182009730225, 49.61165016435126, 63.17693850123076, 56.56403206617732, 48.588710034089296, 55.33740665585178, 62.83746303445812, 49.09254380712001]",False,2,2,100.0,79,79,100.0,39.83351230652796,28.83240352515964,0.0,,,,,,,,,
P1_q8_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1008,15373.21337526162,1fd2000ca7833a77debddab64989a10efe6f6efa3151697466fd3db97b201dc0,c2c321349d308aa17f19393a7ed77db074b2422f3947a9d6deb4546d986765bb,True,True,consecutive_2s,True,0.0,2000.0,True,14878.449513821277,True,2000.0,85.83921013977921,74.16666666666667,120,89,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,3436.4986446775392,1094.954110593113,"[82.83584471727693, 84.25439063724612, 83.89975415725384, 81.69966615730159, 83.19048119726922, 84.4165997289571, 83.54511767726153, 82.48120823728462, 88.08328895336697, 88.67383178930086, 87.9765625533693, 88.21246890931087, 88.78055818929855, 88.62046858930202, 88.02992575336813, 88.72719498929969]",True,16,16,100.0,104,73,70.1923076923077,39.83448536228156,39.83269740721101,0.0,,,,,,,,,
P1_q8_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1008,15373.21337526162,1fd2000ca7833a77debddab64989a10efe6f6efa3151697466fd3db97b201dc0,c2c321349d308aa17f19393a7ed77db074b2422f3947a9d6deb4546d986765bb,True,True,consecutive_2s,True,2000.0,4000.0,True,14878.449513821277,True,2000.0,91.84764539890485,88.23529411764706,136,120,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,2236.853538437304,371.8999339131483,"[88.72490424212708, 90.79243572218907, 90.42917208209013, 87.60763160215129, 89.18626712211706, 90.86613298641961, 89.96780920210017, 88.21017816213822, 93.89765083267837, 94.65673935671529, 93.33609609928187, 94.14009173521106, 94.78591931265915, 94.53608769114915, 93.63929092079069, 94.78591931265915]",True,16,16,100.0,120,104,86.66666666666667,39.83448536228156,39.832895360220334,0.0,,,,,,,,,
P1_q8_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1008,15373.21337526162,1fd2000ca7833a77debddab64989a10efe6f6efa3151697466fd3db97b201dc0,c2c321349d308aa17f19393a7ed77db074b2422f3947a9d6deb4546d986765bb,True,True,consecutive_2s,True,4000.0,6000.0,True,14878.449513821277,True,2000.0,93.50773839374175,92.5925925925926,135,125,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1620.3806368327705,457.1430771698688,"[92.57422703200469, 94.44911000753723, 93.85494383197647, 90.86995919204188, 92.53976975200534, 94.72082116823444, 93.58812783198232, 91.49141167202829, 92.91391993903599, 94.94036072277862, 92.33530862488335, 93.60465462837651, 95.50845000276637, 94.83156837672253, 92.70246088282742, 95.19872063466659]",True,16,16,100.0,119,109,91.59663865546219,39.83448536228156,39.832831411000534,0.0,,,,,,,,,
P1_q8_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1008,15373.21337526162,1fd2000ca7833a77debddab64989a10efe6f6efa3151697466fd3db97b201dc0,c2c321349d308aa17f19393a7ed77db074b2422f3947a9d6deb4546d986765bb,True,True,consecutive_2s,True,6000.0,8000.0,True,14878.449513821277,True,2000.0,93.57151188195162,99.26470588235294,136,135,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1793.3543216318367,263.76187614364517,"[92.36607813787623, 93.87890688216261, 93.05979973786101, 91.54318995794748, 92.40053541787556, 93.74442882075668, 92.68625733786921, 91.99253573788442, 93.8099923221643, 95.47134679402161, 93.15763019812529, 94.2244543464748, 95.00998391403164, 94.95015836971348, 93.65835881027411, 95.19053332618746]",True,16,16,100.0,120,119,99.16666666666667,39.83448536228156,39.83285082205375,0.0,,,,,,,,,
P1_q8_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1008,15373.21337526162,1fd2000ca7833a77debddab64989a10efe6f6efa3151697466fd3db97b201dc0,c2c321349d308aa17f19393a7ed77db074b2422f3947a9d6deb4546d986765bb,True,True,consecutive_2s,True,8000.0,10000.0,True,14878.449513821277,True,2000.0,94.63337827660602,99.28571428571429,140,139,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1426.1632346752885,291.15571681078654,"[94.1898527464692, 95.43200040378933, 94.9713948264548, 93.59084044642724, 94.61675834646029, 95.44440707260182, 94.54448922646317, 93.24822106648854, 95.00150903248496, 95.21731116265755, 92.82977155460321, 94.4377628264615, 95.62531084264864, 95.05487223248383, 94.12404597078793, 95.80550466841423]",True,16,16,100.0,124,123,99.19354838709677,39.83448536228156,39.832815017631816,0.0,,,,,,,,,
P1_q8_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1008,15373.21337526162,1fd2000ca7833a77debddab64989a10efe6f6efa3151697466fd3db97b201dc0,c2c321349d308aa17f19393a7ed77db074b2422f3947a9d6deb4546d986765bb,True,True,consecutive_2s,True,10000.0,12000.0,True,14878.449513821277,True,2000.0,95.5738509540349,100.0,135,135,16,True,16,True,,,,True,39.83424209834316,0.0,0.0,1257.1314778318283,159.23621687700688,"[93.9850180850477, 95.24359068605736, 94.71319696503214, 94.70001012145885, 94.09174448504547, 95.0939509179534, 94.6064705650344, 94.30246027336034, 96.12164863950038, 97.26592770119152, 95.95490542948546, 96.86993174525351, 97.02571706540903, 96.17070755965815, 96.00826862948435, 97.02806639558621]",True,14,14,100.0,121,121,100.0,39.83424209834316,39.832804629934735,0.0,,,,,,,,,
P1_q8_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1008,15373.21337526162,1fd2000ca7833a77debddab64989a10efe6f6efa3151697466fd3db97b201dc0,c2c321349d308aa17f19393a7ed77db074b2422f3947a9d6deb4546d986765bb,True,True,consecutive_2s,True,12000.0,14000.0,True,14878.449513821277,True,2000.0,96.46469599782297,100.0,137,137,16,True,16,True,,,,True,39.83399883440476,0.0,0.0,948.8457157295579,182.45156496709023,"[97.41609051920695, 97.01747828494372, 96.58808743517139, 96.98992818711105, 97.01531940363793, 96.83493512900122, 96.98761765105546, 96.17070755965815, 95.16417983541605, 96.68112935980598, 95.16848411525716, 95.56017579135406, 97.02806639558621, 95.91911655118747, 95.8657533511886, 97.02806639558621]",True,14,14,100.0,123,123,100.0,39.83399883440476,39.83274998716635,0.0,,,,,,,,,
P1_q8_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1008,15373.21337526162,1fd2000ca7833a77debddab64989a10efe6f6efa3151697466fd3db97b201dc0,c2c321349d308aa17f19393a7ed77db074b2422f3947a9d6deb4546d986765bb,True,True,consecutive_2s,False,14000.0,15373.21337526162,True,14878.449513821277,False,1373.2133752616191,75.39175202453463,100.0,69,69,0,False,8,False,"8,9,10,11,12,13,14,15",,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15",True,39.83351230652796,0.0,0.0,719.0021191414598,117.24379530641272,"[89.00364327348491, 75.93080651611405, 81.10343831837724, 96.41806248506535, 87.62168725485621, 75.85308632934597, 83.41984387155, 95.11382665320474, 70.21534087702639, 58.6884252870635, 76.38107018888209, 67.21893774717297, 57.43973538733875, 62.800921665445934, 71.6194711502873, 57.43973538733875]",False,4,4,100.0,65,65,100.0,39.83351230652796,31.54681709040133,0.0,,,,,,,,,
P1_q9_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1120,16523.109161328488,ada6b5b8382abba314dc4370c700b3e6f0de5ba0e695cd892891d14558ff975f,e6200ece3481d008efb0679199a74073c5ac4775d29c3322c7f6c8d381d3da80,True,True,consecutive_2s,True,0.0,2000.0,True,15777.084336695456,True,2000.0,87.16167038709752,80.83333333333333,120,97,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,2913.551924081392,1194.7135520474017,"[83.14596861287768, 84.36323652895692, 84.20987805288142, 82.43669565287517, 83.50060509287891, 84.4165997289571, 83.85524157288017, 82.79133213287643, 90.73253332780376, 90.89262292780028, 90.27117044781377, 90.78589652780259, 91.07516608374301, 90.83925972780143, 90.32453364781261, 90.94598612779912]",True,16,16,100.0,104,81,77.88461538461539,39.83448536228156,39.832636108285364,0.0,,,,,,,,,
P1_q9_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1120,16523.109161328488,ada6b5b8382abba314dc4370c700b3e6f0de5ba0e695cd892891d14558ff975f,e6200ece3481d008efb0679199a74073c5ac4775d29c3322c7f6c8d381d3da80,True,True,consecutive_2s,True,2000.0,4000.0,True,15777.084336695456,True,2000.0,93.52616446171464,94.07407407407408,135,127,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1571.5633223294867,500.0640499218266,"[89.25793893316242, 90.58866437308114, 90.53530117310784, 88.44193957319806, 89.6659386131446, 90.58866437307984, 90.39939009322636, 88.90330245317908, 97.12709723575128, 97.5884601157413, 96.89119087980973, 97.12709723575128, 97.51264335979629, 97.12709723575131, 97.07544562391243, 97.58846011574133]",True,16,16,100.0,119,111,93.27731092436974,39.83448536228156,39.832820789577326,0.0,,,,,,,,,
P1_q9_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1120,16523.109161328488,ada6b5b8382abba314dc4370c700b3e6f0de5ba0e695cd892891d14558ff975f,e6200ece3481d008efb0679199a74073c5ac4775d29c3322c7f6c8d381d3da80,True,True,consecutive_2s,True,4000.0,6000.0,True,15777.084336695456,True,2000.0,93.1786207945977,92.3076923076923,143,132,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1788.9533692449486,393.88797648378295,"[92.117225704233, 93.397942504205, 93.49793778025615, 91.37014090424931, 91.976042024236, 93.8059421841961, 93.51494766409587, 91.6903201042423, 93.30521357204948, 94.18502596392378, 92.98503437205646, 93.41193997204714, 94.39847876391904, 94.00248280798101, 92.80077962795376, 94.39847876391904]",True,16,16,100.0,127,116,91.33858267716535,39.83448536228156,39.83297100985925,0.0,,,,,,,,,
P1_q9_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1120,16523.109161328488,ada6b5b8382abba314dc4370c700b3e6f0de5ba0e695cd892891d14558ff975f,e6200ece3481d008efb0679199a74073c5ac4775d29c3322c7f6c8d381d3da80,True,True,consecutive_2s,True,6000.0,8000.0,True,15777.084336695456,True,2000.0,93.52486804534956,95.83333333333333,144,138,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1781.7298022184787,290.31242326966185,"[92.14243015300099, 92.8136981970395, 92.8136981970395, 89.78225255305229, 91.95635273711142, 93.0496045529811, 92.69496807298879, 91.1663411930222, 94.38885469737846, 95.67311913329718, 93.8516750614434, 94.78430814375226, 96.1035723692346, 94.91203686547355, 94.16140442954315, 96.1035723692346]",True,16,16,100.0,128,122,95.3125,39.83448536228156,39.832988098094496,0.0,,,,,,,,,
P1_q9_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1120,16523.109161328488,ada6b5b8382abba314dc4370c700b3e6f0de5ba0e695cd892891d14558ff975f,e6200ece3481d008efb0679199a74073c5ac4775d29c3322c7f6c8d381d3da80,True,True,consecutive_2s,True,8000.0,10000.0,True,15777.084336695456,True,2000.0,95.98105906223229,97.14285714285714,140,136,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1068.1832623986875,217.8778376869759,"[95.00091629930257, 95.21050828579554, 95.1880547298496, 95.29329363956268, 95.09504364206458, 95.08779067417345, 95.10550684995778, 95.12397291833031, 96.26639560435416, 98.20457605647361, 94.78603039627906, 96.95375751795731, 98.10647681658293, 97.01702804028545, 95.15111670816486, 98.10647681658293]",True,9,9,100.0,131,127,96.94656488549619,39.83448536228156,39.832911566545306,0.0,,,,,,,,,
P1_q9_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1120,16523.109161328488,ada6b5b8382abba314dc4370c700b3e6f0de5ba0e695cd892891d14558ff975f,e6200ece3481d008efb0679199a74073c5ac4775d29c3322c7f6c8d381d3da80,True,True,consecutive_2s,True,10000.0,12000.0,True,15777.084336695456,True,2000.0,93.21395626672962,99.29078014184397,141,140,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1895.6070519179611,275.92694272855806,"[92.86633160297916, 93.46100403204264, 93.53682078798738, 91.6009730870599, 92.60364519611458, 93.63708484366353, 92.83955155205594, 91.63955996018876, 93.8373543302564, 94.42434953024404, 92.42392331439369, 93.46381193026427, 94.60234455785594, 93.54455051437007, 92.44637687033956, 94.49561815785819]",True,15,15,100.0,126,125,99.2063492063492,39.83448536228156,39.83295685610616,0.0,,,,,,,,,
P1_q9_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1120,16523.109161328488,ada6b5b8382abba314dc4370c700b3e6f0de5ba0e695cd892891d14558ff975f,e6200ece3481d008efb0679199a74073c5ac4775d29c3322c7f6c8d381d3da80,True,True,consecutive_2s,True,12000.0,14000.0,True,15777.084336695456,True,2000.0,93.62846133786474,98.61111111111111,144,142,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1734.666230311852,304.2261415714329,"[93.02330906556372, 93.88066790149178, 93.88066790149178, 91.60986467370103, 93.50712550149966, 93.88066790149178, 93.37794554555602, 92.59640346557272, 93.74203869058066, 95.05721277055272, 92.78261863254556, 93.79540189057953, 95.26476386698614, 94.03976433462803, 92.70680187660082, 94.91012738699384]",True,16,16,100.0,128,126,98.4375,39.83448536228156,39.83296022803905,0.0,,,,,,,,,
P1_q9_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1120,16523.109161328488,ada6b5b8382abba314dc4370c700b3e6f0de5ba0e695cd892891d14558ff975f,e6200ece3481d008efb0679199a74073c5ac4775d29c3322c7f6c8d381d3da80,True,True,consecutive_2s,True,14000.0,16000.0,True,15777.084336695456,False,2000.0,93.14099651442552,100.0,139,139,10,False,16,True,,,"8,9,11,12,13,15",True,39.83424209834316,0.0,0.0,1105.82091382004,187.7874404193226,"[95.8696327093392, 97.56298894638012, 97.47008885768045, 94.52398883693913, 96.50801074154015, 97.37342272081587, 96.53890700959319, 95.39135765313485, 91.81511952888776, 85.18924048902909, 96.25899694495692, 90.89239376890764, 84.15116116894406, 89.73238746077114, 96.3123601449558, 84.66588724893299]",False,8,8,100.0,131,131,100.0,39.83424209834316,38.7111155819985,0.0,,,,,,,,,
P1_q9_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1120,16523.109161328488,ada6b5b8382abba314dc4370c700b3e6f0de5ba0e695cd892891d14558ff975f,e6200ece3481d008efb0679199a74073c5ac4775d29c3322c7f6c8d381d3da80,True,True,consecutive_2s,False,16000.0,16523.109161328488,True,15777.084336695456,False,523.109161328488,30.04653979713166,100.0,14,14,0,False,0,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","8,9,11,12,13,15","0,1,2,4,5,6,7,8,9,10,11,12,13,14,15",True,24.89655335142599,0.0,0.0,0.0,0.0,"[68.01966098785755, 37.98785015668981, 38.54705767783926, 100.0, 62.70906591204689, 35.842729207398165, 49.275178412004706, 83.77607859463807, 0.0, 0.0, 3.6855287921753312, 0.0, 0.0, 0.0, 0.9014870134568683, 0.0]",False,0,0,,14,14,100.0,24.89655335142599,11.968884497360532,0.0,,,,,,,,,
P1_q9_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1120,16476.638916938195,f51189945df6f0971a79b1179f0d666e3beb9c42d6ed5b9405956846f6f33570,b2f51f54c56a9da812c1429e2eeac909f47bd3b87a0176c97951e6c55949a5bc,True,True,consecutive_2s,True,0.0,2000.0,True,15804.380710803183,True,2000.0,85.83921013975724,74.16666666666667,120,89,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,3436.4986446834673,1094.954110594216,"[82.83584471721765, 84.25439063721613, 83.89975415721487, 81.69966615724232, 83.19048119721238, 84.4165997289571, 83.54511767721363, 82.48120823722533, 88.08328895336699, 88.67383178930086, 87.9765625533693, 88.21246890931087, 88.78055818929855, 88.62046858930202, 88.02992575336815, 88.7271949892997]",True,16,16,100.0,104,73,70.1923076923077,39.83448536228156,39.83263027847756,0.0,,,,,,,,,
P1_q9_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1120,16476.638916938195,f51189945df6f0971a79b1179f0d666e3beb9c42d6ed5b9405956846f6f33570,b2f51f54c56a9da812c1429e2eeac909f47bd3b87a0176c97951e6c55949a5bc,True,True,consecutive_2s,True,2000.0,4000.0,True,15804.380710803183,True,2000.0,91.94329677599117,88.23529411764706,136,120,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,2215.507129470227,362.6379022125998,"[88.83163064218405, 90.79243572221907, 90.53589848212683, 87.71435800220827, 89.29299352217163, 90.86613298641961, 90.07453560214579, 88.3169045621952, 94.11661987186942, 94.71010255671415, 93.51391561588252, 94.24209449586674, 94.839282512658, 94.63809045180483, 93.76847087673453, 94.839282512658]",True,16,16,100.0,120,104,86.66666666666667,39.83448536228156,39.832961710073235,0.0,,,,,,,,,
P1_q9_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1120,16476.638916938195,f51189945df6f0971a79b1179f0d666e3beb9c42d6ed5b9405956846f6f33570,b2f51f54c56a9da812c1429e2eeac909f47bd3b87a0176c97951e6c55949a5bc,True,True,consecutive_2s,True,4000.0,6000.0,True,15804.380710803183,True,2000.0,93.82304156308369,95.13888888888889,144,137,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1594.7459096267435,381.8807901864784,"[92.78413219605322, 94.10436316803947, 94.20081080814415, 90.91977475609391, 92.74967491605389, 94.15772636803837, 93.58458019603555, 92.00259011607032, 93.47095160009424, 95.66299822302908, 93.42974982014837, 94.1270190560799, 95.7472710670805, 95.19783069200332, 93.33528415929285, 95.69390786708172]",True,16,16,100.0,128,121,94.53125,39.83448536228156,39.832965455730594,0.0,,,,,,,,,
P1_q9_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1120,16476.638916938195,f51189945df6f0971a79b1179f0d666e3beb9c42d6ed5b9405956846f6f33570,b2f51f54c56a9da812c1429e2eeac909f47bd3b87a0176c97951e6c55949a5bc,True,True,consecutive_2s,True,6000.0,8000.0,True,15804.380710803183,True,2000.0,94.67369659291447,97.93103448275862,145,142,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1429.129617685725,275.2874725816491,"[91.47136665550401, 92.8143738552994, 92.5784674993578, 91.4091075157718, 91.40953399139894, 92.5784674993578, 91.74861911139142, 91.46091682361079, 96.283997559932, 98.21216803178345, 96.283997559932, 96.79517600397403, 98.64262126772087, 97.99871523178813, 96.58172320397871, 98.50989367583016]",True,13,13,100.0,132,129,97.72727272727273,39.83448536228156,39.83298531799084,0.0,,,,,,,,,
P1_q9_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1120,16476.638916938195,f51189945df6f0971a79b1179f0d666e3beb9c42d6ed5b9405956846f6f33570,b2f51f54c56a9da812c1429e2eeac909f47bd3b87a0176c97951e6c55949a5bc,True,True,consecutive_2s,True,8000.0,10000.0,True,15804.380710803183,True,2000.0,94.08520985819754,100.0,135,135,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1598.4277920325494,294.3050533442347,"[94.91798730951777, 95.11281634514044, 95.35043428924246, 93.20326963766178, 95.10899992956683, 95.11281634514044, 95.1883643214589, 93.67679393770494, 92.19685237591507, 94.58239824018578, 91.81130625186984, 93.42932087999661, 94.72764757595664, 94.05566843614373, 92.02830668781226, 94.86037516784727]",True,11,11,100.0,124,124,100.0,39.83448536228156,39.83287516915736,0.0,,,,,,,,,
P1_q9_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1120,16476.638916938195,f51189945df6f0971a79b1179f0d666e3beb9c42d6ed5b9405956846f6f33570,b2f51f54c56a9da812c1429e2eeac909f47bd3b87a0176c97951e6c55949a5bc,True,True,consecutive_2s,True,10000.0,12000.0,True,15804.380710803183,True,2000.0,94.0391852589513,100.0,143,143,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1630.454013127055,277.0067040085287,"[92.5958808618483, 94.02132897776418, 94.32089066959706, 91.47170602592587, 93.45323969777637, 94.48269185775425, 93.47569325372224, 92.71289939773868, 93.94408516926678, 95.49161796923418, 93.42935908927784, 94.98397378513737, 96.08125313203963, 94.58444356925328, 93.83735876926903, 95.7405419176157]",True,16,16,100.0,127,127,100.0,39.83448536228156,39.832945631128545,0.0,,,,,,,,,
P1_q9_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1120,16476.638916938195,f51189945df6f0971a79b1179f0d666e3beb9c42d6ed5b9405956846f6f33570,b2f51f54c56a9da812c1429e2eeac909f47bd3b87a0176c97951e6c55949a5bc,True,True,consecutive_2s,True,12000.0,14000.0,True,15804.380710803183,True,2000.0,94.49680078806256,100.0,146,146,16,True,16,True,,,,True,39.83424209834316,0.0,0.0,1509.1826487512044,251.84109906878075,"[94.52779312315552, 95.49187835908133, 95.5452415590802, 93.7771606872252, 95.17169915908808, 95.56769511502607, 95.22506235908695, 93.9906134872207, 93.79267872630872, 94.45194304629504, 92.51531648633626, 93.75822144630965, 95.22944905184313, 94.32631072629746, 93.54476864631415, 95.03298063033226]",True,16,16,100.0,130,130,100.0,39.83424209834316,39.832960817841766,0.0,,,,,,,,,
