label,family,seed,strategy,policy_strategy,assignment,input_fingerprint,seq_len_k,nql,role,sim_category,compute_share_of_full_input,request_count,compute_ms,active_ms,aggregate_compute_fraction,mean_request_compute_fraction,min_request_compute_fraction,p05_request_compute_fraction,median_request_compute_fraction,mean_io_stall_ms,mean_layer0_stall_ms,mean_warm_layers_stall_ms,warm_layers_share_of_total_stall,p95_io_stall_ms,admission_slo_passed,admission_slo_pass_rate,arrival_slo_passed,arrival_slo_pass_rate,cohort_id_sha256
raw_equal_rho090_seed7,raw,7,baseline,baseline,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,192,2048,long,LL,0.5748163606846194,192,104534.30193075236,105174.93566621773,0.993908874472731,0.9939191295924211,0.9846044154293642,0.988480201985482,0.9939160336548685,3.3366340388808617,3.3366340388808617,0.0,0.0,6.3450436592868975,192,1.0,14,0.07291666666666667,04c7a09a2699903da5142e24bb876777a03f04b54ecb3647ee93462ad4e3fd12
raw_equal_rho090_seed7,raw,7,once,once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,32,128,short,SS,0.05638246257571407,1088,10253.53794639608,13613.2522899637,0.7532026681056552,0.8167123176897635,0.22093717040305502,0.44035225243102627,0.8730920191367448,3.0879727422496717,0.22258811280414323,2.865384629445531,0.9279177209828675,11.977376579104897,839,0.7711397058823529,0,0.0,12a09560f34f7068e2c5c9d93f47333062ea5cc6aad0006f0ef6bc21f9789066
raw_equal_rho090_seed7,raw,7,once,once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,32,256,short,SS,0.09560300717626069,1088,17386.06327375283,19141.042191098582,0.9083133039557326,0.928934119499837,0.3555767564630485,0.6702274612985599,0.9940372473081378,1.6130320931488566,0.22631034698806535,1.386721746160792,0.8596987946183536,7.863281248628195,1034,0.9503676470588235,0,0.0,091e50180fb7669d82862d0dc849d2be8432b9b616c38b29c2d024c09fc4e4bd
raw_equal_rho090_seed7,raw,7,once,once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,32,512,short,SL,0.17719079528771006,1088,32223.36273082916,34765.286999977616,0.9268832652194101,0.9452917694538234,0.41979868108041213,0.6675340795291533,0.9999999999999568,2.3363274532611613,0.5834348619456372,1.752892591315523,0.7502769309450817,14.750803066861861,1035,0.9512867647058824,0,0.0,be35e875ccba4879b89287dc347ea071d072cc9d00035dfa835f7b0d4180be77
raw_equal_rho090_seed7,raw,7,once,once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,192,1024,long,LL,0.09600737427571998,64,17459.60020720997,17680.325077980844,0.9875157911521792,0.9875871424782497,0.9555380509779685,0.9725352157172356,0.9886256187159446,3.4488261057941894,3.4488261057941894,0.0,0.0,7.7041785657748605,64,1.0,1,0.015625,21ca7960fce50eb23df7b681abcf746322be25faa2847f4021902cc5c1ab054b
raw_equal_rho090_seed7,raw,7,once,once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,192,2048,long,LL,0.5748163606846194,192,104534.30193075236,105203.21094385699,0.9936417433735782,0.9936586089668579,0.9776840301534948,0.9847611533368876,0.9942913145168564,3.4839011099183974,3.4839011099183974,0.0,0.0,8.425190849721458,192,1.0,15,0.078125,04c7a09a2699903da5142e24bb876777a03f04b54ecb3647ee93462ad4e3fd12
raw_equal_rho090_seed7,raw,7,new_once,new_once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,32,128,short,SS,0.05638246257571407,1088,10253.53794639608,11178.913056441776,0.9172213697902898,0.9403483995815181,0.29398026852968756,0.7236252866219491,0.9997289760858215,0.8505285937920183,0.08556212075671087,0.7649664730353076,0.89940124132072,3.599472783777036,1050,0.9650735294117647,0,0.0,12a09560f34f7068e2c5c9d93f47333062ea5cc6aad0006f0ef6bc21f9789066
raw_equal_rho090_seed7,raw,7,new_once,new_once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,32,256,short,SS,0.09560300717626069,1088,17386.06327375283,17666.993984949724,0.9840985562435682,0.988085535942929,0.4855107226218365,0.9385080834176509,1.0000000000000022,0.2582083742620518,0.07308861083580778,0.18511976342624403,0.7169394252038037,1.0470137834990578,1080,0.9926470588235294,0,0.0,091e50180fb7669d82862d0dc849d2be8432b9b616c38b29c2d024c09fc4e4bd
raw_equal_rho090_seed7,raw,7,new_once,new_once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,32,512,short,SL,0.17719079528771006,1088,32223.36273082916,37013.82029721194,0.8705765163412862,0.9146750955813203,0.33263783608961334,0.5465558945388493,0.9999999999999568,4.402994086748537,0.9772463464312473,3.4257477403172905,0.7780495891710566,24.57147029898623,966,0.8878676470588235,0,0.0,be35e875ccba4879b89287dc347ea071d072cc9d00035dfa835f7b0d4180be77
raw_equal_rho090_seed7,raw,7,new_once,new_once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,192,1024,long,LL,0.09600737427571998,64,17459.60020720997,17926.753324029054,0.9739410082587061,0.9745261392715192,0.8900576497498963,0.9249184615465035,0.9834997087432522,7.299267450297463,6.744164193672465,0.5551032566249985,0.07604917348279609,22.145724393359398,64,1.0,1,0.015625,21ca7960fce50eb23df7b681abcf746322be25faa2847f4021902cc5c1ab054b
raw_equal_rho090_seed7,raw,7,new_once,new_once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,192,2048,long,LL,0.5748163606846194,192,104534.30193075236,105646.64470707497,0.989471101714524,0.9895790634226583,0.9430405855745755,0.9659333700459923,0.9928337472397096,5.793451960011968,5.793451960011968,0.0,0.0,19.202360527067036,192,1.0,14,0.07291666666666667,04c7a09a2699903da5142e24bb876777a03f04b54ecb3647ee93462ad4e3fd12
raw_equal_rho090_seed123,raw,123,baseline,baseline,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,32,128,short,SS,0.056382462575714165,1088,10253.53794639608,14590.113362337977,0.7027730142840379,0.7604940984597865,0.2520614697135667,0.4193219401617734,0.7882509144295258,3.985822992593677,0.26647977932976175,3.7193432132639153,0.933143097466966,13.050748335378513,780,0.7169117647058824,0,0.0,7d5aacb2f8278795b521f85ac23b375348ffa941beb1ffe34e77383f4ba205cc
raw_equal_rho090_seed123,raw,123,baseline,baseline,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,32,256,short,SS,0.09560300717626086,1088,17386.06327375283,19350.02915257335,0.8985032082724623,0.9209751211343151,0.41684126036613733,0.6515939944200608,0.9645135643438751,1.80511569744551,0.2756999982254782,1.5294156992200334,0.8472674086122954,8.544400369115278,1030,0.9466911764705882,0,0.0,1edd53819abdc787948eea50eab571b530c6a7ee1b14250a7f62b1b82e52ce1b
raw_equal_rho090_seed123,raw,123,baseline,baseline,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,32,512,short,SL,0.17719079528771037,1088,32223.36273082916,32651.63833645297,0.9868834880133512,0.9881777581355583,0.7496766597451938,0.9444270390163888,0.9999999999999568,0.39363566693324237,0.26210910179745295,0.1315265651357895,0.3341327430019074,1.7427580376670446,1088,1.0,9,0.008272058823529412,74337a9e9f802e901bfcc2d0509c0af9ec8201219a03eea5496286725cb47bbc
raw_equal_rho090_seed123,raw,123,baseline,baseline,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,192,1024,long,LL,0.09600737427572015,64,17459.60020720997,17673.948794439886,0.9878720601874014,0.9879043581890744,0.969659237239639,0.9806021169762318,0.9874472838261122,3.3491966754664855,3.3491966754664855,0.0,0.0,5.396615619662273,64,1.0,4,0.0625,efb9b80c221dc77e652aaa70ae36cbebb5700eca8b49c27cabbb2a72bbb0d384
raw_equal_rho090_seed123,raw,123,baseline,baseline,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,192,2048,long,LL,0.5748163606846204,192,104534.30193075236,105185.16136590492,0.9938122504476803,0.9938212655801476,0.9845909665747269,0.9892219178430395,0.9935709594747235,3.389892891418423,3.389892891418423,0.0,0.0,5.932068336755496,192,1.0,18,0.09375,a05d206380d563977a61e9d259c59a62ac1a63936e8ee0b5315ae2c071870054
raw_equal_rho090_seed123,raw,123,once,once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,32,128,short,SS,0.056382462575714165,1088,10253.53794639608,13044.839406919142,0.7860225508761326,0.84274113250924,0.20206771108283053,0.4948955045740665,0.8999455869136399,2.5655344306278356,0.1985165377008705,2.3670178929269654,0.9226217604679391,9.618785775572206,909,0.8354779411764706,0,0.0,7d5aacb2f8278795b521f85ac23b375348ffa941beb1ffe34e77383f4ba205cc
raw_equal_rho090_seed123,raw,123,once,once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,32,256,short,SS,0.09560300717626086,1088,17386.06327375283,18899.413350829243,0.9199260818849695,0.9424614360400402,0.30921002993074875,0.6782094449315764,0.9999999999998954,1.3909467620188727,0.19025904067144653,1.2006877213474265,0.8632161590460176,7.581986569338731,1035,0.9512867647058824,1,0.0009191176470588235,1edd53819abdc787948eea50eab571b530c6a7ee1b14250a7f62b1b82e52ce1b
raw_equal_rho090_seed123,raw,123,once,once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,32,512,short,SL,0.17719079528771037,1088,32223.36273082916,33532.08978652227,0.9609709068529593,0.9682412838820338,0.420021135522244,0.8086705047928658,0.9999999999999568,1.202874132070489,0.32982921162026624,0.8730449204502224,0.7257990650671517,7.00771791296616,1076,0.9889705882352942,2,0.001838235294117647,74337a9e9f802e901bfcc2d0509c0af9ec8201219a03eea5496286725cb47bbc
raw_equal_rho090_seed123,raw,123,once,once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,192,1024,long,LL,0.09600737427572015,64,17459.60020720997,17705.007743342696,0.9861390890255327,0.9862180595689515,0.958979144331284,0.9697805255381434,0.9880793995009176,3.8344927520728516,3.8344927520728516,0.0,0.0,8.501163799969397,64,1.0,4,0.0625,efb9b80c221dc77e652aaa70ae36cbebb5700eca8b49c27cabbb2a72bbb0d384
raw_equal_rho090_seed123,raw,123,once,once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,192,2048,long,LL,0.5748163606846204,192,104534.30193075236,105263.04912445931,0.993076894506017,0.9930997681920565,0.9703676054389879,0.985236012981511,0.9938045328590253,3.795558300555868,3.795558300555868,0.0,0.0,8.158717508056897,192,1.0,18,0.09375,a05d206380d563977a61e9d259c59a62ac1a63936e8ee0b5315ae2c071870054
raw_equal_rho090_seed123,raw,123,new_once,new_once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,32,128,short,SS,0.056382462575714165,1088,10253.53794639608,11214.986728818676,0.9142710726574467,0.9433014441548158,0.2664324105106533,0.7632491150446704,0.9999999999999903,0.8836845426678597,0.09537297725211324,0.7883115654157465,0.8920735028767388,2.923295615312118,1055,0.9696691176470589,0,0.0,7d5aacb2f8278795b521f85ac23b375348ffa941beb1ffe34e77383f4ba205cc
raw_equal_rho090_seed123,raw,123,new_once,new_once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,32,256,short,SS,0.09560300717626086,1088,17386.06327375283,17762.712548145926,0.9787955092234821,0.9854732529539059,0.4472946163207376,0.9455014783526895,0.999999999999995,0.34618499484673426,0.08252505586144669,0.26365993898528756,0.7616157341019855,0.9210757068920873,1079,0.9917279411764706,0,0.0,1edd53819abdc787948eea50eab571b530c6a7ee1b14250a7f62b1b82e52ce1b
raw_equal_rho090_seed123,raw,123,new_once,new_once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,32,512,short,SL,0.17719079528771037,1088,32223.36273082916,34341.58354229784,0.9383190699735873,0.9577156287592682,0.4598516888039042,0.6609436646162018,0.9999999999999568,1.9468941281877383,0.5202107178898077,1.4266834102979304,0.7327996883045484,15.195047892291122,1033,0.9494485294117647,0,0.0,74337a9e9f802e901bfcc2d0509c0af9ec8201219a03eea5496286725cb47bbc
raw_equal_rho090_seed123,raw,123,new_once,new_once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,192,1024,long,LL,0.09600737427572015,64,17459.60020720997,17954.50210986509,0.9724357768526927,0.973496826390514,0.8365395618673219,0.9050046873534863,0.9857003737380869,7.732842228985402,6.619363040476486,1.1134791885089164,0.1439935221147027,28.686718705416872,64,1.0,2,0.03125,efb9b80c221dc77e652aaa70ae36cbebb5700eca8b49c27cabbb2a72bbb0d384
raw_equal_rho090_seed123,raw,123,new_once,new_once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,192,2048,long,LL,0.5748163606846204,192,104534.30193075236,106065.63441447994,0.9855624067853733,0.9858114185454014,0.9236057809769762,0.95381622964944,0.9928312356607121,7.975690019413033,7.975690019413033,0.0,0.0,26.362244977869267,192,1.0,18,0.09375,a05d206380d563977a61e9d259c59a62ac1a63936e8ee0b5315ae2c071870054
raw_equal_rho097_seed7,raw,7,baseline,baseline,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,32,128,short,SS,0.06464217828486214,1344,12666.135110253972,18873.65871542208,0.6711012051894419,0.7297275803074638,0.2510590503720092,0.4189822273516468,0.7478503474466323,4.618693158607222,0.29441150111801173,4.3242816574892124,0.9362565359923607,13.069152473457455,853,0.6346726190476191,0,0.0,8e3333c5167ec9feceb70e51679533fe7389c7d9e10591599d6ae8df0c52181b
raw_equal_rho097_seed7,raw,7,baseline,baseline,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,32,256,short,SS,0.10960831350986197,1344,21476.90169110687,24179.89408858431,0.8882132242773733,0.9098371253073511,0.41957034204493526,0.6713453583664871,0.9523452017736351,2.0111550576475183,0.2943659984353508,1.7167890592121686,0.8536333649083853,7.8228920748787205,1278,0.9508928571428571,0,0.0,b1dd2222e298a992c54b0297d5446817d32c5091d635710593f40dfadac27c3d
raw_equal_rho097_seed7,raw,7,baseline,baseline,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,32,512,short,SL,0.20314825667721673,1344,39805.33043220092,40385.92954327466,0.9856237279260439,0.9866054344831322,0.7546320280307146,0.9365955007330234,0.9999999999999568,0.4319933862152393,0.28229955859867983,0.14969382761655944,0.34651879494741844,2.0049798719819587,1344,1.0,7,0.005208333333333333,5566349d4925061af396e5772c57c34075e6041b109bf69757f5c6318e80c731
raw_equal_rho097_seed7,raw,7,baseline,baseline,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,192,1024,long,LL,0.08910583848605831,64,17459.60020720997,17692.854133068642,0.9868164896344953,0.9868494778937593,0.9766232579160996,0.9790304050632189,0.9855446149762195,3.6445925915408823,3.6445925915408823,0.0,0.0,5.843195460762717,64,1.0,1,0.015625,76e88e38f4d536815000fa9dae3b60b9a6f7d0f4f2aa3b940dca3a672ee815b9
raw_equal_rho097_seed7,raw,7,baseline,baseline,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,192,2048,long,LL,0.533495413042046,192,104534.30193075236,105228.74591528505,0.9934006247200575,0.9934103056294301,0.9846029210940389,0.9890233258000259,0.9931222230393055,3.6168957527731145,3.6168957527731145,0.0,0.0,6.042581095810418,192,1.0,12,0.0625,bfab34c94fdb1026ba72f5840376efd2547a108f6e9f0d39033a3cb17538ea18
raw_equal_rho097_seed7,raw,7,once,once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,32,128,short,SS,0.06464217828486214,1344,12666.135110253972,16955.421961057673,0.7470256499274915,0.8028597674631238,0.19317482272161604,0.4810958733826515,0.8235874473985667,3.191433668752763,0.24389681763064952,2.9475368511221145,0.9235776635376648,10.16485102745632,1065,0.7924107142857143,0,0.0,8e3333c5167ec9feceb70e51679533fe7389c7d9e10591599d6ae8df0c52181b
raw_equal_rho097_seed7,raw,7,once,once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,32,256,short,SS,0.10960831350986197,1344,21476.90169110687,23587.578990687733,0.9105174252764919,0.9313857016448407,0.3032041845120498,0.7279209499648652,0.9737154684300513,1.5704444193315807,0.23501166666792028,1.3354327526636611,0.8503534007475754,5.972874576803871,1298,0.9657738095238095,0,0.0,b1dd2222e298a992c54b0297d5446817d32c5091d635710593f40dfadac27c3d
raw_equal_rho097_seed7,raw,7,once,once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,32,512,short,SL,0.20314825667721673,1344,39805.33043220092,42386.374750214534,0.9391067451929102,0.9481266387657674,0.4954166217688438,0.7668412362709206,0.9924864097087154,1.9204198794741665,0.49334245675336713,1.4270774227207983,0.7431069829955879,9.00509640608161,1320,0.9821428571428571,6,0.004464285714285714,5566349d4925061af396e5772c57c34075e6041b109bf69757f5c6318e80c731
raw_equal_rho097_seed7,raw,7,once,once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,192,1024,long,LL,0.08910583848605831,64,17459.60020720997,17695.460141341733,0.9866711612895148,0.9867451749775681,0.9483751362740075,0.9755759563623884,0.9861040616371074,3.6853114708079726,3.6853114708079726,0.0,0.0,6.829845186918555,64,1.0,1,0.015625,76e88e38f4d536815000fa9dae3b60b9a6f7d0f4f2aa3b940dca3a672ee815b9
raw_equal_rho097_seed7,raw,7,once,once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,192,2048,long,LL,0.533495413042046,192,104534.30193075236,105327.7439662902,0.9924669227151416,0.9924954071488936,0.9648696559559586,0.982374579899741,0.9928356408053727,4.1325106017580095,4.1325106017580095,0.0,0.0,9.768376835274507,192,1.0,11,0.057291666666666664,bfab34c94fdb1026ba72f5840376efd2547a108f6e9f0d39033a3cb17538ea18
raw_equal_rho097_seed7,raw,7,new_once,new_once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,32,128,short,SS,0.06464217828486214,1344,12666.135110253972,14324.470166447352,0.884230618171292,0.9302687716844309,0.24870151573715404,0.7036702204698166,0.9857843516309795,1.2338802501439083,0.11961583703561221,1.1142644131082957,0.9030571751013424,3.9692621694424144,1286,0.9568452380952381,0,0.0,8e3333c5167ec9feceb70e51679533fe7389c7d9e10591599d6ae8df0c52181b
raw_equal_rho097_seed7,raw,7,new_once,new_once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,32,256,short,SS,0.10960831350986197,1344,21476.90169110687,22257.28552842928,0.9649380497758532,0.9777612080447954,0.4157879837063759,0.9195876779842928,0.9999999999999025,0.5806427361035824,0.11562563717326627,0.46501709893031595,0.8008661264770569,1.397339128217436,1306,0.9717261904761905,0,0.0,b1dd2222e298a992c54b0297d5446817d32c5091d635710593f40dfadac27c3d
raw_equal_rho097_seed7,raw,7,new_once,new_once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,32,512,short,SL,0.20314825667721673,1344,39805.33043220092,43130.58521034221,0.9229026278701192,0.9406101207124642,0.5140121550332843,0.6634882498745129,0.9999999999999568,2.4741479004025178,0.6426381466134048,1.8315097537891127,0.7402587991975521,15.021349902084717,1275,0.9486607142857143,6,0.004464285714285714,5566349d4925061af396e5772c57c34075e6041b109bf69757f5c6318e80c731
raw_equal_rho097_seed7,raw,7,new_once,new_once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,192,1024,long,LL,0.08910583848605831,64,17459.60020720997,17931.689206885636,0.9736729209262456,0.9740332708555993,0.9247138072271838,0.9422524235978096,0.9750468705650859,7.3763906199314215,7.1064738145755735,0.26991680535584806,0.03659198912629677,16.719562339384034,64,1.0,1,0.015625,76e88e38f4d536815000fa9dae3b60b9a6f7d0f4f2aa3b940dca3a672ee815b9
raw_equal_rho097_seed7,raw,7,new_once,new_once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,192,2048,long,LL,0.533495413042046,192,104534.30193075236,106248.15682682731,0.9838693211509698,0.9840489783739671,0.9375054682133589,0.9584449222677649,0.9877905448912712,8.926327583722003,8.926327583722003,0.0,0.0,23.607316184707674,192,1.0,12,0.0625,bfab34c94fdb1026ba72f5840376efd2547a108f6e9f0d39033a3cb17538ea18
raw_equal_rho097_seed123,raw,123,baseline,baseline,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,32,128,short,SS,0.06464217828486217,1344,12666.135110253972,20982.407259020292,0.6036550026836806,0.6794472165968461,0.25523192650748566,0.3326012083855934,0.6971625643382999,6.187702491641641,0.40855476966880433,5.779147721972825,0.9339731071070898,18.91073170278467,710,0.5282738095238095,0,0.0,687d02bac0ef5e58db11eeb33596280df1d88c12567b59fbab7be2fddef50ea6
raw_equal_rho097_seed123,raw,123,baseline,baseline,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,32,256,short,SS,0.10960831350986201,1344,21476.90169110687,25827.749674999475,0.831543667619479,0.8671912620110271,0.4263560671279624,0.5179080946223242,0.9336765393055675,3.237238083253862,0.4227124402750705,2.814525642978788,0.8694218869901003,14.874744080641229,1150,0.8556547619047619,0,0.0,37d165f8bb2a936adf844d7454166dc4d3d81b9ab93924f40000ff25f9cfa671
raw_equal_rho097_seed123,raw,123,baseline,baseline,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,32,512,short,SL,0.2031482566772168,1344,39805.33043220092,40746.70644004906,0.9768968809974078,0.9786384653457476,0.7534604798747103,0.8865956321471054,0.9999999999999568,0.70042857726761,0.4021311867272464,0.2982973905403634,0.42587838392321065,3.7883167365928885,1344,1.0,12,0.008928571428571428,c306bb48e96226f9a6e0fed56bca50bee293472dec5c6e4f4f0f5ec9dcfbeb1d
raw_equal_rho097_seed123,raw,123,baseline,baseline,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,192,1024,long,LL,0.08910583848605835,64,17459.60020720997,17682.214042008927,0.9874102963424106,0.9874458552988624,0.9760853391761185,0.9777970433824094,0.9871637090829011,3.4783411687327455,3.4783411687327455,0.0,0.0,6.1946479651543305,64,1.0,1,0.015625,3a1f0e155c41e152fabbd8f7c7cd31dd64fe29d019ff2700c7f3dca5556c3cbb
raw_equal_rho097_seed123,raw,123,baseline,baseline,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,192,2048,long,LL,0.5334954130420462,192,104534.30193075236,105193.97037266499,0.9937290280082056,0.9937389963314894,0.9846093244452107,0.9887659507881001,0.9936601562162078,3.4357731349601277,3.4357731349601277,0.0,0.0,6.185872304024132,192,1.0,6,0.03125,1c5253aef983a3b5e468d05f9c9df01253488af59962e059dcf5485dc56f55bb
raw_equal_rho097_seed123,raw,123,once,once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,32,128,short,SS,0.06464217828486217,1344,12666.135110253972,18120.328141733273,0.6990014204589571,0.766533484568385,0.18737440970882202,0.41398031686174314,0.7831947247325897,4.058179338898309,0.34921508096259796,3.70896425793571,0.9139478441439697,13.340668152791254,905,0.6733630952380952,0,0.0,687d02bac0ef5e58db11eeb33596280df1d88c12567b59fbab7be2fddef50ea6
raw_equal_rho097_seed123,raw,123,once,once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,32,256,short,SS,0.10960831350986201,1344,21476.90169110687,24957.45781289819,0.8605404385380732,0.888186287768104,0.3469892429476007,0.608571210679229,0.9487988804376003,2.5896994953808647,0.35500709876278225,2.2346923966180827,0.862915716902292,10.27812728977645,1218,0.90625,0,0.0,37d165f8bb2a936adf844d7454166dc4d3d81b9ab93924f40000ff25f9cfa671
raw_equal_rho097_seed123,raw,123,once,once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,32,512,short,SL,0.2031482566772168,1344,39805.33043220092,43957.05706933334,0.905550395910629,0.9233005105429202,0.39372569385084216,0.6975524857328352,0.9740249419939444,3.089082319294762,0.706915184076759,2.3821671352180007,0.7711568967711582,12.841518019266598,1291,0.9605654761904762,2,0.001488095238095238,c306bb48e96226f9a6e0fed56bca50bee293472dec5c6e4f4f0f5ec9dcfbeb1d
raw_equal_rho097_seed123,raw,123,once,once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,192,1024,long,LL,0.08910583848605835,64,17459.60020720997,17692.369833334535,0.9868435021245148,0.9869012820706254,0.9652094340217231,0.9730180969109156,0.9857076934663852,3.6370254081953326,3.6370254081953326,0.0,0.0,7.5652575860074265,64,1.0,1,0.015625,3a1f0e155c41e152fabbd8f7c7cd31dd64fe29d019ff2700c7f3dca5556c3cbb
raw_equal_rho097_seed123,raw,123,once,once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,192,2048,long,LL,0.5334954130420462,192,104534.30193075236,105281.27089989818,0.9929050156522518,0.9929278747804672,0.9759268259685006,0.9825353982682524,0.9928357668460007,3.8904633809655453,3.8904633809655453,0.0,0.0,9.677614819893567,192,1.0,7,0.036458333333333336,1c5253aef983a3b5e468d05f9c9df01253488af59962e059dcf5485dc56f55bb
raw_equal_rho097_seed123,raw,123,new_once,new_once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,32,128,short,SS,0.06464217828486217,1344,12666.135110253972,14117.273140105175,0.8972083336881309,0.9230919436837614,0.3219024023785014,0.6648125418016837,0.9876077935892624,1.0797157960202617,0.08444938306066305,0.995266412959599,0.9217855445183484,4.752094162219724,1276,0.9494047619047619,0,0.0,687d02bac0ef5e58db11eeb33596280df1d88c12567b59fbab7be2fddef50ea6
raw_equal_rho097_seed123,raw,123,new_once,new_once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,32,256,short,SS,0.10960831350986201,1344,21476.90169110687,22023.434184813697,0.9751840476321494,0.98031680176856,0.5207493845547437,0.8882369544624141,0.9999999999998954,0.4066462006751655,0.0896912148238775,0.31695498585128795,0.7794367322872787,2.0106750966267946,1329,0.9888392857142857,0,0.0,37d165f8bb2a936adf844d7454166dc4d3d81b9ab93924f40000ff25f9cfa671
