label,family,seed,strategy,policy_strategy,assignment,input_fingerprint,window_start_ms,window_end_ms,seq_len_k,nql,compute_ms,active_ms,fleet_time_compute_share,fleet_time_active_share,profile_active_compute_fraction,all_active
raw_equal_rho090_seed7,raw,7,once,once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,1000,2000,192,1024,3820.583055474592,3881.152731710333,0.119393220483581,0.1212860228659479,0.9843938952103415,True
raw_equal_rho090_seed7,raw,7,once,once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,1000,2000,192,2048,15122.99829215087,15234.456725178119,0.47259369662971473,0.4760767726618162,0.9926837933877196,True
raw_equal_rho090_seed7,raw,7,once,once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,2000,3000,32,128,1522.9116514972347,1708.1398341946979,0.047590989109288585,0.05337936981858431,0.8915614641205362,True
raw_equal_rho090_seed7,raw,7,once,once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,2000,3000,32,256,2873.959177026395,2939.154526750567,0.08981122428207484,0.09184857896095522,0.9778183320642723,True
raw_equal_rho090_seed7,raw,7,once,once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,2000,3000,32,512,4913.907734133934,4951.565442537376,0.15355961669168544,0.154736420079293,0.9923947872969756,True
raw_equal_rho090_seed7,raw,7,once,once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,2000,3000,192,1024,1903.3041426874042,1923.6336329680285,0.05947825445898138,0.060113551030250886,0.9894317244551099,True
raw_equal_rho090_seed7,raw,7,once,once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,2000,3000,192,2048,20338.12765248825,20477.506563549327,0.6355664891402578,0.6399220801109164,0.9931935604255072,True
raw_equal_rho090_seed7,raw,7,new_once,new_once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,1000,2000,32,128,2060.2069065609912,2270.856120196124,0.06438146583003097,0.07096425375612887,0.9072379743649546,True
raw_equal_rho090_seed7,raw,7,new_once,new_once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,1000,2000,32,256,2888.0342851195965,2934.165215237388,0.0902510714099874,0.09169266297616838,0.9842780052472064,True
raw_equal_rho090_seed7,raw,7,new_once,new_once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,1000,2000,32,512,5883.246184318359,7512.566463046489,0.18385144325994873,0.23476770197020277,0.7831206836248861,True
raw_equal_rho090_seed7,raw,7,new_once,new_once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,1000,2000,192,1024,3786.9530917972756,3882.2436906736107,0.11834228411866486,0.12132011533355033,0.9754547610946593,True
raw_equal_rho090_seed7,raw,7,new_once,new_once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,1000,2000,192,2048,15168.788659037265,15400.168510846386,0.47402464559491453,0.4812552659639496,0.98497549870015,True
raw_equal_rho090_seed7,raw,7,new_once,new_once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,2000,3000,32,128,1518.7027399431336,1563.0548937415585,0.04745946062322293,0.0488454654294237,0.9716246985464105,True
raw_equal_rho090_seed7,raw,7,new_once,new_once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,2000,3000,32,256,2829.2775787829455,2832.2154465468166,0.08841492433696704,0.08850673270458802,0.998962696228688,True
raw_equal_rho090_seed7,raw,7,new_once,new_once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,2000,3000,32,512,4890.525604642276,4963.823118021368,0.15282892514507113,0.15511947243816776,0.9852336572765895,True
raw_equal_rho090_seed7,raw,7,new_once,new_once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,2000,3000,192,1024,2004.4519844438819,2047.0860048421869,0.06263912451387131,0.06397143765131834,0.9791733125538163,True
raw_equal_rho090_seed7,raw,7,new_once,new_once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,2000,3000,192,2048,20383.154950894685,20593.820536848074,0.6369735922154589,0.6435568917765023,0.9897704466455629,True
raw_equal_rho090_seed123,raw,123,baseline,baseline,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,1000,2000,32,128,1541.9193602421706,1936.641757255285,0.04818498000756783,0.060520054914227656,0.7961820271950881,True
raw_equal_rho090_seed123,raw,123,baseline,baseline,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,1000,2000,32,256,2724.7193814203115,2875.3249806982194,0.08514748066938474,0.08985390564681936,0.947621364440921,True
raw_equal_rho090_seed123,raw,123,baseline,baseline,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,1000,2000,32,512,5324.569364614724,5350.098919705547,0.1663927926442101,0.16719059124079835,0.9952282087725907,True
raw_equal_rho090_seed123,raw,123,baseline,baseline,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,1000,2000,192,1024,2428.737222995861,2455.9473519401245,0.07589803821862065,0.07674835474812888,0.9889207197691887,True
raw_equal_rho090_seed123,raw,123,baseline,baseline,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,1000,2000,192,2048,19281.34147127852,19381.98699040083,0.6025419209774537,0.6056870934500259,0.9948072651595444,True
raw_equal_rho090_seed123,raw,123,baseline,baseline,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,2000,3000,32,128,1647.5413701689963,2103.0805199758543,0.05148566781778113,0.06572126624924544,0.7833943372686044,True
raw_equal_rho090_seed123,raw,123,baseline,baseline,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,2000,3000,32,256,3098.534944053327,3282.446701888805,0.09682921700166647,0.10257645943402516,0.9439711366129264,True
raw_equal_rho090_seed123,raw,123,baseline,baseline,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,2000,3000,32,512,5129.875041090741,5156.451683749392,0.16030859503408568,0.1611391151171685,0.9948459436277843,True
raw_equal_rho090_seed123,raw,123,baseline,baseline,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,2000,3000,192,1024,3080.4192516692765,3116.060796034207,0.09626310161466489,0.09737689987606897,0.9885619868488151,True
raw_equal_rho090_seed123,raw,123,baseline,baseline,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,2000,3000,192,2048,18219.51901218983,18341.960298351743,0.5693599691309322,0.573186259323492,0.9933245256139326,True
raw_equal_rho090_seed123,raw,123,once,once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,1000,2000,32,128,1574.8248409284379,1719.0811064232641,0.04921327627901368,0.053721284575727,0.916085247545436,True
raw_equal_rho090_seed123,raw,123,once,once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,1000,2000,32,256,2715.525316170875,2767.901073005639,0.08486016613033985,0.08649690853142622,0.9810774462477847,True
raw_equal_rho090_seed123,raw,123,once,once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,1000,2000,32,512,5423.035112633733,5454.348043809994,0.16946984726980416,0.17044837636906232,0.9942590881761207,True
raw_equal_rho090_seed123,raw,123,once,once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,1000,2000,192,1024,2519.747067810081,2543.7830729333596,0.07874209586906503,0.07949322102916749,0.9905510790684043,True
raw_equal_rho090_seed123,raw,123,once,once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,1000,2000,192,2048,19408.830100643238,19514.886703827746,0.6065259406451011,0.609840209494617,0.9945653487619938,True
raw_equal_rho090_seed123,raw,123,once,once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,2000,3000,32,128,1641.9005666654318,1901.0003144224831,0.051309392708294745,0.0594062598257026,0.8637034692780864,True
raw_equal_rho090_seed123,raw,123,once,once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,2000,3000,32,256,3122.8120788875312,3205.4329721300223,0.09758787746523535,0.1001697803790632,0.9742247322090815,True
raw_equal_rho090_seed123,raw,123,once,once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,2000,3000,32,512,5136.80947291482,5191.779301072196,0.16052529602858812,0.16224310315850612,0.9894121408153802,True
raw_equal_rho090_seed123,raw,123,once,once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,2000,3000,192,1024,3052.940807546713,3083.796469061506,0.09540440023583478,0.09636863965817205,0.9899942613514364,True
raw_equal_rho090_seed123,raw,123,once,once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,2000,3000,192,2048,18479.742291142167,18617.99094331379,0.5774919465981927,0.581812216978556,0.9925744591566003,True
raw_equal_rho090_seed123,raw,123,new_once,new_once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,1000,2000,32,128,1564.418473439102,1605.5052234433392,0.04888807729497194,0.05017203823260435,0.9744088344252669,True
raw_equal_rho090_seed123,raw,123,new_once,new_once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,1000,2000,32,256,2724.7467326270316,2732.7041540817863,0.08514833539459474,0.08539700481505583,0.9970880779601154,True
raw_equal_rho090_seed123,raw,123,new_once,new_once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,1000,2000,32,512,5522.3430000806675,5611.39867503055,0.17257321875252085,0.1753562085947047,0.984129504940335,True
raw_equal_rho090_seed123,raw,123,new_once,new_once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,1000,2000,192,1024,2626.056184011376,2664.594915454445,0.0820642557503555,0.08326859110795141,0.9855367391044892,True
raw_equal_rho090_seed123,raw,123,new_once,new_once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,1000,2000,192,2048,19259.889420883017,19385.797031989878,0.6018715444025943,0.6058061572496837,0.9935051620060248,True
raw_equal_rho090_seed123,raw,123,new_once,new_once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,2000,3000,32,128,1649.2363424809812,1718.8203309326614,0.051538635702530665,0.053713135341645665,0.9595164269357213,True
raw_equal_rho090_seed123,raw,123,new_once,new_once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,2000,3000,32,256,3148.6609660797753,3159.07902143941,0.09839565518999298,0.09872121941998156,0.9967021858937584,True
raw_equal_rho090_seed123,raw,123,new_once,new_once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,2000,3000,32,512,5096.945866273534,5100.436692390322,0.15927955832104795,0.15938864663719754,0.9993155828946969,True
raw_equal_rho090_seed123,raw,123,new_once,new_once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,2000,3000,192,1024,2952.1016063727807,2990.561735278281,0.0922531751991494,0.09345505422744628,0.9871394967534681,True
raw_equal_rho090_seed123,raw,123,new_once,new_once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,2000,3000,192,2048,18817.448969996018,19031.102219959314,0.5880452803123756,0.5947219443737285,0.9887734694767588,True
raw_equal_rho097_seed7,raw,7,baseline,baseline,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,1000,2000,32,128,2050.0991602365348,2738.0082460633594,0.0640655987573917,0.08556275768947998,0.7487556559349727,True
raw_equal_rho097_seed7,raw,7,baseline,baseline,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,1000,2000,32,256,3283.294634142884,3554.6822003228485,0.10260295731696513,0.11108381876008902,0.9236534939310985,True
raw_equal_rho097_seed7,raw,7,baseline,baseline,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,1000,2000,32,512,5126.361047828186,5180.072888248378,0.1601987827446308,0.1618772777577618,0.9896310647400264,True
raw_equal_rho097_seed7,raw,7,baseline,baseline,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,1000,2000,192,1024,2837.3758041476526,2878.416458212955,0.08866799387961415,0.08995051431915485,0.9857419332257493,True
raw_equal_rho097_seed7,raw,7,baseline,baseline,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,1000,2000,192,2048,17536.313974829165,17648.820207152454,0.5480098117134115,0.5515256314735142,0.9936252831065902,True
raw_equal_rho097_seed7,raw,7,baseline,baseline,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,2000,3000,32,128,1753.6271753106746,2251.9019738227366,0.054800849228458584,0.07037193668196053,0.7787315769939084,True
raw_equal_rho097_seed7,raw,7,baseline,baseline,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,2000,3000,32,256,3136.1479932370394,3296.374389281413,0.09800462478865749,0.10301169966504416,0.9513931437626227,True
raw_equal_rho097_seed7,raw,7,baseline,baseline,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,2000,3000,32,512,5671.391334408703,5696.839930846934,0.17723097920027198,0.1780262478389667,0.9955328573828389,True
raw_equal_rho097_seed7,raw,7,baseline,baseline,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,2000,3000,192,1024,1258.310428386839,1274.8528825260817,0.03932220088708872,0.03983915257894005,0.9870240289166039,True
raw_equal_rho097_seed7,raw,7,baseline,baseline,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,2000,3000,192,2048,19369.880262203955,19480.03082352284,0.6053087581938736,0.6087509632350888,0.9943454626783303,True
raw_equal_rho097_seed7,raw,7,once,once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,1000,2000,32,128,2066.0353749806354,2578.661588751908,0.06456360546814485,0.08058317464849712,0.8012045411436142,True
raw_equal_rho097_seed7,raw,7,once,once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,1000,2000,32,256,3279.991743096275,3403.250175730913,0.1024997419717586,0.10635156799159103,0.9637821416968955,True
raw_equal_rho097_seed7,raw,7,once,once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,1000,2000,32,512,5240.384726413273,5335.6309472157045,0.1637620227004148,0.16673846710049076,0.982149023846536,True
raw_equal_rho097_seed7,raw,7,once,once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,1000,2000,192,1024,2852.9363202780946,2887.0855151359774,0.08915426000869045,0.09022142234799929,0.9881717411282588,True
raw_equal_rho097_seed7,raw,7,once,once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,1000,2000,192,2048,17676.624882407978,17795.3717731655,0.5523945275752493,0.556105367911422,0.9933270913206439,True
raw_equal_rho097_seed7,raw,7,once,once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,2000,3000,32,128,1755.0938094424703,2082.8279662634272,0.05484668154507719,0.0650883739457321,0.8426494352248838,True
raw_equal_rho097_seed7,raw,7,once,once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,2000,3000,32,256,3159.316597356953,3272.6720095355727,0.09872864366740478,0.10227100029798665,0.96536303917767,True
raw_equal_rho097_seed7,raw,7,once,once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,2000,3000,32,512,5680.410551310715,5764.130267923108,0.17751282972845986,0.1801290708725971,0.9854757417474956,True
raw_equal_rho097_seed7,raw,7,once,once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,2000,3000,192,1024,1308.0692944198456,1325.4922118115958,0.04087716545062017,0.041421631619112366,0.986855511306296,True
raw_equal_rho097_seed7,raw,7,once,once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,2000,3000,192,2048,19442.492806468927,19554.8775444663,0.607577900202154,0.6110899232645719,0.9942528539111626,True
raw_equal_rho097_seed7,raw,7,new_once,new_once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,1000,2000,32,128,2029.3362125626147,2145.4854917624853,0.06341675664258171,0.06704642161757766,0.9458634049748547,True
raw_equal_rho097_seed7,raw,7,new_once,new_once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,1000,2000,32,256,3299.1386070407816,3313.1728991389646,0.10309808147002443,0.10353665309809264,0.995764093053571,True
raw_equal_rho097_seed7,raw,7,new_once,new_once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,1000,2000,32,512,5258.414105835488,5271.654647494141,0.164325440807359,0.1647392077341919,0.9974883518469962,True
raw_equal_rho097_seed7,raw,7,new_once,new_once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,1000,2000,192,1024,2845.055599201668,2918.4557290632106,0.08890798747505213,0.09120174153322533,0.9748496682233028,True
raw_equal_rho097_seed7,raw,7,new_once,new_once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,1000,2000,192,2048,17949.0988235031,18351.231232541202,0.5609093382344719,0.5734759760169126,0.9780868976069015,True
raw_equal_rho097_seed7,raw,7,new_once,new_once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,2000,3000,32,128,1786.4816615141267,1842.3015853958714,0.05582755192231646,0.05757192454362098,0.9697009847224606,True
raw_equal_rho097_seed7,raw,7,new_once,new_once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,2000,3000,32,256,3194.5676863268145,3202.833343946857,0.09983024019771296,0.10008854199833928,0.9974192670262835,True
raw_equal_rho097_seed7,raw,7,new_once,new_once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,2000,3000,32,512,5569.611416232737,5574.076730552061,0.174050356757273,0.17418989782975192,0.9991989140919338,True
raw_equal_rho097_seed7,raw,7,new_once,new_once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,2000,3000,192,1024,1322.8478129636308,1361.101395419984,0.04133899415511346,0.042534418606874506,0.9718951265606852,True
raw_equal_rho097_seed7,raw,7,new_once,new_once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,2000,3000,192,2048,19779.032787318192,20019.686944685236,0.6180947746036936,0.6256152170214136,0.9879791248468582,True
raw_equal_rho097_seed123,raw,123,baseline,baseline,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,1000,2000,32,128,2103.422035536166,3325.093460322283,0.06573193861050518,0.10390917063507135,0.6325903499062226,True
raw_equal_rho097_seed123,raw,123,baseline,baseline,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,1000,2000,32,256,3445.5245954520096,3876.845353326044,0.1076726436078753,0.12115141729143887,0.888744399488622,True
raw_equal_rho097_seed123,raw,123,baseline,baseline,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,1000,2000,32,512,6286.36317383733,6355.991903283917,0.19644884918241656,0.19862474697762242,0.9890451827966281,True
raw_equal_rho097_seed123,raw,123,baseline,baseline,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,1000,2000,192,1024,1683.6499170255845,1710.1944257548244,0.05261405990704952,0.05344357580483826,0.9844786602450046,True
raw_equal_rho097_seed123,raw,123,baseline,baseline,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,1000,2000,192,2048,16596.734797069148,16731.874857312934,0.5186479624084108,0.5228710892910292,0.9919231968087114,True
raw_equal_rho097_seed123,raw,123,baseline,baseline,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,2000,3000,32,128,1955.3921755494416,3000.788812829912,0.06110600548592005,0.09377465040093474,0.6516260548523564,True
raw_equal_rho097_seed123,raw,123,baseline,baseline,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,2000,3000,32,256,3282.2994300663086,3805.563601203596,0.10257185718957214,0.11892386253761238,0.8625002165325016,True
raw_equal_rho097_seed123,raw,123,baseline,baseline,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,2000,3000,32,512,5544.735150335911,5659.403587823093,0.17327297344799722,0.17685636211947167,0.9797384237212018,True
raw_equal_rho097_seed123,raw,123,baseline,baseline,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,2000,3000,192,1024,3089.7101479035964,3130.7802499095833,0.09655344212198738,0.09783688280967448,0.9868818317711142,True
raw_equal_rho097_seed123,raw,123,baseline,baseline,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,2000,3000,192,2048,16332.888324009627,16403.463748233815,0.5104027601253008,0.5126082421323067,0.9956975291738742,True
raw_equal_rho097_seed123,raw,123,once,once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,1000,2000,32,128,2070.1997264688152,2836.3800019900964,0.06469374145215048,0.0886368750621905,0.7298738973678759,True
raw_equal_rho097_seed123,raw,123,once,once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,1000,2000,32,256,3437.205068251472,3776.842157797242,0.10741265838285849,0.11802631743116382,0.9100737930377647,True
raw_equal_rho097_seed123,raw,123,once,once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,1000,2000,32,512,6466.632495671236,7016.768629807271,0.20208226548972613,0.21927401968147722,0.9215969396797474,True
raw_equal_rho097_seed123,raw,123,once,once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,1000,2000,192,1024,1578.285344719836,1601.8142386374752,0.04932141702249488,0.0500566949574211,0.9853110970360376,True
raw_equal_rho097_seed123,raw,123,once,once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,1000,2000,192,2048,16619.922204119808,16768.19497176792,0.5193725688787441,0.5240060928677475,0.9911574997846964,True
raw_equal_rho097_seed123,raw,123,once,once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,2000,3000,32,128,2020.84481547732,2679.8787586852977,0.06315140048366626,0.08374621120891555,0.7540806870191067,True
raw_equal_rho097_seed123,raw,123,once,once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,2000,3000,32,256,3327.3433189634707,3721.9744414524234,0.10397947871760846,0.11631170129538823,0.8939726404099229,True
raw_equal_rho097_seed123,raw,123,once,once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,2000,3000,32,512,5516.395929821161,5968.630175379223,0.1723873728069113,0.18651969298060073,0.9242314849019224,True
raw_equal_rho097_seed123,raw,123,once,once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,2000,3000,192,1024,3200.301619049697,3242.395907617357,0.10000942559530303,0.1013248721130424,0.9870175358694575,True
raw_equal_rho097_seed123,raw,123,once,once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,2000,3000,192,2048,16302.036466209214,16387.1207168657,0.5094386395690379,0.5120975224020531,0.9948078584318406,True
raw_equal_rho097_seed123,raw,123,new_once,new_once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,1000,2000,32,128,2111.347143589707,2339.6323517985425,0.06597959823717833,0.07311351099370446,0.902426888552235,True
raw_equal_rho097_seed123,raw,123,new_once,new_once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,1000,2000,32,256,3570.1678695851188,3624.6531550176715,0.11156774592453496,0.11327041109430223,0.9849681381631984,True
raw_equal_rho097_seed123,raw,123,new_once,new_once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,1000,2000,32,512,6276.481197829993,6883.19278070722,0.19614003743218728,0.21509977439710062,0.9118560815879271,True
raw_equal_rho097_seed123,raw,123,new_once,new_once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,1000,2000,192,1024,1661.8925293037275,1715.334638850791,0.05193414154074148,0.053604207464087214,0.9688444992967276,True
raw_equal_rho097_seed123,raw,123,new_once,new_once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,1000,2000,192,2048,17086.901418947476,17437.18707362577,0.5339656693421087,0.5449120960508053,0.9799115732830492,True
raw_equal_rho097_seed123,raw,123,new_once,new_once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,2000,3000,32,128,1996.6344773276103,2113.5878417448475,0.06239482741648782,0.06604962005452648,0.9446659551558133,True
raw_equal_rho097_seed123,raw,123,new_once,new_once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,2000,3000,32,256,3412.367895240466,3449.5007157887385,0.10663649672626457,0.10779689736839808,0.9892353057419843,True
raw_equal_rho097_seed123,raw,123,new_once,new_once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,2000,3000,32,512,5755.297703564798,6964.110253566427,0.17985305323639994,0.21762844542395082,0.8264225427243089,True
raw_equal_rho097_seed123,raw,123,new_once,new_once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,2000,3000,192,1024,3263.314315582935,3368.4000914637127,0.10197857236196671,0.10526250285824103,0.9688024661479232,True
