npu,request_id,compute_layer,start_ms,end_ms,clipped_start_ms,clipped_end_ms,B_GiB_s,b_GiB_s,C_ms,D_ms,complete_internal_cycle
0,12,1,3302.657308916699,3348.399725298535,3302.657308916699,3348.399725298535,28.475925926935663,3.7501146683790476,6.024011548588987,45.74241638183594,True
0,12,2,3348.399725298535,3394.163122515332,3348.399725298535,3394.163122515332,28.475925926935663,3.748395378690629,6.024011548588987,45.763397216796875,True
0,12,3,3394.163122515332,3439.926519732129,3394.163122515332,3439.926519732129,28.475925926935663,3.748395378690629,6.024011548588987,45.763397216796875,True
0,12,4,3439.926519732129,3485.6815246149413,3439.926519732129,3485.6815246149413,28.475925926935663,3.7490829053558326,6.024011548588987,45.7550048828125,True
0,12,5,3485.6815246149413,3531.0672668024413,3485.6815246149413,3531.0672668024413,28.475925926935663,3.779585798816568,6.024011548588987,45.3857421875,True
0,12,6,3531.0672668024413,3573.2680182428708,3531.0672668024413,3573.2680182428708,28.475925926935663,4.064840098470039,6.024011548588987,42.200751440429485,True
0,12,7,3573.2680182428708,3581.748571734082,3573.2680182428708,3581.748571734082,28.475925926935663,,6.024011548588987,8.48055349121114,False
0,13,0,3581.748571734082,3610.341413729963,3581.748571734082,3610.341413729963,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,13,1,3610.341413729963,3638.9342557258437,3610.341413729963,3638.9342557258437,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,13,2,3638.9342557258437,3667.5270977217247,3638.9342557258437,3667.5270977217247,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,13,3,3667.5270977217247,3696.1199397176056,3667.5270977217247,3696.1199397176056,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,13,4,3696.1199397176056,3724.7127817134865,3696.1199397176056,3724.7127817134865,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,13,5,3724.7127817134865,3753.3056237093674,3724.7127817134865,3753.3056237093674,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,13,6,3753.3056237093674,3781.8984657052483,3753.3056237093674,3781.8984657052483,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,13,7,3781.8984657052483,3810.4913077011292,3781.8984657052483,3810.4913077011292,1.3149324665039004,,28.592841995880917,28.592841995880917,False
0,14,0,3810.4913077011292,3839.08414969701,3810.4913077011292,3839.08414969701,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,14,1,3839.08414969701,3867.676991692891,3839.08414969701,3867.676991692891,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,14,2,3867.676991692891,3896.269833688772,3867.676991692891,3896.269833688772,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,14,3,3896.269833688772,3924.862675684653,3896.269833688772,3924.862675684653,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,14,4,3924.862675684653,3953.455517680534,3924.862675684653,3953.455517680534,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,14,5,3953.455517680534,3982.0483596764147,3953.455517680534,3982.0483596764147,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,14,6,3982.0483596764147,4010.6412016722957,3982.0483596764147,4000,1.3149324665039004,,28.592841995880917,28.592841995880917,False
1,1000007,0,1984.059639881305,2012.6524818771857,2000,2012.6524818771857,1.3149324665039108,,28.59284199588069,28.59284199588069,False
1,1000007,1,2012.6524818771857,2041.2453238730664,2012.6524818771857,2041.2453238730664,1.3149324665039108,1.3149324665039108,28.59284199588069,28.59284199588069,True
1,1000007,2,2041.2453238730664,2069.8381658689473,2041.2453238730664,2069.8381658689473,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000007,3,2069.8381658689473,2098.431007864828,2069.8381658689473,2098.431007864828,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000007,4,2098.431007864828,2127.023849860709,2098.431007864828,2127.023849860709,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000007,5,2127.023849860709,2155.61669185659,2127.023849860709,2155.61669185659,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000007,6,2155.61669185659,2184.209533852471,2155.61669185659,2184.209533852471,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000007,7,2184.209533852471,2212.802375848352,2184.209533852471,2212.802375848352,1.3149324665039004,,28.592841995880917,28.592841995880917,False
1,1000008,0,2212.802375848352,2241.395217844233,2212.802375848352,2241.395217844233,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000008,1,2241.395217844233,2269.9880598401137,2241.395217844233,2269.9880598401137,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000008,2,2269.9880598401137,2298.5809018359946,2269.9880598401137,2298.5809018359946,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000008,3,2298.5809018359946,2327.1737438318755,2298.5809018359946,2327.1737438318755,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000008,4,2327.1737438318755,2355.7665858277564,2327.1737438318755,2355.7665858277564,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000008,5,2355.7665858277564,2384.3594278236374,2355.7665858277564,2384.3594278236374,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000008,6,2384.3594278236374,2412.9522698195183,2384.3594278236374,2412.9522698195183,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000008,7,2412.9522698195183,2454.8292771681513,2412.9522698195183,2454.8292771681513,1.3149324665039004,,28.592841995880917,41.877007348633015,False
1,1000009,0,2454.8292771681513,2500.584282050964,2454.8292771681513,2500.584282050964,28.475925926935663,3.7490829053558326,6.024011548588987,45.7550048828125,True
1,1000009,1,2500.584282050964,2546.3476792677607,2500.584282050964,2546.3476792677607,28.475925926935663,3.748395378690629,6.024011548588987,45.763397216796875,True
1,1000009,2,2546.3476792677607,2592.102684150573,2546.3476792677607,2592.102684150573,28.475925926935663,3.7490829053558326,6.024011548588987,45.7550048828125,True
1,1000009,3,2592.102684150573,2637.8576890333857,2592.102684150573,2637.8576890333857,28.475925926935663,3.7490829053558326,6.024011548588987,45.7550048828125,True
1,1000009,4,2637.8576890333857,2683.608497749206,2637.8576890333857,2683.608497749206,28.475925926935663,3.7494267632761624,6.024011548588987,45.75080871582031,True
1,1000009,5,2683.608497749206,2729.376091132995,2683.608497749206,2729.376091132995,28.475925926935663,3.748051709911066,6.024011548588987,45.76759338378906,True
1,1000009,6,2729.376091132995,2774.0317002638544,2729.376091132995,2774.0317002638544,28.475925926935663,3.841383198646871,6.024011548588987,44.655609130859375,True
1,1000009,7,2774.0317002638544,2782.277168403503,2774.0317002638544,2782.277168403503,28.475925926935663,,6.024011548588987,8.245468139648438,False
1,1000010,0,2782.277168403503,2810.870010399384,2782.277168403503,2810.870010399384,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000010,1,2810.870010399384,2839.4628523952647,2810.870010399384,2839.4628523952647,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000010,2,2839.4628523952647,2868.0556943911456,2839.4628523952647,2868.0556943911456,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000010,3,2868.0556943911456,2896.6485363870265,2868.0556943911456,2896.6485363870265,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000010,4,2896.6485363870265,2925.2413783829074,2896.6485363870265,2925.2413783829074,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000010,5,2925.2413783829074,2953.8342203787884,2925.2413783829074,2953.8342203787884,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000010,6,2953.8342203787884,2982.4270623746693,2953.8342203787884,2982.4270623746693,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000010,7,2982.4270623746693,3011.01990437055,2982.4270623746693,3011.01990437055,1.3149324665039004,,28.592841995880917,28.592841995880917,False
1,1000011,0,3011.01990437055,3039.612746366431,3011.01990437055,3039.612746366431,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000011,1,3039.612746366431,3068.205588362312,3039.612746366431,3068.205588362312,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000011,2,3068.205588362312,3096.798430358193,3068.205588362312,3096.798430358193,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000011,3,3096.798430358193,3125.391272354074,3096.798430358193,3125.391272354074,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000011,4,3125.391272354074,3153.984114349955,3125.391272354074,3153.984114349955,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000011,5,3153.984114349955,3182.5769563458357,3153.984114349955,3182.5769563458357,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000011,6,3182.5769563458357,3211.1697983417166,3182.5769563458357,3211.1697983417166,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000011,7,3211.1697983417166,3253.822417461621,3211.1697983417166,3253.822417461621,1.3149324665039004,,28.592841995880917,42.65261911990456,False
1,1000012,0,3253.822417461621,3299.5680907770507,3253.822417461621,3299.5680907770507,28.475925926935663,3.749847673195506,6.024011548588987,45.745673315429485,True
1,1000012,1,3299.5680907770507,3345.311346392285,3299.5680907770507,3345.311346392285,28.475925926935663,3.750045866510109,6.024011548588987,45.743255615234375,True
1,1000012,2,3345.311346392285,3391.053762774121,3345.311346392285,3391.053762774121,28.475925926935663,3.7501146683790476,6.024011548588987,45.74241638183594,True
1,1000012,3,3391.053762774121,3436.8045714899413,3391.053762774121,3436.8045714899413,28.475925926935663,3.7494267632761624,6.024011548588987,45.75080871582031,True
1,1000012,4,3436.8045714899413,3482.559576372754,3436.8045714899413,3482.559576372754,28.475925926935663,3.7490829053558326,6.024011548588987,45.7550048828125,True
1,1000012,5,3482.559576372754,3528.0460265680663,3482.559576372754,3528.0460265680663,28.475925926935663,3.7712177121771218,6.024011548588987,45.4864501953125,True
1,1000012,6,3528.0460265680663,3570.0832274958007,3528.0460265680663,3570.0832274958007,28.475925926935663,4.080654821321621,6.024011548588987,42.037200927734375,True
1,1000012,7,3570.0832274958007,3578.3328918024413,3570.0832274958007,3578.3328918024413,28.475925926935663,,6.024011548588987,8.249664306640625,False
1,1000013,0,3578.3328918024413,3606.925733798322,3578.3328918024413,3606.925733798322,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000013,1,3606.925733798322,3635.518575794203,3606.925733798322,3635.518575794203,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000013,2,3635.518575794203,3664.111417790084,3635.518575794203,3664.111417790084,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000013,3,3664.111417790084,3692.704259785965,3664.111417790084,3692.704259785965,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000013,4,3692.704259785965,3721.297101781846,3692.704259785965,3721.297101781846,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000013,5,3721.297101781846,3749.889943777727,3721.297101781846,3749.889943777727,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000013,6,3749.889943777727,3778.4827857736077,3749.889943777727,3778.4827857736077,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000013,7,3778.4827857736077,3807.0756277694886,3778.4827857736077,3807.0756277694886,1.3149324665039004,,28.592841995880917,28.592841995880917,False
1,1000014,0,3807.0756277694886,3835.6684697653695,3807.0756277694886,3835.6684697653695,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000014,1,3835.6684697653695,3864.2613117612505,3835.6684697653695,3864.2613117612505,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000014,2,3864.2613117612505,3892.8541537571314,3864.2613117612505,3892.8541537571314,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000014,3,3892.8541537571314,3921.4469957530123,3892.8541537571314,3921.4469957530123,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000014,4,3921.4469957530123,3950.039837748893,3921.4469957530123,3950.039837748893,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000014,5,3950.039837748893,3978.632679744774,3950.039837748893,3978.632679744774,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
1,1000014,6,3978.632679744774,4007.225521740655,3978.632679744774,4000,1.3149324665039004,,28.592841995880917,28.592841995880917,False
2,2000007,0,1983.9496003061097,2012.5424423019904,2000,2012.5424423019904,1.3149324665039108,,28.59284199588069,28.59284199588069,False
2,2000007,1,2012.5424423019904,2041.135284297871,2012.5424423019904,2041.135284297871,1.3149324665039108,1.3149324665039108,28.59284199588069,28.59284199588069,True
2,2000007,2,2041.135284297871,2069.7281262937518,2041.135284297871,2069.7281262937518,1.3149324665039108,1.3149324665039108,28.59284199588069,28.59284199588069,True
2,2000007,3,2069.7281262937518,2098.3209682896327,2069.7281262937518,2098.3209682896327,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000007,4,2098.3209682896327,2126.9138102855136,2098.3209682896327,2126.9138102855136,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000007,5,2126.9138102855136,2155.5066522813945,2126.9138102855136,2155.5066522813945,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000007,6,2155.5066522813945,2184.0994942772754,2155.5066522813945,2184.0994942772754,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000007,7,2184.0994942772754,2212.6923362731563,2184.0994942772754,2212.6923362731563,1.3149324665039004,,28.592841995880917,28.592841995880917,False
2,2000008,0,2212.6923362731563,2241.2851782690373,2212.6923362731563,2241.2851782690373,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000008,1,2241.2851782690373,2269.878020264918,2241.2851782690373,2269.878020264918,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000008,2,2269.878020264918,2298.470862260799,2269.878020264918,2298.470862260799,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000008,3,2298.470862260799,2327.06370425668,2298.470862260799,2327.06370425668,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000008,4,2327.06370425668,2355.656546252561,2327.06370425668,2355.656546252561,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000008,5,2355.656546252561,2384.249388248442,2355.656546252561,2384.249388248442,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000008,6,2384.249388248442,2412.8422302443228,2384.249388248442,2412.8422302443228,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000008,7,2412.8422302443228,2455.290955537292,2412.8422302443228,2455.290955537292,1.3149324665039004,,28.592841995880917,42.44872529296936,False
2,2000009,0,2455.290955537292,2501.033371919128,2455.290955537292,2501.033371919128,28.475925926935663,3.7501146683790476,6.024011548588987,45.74241638183594,True
2,2000009,1,2501.033371919128,2546.7631997999874,2501.033371919128,2546.7631997999874,28.475925926935663,3.7511469994494404,6.024011548588987,45.729827880859375,True
2,2000009,2,2546.7631997999874,2592.4846353468624,2546.7631997999874,2592.4846353468624,28.475925926935663,3.751835535976505,6.024011548588987,45.721435546875,True
2,2000009,3,2592.4846353468624,2638.2060708937374,2592.4846353468624,2638.2060708937374,28.475925926935663,3.751835535976505,6.024011548588987,45.721435546875,True
2,2000009,4,2638.2060708937374,2683.9233102736202,2638.2060708937374,2683.9233102736202,28.475925926935663,3.752179899036255,6.024011548588987,45.71723937988281,True
2,2000009,5,2683.9233102736202,2729.6319573195183,2683.9233102736202,2729.6319573195183,28.475925926935663,3.7528852356617546,6.024011548588987,45.70864704589803,True
2,2000009,6,2729.6319573195183,2774.434432295104,2729.6319573195183,2774.434432295104,28.475925926935663,3.8287908588554838,6.024011548588987,44.80247497558594,True
2,2000009,7,2774.434432295104,2782.814377778503,2774.434432295104,2782.814377778503,28.475925926935663,,6.024011548588987,8.379945483398842,False
2,2000010,0,2782.814377778503,2811.407219774384,2782.814377778503,2811.407219774384,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000010,1,2811.407219774384,2840.000061770265,2811.407219774384,2840.000061770265,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000010,2,2840.000061770265,2868.592903766146,2840.000061770265,2868.592903766146,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000010,3,2868.592903766146,2897.1857457620267,2868.592903766146,2897.1857457620267,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000010,4,2897.1857457620267,2925.7785877579076,2897.1857457620267,2925.7785877579076,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000010,5,2925.7785877579076,2954.3714297537886,2925.7785877579076,2954.3714297537886,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000010,6,2954.3714297537886,2982.9642717496695,2954.3714297537886,2982.9642717496695,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000010,7,2982.9642717496695,3011.5571137455504,2982.9642717496695,3011.5571137455504,1.3149324665039004,,28.592841995880917,28.592841995880917,False
2,2000011,0,3011.5571137455504,3040.1499557414313,3011.5571137455504,3040.1499557414313,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000011,1,3040.1499557414313,3068.7427977373122,3040.1499557414313,3068.7427977373122,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000011,2,3068.7427977373122,3097.335639733193,3068.7427977373122,3097.335639733193,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000011,3,3097.335639733193,3125.928481729074,3097.335639733193,3125.928481729074,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000011,4,3125.928481729074,3154.521323724955,3125.928481729074,3154.521323724955,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000011,5,3154.521323724955,3183.114165720836,3154.521323724955,3183.114165720836,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000011,6,3183.114165720836,3211.707007716717,3183.114165720836,3211.707007716717,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000011,7,3211.707007716717,3254.737181865918,3211.707007716717,3254.737181865918,1.3149324665039004,,28.592841995880917,43.03017414920123,False
2,2000012,0,3254.737181865918,3300.4879905817384,3254.737181865918,3300.4879905817384,28.475925926935663,3.7494267632761624,6.024011548588987,45.75080871582031,True
2,2000012,1,3300.4879905817384,3346.2304069635743,3300.4879905817384,3346.2304069635743,28.475925926935663,3.7501146683790476,6.024011548588987,45.74241638183594,True
2,2000012,2,3346.2304069635743,3391.968627178418,3346.2304069635743,3391.968627178418,28.475925926935663,3.7504587155963303,6.024011548588987,45.73822021484375,True
2,2000012,3,3391.968627178418,3437.677274224316,3391.968627178418,3437.677274224316,28.475925926935663,3.7528852356617546,6.024011548588987,45.70864704589803,True
2,2000012,4,3437.677274224316,3483.37772893623,3437.677274224316,3483.37772893623,28.475925926935663,3.75355798365623,6.024011548588987,45.70045471191406,True
2,2000012,5,3483.37772893623,3528.8255743952145,3483.37772893623,3528.8255743952145,28.475925926935663,3.7744210953946156,6.024011548588987,45.447845458984375,True
2,2000012,6,3528.8255743952145,3570.972714898144,3528.8255743952145,3570.972714898144,28.475925926935663,4.070010553354175,6.024011548588987,42.14714050292969,True
2,2000012,7,3570.972714898144,3578.962216851269,3570.972714898144,3578.962216851269,28.475925926935663,,6.024011548588987,7.989501953125,False
2,2000013,0,3578.962216851269,3607.55505884715,3578.962216851269,3607.55505884715,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000013,1,3607.55505884715,3636.147900843031,3607.55505884715,3636.147900843031,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000013,2,3636.147900843031,3664.740742838912,3636.147900843031,3664.740742838912,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000013,3,3664.740742838912,3693.333584834793,3664.740742838912,3693.333584834793,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000013,4,3693.333584834793,3721.926426830674,3693.333584834793,3721.926426830674,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000013,5,3721.926426830674,3750.5192688265547,3721.926426830674,3750.5192688265547,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
2,2000013,6,3750.5192688265547,3779.1121108224356,3750.5192688265547,3779.1121108224356,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
