case,strategy,seed,order_mode,npu,ssu,complete_native_run,has_extended_windows,request_count,makespan_ms,input_fingerprint,manifest_sha256,source_unchanged_during_run,current_source_files_match,window,start_ms,end_ms,available,first_npu_finishes_ms,ends_before_first_npu_finishes,duration_ms,U_percent,SLO_1p5_percent,admitted_count,passed_count,completed_after_window_count,all_npus_active,mixed_npu_count,all_npus_compute_AB,missing_A_npu_ids,missing_B_npu_ids,inactive_npu_ids,nominal_strict_under40,nominal_peak_GB_s,any_ssu_over40_percent,any_ssu_at_or_above40_percent,internal_stall_card_ms,layer0_stall_card_ms,per_npu_U_percent,valid_all_active_mixed_underload_window,A_admitted_count,A_passed_count,A_SLO_1p5_percent,B_admitted_count,B_passed_count,B_SLO_1p5_percent,SSU0_nominal_peak_GB_s,SSU0_nominal_mean_GB_s,SSU0_over40_percent,SSU1_nominal_peak_GB_s,SSU1_nominal_mean_GB_s,SSU1_over40_percent,SSU2_nominal_peak_GB_s,SSU2_nominal_mean_GB_s,SSU2_over40_percent,SSU3_nominal_peak_GB_s,SSU3_nominal_mean_GB_s,SSU3_over40_percent,reason
P1_q10_prefix7_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17412.00547255865,ebaeb026e4294660bc39767f6aa0727e87b5ab6bb8f3848215ac2a72aed19cba,07b83bef57146981bb9993ac6f2f74146d605adba634c3b00f4210012b15b3df,True,True,planned_2_horizon,2000.0,12000.0,True,16808.33576850976,True,10000.0,94.2657336203785,96.29629629629629,729,702,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,7617.108340027769,1557.7178673666112,"[92.98997517542136, 94.78570939906979, 94.26935015139415, 92.04523322344153, 93.33460992741402, 94.78562781835903, 93.91026157540179, 92.42877735143337, 94.36232154544945, 95.6053144757478, 93.63661532492904, 94.76381407774379, 95.91014451641661, 95.41249742856262, 94.18860388433946, 95.82288205093242]",True,64,64,100.0,665,638,95.93984962406014,39.83448536228156,39.83301711600935,0.0,,,,,,,,,,
P1_q10_prefix7_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17412.00547255865,ebaeb026e4294660bc39767f6aa0727e87b5ab6bb8f3848215ac2a72aed19cba,07b83bef57146981bb9993ac6f2f74146d605adba634c3b00f4210012b15b3df,True,True,full,0.0,17412.00547255865,True,16808.33576850976,False,17412.00547255865,91.80179768018296,95.29220779220779,1232,1174,0,False,16,True,,,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15",True,39.83448536228156,0.0,0.0,13882.338008568026,3198.9214412666242,"[91.801797680183, 91.80179768018299, 91.801797680183, 91.801797680183, 91.801797680183, 91.801797680183, 91.801797680183, 91.80179768018299, 91.8017976801829, 91.80179768018291, 91.8017976801829, 91.8017976801829, 91.80179768018291, 91.8017976801829, 91.8017976801829, 91.8017976801829]",False,112,112,100.0,1120,1062,94.82142857142857,39.83448536228156,39.00968967651206,0.0,,,,,,,,,,
P1_q12_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16672.42283542038,b9eac9f3c4a13d52717e5ff9919e12277ec04e62d54f6092206d016f85e95aa2,493d7bef2a798bd8bce1f5fad567dc17d12d9502e70c005b2bcbf3d106a6b661,True,True,warm_2_4,2000.0,4000.0,True,16066.196482747733,True,2000.0,92.15243503817292,90.0,160,144,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,2158.403268027153,352.8175197575097,"[88.83163064218405, 90.79243572221907, 90.53589848212683, 87.71435800220827, 89.29299352217163, 90.86613298641961, 90.07453560214579, 88.3169045621952, 94.57399526428652, 95.13008082022111, 93.9280954845674, 94.69799901479848, 95.33555378021669, 95.0522703204897, 94.1126323842965, 95.18344402022]",True,16,16,100.0,144,128,88.88888888888889,39.83448536228156,39.83336215388838,0.0,,,,,,,,,,
P1_q12_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16672.42283542038,b9eac9f3c4a13d52717e5ff9919e12277ec04e62d54f6092206d016f85e95aa2,493d7bef2a798bd8bce1f5fad567dc17d12d9502e70c005b2bcbf3d106a6b661,True,True,steady_2_10,2000.0,10000.0,True,16066.196482747733,True,8000.0,94.4052608142254,95.7516339869281,612,586,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,6027.191238302024,1134.0749194894483,"[93.22964260740864, 94.42779318638924, 94.32879419740698, 92.02676004743434, 93.36305060740521, 94.40058171345369, 93.85193372739263, 92.53287180742358, 94.6498041519621, 95.82822909686988, 94.48882764297896, 95.006166180941, 95.98920560585304, 95.74818429687157, 94.63646335196238, 95.97586480585332]",True,48,48,100.0,564,538,95.39007092198581,39.83448536228156,39.83316901046621,0.0,,,,,,,,,,
P1_q12_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16672.42283542038,b9eac9f3c4a13d52717e5ff9919e12277ec04e62d54f6092206d016f85e95aa2,493d7bef2a798bd8bce1f5fad567dc17d12d9502e70c005b2bcbf3d106a6b661,True,True,late_4_10,4000.0,10000.0,True,16066.196482747733,True,6000.0,95.15620273957624,97.78761061946902,452,442,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,3868.787970274872,781.2573997319387,"[94.69564659581683, 95.6395790077793, 95.59309276916704, 93.46422739584304, 94.71973630248307, 95.57873128913172, 95.11106643580824, 93.93819422249969, 94.6750737811873, 96.06094518908614, 94.67573836244948, 95.10888856965519, 96.20708954773184, 95.9801556223322, 94.81107367451766, 96.2400050677311]",True,32,32,100.0,420,410,97.61904761904762,39.83448536228156,39.833104629325476,0.0,,,,,,,,,,
P1_q12_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16672.42283542038,b9eac9f3c4a13d52717e5ff9919e12277ec04e62d54f6092206d016f85e95aa2,493d7bef2a798bd8bce1f5fad567dc17d12d9502e70c005b2bcbf3d106a6b661,True,True,long_2_60,2000.0,60000.0,False,16066.196482747733,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
P1_q12_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16672.42283542038,b9eac9f3c4a13d52717e5ff9919e12277ec04e62d54f6092206d016f85e95aa2,493d7bef2a798bd8bce1f5fad567dc17d12d9502e70c005b2bcbf3d106a6b661,True,True,late_20_40,20000.0,40000.0,False,16066.196482747733,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
P1_q12_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16672.42283542038,b9eac9f3c4a13d52717e5ff9919e12277ec04e62d54f6092206d016f85e95aa2,493d7bef2a798bd8bce1f5fad567dc17d12d9502e70c005b2bcbf3d106a6b661,True,True,late_20_60,20000.0,60000.0,False,16066.196482747733,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
P1_q12_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16672.42283542038,b9eac9f3c4a13d52717e5ff9919e12277ec04e62d54f6092206d016f85e95aa2,493d7bef2a798bd8bce1f5fad567dc17d12d9502e70c005b2bcbf3d106a6b661,True,True,late_40_60,40000.0,60000.0,False,16066.196482747733,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
P1_q12_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16672.42283542038,b9eac9f3c4a13d52717e5ff9919e12277ec04e62d54f6092206d016f85e95aa2,493d7bef2a798bd8bce1f5fad567dc17d12d9502e70c005b2bcbf3d106a6b661,True,True,planned_2_horizon,2000.0,12000.0,True,16066.196482747733,True,10000.0,94.69915418273436,96.67519181585678,782,756,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,7148.196916612807,1333.1563910122072,"[93.31344648743712, 94.56479781813897, 94.51433179940747, 92.33250935790088, 93.58675786987371, 94.54302863979053, 94.00890059543075, 92.74846747944915, 95.01826639108819, 96.31462252138539, 94.78823118552529, 95.52819098145578, 96.47991235976042, 96.04189675582343, 94.93835767271136, 96.46474900857147]",True,63,63,100.0,719,693,96.38386648122392,39.83448536228156,39.833203882626854,0.0,,,,,,,,,,
P1_q12_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16672.42283542038,b9eac9f3c4a13d52717e5ff9919e12277ec04e62d54f6092206d016f85e95aa2,493d7bef2a798bd8bce1f5fad567dc17d12d9502e70c005b2bcbf3d106a6b661,True,True,full,0.0,16672.42283542038,True,16066.196482747733,False,16672.42283542038,92.05115711241884,95.4326923076923,1248,1191,0,False,16,True,,,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15",True,39.83448536228156,0.0,0.0,12699.821035021334,2801.4625174022276,"[92.05115711241885, 92.05115711241885, 92.05115711241885, 92.05115711241885, 92.05115711241885, 92.05115711241885, 92.05115711241886, 92.05115711241885, 92.05115711241878, 92.05115711241878, 92.05115711241878, 92.05115711241878, 92.05115711241878, 92.05115711241878, 92.05115711241878, 92.05115711241878]",False,96,96,100.0,1152,1095,95.05208333333333,39.83448536228156,38.98157959758189,0.0,,,,,,,,,,
P1_q12_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16681.446682873073,db10b17eadd31f005b8cbe29f46f35ca90673dc8035754b6ff39074a3e9931c7,9223cb55766c0029eb656eb8cf6c9dfb19a56b3bb26d15668a487411de7ca64e,True,True,warm_2_4,2000.0,4000.0,True,16050.494161190078,True,2000.0,92.82415454814556,90.47619047619048,168,152,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1952.2622891588044,344.0082554346177,"[88.72490424212708, 90.79243572218907, 90.42917208209013, 87.60763160215129, 89.18626712211706, 90.86613298641961, 89.96780920210017, 88.21017816213822, 95.68453780667046, 96.80871264259274, 95.0882814926489, 96.41271668665465, 96.70198624259505, 96.21245632857122, 95.73790100666929, 96.75534944259391]",True,16,16,100.0,152,136,89.47368421052632,39.83448536228156,39.8334292853072,0.0,,,,,,,,,,
P1_q12_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16681.446682873073,db10b17eadd31f005b8cbe29f46f35ca90673dc8035754b6ff39074a3e9931c7,9223cb55766c0029eb656eb8cf6c9dfb19a56b3bb26d15668a487411de7ca64e,True,True,steady_2_10,2000.0,10000.0,True,16050.494161190078,True,8000.0,94.55065295789241,95.64516129032258,620,593,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,5766.372761195329,1208.791452702385,"[93.14822463031292, 94.78273390276644, 94.27662751028893, 91.94534207033861, 93.45895087030627, 94.7555224298384, 93.90781159029677, 92.62877207032403, 94.91452420163154, 96.07960834653956, 94.28484587468517, 95.24163159663783, 96.37230673053328, 95.97030891256867, 94.775970133688, 96.26726645552219]",True,48,48,100.0,572,545,95.27972027972028,39.83448536228156,39.83318170475275,0.0,,,,,,,,,,
P1_q12_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16681.446682873073,db10b17eadd31f005b8cbe29f46f35ca90673dc8035754b6ff39074a3e9931c7,9223cb55766c0029eb656eb8cf6c9dfb19a56b3bb26d15668a487411de7ca64e,True,True,late_4_10,4000.0,10000.0,True,16050.494161190078,True,6000.0,95.12615242780804,97.56637168141593,452,441,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,3814.1104720365242,864.7831972677673,"[94.62266475970819, 96.11283329629222, 95.55911265302186, 93.39124555973439, 94.88317878636933, 96.05198557764466, 95.22114571969563, 94.10163670638596, 94.6578529999519, 95.8365735811885, 94.01703400203058, 94.85126989996556, 96.26241355984604, 95.88959310723449, 94.45532650936092, 96.10457212649825]",True,32,32,100.0,420,409,97.38095238095238,39.83448536228156,39.83309917790127,0.0,,,,,,,,,,
P1_q12_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16681.446682873073,db10b17eadd31f005b8cbe29f46f35ca90673dc8035754b6ff39074a3e9931c7,9223cb55766c0029eb656eb8cf6c9dfb19a56b3bb26d15668a487411de7ca64e,True,True,long_2_60,2000.0,60000.0,False,16050.494161190078,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
P1_q12_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16681.446682873073,db10b17eadd31f005b8cbe29f46f35ca90673dc8035754b6ff39074a3e9931c7,9223cb55766c0029eb656eb8cf6c9dfb19a56b3bb26d15668a487411de7ca64e,True,True,late_20_40,20000.0,40000.0,False,16050.494161190078,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
P1_q12_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16681.446682873073,db10b17eadd31f005b8cbe29f46f35ca90673dc8035754b6ff39074a3e9931c7,9223cb55766c0029eb656eb8cf6c9dfb19a56b3bb26d15668a487411de7ca64e,True,True,late_20_60,20000.0,60000.0,False,16050.494161190078,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
P1_q12_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16681.446682873073,db10b17eadd31f005b8cbe29f46f35ca90673dc8035754b6ff39074a3e9931c7,9223cb55766c0029eb656eb8cf6c9dfb19a56b3bb26d15668a487411de7ca64e,True,True,late_40_60,40000.0,60000.0,False,16050.494161190078,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
P1_q12_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16681.446682873073,db10b17eadd31f005b8cbe29f46f35ca90673dc8035754b6ff39074a3e9931c7,9223cb55766c0029eb656eb8cf6c9dfb19a56b3bb26d15668a487411de7ca64e,True,True,planned_2_horizon,2000.0,12000.0,True,16050.494161190078,True,10000.0,94.89178735656846,96.57360406091371,788,761,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,6778.317923515551,1394.822305974919,"[93.40715257516318, 94.88146610389968, 94.37430679269976, 92.4661038368583, 93.62580561353707, 94.85969692555726, 94.02589085670715, 93.0063551296039, 95.28064207724394, 96.61194852347317, 94.64811820850032, 95.74787610761246, 96.93061438191219, 96.41619908035533, 95.13051559005785, 96.85590590191374]",True,60,60,100.0,728,701,96.29120879120879,39.83448536228156,39.83320631721477,0.0,,,,,,,,,,
P1_q12_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16681.446682873073,db10b17eadd31f005b8cbe29f46f35ca90673dc8035754b6ff39074a3e9931c7,9223cb55766c0029eb656eb8cf6c9dfb19a56b3bb26d15668a487411de7ca64e,True,True,full,0.0,16681.446682873073,True,16050.494161190078,False,16681.446682873073,92.00136193485315,95.3525641025641,1248,1190,0,False,16,True,,,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15",True,39.83448536228156,0.0,0.0,12538.156157403426,2899.788478265332,"[92.00136193485321, 92.0013619348532, 92.0013619348532, 92.00136193485321, 92.0013619348532, 92.0013619348532, 92.0013619348532, 92.0013619348532, 92.00136193485311, 92.0013619348531, 92.0013619348531, 92.0013619348531, 92.00136193485311, 92.00136193485311, 92.0013619348531, 92.00136193485311]",False,96,96,100.0,1152,1094,94.96527777777777,39.83448536228156,38.9510383462554,0.0,,,,,,,,,,
P1_q12_prefix7_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16700.368995493176,df52ce9ca291968308d1fb7ed94138dcd44134dcbbe68849bc1792c44cab2553,006e2e02793de84734465933253c19ec796cff576f2ac2cd23d9bd4d8ceee22a,True,True,warm_2_4,2000.0,4000.0,True,16067.731016929145,True,2000.0,94.77186530723102,92.12121212121212,165,152,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1461.0334739392651,211.96962774680833,"[90.78553352624249, 90.79243572218907, 90.63234612219252, 90.90426365029319, 90.53762344624788, 90.86613298641964, 90.82689300218827, 90.79753725029555, 98.44556850549577, 99.18575110953303, 97.86590727699217, 98.72438822954302, 99.46872131706407, 98.88447782953958, 98.18642895587938, 99.44583598558076]",True,8,8,100.0,157,144,91.71974522292993,39.83448536228156,39.83338420580064,0.0,,,,,,,,,,
P1_q12_prefix7_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16700.368995493176,df52ce9ca291968308d1fb7ed94138dcd44134dcbbe68849bc1792c44cab2553,006e2e02793de84734465933253c19ec796cff576f2ac2cd23d9bd4d8ceee22a,True,True,steady_2_10,2000.0,10000.0,True,16067.731016929145,True,8000.0,94.49072449275587,95.64516129032258,620,593,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,5843.081196570045,1208.7914527024209,"[93.14822463031292, 94.78273390276644, 94.27662751028893, 91.9453420703386, 93.45895087030627, 94.75552242983841, 93.90781159029677, 92.62877207032402, 94.79840563906632, 95.96348978397437, 94.17494708093716, 95.12408826513973, 96.24764236785266, 95.83992321701722, 94.64796256267744, 96.15114789295697]",True,48,48,100.0,572,545,95.27972027972028,39.83448536228156,39.83318170475275,0.0,,,,,,,,,,
P1_q12_prefix7_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16700.368995493176,df52ce9ca291968308d1fb7ed94138dcd44134dcbbe68849bc1792c44cab2553,006e2e02793de84734465933253c19ec796cff576f2ac2cd23d9bd4d8ceee22a,True,True,late_4_10,4000.0,10000.0,True,16067.731016929145,True,6000.0,94.39701088793085,96.92307692307692,455,441,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,4382.047722630779,996.8218249556126,"[93.93578833166971, 96.11283329629222, 95.49138797298774, 92.29236821035373, 94.43272667832574, 96.05198557764466, 94.9347844529996, 93.23918367700018, 93.58268468358983, 94.88940267545482, 92.94462701558548, 93.92398827700531, 95.17394938478219, 94.82507167950975, 93.46847376494347, 95.05291852874905]",True,40,40,100.0,415,401,96.62650602409639,39.83448536228156,39.83311420440344,0.0,,,,,,,,,,
P1_q12_prefix7_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16700.368995493176,df52ce9ca291968308d1fb7ed94138dcd44134dcbbe68849bc1792c44cab2553,006e2e02793de84734465933253c19ec796cff576f2ac2cd23d9bd4d8ceee22a,True,True,long_2_60,2000.0,60000.0,False,16067.731016929145,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
P1_q12_prefix7_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16700.368995493176,df52ce9ca291968308d1fb7ed94138dcd44134dcbbe68849bc1792c44cab2553,006e2e02793de84734465933253c19ec796cff576f2ac2cd23d9bd4d8ceee22a,True,True,late_20_40,20000.0,40000.0,False,16067.731016929145,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
P1_q12_prefix7_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16700.368995493176,df52ce9ca291968308d1fb7ed94138dcd44134dcbbe68849bc1792c44cab2553,006e2e02793de84734465933253c19ec796cff576f2ac2cd23d9bd4d8ceee22a,True,True,late_20_60,20000.0,60000.0,False,16067.731016929145,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
P1_q12_prefix7_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16700.368995493176,df52ce9ca291968308d1fb7ed94138dcd44134dcbbe68849bc1792c44cab2553,006e2e02793de84734465933253c19ec796cff576f2ac2cd23d9bd4d8ceee22a,True,True,late_40_60,40000.0,60000.0,False,16067.731016929145,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
P1_q12_prefix7_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16700.368995493176,df52ce9ca291968308d1fb7ed94138dcd44134dcbbe68849bc1792c44cab2553,006e2e02793de84734465933253c19ec796cff576f2ac2cd23d9bd4d8ceee22a,True,True,planned_2_horizon,2000.0,12000.0,True,16067.731016929145,True,10000.0,94.96471410652612,96.54731457800511,782,755,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,6690.138270230174,1366.3191593280467,"[93.56072457599211, 94.88146610389968, 94.46999601834062, 92.59833055768766, 93.78685201204094, 94.85969692555727, 94.1873071399681, 93.16021788243282, 95.31782928992415, 96.66675112270602, 94.63002658023564, 95.79084917554616, 96.9915896478394, 96.43951541071091, 95.19129290000245, 96.90298036153386]",True,56,56,100.0,726,699,96.28099173553719,39.83448536228156,39.83318752736893,0.0,,,,,,,,,,
P1_q12_prefix7_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16700.368995493176,df52ce9ca291968308d1fb7ed94138dcd44134dcbbe68849bc1792c44cab2553,006e2e02793de84734465933253c19ec796cff576f2ac2cd23d9bd4d8ceee22a,True,True,full,0.0,16700.368995493176,True,16067.731016929145,False,16700.368995493176,91.89712001466108,95.3525641025641,1248,1190,0,False,16,True,,,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15",True,39.83448536228156,0.0,0.0,12760.717766656384,2912.3928815872628,"[91.89712001466113, 91.89712001466113, 91.89712001466113, 91.89712001466113, 91.89712001466113, 91.89712001466113, 91.89712001466114, 91.89712001466114, 91.89712001466104, 91.89712001466103, 91.89712001466104, 91.89712001466104, 91.89712001466104, 91.89712001466103, 91.89712001466104, 91.89712001466104]",False,96,96,100.0,1152,1094,94.96527777777777,39.83448536228156,38.94196316911673,0.0,,,,,,,,,,
P1_q6_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,896,15042.750841831437,2623b39c34c0322458182e3da6872d1efb8819dc784329954c5382cd9cb2e5c2,71a4bd243e81f118502db7982e3260f363791544ee17d3f7f682238338e7848d,True,True,warm_2_4,2000.0,4000.0,True,14652.27115335863,True,2000.0,93.08198736144195,96.42857142857143,112,108,16,True,16,True,,,,True,39.833025778651155,0.0,0.0,1873.8268776190523,339.9371667195235,"[88.54624620307278, 88.84171215909507, 88.38034927910508, 89.02425531503775, 88.43371247910392, 88.89507535909391, 89.07761851503659, 89.13098171503545, 97.57915502715308, 97.68588142715076, 96.6753351871727, 97.6325182271519, 97.51264335979629, 97.6325182271519, 96.6753351871727, 97.58846011574133]",True,16,16,100.0,96,92,95.83333333333333,39.833025778651155,39.83248088698806,0.0,,,,,,,,,,
P1_q6_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,896,15042.750841831437,2623b39c34c0322458182e3da6872d1efb8819dc784329954c5382cd9cb2e5c2,71a4bd243e81f118502db7982e3260f363791544ee17d3f7f682238338e7848d,True,True,steady_2_10,2000.0,10000.0,True,14652.27115335863,True,8000.0,94.63196535409601,96.44351464435147,478,461,16,True,16,True,,,,True,39.83399883440476,0.0,0.0,5794.084952276523,1076.9993944805826,"[93.49768198122685, 93.68388825921664, 93.67054745921693, 93.37054956125016, 93.48288935023436, 93.85820556819951, 93.82591057921361, 93.59823007023188, 95.40153817418496, 95.85260395318862, 95.17085673418988, 95.7475603341775, 95.94527212632039, 95.88958265417448, 95.31287905418685, 95.8032498063235]",True,64,64,100.0,414,397,95.89371980676329,39.83399883440476,39.83251575101809,0.0,,,,,,,,,,
P1_q6_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,896,15042.750841831437,2623b39c34c0322458182e3da6872d1efb8819dc784329954c5382cd9cb2e5c2,71a4bd243e81f118502db7982e3260f363791544ee17d3f7f682238338e7848d,True,True,late_4_10,4000.0,10000.0,True,14652.27115335863,True,6000.0,95.1486246849807,96.44808743169399,366,353,16,True,16,True,,,,True,39.83399883440476,0.0,0.0,3920.2580746574704,737.0622277610591,"[95.14816057394488, 95.29794695925719, 95.43394685258755, 94.81931430998763, 95.16594830727784, 95.51258230456807, 95.40867460060595, 95.08731285529736, 94.67566588986229, 95.24151146186792, 94.66936391652895, 95.11924103651937, 95.42281504849508, 95.30860412984867, 94.85872700985824, 95.20817970318424]",True,48,48,100.0,318,305,95.9119496855346,39.83399883440476,39.83252737236143,0.0,,,,,,,,,,
P1_q6_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,896,15042.750841831437,2623b39c34c0322458182e3da6872d1efb8819dc784329954c5382cd9cb2e5c2,71a4bd243e81f118502db7982e3260f363791544ee17d3f7f682238338e7848d,True,True,long_2_60,2000.0,60000.0,False,14652.27115335863,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
P1_q6_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,896,15042.750841831437,2623b39c34c0322458182e3da6872d1efb8819dc784329954c5382cd9cb2e5c2,71a4bd243e81f118502db7982e3260f363791544ee17d3f7f682238338e7848d,True,True,late_20_40,20000.0,40000.0,False,14652.27115335863,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
P1_q6_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,896,15042.750841831437,2623b39c34c0322458182e3da6872d1efb8819dc784329954c5382cd9cb2e5c2,71a4bd243e81f118502db7982e3260f363791544ee17d3f7f682238338e7848d,True,True,late_20_60,20000.0,60000.0,False,14652.27115335863,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
P1_q6_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,896,15042.750841831437,2623b39c34c0322458182e3da6872d1efb8819dc784329954c5382cd9cb2e5c2,71a4bd243e81f118502db7982e3260f363791544ee17d3f7f682238338e7848d,True,True,late_40_60,40000.0,60000.0,False,14652.27115335863,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
P1_q6_prefix4_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,896,15042.750841831437,2623b39c34c0322458182e3da6872d1efb8819dc784329954c5382cd9cb2e5c2,71a4bd243e81f118502db7982e3260f363791544ee17d3f7f682238338e7848d,True,True,planned_2_horizon,2000.0,12000.0,True,14652.27115335863,True,10000.0,94.69256146572957,97.1947194719472,606,589,16,True,16,True,,,,True,39.83399883440476,0.0,0.0,7203.679170664359,1288.2224841683308,"[93.59529626173318, 94.01136122952462, 93.99001594952507, 93.35862986495472, 93.6437168129379, 94.15081507671091, 94.04482503692927, 93.598631051874, 95.46090471243276, 95.66199078626121, 95.3830804166886, 95.65371889107207, 95.67587353731379, 95.73291808225967, 95.47535299268662, 95.64385274876867]",True,87,87,100.0,519,502,96.72447013487476,39.83399883440476,39.832517086779745,0.0,,,,,,,,,,
