regime,policy,seed,request_id,admission_ms,completion_ms,own_compute_ms,latency_ms,raw_ratio,plot_ratio,slo_1p5_pass
under,asu_baseline,43,287,3699.2506600463857,3900.102803383794,200.85214333740902,200.85214333740805,0.9999999999999952,1.0,True
under,asu_baseline,43,288,3900.102803383794,4128.845539350841,228.74273596704626,228.74273596704734,1.0000000000000047,1.0,True
under,asu_baseline,43,304,2243.884980606875,2358.837801583875,114.952820977,114.95282097699965,0.9999999999999969,1.0,True
under,asu_baseline,43,305,2358.837801583875,2602.639661934692,243.80186035081854,243.80186035081715,0.9999999999999943,1.0,True
under,asu_baseline,43,306,2602.639661934692,2831.3823979017393,228.74273596704626,228.74273596704734,1.0000000000000047,1.0,True
under,asu_baseline,43,307,2831.3823979017393,3204.0332673763364,372.6508694745985,372.65086947459713,0.9999999999999963,1.0,True
under,asu_baseline,43,308,3204.0332673763364,3576.6841368509336,372.6508694745985,372.65086947459713,0.9999999999999963,1.0,True
under,asu_baseline,43,309,3576.6841368509336,4063.124963634949,486.44082678401566,486.44082678401537,0.9999999999999994,1.0,True
under,asu_baseline,43,326,2368.1905950235778,2596.933330990625,228.74273596704626,228.74273596704734,1.0000000000000047,1.0,True
under,asu_baseline,43,327,2596.933330990625,3512.8707054213337,915.9373744307104,915.9373744307086,0.999999999999998,1.0,True
under,asu_baseline,43,328,3512.8707054213337,3885.521574895931,372.6508694745985,372.65086947459713,0.9999999999999963,1.0,True
under,asu_baseline,43,329,3885.521574895931,4129.323435246748,243.80186035081854,243.80186035081715,0.9999999999999943,1.0,True
under,asu_baseline,43,344,2122.975207986219,3038.9125824169278,915.9373744307104,915.9373744307086,0.999999999999998,1.0,True
under,asu_baseline,43,345,3038.9125824169278,3525.353409200943,486.44082678401566,486.44082678401537,0.9999999999999994,1.0,True
under,asu_baseline,43,346,3525.353409200943,3754.0961451679905,228.74273596704626,228.74273596704734,1.0000000000000047,1.0,True
under,asu_baseline,43,347,3754.0961451679905,4212.646326882255,458.55018171426593,458.5501817142649,0.9999999999999978,1.0,True
