request_id,npu_id,role,profile,C_ms,V_per_ssu_GiB,B_per_ssu_GiB_s,original_request_id,matches_raw_data,layer,compute_start_ms,compute_end_ms,io_start_time_ms,io_ready_time_ms,ssd_complete_time_ms,barrier_budget_end_ms,full_io_stall_ms,warm_io_stall_ms,warm_compute_ms,warm_queue_ms,kind
23000034,23,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100145860,False,2,2045.8360647257878,2047.7509856001475,2043.8018737884493,2045.8360647257878,,2045.716794662809,0.11927006297878506,0.11927006297878506,1.9149208743597228,0.0,internal_L1_to_L7
20000034,20,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100132466,False,2,2046.2053274211003,2048.12024829546,2044.0858444179958,2046.2053274211003,,2046.0007652923555,0.20456212874478297,0.20456212874478297,1.9149208743597228,0.0,internal_L1_to_L7
16000034,16,A,10.25:256,1.9149208743596717,"[0.0045318603515625,0.00469970703125,0.0041961669921875]","[2.366604496427511,2.454256514813715,2.191300459655103]",100114866,False,2,2046.490666776569,2048.4055876509287,2044.2928253265352,2046.490666776569,,2046.207746200895,0.28292057567409756,0.28292057567409756,1.9149208743597228,0.0,internal_L1_to_L7
22000034,22,A,10.25:256,1.9149208743596717,"[0.0045318603515625,0.00469970703125,0.0041961669921875]","[2.366604496427511,2.454256514813715,2.191300459655103]",100141440,False,1,2044.6653341349675,2046.5802550093272,2042.687052083675,2044.6653341349675,,2044.6019729580348,0.06336117693263077,0.06336117693263077,1.9149208743597228,0.0,internal_L1_to_L7
22000034,22,A,10.25:256,1.9149208743596717,"[0.0045318603515625,0.00469970703125,0.0041961669921875]","[2.366604496427511,2.454256514813715,2.191300459655103]",100141440,False,2,2046.7466329630925,2048.661553837452,2044.6653341349675,2046.7466329630925,,2046.5802550093272,0.1663779537652772,0.1663779537652772,1.9149208743597228,0.0,internal_L1_to_L7
17000034,17,A,10.25:256,1.9149208743596717,"[0.0045318603515625,0.00469970703125,0.0041961669921875]","[2.366604496427511,2.454256514813715,2.191300459655103]",100119025,False,1,2045.2905630168034,2047.205483891163,2042.8478751553005,2045.2905630168034,,2044.7627960296602,0.5277669871431954,0.5277669871431954,1.9149208743597228,0.0,internal_L1_to_L7
19000037,19,B,155.25:4096,93.15531959632574,"[0.0679779052734375,0.0703277587890625,0.064788818359375]","[0.7297264994421071,0.7549516130030688,0.6954924167522304]",100114562,False,0,2089.339198009217,2182.4945176055426,2085.2731121937873,2089.339198009217,,2087.188033068147,2.1511649410699647,2.1511649410699647,93.15531959632563,0.0,cross_request_L0
18000037,18,B,155.25:4096,93.15531959632574,"[0.0649566650390625,0.0703277587890625,0.06781005859375]","[0.6972942105780134,0.7549516130030688,0.727924705616324]",100113600,False,0,2091.1720837514044,2184.32740334773,2085.6937789468784,2091.1720837514044,,2087.608699821238,3.56338393016631,3.56338393016631,93.15531959632563,0.0,cross_request_L0
23000037,23,B,155.25:4096,93.15531959632574,"[0.06781005859375,0.0703277587890625,0.0649566650390625]","[0.727924705616324,0.7549516130030688,0.6972942105780134]",100119006,False,0,2092.8329266469123,2185.988246243238,2086.049403087342,2092.8329266469123,,2087.9643239617017,4.86860268521059,4.86860268521059,93.15531959632563,0.0,cross_request_L0
20000037,20,B,155.25:4096,93.15531959632574,"[0.0689849853515625,0.0703277587890625,0.06378173828125]","[0.740537262396805,0.7549516130030688,0.6846816537975325]",100115510,False,0,2094.456843272889,2187.6121628692144,2086.4186657826544,2094.456843272889,,2088.333586657014,6.123256615874652,6.123256615874652,93.15531959632563,0.0,cross_request_L0
16000037,16,B,155.25:4096,93.15531959632574,"[0.0666351318359375,0.0703277587890625,0.066131591796875]","[0.7153121488358433,0.7549516130030688,0.7099067673584942]",100111590,False,0,2096.081599132264,2189.2369187285894,2086.704005138123,2096.081599132264,,2088.618926012483,7.462673119780902,7.462673119780902,93.15531959632563,0.0,cross_request_L0
22000037,22,B,155.25:4096,93.15531959632574,"[0.0679779052734375,0.0703277587890625,0.064788818359375]","[0.7297264994421071,0.7549516130030688,0.6954924167522304]",100117722,False,0,2097.7130688588263,2190.868388455152,2086.9599713246466,2097.7130688588263,,2088.8748921990064,8.838176659819965,8.838176659819965,93.15531959632563,0.0,cross_request_L0
21000037,21,B,155.25:4096,93.15531959632574,"[0.0656280517578125,0.0703277587890625,0.067138671875]","[0.7045013858811453,0.7549516130030688,0.7207175303131922]",100116687,False,0,2099.32775391742,2192.4830735137457,2087.229576066019,2099.32775391742,,2089.1444969403788,10.18325697704131,10.18325697704131,93.15531959632563,0.0,cross_request_L0
17000037,17,B,155.25:4096,93.15531959632574,"[0.0683135986328125,0.0703277587890625,0.064453125]","[0.733330087093673,0.7549516130030688,0.6918888291006645]",100112525,False,0,2100.979365245545,2194.1346848418707,2087.4188222527173,2100.979365245545,,2089.333743127077,11.645622118468054,11.645622118468054,93.15531959632563,0.0,cross_request_L0
6000004,6,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100045987,False,5,2316.6490064157356,2318.5639272900953,2314.6744569125312,2316.6490064157356,,2316.589377786891,0.059628628844620835,0.059628628844620835,1.9149208743597228,0.0,internal_L1_to_L7
1000004,1,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100009420,False,4,2316.3804517282356,2318.2953726025953,2314.249175320398,2316.3804517282356,,2316.164096194758,0.21635553347778114,0.21635553347778114,1.9149208743597228,0.0,internal_L1_to_L7
4000004,4,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100031041,False,3,2315.4614911569465,2317.3764120313062,2313.5427505397884,2315.4614911569465,,2315.457671414148,0.003819742798441439,0.003819742798441439,1.9149208743597228,0.0,internal_L1_to_L7
5000004,5,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100038357,False,3,2315.98601203097,2317.9009329053297,2313.8155013942805,2315.98601203097,,2315.7304222686403,0.25558976232969144,0.25558976232969144,1.9149208743597228,0.0,internal_L1_to_L7
4000025,4,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100031602,False,0,2631.5104730172125,2633.425393891572,2629.508514551941,2631.5104730172125,,2631.423435426301,0.0870375909116774,0.0870375909116774,1.9149208743597228,0.0,cross_request_L0
6000026,6,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100046790,False,6,2655.761371204107,2657.6762920784668,2653.675080303047,2655.761371204107,,2655.5900011774065,0.17137002670051515,0.17137002670051515,1.9149208743597228,0.0,internal_L1_to_L7
2000026,2,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100017361,False,6,2656.62997777149,2658.5448986458496,2653.967929701546,2656.62997777149,,2655.8828505759056,0.7471271955841985,0.7471271955841985,1.9149208743597228,0.0,internal_L1_to_L7
7000026,7,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100053514,False,5,2656.180987903326,2658.0959087776855,2653.861556800819,2656.180987903326,,2655.7764776751787,0.4045102281470463,0.4045102281470463,1.9149208743597228,0.0,internal_L1_to_L7
26,0,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100003122,False,5,2656.634173938482,2658.5490948128418,2654.268584999061,2656.634173938482,,2656.183505873421,0.4506680650611088,0.4506680650611088,1.9149208743597228,0.0,internal_L1_to_L7
4000026,4,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100031659,False,5,2657.1125369755914,2659.027457849951,2654.489523509529,2657.1125369755914,,2656.404444383889,0.7080925917025525,0.7080925917025525,1.9149208743597228,0.0,internal_L1_to_L7
3000026,3,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100024184,False,4,2654.8046451298883,2656.719566004248,2652.8865773327093,2654.8046451298883,,2654.801498207069,0.0031469228192690935,0.0031469228192690935,1.9149208743597228,0.0,internal_L1_to_L7
3000026,3,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100024184,False,5,2657.3181491582086,2659.2330700325683,2654.8046451298883,2657.3181491582086,,2656.719566004248,0.5985831539605897,0.5985831539605897,1.9149208743597228,0.0,internal_L1_to_L7
