suite,input,variant,strategy,assignment,input_fingerprint,result,npu_id,makespan_ms,compute_ms,active_ms,stall_ms,idle_ms,tail_idle_ms,last_completion_ms,executed_request_count
cross_environment,raw32_shuffled,baseline,baseline,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,31,5361.996883665684,5137.782068790775,5237.194782475905,99.41271368513026,124.80210118977902,124.80210118977902,5237.194782475905,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,0,5399.827457977626,5137.782068790776,5336.639778636557,198.85770984578085,63.18767934106927,63.18767934106927,5336.639778636557,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,1,5399.827457977626,5137.782068790775,5217.168268991795,79.38620020102007,182.65918898583095,182.65918898583095,5217.168268991795,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,2,5399.827457977626,5137.782068790775,5343.959275941018,206.1772071502428,55.86818203660823,55.86818203660823,5343.959275941018,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,3,5399.827457977626,5137.782068790775,5222.1524761451155,84.37040735434039,177.67498183251064,177.67498183251064,5222.1524761451155,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,4,5399.827457977626,5137.782068790776,5354.2778652774305,216.4957964866544,45.54959270019572,45.54959270019572,5354.2778652774305,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,5,5399.827457977626,5137.782068790776,5362.598479822868,224.81641103209222,37.2289781547579,37.2289781547579,5362.598479822868,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,6,5399.827457977626,5137.782068790775,5197.909340964451,60.12727217367592,201.9181170131751,201.9181170131751,5197.909340964451,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,7,5399.827457977626,5137.782068790775,5356.145558459087,218.36348966831156,43.68189951853947,43.68189951853947,5356.145558459087,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,8,5399.827457977626,5137.782068790776,5318.9422988764845,181.16023008570846,80.88515910114165,80.88515910114165,5318.9422988764845,24
