input_fingerprint,start_ms,end_ms,reference_suite,reference_input,reference_strategy,reference_result,candidate_suite,candidate_input,candidate_strategy,candidate_variant,candidate_assignment,candidate_result,reference_utilization,candidate_utilization,delta_utilization_percentage_points,delta_makespan_ms,delta_admission_slo_percentage_points,reference_all_active,candidate_all_active
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,1000.0,2000.0,screen,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,formal,raw32_shuffled,strategy2,strategy2_fixed,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_shuffled/strategy2_fixed/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_strategy2_6c3a50412c.json.gz,0.9847670062267238,0.9812155564128113,-0.3551449813912422,-56.7921552379139,6.9010416666666625,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,1000.0,2000.0,screen,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,formal,raw32_shuffled,strategy2,strategy2_pipeline,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_shuffled/strategy2_pipeline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_strategy2_b602b12632.json.gz,0.9847670062267238,0.9967484639455194,1.1981457718795663,118.90113034305796,10.15625,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,1000.0,2000.0,screen,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,formal,raw32_shuffled,strategy3,strategy3_pipeline,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_shuffled/strategy3_pipeline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_strategy3_b8e50b64c6.json.gz,0.9847670062267238,0.996630639303023,1.186363307629923,120.37820062436094,10.15625,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,1000.0,2000.0,screen,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,screen,raw32_shuffled,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,0.9847670062267238,0.9780170359193147,-0.6749970307409092,37.830574311941746,7.2916666666666625,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,1000.0,2000.0,screen,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,screen,raw32_shuffled,strategy3,strategy3,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/strategy3/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_strategy3_1ce9a6556d.json.gz,0.9847670062267238,0.9854568340863705,0.06898278596467744,-71.57834707554139,9.244791666666663,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,cross_environment,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,cross_environment,raw32_shuffled,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,0.9866083378891897,0.9813958480645181,-0.5212489824671596,37.830574311941746,7.2916666666666625,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,cross_environment,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,formal,raw32_shuffled,deadline,deadline,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_shuffled/deadline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_deadline_2214bb75d3.json.gz,0.9866083378891897,0.9931430587913981,0.6534720902208413,-124.13079277434463,8.072916666666663,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,cross_environment,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,formal,raw32_shuffled,new_once,new_once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_shuffled/new_once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_new_once_d6233f2cac.json.gz,0.9866083378891897,0.9826240908516314,-0.3984247037558286,-7.495173945975694,8.854166666666663,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,cross_environment,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,formal,raw32_shuffled,strategy1,strategy1_fixed,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_shuffled/strategy1_fixed/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_strategy1_fc5c4aa4c9.json.gz,0.9866083378891897,0.9825737520885621,-0.40345858006275437,-46.16437200652672,7.5520833333333375,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,cross_environment,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,formal,raw32_shuffled,strategy1,strategy1_pipeline,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_shuffled/strategy1_pipeline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_strategy1_6c75d74ceb.json.gz,0.9866083378891897,0.9954371411829945,0.8828803293804866,126.84318911188711,10.026041666666663,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,cross_environment,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,formal,raw32_shuffled,strategy2,strategy2_fixed,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_shuffled/strategy2_fixed/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_strategy2_6c3a50412c.json.gz,0.9866083378891897,0.9874858057097473,0.08774678205576425,-56.7921552379139,6.9010416666666625,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,cross_environment,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,formal,raw32_shuffled,strategy2,strategy2_pipeline,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_shuffled/strategy2_pipeline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_strategy2_b602b12632.json.gz,0.9866083378891897,0.99595738187443,0.934904398524028,118.90113034305796,10.15625,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,cross_environment,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,formal,raw32_shuffled,strategy3,strategy3_pipeline,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_shuffled/strategy3_pipeline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_strategy3_b8e50b64c6.json.gz,0.9866083378891897,0.9960865187016392,0.9478180812449555,120.37820062436094,10.15625,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,cross_environment,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,screen,raw32_shuffled,baseline,baseline,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,0.9866083378891897,0.9866083378891897,0.0,0.0,0.0,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,cross_environment,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,screen,raw32_shuffled,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,0.9866083378891897,0.9813958480645181,-0.5212489824671596,37.830574311941746,7.2916666666666625,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,cross_environment,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,screen,raw32_shuffled,strategy3,strategy3,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/strategy3/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_strategy3_1ce9a6556d.json.gz,0.9866083378891897,0.9866751591999395,0.006682131074986497,-71.57834707554139,9.244791666666663,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,screen,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,cross_environment,raw32_shuffled,baseline,baseline,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,0.9866083378891897,0.9866083378891897,0.0,0.0,0.0,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,screen,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,cross_environment,raw32_shuffled,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,0.9866083378891897,0.9813958480645181,-0.5212489824671596,37.830574311941746,7.2916666666666625,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,screen,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,formal,raw32_shuffled,deadline,deadline,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_shuffled/deadline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_deadline_2214bb75d3.json.gz,0.9866083378891897,0.9931430587913981,0.6534720902208413,-124.13079277434463,8.072916666666663,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,screen,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,formal,raw32_shuffled,new_once,new_once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_shuffled/new_once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_new_once_d6233f2cac.json.gz,0.9866083378891897,0.9826240908516314,-0.3984247037558286,-7.495173945975694,8.854166666666663,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,screen,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,formal,raw32_shuffled,strategy1,strategy1_fixed,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_shuffled/strategy1_fixed/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_strategy1_fc5c4aa4c9.json.gz,0.9866083378891897,0.9825737520885621,-0.40345858006275437,-46.16437200652672,7.5520833333333375,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,screen,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,formal,raw32_shuffled,strategy1,strategy1_pipeline,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_shuffled/strategy1_pipeline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_strategy1_6c75d74ceb.json.gz,0.9866083378891897,0.9954371411829945,0.8828803293804866,126.84318911188711,10.026041666666663,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,screen,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,formal,raw32_shuffled,strategy2,strategy2_fixed,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_shuffled/strategy2_fixed/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_strategy2_6c3a50412c.json.gz,0.9866083378891897,0.9874858057097473,0.08774678205576425,-56.7921552379139,6.9010416666666625,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,screen,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,formal,raw32_shuffled,strategy2,strategy2_pipeline,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_shuffled/strategy2_pipeline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_strategy2_b602b12632.json.gz,0.9866083378891897,0.99595738187443,0.934904398524028,118.90113034305796,10.15625,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,screen,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,formal,raw32_shuffled,strategy3,strategy3_pipeline,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_shuffled/strategy3_pipeline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_strategy3_b8e50b64c6.json.gz,0.9866083378891897,0.9960865187016392,0.9478180812449555,120.37820062436094,10.15625,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,screen,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,screen,raw32_shuffled,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,0.9866083378891897,0.9813958480645181,-0.5212489824671596,37.830574311941746,7.2916666666666625,True,True
94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,2000.0,3000.0,screen,raw32_shuffled,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,screen,raw32_shuffled,strategy3,strategy3,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_shuffled/strategy3/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_strategy3_1ce9a6556d.json.gz,0.9866083378891897,0.9866751591999395,0.006682131074986497,-71.57834707554139,9.244791666666663,True,True
a1aea8062ed1f739974bc8c0bbb783d7b2ed249fcabe355fd8628a277868f915,1000.0,2000.0,screen,strong4,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong4/baseline/aligned_fixed_local_exact_npu4_ssu1_seed42_a1aea8062ed1_baseline_ffe76c7072.json.gz,screen,strong4,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong4/once/aligned_fixed_local_exact_npu4_ssu1_seed42_a1aea8062ed1_once_d8f13cde8c.json.gz,0.522096271909234,1.0,47.7903728090766,-2614.7524033005375,35.964035964035965,True,True
a1aea8062ed1f739974bc8c0bbb783d7b2ed249fcabe355fd8628a277868f915,1000.0,2000.0,screen,strong4,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong4/baseline/aligned_fixed_local_exact_npu4_ssu1_seed42_a1aea8062ed1_baseline_ffe76c7072.json.gz,screen,strong4,strategy3,strategy3,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong4/strategy3/aligned_fixed_local_exact_npu4_ssu1_seed42_a1aea8062ed1_strategy3_1ce9a6556d.json.gz,0.522096271909234,1.0,47.7903728090766,-2614.7524033005375,35.964035964035965,True,True
a1aea8062ed1f739974bc8c0bbb783d7b2ed249fcabe355fd8628a277868f915,2000.0,3000.0,screen,strong4,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong4/baseline/aligned_fixed_local_exact_npu4_ssu1_seed42_a1aea8062ed1_baseline_ffe76c7072.json.gz,screen,strong4,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong4/once/aligned_fixed_local_exact_npu4_ssu1_seed42_a1aea8062ed1_once_d8f13cde8c.json.gz,0.5221600435405838,1.0,47.78399564594162,-2614.7524033005375,35.964035964035965,True,True
a1aea8062ed1f739974bc8c0bbb783d7b2ed249fcabe355fd8628a277868f915,2000.0,3000.0,screen,strong4,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong4/baseline/aligned_fixed_local_exact_npu4_ssu1_seed42_a1aea8062ed1_baseline_ffe76c7072.json.gz,screen,strong4,strategy3,strategy3,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong4/strategy3/aligned_fixed_local_exact_npu4_ssu1_seed42_a1aea8062ed1_strategy3_1ce9a6556d.json.gz,0.5221600435405838,1.0,47.78399564594162,-2614.7524033005375,35.964035964035965,True,True
a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000.0,2000.0,mixed_strict_ss/local,raw_strict_ss_rho095_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_strict_ss/local/runs/raw_strict_ss_rho095_seed7/baseline/raw_strict_ss_rho095_seed7_a996716d5cab_baseline_ffe76c7072.json.gz,mixed_strict_ss/local,raw_strict_ss_rho095_seed7,new_once,new_once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_strict_ss/local/runs/raw_strict_ss_rho095_seed7/new_once/raw_strict_ss_rho095_seed7_a996716d5cab_new_once_d6233f2cac.json.gz,0.9650786651025253,0.9782369402236227,1.3158275121097462,-58.51971779024552,12.331989247311837,True,True
a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,1000.0,2000.0,mixed_strict_ss/local,raw_strict_ss_rho095_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_strict_ss/local/runs/raw_strict_ss_rho095_seed7/baseline/raw_strict_ss_rho095_seed7_a996716d5cab_baseline_ffe76c7072.json.gz,mixed_strict_ss/local,raw_strict_ss_rho095_seed7,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_strict_ss/local/runs/raw_strict_ss_rho095_seed7/once/raw_strict_ss_rho095_seed7_a996716d5cab_once_d8f13cde8c.json.gz,0.9650786651025253,0.980039106400057,1.4960441297531712,-85.00018396085034,7.022849462365599,True,True
a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000.0,3000.0,mixed_strict_ss/local,raw_strict_ss_rho095_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_strict_ss/local/runs/raw_strict_ss_rho095_seed7/baseline/raw_strict_ss_rho095_seed7_a996716d5cab_baseline_ffe76c7072.json.gz,mixed_strict_ss/local,raw_strict_ss_rho095_seed7,new_once,new_once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_strict_ss/local/runs/raw_strict_ss_rho095_seed7/new_once/raw_strict_ss_rho095_seed7_a996716d5cab_new_once_d6233f2cac.json.gz,0.9423455156190953,0.9450489386318914,0.27034230127961356,-58.51971779024552,12.331989247311837,True,True
a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000.0,3000.0,mixed_strict_ss/local,raw_strict_ss_rho095_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_strict_ss/local/runs/raw_strict_ss_rho095_seed7/baseline/raw_strict_ss_rho095_seed7_a996716d5cab_baseline_ffe76c7072.json.gz,mixed_strict_ss/local,raw_strict_ss_rho095_seed7,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_strict_ss/local/runs/raw_strict_ss_rho095_seed7/once/raw_strict_ss_rho095_seed7_a996716d5cab_once_d8f13cde8c.json.gz,0.9423455156190953,0.9518577938149725,0.9512278195877188,-85.00018396085034,7.022849462365599,True,True
acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,1000.0,2000.0,native_assignment,raw32_local,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/native_assignment/runs/raw32_local/baseline_native/raw_fixed_local_exact_npu32_ssu8_seed42_acb863fc25c3_baseline_native_d70038071a.json.gz,formal,raw32_local,deadline,deadline,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_local/deadline/raw_fixed_local_exact_npu32_ssu8_seed42_acb863fc25c3_deadline_2214bb75d3.json.gz,0.8699384265975914,1.0,13.006157340240865,-1127.1303161651822,11.988304093567248,True,True
acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,1000.0,2000.0,native_assignment,raw32_local,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/native_assignment/runs/raw32_local/baseline_native/raw_fixed_local_exact_npu32_ssu8_seed42_acb863fc25c3_baseline_native_d70038071a.json.gz,formal,raw32_local,new_once,new_once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_local/new_once/raw_fixed_local_exact_npu32_ssu8_seed42_acb863fc25c3_new_once_d6233f2cac.json.gz,0.8699384265975914,0.9840833347161901,11.414490811859878,-1060.9875482065117,11.988304093567248,True,True
