policy,npu_id,start_ms,end_ms,request_id,next_request_id,layer,next_layer,same_request,next_io_ready_ms,SSU0_actual_cycle_GiB,SSU1_actual_cycle_GiB,SSU2_actual_cycle_GiB,SSU0_mean_supply_GiB_s,SSU1_mean_supply_GiB_s,SSU2_mean_supply_GiB_s
od_baseline,11,2792.574490230463,2877.1597960619793,11000005,11000005,2,3,True,2798.6167335730734,0.0505218505859375,0.0595855712890625,0.057403564453125,0.597288738147629,0.7044435283800939,0.6786470048056116
od_baseline,11,2877.1597960619793,2961.7451018934953,11000005,11000005,3,4,True,2883.7090451238764,0.0505218505859375,0.0595855712890625,0.057403564453125,0.597288738147629,0.7044435283800939,0.6786470048056116
od_baseline,11,2961.7451018934953,3046.3304077250114,11000005,11000005,4,5,True,2970.361586433707,0.0505218505859375,0.0595855712890625,0.057403564453125,0.597288738147629,0.7044435283800939,0.6786470048056116
od_baseline,11,3046.3304077250114,3130.9157135565274,11000005,11000005,5,6,True,3067.0085289458993,0.0505218505859375,0.0595855712890625,0.057403564453125,0.597288738147629,0.7044435283800939,0.6786470048056116
od_baseline,11,3130.9157135565274,3215.5010193880435,11000005,11000005,6,7,True,3161.7548735630717,0.0505218505859375,0.0595855712890625,0.057403564453125,0.597288738147629,0.7044435283800939,0.6786470048056116
od_baseline,11,3215.5010193880435,3300.0863252195595,11000005,11000006,7,0,False,3255.5056854690833,0.052032470703125,0.060089111328125,0.059417724609375,0.6151478698530397,0.7103965722818975,0.7024591804128261
od_baseline,11,3300.0863252195595,3347.872448321653,11000006,11000006,0,1,True,3347.872448321653,0.052032470703125,0.060089111328125,0.059417724609375,1.088861521407783,1.2574594343999559,1.243409608317275
od_baseline,11,3347.872448321653,3395.8891872132544,11000006,11000006,1,2,True,3395.8891872132544,0.052032470703125,0.060089111328125,0.059417724609375,1.0836319147076816,1.2514200821462904,1.2374377348597396
od_baseline,11,3395.8891872132544,3443.9562801087623,11000006,11000006,2,3,True,3443.9562801087623,0.052032470703125,0.060089111328125,0.059417724609375,1.0824967263203842,1.250109122653863,1.2361414229594063
od_baseline,11,3443.9562801087623,3492.0275691712623,11000006,11000006,3,4,True,3492.0275691712623,0.052032470703125,0.060089111328125,0.059417724609375,1.0824022346368716,1.25,1.2360335195530727
od_baseline,11,3492.0275691712623,3540.09466206677,11000006,11000006,4,5,True,3540.09466206677,0.052032470703125,0.060089111328125,0.059417724609375,1.0824967263203842,1.250109122653863,1.2361414229594063
od_baseline,11,3540.09466206677,3588.161754962278,11000006,11000006,5,6,True,3588.161754962278,0.052032470703125,0.060089111328125,0.059417724609375,1.0824967263203842,1.250109122653863,1.2361414229594063
od_baseline,11,3588.161754962278,3636.233044024778,11000006,11000006,6,7,True,3636.233044024778,0.052032470703125,0.060089111328125,0.059417724609375,1.0824022346368716,1.25,1.2360335195530727
od_baseline,11,3636.233044024778,3684.438610431028,11000006,11000007,7,0,False,3684.438610431028,0.0550537109375,0.0602569580078125,0.0522003173828125,1.1420612813370474,1.25,1.0828690807799444
od_baseline,11,3684.438610431028,3760.042448189121,11000007,11000007,0,1,True,3725.7666591370826,0.0550537109375,0.0602569580078125,0.0522003173828125,0.7281867239815712,0.797009249723732,0.6904453388971605
od_baseline,11,3760.042448189121,3835.646285947214,11000007,11000007,1,2,True,3785.1641607379493,0.0550537109375,0.0602569580078125,0.0522003173828125,0.7281867239815712,0.797009249723732,0.6904453388971605
od_baseline,11,3835.646285947214,3911.250123705307,11000007,11000007,2,3,True,3860.7679984960423,0.0550537109375,0.0602569580078125,0.0522003173828125,0.7281867239815712,0.797009249723732,0.6904453388971605
od_baseline,11,3911.250123705307,3986.8539614634,11000007,11000007,3,4,True,3936.3718362541354,0.0550537109375,0.0602569580078125,0.0522003173828125,0.7281867239815712,0.797009249723732,0.6904453388971605
od_baseline,11,3986.8539614634,4062.457799221493,11000007,11000007,4,5,True,4011.9756740122284,0.0550537109375,0.0602569580078125,0.0522003173828125,0.7281867239815712,0.797009249723732,0.6904453388971605
od_baseline,11,4062.457799221493,4138.061636979586,11000007,11000007,5,6,True,4087.5795117703215,0.0550537109375,0.0602569580078125,0.0522003173828125,0.7281867239815712,0.797009249723732,0.6904453388971605
od_baseline,11,4138.061636979586,4213.66547473768,11000007,11000007,6,7,True,4163.1833495284145,0.0550537109375,0.0602569580078125,0.0522003173828125,0.7281867239815669,0.7970092497237272,0.6904453388971564
od_baseline,11,4213.66547473768,4289.269312495773,11000007,11000008,7,0,False,4238.271158746469,0.050018310546875,0.0577392578125,0.05975341796875,0.6615842797149601,0.7637080275904238,0.7903490052970665
od_baseline,11,4289.269312495773,4371.849437849462,11000008,11000008,0,1,True,4313.874996504563,0.050018310546875,0.0577392578125,0.05975341796875,0.6056942918486432,0.6991907261608499,0.7235811003292516
od_baseline,11,4371.849437849462,4454.429563203152,11000008,11000008,1,2,True,4398.997077722996,0.050018310546875,0.0577392578125,0.05975341796875,0.6056942918486432,0.6991907261608499,0.7235811003292516
od_baseline,11,4454.429563203152,4537.009688556841,11000008,11000008,2,3,True,4484.11915894143,0.050018310546875,0.0577392578125,0.05975341796875,0.6056942918486432,0.6991907261608499,0.7235811003292516
od_baseline,11,4537.009688556841,4619.58981391053,11000008,11000008,3,4,True,4569.29159416377,0.050018310546875,0.0577392578125,0.05975341796875,0.6056942918486432,0.6991907261608499,0.7235811003292516
od_baseline,11,4619.58981391053,4702.1699392642195,11000008,11000008,4,5,True,4654.375909879274,0.050018310546875,0.0577392578125,0.05975341796875,0.6056942918486432,0.6991907261608499,0.7235811003292516
od_baseline,11,4702.1699392642195,4784.750064617909,11000008,11000008,5,6,True,4739.460125594778,0.050018310546875,0.0577392578125,0.05975341796875,0.6056942918486432,0.6991907261608499,0.7235811003292516
od_baseline,11,4784.750064617909,4867.330189971598,11000008,11000008,6,7,True,4824.80434948321,0.050018310546875,0.0577392578125,0.05975341796875,0.6056942918486432,0.6991907261608499,0.7235811003292516
od_baseline,11,4867.330189971598,4949.910315325287,11000008,11000009,7,0,False,4910.988717948401,0.05438232421875,0.05841064453125,0.058746337890625,0.658540102546847,0.7073208508836505,0.7113859132450507
od_baseline,11,4949.910315325287,4995.753385683655,11000009,11000009,0,1,True,4995.753385683655,0.05438232421875,0.05841064453125,0.058746337890625,1.1862714210376437,1.2741433781515432,1.2814660412443681
od_baseline,11,4995.753385683655,5041.990949770569,11000009,11000009,1,2,True,5041.990949770569,0.05438232421875,0.05841064453125,0.058746337890625,1.1761502858698611,1.2632725292676286,1.2705327162174427
od_baseline,11,5041.990949770569,5088.400556704163,11000009,11000009,2,3,True,5088.400556704163,0.05438232421875,0.05841064453125,0.058746337890625,1.1717902350813743,1.2585895117540686,1.2658227848101267
od_baseline,11,5088.400556704163,5135.045148989319,11000009,11000009,3,4,True,5135.045148989319,0.05438232421875,0.05841064453125,0.058746337890625,1.165887009715725,1.2522490104354085,1.2594458438287153
od_baseline,11,5135.045148989319,5181.765272280335,11000009,11000009,4,5,True,5181.765272280335,0.05438232421875,0.05841064453125,0.058746337890625,1.1640021555595472,1.2502245374528471,1.2574097359439556
od_baseline,11,5181.765272280335,5228.497984072327,11000009,11000009,5,6,True,5228.497984072327,0.05438232421875,0.05841064453125,0.058746337890625,1.1636886055490707,1.2498877615156685,1.2570710245128849
od_baseline,11,5228.497984072327,5275.230695864319,11000009,11000009,6,7,True,5275.230695864319,0.05438232421875,0.05841064453125,0.058746337890625,1.1636886055490707,1.2498877615156685,1.2570710245128849
od_baseline,11,5275.230695864319,5324.124433657288,11000009,11000010,7,0,False,5324.124433657288,0.0491790771484375,0.06109619140625,0.0572357177734375,1.0058359079986268,1.249570889117748,1.1706144867833848
od_baseline,11,5324.124433657288,5399.728271415382,11000010,11000010,0,1,True,5368.658353945374,0.0491790771484375,0.06109619140625,0.0572357177734375,0.6504838723371924,0.808109657101495,0.7570477831637631
od_baseline,11,5399.728271415382,5475.332109173475,11000010,11000010,1,2,True,5424.035927567726,0.0491790771484375,0.06109619140625,0.0572357177734375,0.6504838723371924,0.808109657101495,0.7570477831637631
od_baseline,11,5475.332109173475,5550.935946931569,11000010,11000010,2,3,True,5499.639765325819,0.0491790771484375,0.06109619140625,0.0572357177734375,0.6504838723371924,0.808109657101495,0.7570477831637631
od_baseline,11,5550.935946931569,5626.539784689662,11000010,11000010,3,4,True,5575.243603083913,0.0491790771484375,0.06109619140625,0.0572357177734375,0.6504838723371924,0.808109657101495,0.7570477831637631
od_baseline,11,5626.539784689662,5702.143622447756,11000010,11000010,4,5,True,5650.847440842006,0.0491790771484375,0.06109619140625,0.0572357177734375,0.6504838723371924,0.808109657101495,0.7570477831637631
od_baseline,11,5702.143622447756,5777.747460205849,11000010,11000010,5,6,True,5726.4512786001,0.0491790771484375,0.06109619140625,0.0572357177734375,0.6504838723371924,0.808109657101495,0.7570477831637631
od_baseline,11,5777.747460205849,5853.351297963943,11000010,11000010,6,7,True,5802.055116358193,0.0491790771484375,0.06109619140625,0.0572357177734375,0.6504838723371924,0.808109657101495,0.7570477831637631
od_baseline,11,5853.351297963943,5928.955135722036,11000010,11000011,7,0,False,5878.804507705154,0.0464935302734375,0.0629425048828125,0.058074951171875,0.6149625687283354,0.8325305533325841,0.7681481905415309
od_baseline,11,5928.955135722036,6012.840691191161,11000011,11000011,0,1,True,5954.408345463247,0.0464935302734375,0.0629425048828125,0.058074951171875,0.5542495369247479,0.7503378207464999,0.6923116959421038
od_baseline,11,6012.840691191161,6096.726246660285,11000011,11000011,1,2,True,6040.735657114174,0.0464935302734375,0.0629425048828125,0.058074951171875,0.5542495369247479,0.7503378207464999,0.6923116959421038
od_baseline,11,6096.726246660285,6180.61180212941,11000011,11000011,2,3,True,6127.759532485803,0.0464935302734375,0.0629425048828125,0.058074951171875,0.5542495369247479,0.7503378207464999,0.6923116959421038
od_baseline,11,6180.61180212941,6264.497357598534,11000011,11000011,3,4,True,6214.212729146495,0.0464935302734375,0.0629425048828125,0.058074951171875,0.5542495369247479,0.7503378207464999,0.6923116959421038
od_baseline,11,6264.497357598534,6348.382913067659,11000011,11000011,4,5,True,6300.938676661679,0.0464935302734375,0.0629425048828125,0.058074951171875,0.5542495369247479,0.7503378207464999,0.6923116959421038
od_baseline,11,6348.382913067659,6432.268468536783,11000011,11000011,5,6,True,6387.459340741533,0.0464935302734375,0.0629425048828125,0.058074951171875,0.5542495369247479,0.7503378207464999,0.6923116959421038
od_baseline,11,6432.268468536783,6516.154024005908,11000011,11000011,6,7,True,6474.373342287425,0.0464935302734375,0.0629425048828125,0.058074951171875,0.5542495369247479,0.7503378207464999,0.6923116959421038
od_baseline,11,6516.154024005908,6600.039579475032,11000011,11000012,7,0,False,6560.351698594059,0.0562286376953125,0.054046630859375,0.0612640380859375,0.6703017865335399,0.6442900754143279,0.7303288121932598
od_baseline,11,6600.039579475032,6646.836506982626,11000012,11000012,0,1,True,6646.836506982626,0.0562286376953125,0.054046630859375,0.0612640380859375,1.2015455007422897,1.1549183619075143,1.3091465903610022
od_baseline,11,6646.836506982626,6693.468510766806,11000012,11000012,1,2,True,6693.468510766806,0.0562286376953125,0.054046630859375,0.0612640380859375,1.2057950148474759,1.1590029694951858,1.3137766579681454
od_baseline,11,6693.468510766806,6739.6808978517665,11000012,11000012,2,3,True,6739.6808978517665,0.0562286376953125,0.054046630859375,0.0612640380859375,1.2167438481794244,1.1695269227276854,1.325705983837283
od_baseline,11,6739.6808978517665,6785.431706567587,11000012,11000012,3,4,True,6785.431706567587,0.0562286376953125,0.054046630859375,0.0612640380859375,1.2290195359075484,1.1813262404842704,1.3390809868843438
od_baseline,11,6785.431706567587,6830.217396875204,11000012,11000012,4,5,True,6830.217396875204,0.0562286376953125,0.054046630859375,0.0612640380859375,1.255504544176895,1.206783472313314,1.367937786939005
od_baseline,11,6830.217396875204,6874.17644228536,11000012,11000012,5,6,True,6874.17644228536,0.0562286376953125,0.054046630859375,0.0612640380859375,1.279114165712104,1.2294768995799923,1.3936617029400535
od_baseline,11,6874.17644228536,6917.3969623048915,11000012,11000012,6,7,True,6917.3969623048915,0.0562286376953125,0.054046630859375,0.0612640380859375,1.3009708737864079,1.250485436893204,1.4174757281553398
od_baseline,11,6917.3969623048915,6966.592724121298,11000012,11000013,7,0,False,6966.592724121298,0.0505218505859375,0.0615997314453125,0.055389404296875,1.0269553457568212,1.252134923231739,1.1258978873745882
od_baseline,11,6966.592724121298,7042.196561879391,11000013,11000013,0,1,True,7014.538128174032,0.0505218505859375,0.0615997314453125,0.055389404296875,0.6682445241416208,0.8147699015281556,0.732626886932674
od_baseline,11,7042.196561879391,7117.800399637485,11000013,11000013,1,2,True,7045.550977772946,0.0505218505859375,0.0615997314453125,0.055389404296875,0.6682445241416208,0.8147699015281556,0.732626886932674
od_baseline,11,7117.800399637485,7193.404237395578,11000013,11000013,2,3,True,7121.154815531039,0.0505218505859375,0.0615997314453125,0.055389404296875,0.6682445241416208,0.8147699015281556,0.732626886932674
od_baseline,11,7193.404237395578,7269.008075153672,11000013,11000013,3,4,True,7196.758653289133,0.0505218505859375,0.0615997314453125,0.055389404296875,0.6682445241416208,0.8147699015281556,0.732626886932674
od_baseline,11,7269.008075153672,7344.611912911765,11000013,11000013,4,5,True,7272.362491047226,0.0505218505859375,0.0615997314453125,0.055389404296875,0.6682445241416208,0.8147699015281556,0.732626886932674
od_baseline,11,7344.611912911765,7420.215750669859,11000013,11000013,5,6,True,7347.96632880532,0.0505218505859375,0.0615997314453125,0.055389404296875,0.6682445241416208,0.8147699015281556,0.732626886932674
od_baseline,11,7420.215750669859,7495.819588427952,11000013,11000013,6,7,True,7423.570166563413,0.0505218505859375,0.0615997314453125,0.055389404296875,0.6682445241416208,0.8147699015281556,0.732626886932674
od_baseline,11,7495.819588427952,7571.423426186046,11000013,11000014,7,0,False,7499.174004321507,0.054718017578125,0.05975341796875,0.05303955078125,0.7237465610304598,0.7903490052970665,0.7015457462749242
od_baseline,11,7571.423426186046,7656.2420461384445,11000014,11000014,0,1,True,7574.7778420796,0.054718017578125,0.05975341796875,0.05303955078125,0.6451179895267495,0.7044846756795178,0.6253290941424934
od_baseline,11,7656.2420461384445,7741.060666090843,11000014,11000014,1,2,True,7659.596462031999,0.054718017578125,0.05975341796875,0.05303955078125,0.6451179895267495,0.7044846756795178,0.6253290941424934
od_baseline,11,7741.060666090843,7825.879286043242,11000014,11000014,2,3,True,7745.637945045922,0.054718017578125,0.05975341796875,0.05303955078125,0.6451179895267495,0.7044846756795178,0.6253290941424934
od_baseline,11,7825.879286043242,7910.697905995641,11000014,11000014,3,4,True,7833.368704890899,0.054718017578125,0.05975341796875,0.05303955078125,0.6451179895267495,0.7044846756795178,0.6253290941424934
od_baseline,11,7910.697905995641,7995.51652594804,11000014,11000014,4,5,True,7924.09972413529,0.054718017578125,0.05975341796875,0.05303955078125,0.6451179895267495,0.7044846756795178,0.6253290941424934
od_baseline,11,7995.51652594804,8080.335145900439,11000014,11000014,5,6,True,8026.3221687861105,0.054718017578125,0.05975341796875,0.05303955078125,0.6451179895267495,0.7044846756795178,0.6253290941424934
od_baseline,11,8080.335145900439,8165.153765852838,11000014,11000014,6,7,True,8117.31968905417,0.054718017578125,0.05975341796875,0.05303955078125,0.6451179895267495,0.7044846756795178,0.6253290941424934
od_baseline,11,8165.153765852838,8249.972385805237,11000014,11000015,7,0,False,8208.245874483364,0.054046630859375,0.0604248046875,0.05706787109375,0.637202431373047,0.7124002338332203,0.6728224430647081
od_baseline,11,8249.972385805237,8297.588742048232,11000015,11000015,0,1,True,8297.588742048232,0.054046630859375,0.0604248046875,0.05706787109375,1.1350433994479636,1.2689926205008288,1.198493030473005
od_baseline,11,8297.588742048232,8345.546734601943,11000015,11000015,1,2,True,8345.546734601943,0.054046630859375,0.0604248046875,0.05706787109375,1.1269577390847842,1.2599527517718085,1.1899553766733748
od_baseline,11,8345.546734601943,8393.634808332412,11000015,11000015,2,3,True,8393.634808332412,0.054046630859375,0.0604248046875,0.05706787109375,1.1239092495636998,1.256544502617801,1.1867364746945899
od_baseline,11,8393.634808332412,8441.85715940663,11000015,11000015,3,4,True,8441.85715940663,0.054046630859375,0.0604248046875,0.05706787109375,1.1207796728158719,1.2530455969369996,1.183431952662722
od_baseline,11,8441.85715940663,8490.171826154678,11000015,11000015,4,5,True,8490.171826154678,0.054046630859375,0.0604248046875,0.05706787109375,1.1186381796074345,1.2506513809275663,1.1811707486538128
od_baseline,11,8490.171826154678,8538.511669904678,11000015,11000015,5,6,True,8538.511669904678,0.054046630859375,0.0604248046875,0.05706787109375,1.1180555555555556,1.25,1.1805555555555556
od_baseline,11,8538.511669904678,8586.847317487685,11000015,11000015,6,7,True,8586.847317487685,0.054046630859375,0.0604248046875,0.05706787109375,1.118152617414706,1.2501085163642678,1.1806580432329195
od_baseline,11,8586.847317487685,8634.671032697646,11000015,11000016,7,0,False,8634.671032697646,0.04901123046875,0.05975341796875,0.058746337890625,1.0248310959024305,1.2494516100728261,1.2283934368693517
od_baseline,11,8634.671032697646,8710.27487045574,11000016,11000016,0,1,True,8674.639523298232,0.04901123046875,0.05975341796875,0.058746337890625,0.6482637908616388,0.7903490052970665,0.7770285164437452
od_baseline,11,8710.27487045574,8785.878708213833,11000016,11000016,1,2,True,8726.593024654958,0.04901123046875,0.05975341796875,0.058746337890625,0.6482637908616388,0.7903490052970665,0.7770285164437452
od_baseline,11,8785.878708213833,8861.482545971927,11000016,11000016,2,3,True,8802.196862413051,0.04901123046875,0.05975341796875,0.058746337890625,0.6482637908616388,0.7903490052970665,0.7770285164437452
od_baseline,11,8861.482545971927,8937.08638373002,11000016,11000016,3,4,True,8877.800700171145,0.04901123046875,0.05975341796875,0.058746337890625,0.6482637908616388,0.7903490052970665,0.7770285164437452
od_baseline,11,8937.08638373002,9012.690221488114,11000016,11000016,4,5,True,8953.404537929238,0.04901123046875,0.05975341796875,0.058746337890625,0.6482637908616388,0.7903490052970665,0.7770285164437452
od_baseline,11,9012.690221488114,9088.294059246207,11000016,11000016,5,6,True,9029.008375687332,0.04901123046875,0.05975341796875,0.058746337890625,0.6482637908616388,0.7903490052970665,0.7770285164437452
od_baseline,11,9088.294059246207,9163.8978970043,11000016,11000016,6,7,True,9104.612213445425,0.04901123046875,0.05975341796875,0.058746337890625,0.6482637908616388,0.7903490052970665,0.7770285164437452
od_baseline,11,9163.8978970043,9239.501734762394,11000016,11000017,7,0,False,9180.023027521878,0.0511932373046875,0.058746337890625,0.0575714111328125,0.677124850043835,0.7770285164437452,0.7614879461148703
od_baseline,11,9239.501734762394,9322.058557984034,11000017,11000017,0,1,True,9255.626865279972,0.0511932373046875,0.058746337890625,0.0575714111328125,0.6200969866203512,0.71158670595778,0.6973549718386244
od_baseline,11,9322.058557984034,9404.615381205673,11000017,11000017,1,2,True,9342.353222412023,0.0511932373046875,0.058746337890625,0.0575714111328125,0.6200969866203512,0.71158670595778,0.6973549718386244
od_baseline,11,9404.615381205673,9487.172204427312,11000017,11000017,2,3,True,9428.819417190558,0.0511932373046875,0.058746337890625,0.0575714111328125,0.6200969866203512,0.71158670595778,0.6973549718386244
od_baseline,11,9487.172204427312,9569.729027648951,11000017,11000017,3,4,True,9514.714933258156,0.0511932373046875,0.058746337890625,0.0575714111328125,0.6200969866203512,0.71158670595778,0.6973549718386244
od_baseline,11,9569.729027648951,9652.28585087059,11000017,11000017,4,5,True,9600.12369395466,0.0511932373046875,0.058746337890625,0.0575714111328125,0.6200969866203512,0.71158670595778,0.6973549718386244
od_baseline,11,9652.28585087059,9734.84267409223,11000017,11000017,5,6,True,9687.126815601649,0.0511932373046875,0.058746337890625,0.0575714111328125,0.6200969866203512,0.71158670595778,0.6973549718386244
od_baseline,11,9734.84267409223,9817.399497313869,11000017,11000017,6,7,True,9773.601314604022,0.0511932373046875,0.058746337890625,0.0575714111328125,0.6200969866203512,0.71158670595778,0.6973549718386244
od_baseline,11,9817.399497313869,9899.956320535508,11000017,11000018,7,0,False,9860.716471441234,0.056732177734375,0.059417724609375,0.055389404296875,0.687189447467799,0.7197191254544403,0.6709246084744783
od_baseline,11,9899.956320535508,9947.15083845192,11000018,11000018,0,1,True,9947.15083845192,0.056732177734375,0.059417724609375,0.055389404296875,1.202092536147,1.258996324840349,1.1736406418003253
od_baseline,11,9947.15083845192,9994.672429638444,11000018,11000018,1,2,True,9994.672429638444,0.056732177734375,0.059417724609375,0.055389404296875,1.1938189845474614,1.2503311258278145,1.1655629139072847
od_baseline,11,9994.672429638444,10042.19821699196,11000018,11000018,2,3,True,10042.19821699196,0.056732177734375,0.059417724609375,0.055389404296875,1.1937135793748896,1.250220731061275,1.1654600035316969
od_baseline,11,10042.19821699196,10089.73239667946,11000018,11000018,3,4,True,10089.73239667946,0.056732177734375,0.059417724609375,0.055389404296875,1.1935028248587571,1.25,1.1652542372881356
od_baseline,11,10089.73239667946,10137.26657636696,11000018,11000018,4,5,True,10137.26657636696,0.056732177734375,0.059417724609375,0.055389404296875,1.1935028248587571,1.25,1.1652542372881356
od_baseline,11,10137.26657636696,10184.80075605446,11000018,11000018,5,6,True,10184.80075605446,0.056732177734375,0.059417724609375,0.055389404296875,1.1935028248587571,1.25,1.1652542372881356
od_baseline,11,10184.80075605446,10232.33493574196,11000018,11000018,6,7,True,10232.33493574196,0.056732177734375,0.059417724609375,0.055389404296875,1.1935028248587571,1.25,1.1652542372881356
od_baseline,11,10232.33493574196,10277.97244794899,11000018,11000019,7,0,False,10277.97244794899,0.0528717041015625,0.05706787109375,0.0575714111328125,1.1585141596175064,1.250459727841118,1.2614931960279514
od_baseline,11,10277.97244794899,10353.576285707084,11000019,11000019,0,1,True,10320.047414379655,0.0528717041015625,0.05706787109375,0.0575714111328125,0.6993256647993706,0.7548277016882096,0.7614879461148703
od_baseline,11,10353.576285707084,10429.180123465178,11000019,11000019,1,2,True,10367.842514247122,0.0528717041015625,0.05706787109375,0.0575714111328125,0.6993256647993706,0.7548277016882096,0.7614879461148703
od_baseline,11,10429.180123465178,10504.783961223271,11000019,11000019,2,3,True,10443.446352005216,0.0528717041015625,0.05706787109375,0.0575714111328125,0.6993256647993706,0.7548277016882096,0.7614879461148703
od_baseline,11,10504.783961223271,10580.387798981365,11000019,11000019,3,4,True,10519.05018976331,0.0528717041015625,0.05706787109375,0.0575714111328125,0.6993256647993706,0.7548277016882096,0.7614879461148703
od_baseline,11,10580.387798981365,10655.991636739458,11000019,11000019,4,5,True,10594.654027521403,0.0528717041015625,0.05706787109375,0.0575714111328125,0.6993256647993706,0.7548277016882096,0.7614879461148703
od_baseline,11,10655.991636739458,10731.595474497552,11000019,11000019,5,6,True,10670.257865279496,0.0528717041015625,0.05706787109375,0.0575714111328125,0.6993256647993706,0.7548277016882096,0.7614879461148703
od_baseline,11,10731.595474497552,10807.199312255645,11000019,11000019,6,7,True,10745.86170303759,0.0528717041015625,0.05706787109375,0.0575714111328125,0.6993256647993706,0.7548277016882096,0.7614879461148703
od_baseline,11,10807.199312255645,10882.803150013739,11000019,11000020,7,0,False,10820.71023073709,0.056060791015625,0.0562286376953125,0.0552215576171875,0.7415072128348882,0.7437272943104418,0.7304068054571204
od_baseline,11,10882.803150013739,10966.199051589418,11000020,11000020,0,1,True,10896.314068495183,0.056060791015625,0.0562286376953125,0.0552215576171875,0.6722247731173173,0.6742374221386266,0.6621615280107707
od_baseline,11,10966.199051589418,11049.594953165097,11000020,11000020,1,2,True,10982.810829566117,0.056060791015625,0.0562286376953125,0.0552215576171875,0.6722247731173173,0.6742374221386266,0.6621615280107707
od_baseline,11,11049.594953165097,11132.990854740776,11000020,11000020,2,3,True,11068.422199401699,0.056060791015625,0.0562286376953125,0.0552215576171875,0.6722247731173173,0.6742374221386266,0.6621615280107707
od_baseline,11,11132.990854740776,11216.386756316455,11000020,11000020,3,4,True,11154.650405785133,0.056060791015625,0.0562286376953125,0.0552215576171875,0.6722247731173173,0.6742374221386266,0.6621615280107707
od_baseline,11,11216.386756316455,11299.782657892134,11000020,11000020,4,5,True,11241.710456099925,0.056060791015625,0.0562286376953125,0.0552215576171875,0.6722247731173173,0.6742374221386266,0.6621615280107707
od_baseline,11,11299.782657892134,11383.178559467813,11000020,11000020,5,6,True,11329.175733421032,0.056060791015625,0.0562286376953125,0.0552215576171875,0.6722247731173173,0.6742374221386266,0.6621615280107707
od_baseline,11,11383.178559467813,11466.574461043492,11000020,11000020,6,7,True,11417.114707589513,0.056060791015625,0.0562286376953125,0.0552215576171875,0.6722247731173173,0.6742374221386266,0.6621615280107707
od_baseline,11,11466.574461043492,11549.970362619171,11000020,11000021,7,0,False,11506.431814939382,0.0565643310546875,0.0577392578125,0.0572357177734375,0.6782627201812453,0.6923512633304106,0.6863133162664826
od_baseline,11,11549.970362619171,11595.800070593647,11000021,11000021,0,1,True,11595.800070593647,0.0565643310546875,0.0577392578125,0.0572357177734375,1.2342284852914813,1.259865278754509,1.2488780815560687
od_baseline,11,11595.800070593647,11641.794256995014,11000021,11000021,1,2,True,11641.794256995014,0.0565643310546875,0.0577392578125,0.0572357177734375,1.229814797919898,1.2553599124167503,1.2444120062038135
od_baseline,11,11641.794256995014,11687.968878577045,11000021,11000021,2,3,True,11687.968878577045,0.0565643310546875,0.0577392578125,0.0572357177734375,1.2250090876045074,1.2504543802253727,1.2395492548164304
od_baseline,11,11687.968878577045,11734.160284827045,11000021,11000021,3,4,True,11734.160284827045,0.0565643310546875,0.0577392578125,0.0572357177734375,1.224563953488372,1.25,1.2390988372093024
od_baseline,11,11734.160284827045,11780.339102576068,11000021,11000021,4,5,True,11780.339102576068,0.0565643310546875,0.0577392578125,0.0572357177734375,1.2248977737392095,1.2503407542026352,1.2394366197183098
od_baseline,11,11780.339102576068,11826.530508826068,11000021,11000021,5,6,True,11826.530508826068,0.0565643310546875,0.0577392578125,0.0572357177734375,1.224563953488372,1.25,1.2390988372093024
od_baseline,11,11826.530508826068,11872.721915076068,11000021,11000021,6,7,True,11872.721915076068,0.0565643310546875,0.0577392578125,0.0572357177734375,1.224563953488372,1.25,1.2390988372093024
od_baseline,11,11872.721915076068,11915.820746252826,11000021,11000022,7,0,False,11915.820746252826,0.0548858642578125,0.0538787841796875,0.058746337890625,1.2734884626618634,1.2501217018790771,1.363061045662545
od_baseline,11,11915.820746252826,11991.42458401092,11000022,11000022,0,1,True,11958.592276404193,0.0548858642578125,0.0538787841796875,0.058746337890625,0.7259666425060133,0.712646153652692,0.7770285164437452
od_baseline,11,11991.42458401092,12067.028421769013,11000022,11000022,1,2,True,11999.782709425957,0.0548858642578125,0.0538787841796875,0.058746337890625,0.7259666425060133,0.712646153652692,0.7770285164437452
od_baseline,11,12067.028421769013,12142.632259527107,11000022,11000022,2,3,True,12075.38654718405,0.0548858642578125,0.0538787841796875,0.058746337890625,0.7259666425060133,0.712646153652692,0.7770285164437452
od_baseline,11,12142.632259527107,12218.2360972852,11000022,11000022,3,4,True,12150.990384942144,0.0548858642578125,0.0538787841796875,0.058746337890625,0.7259666425060133,0.712646153652692,0.7770285164437452
od_baseline,11,12218.2360972852,12293.839935043294,11000022,11000022,4,5,True,12226.594222700238,0.0548858642578125,0.0538787841796875,0.058746337890625,0.7259666425060133,0.712646153652692,0.7770285164437452
od_baseline,11,12293.839935043294,12369.443772801387,11000022,11000022,5,6,True,12302.198060458331,0.0548858642578125,0.0538787841796875,0.058746337890625,0.7259666425060133,0.712646153652692,0.7770285164437452
od_baseline,11,12369.443772801387,12445.04761055948,11000022,11000022,6,7,True,12377.801898216425,0.0548858642578125,0.0538787841796875,0.058746337890625,0.7259666425060133,0.712646153652692,0.7770285164437452
