case,id,mode,ssu,seed,strategy,x,y,warm_start_ms,warm_end_ms,disk_GB_s,npu_receive_GB_s,cross_type_boundary_count_full,cross_type_bound_eligible_count_full,cross_type_late_submit_count_full,cross_type_admitted_count_warm,cross_type_positive_stall_count_warm,cross_type_positive_bound_count_warm,cross_type_l0_actual_stall_card_ms,cross_type_l0_physical_bound_card_ms,same_type_l0_actual_stall_card_ms,cold_start_l0_actual_stall_card_ms,internal_actual_stall_card_ms,all_l0_actual_stall_card_ms,bound_violation_count,maximum_bound_minus_actual_ms,A_to_B_actual_stall_card_ms,A_to_B_physical_bound_card_ms,A_to_B_admitted_count_warm,B_to_A_actual_stall_card_ms,B_to_A_physical_bound_card_ms,B_to_A_admitted_count_warm,l0_classification_error_card_ms,total_actual_stall_card_ms,cross_type_actual_minus_bound_card_ms_unclassified,bound_fraction_of_cross_type_actual,bound_fraction_of_total_actual_stall,bound_checks_pass,interpretation,saved_audit_l0_error_card_ms,saved_audit_internal_error_card_ms
E1_fixed_s1_seed7,E1,fixed,1,7,baseline,10.421052631578947,13.489894037702644,2000.0,4000.0,40.0,50.0,0,0,0,0,0,0,0.0,0.0,376.71758510684595,0.0,2262.936412855968,376.71758510684595,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,2639.6539979628137,0.0,,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
E1_fixed_s1_seed7,E1,fixed,1,7,once,10.421052631578947,13.489894037702644,2000.0,4000.0,40.0,50.0,0,0,0,0,0,0,0.0,0.0,50.921199577073594,0.0,441.2386380485302,50.921199577073594,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,492.1598376256038,0.0,,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
E2_fixed_s2_seed7,E2,fixed,2,7,baseline,10.205128205128204,13.14893531011051,2000.0,4000.0,40.0,50.0,0,0,0,0,0,0,0.0,0.0,315.6119373797692,0.0,2234.59445247458,315.6119373797692,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,2550.2063898543493,0.0,,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
E2_fixed_s2_seed7,E2,fixed,2,7,once,10.205128205128204,13.14893531011051,2000.0,4000.0,40.0,50.0,0,0,0,0,0,0,0.0,0.0,106.18959731097516,0.0,833.2687647355942,106.18959731097516,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,939.4583620465694,0.0,,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
E2_fixed_s3_seed7,E2,fixed,3,7,baseline,10.205128205128204,13.14893531011051,2000.0,4000.0,40.0,50.0,0,0,0,0,0,0,0.0,0.0,151.48118733664478,0.0,1205.3670770896401,151.48118733664478,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1356.848264426285,0.0,,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
E2_fixed_s3_seed7,E2,fixed,3,7,once,10.205128205128204,13.14893531011051,2000.0,4000.0,40.0,50.0,0,0,0,0,0,0,0.0,0.0,0.3895083237621293,0.0,11.4470725165761,0.3895083237621293,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,11.836580840338229,0.0,,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
E3_fixed_s2_seed7,E3,fixed,2,7,baseline,8.425531914893616,23.33867064076124,2000.0,4000.0,40.0,50.0,0,0,0,0,0,0,0.0,0.0,191.63898482143304,0.0,1093.1726184987042,191.63898482143304,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1284.8116033201372,0.0,,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
E3_fixed_s2_seed7,E3,fixed,2,7,once,8.425531914893616,23.33867064076124,2000.0,4000.0,40.0,50.0,0,0,0,0,0,0,0.0,0.0,75.2089477716388,0.0,500.3287954735363,75.2089477716388,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,575.5377432451751,0.0,,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
F20_fixed_s1_seed7,F20,fixed,1,7,baseline,10.490066225165563,12.028062319383693,2000.0,4000.0,40.0,50.0,0,0,0,0,0,0,0.0,0.0,545.0398204549201,0.0,2001.0971938415378,545.0398204549201,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,2546.137014296458,0.0,,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
F20_fixed_s1_seed7,F20,fixed,1,7,once,10.490066225165563,12.028062319383693,2000.0,4000.0,40.0,50.0,0,0,0,0,0,0,0.0,0.0,16.690902272874382,0.0,78.20772019599735,16.690902272874382,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,94.89862246887174,0.0,,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
X16_random_s1_seed19,X16,random,1,19,baseline,13.28475953348185,14.15772329214862,2000.0,4000.0,40.0,50.0,91,91,0,27,12,12,41.02790650596171,24.196793459388118,142.0107155060898,0.0,1021.2886796554569,183.03862201205152,0,0.0,0.0,0.0,15,41.02790650596171,24.196793459388118,12,0.0,1204.3273016675084,16.83111304657359,0.5897642731508154,0.020091542744140486,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
X16_random_s1_seed19,X16,random,1,19,once,13.28475953348185,14.15772329214862,2000.0,4000.0,40.0,50.0,91,91,0,29,15,15,203.2835508050464,32.10399493127579,24.83022810222974,0.0,145.17876607532207,228.11377890727613,0,0.0,0.0,0.0,14,203.2835508050464,32.10399493127579,15,0.0,373.2925449825982,171.1795558737706,0.15792716530253972,0.08600223969855167,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
X16_random_s1_seed43,X16,random,1,43,baseline,13.28475953348185,14.15772329214862,2000.0,4000.0,40.0,50.0,86,86,0,25,12,12,48.877591534978365,25.683195945020998,154.64880350825615,0.0,1087.0309096859553,203.52639504323452,0,0.0,0.0,0.0,13,48.877591534978365,25.683195945020998,12,0.0,1290.5573047291898,23.194395589957367,0.5254595232386048,0.019900856669367622,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
X16_random_s1_seed43,X16,random,1,43,once,13.28475953348185,14.15772329214862,2000.0,4000.0,40.0,50.0,86,86,0,25,11,11,165.64564251680804,23.542929616269248,10.919812460268531,0.0,35.54367339928831,176.56545497707657,0,0.0,0.0,0.0,14,165.64564251680804,23.542929616269248,11,0.0,212.10912837636488,142.1027129005388,0.1421282761113402,0.11099441969557693,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
X16_random_s1_seed7,X16,random,1,7,baseline,13.28475953348185,14.15772329214862,2000.0,4000.0,40.0,50.0,89,89,0,26,12,12,72.46946778809843,25.68319594502077,150.13678085534093,0.0,855.7290551790475,222.60624864343936,0,0.0,0.0,0.0,14,72.46946778809843,25.68319594502077,12,0.0,1078.3353038224868,46.78627184307766,0.3544002285227033,0.023817448852855774,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
X16_random_s1_seed7,X16,random,1,7,once,13.28475953348185,14.15772329214862,2000.0,4000.0,40.0,50.0,89,89,0,27,12,12,152.01378669137557,25.683195945020998,5.851908899408045,0.0,60.604745937375355,157.86569559078362,0,0.0,0.0,0.0,15,152.01378669137557,25.683195945020998,12,0.0,218.47044152815897,126.33059074635457,0.16895307000781476,0.11755913415733475,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_16_random_s1_seed19,XY12_16,random,1,19,baseline,13.305267985847202,11.99841595949782,2000.0,4000.0,40.0,50.0,91,91,0,29,14,14,51.025732174145105,30.117975002522144,138.35016080597552,0.0,1245.6033915366484,189.37589298012062,0,0.0,0.0,0.0,15,51.025732174145105,30.117975002522144,14,0.0,1434.979284516769,20.90775717162296,0.5902507170251446,0.02098843887677752,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_16_random_s1_seed19,XY12_16,random,1,19,once,13.305267985847202,11.99841595949782,2000.0,4000.0,40.0,50.0,91,91,0,30,14,14,226.13964592655066,30.117975002522144,22.013479158095834,0.0,167.9533470489314,248.1531250846465,0,0.0,0.0,0.0,16,226.13964592655066,30.117975002522144,14,0.0,416.1064721335779,196.0216709240285,0.13318308198069945,0.07238045312800065,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_16_random_s1_seed43,XY12_16,random,1,43,baseline,13.305267985847202,11.99841595949782,2000.0,4000.0,40.0,50.0,86,86,0,26,13,13,71.768857414379,27.966691073770562,117.58568937998234,0.0,1345.6704920388008,189.35454679436134,0,0.0,0.0,0.0,13,71.768857414379,27.966691073770562,13,0.0,1535.0250388331622,43.80216634060844,0.38967725112713575,0.018219045531028752,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_16_random_s1_seed43,XY12_16,random,1,43,once,13.305267985847202,11.99841595949782,2000.0,4000.0,40.0,50.0,86,86,0,30,15,15,245.42185426658943,32.269258931273725,12.266112032577439,0.0,61.46601251524362,257.6879662991669,0,0.0,0.0,0.0,15,245.42185426658943,32.269258931273725,15,0.0,319.1539788144105,213.1525953353157,0.1314848631867203,0.10110874710428865,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_16_random_s1_seed7,XY12_16,random,1,7,baseline,13.305267985847202,11.99841595949782,2000.0,4000.0,40.0,50.0,89,89,0,26,11,11,46.79353147999245,23.6641232162674,157.3466191784371,0.0,1227.823886346178,204.14015065842955,0,0.0,0.0,0.0,15,46.79353147999245,23.6641232162674,11,0.0,1431.9640370046075,23.129408263725054,0.5057135562932558,0.01652564073171012,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_16_random_s1_seed7,XY12_16,random,1,7,once,13.305267985847202,11.99841595949782,2000.0,4000.0,40.0,50.0,89,89,0,29,14,14,170.0330185183302,30.117975002522144,22.087378989116587,0.0,181.89954143041177,192.1203975074468,0,0.0,0.0,0.0,15,170.0330185183302,30.117975002522144,14,0.0,374.01993893785857,139.91504351580807,0.17713015545433788,0.08052505192116532,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_20_random_s1_seed19,XY12_20,random,1,19,baseline,10.528528372479734,12.001018992584244,2000.0,4000.0,40.0,50.0,76,76,0,27,13,13,70.29366699613138,10.820821054991939,100.06129721033994,0.0,627.0261412257782,170.35496420647132,0,0.0,0.0,0.0,14,70.29366699613138,10.820821054991939,13,0.0,797.3811054322496,59.47284594113944,0.15393735335485434,0.013570450793571434,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_20_random_s1_seed19,XY12_20,random,1,19,once,10.528528372479734,12.001018992584244,2000.0,4000.0,40.0,50.0,76,76,0,26,12,12,109.99949845043875,9.988450204607943,7.59416594668528,0.0,84.14451343335531,117.59366439712403,0,0.0,0.0,0.0,14,109.99949845043875,9.988450204607943,12,0.0,201.73817783047934,100.0110482458308,0.09080450679607716,0.04951194816977697,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_20_random_s1_seed43,XY12_20,random,1,43,baseline,10.528528372479734,12.001018992584244,2000.0,4000.0,40.0,50.0,77,77,0,29,15,15,70.49892151711356,12.485562755760157,68.85417237401475,0.0,844.1893823715411,139.3530938911283,0,0.0,0.0,0.0,14,70.49892151711356,12.485562755760157,15,0.0,983.5424762626694,58.0133587613534,0.17710289018718245,0.012694482502884507,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_20_random_s1_seed43,XY12_20,random,1,43,once,10.528528372479734,12.001018992584244,2000.0,4000.0,40.0,50.0,77,77,0,31,16,16,214.1127184608281,13.317933606143924,12.784319409754517,0.0,48.271617758797674,226.8970378705826,0,0.0,0.0,0.0,15,214.1127184608281,13.317933606143924,16,0.0,275.1686556293803,200.79478485468417,0.062200572212063335,0.048399166597236316,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_20_random_s1_seed7,XY12_20,random,1,7,baseline,10.528528372479734,12.001018992584244,2000.0,4000.0,40.0,50.0,72,72,0,25,13,13,56.87886046288122,10.820821054991939,57.46030446484269,0.0,492.6547360154341,114.33916492772391,0,0.0,0.0,0.0,12,56.87886046288122,10.820821054991939,13,0.0,606.993900943158,46.05803940788928,0.1902432813690692,0.01782690244198229,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_20_random_s1_seed7,XY12_20,random,1,7,once,10.528528372479734,12.001018992584244,2000.0,4000.0,40.0,50.0,72,72,0,24,12,12,137.13333163518882,9.988450204607943,14.884930942473147,0.0,35.09418533325197,152.01826257766197,0,0.0,0.0,0.0,12,137.13333163518882,9.988450204607943,12,0.0,187.11244791091394,127.14488143058088,0.07283750847080621,0.05338207220378807,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_24_random_s1_seed19,XY12_24,random,1,19,baseline,8.69446475420412,11.99828963422271,2000.0,4000.0,40.0,50.0,76,76,0,24,7,0,19.98198581017641,0.0,26.420399038316646,0.0,212.90498280613792,46.40238484849306,0,0.0,0.0,0.0,11,19.98198581017641,0.0,13,0.0,259.307367654631,19.98198581017641,0.0,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_24_random_s1_seed19,XY12_24,random,1,19,once,8.69446475420412,11.99828963422271,2000.0,4000.0,40.0,50.0,76,76,0,24,13,0,74.6466848631569,0.0,11.818404662481498,0.0,52.54826019415168,86.4650895256384,0,0.0,0.0,0.0,11,74.6466848631569,0.0,13,0.0,139.01334971979009,74.6466848631569,0.0,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_24_random_s1_seed43,XY12_24,random,1,43,baseline,8.69446475420412,11.99828963422271,2000.0,4000.0,40.0,50.0,77,77,0,23,6,0,26.453637876132234,0.0,40.630154525049875,0.0,284.13329130492093,67.08379240118211,0,0.0,0.0,0.0,11,26.453637876132234,0.0,12,0.0,351.21708370610304,26.453637876132234,0.0,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_24_random_s1_seed43,XY12_24,random,1,43,once,8.69446475420412,11.99828963422271,2000.0,4000.0,40.0,50.0,77,77,0,21,11,0,80.25222432869305,0.0,5.261124511896469,0.0,56.777243690472915,85.51334884058952,0,0.0,0.0,0.0,10,80.25222432869305,0.0,11,0.0,142.29059253106243,80.25222432869305,0.0,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_24_random_s1_seed7,XY12_24,random,1,7,baseline,8.69446475420412,11.99828963422271,2000.0,4000.0,40.0,50.0,72,72,0,21,5,0,10.991499154351004,0.0,30.29811798133096,0.0,173.8253245828614,41.289617135681965,0,0.0,0.0,0.0,10,10.991499154351004,0.0,11,0.0,215.11494171854338,10.991499154351004,0.0,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_24_random_s1_seed7,XY12_24,random,1,7,once,8.69446475420412,11.99828963422271,2000.0,4000.0,40.0,50.0,72,72,0,21,11,0,82.36646836286309,0.0,16.66378268766175,0.0,37.71455770582725,99.03025105052484,0,0.0,0.0,0.0,10,82.36646836286309,0.0,11,0.0,136.74480875635209,82.36646836286309,0.0,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_32_random_s1_seed19,XY12_32,random,1,19,baseline,6.426595982499282,11.999052257267367,2000.0,4000.0,40.0,50.0,58,58,0,18,3,0,7.826228105392147,0.0,0.0,0.0,22.57143600626887,7.826228105392147,0,0.0,0.0,0.0,11,7.826228105392147,0.0,7,0.0,30.397664111661015,7.826228105392147,0.0,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_32_random_s1_seed19,XY12_32,random,1,19,once,6.426595982499282,11.999052257267367,2000.0,4000.0,40.0,50.0,58,58,0,17,6,0,35.69146955649603,0.0,0.0,0.0,0.0,35.69146955649603,0,0.0,0.0,0.0,10,35.69146955649603,0.0,7,0.0,35.69146955649603,35.69146955649603,0.0,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_32_random_s1_seed43,XY12_32,random,1,43,baseline,6.426595982499282,11.999052257267367,2000.0,4000.0,40.0,50.0,56,56,0,19,2,0,11.954540615080077,0.0,0.0,0.0,23.233409497254797,11.954540615080077,0,0.0,0.0,0.0,10,11.954540615080077,0.0,9,0.0,35.187950112334875,11.954540615080077,0.0,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_32_random_s1_seed43,XY12_32,random,1,43,once,6.426595982499282,11.999052257267367,2000.0,4000.0,40.0,50.0,56,56,0,19,4,0,28.964159002391625,0.0,0.0,0.0,0.0,28.964159002391625,0,0.0,0.0,0.0,10,28.964159002391625,0.0,9,0.0,28.964159002391625,28.964159002391625,0.0,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_32_random_s1_seed7,XY12_32,random,1,7,baseline,6.426595982499282,11.999052257267367,2000.0,4000.0,40.0,50.0,59,59,0,16,0,0,0.0,0.0,12.428931613912937,0.0,46.39315750877586,12.428931613912937,0,0.0,0.0,0.0,9,0.0,0.0,7,0.0,58.822089122688794,0.0,,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
XY12_32_random_s1_seed7,XY12_32,random,1,7,once,6.426595982499282,11.999052257267367,2000.0,4000.0,40.0,50.0,59,59,0,16,6,0,9.122645187743728,0.0,0.0,0.0,0.48770344145850686,9.122645187743728,0,0.0,0.0,0.0,9,9.122645187743728,0.0,7,0.0,9.610348629202235,9.122645187743728,0.0,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
Y1792_random_s1_seed19,Y1792,random,1,19,baseline,10.549158179172728,9.828682251993717,2000.0,4000.0,40.0,50.0,91,91,0,30,14,14,66.67844948065135,11.848833505374614,166.7491260688612,0.0,951.3849268429772,233.42757554951254,0,0.0,0.0,0.0,16,66.67844948065135,11.848833505374614,14,0.0,1184.8125023924897,54.82961597527674,0.17770109529635794,0.010000597969255292,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
Y1792_random_s1_seed19,Y1792,random,1,19,once,10.549158179172728,9.828682251993717,2000.0,4000.0,40.0,50.0,91,91,0,26,11,11,118.06138796523328,9.309797754222018,39.75233973413833,0.0,209.7236276307358,157.8137276993716,0,0.0,0.0,0.0,15,118.06138796523328,9.309797754222018,11,0.0,367.5373553301074,108.75159021101126,0.07885556755408947,0.02533020826103602,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
Y1792_random_s1_seed43,Y1792,random,1,43,baseline,10.549158179172728,9.828682251993717,2000.0,4000.0,40.0,50.0,86,86,0,25,11,11,49.872380382374104,9.309797754222245,155.75869288045396,0.0,878.0199833916072,205.63107326282807,0,0.0,0.0,0.0,14,49.872380382374104,9.309797754222245,11,0.0,1083.6510566544353,40.56258262815186,0.18667241633231754,0.008591139829609414,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
Y1792_random_s1_seed43,Y1792,random,1,43,once,10.549158179172728,9.828682251993717,2000.0,4000.0,40.0,50.0,86,86,0,26,13,13,145.3053024511828,11.002488254990112,18.608933718611752,0.0,117.93978534491862,163.91423616979455,0,0.0,0.0,0.0,13,145.3053024511828,11.002488254990112,13,0.0,281.85402151471317,134.30281419619268,0.07571979872301315,0.03903612301098839,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
Y1792_random_s1_seed7,Y1792,random,1,7,baseline,10.549158179172728,9.828682251993717,2000.0,4000.0,40.0,50.0,89,89,0,26,13,12,52.400211471352804,10.156143004605838,118.23969041361852,0.0,680.0319896439976,170.63990188497132,0,0.0,0.0,0.0,14,52.400211471352804,10.156143004605838,12,0.0,850.6718915289689,42.24406846674697,0.19381874079188022,0.01193896625213692,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
Y1792_random_s1_seed7,Y1792,random,1,7,once,10.549158179172728,9.828682251993717,2000.0,4000.0,40.0,50.0,89,89,0,25,12,12,210.00097974313076,10.156143004605838,30.399746417037022,0.0,144.45882236880016,240.40072616016778,0,0.0,0.0,0.0,13,210.00097974313076,10.156143004605838,12,0.0,384.85954852896793,199.84483673852492,0.04836236010436066,0.026389219244852376,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
Y1_fixed_s1_seed7,Y1,fixed,1,7,baseline,13.724137931034482,5.22246231790655,2000.0,4000.0,40.0,50.0,0,0,0,0,0,0,0.0,0.0,306.120689759043,0.0,2253.7380290148567,306.120689759043,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,2559.8587187738995,0.0,,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
Y1_fixed_s1_seed7,Y1,fixed,1,7,once,13.724137931034482,5.22246231790655,2000.0,4000.0,40.0,50.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.832331769141092,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.832331769141092,0.0,,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
Y2_fixed_s1_seed7,Y2,fixed,1,7,baseline,13.758620689655173,2.622064169890368,2000.0,4000.0,40.0,50.0,0,0,0,0,0,0,0.0,0.0,15.532278409985338,0.0,105.39528334230727,15.532278409985338,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,120.9275617522926,0.0,,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
Y2_fixed_s1_seed7,Y2,fixed,1,7,once,13.758620689655173,2.622064169890368,2000.0,4000.0,40.0,50.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.7870413916552934,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.7870413916552934,0.0,,0.0,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
