case,id,mode,ssu,x,y,n_A,n_B,input_counts_A_B,A_total_length_k,A_nql,A_V_MB,A_C_ms,A_B_GB_s,A_constructed,A_extrapolated,B_total_length_k,B_nql,B_V_MB,B_C_ms,B_B_GB_s,B_constructed,B_extrapolated,seed,strategy,warm_start_ms,warm_end_ms,full_makespan_ms,pair_complete,pair_matched,pair_plot_eligible,strict_underload_full_both_audits,warm_all_npus_active,native_invariants_all_pass,request_count,fleet_pct,A_pct,B_pct,slo_all_pct,slo_warm_pct,full_fleet_utilization_pct,full_internal_stall_card_ms,full_internal_stall_count,full_layer0_stall_card_ms,full_layer0_stall_count,full_ordinary_demand_max_ssu_GB_s,full_ordinary_demand_peak_total_GB_s,full_ordinary_demand_any_overload_ms,full_ordinary_demand_any_ge36_ms,full_ordinary_demand_any_ge36_pct,full_ordinary_pending_demand_max_ssu_GB_s,full_ordinary_pending_demand_peak_total_GB_s,full_ordinary_pending_demand_any_overload_ms,full_ordinary_pending_demand_any_ge36_ms,full_ordinary_pending_demand_any_ge36_pct,warm_fleet_utilization_pct,warm_internal_stall_card_ms,warm_internal_stall_count,warm_layer0_stall_card_ms,warm_layer0_stall_count,warm_ordinary_demand_max_ssu_GB_s,warm_ordinary_demand_peak_total_GB_s,warm_ordinary_demand_any_overload_ms,warm_ordinary_demand_any_ge36_ms,warm_ordinary_demand_any_ge36_pct,warm_ordinary_pending_demand_max_ssu_GB_s,warm_ordinary_pending_demand_peak_total_GB_s,warm_ordinary_pending_demand_any_overload_ms,warm_ordinary_pending_demand_any_ge36_ms,warm_ordinary_pending_demand_any_ge36_pct,slo_all_count,slo_warm_admitted_count,source_directory
Y1792_random_s1_seed7,Y1792,random,1,10.549158179172728,9.828682251993717,,,1:12,200.0,1792,285.835264,61.91614111525944,4.616490285916009,True,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,7,baseline,2000.0,4000.0,7097.953258668756,True,True,True,True,True,True,624,94.68330067794393,99.23791854152957,91.2509225181507,99.19871794871796,98.88268156424581,92.9917043740738,2899.8574329354656,904,536.1381833057292,145,36.301337351058,36.301337351058,0.0,154.6547659704006,2.1788642490920913,35.040167478517866,35.040167478517866,0.0,0.0,0.0,94.68330067794393,680.0319896439976,210,170.63990188497132,44,36.301337351058,36.301337351058,0.0,142.2101755040976,7.110508775204881,30.423677192601858,30.423677192601858,0.0,0.0,0.0,624,179,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y1792_random_s1_seed7/baseline
Y1792_random_s1_seed7,Y1792,random,1,10.549158179172728,9.828682251993717,,,1:12,200.0,1792,285.835264,61.91614111525944,4.616490285916009,True,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,7,once,2000.0,4000.0,6818.970610078198,True,True,True,True,True,True,624,97.59462782169395,97.05684349389992,98.027488986034,100.0,100.0,96.79624811926708,581.5129125514325,253,790.4480157591825,90,36.301337351058,36.301337351058,0.0,327.18093450200536,4.798098616504425,36.301337351058,36.301337351058,0.0,0.8730054326999834,0.012802598553654303,97.59462782169395,144.45882236880016,71,240.40072616016778,27,36.301337351058,36.301337351058,0.0,149.03913139869337,7.451956569934668,35.040167478517866,35.040167478517866,0.0,0.0,0.0,624,186,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y1792_random_s1_seed7/once
Y1792_random_s1_seed19,Y1792,random,1,10.549158179172728,9.828682251993717,,,1:12,200.0,1792,285.835264,61.91614111525944,4.616490285916009,True,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,19,baseline,2000.0,4000.0,7143.0961687637855,True,True,True,True,True,True,624,92.59492186004694,99.08632100690271,87.15113618606732,98.23717948717949,98.79518072289156,92.40401577924561,3191.1518263069283,902,664.7721135625181,176,36.301337351058,36.301337351058,0.0,298.50521154499245,4.178933119371022,35.040167478517866,35.040167478517866,0.0,0.0,0.0,92.59492186004694,951.3849268429772,250,233.42757554951254,55,36.301337351058,36.301337351058,0.0,101.91840457593389,5.095920228796694,35.040167478517866,35.040167478517866,0.0,0.0,0.0,624,166,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y1792_random_s1_seed19/baseline
Y1792_random_s1_seed19,Y1792,random,1,10.549158179172728,9.828682251993717,,,1:12,200.0,1792,285.835264,61.91614111525944,4.616490285916009,True,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,19,once,2000.0,4000.0,6852.275025337158,True,True,True,True,True,True,624,97.70289152918683,98.36855314043484,97.15320366800675,100.0,100.0,96.3257850349697,707.5097857962945,317,800.3919983091055,100,36.61662981919304,36.61662981919304,0.0,738.8867685144559,10.783086869431365,35.670752414787934,35.670752414787934,0.0,0.0,0.0,97.70289152918683,209.7236276307358,92,157.8137276993716,28,36.61662981919304,36.61662981919304,0.0,266.4376887153362,13.32188443576681,35.670752414787934,35.670752414787934,0.0,0.0,0.0,624,183,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y1792_random_s1_seed19/once
Y1792_random_s1_seed43,Y1792,random,1,10.549158179172728,9.828682251993717,,,1:12,200.0,1792,285.835264,61.91614111525944,4.616490285916009,True,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,43,baseline,2000.0,4000.0,7175.902769449126,True,True,True,True,True,True,624,93.22718089590978,99.33454256807345,87.84583262009379,97.59615384615384,95.0920245398773,91.98156556708595,3088.0342893149327,936,855.8220136761153,207,36.61662981919304,36.61662981919304,0.0,93.97323757086224,1.3095667624002143,35.040167478517866,35.040167478517866,0.0,0.0,0.0,93.22718089590978,878.0199833916072,241,205.63107326282807,52,36.61662981919304,36.61662981919304,0.0,87.53380747531946,4.376690373765974,34.72487501038283,34.72487501038283,0.0,0.0,0.0,624,163,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y1792_random_s1_seed43/baseline
Y1792_random_s1_seed43,Y1792,random,1,10.549158179172728,9.828682251993717,,,1:12,200.0,1792,285.835264,61.91614111525944,4.616490285916009,True,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,43,once,2000.0,4000.0,6811.634017009825,True,True,True,True,True,True,624,98.23841236553305,98.15149599160418,98.32235362075346,100.0,100.0,96.90050426121815,689.2243899993953,311,632.3970824615006,88,36.301337351058,36.301337351058,0.0,276.91806744746737,4.0653691427923935,35.3554599466529,35.3554599466529,0.0,0.0,0.0,98.23841236553305,117.93978534491862,53,163.91423616979455,23,36.301337351058,36.301337351058,0.0,253.694372777456,12.6847186388728,30.738969660736892,30.738969660736892,0.0,0.0,0.0,624,175,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y1792_random_s1_seed43/once
Y3072_random_s1_seed7,Y3072,random,1,10.482643940968613,16.832693261110332,,,1:12,200.0,3072,284.033024,106.03816306029977,2.6785924595702544,True,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,7,baseline,2000.0,4000.0,7499.91791147745,True,True,True,True,True,True,520,97.95793655442229,99.73137430286957,95.11103507210582,99.61538461538461,100.0,96.87177987787287,1262.9482395723753,424,361.7007862174203,122,32.78697718403708,32.78697718403708,0.0,0.0,0.0,32.78697718403708,32.78697718403708,0.0,0.0,0.0,97.95793655442229,271.2929147210866,100,55.4372365713466,21,32.78697718403708,32.78697718403708,0.0,0.0,0.0,26.863174008045384,26.863174008045384,0.0,0.0,0.0,520,125,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y3072_random_s1_seed7/baseline
Y3072_random_s1_seed7,Y3072,random,1,10.482643940968613,16.832693261110332,,,1:12,200.0,3072,284.033024,106.03816306029977,2.6785924595702544,True,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,7,once,2000.0,4000.0,7373.459355143776,True,True,True,True,True,True,520,99.47303406027505,99.44498825650712,99.51938687415802,100.0,100.0,98.53317988603641,218.20818183183718,91,332.99522621059896,45,32.78697718403708,32.78697718403708,0.0,0.0,0.0,32.78697718403708,32.78697718403708,0.0,0.0,0.0,99.47303406027505,28.98802551082963,18,55.32652484516166,10,31.164371825826358,31.164371825826358,0.0,0.0,0.0,26.863174008045384,26.863174008045384,0.0,0.0,0.0,520,129,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y3072_random_s1_seed7/once
Y3072_random_s1_seed19,Y3072,random,1,10.482643940968613,16.832693261110332,,,1:12,200.0,3072,284.033024,106.03816306029977,2.6785924595702544,True,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,19,baseline,2000.0,4000.0,7549.972790671712,True,True,True,True,True,True,520,96.58266235765282,99.66713468661474,91.51730251796289,99.61538461538461,98.36065573770492,96.22953845878955,1459.6207434430078,404,324.63736484425846,104,32.78697718403708,32.78697718403708,0.0,0.0,0.0,32.78697718403708,32.78697718403708,0.0,0.0,0.0,96.58266235765282,451.91364390773356,109,94.86037886781651,29,32.78697718403708,32.78697718403708,0.0,0.0,0.0,32.78697718403708,32.78697718403708,0.0,0.0,0.0,520,122,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y3072_random_s1_seed19/baseline
Y3072_random_s1_seed19,Y3072,random,1,10.482643940968613,16.832693261110332,,,1:12,200.0,3072,284.033024,106.03816306029977,2.6785924595702544,True,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,19,once,2000.0,4000.0,7373.608442123537,True,True,True,True,True,True,520,99.14874124902092,99.05007339611525,99.33522217331756,100.0,100.0,98.53118764379677,221.16393771271737,97,392.22971273846224,52,32.78697718403708,32.78697718403708,0.0,0.0,0.0,32.78697718403708,32.78697718403708,0.0,0.0,0.0,99.14874124902092,34.55304114738965,12,101.64835900926391,14,32.78697718403708,32.78697718403708,0.0,0.0,0.0,28.485779366256104,28.485779366256104,0.0,0.0,0.0,520,120,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y3072_random_s1_seed19/once
Y3072_random_s1_seed43,Y3072,random,1,10.482643940968613,16.832693261110332,,,1:12,200.0,3072,284.033024,106.03816306029977,2.6785924595702544,True,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,43,baseline,2000.0,4000.0,7546.974260386634,True,True,True,True,True,True,520,98.0270850914748,99.72391947917323,95.1847779305166,99.61538461538461,100.0,96.26777195150243,1584.8551419523878,504,316.98774198739704,95,34.4095825422478,34.4095825422478,0.0,0.0,0.0,34.4095825422478,34.4095825422478,0.0,0.0,0.0,98.0270850914748,264.5732264962878,124,51.093158867743114,21,29.541766467615638,29.541766467615638,0.0,0.0,0.0,24.18458154847513,24.18458154847513,0.0,0.0,0.0,520,125,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y3072_random_s1_seed43/baseline
Y3072_random_s1_seed43,Y3072,random,1,10.482643940968613,16.832693261110332,,,1:12,200.0,3072,284.033024,106.03816306029977,2.6785924595702544,True,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,43,once,2000.0,4000.0,7369.503354815374,True,True,True,True,True,True,520,99.18701706108206,98.77926280776276,99.91628277847605,100.0,100.0,98.58607317792053,117.82025194064249,34,388.72766422350503,54,34.4095825422478,34.4095825422478,0.0,0.0,0.0,34.4095825422478,34.4095825422478,0.0,0.0,0.0,99.18701706108206,4.803581858659982,4,125.2736883682096,12,29.541766467615638,29.541766467615638,0.0,0.0,0.0,19.883383730694156,19.883383730694156,0.0,0.0,0.0,520,126,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y3072_random_s1_seed43/once
Y4096_random_s1_seed7,Y4096,random,1,10.429432550405322,22.43590328485972,,,1:12,200.0,4096,282.591232,141.33578827944143,1.9994315342217222,False,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,7,baseline,2000.0,4000.0,7105.15691698948,True,True,True,True,True,True,416,98.73821298455906,99.76586277343647,96.74364952975317,100.0,100.0,97.70040639913013,854.5171424376017,288,210.08379089686485,78,32.107816258688544,32.107816258688544,0.0,0.0,0.0,32.107816258688544,32.107816258688544,0.0,0.0,0.0,98.73821298455906,145.26763200335085,76,56.618290467198676,18,27.504283691570038,27.504283691570038,0.0,0.0,0.0,21.505989088904876,21.505989088904876,0.0,0.0,0.0,416,113,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y4096_random_s1_seed7/baseline
Y4096_random_s1_seed7,Y4096,random,1,10.429432550405322,22.43590328485972,,,1:12,200.0,4096,282.591232,141.33578827944143,1.9994315342217222,False,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,7,once,2000.0,4000.0,6993.5717726273215,True,True,True,True,True,True,416,99.83927144799631,99.7618643893787,99.99022561473522,100.0,100.0,99.25925419632561,88.97363977727268,28,245.005929461903,42,32.107816258688544,32.107816258688544,0.0,0.0,0.0,32.107816258688544,32.107816258688544,0.0,0.0,0.0,99.83927144799631,0.0,0,25.71656832058943,10,27.504283691570045,27.504283691570045,0.0,0.0,0.0,18.901888056008094,18.901888056008094,0.0,0.0,0.0,416,117,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y4096_random_s1_seed7/once
Y4096_random_s1_seed19,Y4096,random,1,10.429432550405322,22.43590328485972,,,1:12,200.0,4096,282.591232,141.33578827944143,1.9994315342217222,False,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,19,baseline,2000.0,4000.0,7065.571330844135,True,True,True,True,True,True,416,98.72528159509312,99.56724818251803,95.5858751259682,100.0,100.0,98.24778292012877,522.484420729263,252,236.78643306709375,78,32.107816258688544,32.107816258688544,0.0,0.0,0.0,32.107816258688544,32.107816258688544,0.0,0.0,0.0,98.72528159509312,120.56441534493342,56,83.39052944016612,19,22.90075112445154,22.90075112445154,0.0,0.0,0.0,16.90245652178637,16.90245652178637,0.0,0.0,0.0,416,76,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y4096_random_s1_seed19/baseline
Y4096_random_s1_seed19,Y4096,random,1,10.429432550405322,22.43590328485972,,,1:12,200.0,4096,282.591232,141.33578827944143,1.9994315342217222,False,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,19,once,2000.0,4000.0,7002.506388730853,True,True,True,True,True,True,416,99.7139354297057,99.64124014408348,100.0,100.0,100.0,99.13260763840212,98.58227892856254,35,238.32908926570133,42,32.107816258688544,32.107816258688544,0.0,0.0,0.0,32.107816258688544,32.107816258688544,0.0,0.0,0.0,99.7139354297057,0.0,0,45.7703312470876,10,22.90075112445154,22.90075112445154,0.0,0.0,0.0,12.903593453342927,12.903593453342927,0.0,0.0,0.0,416,76,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y4096_random_s1_seed19/once
Y4096_random_s1_seed43,Y4096,random,1,10.429432550405322,22.43590328485972,,,1:12,200.0,4096,282.591232,141.33578827944143,1.9994315342217222,False,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,43,baseline,2000.0,4000.0,7114.064047011807,True,True,True,True,True,True,416,98.20414359306235,99.79836021868662,94.48412654680764,99.27884615384616,100.0,97.57808107041774,706.5265178111558,244,210.96941830343948,69,32.107816258688544,32.107816258688544,0.0,0.0,0.0,32.107816258688544,32.107816258688544,0.0,0.0,0.0,98.20414359306235,229.80699189399616,81,57.53003321602728,20,27.504283691570045,27.504283691570045,0.0,0.0,0.0,19.204222805345623,19.204222805345623,0.0,0.0,0.0,416,101,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y4096_random_s1_seed43/baseline
Y4096_random_s1_seed43,Y4096,random,1,10.429432550405322,22.43590328485972,,,1:12,200.0,4096,282.591232,141.33578827944143,1.9994315342217222,False,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,43,once,2000.0,4000.0,7023.985739463962,True,True,True,True,True,True,416,99.57615494234277,99.43105189150282,99.92082139978965,100.0,100.0,98.829460091193,99.87181576264166,36,278.0254765342453,42,32.107816258688544,32.107816258688544,0.0,0.0,0.0,32.107816258688544,32.107816258688544,0.0,0.0,0.0,99.57615494234277,3.753294153988918,3,64.0619150711691,11,27.504283691570045,27.504283691570045,0.0,0.0,0.0,23.505420623126597,23.505420623126597,0.0,0.0,0.0,416,106,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y4096_random_s1_seed43/once
