policy,request_id,layer,npu,role,profile,release_ms,deadline_ms,ready_ms,compute_start_ms,payload_MiB,budget_C_ms,budget_gib_s,stall_ms,own_D_over_C_gib_s,display_cohort,deadline_inside_display,ssd_before_deadline_MiB,link_before_deadline_MiB,ssd_deficit_at_deadline_MiB,link_deficit_at_deadline_MiB,ssd_mean_during_budget_gib_s,link_mean_during_budget_gib_s,ssd_mean_during_stall_gib_s,link_mean_during_stall_gib_s
baseline,27000049,0,27,short,32K/1024,3869.2817905113225,3876.5390220904023,3871.8792178794865,3876.5390220904023,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,27000049,1,27,short,32K/1024,3876.5390220904023,3883.796253669482,3878.3458915972383,3883.796253669482,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,27000049,2,27,short,32K/1024,3883.796253669482,3891.053485248562,3900.2904360965285,3900.2904360965285,42.625,7.257231579079756,5.735792789428711,9.236950847966455,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.506462927824726,4.506462927824726
baseline,27000049,3,27,short,32K/1024,3900.2904360965285,3907.5476676756084,3902.8878634646926,3907.5476676756084,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,27000049,4,27,short,32K/1024,3907.5476676756084,3914.8048992546883,3908.5500123533434,3914.8048992546883,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,27000049,5,27,short,32K/1024,3914.8048992546883,3922.062130833768,3931.302110167775,3931.302110167775,42.625,7.257231579079756,5.735792789428711,9.239979334006875,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.50498589421077,4.50498589421077
baseline,27000049,6,27,short,32K/1024,3931.302110167775,3938.559341746855,3933.899537535939,3938.559341746855,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,27000049,7,27,short,32K/1024,3938.559341746855,3945.8165733259348,3939.5649433581834,3945.8165733259348,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,27000050,0,27,short,32K/1024,3945.8165733259348,3953.0738049050146,3962.490562486091,3962.490562486091,42.625,7.257231579079756,5.735792789428711,9.416757581076581,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.4204150105923254,4.4204150105923254
baseline,27000050,1,27,short,32K/1024,3962.490562486091,3969.747794065171,3965.3525483747635,3969.747794065171,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,27000050,2,27,short,32K/1024,3969.747794065171,3977.005025644251,3970.584809763414,3977.005025644251,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,27000050,3,27,short,32K/1024,3977.005025644251,3984.262257223331,3993.5025007811146,3993.5025007811146,42.625,7.257231579079756,5.735792789428711,9.240243557783742,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.504857074620652,4.504857074620652
baseline,27000050,4,27,short,32K/1024,3993.5025007811146,4000.7597323601944,3996.3683828367784,4000.7597323601944,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,False,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000039,0,28,short,32K/1024,3201.6196092857194,3208.8768408647993,3202.4568249839626,3208.8768408647993,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000039,1,28,short,32K/1024,3208.8768408647993,3216.134072443879,3225.3744910112837,3225.3744910112837,42.625,7.257231579079756,5.735792789428711,9.240418567404504,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.5047717545323405,4.5047717545323405
baseline,28000039,2,28,short,32K/1024,3225.3744910112837,3232.6317225903636,3228.1558104937058,3232.6317225903636,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000039,3,28,short,32K/1024,3232.6317225903636,3239.8889541694434,3233.469138288607,3239.8889541694434,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000039,4,28,short,32K/1024,3239.8889541694434,3247.1461857485233,3256.7390823432715,3256.7390823432715,42.625,7.257231579079756,5.735792789428711,9.592896594748254,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.339250001432168,4.339250001432168
baseline,28000039,5,28,short,32K/1024,3256.7390823432715,3263.9963139223514,3259.5244979926856,3263.9963139223514,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000039,6,28,short,32K/1024,3263.9963139223514,3271.2535455014313,3264.833329620594,3271.2535455014313,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000039,7,28,short,32K/1024,3271.2535455014313,3278.510777080511,3287.951925178892,3287.951925178892,42.625,7.257231579079756,5.735792789428711,9.441148098380836,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.408995190917393,4.408995190917393
baseline,28000040,0,28,short,32K/1024,3287.951925178892,3295.209156757972,3291.362569710142,3295.209156757972,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000040,1,28,short,32K/1024,3295.209156757972,3302.4663883370517,3296.0461724562147,3302.4663883370517,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000040,2,28,short,32K/1024,3302.4663883370517,3309.7236199161316,3318.5161540522295,3318.5161540522295,42.625,7.257231579079756,5.735792789428711,8.792534136097856,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.734241109352541,4.734241109352541
baseline,28000040,3,28,short,32K/1024,3318.5161540522295,3325.7733856313093,3322.1872609369957,3325.7733856313093,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000040,4,28,short,32K/1024,3325.7733856313093,3333.030617210389,3326.610401329552,3333.030617210389,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000040,5,28,short,32K/1024,3333.030617210389,3340.287848789469,3339.507281346132,3340.287848789469,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000040,6,28,short,32K/1024,3340.287848789469,3347.545080368549,3342.1936674545304,3347.545080368549,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000040,7,28,short,32K/1024,3347.545080368549,3354.802311947629,3348.3820960667917,3354.802311947629,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000041,0,28,short,32K/1024,3354.802311947629,3362.0595435267087,3355.6393276458716,3362.0595435267087,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000041,1,28,short,32K/1024,3362.0595435267087,3369.3167751057886,3362.8965592249515,3369.3167751057886,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000041,2,28,short,32K/1024,3369.3167751057886,3376.5740066848684,3371.3277061515237,3376.5740066848684,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000041,3,28,short,32K/1024,3376.5740066848684,3383.8312382639483,3378.388729292291,3383.8312382639483,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000041,4,28,short,32K/1024,3383.8312382639483,3391.088469843028,3386.7147638381894,3391.088469843028,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000041,5,28,short,32K/1024,3391.088469843028,3398.345701422108,3396.932065699716,3398.345701422108,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000041,6,28,short,32K/1024,3398.345701422108,3405.602933001188,3399.3574502212005,3405.602933001188,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000041,7,28,short,32K/1024,3405.602933001188,3412.860164580268,3409.2055284327967,3412.860164580268,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000042,0,28,short,32K/1024,3412.860164580268,3420.1173961593477,3414.0493583058537,3420.1173961593477,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000042,1,28,short,32K/1024,3420.1173961593477,3427.3746277384275,3422.114391264838,3427.3746277384275,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000042,2,28,short,32K/1024,3427.3746277384275,3434.6318593175074,3433.8512918741703,3434.6318593175074,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000042,3,28,short,32K/1024,3434.6318593175074,3441.8890908965873,3436.2766763956547,3441.8890908965873,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000042,4,28,short,32K/1024,3441.8890908965873,3449.146322475667,3447.1182504966337,3449.146322475667,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000042,5,28,short,32K/1024,3449.146322475667,3456.403554054747,3449.98333817391,3456.403554054747,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000042,6,28,short,32K/1024,3456.403554054747,3463.660785633827,3457.24056975299,3463.660785633827,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000042,7,28,short,32K/1024,3463.660785633827,3470.9180172129068,3464.7066867337066,3470.9180172129068,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000043,0,28,short,32K/1024,3470.9180172129068,3478.1752487919866,3472.7327398203292,3478.1752487919866,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000043,1,28,short,32K/1024,3478.1752487919866,3485.4324803710665,3479.0122644902294,3485.4324803710665,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000043,2,28,short,32K/1024,3485.4324803710665,3492.6897119501464,3486.2694960693093,3492.6897119501464,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000043,3,28,short,32K/1024,3492.6897119501464,3499.9469435292262,3493.614847155225,3499.9469435292262,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000043,4,28,short,32K/1024,3499.9469435292262,3507.204175108306,3500.872078734305,3507.204175108306,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000043,5,28,short,32K/1024,3507.204175108306,3514.461406687386,3508.041190806549,3514.461406687386,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000043,6,28,short,32K/1024,3514.461406687386,3521.718638266466,3515.298422385629,3521.718638266466,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000043,7,28,short,32K/1024,3521.718638266466,3528.9758698455457,3522.5556539647087,3528.9758698455457,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000044,0,28,short,32K/1024,3528.9758698455457,3536.2331014246256,3529.8128855437885,3536.2331014246256,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000044,1,28,short,32K/1024,3536.2331014246256,3543.4903330037055,3537.0701171228684,3543.4903330037055,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000044,2,28,short,32K/1024,3543.4903330037055,3550.7475645827853,3544.3273487019483,3550.7475645827853,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000044,3,28,short,32K/1024,3550.7475645827853,3558.004796161865,3551.584580281028,3558.004796161865,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000044,4,28,short,32K/1024,3558.004796161865,3565.262027740945,3558.841811860108,3565.262027740945,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000044,5,28,short,32K/1024,3565.262027740945,3572.519259320025,3566.099043439188,3572.519259320025,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000044,6,28,short,32K/1024,3572.519259320025,3579.776490899105,3573.3562750182678,3579.776490899105,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000044,7,28,short,32K/1024,3579.776490899105,3587.0337224781847,3583.1667875208873,3587.0337224781847,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000045,0,28,short,32K/1024,3587.0337224781847,3594.2909540572646,3587.8707381764275,3594.2909540572646,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000045,1,28,short,32K/1024,3594.2909540572646,3601.5481856363444,3595.1279697555074,3601.5481856363444,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000045,2,28,short,32K/1024,3601.5481856363444,3608.8054172154243,3602.3852013345872,3608.8054172154243,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000045,3,28,short,32K/1024,3608.8054172154243,3616.062648794504,3611.9680486607376,3616.062648794504,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000045,4,28,short,32K/1024,3616.062648794504,3623.319880373584,3616.899664492747,3623.319880373584,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000045,5,28,short,32K/1024,3623.319880373584,3630.577111952664,3624.156896071827,3630.577111952664,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000045,6,28,short,32K/1024,3630.577111952664,3637.834343531744,3631.4141276509067,3637.834343531744,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000045,7,28,short,32K/1024,3637.834343531744,3645.0915751108237,3640.578551519775,3645.0915751108237,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000046,0,28,short,32K/1024,3645.0915751108237,3652.3488066899035,3645.9285908090665,3652.3488066899035,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000046,1,28,short,32K/1024,3652.3488066899035,3659.6060382689834,3653.1858223881463,3659.6060382689834,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000046,2,28,short,32K/1024,3659.6060382689834,3666.8632698480633,3660.443053967226,3666.8632698480633,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000046,3,28,short,32K/1024,3666.8632698480633,3674.120501427143,3682.330573203156,3682.330573203156,42.625,7.257231579079756,5.735792789428711,8.210071776012683,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,5.070111163232259,5.070111163232259
baseline,28000046,4,28,short,32K/1024,3682.330573203156,3689.5878047822357,3685.737860800812,3689.5878047822357,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000046,5,28,short,32K/1024,3689.5878047822357,3696.8450363613156,3691.402966623056,3696.8450363613156,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000046,6,28,short,32K/1024,3696.8450363613156,3704.1022679403954,3710.9234151990368,3710.9234151990368,42.625,7.257231579079756,5.735792789428711,6.821147258641304,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,6.1024890658630095,6.1024890658630095
baseline,28000046,7,28,short,32K/1024,3710.9234151990368,3718.1806467781166,3713.348799720521,3718.1806467781166,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000047,0,28,short,32K/1024,3718.1806467781166,3725.4378783571965,3719.99886555253,3725.4378783571965,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000047,1,28,short,32K/1024,3725.4378783571965,3732.6951099362764,3740.038861023212,3740.038861023212,42.625,7.257231579079756,5.735792789428711,7.343751086935754,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,5.668217246163338,5.668217246163338
baseline,28000047,2,28,short,32K/1024,3740.038861023212,3747.296092602292,3744.3609130251652,3747.296092602292,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000047,3,28,short,32K/1024,3747.296092602292,3754.553324181372,3748.132808300534,3754.553324181372,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000047,4,28,short,32K/1024,3754.553324181372,3761.8105557604517,3755.390039879614,3761.8105557604517,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000047,5,28,short,32K/1024,3761.8105557604517,3769.0677873395316,3775.548426110083,3775.548426110083,42.625,7.257231579079756,5.735792789428711,6.480638770551195,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,6.423128650782615,6.423128650782615
baseline,28000047,6,28,short,32K/1024,3775.548426110083,3782.8056576891627,3778.1466927116453,3782.8056576891627,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000047,7,28,short,32K/1024,3782.8056576891627,3790.0628892682425,3784.624476463577,3790.0628892682425,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000048,0,28,short,32K/1024,3790.0628892682425,3797.3201208473224,3806.561039414728,3806.561039414728,42.625,7.257231579079756,5.735792789428711,9.240918567405515,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.504528014057257,4.504528014057257
baseline,28000048,1,28,short,32K/1024,3806.561039414728,3813.818270993808,3809.1618237164857,3813.818270993808,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000048,2,28,short,32K/1024,3813.818270993808,3821.0755025728877,3815.6366897682215,3821.0755025728877,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000048,3,28,short,32K/1024,3821.0755025728877,3828.3327341519675,3837.573552719373,3837.573552719373,42.625,7.257231579079756,5.735792789428711,9.240818567405313,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.504576760042154,4.504576760042154
baseline,28000048,4,28,short,32K/1024,3837.573552719373,3844.8307842984527,3840.1743370211307,3844.8307842984527,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000048,5,28,short,32K/1024,3844.8307842984527,3852.0880158775326,3846.648963839469,3852.0880158775326,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000048,6,28,short,32K/1024,3852.0880158775326,3859.3452474566125,3868.5853267906195,3868.5853267906195,42.625,7.257231579079756,5.735792789428711,9.240079334007078,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.504937139370682,4.504937139370682
baseline,28000048,7,28,short,32K/1024,3868.5853267906195,3875.8425583696994,3871.1861110923774,3875.8425583696994,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000049,0,28,short,32K/1024,3875.8425583696994,3883.0997899487793,3877.656880977121,3883.0997899487793,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000049,1,28,short,32K/1024,3883.0997899487793,3890.357021527859,3899.5973293094194,3899.5973293094194,42.625,7.257231579079756,5.735792789428711,9.240307781560205,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.504825764090679,4.504825764090679
baseline,28000049,2,28,short,32K/1024,3899.5973293094194,3906.8545608884992,3902.195595910982,3906.8545608884992,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000049,3,28,short,32K/1024,3906.8545608884992,3914.111792467579,3907.861001733226,3914.111792467579,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000049,4,28,short,32K/1024,3914.111792467579,3921.369024046659,3930.6098426140643,3930.6098426140643,42.625,7.257231579079756,5.735792789428711,9.240818567405313,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.504576760042154,4.504576760042154
baseline,28000049,5,28,short,32K/1024,3930.6098426140643,3937.867074193144,3933.2080092156266,3937.867074193144,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000049,6,28,short,32K/1024,3937.867074193144,3945.124305772224,3938.7037898913864,3945.124305772224,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000049,7,28,short,32K/1024,3945.124305772224,3952.381537351304,3945.961021470466,3952.381537351304,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000050,0,28,short,32K/1024,3952.381537351304,3959.638768930384,3964.4879379743725,3964.4879379743725,42.625,7.257231579079756,5.735792789428711,4.849169043988695,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,8.584146311439053,8.584146311439053
baseline,28000050,1,28,short,32K/1024,3964.4879379743725,3971.7451695534523,3967.3532807966385,3971.7451695534523,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000050,2,28,short,32K/1024,3971.7451695534523,3979.002401132532,3972.5819852516947,3979.002401132532,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,28000050,3,28,short,32K/1024,3979.002401132532,3986.259632711612,3995.2321608152943,3995.2321608152943,42.625,7.257231579079756,5.735792789428711,8.97252810368218,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.639269566112295,4.639269566112295
baseline,28000050,4,28,short,32K/1024,3995.2321608152943,4002.489392394374,3998.0981428709583,4002.489392394374,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,False,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,29000039,0,29,short,32K/1024,3201.7950482993897,3209.0522798784696,3202.631763997632,3209.0522798784696,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,29000039,1,29,short,32K/1024,3209.0522798784696,3216.3095114575494,3225.549890791557,3225.549890791557,42.625,7.257231579079756,5.735792789428711,9.240379334007685,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.504790881181955,4.504790881181955
baseline,29000039,2,29,short,32K/1024,3225.549890791557,3232.807122370637,3228.3278533403854,3232.807122370637,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
