case,strategy,seed,order_mode,npu,ssu,complete_native_run,has_extended_windows,request_count,makespan_ms,input_fingerprint,manifest_sha256,source_unchanged_during_run,current_source_files_match,window,full_2s_bin,start_ms,end_ms,available,first_npu_finishes_ms,ends_before_first_npu_finishes,duration_ms,U_percent,SLO_1p5_percent,admitted_count,passed_count,completed_after_window_count,all_npus_active,mixed_npu_count,all_npus_compute_AB,missing_A_npu_ids,missing_B_npu_ids,inactive_npu_ids,nominal_strict_under40,nominal_peak_GB_s,any_ssu_over40_percent,any_ssu_at_or_above40_percent,internal_stall_card_ms,layer0_stall_card_ms,per_npu_U_percent,valid_all_active_mixed_underload_window,A_compute_card_ms,A_active_card_ms,A_wait_card_ms,A_active_U_percent,A_admitted_count,A_passed_count,A_SLO_1p5_percent,B_compute_card_ms,B_active_card_ms,B_wait_card_ms,B_active_U_percent,B_admitted_count,B_passed_count,B_SLO_1p5_percent,SSU0_nominal_peak_GB_s,SSU0_nominal_mean_GB_s,SSU0_over40_percent,SSU1_nominal_peak_GB_s,SSU1_nominal_mean_GB_s,SSU1_over40_percent,SSU2_nominal_peak_GB_s,SSU2_nominal_mean_GB_s,SSU2_over40_percent,SSU3_nominal_peak_GB_s,SSU3_nominal_mean_GB_s,SSU3_over40_percent
I2_A3328_B2500_s1_r14_random_seed7,asu_baseline,7,random,16,1,True,True,800,15418.011069096037,cfcd2439634f5629d944986196cdbe3160829f831bbbbdacd3b4bac8465be040,417b6bdbf4ff4aebc3b0e52dbe61ff002787c35c1ffc436d325fa16acb8aa15b,True,True,consecutive_2s,True,6000.0,8000.0,True,15199.148796275906,True,2000.0,97.90592149896209,100.0,88,88,16,True,15,False,,5,,True,39.44360932823404,0.0,0.0,572.5994589971451,97.50566133498614,"[98.45378714564131, 96.82088449841103, 98.61779351943679, 97.83236016050805, 94.9991328218466, 100.0, 98.3666573163302, 99.72549550309459, 99.18091531588742, 97.2278983704703, 97.98229186459749, 99.71854799905931, 100.0, 94.87220633844062, 96.10142400726617, 96.5953491224035]",False,22136.414573513553,22194.824614571724,58.410041058170464,99.73683035539815,21,21,100.0,9193.480306154315,9805.175385428276,611.6950792739608,93.76150802786233,67,67,100.0,39.44360932823404,39.3404201265892,0.0,,,,,,,,,
I2_A3328_B2500_s1_r14_random_seed7,asu_baseline,7,random,16,1,True,True,800,15418.011069096037,cfcd2439634f5629d944986196cdbe3160829f831bbbbdacd3b4bac8465be040,417b6bdbf4ff4aebc3b0e52dbe61ff002787c35c1ffc436d325fa16acb8aa15b,True,True,consecutive_2s,True,8000.0,10000.0,True,15199.148796275906,True,2000.0,96.0160308600652,100.0,98,98,16,True,14,False,"3,12",,,True,39.408058567130816,0.0,0.0,1108.2749399992117,166.59518477992424,"[96.89824288826685, 93.77758989007452, 95.17650420714462, 89.38185338656795, 99.15569724362695, 95.75396771051638, 97.5428498287374, 97.10533198698523, 99.018591705784, 99.87676988603744, 98.2422178934933, 99.41056243725434, 89.67449866318874, 94.77120968822892, 94.63241312239707, 95.83819322273949]",False,19860.04371612982,19955.178009855634,95.1342937258105,99.52326010983802,23,23,100.0,10865.086159091043,12044.821990144368,1179.7358310533255,90.20545233446671,75,75,100.0,39.408058567130816,39.300609555889245,0.0,,,,,,,,,
I2_A3328_B2500_s1_r14_random_seed7,asu_baseline,7,random,16,1,True,True,800,15418.011069096037,cfcd2439634f5629d944986196cdbe3160829f831bbbbdacd3b4bac8465be040,417b6bdbf4ff4aebc3b0e52dbe61ff002787c35c1ffc436d325fa16acb8aa15b,True,True,consecutive_2s,True,10000.0,12000.0,True,15199.148796275906,True,2000.0,97.92095939911162,100.0,115,115,16,True,16,True,,,,True,39.37250780602759,0.0,0.0,559.8514882410545,105.441504043225,"[97.79193753498129, 98.53434898130928, 97.62521002316198, 98.11703248375525, 97.34121272970079, 96.80515610907268, 98.01244886265822, 98.88792081984539, 97.68498514996536, 98.40937015133541, 96.63156667902813, 95.84464962415741, 98.9286034574312, 99.84661976629904, 97.92652906315544, 98.34775894992917]",True,18033.12832693512,18085.0351484945,51.90682155938157,99.71298467969137,21,21,100.0,13301.578680780602,13914.9648515055,613.386170724898,95.59189565140343,94,94,100.0,39.37250780602759,39.26736705484267,0.0,,,,,,,,,
I2_A3328_B2500_s1_r14_random_seed7,asu_baseline,7,random,16,1,True,True,800,15418.011069096037,cfcd2439634f5629d944986196cdbe3160829f831bbbbdacd3b4bac8465be040,417b6bdbf4ff4aebc3b0e52dbe61ff002787c35c1ffc436d325fa16acb8aa15b,True,True,consecutive_2s,True,12000.0,14000.0,True,15199.148796275906,True,2000.0,98.05159141330844,100.0,108,108,16,True,16,True,,,,True,39.37250780602759,0.0,0.0,525.5469417541881,97.94380598711359,"[98.66612200440758, 95.99828763375162, 98.21945999395102, 99.39291500650806, 97.86814620205614, 98.63834923623972, 99.37499132304164, 96.57517071883885, 97.59200742715993, 99.66813034893913, 99.85696365319636, 96.54399812685297, 97.20996971908671, 97.46402915183806, 98.15841119310262, 97.59851087396446]",True,19443.125412726713,19487.271669525846,44.14625679913297,99.77346106962644,20,20,100.0,11933.383839531985,12512.728330474154,579.3444909421687,95.36995868813676,88,88,100.0,39.37250780602759,39.29229234262737,0.0,,,,,,,,,
I2_A3328_B2500_s1_r14_random_seed7,asu_baseline,7,random,16,1,True,True,800,15418.011069096037,cfcd2439634f5629d944986196cdbe3160829f831bbbbdacd3b4bac8465be040,417b6bdbf4ff4aebc3b0e52dbe61ff002787c35c1ffc436d325fa16acb8aa15b,True,True,consecutive_2s,False,14000.0,15418.011069096037,True,15199.148796275906,False,1418.0110690960373,90.77596361499518,100.0,64,64,0,False,14,False,7,4,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15",True,39.44360932823404,0.0,0.0,426.63511908034525,67.6448189685052,"[96.42241029204085, 92.00798348222538, 92.48298508486477, 94.28523808632909, 87.89303320023045, 93.35878800843771, 98.1330679886337, 86.8718636061983, 84.56554553134389, 91.32341072684486, 86.32820816267532, 97.16624457989523, 87.34730619795532, 88.90466740422434, 84.51043351927696, 90.81423196874641]",False,12220.517946833032,12267.0379472202,46.52000038716869,99.62077234465791,9,9,100.0,8374.893447394532,8822.653385056214,447.75993766168176,94.92488350023932,55,55,100.0,39.44360932823404,36.50952733585573,0.0,,,,,,,,,
I2_A3328_B2500_s1_r17_random_seed7,asu_baseline,7,random,16,1,True,True,1024,15802.44173628123,1360bf71f49feb1c0e15dd8b031549d54b927cc651a4fdd54d3a7200279de58d,200cf5f6ba12eb212a9256f94665d40ead8486d68d1c3d0c626143bad0d845f0,True,True,consecutive_2s,True,0.0,2000.0,True,15509.087904284479,True,2000.0,93.06452456853704,100.0,128,128,16,True,15,False,6,,,True,39.47916008933726,0.0,0.0,1614.9849451869263,604.3671928812244,"[89.0713481619886, 95.61845841211856, 92.61770662693023, 95.31724586491106, 95.92180201034158, 89.97322912846971, 85.16588578187067, 92.45789158693373, 94.55476265357473, 94.30050984145002, 94.87342314084596, 95.08897634534098, 90.26122468524305, 93.83937576146005, 92.8751177708327, 97.09543532428083]",False,15178.199614225805,15398.732507792789,220.53289356698457,98.56785035095986,22,22,100.0,14602.448247706045,16601.26749220721,1998.8192445011662,87.95983953972532,106,106,100.0,39.47916008933726,39.219617003127404,0.0,,,,,,,,,
I2_A3328_B2500_s1_r17_random_seed7,asu_baseline,7,random,16,1,True,True,1024,15802.44173628123,1360bf71f49feb1c0e15dd8b031549d54b927cc651a4fdd54d3a7200279de58d,200cf5f6ba12eb212a9256f94665d40ead8486d68d1c3d0c626143bad0d845f0,True,True,consecutive_2s,True,2000.0,4000.0,True,15509.087904284479,True,2000.0,98.24339641741331,100.0,115,115,16,True,15,False,6,,,True,39.44360932823404,0.0,0.0,446.3894753571901,115.72367107054743,"[97.45303510451437, 99.58394367369077, 98.85143566733493, 97.62692111464018, 98.81979952572613, 96.88653692202578, 96.18792911049971, 97.51488526978997, 97.32866187825526, 99.02212374001765, 98.66209933763567, 97.89744725315241, 99.94934619734894, 98.7391854370424, 99.27987744870018, 98.09111499823877]",False,18259.56479097763,18321.08173749994,61.51694652230526,99.66422863341964,19,19,100.0,13178.32206259463,13678.918262500063,500.5961999054323,96.34038167127741,96,96,100.0,39.44360932823404,39.27156287279015,0.0,,,,,,,,,
I2_A3328_B2500_s1_r17_random_seed7,asu_baseline,7,random,16,1,True,True,1024,15802.44173628123,1360bf71f49feb1c0e15dd8b031549d54b927cc651a4fdd54d3a7200279de58d,200cf5f6ba12eb212a9256f94665d40ead8486d68d1c3d0c626143bad0d845f0,True,True,consecutive_2s,True,4000.0,6000.0,True,15509.087904284479,True,2000.0,97.97527880549544,100.0,137,137,16,True,15,False,0,,,True,39.33695704492437,0.0,0.0,580.8251617095002,67.08562053196056,"[96.10343760224451, 98.35716283209186, 95.90840529680555, 97.41132567014752, 99.53530998626738, 99.75921712774407, 98.117834430535, 98.38419283052927, 96.10343760224451, 98.14550154329218, 98.53340499217329, 98.52671763459956, 98.2399246463694, 98.29811408141815, 96.35899530090416, 99.8214793105606]",False,14453.676546329167,14477.334070159448,23.657523830283026,99.83658922481423,16,16,100.0,16898.412671429374,17522.66592984055,624.2532584111777,96.4374527203187,121,121,100.0,39.33695704492437,39.20323879525881,0.0,,,,,,,,,
I2_A3328_B2500_s1_r17_random_seed7,asu_baseline,7,random,16,1,True,True,1024,15802.44173628123,1360bf71f49feb1c0e15dd8b031549d54b927cc651a4fdd54d3a7200279de58d,200cf5f6ba12eb212a9256f94665d40ead8486d68d1c3d0c626143bad0d845f0,True,True,consecutive_2s,True,6000.0,8000.0,True,15509.087904284479,True,2000.0,97.4954636114066,100.0,139,139,16,True,15,False,15,,,True,39.301406283821144,0.0,0.0,689.6302359322617,111.82140841762339,"[99.15039471562659, 97.57656376163705, 98.38040240010578, 98.4161924936875, 96.1071158893328, 96.45944618027335, 95.95241518152879, 99.35082198447445, 99.53812146152615, 97.56626166785992, 97.52490231028698, 95.63278510153569, 99.00529438803197, 96.42640501575406, 97.86306285663522, 94.9772323742095]",False,13546.140468187088,13583.922298082627,37.781829895538976,99.72186361886897,14,14,100.0,17652.40788746303,18416.077701917373,763.6698144543461,95.85324395989687,125,125,100.0,39.301406283821144,39.18735806102086,0.0,,,,,,,,,
I2_A3328_B2500_s1_r17_random_seed7,asu_baseline,7,random,16,1,True,True,1024,15802.44173628123,1360bf71f49feb1c0e15dd8b031549d54b927cc651a4fdd54d3a7200279de58d,200cf5f6ba12eb212a9256f94665d40ead8486d68d1c3d0c626143bad0d845f0,True,True,consecutive_2s,True,8000.0,10000.0,True,15509.087904284479,True,2000.0,96.48978075489823,99.21875,128,127,16,True,15,False,15,,,True,39.301406283821144,0.0,0.0,939.4706381230935,183.79952030946697,"[97.86254760248103, 99.55227553752374, 98.29279530391715, 93.63058872250221, 93.41446724933768, 96.27750121425633, 97.42288044256566, 99.87195052775469, 95.3448441878506, 95.79620343721353, 99.66747641857509, 98.34020731073424, 93.58127570014994, 99.67747067555764, 92.43252869178505, 92.67147905616739]",False,15423.247055993405,15469.984643056563,46.73758706315857,99.69788213665657,16,16,100.0,15453.482785574035,16530.015356943437,1076.532571369402,93.48740731255761,112,111,99.10714285714286,39.301406283821144,39.22088353694683,0.0,,,,,,,,,
I2_A3328_B2500_s1_r17_random_seed7,asu_baseline,7,random,16,1,True,True,1024,15802.44173628123,1360bf71f49feb1c0e15dd8b031549d54b927cc651a4fdd54d3a7200279de58d,200cf5f6ba12eb212a9256f94665d40ead8486d68d1c3d0c626143bad0d845f0,True,True,consecutive_2s,True,10000.0,12000.0,True,15509.087904284479,True,2000.0,98.9694629777404,100.0,150,150,16,True,15,False,12,,,True,39.33695704492437,0.0,0.0,288.2683848560737,41.50346226699912,"[99.28693263703163, 98.51451045015747, 98.59170251900805, 98.74241861505334, 99.37387574627145, 99.38608656673387, 99.37389016184652, 99.30458599119602, 98.79983375015318, 99.30056960040464, 97.88581004183888, 99.1875341166042, 98.3169365189784, 99.11946383014629, 99.37385462627144, 98.953402472151]",False,12550.33608694107,12554.340344609163,4.004257668093487,99.96810459523816,13,13,100.0,19119.892065935855,19445.65965539084,325.7675894549793,98.32472852436933,137,137,100.0,39.33695704492437,39.16905684998879,0.0,,,,,,,,,
I2_A3328_B2500_s1_r17_random_seed7,asu_baseline,7,random,16,1,True,True,1024,15802.44173628123,1360bf71f49feb1c0e15dd8b031549d54b927cc651a4fdd54d3a7200279de58d,200cf5f6ba12eb212a9256f94665d40ead8486d68d1c3d0c626143bad0d845f0,True,True,consecutive_2s,True,12000.0,14000.0,True,15509.087904284479,True,2000.0,96.86442091474156,99.16666666666667,120,119,16,True,14,False,"1,14",,,True,39.37250780602759,0.0,0.0,843.7817992942164,159.60350798848958,"[100.0, 92.6427881109108, 99.5858494453215, 98.25763100320736, 97.17047069429464, 93.34568099289665, 98.27037406358568, 96.56141277673395, 98.01084997040716, 98.06904726644116, 99.63510477965137, 95.25504350161455, 98.4847266074129, 94.40264134018972, 92.47655323334047, 97.6625608498568]",False,16966.59413095455,17023.605104860122,57.01097390557334,99.66510634172725,20,20,100.0,14030.020561762745,14976.394895139878,946.3743333771326,93.6808935661529,100,99,99.0,39.37250780602759,39.24849973188816,0.0,,,,,,,,,
I2_A3328_B2500_s1_r17_random_seed7,asu_baseline,7,random,16,1,True,True,1024,15802.44173628123,1360bf71f49feb1c0e15dd8b031549d54b927cc651a4fdd54d3a7200279de58d,200cf5f6ba12eb212a9256f94665d40ead8486d68d1c3d0c626143bad0d845f0,True,True,consecutive_2s,False,14000.0,15802.44173628123,True,15509.087904284479,False,1802.4417362812292,89.48350735489842,100.0,107,107,0,False,14,False,"7,12",,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15",True,39.33695704492437,0.0,0.0,376.14471738029533,50.21378223350257,"[89.67728030503665, 86.43944254805753, 86.01491345111947, 89.1506306489529, 88.10702674377103, 97.26698215648072, 99.03845573904354, 84.66403071967464, 88.84195157848558, 86.04607136560753, 80.96185273917746, 88.5665476588208, 90.88560461137446, 87.9296950311507, 98.85117561493585, 89.29445676668581]",False,11241.512336238171,11269.162256383139,27.649920144967837,99.75464085514159,8,8,100.0,14564.697002209388,14963.405581678218,398.70857946883007,97.33544227420377,99,99,100.0,39.33695704492437,35.64820380105049,0.0,,,,,,,,,
I3_A3400_B2800_s1_r14_random_seed7,asu_baseline,7,random,16,1,True,True,720,14431.81960156096,6aef2f42ddf63b270dab8973f8e7b5717c191e70d1ebb20bf56c0287bb1613c2,438c5133042ccc155883ad61adf491d0e68f397914bcc7c61d9707e1ece2f408,True,True,consecutive_2s,True,0.0,2000.0,True,14262.21637391048,True,2000.0,95.15858741064976,100.0,122,122,16,True,13,False,"0,9,13",,,True,37.35076168206841,0.0,0.0,1128.2490927052697,421.00293588680785,"[91.30725368912262, 97.69082116886618, 96.34995859489055, 96.63178085014809, 95.29077505779208, 96.83239538138328, 91.09477663590623, 97.04933142525174, 92.34221301872385, 91.56062919400442, 95.34351873779092, 94.73032388569086, 98.56637418231827, 90.94244679401784, 97.66411862631823, 99.14068132817093]",False,15040.911030379128,15097.279080397533,56.36805001840295,99.62663437750453,20,20,100.0,15409.836941028794,16902.720919602467,1492.8839785736745,91.16778898690599,102,102,100.0,37.35076168206841,36.44348156881676,0.0,,,,,,,,,
I3_A3400_B2800_s1_r14_random_seed7,asu_baseline,7,random,16,1,True,True,720,14431.81960156096,6aef2f42ddf63b270dab8973f8e7b5717c191e70d1ebb20bf56c0287bb1613c2,438c5133042ccc155883ad61adf491d0e68f397914bcc7c61d9707e1ece2f408,True,True,consecutive_2s,True,2000.0,4000.0,True,14262.21637391048,True,2000.0,99.61431696284441,100.0,113,113,16,True,16,True,,,,True,37.613637763491646,0.0,0.0,104.7583226371421,18.660249252645826,"[100.0, 99.48668168971604, 99.43379479133688, 99.17009368499001, 99.49064003316631, 99.73809852993084, 99.28948468219392, 99.62664984605993, 99.55316346371944, 99.94722173270524, 99.94722173270529, 99.95952477612384, 99.16468906426145, 100.0, 99.55731872401904, 99.46448865458235]",True,17341.15992752988,17347.66218416974,6.502256639864754,99.9625179659897,21,21,100.0,14535.42150058033,14652.337815830255,116.91631524992317,99.20206374764574,92,92,100.0,37.613637763491646,36.739267514827105,0.0,,,,,,,,,
I3_A3400_B2800_s1_r14_random_seed7,asu_baseline,7,random,16,1,True,True,720,14431.81960156096,6aef2f42ddf63b270dab8973f8e7b5717c191e70d1ebb20bf56c0287bb1613c2,438c5133042ccc155883ad61adf491d0e68f397914bcc7c61d9707e1ece2f408,True,True,consecutive_2s,True,4000.0,6000.0,True,14262.21637391048,True,2000.0,98.57560459708621,100.0,88,88,16,True,16,True,,,,True,37.613637763491646,0.0,0.0,374.3968628056882,81.40966612672219,"[97.01642933680972, 98.93638884589613, 98.86608048826837, 97.53695302790253, 99.30325736352206, 98.96067169552019, 98.8779588202586, 99.03070275317577, 99.73010433565415, 99.58185752822004, 97.44097627540218, 100.0, 99.08258598555967, 97.47566608906769, 98.0238347250468, 97.34620628307557]",True,20592.06246465,20616.90633695022,24.8438723002173,99.87949757400949,19,19,100.0,10952.131006417589,11383.093663049782,430.9626566321931,96.21401115207262,69,69,100.0,37.613637763491646,37.168970560876495,0.0,,,,,,,,,
I3_A3400_B2800_s1_r14_random_seed7,asu_baseline,7,random,16,1,True,True,720,14431.81960156096,6aef2f42ddf63b270dab8973f8e7b5717c191e70d1ebb20bf56c0287bb1613c2,438c5133042ccc155883ad61adf491d0e68f397914bcc7c61d9707e1ece2f408,True,True,consecutive_2s,True,6000.0,8000.0,True,14262.21637391048,True,2000.0,98.60937712629492,100.0,95,95,16,True,16,True,,,,True,37.87651384491488,0.0,0.0,357.3882227913391,87.61109679428591,"[97.54848474754117, 98.01699078203296, 99.92593812271993, 99.51693402009974, 96.13392247224701, 99.7218465752685, 98.07033617985348, 99.10826021561061, 99.79844184592325, 98.93609154283914, 99.83452074710681, 99.5685252803943, 96.54742188282539, 97.59058501572335, 100.0, 97.4317345905331]",True,20899.49527573521,20943.27774152124,43.78246578602739,99.79094740409602,25,25,100.0,10655.505404679163,11056.72225847876,401.21685379959763,96.37128577149592,70,70,100.0,37.87651384491488,37.211868178837605,0.0,,,,,,,,,
I3_A3400_B2800_s1_r14_random_seed7,asu_baseline,7,random,16,1,True,True,720,14431.81960156096,6aef2f42ddf63b270dab8973f8e7b5717c191e70d1ebb20bf56c0287bb1613c2,438c5133042ccc155883ad61adf491d0e68f397914bcc7c61d9707e1ece2f408,True,True,consecutive_2s,True,8000.0,10000.0,True,14262.21637391048,True,2000.0,99.11140444719456,100.0,77,77,16,True,16,True,,,,True,38.402266007761355,0.0,0.0,238.29834003496126,46.052236862777136,"[98.81379073004568, 99.97720515446845, 98.70576833159062, 97.65453387215813, 99.36859749668493, 99.93004527413859, 99.02654127785918, 100.0, 99.05637331037691, 100.0, 98.55032417946221, 97.41667875405446, 99.35326705366087, 99.84330207514427, 99.75544781324625, 98.33059583222251]",True,23151.5244944356,23174.436118934493,22.911624498892706,99.90113405831622,22,22,100.0,8564.12492866666,8825.563881065505,261.4389523988457,97.03770823120163,55,55,100.0,38.402266007761355,37.50512726448211,0.0,,,,,,,,,
I3_A3400_B2800_s1_r14_random_seed7,asu_baseline,7,random,16,1,True,True,720,14431.81960156096,6aef2f42ddf63b270dab8973f8e7b5717c191e70d1ebb20bf56c0287bb1613c2,438c5133042ccc155883ad61adf491d0e68f397914bcc7c61d9707e1ece2f408,True,True,consecutive_2s,True,10000.0,12000.0,True,14262.21637391048,True,2000.0,98.37307361343761,100.0,113,113,16,True,15,False,,3,,True,37.613637763491646,0.0,0.0,452.72505611963606,67.89138758032823,"[98.28612221366848, 99.1630577901672, 97.165938373688, 100.0, 98.85173552565611, 96.76703919752454, 98.91986376260866, 97.75112767087221, 99.50840534424351, 99.1740068746166, 97.06220037388312, 98.87908734236626, 99.28629502235735, 99.13205544769271, 96.7877505262185, 97.23449234943854]",False,16570.320261372675,16600.981211292434,30.660949919758423,99.81530639948618,20,20,100.0,14909.063294927362,15399.018788707568,489.95549378020587,96.81826809550033,93,93,100.0,37.613637763491646,36.641125230715474,0.0,,,,,,,,,
I3_A3400_B2800_s1_r14_random_seed7,asu_baseline,7,random,16,1,True,True,720,14431.81960156096,6aef2f42ddf63b270dab8973f8e7b5717c191e70d1ebb20bf56c0287bb1613c2,438c5133042ccc155883ad61adf491d0e68f397914bcc7c61d9707e1ece2f408,True,True,consecutive_2s,True,12000.0,14000.0,True,14262.21637391048,True,2000.0,98.20991521920052,100.0,91,91,16,True,16,True,,,,True,37.87651384491488,0.0,0.0,475.0948189150422,97.73231094078801,"[100.0, 97.1487588923981, 98.41275405266178, 99.48171539802861, 97.47191107151484, 98.0589899882837, 100.0, 96.4644498393438, 96.884566539401, 98.7515947456297, 98.48099693250616, 97.03246935640063, 95.99321204403778, 99.97842656339408, 99.66377168486596, 97.53502639874232]",True,20343.18314534652,20367.296841797892,24.113696451371652,99.88160580837666,17,17,100.0,11083.989724797648,11632.703158202106,548.7134334044586,95.28301009711947,74,74,100.0,37.87651384491488,37.136162377890656,0.0,,,,,,,,,
I3_A3400_B2800_s1_r14_random_seed7,asu_baseline,7,random,16,1,True,True,720,14431.81960156096,6aef2f42ddf63b270dab8973f8e7b5717c191e70d1ebb20bf56c0287bb1613c2,438c5133042ccc155883ad61adf491d0e68f397914bcc7c61d9707e1ece2f408,True,True,consecutive_2s,False,14000.0,14431.81960156096,True,14262.21637391048,False,431.8196015609592,78.3233616880782,100.0,21,21,0,False,3,False,"0,1,3,6,7,10,11,12,13,14","4,5,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",True,36.03638127495223,0.0,0.0,0.0,0.0,"[100.0, 65.50493039486344, 72.72864864550456, 67.48674626737021, 86.38895366133463, 67.40765866384692, 89.3155353154281, 71.93994431368189, 81.93140317508461, 76.9379579675071, 82.92028315373095, 78.6275163926942, 76.74137765087252, 90.7813297003814, 60.723592204385675, 83.73790950256486]",False,1242.1309518793078,1242.1309518793078,0.0,100.0,0,0,,4169.319102050424,4169.319102050424,0.0,100.0,21,21,100.0,36.03638127495223,27.745709126386195,0.0,,,,,,,,,
I3_A3400_B2800_s1_r16_random_seed7,asu_baseline,7,random,16,1,True,True,896,15259.852751011798,4b8d447b591b91ed2b455a0e3d87a09a55d24d7a94324d9e91fa5865114f026e,18f36899a779bbe2ff9527ee5a0b692ad8bb2ff0af57271879a824a0e622f5bd,True,True,consecutive_2s,True,0.0,2000.0,True,15168.024894225711,True,2000.0,97.20977067911197,100.0,131,131,16,True,14,False,"4,6",,,True,37.08788560064517,0.0,0.0,544.9877195347754,347.88566314939624,"[96.94343636933688, 98.36999531290176, 97.16070603353366, 97.73024961654963, 96.00022142478714, 97.76500712120006, 95.27796605788956, 97.10166740933344, 95.78372748168604, 98.0068276898113, 96.89707236005859, 98.15934036852126, 96.99618004933575, 97.0280947207574, 98.4583469935382, 97.67749185655077]",False,14500.65451863197,14582.546902902335,81.89238427036264,99.43842193811793,21,21,100.0,16606.47209868386,17417.453097097663,810.980998413809,95.34386001275386,110,110,100.0,37.08788560064517,36.37582617991556,0.0,,,,,,,,,
I3_A3400_B2800_s1_r16_random_seed7,asu_baseline,7,random,16,1,True,True,896,15259.852751011798,4b8d447b591b91ed2b455a0e3d87a09a55d24d7a94324d9e91fa5865114f026e,18f36899a779bbe2ff9527ee5a0b692ad8bb2ff0af57271879a824a0e622f5bd,True,True,consecutive_2s,True,2000.0,4000.0,True,15168.024894225711,True,2000.0,99.34074390463277,100.0,114,114,16,True,15,False,0,,,True,37.35076168206841,0.0,0.0,154.78867845948503,56.17327205802667,"[98.30195905149255, 99.80688106887267, 100.0, 98.70754093308487, 98.38917546667103, 98.85951550939285, 98.69527133909901, 99.23062170030313, 99.98312290796225, 99.35779919599527, 99.88144730918326, 99.30928951734397, 100.0, 99.77109344506168, 99.2150367863368, 99.94314824332506]",False,17084.90681171351,17106.758864066738,21.852052353229283,99.87226070977637,19,19,100.0,14704.131237768977,14893.24113593326,189.1098981642824,98.73023006585173,95,95,100.0,37.35076168206841,36.70760365443185,0.0,,,,,,,,,
I3_A3400_B2800_s1_r16_random_seed7,asu_baseline,7,random,16,1,True,True,896,15259.852751011798,4b8d447b591b91ed2b455a0e3d87a09a55d24d7a94324d9e91fa5865114f026e,18f36899a779bbe2ff9527ee5a0b692ad8bb2ff0af57271879a824a0e622f5bd,True,True,consecutive_2s,True,4000.0,6000.0,True,15168.024894225711,True,2000.0,98.01519054575054,100.0,115,115,16,True,15,False,15,,,True,37.35076168206841,0.0,0.0,550.2923515145217,84.84667384529757,"[98.01202713526379, 99.2095979382092, 97.2572826441769, 100.0, 97.60058934720618, 99.9461925282686, 97.61869434036076, 97.84707728166137, 97.06724310428838, 96.85933752803915, 97.96201833703873, 98.06327169568927, 99.4634579344759, 98.10605668159447, 97.14264210550255, 96.0875601302338]",False,15303.007736402193,15342.164237765679,39.156501363484495,99.74477850219398,15,15,100.0,16061.853238237989,16657.83576223432,595.9825239963347,96.42220914827658,100,100,100.0,37.35076168206841,36.475668794100585,0.0,,,,,,,,,
I3_A3400_B2800_s1_r16_random_seed7,asu_baseline,7,random,16,1,True,True,896,15259.852751011798,4b8d447b591b91ed2b455a0e3d87a09a55d24d7a94324d9e91fa5865114f026e,18f36899a779bbe2ff9527ee5a0b692ad8bb2ff0af57271879a824a0e622f5bd,True,True,consecutive_2s,True,6000.0,8000.0,True,15168.024894225711,True,2000.0,99.16938107856937,100.0,111,111,16,True,16,True,,,,True,37.87651384491488,0.0,0.0,221.61129791292478,44.186756944874105,"[99.89753311645278, 99.68675852692691, 99.66024317271172, 98.000095104803, 100.0, 97.71308063587999, 98.5239408770598, 99.8461217791254, 99.89772178845273, 99.51053374636263, 99.73783501016514, 97.45949092052847, 100.0, 97.90237997968337, 99.66941364503509, 99.20494895392302]",True,17601.090109288907,17620.072364204367,18.982254915461453,99.892269143264,20,20,100.0,14133.111835853295,14379.927635795631,246.81579994233743,98.28360888737754,91,91,100.0,37.87651384491488,36.77507257516076,0.0,,,,,,,,,
I3_A3400_B2800_s1_r16_random_seed7,asu_baseline,7,random,16,1,True,True,896,15259.852751011798,4b8d447b591b91ed2b455a0e3d87a09a55d24d7a94324d9e91fa5865114f026e,18f36899a779bbe2ff9527ee5a0b692ad8bb2ff0af57271879a824a0e622f5bd,True,True,consecutive_2s,True,8000.0,10000.0,True,15168.024894225711,True,2000.0,99.06583432425263,100.0,108,108,16,True,16,True,,,,True,37.613637763491646,0.0,0.0,261.88849397213744,37.04452226702051,"[99.74329771666935, 99.89542742808827, 98.2920770227257, 97.8510341415048, 98.44435760520173, 98.2447441184012, 100.0, 99.7085706941768, 99.17854223076574, 98.14718520362503, 99.93004171435415, 99.79411824532927, 98.11852813606174, 99.90239804121893, 99.73266897696958, 98.07035791294985]",True,17331.566303896,17341.541733648064,9.975429752064883,99.94247668456889,16,16,100.0,14369.500679864843,14658.458266351936,288.95758648709307,98.02873139018729,92,92,100.0,37.613637763491646,36.73846305480227,0.0,,,,,,,,,
