strategy,request_id,npu,role,layer,io_start_ms,io_ready_ms,read_latency_ms,C_ms,compute_start_ms,compute_end_ms,stall_start_ms,stall_end_ms,exposed_stall_ms,prior_unready_A_layers,prior_unready_A_layer0,prior_unready_A_internal
asu_baseline,12000035,12,B,6,8530.410996733914,8531.848052718706,1.4370559847920958,17.147176718561678,8547.558173452475,8564.705350171036,8547.558173452475,8547.558173452475,0,0,0,0
asu_baseline,12000035,12,B,7,8547.558173452475,8548.995229437267,1.4370559847920958,17.147176718561678,8564.705350171036,8581.852526889597,8564.705350171036,8564.705350171036,0,0,0,0
asu_baseline,6000033,6,B,1,8446.010846162704,8447.88005906104,1.8692128983366274,17.147176718561678,8463.158022881265,8480.305199599827,8463.158022881265,8463.158022881265,0,0,0,0
asu_baseline,6000033,6,B,2,8463.158022881265,8465.25438588005,2.09636299878548,17.147176718561678,8480.305199599827,8497.452376318388,8480.305199599827,8480.305199599827,0,0,0,0
asu_baseline,6000033,6,B,3,8480.305199599827,8482.174412498163,1.8692128983366274,17.147176718561678,8497.452376318388,8514.59955303695,8497.452376318388,8497.452376318388,0,0,0,0
asu_baseline,6000033,6,B,4,8497.452376318388,8499.321589216725,1.8692128983366274,17.147176718561678,8514.59955303695,8531.74672975551,8514.59955303695,8514.59955303695,0,0,0,0
asu_baseline,6000033,6,B,5,8514.59955303695,8516.8354040001,2.2358509631503694,17.147176718561678,8531.74672975551,8548.893906474072,8531.74672975551,8531.74672975551,0,0,0,0
asu_baseline,6000033,6,B,6,8531.74672975551,8533.98258071866,2.2358509631503694,17.147176718561678,8548.893906474072,8566.041083192633,8548.893906474072,8548.893906474072,0,0,0,0
asu_baseline,6000033,6,B,7,8548.893906474072,8551.129757437222,2.2358509631503694,17.147176718561678,8566.041083192633,8583.188259911194,8566.041083192633,8566.041083192633,0,0,0,0
asu_baseline,15000035,15,B,1,8446.809641141062,8448.947323061018,2.1376819199558668,17.147176718561678,8463.956817859624,8481.103994578185,8463.956817859624,8463.956817859624,0,0,0,0
asu_baseline,15000035,15,B,2,8463.956817859624,8466.321649880028,2.3648320204047195,17.147176718561678,8481.103994578185,8498.251171296746,8481.103994578185,8481.103994578185,0,0,0,0
asu_baseline,15000035,15,B,3,8481.103994578185,8483.24167649814,2.1376819199558668,17.147176718561678,8498.251171296746,8515.398348015307,8498.251171296746,8498.251171296746,0,0,0,0
asu_baseline,15000035,15,B,4,8498.251171296746,8500.388853216702,2.1376819199558668,17.147176718561678,8515.398348015307,8532.545524733869,8515.398348015307,8515.398348015307,0,0,0,0
asu_baseline,15000035,15,B,5,8515.398348015307,8518.969932000055,3.5715839847471216,17.147176718561678,8532.545524733869,8549.69270145243,8532.545524733869,8532.545524733869,0,0,0,0
asu_baseline,15000035,15,B,6,8532.545524733869,8535.049844718638,2.5043199847696087,17.147176718561678,8549.69270145243,8566.839878170991,8549.69270145243,8549.69270145243,0,0,0,0
asu_baseline,15000035,15,B,7,8549.69270145243,8552.1970214372,2.5043199847696087,17.147176718561678,8566.839878170991,8583.987054889552,8566.839878170991,8566.839878170991,0,0,0,0
asu_baseline,9000035,9,B,1,8459.687761859714,8460.98532988014,1.2975680204272066,17.147176718561678,8476.834938578275,8493.982115296836,8476.834938578275,8476.834938578275,0,0,0,0
asu_baseline,9000035,9,B,2,8476.834938578275,8477.905356498253,1.070417919978354,17.147176718561678,8493.982115296836,8511.129292015397,8493.982115296836,8493.982115296836,0,0,0,0
asu_baseline,9000035,9,B,3,8493.982115296836,8495.052533216814,1.070417919978354,17.147176718561678,8511.129292015397,8528.276468733959,8511.129292015397,8511.129292015397,0,0,0,0
asu_baseline,9000035,9,B,4,8511.129292015397,8512.56634800019,1.4370559847920958,17.147176718561678,8528.276468733959,8545.42364545252,8528.276468733959,8528.276468733959,0,0,0,0
asu_baseline,9000035,9,B,5,8528.276468733959,8529.71352471875,1.4370559847920958,17.147176718561678,8545.42364545252,8562.570822171081,8545.42364545252,8545.42364545252,0,0,0,0
asu_baseline,9000035,9,B,6,8545.42364545252,8546.860701437312,1.4370559847920958,17.147176718561678,8562.570822171081,8579.717998889642,8562.570822171081,8562.570822171081,0,0,0,0
asu_baseline,9000035,9,B,7,8562.570822171081,8564.007878155873,1.4370559847920958,17.147176718561678,8579.717998889642,8596.865175608204,8579.717998889642,8579.717998889642,0,0,0,0
asu_baseline,13000035,13,B,1,8467.158609859556,8469.523441879961,2.3648320204047195,17.147176718561678,8484.305786578117,8501.452963296679,8484.305786578117,8484.305786578117,0,0,0,0
asu_baseline,13000035,13,B,2,8484.305786578117,8486.443468498073,2.1376819199558668,17.147176718561678,8501.452963296679,8518.60014001524,8501.452963296679,8501.452963296679,0,0,0,0
asu_baseline,13000035,13,B,3,8501.452963296679,8503.590645216635,2.1376819199558668,17.147176718561678,8518.60014001524,8535.747316733801,8518.60014001524,8518.60014001524,0,0,0,0
asu_baseline,13000035,13,B,4,8518.60014001524,8522.171723999987,3.5715839847471216,17.147176718561678,8535.747316733801,8552.894493452362,8535.747316733801,8535.747316733801,0,0,0,0
asu_baseline,13000035,13,B,5,8535.747316733801,8538.25163671857,2.5043199847696087,17.147176718561678,8552.894493452362,8570.041670170924,8552.894493452362,8552.894493452362,0,0,0,0
asu_baseline,13000035,13,B,6,8552.894493452362,8555.398813437132,2.5043199847696087,17.147176718561678,8570.041670170924,8587.188846889485,8570.041670170924,8570.041670170924,0,0,0,0
asu_baseline,13000035,13,B,7,8570.041670170924,8584.59692135543,14.555251184507142,17.147176718561678,8587.188846889485,8604.336023608046,8587.188846889485,8587.188846889485,0,2,2,0
asu_baseline,4000033,4,B,1,8492.214225361695,8493.284643281673,1.070417919978354,17.147176718561678,8509.361402080256,8526.508578798817,8509.361402080256,8509.361402080256,0,0,0,0
asu_baseline,4000033,4,B,2,8509.361402080256,8510.431820000234,1.070417919978354,17.147176718561678,8526.508578798817,8543.655755517379,8526.508578798817,8526.508578798817,0,0,0,0
asu_baseline,4000033,4,B,3,8526.508578798817,8527.578996718796,1.070417919978354,17.147176718561678,8543.655755517379,8560.80293223594,8543.655755517379,8543.655755517379,0,0,0,0
asu_baseline,4000033,4,B,4,8543.655755517379,8544.726173437357,1.070417919978354,17.147176718561678,8560.80293223594,8577.950108954501,8560.80293223594,8560.80293223594,0,0,0,0
asu_baseline,4000033,4,B,5,8560.80293223594,8561.873350155918,1.070417919978354,17.147176718561678,8577.950108954501,8595.097285673062,8577.950108954501,8577.950108954501,0,0,0,0
asu_baseline,4000033,4,B,6,8577.950108954501,8589.933241355318,11.98313240081734,17.147176718561678,8595.097285673062,8612.244462391624,8595.097285673062,8595.097285673062,0,1,1,0
asu_baseline,4000033,4,B,7,8595.097285673062,8630.044063754456,34.94677808139386,17.147176718561678,8630.044063754456,8647.191240473017,8612.244462391624,8630.044063754456,17.799601362832618,4,2,2
asu_baseline,33,0,B,1,8509.979594961307,8511.499084000212,1.5194890389047941,17.147176718561678,8527.126771679868,8544.27394839843,8527.126771679868,8527.126771679868,0,0,0,0
asu_baseline,33,0,B,2,8527.126771679868,8528.646260718773,1.5194890389047941,17.147176718561678,8544.27394839843,8561.42112511699,8544.27394839843,8544.27394839843,0,0,0,0
asu_baseline,33,0,B,3,8544.27394839843,8545.793437437334,1.5194890389047941,17.147176718561678,8561.42112511699,8578.568301835552,8561.42112511699,8561.42112511699,0,0,0,0
asu_baseline,33,0,B,4,8561.42112511699,8562.940614155896,1.5194890389047941,17.147176718561678,8578.568301835552,8595.715478554113,8578.568301835552,8578.568301835552,0,0,0,0
asu_baseline,33,0,B,5,8578.568301835552,8591.000505355296,12.43220351974378,17.147176718561678,8595.715478554113,8612.862655272675,8595.715478554113,8595.715478554113,0,1,1,0
asu_baseline,33,0,B,6,8595.715478554113,8631.111327754434,35.3958492003203,17.147176718561678,8631.111327754434,8648.258504472995,8612.862655272675,8631.111327754434,18.24867248175906,4,2,2
asu_baseline,33,0,B,7,8631.111327754434,8658.103954953856,26.992627199422714,17.147176718561678,8658.103954953856,8675.251131672418,8648.258504472995,8658.103954953856,9.845450480861473,2,0,2
asu_baseline,5000034,5,B,1,8521.866779991462,8524.306251999942,2.439472008480152,17.147176718561678,8539.013956710023,8556.161133428584,8539.013956710023,8539.013956710023,0,0,0,0
asu_baseline,5000034,5,B,2,8539.013956710023,8540.386164718526,1.3722080085026391,17.147176718561678,8556.161133428584,8573.308310147146,8556.161133428584,8556.161133428584,0,0,0,0
asu_baseline,5000034,5,B,3,8556.161133428584,8557.533341437087,1.3722080085026391,17.147176718561678,8573.308310147146,8590.455486865707,8573.308310147146,8573.308310147146,0,0,0,0
asu_baseline,5000034,5,B,4,8573.308310147146,8587.798713355363,14.490403208217685,17.147176718561678,8590.455486865707,8607.602663584268,8590.455486865707,8590.455486865707,0,1,1,0
asu_baseline,5000034,5,B,5,8590.455486865707,8627.909535754501,37.454048888794205,17.147176718561678,8627.909535754501,8645.056712473062,8607.602663584268,8627.909535754501,20.306872170232964,4,2,2
asu_baseline,5000034,5,B,6,8627.909535754501,8653.834898953946,25.9253631994452,17.147176718561678,8653.834898953946,8670.982075672508,8645.056712473062,8653.834898953946,8.77818648088396,2,0,2
asu_baseline,5000034,5,B,7,8653.834898953946,8666.642066953676,12.807167999730154,17.147176718561678,8670.982075672508,8688.129252391069,8670.982075672508,8670.982075672508,0,0,0,0
asu_baseline,1000034,1,B,1,8522.93404399144,8525.37351599992,2.439472008480152,17.147176718561678,8540.08122071,8557.228397428562,8540.08122071,8540.08122071,0,0,0,0
asu_baseline,1000034,1,B,2,8540.08122071,8541.453428718503,1.3722080085026391,17.147176718561678,8557.228397428562,8574.375574147123,8557.228397428562,8557.228397428562,0,0,0,0
asu_baseline,1000034,1,B,3,8557.228397428562,8558.600605437065,1.3722080085026391,17.147176718561678,8574.375574147123,8591.522750865684,8574.375574147123,8574.375574147123,0,0,0,0
asu_baseline,1000034,1,B,4,8574.375574147123,8588.86597735534,14.490403208217685,17.147176718561678,8591.522750865684,8608.669927584246,8591.522750865684,8591.522750865684,0,1,1,0
asu_baseline,1000034,1,B,5,8591.522750865684,8628.976799754479,37.454048888794205,17.147176718561678,8628.976799754479,8646.12397647304,8608.669927584246,8628.976799754479,20.306872170232964,4,2,2
asu_baseline,1000034,1,B,6,8628.976799754479,8655.969426953901,26.992627199422714,17.147176718561678,8655.969426953901,8673.116603672463,8646.12397647304,8655.969426953901,9.845450480861473,2,0,2
asu_baseline,1000034,1,B,7,8655.969426953901,8668.776594953632,12.807167999730154,17.147176718561678,8673.116603672463,8690.263780391024,8673.116603672463,8673.116603672463,0,0,0,0
asu_baseline,11000035,11,B,1,8534.680052733824,8537.184372718593,2.5043199847696087,17.147176718561678,8551.827229452385,8568.974406170946,8551.827229452385,8551.827229452385,0,0,0,0
asu_baseline,11000035,11,B,2,8551.827229452385,8554.331549437155,2.5043199847696087,17.147176718561678,8568.974406170946,8586.121582889507,8568.974406170946,8568.974406170946,0,0,0,0
asu_baseline,11000035,11,B,3,8568.974406170946,8583.529657355453,14.555251184507142,17.147176718561678,8586.121582889507,8603.268759608069,8586.121582889507,8586.121582889507,0,2,2,0
asu_baseline,11000035,11,B,4,8586.121582889507,8617.615014154722,31.493431265214895,17.147176718561678,8617.615014154722,8634.762190873284,8603.268759608069,8617.615014154722,14.346254546653654,3,1,2
asu_baseline,11000035,11,B,5,8617.615014154722,8643.540377354168,25.9253631994452,17.147176718561678,8643.540377354168,8660.687554072729,8634.762190873284,8643.540377354168,8.77818648088396,2,1,1
asu_baseline,11000035,11,B,6,8643.540377354168,8663.440274953744,19.899897599576434,17.147176718561678,8663.440274953744,8680.587451672305,8660.687554072729,8663.440274953744,2.7527208810151933,1,0,1
asu_baseline,11000035,11,B,7,8663.440274953744,8676.247442953474,12.807167999730154,17.147176718561678,8680.587451672305,8697.734628390866,8680.587451672305,8680.587451672305,0,0,0,0
asu_baseline,2000034,2,B,1,8537.946692710048,8539.318900718548,1.3722080085008201,17.147176718561678,8555.093869428609,8572.24104614717,8555.093869428609,8555.093869428609,0,0,0,0
asu_baseline,2000034,2,B,2,8555.093869428609,8556.46607743711,1.3722080085008201,17.147176718561678,8572.24104614717,8589.388222865731,8572.24104614717,8572.24104614717,0,0,0,0
asu_baseline,2000034,2,B,3,8572.24104614717,8585.664185355408,13.423139208238354,17.147176718561678,8589.388222865731,8606.535399584292,8589.388222865731,8589.388222865731,0,1,1,0
asu_baseline,2000034,2,B,4,8589.388222865731,8625.775007754546,36.38678488881487,17.147176718561678,8625.775007754546,8642.922184473107,8606.535399584292,8625.775007754546,19.239608170253632,4,2,2
asu_baseline,2000034,2,B,5,8625.775007754546,8651.700370953991,25.9253631994452,17.147176718561678,8651.700370953991,8668.847547672553,8642.922184473107,8651.700370953991,8.77818648088396,2,0,2
asu_baseline,2000034,2,B,6,8651.700370953991,8664.507538953721,12.807167999730154,17.147176718561678,8668.847547672553,8685.994724391114,8668.847547672553,8668.847547672553,0,0,0,0
asu_baseline,2000034,2,B,7,8668.847547672553,8677.314706953452,8.467159280899068,17.147176718561678,8685.994724391114,8703.141901109675,8685.994724391114,8685.994724391114,0,0,0,0
asu_baseline,8000035,8,B,1,8565.772614171014,8573.235135755674,7.462521584660863,17.147176718561678,8582.919790889575,8600.066967608136,8582.919790889575,8582.919790889575,0,1,1,0
asu_baseline,8000035,8,B,2,8582.919790889575,8607.320492554943,24.400701665368615,17.147176718561678,8607.320492554943,8624.467669273505,8600.066967608136,8607.320492554943,7.253524946807374,2,1,1
asu_baseline,8000035,8,B,3,8607.320492554943,8640.338585354235,33.01809279929148,17.147176718561678,8640.338585354235,8657.485762072796,8624.467669273505,8640.338585354235,15.87091608073024,3,1,2
asu_baseline,8000035,8,B,4,8640.338585354235,8660.238482953811,19.899897599576434,17.147176718561678,8660.238482953811,8677.385659672373,8657.485762072796,8660.238482953811,2.7527208810151933,1,0,1
asu_baseline,8000035,8,B,5,8660.238482953811,8673.045650953542,12.807167999730154,17.147176718561678,8677.385659672373,8694.532836390934,8677.385659672373,8677.385659672373,0,0,0,0
asu_baseline,8000035,8,B,6,8677.385659672373,8685.852818953272,8.467159280899068,17.147176718561678,8694.532836390934,8711.680013109495,8694.532836390934,8694.532836390934,0,0,0,0
asu_baseline,8000035,8,B,7,8694.532836390934,8704.68545255287,10.152616161936749,17.147176718561678,8711.680013109495,8728.827189828056,8711.680013109495,8711.680013109495,0,1,1,0
asu_baseline,14000035,14,B,1,8567.907142170969,8582.462393355476,14.555251184507142,17.147176718561678,8585.05431888953,8602.201495608091,8585.05431888953,8585.05431888953,0,2,2,0
asu_baseline,14000035,14,B,2,8585.05431888953,8616.547750154745,31.493431265214895,17.147176718561678,8616.547750154745,8633.694926873306,8602.201495608091,8616.547750154745,14.346254546653654,3,1,2
asu_baseline,14000035,14,B,3,8616.547750154745,8642.47311335419,25.9253631994452,17.147176718561678,8642.47311335419,8659.620290072751,8633.694926873306,8642.47311335419,8.77818648088396,2,1,1
asu_baseline,14000035,14,B,4,8642.47311335419,8662.373010953766,19.899897599576434,17.147176718561678,8662.373010953766,8679.520187672328,8659.620290072751,8662.373010953766,2.7527208810151933,1,0,1
asu_baseline,14000035,14,B,5,8662.373010953766,8675.180178953497,12.807167999730154,17.147176718561678,8679.520187672328,8696.667364390889,8679.520187672328,8679.520187672328,0,0,0,0
asu_baseline,14000035,14,B,6,8679.520187672328,8687.987346953227,8.467159280899068,17.147176718561678,8696.667364390889,8713.81454110945,8696.667364390889,8696.667364390889,0,0,0,0
asu_baseline,14000035,14,B,7,8696.667364390889,8713.912710152672,17.245345761783028,17.147176718561678,8713.912710152672,8731.059886871233,8713.81454110945,8713.912710152672,0.09816904322178743,1,0,1
asu_baseline,7000033,7,B,1,8572.813988559941,8586.731449355386,13.91746079544464,17.147176718561678,8589.961165278502,8607.108341997064,8589.961165278502,8589.961165278502,0,1,1,0
asu_baseline,7000033,7,B,2,8589.961165278502,8626.842271754524,36.88110647602116,17.147176718561678,8626.842271754524,8643.989448473085,8607.108341997064,8626.842271754524,19.73392975745992,4,2,2
asu_baseline,7000033,7,B,3,8626.842271754524,8652.767634953969,25.9253631994452,17.147176718561678,8652.767634953969,8669.91481167253,8643.989448473085,8652.767634953969,8.77818648088396,2,0,2
asu_baseline,7000033,7,B,4,8652.767634953969,8665.574802953699,12.807167999730154,17.147176718561678,8669.91481167253,8687.061988391091,8669.91481167253,8669.91481167253,0,0,0,0
asu_baseline,7000033,7,B,5,8669.91481167253,8678.38197095343,8.467159280899068,17.147176718561678,8687.061988391091,8704.209165109653,8687.061988391091,8687.061988391091,0,0,0,0
asu_baseline,7000033,7,B,6,8687.061988391091,8697.214604553028,10.152616161936749,17.147176718561678,8704.209165109653,8721.356341828214,8704.209165109653,8704.209165109653,0,1,1,0
asu_baseline,7000033,7,B,7,8704.209165109653,8730.23269735232,26.023532242666988,17.147176718561678,8730.23269735232,8747.37987407088,8721.356341828214,8730.23269735232,8.876355524105747,3,0,3
asu_baseline,10000035,10,B,1,8580.78526288962,8599.16049895512,18.37523606549985,17.147176718561678,8599.16049895512,8616.307675673681,8597.932439608181,8599.16049895512,1.2280593469386076,2,2,0
asu_baseline,10000035,10,B,2,8599.16049895512,8639.271321354257,40.11082239913776,17.147176718561678,8639.271321354257,8656.418498072819,8616.307675673681,8639.271321354257,22.96364568057652,4,1,3
asu_baseline,10000035,10,B,3,8639.271321354257,8659.171218953834,19.899897599576434,17.147176718561678,8659.171218953834,8676.318395672395,8656.418498072819,8659.171218953834,2.7527208810151933,1,0,1
asu_baseline,10000035,10,B,4,8659.171218953834,8671.978386953564,12.807167999730154,17.147176718561678,8676.318395672395,8693.465572390956,8676.318395672395,8676.318395672395,0,0,0,0
asu_baseline,10000035,10,B,5,8676.318395672395,8684.785554953294,8.467159280899068,17.147176718561678,8693.465572390956,8710.612749109518,8693.465572390956,8693.465572390956,0,0,0,0
asu_baseline,10000035,10,B,6,8693.465572390956,8703.618188552893,10.152616161936749,17.147176718561678,8710.612749109518,8727.759925828079,8710.612749109518,8710.612749109518,0,1,1,0
asu_baseline,10000035,10,B,7,8710.612749109518,8736.636281352185,26.023532242666988,17.147176718561678,8736.636281352185,8753.783458070746,8727.759925828079,8736.636281352185,8.876355524105747,3,0,3
asu_baseline,6000034,6,B,1,8583.188259911194,8608.387756554921,25.19949664372689,17.147176718561678,8608.387756554921,8625.534933273482,8600.335436629755,8608.387756554921,8.052319925165648,2,1,1
asu_baseline,6000034,6,B,2,8608.387756554921,8641.405849354212,33.01809279929148,17.147176718561678,8641.405849354212,8658.553026072774,8625.534933273482,8641.405849354212,15.87091608073024,3,1,2
asu_baseline,6000034,6,B,3,8641.405849354212,8661.305746953789,19.899897599576434,17.147176718561678,8661.305746953789,8678.45292367235,8658.553026072774,8661.305746953789,2.7527208810151933,1,0,1
asu_baseline,6000034,6,B,4,8661.305746953789,8674.112914953519,12.807167999730154,17.147176718561678,8678.45292367235,8695.600100390911,8678.45292367235,8678.45292367235,0,0,0,0
asu_baseline,6000034,6,B,5,8678.45292367235,8686.92008295325,8.467159280899068,17.147176718561678,8695.600100390911,8712.747277109473,8695.600100390911,8695.600100390911,0,0,0,0
asu_baseline,6000034,6,B,6,8695.600100390911,8705.752716552848,10.152616161936749,17.147176718561678,8712.747277109473,8729.894453828034,8712.747277109473,8712.747277109473,0,0,0,0
asu_baseline,6000034,6,B,7,8712.747277109473,8751.889004551855,39.141727442382034,17.147176718561678,8751.889004551855,8769.036181270416,8729.894453828034,8751.889004551855,21.994550723820794,5,1,4
asu_baseline,3000033,3,B,1,8628.933770958718,8654.902162953924,25.96839199520582,17.147176718561678,8654.902162953924,8672.049339672485,8646.08094767728,8654.902162953924,8.82121527664458,2,0,2
asu_baseline,3000033,3,B,2,8654.902162953924,8667.709330953654,12.807167999730154,17.147176718561678,8672.049339672485,8689.196516391046,8672.049339672485,8672.049339672485,0,0,0,0
asu_baseline,3000033,3,B,3,8672.049339672485,8680.516498953384,8.467159280899068,17.147176718561678,8689.196516391046,8706.343693109608,8689.196516391046,8689.196516391046,0,0,0,0
asu_baseline,3000033,3,B,4,8689.196516391046,8699.349132552983,10.152616161936749,17.147176718561678,8706.343693109608,8723.490869828169,8706.343693109608,8706.343693109608,0,1,1,0
asu_baseline,3000033,3,B,5,8706.343693109608,8732.367225352275,26.023532242666988,17.147176718561678,8732.367225352275,8749.514402070836,8723.490869828169,8732.367225352275,8.876355524105747,3,0,3
asu_baseline,3000033,3,B,6,8732.367225352275,8763.250790151611,30.883564799336455,17.147176718561678,8763.250790151611,8780.397966870172,8749.514402070836,8763.250790151611,13.736388080775214,3,2,1
asu_baseline,3000033,3,B,7,8763.250790151611,8800.159820550816,36.90903039920522,17.147176718561678,8800.159820550816,8817.306997269377,8780.397966870172,8800.159820550816,19.76185368064398,4,1,3
asu_baseline,4000034,4,B,1,8657.036690953879,8669.843858953609,12.807167999730154,17.147176718561678,8674.18386767244,8691.331044391001,8674.18386767244,8674.18386767244,0,0,0,0
asu_baseline,4000034,4,B,2,8674.18386767244,8682.65102695334,8.467159280899068,17.147176718561678,8691.331044391001,8708.478221109563,8691.331044391001,8691.331044391001,0,0,0,0
asu_baseline,4000034,4,B,3,8691.331044391001,8701.483660552938,10.152616161936749,17.147176718561678,8708.478221109563,8725.625397828124,8708.478221109563,8708.478221109563,0,1,1,0
asu_baseline,4000034,4,B,4,8708.478221109563,8734.50175335223,26.023532242666988,17.147176718561678,8734.50175335223,8751.64893007079,8725.625397828124,8734.50175335223,8.876355524105747,3,0,3
asu_baseline,4000034,4,B,5,8734.50175335223,8765.385318151566,30.883564799336455,17.147176718561678,8765.385318151566,8782.532494870127,8751.64893007079,8765.385318151566,13.736388080775214,3,2,1
asu_baseline,4000034,4,B,6,8765.385318151566,8802.294348550771,36.90903039920522,17.147176718561678,8802.294348550771,8819.441525269332,8782.532494870127,8802.294348550771,19.76185368064398,4,1,3
asu_baseline,4000034,4,B,7,8802.294348550771,8817.925190150438,15.630841599666383,17.147176718561678,8819.441525269332,8836.588701987894,8819.441525269332,8819.441525269332,0,1,0,1
asu_baseline,34,0,B,1,8675.251131672418,8683.718290953317,8.467159280899068,17.147176718561678,8692.398308390979,8709.54548510954,8692.398308390979,8692.398308390979,0,0,0,0
asu_baseline,34,0,B,2,8692.398308390979,8702.550924552916,10.152616161936749,17.147176718561678,8709.54548510954,8726.692661828101,8709.54548510954,8709.54548510954,0,1,1,0
asu_baseline,34,0,B,3,8709.54548510954,8735.569017352207,26.023532242666988,17.147176718561678,8735.569017352207,8752.716194070768,8726.692661828101,8735.569017352207,8.876355524105747,3,0,3
asu_baseline,34,0,B,4,8735.569017352207,8766.452582151544,30.883564799336455,17.147176718561678,8766.452582151544,8783.599758870105,8752.716194070768,8766.452582151544,13.736388080775214,3,2,1
asu_baseline,34,0,B,5,8766.452582151544,8803.361612550749,36.90903039920522,17.147176718561678,8803.361612550749,8820.50878926931,8783.599758870105,8803.361612550749,19.76185368064398,4,1,3
asu_baseline,34,0,B,6,8803.361612550749,8818.992454150415,15.630841599666383,17.147176718561678,8820.50878926931,8837.655965987871,8820.50878926931,8820.50878926931,0,1,0,1
asu_baseline,34,0,B,7,8820.50878926931,8848.808754949774,28.299965680464084,17.147176718561678,8848.808754949774,8865.955931668335,8837.655965987871,8848.808754949774,11.152788961902843,3,0,3
asu_baseline,5000035,5,B,1,8688.129252391069,8698.281868553006,10.152616161936749,17.147176718561678,8705.27642910963,8722.423605828191,8705.27642910963,8705.27642910963,0,1,1,0
asu_baseline,5000035,5,B,2,8705.27642910963,8731.299961352297,26.023532242666988,17.147176718561678,8731.299961352297,8748.447138070858,8722.423605828191,8731.299961352297,8.876355524105747,3,0,3
asu_baseline,5000035,5,B,3,8731.299961352297,8762.183526151633,30.883564799336455,17.147176718561678,8762.183526151633,8779.330702870195,8748.447138070858,8762.183526151633,13.736388080775214,3,2,1
asu_baseline,5000035,5,B,4,8762.183526151633,8799.092556550839,36.90903039920522,17.147176718561678,8799.092556550839,8816.2397332694,8779.330702870195,8799.092556550839,19.76185368064398,4,1,3
asu_baseline,5000035,5,B,5,8799.092556550839,8814.723398150505,15.630841599666383,17.147176718561678,8816.2397332694,8833.386909987961,8816.2397332694,8816.2397332694,0,1,0,1
asu_baseline,5000035,5,B,6,8816.2397332694,8844.539698949864,28.299965680464084,17.147176718561678,8844.539698949864,8861.686875668425,8833.386909987961,8844.539698949864,11.152788961902843,3,0,3
asu_baseline,5000035,5,B,7,8844.539698949864,8860.17054054953,15.630841599666383,17.147176718561678,8861.686875668425,8878.834052386987,8861.686875668425,8861.686875668425,0,1,0,1
asu_baseline,1000035,1,B,1,8690.263780391024,8700.41639655296,10.152616161936749,17.147176718561678,8707.410957109585,8724.558133828146,8707.410957109585,8707.410957109585,0,1,1,0
asu_baseline,1000035,1,B,2,8707.410957109585,8733.434489352252,26.023532242666988,17.147176718561678,8733.434489352252,8750.581666070813,8724.558133828146,8733.434489352252,8.876355524105747,3,0,3
asu_baseline,1000035,1,B,3,8733.434489352252,8764.318054151589,30.883564799336455,17.147176718561678,8764.318054151589,8781.46523087015,8750.581666070813,8764.318054151589,13.736388080775214,3,2,1
asu_baseline,1000035,1,B,4,8764.318054151589,8801.227084550794,36.90903039920522,17.147176718561678,8801.227084550794,8818.374261269355,8781.46523087015,8801.227084550794,19.76185368064398,4,1,3
asu_baseline,1000035,1,B,5,8801.227084550794,8816.85792615046,15.630841599666383,17.147176718561678,8818.374261269355,8835.521437987916,8818.374261269355,8818.374261269355,0,1,0,1
asu_baseline,1000035,1,B,6,8818.374261269355,8846.674226949819,28.299965680464084,17.147176718561678,8846.674226949819,8863.82140366838,8835.521437987916,8846.674226949819,11.152788961902843,3,0,3
asu_baseline,1000035,1,B,7,8846.674226949819,8862.305068549485,15.630841599666383,17.147176718561678,8863.82140366838,8880.968580386942,8863.82140366838,8863.82140366838,0,1,0,1
asu_baseline,2000035,2,B,1,8703.141901109675,8729.165433352342,26.023532242666988,17.147176718561678,8729.165433352342,8746.312610070903,8720.289077828236,8729.165433352342,8.876355524105747,3,0,3
asu_baseline,2000035,2,B,2,8729.165433352342,8760.048998151678,30.883564799336455,17.147176718561678,8760.048998151678,8777.19617487024,8746.312610070903,8760.048998151678,13.736388080775214,3,2,1
asu_baseline,2000035,2,B,3,8760.048998151678,8796.958028550884,36.90903039920522,17.147176718561678,8796.958028550884,8814.105205269445,8777.19617487024,8796.958028550884,19.76185368064398,4,1,3
asu_baseline,2000035,2,B,4,8796.958028550884,8812.58887015055,15.630841599666383,17.147176718561678,8814.105205269445,8831.252381988006,8814.105205269445,8814.105205269445,0,1,0,1
asu_baseline,2000035,2,B,5,8814.105205269445,8842.405170949909,28.299965680464084,17.147176718561678,8842.405170949909,8859.55234766847,8831.252381988006,8842.405170949909,11.152788961902843,3,0,3
asu_baseline,2000035,2,B,6,8842.405170949909,8858.036012549575,15.630841599666383,17.147176718561678,8859.55234766847,8876.699524387031,8859.55234766847,8859.55234766847,0,1,0,1
asu_baseline,2000035,2,B,7,8859.55234766847,8880.759583749088,21.207236080617804,17.147176718561678,8880.759583749088,8897.90676046765,8876.699524387031,8880.759583749088,4.060059362056563,2,0,2
asu_baseline,7000034,7,B,1,8761.116262151656,8798.025292550861,36.90903039920522,17.147176718561678,8798.025292550861,8815.172469269422,8778.263438870217,8798.025292550861,19.76185368064398,4,1,3
asu_baseline,7000034,7,B,2,8798.025292550861,8813.656134150528,15.630841599666383,17.147176718561678,8815.172469269422,8832.319645987984,8815.172469269422,8815.172469269422,0,1,0,1
asu_baseline,7000034,7,B,3,8815.172469269422,8843.472434949887,28.299965680464084,17.147176718561678,8843.472434949887,8860.619611668448,8832.319645987984,8843.472434949887,11.152788961902843,3,0,3
