stage,input_label,strategy,variant,effective_mode,status,status_detail,input_fingerprint,num_npu,num_ssu,input_kind,compute_scale,rho_ssu,capacity_feasible,request_count,submit_seed,u_w1,u_w2,makespan_ms,full_run_u,admission_slo_passed,arrival_slo_passed,admission_slo_rate,arrival_slo_rate,active_cards_w1,active_cards_w2,all_active_w1,all_active_w2,delta_u_w1_pp,delta_u_w2_pp,makespan_change_pct,baseline_stage,baseline_variant,regresses_window_u,result_path,result_sha256,core_signature
screen,legacy4_exact,baseline_native,baseline_native,native/fixed,complete,,3e7e333d365c9138906ba021a68e32f303bed6df22433b50748ea0b9921e448b,4,1,外推/插值画像,1.0,0.9971539526103271,True,1046,42,0.7622609787207828,0.7599731588073825,8391.014969936594,0.5397499079635844,792,3,0.7571701720841301,0.0028680688336520078,4,4,True,True,0.0,0.0,0.0,screen,baseline_native,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/legacy4_exact/baseline_native/legacy_fixed_local_exact_npu4_ssu1_seed42_3e7e333d365c_baseline_native_d70038071a.json.gz,0fbce4d4468a862158eb80808e1d9b930dfb180e4197f0d22cf5d47390660145,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,legacy4_exact,once_native,once_native,native/fixed,complete,,3e7e333d365c9138906ba021a68e32f303bed6df22433b50748ea0b9921e448b,4,1,外推/插值画像,1.0,0.9971539526103271,True,1046,42,0.9998891464471067,0.9999787395169004,4578.436069148498,0.989213235555051,1046,4,1.0,0.0038240917782026767,4,4,True,True,23.76281677263239,24.000558070951794,-45.436444988453,screen,baseline_native,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/legacy4_exact/once_native/legacy_fixed_local_exact_npu4_ssu1_seed42_3e7e333d365c_once_native_f042c2145f.json.gz,bfa3d257f473efc14cdfa5953c56da974af7c4aaed4002d8112f4a611fd88cd0,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,legacy32_local_exact,baseline_native,baseline_native,native/fixed,complete,,d0dabc13e665c177e3eb93d96dcde30a0fa993c895b0a12567b700a17a6e85b7,32,8,外推/插值画像,1.0,0.9971539526103271,True,8368,42,0.7622609787207828,0.7599731588073825,8391.014969936594,0.5397499079635844,6336,24,0.7571701720841301,0.0028680688336520078,32,32,True,True,0.0,0.0,0.0,screen,baseline_native,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/legacy32_local_exact/baseline_native/legacy_fixed_local_exact_npu32_ssu8_seed42_d0dabc13e665_baseline_native_d70038071a.json.gz,9a822cdde6277a8f887cf335ae80f3c663f58d3781416723df13c4c4e2b45272,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,legacy32_local_exact,once_native,once_native,native/fixed,complete,,d0dabc13e665c177e3eb93d96dcde30a0fa993c895b0a12567b700a17a6e85b7,32,8,外推/插值画像,1.0,0.9971539526103271,True,8368,42,0.9998133992379822,0.9996568271083821,4587.564859282946,0.9872448012543725,8368,32,1.0,0.0038240917782026767,32,32,True,True,23.75524205171994,23.968366830099963,-45.32765254597548,screen,baseline_native,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/legacy32_local_exact/once_native/legacy_fixed_local_exact_npu32_ssu8_seed42_d0dabc13e665_once_native_f042c2145f.json.gz,0bb33cd24051558c5754f6aa7eec31275c63bec38da839e2332a857d08d425ac,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,legacy32_stripe_exact,baseline_native,baseline_native,native/fixed,complete,,5c5e8b2b6751e426f4612096f49564895b885d431b753a62f1fa3f9d30457d31,32,8,外推/插值画像,1.0,0.9971539526103269,True,8368,42,0.7718664453327181,0.7698697001651374,7927.164587946088,0.571332852686209,6704,24,0.8011472275334608,0.0028680688336520078,32,32,True,True,0.0,0.0,0.0,screen,baseline_native,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/legacy32_stripe_exact/baseline_native/legacy_fixed_stripe_exact_npu32_ssu8_seed42_5c5e8b2b6751_baseline_native_d70038071a.json.gz,917d94cc4fa8b95b1dcef7a3589cdf7a46b68202fdea97d67721f91e4977b645,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,legacy32_stripe_exact,once_native,once_native,native/fixed,complete,,5c5e8b2b6751e426f4612096f49564895b885d431b753a62f1fa3f9d30457d31,32,8,外推/插值画像,1.0,0.9971539526103269,True,8368,42,1.0,0.9998977997336806,4589.336619006334,0.9868636654342753,8368,32,1.0,0.0038240917782026767,32,32,True,True,22.81335546672819,23.00280995685432,-42.10620243731533,screen,baseline_native,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/legacy32_stripe_exact/once_native/legacy_fixed_stripe_exact_npu32_ssu8_seed42_5c5e8b2b6751_once_native_f042c2145f.json.gz,2d18fdd4eb3ace45b6b25328d2190df2352571502ae7c0e03163bc567fcee1d9,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,legacy4_padded,baseline,baseline,5ms/fixed,complete,,849d6c9b398354fe6acff4d7bbbc35d49df401beaf9c1da47d524d445e229911,4,1,外推/插值画像+尾块补齐,1.0,0.9997591190541154,True,1046,42,0.7622609787207828,0.7599731588073825,8391.028364888414,0.5397490463380842,773,3,0.7390057361376673,0.0028680688336520078,4,4,True,True,0.0,0.0,0.0,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/legacy4_padded/baseline/legacy_fixed_local_padded_npu4_ssu1_seed42_849d6c9b3983_baseline_ffe76c7072.json.gz,af4f76ac07c468c0dae0e75137569131640969edaa2eb2897525f33ff0b76b18,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,legacy4_padded,once,once,5ms/fixed,complete,,849d6c9b398354fe6acff4d7bbbc35d49df401beaf9c1da47d524d445e229911,4,1,外推/插值画像+尾块补齐,1.0,0.9997591190541154,True,1046,42,0.9978068376377862,1.0,4588.700958383059,0.9870003730511689,1046,4,1.0,0.0038240917782026767,4,4,True,True,23.55458589170034,24.00268411926175,-45.31420037162417,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/legacy4_padded/once/legacy_fixed_local_padded_npu4_ssu1_seed42_849d6c9b3983_once_d8f13cde8c.json.gz,395b38154aafcde5a88d686eda05407a334f3b015816815656d166b00ae1ebb8,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,legacy4_padded,strategy3,strategy3,5ms/fixed,complete,,849d6c9b398354fe6acff4d7bbbc35d49df401beaf9c1da47d524d445e229911,4,1,外推/插值画像+尾块补齐,1.0,0.9997591190541154,True,1046,42,0.9593308295070669,0.9576674431874428,5349.385923176946,0.8466484981241695,1045,3,0.9990439770554493,0.0028680688336520078,4,4,True,True,19.706985078628414,19.76942843800603,-36.24874460488034,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/legacy4_padded/strategy3/legacy_fixed_local_padded_npu4_ssu1_seed42_849d6c9b3983_strategy3_1ce9a6556d.json.gz,ce88277d562f8c0a16bc0ec0a9fff9ff4bee995cc17c196d20a52e305c5113d2,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,strong4,baseline,baseline,5ms/fixed,complete,,a1aea8062ed1f739974bc8c0bbb783d7b2ed249fcabe355fd8628a277868f915,4,1,外推/插值画像,1.0,0.9060869284277231,True,3003,42,0.522096271909234,0.5221600435405838,6802.618204345354,0.6103937099597431,1923,1,0.6403596403596403,0.000333000333000333,4,4,True,True,0.0,0.0,0.0,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong4/baseline/aligned_fixed_local_exact_npu4_ssu1_seed42_a1aea8062ed1_baseline_ffe76c7072.json.gz,18fa8892b253e8a2df4a34db81cdbb4ab6136e10c7e6ae8ac368c49bd86f2ee5,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,strong4,once,once,5ms/fixed,complete,,a1aea8062ed1f739974bc8c0bbb783d7b2ed249fcabe355fd8628a277868f915,4,1,外推/插值画像,1.0,0.9060869284277231,True,3003,42,1.0,1.0,4187.865801044816,0.9915015333476324,3003,4,1.0,0.001332001332001332,4,4,True,True,47.7903728090766,47.78399564594162,-38.43744165489539,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong4/once/aligned_fixed_local_exact_npu4_ssu1_seed42_a1aea8062ed1_once_d8f13cde8c.json.gz,980de02fc6f695a9b4468daa81c9eef3071bd15a067a01c76810c1ba824f88eb,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,strong4,strategy3,strategy3,5ms/fixed,complete,,a1aea8062ed1f739974bc8c0bbb783d7b2ed249fcabe355fd8628a277868f915,4,1,外推/插值画像,1.0,0.9060869284277231,True,3003,42,1.0,1.0,4187.865801044816,0.9915015333476324,3003,4,1.0,0.001332001332001332,4,4,True,True,47.7903728090766,47.78399564594162,-38.43744165489539,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong4/strategy3/aligned_fixed_local_exact_npu4_ssu1_seed42_a1aea8062ed1_strategy3_1ce9a6556d.json.gz,1a53855d54e8b87cab6fe1a6ca78bd6198f1b5250073a481b184e2fa22bbfec6,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,strong32_local,baseline,baseline,5ms/fixed,complete,,0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,32,8,外推/插值画像,1.0,0.9060869284277231,True,24024,42,0.522096271909234,0.5221600435405838,6802.618204345354,0.6103937099597431,15384,8,0.6403596403596403,0.000333000333000333,32,32,True,True,0.0,0.0,0.0,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,4b0b94b40c4b4148c986ba510d189366d91f3f85d49c0b6df49a9baf0a59f691,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,strong32_local,once,once,5ms/fixed,complete,,0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,32,8,外推/插值画像,1.0,0.9060869284277231,True,24024,42,1.0,1.0,4187.865801044816,0.9915015333476324,24024,32,1.0,0.001332001332001332,32,32,True,True,47.7903728090766,47.78399564594162,-38.43744165489539,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_local/once/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_once_d8f13cde8c.json.gz,a70d6ee8b5fabb73ac33142f7866aa9bafcfb20ef003c3adeb081f32fa1c8e46,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,strong32_local,strategy3,strategy3,5ms/fixed,complete,,0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,32,8,外推/插值画像,1.0,0.9060869284277231,True,24024,42,1.0,1.0,4187.97328153798,0.9914760873701599,24024,32,1.0,0.001332001332001332,32,32,True,True,47.7903728090766,47.78399564594162,-38.4358616677502,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_local/strategy3/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_strategy3_1ce9a6556d.json.gz,73b6883b58b867588223255d19816aa0bb328f5b264215da3a20811b4c506561,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,strong32_stripe,baseline,baseline,5ms/fixed,complete,,dac07f416a477ffdca7980699bd5ef835ff131b4c404a0aeefdd1dafe0ae75a4,32,8,外推/插值画像,1.0,0.9060869284277228,True,24024,42,0.522096271909234,0.5221598481311904,6802.634149779924,0.6103922791914921,15384,8,0.6403596403596403,0.000333000333000333,32,32,True,True,0.0,0.0,0.0,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_stripe/baseline/aligned_fixed_stripe_exact_npu32_ssu8_seed42_dac07f416a47_baseline_ffe76c7072.json.gz,62e22235219c95025d6ae5ef9de82079f57a3329c6410c131b4b2d5637f94a80,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,strong32_stripe,once,once,5ms/fixed,complete,,dac07f416a477ffdca7980699bd5ef835ff131b4c404a0aeefdd1dafe0ae75a4,32,8,外推/插值画像,1.0,0.9060869284277228,True,24024,42,0.944658918554065,0.9357052791757138,4486.7060270042575,0.9254618729639595,23345,19,0.9717365967365967,0.0007908757908757909,32,32,True,True,42.2562646644831,41.35454310445233,-34.0445784939146,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_stripe/once/aligned_fixed_stripe_exact_npu32_ssu8_seed42_dac07f416a47_once_d8f13cde8c.json.gz,381469a598ed4dbef2aa90026fbc333073d32d2d9edf6b68cf6f4855a9061cf2,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,strong32_stripe,strategy3,strategy3,5ms/fixed,complete,,dac07f416a477ffdca7980699bd5ef835ff131b4c404a0aeefdd1dafe0ae75a4,32,8,外推/插值画像,1.0,0.9060869284277228,True,24024,42,0.9997745444926573,0.9998102600553459,4191.848263520403,0.990559558017703,24024,32,1.0,0.001332001332001332,32,32,True,True,47.76782725834233,47.765041192415545,-38.37904301150731,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_stripe/strategy3/aligned_fixed_stripe_exact_npu32_ssu8_seed42_dac07f416a47_strategy3_1ce9a6556d.json.gz,9dec2e8989698ca33785876769493691cd8434e3342ebd58ad6412a6e066ea0a,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,strong32_hash_feasible,baseline,baseline,5ms/fixed,complete,,e63d7e5eaf8627fc5c2cddf097a6b5b33b2af98c440a964ad3fe25d182fc3822,32,8,外推/插值画像,1.0,0.9796525024154021,True,24024,42,0.5096218121582566,0.5070173718688435,6904.535492748465,0.6013837379141582,15909,8,0.6622127872127872,0.000333000333000333,32,32,True,True,0.0,0.0,0.0,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_hash_feasible/baseline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_baseline_ffe76c7072.json.gz,ad3d2eb3775b63e77bbb5bd59c222ff54fe794b570bec79ac856850c3562e4b4,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,strong32_hash_feasible,once,once,5ms/fixed,complete,,e63d7e5eaf8627fc5c2cddf097a6b5b33b2af98c440a964ad3fe25d182fc3822,32,8,外推/插值画像,1.0,0.9796525024154021,True,24024,42,0.9601530000775107,0.9620453072058014,4422.808387866163,0.9388322981799718,23479,26,0.9773143523143523,0.0010822510822510823,32,32,True,True,45.05311879192541,45.50279353369579,-35.943433232963365,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_hash_feasible/once/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_once_d8f13cde8c.json.gz,cd2510bdbf263fbdfaaeca654d8bf786b9d218a22856afcd841c98162e6e7778,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,strong32_hash_feasible,strategy3,strategy3,5ms/fixed,complete,,e63d7e5eaf8627fc5c2cddf097a6b5b33b2af98c440a964ad3fe25d182fc3822,32,8,外推/插值画像,1.0,0.9796525024154021,True,24024,42,0.9991457188933879,0.99931307373926,4195.060654221982,0.9898010316039468,24024,32,1.0,0.001332001332001332,32,32,True,True,48.95239067351312,49.22957018704165,-39.2419568466572,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_hash_feasible/strategy3/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_strategy3_1ce9a6556d.json.gz,0eb5004cfcde9c59c2790448c43732abee224f0bf73feda51a21b4e79f9c4387,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,strong32_stripe6_feasible,baseline,baseline,5ms/fixed,complete,,4166ee5fd62b3cb65b9a95841205996e34d5a68a94ececfddaf6434b25fb8b0f,32,6,外推/插值画像+C缩放,1.2493208762775747,0.9799999990199932,True,19392,42,0.4769277981219221,0.4768485162201181,7090.545721257736,0.5893073946978118,13632,8,0.7029702970297029,0.00041254125412541255,32,32,True,True,0.0,0.0,0.0,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_stripe6_feasible/baseline/aligned_fixed_stripe_exact_npu32_ssu6_seed42_4166ee5fd62b_baseline_ffe76c7072.json.gz,6ce2753b09799fc8d53279bda9dfdce81bf7786b1c0d66656cc3c52ffd05266f,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
screen,strong32_stripe6_feasible,once,once,5ms/fixed,complete,,4166ee5fd62b3cb65b9a95841205996e34d5a68a94ececfddaf6434b25fb8b0f,32,6,外推/插值画像+C缩放,1.2493208762775747,0.9799999990199932,True,19392,42,0.9331669241176447,0.9631269492459859,4512.780011638505,0.9259283668168382,18818,20,0.9704001650165016,0.0010313531353135313,32,32,True,True,45.62391259957226,48.627843302586776,-36.35496915125993,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_stripe6_feasible/once/aligned_fixed_stripe_exact_npu32_ssu6_seed42_4166ee5fd62b_once_d8f13cde8c.json.gz,219ad7ed694f67e81cf796bfce65af2dd4abfe52af34c7fde59eb21476bbf142,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
