scenario,policy,latency_ratio,mean_cdf
semi,asu_baseline,1.0154711819159934,0.7735184200262384
semi,asu_baseline,1.0165468929311618,0.7756281246675886
semi,asu_baseline,1.0173335333247475,0.7777378293089386
semi,asu_baseline,1.0174594186705186,0.7796986136226641
semi,asu_baseline,1.0181428144499116,0.7816033755274262
semi,asu_baseline,1.0183385344419962,0.7835081374321881
semi,asu_baseline,1.0217528664109616,0.7854128993369501
semi,asu_baseline,1.0247450362837849,0.7873176612417119
semi,asu_baseline,1.0261722452242834,0.7892224231464736
semi,asu_baseline,1.02670176202801,0.7911832074601991
semi,asu_baseline,1.0287729516064235,0.7931439917739246
semi,asu_baseline,1.029219968811251,0.7951047760876501
semi,asu_baseline,1.0325567884012348,0.7972144807290004
semi,asu_baseline,1.0326624016429544,0.7993241853703505
semi,asu_baseline,1.0351153491013456,0.8012289472751126
semi,asu_baseline,1.0366897611796078,0.8033386519164627
semi,asu_baseline,1.0372816496107133,0.8052434138212247
semi,asu_baseline,1.0379679598131057,0.8073531184625748
semi,asu_baseline,1.0389213854943677,0.809462823103925
semi,asu_baseline,1.042570018701652,0.8115725277452753
semi,asu_baseline,1.0503088227391926,0.8135333120590008
semi,asu_baseline,1.0510370028760687,0.815643016700351
semi,asu_baseline,1.0537711303700164,0.8177527213417012
semi,asu_baseline,1.0539426801647245,0.8197135056554267
semi,asu_baseline,1.0620691525243515,0.8216182675601886
semi,asu_baseline,1.066782828442355,0.8237279722015388
semi,asu_baseline,1.0710113583102214,0.8256887565152643
semi,asu_baseline,1.0736374374128526,0.8276495408289898
semi,asu_baseline,1.0740150974324834,0.8297592454703401
semi,asu_baseline,1.0749268986358875,0.8316640073751019
semi,asu_baseline,1.0769026225675409,0.8336247916888274
semi,asu_baseline,1.0796788766668564,0.8355295535935894
semi,asu_baseline,1.083988222866005,0.8374903379073149
semi,asu_baseline,1.089772315668092,0.8393950998120768
semi,asu_baseline,1.090589346459811,0.8413558841258023
semi,asu_baseline,1.09264140741529,0.8434655887671525
semi,asu_baseline,1.0938670576171756,0.845426373080878
semi,asu_baseline,1.0942491331974566,0.8473311349856399
semi,asu_baseline,1.0965024609699914,0.8494408396269901
semi,asu_baseline,1.1019218786389684,0.8513456015317521
semi,asu_baseline,1.114387238551836,0.8533063858454776
semi,asu_baseline,1.1240337252075456,0.8552111477502393
semi,asu_baseline,1.1274397522746125,0.8571159096550013
semi,asu_baseline,1.1324236400083088,0.8590206715597631
semi,asu_baseline,1.1366598324804904,0.8611303762011134
semi,asu_baseline,1.1408227392266936,0.8630351381058752
semi,asu_baseline,1.142630122348102,0.8649399000106373
semi,asu_baseline,1.1538165143452526,0.8669006843243627
semi,asu_baseline,1.1555903571955584,0.8688614686380882
semi,asu_baseline,1.165395420104468,0.8709711732794384
semi,asu_baseline,1.177331439083256,0.8729319575931639
semi,asu_baseline,1.1902217717531187,0.8750416622345142
semi,asu_baseline,1.1959160962901336,0.8770024465482397
semi,asu_baseline,1.196716169754376,0.8789632308619652
semi,asu_baseline,1.2140335123402202,0.8808679927667269
semi,asu_baseline,1.2145554968068284,0.8828287770804524
semi,asu_baseline,1.2149190180611864,0.8847895613941779
semi,asu_baseline,1.229609162970547,0.886899266035528
semi,asu_baseline,1.238182821828,0.8890089706768783
semi,asu_baseline,1.243893616443871,0.8909697549906038
semi,asu_baseline,1.2526195417706836,0.8928745168953657
semi,asu_baseline,1.2572947353625283,0.8947792788001276
semi,asu_baseline,1.2578286535212977,0.8968889834414778
semi,asu_baseline,1.2634492857905193,0.8987937453462398
semi,asu_baseline,1.2649344539385834,0.9007545296599653
semi,asu_baseline,1.2681434265060263,0.9026592915647272
semi,asu_baseline,1.284239132249992,0.9046200758784527
semi,asu_baseline,1.285409441147687,0.9065808601921782
semi,asu_baseline,1.3078822880746759,0.9084856220969401
semi,asu_baseline,1.3136674300776565,0.9104464064106655
semi,asu_baseline,1.3150533345413566,0.9123511683154274
semi,asu_baseline,1.3284169499166645,0.9142559302201893
semi,asu_baseline,1.3465009607446436,0.9163656348615395
semi,asu_baseline,1.358556951782431,0.918326419175265
semi,asu_baseline,1.3695328550054024,0.9204361238166152
semi,asu_baseline,1.3739598660468173,0.9223969081303407
semi,asu_baseline,1.3863090348038472,0.9243576924440662
semi,asu_baseline,1.4245864805652741,0.9263184767577917
semi,asu_baseline,1.4500545214666625,0.9282232386625536
semi,asu_baseline,1.465659617313911,0.9301280005673155
semi,asu_baseline,1.4680860825949682,0.9320327624720774
semi,asu_baseline,1.5,0.9320327624720774
semi,asu_baseline,1.5485695187226896,0.9341424671134276
semi,asu_baseline,1.5661294463818543,0.9360472290181896
semi,asu_baseline,1.5704626409754519,0.9379519909229513
semi,asu_baseline,1.6031403921285174,0.9399127752366768
semi,asu_baseline,1.6213977611152672,0.9420224798780271
semi,asu_baseline,1.6362379023447045,0.9439272417827892
semi,asu_baseline,1.6595168542362462,0.9458320036875509
semi,asu_baseline,1.6721546605145288,0.9479417083289011
semi,asu_baseline,1.713447003694229,0.9498464702336631
semi,asu_baseline,1.721367290695627,0.9518072545473886
semi,asu_baseline,1.7269117786453534,0.953768038861114
semi,asu_baseline,1.7318337094465184,0.9558777435024642
semi,asu_baseline,1.7494571264823706,0.9577825054072262
semi,asu_baseline,1.7709514174111962,0.9598922100485764
semi,asu_baseline,1.7882022420376955,0.9618529943623019
semi,asu_baseline,1.8916099662018901,0.9637577562670638
semi,asu_baseline,1.8974448658948302,0.9658674609084139
semi,asu_baseline,1.9287705340457126,0.9678282452221394
semi,asu_baseline,1.9311595164099378,0.9697330071269015
semi,asu_baseline,1.9519826545545618,0.9716377690316632
semi,asu_baseline,1.983458883225059,0.9737474736730135
semi,asu_baseline,2.026257365084242,0.9758571783143637
semi,asu_baseline,2.0432404796110535,0.9778179626280892
semi,asu_baseline,2.076500264259814,0.9799276672694394
semi,asu_baseline,2.3944461377522157,0.9820373719107897
semi,asu_baseline,2.534318768156689,0.9841470765521398
semi,asu_baseline,2.975328426666305,0.98625678119349
semi,asu_baseline,3.082295877549227,0.988161543098252
semi,asu_baseline,3.15409591252768,0.990066305003014
semi,asu_baseline,3.279850377101455,0.9919710669077757
semi,asu_baseline,3.516448417157903,0.9938758288125377
semi,asu_baseline,3.6008567589815326,0.9957805907172995
semi,asu_baseline,3.6782947382679594,0.9978902953586498
semi,asu_baseline,4.08909072569909,1.0
semi,od_baseline,0.9999999999999648,0.0039447731755424065
semi,od_baseline,0.9999999999999932,0.005817432351572368
semi,od_baseline,0.9999999999999943,0.029707409112506872
semi,od_baseline,0.999999999999995,0.031679795700278075
semi,od_baseline,0.9999999999999952,0.05919104134234351
semi,od_baseline,0.9999999999999954,0.061063700518373475
semi,od_baseline,0.9999999999999963,0.07911192286854785
semi,od_baseline,0.9999999999999966,0.0809845820445778
semi,od_baseline,0.9999999999999968,0.08295696863234901
semi,od_baseline,0.9999999999999969,0.11418921056728659
semi,od_baseline,0.9999999999999978,0.15575526126560846
semi,od_baseline,0.999999999999998,0.19409651355477417
semi,od_baseline,0.9999999999999982,0.1980412867303166
semi,od_baseline,0.9999999999999986,0.2158657321978207
semi,od_baseline,0.9999999999999988,0.21773839137385068
semi,od_baseline,0.9999999999999989,0.23124591525302537
semi,od_baseline,0.999999999999999,0.23334235131172557
semi,od_baseline,0.9999999999999994,0.28471925165553774
semi,od_baseline,0.9999999999999997,0.286815687714238
semi,od_baseline,0.9999999999999999,0.2887880743020092
semi,od_baseline,1.0000000000000004,0.296801670124023
semi,od_baseline,1.0000000000000007,0.32079137429669874
semi,od_baseline,1.000000000000001,0.44291173657133115
semi,od_baseline,1.0000000000000013,0.4450081726300314
semi,od_baseline,1.0000000000000016,0.4743920774481268
semi,od_baseline,1.0000000000000022,0.5021270999728625
semi,od_baseline,1.0000000000000024,0.5061959226193339
semi,od_baseline,1.0000000000000027,0.508292358678034
semi,od_baseline,1.000000000000003,0.5335077134379168
semi,od_baseline,1.0000000000000033,0.5572493186687345
semi,od_baseline,1.0000000000000038,0.5591219778447645
semi,od_baseline,1.0000000000000047,0.620433777304996
semi,od_baseline,1.000000000000005,0.6242788230687971
semi,od_baseline,1.00000000000001,0.6536870499460803
semi,od_baseline,1.000000000000016,0.6948298689382494
semi,od_baseline,1.0000000000000586,0.704740445995481
semi,od_baseline,1.0000000000001046,0.7185714741690671
semi,od_baseline,1.0000685507396128,0.7204441333450972
semi,od_baseline,1.0001839882798145,0.7225405694037974
semi,od_baseline,1.0002249019057903,0.7245129559915687
semi,od_baseline,1.0003012852155322,0.7263856151675986
semi,od_baseline,1.000331935118444,0.7282582743436284
semi,od_baseline,1.0004160880207031,0.7302306609313997
semi,od_baseline,1.000452671415837,0.7321033201074295
semi,od_baseline,1.0005223497805993,0.7340757066952008
semi,od_baseline,1.000750049786592,0.736172142753901
semi,od_baseline,1.0008453753693394,0.7381445293416723
semi,od_baseline,1.0010286438043101,0.7400171885177023
semi,od_baseline,1.0015238977991998,0.7419895751054734
semi,od_baseline,1.001531253611654,0.7439619616932447
semi,od_baseline,1.0015594539387933,0.7458346208692745
semi,od_baseline,1.0025958931586967,0.7479310569279747
semi,od_baseline,1.0027107660478332,0.749903443515746
semi,od_baseline,1.0032567894661033,0.7518758301035172
semi,od_baseline,1.0032884093980905,0.7539722661622174
semi,od_baseline,1.0033771276996073,0.7559446527499887
semi,od_baseline,1.0033801054960696,0.7580410888086888
semi,od_baseline,1.0033842540449813,0.7600134753964601
semi,od_baseline,1.0040658346288156,0.7619858619842312
semi,od_baseline,1.0043276651236681,0.7638585211602612
semi,od_baseline,1.0044197753732673,0.7657311803362911
semi,od_baseline,1.0045573044447613,0.7676038395123213
semi,od_baseline,1.0049631753610382,0.7694764986883511
semi,od_baseline,1.0055229503125365,0.7714488852761224
semi,od_baseline,1.006140756102695,0.7733215444521523
semi,od_baseline,1.0063514491303527,0.7751942036281821
semi,od_baseline,1.0064145143877363,0.7771665902159534
semi,od_baseline,1.006906115648117,0.7790392493919832
semi,od_baseline,1.0070862797804605,0.7811356854506836
semi,od_baseline,1.0071739394276777,0.7832321215093838
semi,od_baseline,1.0077476980270632,0.785328557568084
semi,od_baseline,1.0079442845794644,0.7873009441558553
semi,od_baseline,1.0084000308603385,0.7891736033318851
semi,od_baseline,1.009326820467772,0.7912700393905854
semi,od_baseline,1.0093965413528438,0.7931426985666153
semi,od_baseline,1.0096993831348482,0.7951150851543867
semi,od_baseline,1.0099594982414382,0.7972115212130868
semi,od_baseline,1.0101253924820057,0.7990841803891167
semi,od_baseline,1.011077833166381,0.8009568395651466
semi,od_baseline,1.012216969414531,0.803053275623847
semi,od_baseline,1.0123231799991323,0.8050256622116181
semi,od_baseline,1.01339291001286,0.8069980487993892
semi,od_baseline,1.0136823776553057,0.8089704353871605
semi,od_baseline,1.0143552161812046,0.8109428219749318
semi,od_baseline,1.0146028288614661,0.8128154811509617
semi,od_baseline,1.0151991141746013,0.8147878677387329
semi,od_baseline,1.0153308795872482,0.8166605269147628
semi,od_baseline,1.0155696634626277,0.8187569629734631
semi,od_baseline,1.0155751824881216,0.8208533990321634
semi,od_baseline,1.0162585156313746,0.8229498350908635
semi,od_baseline,1.0167327670057882,0.8248224942668934
semi,od_baseline,1.01689474858491,0.8269189303255935
semi,od_baseline,1.0169243646709023,0.8288913169133648
semi,od_baseline,1.017433780084556,0.8309877529720651
semi,od_baseline,1.0178574705307528,0.8330841890307653
semi,od_baseline,1.0197262616095262,0.8349568482067952
semi,od_baseline,1.0215069002399833,0.836829507382825
semi,od_baseline,1.0217497919106924,0.8387021665588552
semi,od_baseline,1.021896567499752,0.8406745531466263
semi,od_baseline,1.0224613245532748,0.8425472123226564
semi,od_baseline,1.0243696763125074,0.8445195989104276
semi,od_baseline,1.024908978848449,0.8466160349691277
semi,od_baseline,1.0250030648227422,0.8487124710278279
semi,od_baseline,1.025485550697809,0.8508089070865282
semi,od_baseline,1.0282434596706869,0.8527812936742993
semi,od_baseline,1.0288910042483046,0.8548777297329995
semi,od_baseline,1.0344582881852462,0.8567503889090297
semi,od_baseline,1.0356205238069764,0.8586230480850595
semi,od_baseline,1.0357843086935739,0.8604957072610894
semi,od_baseline,1.0369253230368258,0.8624680938488606
semi,od_baseline,1.0371373610070826,0.8645645299075609
semi,od_baseline,1.0391762636131099,0.8664371890835908
semi,od_baseline,1.0428276799269347,0.8683098482596208
semi,od_baseline,1.0439781994904365,0.8701825074356507
semi,od_baseline,1.044350799377082,0.872154894023422
semi,od_baseline,1.045188655143011,0.8741272806111932
semi,od_baseline,1.050188142807811,0.8760996671989644
semi,od_baseline,1.0581892494108773,0.8781961032576646
semi,od_baseline,1.069459834670404,0.8802925393163648
semi,od_baseline,1.0894271703012781,0.8822649259041361
semi,od_baseline,1.0982261693588404,0.8842373124919072
semi,od_baseline,1.0998277127810794,0.8861099716679371
semi,od_baseline,1.1205169216482758,0.8880823582557084
semi,od_baseline,1.1212331891215248,0.8900547448434795
semi,od_baseline,1.1241473885700972,0.8920271314312508
semi,od_baseline,1.137725952967656,0.8941235674899509
semi,od_baseline,1.1403931198363968,0.8962200035486512
semi,od_baseline,1.142335531562819,0.8980926627246811
semi,od_baseline,1.17223721810969,0.9001890987833813
semi,od_baseline,1.203422745220139,0.9022855348420816
semi,od_baseline,1.236958996783573,0.9041581940181116
semi,od_baseline,1.2694012635035627,0.9061305806058827
semi,od_baseline,1.2772341695493825,0.9080032397819128
semi,od_baseline,1.3015305551255605,0.9098758989579426
semi,od_baseline,1.313737187992305,0.9117485581339726
semi,od_baseline,1.320498197081256,0.9136212173100026
semi,od_baseline,1.3256461418246026,0.9154938764860324
semi,od_baseline,1.3319647549366151,0.9174662630738037
semi,od_baseline,1.343663607428994,0.9193389222498336
semi,od_baseline,1.368286221142393,0.9213113088376049
semi,od_baseline,1.371094330082272,0.9234077448963051
semi,od_baseline,1.441749564417915,0.9255041809550053
semi,od_baseline,1.445774652378688,0.9273768401310353
semi,od_baseline,1.4501957779997001,0.9292494993070651
semi,od_baseline,1.4596042149918256,0.9312218858948365
semi,od_baseline,1.472322765148334,0.9331942724826076
semi,od_baseline,1.4972589019652511,0.9352907085413079
semi,od_baseline,1.5,0.9352907085413079
semi,od_baseline,1.5024394170717412,0.9371633677173378
semi,od_baseline,1.5373815282618724,0.9390360268933678
semi,od_baseline,1.538671430822435,0.9409086860693977
semi,od_baseline,1.5522888516742068,0.9427813452454276
semi,od_baseline,1.5985472378822,0.9447537318331989
semi,od_baseline,1.6494030533255655,0.946850167891899
semi,od_baseline,1.6520987038757466,0.9488225544796703
semi,od_baseline,1.6707522167817248,0.9506952136557003
semi,od_baseline,1.671366034966384,0.9525678728317303
semi,od_baseline,1.6764287185873468,0.9544405320077601
semi,od_baseline,1.7196412657647817,0.9564129185955315
semi,od_baseline,1.8444726966969338,0.9582855777715613
semi,od_baseline,1.9874982566359678,0.9601582369475913
semi,od_baseline,2.0080007785359126,0.9622546730062916
semi,od_baseline,2.1145791167887094,0.9643511090649918
semi,od_baseline,2.124509819083349,0.9662237682410217
semi,od_baseline,2.1960735101582998,0.9681961548287928
semi,od_baseline,2.2262398107127375,0.9700688140048229
semi,od_baseline,2.2807037366906746,0.9721652500635232
semi,od_baseline,2.303625971748869,0.974037909239553
semi,od_baseline,2.315762492409097,0.9760102958273243
semi,od_baseline,2.491021674427963,0.9781067318860245
semi,od_baseline,2.5077471297665292,0.9800791184737957
semi,od_baseline,2.5112039765943477,0.9819517776498256
semi,od_baseline,2.545669249778707,0.9838244368258556
semi,od_baseline,2.5490646260792724,0.9856970960018856
semi,od_baseline,2.602540553647326,0.9876694825896567
semi,od_baseline,2.6574708137037595,0.9896418691774279
semi,od_baseline,2.846528591804008,0.9916142557651991
semi,od_baseline,2.890075467837203,0.9937106918238993
semi,od_baseline,2.938351190875289,0.9958071278825996
semi,od_baseline,2.9695077571774604,0.9979035639412999
semi,od_baseline,3.254500790813477,1.0
semi,once,0.9999999999999648,0.022263932043366363
semi,once,0.99999999999997,0.040612104590154706
semi,once,0.9999999999999932,0.060930269772900024
semi,once,0.9999999999999943,0.08761329439428894
semi,once,0.9999999999999952,0.1136124409357817
semi,once,0.9999999999999963,0.13196061348257004
semi,once,0.9999999999999966,0.1338438526539448
semi,once,0.9999999999999969,0.16149020374840162
semi,once,0.999999999999997,0.17577333564478348
semi,once,0.9999999999999978,0.21031914310395153
semi,once,0.999999999999998,0.23915270535974906
semi,once,0.9999999999999982,0.24130324299415765
semi,once,0.9999999999999986,0.26592248344572017
semi,once,0.9999999999999988,0.26995626025150354
semi,once,0.9999999999999989,0.2798202995698629
semi,once,0.999999999999999,0.2840033575294747
semi,once,0.9999999999999994,0.33701535484463646
semi,once,0.9999999999999998,0.33889859401601125
semi,once,1.0000000000000002,0.340781833187386
semi,once,1.0000000000000004,0.34711542878140644
semi,once,1.0000000000000007,0.3636983794660254
semi,once,1.000000000000001,0.4998107870635841
semi,once,1.0000000000000013,0.5038758277139906
semi,once,1.0000000000000016,0.5343878583673755
semi,once,1.0000000000000022,0.5586217830466987
semi,once,1.0000000000000027,0.5626555598524821
semi,once,1.000000000000003,0.58477021074202
semi,once,1.0000000000000033,0.6031183832888083
semi,once,1.0000000000000047,0.6536500168172813
semi,once,1.000000000000005,0.6555332559886561
semi,once,1.00000000000001,0.6878659981241694
semi,once,1.000000000000016,0.7195461260244095
semi,once,1.0000000000000586,0.745427255256697
semi,once,1.0000000000001046,0.7713396483336075
semi,once,1.00010094467111,0.7732228875049824
semi,once,1.000520832664063,0.775106126676357
semi,once,1.0006268897975819,0.7769893658477317
semi,once,1.0006324956416082,0.7788726050191066
semi,once,1.001055774152697,0.7809051253443098
semi,once,1.0013749289930352,0.782937645669513
semi,once,1.0025119305284933,0.7849701659947163
semi,once,1.0025961126692433,0.7871207036291249
semi,once,1.0030125561090648,0.7890039428004996
semi,once,1.003087504495769,0.7910364631257029
semi,once,1.0031282261606997,0.7929197022970776
semi,once,1.0032787369124903,0.7950702399314862
semi,once,1.003619765531436,0.7969534791028611
semi,once,1.0037139170428129,0.7988367182742357
semi,once,1.0039005142315518,0.8009872559086443
semi,once,1.003909379820023,0.803137793543053
semi,once,1.0039882427529343,0.8050210327144277
semi,once,1.0042138771481421,0.8071715703488364
semi,once,1.0043163738930885,0.8093221079832449
semi,once,1.0048449592221524,0.8114726456176534
semi,once,1.0050696860089716,0.8136231832520622
semi,once,1.0051981702554738,0.8157737208864707
semi,once,1.005317396114125,0.8176569600578456
semi,once,1.0058050075197955,0.8195401992292203
semi,once,1.005892369835352,0.8215727195544235
semi,once,1.0060276806837414,0.8236052398796269
semi,once,1.0063136526060663,0.8254884790510015
semi,once,1.0067514977281085,0.8273717182223764
semi,once,1.0076114427813914,0.8294042385475796
semi,once,1.0076536559209175,0.8314367588727828
semi,once,1.0086713008169352,0.8333199980441576
semi,once,1.008812233563762,0.8353525183693608
semi,once,1.010827494286608,0.8373850386945642
semi,once,1.0111224761388053,0.8395355763289727
semi,once,1.0112207912663562,0.8416861139633812
semi,once,1.0114695235138818,0.8438366515977899
semi,once,1.012506618816892,0.8459871892321985
semi,once,1.013149835847217,0.8478704284035733
semi,once,1.01354262386736,0.8499029487287766
semi,once,1.0137364988061022,0.8517861879001513
semi,once,1.0140937546581867,0.8538187082253547
semi,once,1.0147580513351275,0.8557019473967293
semi,once,1.0158167430765939,0.8578524850311379
semi,once,1.017438240112076,0.8597357242025127
semi,once,1.017715699734594,0.8616189633738874
semi,once,1.0178796501401375,0.8636514836990906
semi,once,1.0184666944306444,0.8655347228704655
semi,once,1.0189994058500518,0.8674179620418402
semi,once,1.019792824002742,0.8694504823670434
semi,once,1.0198228795029338,0.8713337215384183
semi,once,1.0205482925182838,0.8732169607097929
semi,once,1.021336451262222,0.8751001998811677
semi,once,1.021819746141325,0.8769834390525425
semi,once,1.021988364161207,0.8791339766869511
semi,once,1.022270991321778,0.8811664970121544
semi,once,1.0228943584961878,0.883317034646563
semi,once,1.0232560346401487,0.8853495549717662
semi,once,1.0235717936318152,0.8872327941431409
semi,once,1.0243325959834573,0.8893833317775496
semi,once,1.0255337645417186,0.8912665709489245
semi,once,1.026604148788425,0.8932990912741277
semi,once,1.0303587681917856,0.8951823304455023
semi,once,1.0314449839890314,0.8970655696168771
semi,once,1.0325830394757916,0.8990980899420804
semi,once,1.033710913855125,0.9009813291134551
semi,once,1.03521606175678,0.90286456828483
semi,once,1.0365991146429536,0.9047478074562046
semi,once,1.0376724265785284,0.906780327781408
semi,once,1.0396630290894606,0.9088128481066112
semi,once,1.0404583246239516,0.9109633857410198
semi,once,1.044355584322533,0.9131139233754283
semi,once,1.0446077894375283,0.9149971625468032
semi,once,1.0468207445654942,0.9168804017181779
semi,once,1.0468762024801639,0.9189129220433813
semi,once,1.0476396220880348,0.9210634596777898
semi,once,1.0484218440967712,0.923095980002993
semi,once,1.0484651682886303,0.9251285003281963
semi,once,1.0488198894222565,0.927011739499571
semi,once,1.0576100900813215,0.9291622771339796
semi,once,1.0580741910200533,0.9311947974591829
semi,once,1.0648964596254233,0.9332273177843861
semi,once,1.0709723774359365,0.9352598381095895
semi,once,1.0709786813812603,0.9371430772809641
semi,once,1.074081302982993,0.9390263164523388
semi,once,1.0744253663668584,0.9410588367775422
semi,once,1.0763234991268247,0.9430913571027454
semi,once,1.0776191608948822,0.9449745962741202
semi,once,1.079444446420874,0.9470071165993234
semi,once,1.0807405589293948,0.9488903557706981
semi,once,1.08336473005793,0.9510408934051068
semi,once,1.092718999447741,0.9529241325764817
semi,once,1.100270892736907,0.9548073717478562
semi,once,1.1211623571542684,0.9568398920730595
semi,once,1.1383648887140099,0.9588724123982629
semi,once,1.1582744420930675,0.9610229500326715
semi,once,1.1591873018569352,0.9630554703578746
semi,once,1.1680246520117357,0.9650879906830779
semi,once,1.1724803978438436,0.9669712298544527
semi,once,1.1829652618337803,0.969003750179656
