scenario,policy,seed,window,npu_id,U_percent
full,od_baseline,7,long_2_6s,1,74.60993427496066
full,od_baseline,7,long_2_6s,2,60.86864184639576
full,od_baseline,7,long_2_6s,3,56.748664505579484
full,od_baseline,7,long_2_6s,4,63.094649785045924
full,od_baseline,7,long_2_6s,5,54.34642005076773
full,od_baseline,7,long_2_6s,6,69.39948355313818
full,od_baseline,7,long_2_6s,7,67.39139647253597
full,od_baseline,7,long_2_6s,8,52.811245026312825
full,od_baseline,7,long_2_6s,9,74.7184367522642
full,od_baseline,7,long_2_6s,10,66.33847042141848
full,od_baseline,7,long_2_6s,11,62.15485421961196
full,od_baseline,7,long_2_6s,12,69.987440998137
full,od_baseline,7,long_2_6s,13,71.18335646375888
full,od_baseline,7,long_2_6s,14,76.16595451512963
full,od_baseline,7,long_2_6s,15,47.03186209145082
full,od_baseline,7,long_2_6s,16,60.82870275995303
full,od_baseline,7,long_2_6s,17,36.65287707274539
full,od_baseline,7,long_2_6s,18,59.495576489266604
full,od_baseline,7,long_2_6s,19,60.387176767383494
full,od_baseline,7,long_2_6s,20,63.83802289851415
full,od_baseline,7,long_2_6s,21,68.22563478238416
full,od_baseline,7,long_2_6s,22,59.665520695274594
full,od_baseline,7,long_2_6s,23,61.01800442985215
full,od_baseline,7,long_2_6s,24,50.76706075419247
full,od_baseline,7,long_2_6s,25,72.25175218818323
full,od_baseline,7,long_2_6s,26,50.687251108504114
full,od_baseline,7,long_2_6s,27,72.62914380751911
full,od_baseline,7,long_2_6s,28,50.022130776286176
full,od_baseline,7,long_2_6s,29,68.81986926713391
full,od_baseline,7,long_2_6s,30,56.10974561225189
full,od_baseline,7,long_2_6s,31,66.71923955412136
full,od_baseline,7,full_population,0,61.704885581184456
full,od_baseline,7,full_population,1,61.704885581184485
full,od_baseline,7,full_population,2,61.70488558118444
full,od_baseline,7,full_population,3,61.70488558118465
full,od_baseline,7,full_population,4,61.70488558118419
full,od_baseline,7,full_population,5,61.70488558118458
full,od_baseline,7,full_population,6,61.704885581184456
full,od_baseline,7,full_population,7,61.70488558118428
full,od_baseline,7,full_population,8,61.704885581184286
full,od_baseline,7,full_population,9,61.70488558118467
full,od_baseline,7,full_population,10,61.704885581184485
full,od_baseline,7,full_population,11,61.70488558118442
full,od_baseline,7,full_population,12,61.704885581184506
full,od_baseline,7,full_population,13,61.70488558118447
full,od_baseline,7,full_population,14,61.704885581184506
full,od_baseline,7,full_population,15,61.70488558118452
full,od_baseline,7,full_population,16,61.7048855811843
full,od_baseline,7,full_population,17,61.704885581184534
full,od_baseline,7,full_population,18,61.70488558118438
full,od_baseline,7,full_population,19,61.70488558118456
full,od_baseline,7,full_population,20,61.70488558118456
full,od_baseline,7,full_population,21,61.704885581184435
full,od_baseline,7,full_population,22,61.70488558118428
full,od_baseline,7,full_population,23,61.70488558118442
full,od_baseline,7,full_population,24,61.70488558118438
full,od_baseline,7,full_population,25,61.704885581184485
full,od_baseline,7,full_population,26,61.70488558118434
full,od_baseline,7,full_population,27,61.704885581184456
full,od_baseline,7,full_population,28,61.70488558118465
full,od_baseline,7,full_population,29,61.704885581184534
full,od_baseline,7,full_population,30,61.704885581184506
full,od_baseline,7,full_population,31,61.70488558118433
full,once,19,warm_2_4s,0,56.44867439738662
full,once,19,warm_2_4s,1,76.99954653168547
full,once,19,warm_2_4s,2,36.26206847768309
full,once,19,warm_2_4s,3,45.0869816176634
full,once,19,warm_2_4s,4,62.699786885583364
full,once,19,warm_2_4s,5,67.6299151417776
full,once,19,warm_2_4s,6,61.98129027199752
full,once,19,warm_2_4s,7,65.07822121663618
full,once,19,warm_2_4s,8,60.568148066072446
full,once,19,warm_2_4s,9,53.727968613461734
full,once,19,warm_2_4s,10,50.379818283024555
full,once,19,warm_2_4s,11,57.23256258322192
full,once,19,warm_2_4s,12,77.60313482588221
full,once,19,warm_2_4s,13,46.97860455802968
full,once,19,warm_2_4s,14,63.00335016142372
full,once,19,warm_2_4s,15,64.40977067452206
full,once,19,warm_2_4s,16,90.56006399919703
full,once,19,warm_2_4s,17,59.64936672176109
full,once,19,warm_2_4s,18,85.77880653327372
full,once,19,warm_2_4s,19,83.8153771756371
full,once,19,warm_2_4s,20,70.77892322589533
full,once,19,warm_2_4s,21,72.39385236753384
full,once,19,warm_2_4s,22,45.461121364901985
full,once,19,warm_2_4s,23,33.60409872356217
full,once,19,warm_2_4s,24,45.41374638531956
full,once,19,warm_2_4s,25,75.79584518807391
full,once,19,warm_2_4s,26,82.89312497834459
full,once,19,warm_2_4s,27,50.386865928329215
full,once,19,warm_2_4s,28,54.49313363349046
full,once,19,warm_2_4s,29,71.84623187549086
full,once,19,warm_2_4s,30,57.33573570401837
full,once,19,warm_2_4s,31,44.36115894390823
full,once,19,long_2_6s,0,74.03604324561091
full,once,19,long_2_6s,1,73.38941457110009
full,once,19,long_2_6s,2,46.161585707666184
full,once,19,long_2_6s,3,56.03127351732561
full,once,19,long_2_6s,4,56.181386073271845
full,once,19,long_2_6s,5,70.8332058923661
full,once,19,long_2_6s,6,69.28180819184065
full,once,19,long_2_6s,7,66.48242280221693
full,once,19,long_2_6s,8,66.80116799361247
full,once,19,long_2_6s,9,66.04719117119664
full,once,19,long_2_6s,10,52.635667054323996
full,once,19,long_2_6s,11,62.954339107961786
full,once,19,long_2_6s,12,76.90739933871478
full,once,19,long_2_6s,13,46.72938496471171
full,once,19,long_2_6s,14,58.41548459250894
full,once,19,long_2_6s,15,62.174016601464146
full,once,19,long_2_6s,16,80.43497806305155
full,once,19,long_2_6s,17,54.941542162513706
full,once,19,long_2_6s,18,74.84324453781502
full,once,19,long_2_6s,19,81.65410013914018
full,once,19,long_2_6s,20,77.13694783321542
full,once,19,long_2_6s,21,68.74356818459674
full,once,19,long_2_6s,22,64.09577203483205
full,once,19,long_2_6s,23,59.68250967592719
full,once,19,long_2_6s,24,54.30116819479167
full,once,19,long_2_6s,25,82.13472875993365
full,once,19,long_2_6s,26,75.45158742418873
full,once,19,long_2_6s,27,51.678996490754876
full,once,19,long_2_6s,28,65.12111046106926
full,once,19,long_2_6s,29,69.84648998078721
full,once,19,long_2_6s,30,73.75657788153879
full,once,19,long_2_6s,31,63.594923762838604
full,once,19,full_population,0,60.444199747641704
full,once,19,full_population,1,60.44419974764162
full,once,19,full_population,2,60.44419974764166
full,once,19,full_population,3,60.44419974764174
full,once,19,full_population,4,60.44419974764157
full,once,19,full_population,5,60.444199747641704
full,once,19,full_population,6,60.4441997476416
full,once,19,full_population,7,60.44419974764144
full,once,19,full_population,8,60.44419974764185
full,once,19,full_population,9,60.44419974764153
full,once,19,full_population,10,60.4441997476418
full,once,19,full_population,11,60.444199747641676
full,once,19,full_population,12,60.4441997476416
full,once,19,full_population,13,60.44419974764157
full,once,19,full_population,14,60.4441997476415
full,once,19,full_population,15,60.44419974764153
full,once,19,full_population,16,60.444199747641825
full,once,19,full_population,17,60.444199747641726
full,once,19,full_population,18,60.4441997476415
full,once,19,full_population,19,60.444199747641676
full,once,19,full_population,20,60.4441997476416
full,once,19,full_population,21,60.4441997476418
full,once,19,full_population,22,60.4441997476416
full,once,19,full_population,23,60.444199747641704
full,once,19,full_population,24,60.444199747641676
full,once,19,full_population,25,60.44419974764193
full,once,19,full_population,26,60.44419974764156
full,once,19,full_population,27,60.444199747641655
full,once,19,full_population,28,60.4441997476415
full,once,19,full_population,29,60.44419974764187
full,once,19,full_population,30,60.444199747641726
full,once,19,full_population,31,60.4441997476415
full,once,43,warm_2_4s,0,72.81449549041128
full,once,43,warm_2_4s,1,61.02697079057378
full,once,43,warm_2_4s,2,79.94667417902775
full,once,43,warm_2_4s,3,66.59954399406398
full,once,43,warm_2_4s,4,66.79010434693208
full,once,43,warm_2_4s,5,62.534288698210524
full,once,43,warm_2_4s,6,84.66809241022285
full,once,43,warm_2_4s,7,67.54881318499288
full,once,43,warm_2_4s,8,52.66028942207449
full,once,43,warm_2_4s,9,52.24405214510819
full,once,43,warm_2_4s,10,49.43281734236161
full,once,43,warm_2_4s,11,81.37340099295238
full,once,43,warm_2_4s,12,70.08876630416728
full,once,43,warm_2_4s,13,44.737227766554774
full,once,43,warm_2_4s,14,48.2418583880084
full,once,43,warm_2_4s,15,77.49409105264003
full,once,43,warm_2_4s,16,62.51044770627721
full,once,43,warm_2_4s,17,58.747885655855335
full,once,43,warm_2_4s,18,45.87148819347999
full,once,43,warm_2_4s,19,67.63507051927286
full,once,43,warm_2_4s,20,32.2832714094426
full,once,43,warm_2_4s,21,52.25470887223223
full,once,43,warm_2_4s,22,62.318016917267144
full,once,43,warm_2_4s,23,53.182245607282574
full,once,43,warm_2_4s,24,52.88130370563886
full,once,43,warm_2_4s,25,61.78846359808572
full,once,43,warm_2_4s,26,86.03933477257428
full,once,43,warm_2_4s,27,37.99826971041245
full,once,43,warm_2_4s,28,45.4435513966749
full,once,43,warm_2_4s,29,61.01467878453475
full,once,43,warm_2_4s,30,87.66847554842303
full,once,43,warm_2_4s,31,69.95591261786434
full,once,43,long_2_6s,0,70.09636409542753
full,once,43,long_2_6s,1,64.39424791571535
full,once,43,long_2_6s,2,76.43367603603906
full,once,43,long_2_6s,3,73.79585956832176
full,once,43,long_2_6s,4,53.98403472847753
full,once,43,long_2_6s,5,65.87334770197171
full,once,43,long_2_6s,6,72.55099999427408
full,once,43,long_2_6s,7,69.9238705406883
full,once,43,long_2_6s,8,63.24451545713155
full,once,43,long_2_6s,9,46.9200133654123
full,once,43,long_2_6s,10,56.61516787214975
full,once,43,long_2_6s,11,75.72718352497226
full,once,43,long_2_6s,12,70.23706664774456
full,once,43,long_2_6s,13,65.17201475384758
full,once,43,long_2_6s,14,55.506467021480944
full,once,43,long_2_6s,15,66.94565549859229
full,once,43,long_2_6s,16,61.06776785838913
full,once,43,long_2_6s,17,62.94734424010197
full,once,43,long_2_6s,18,70.50310767938237
full,once,43,long_2_6s,19,65.99645850088378
full,once,43,long_2_6s,20,39.22435152666389
full,once,43,long_2_6s,21,68.4374427278754
full,once,43,long_2_6s,22,61.92599355337041
full,once,43,long_2_6s,23,62.13938620806935
full,once,43,long_2_6s,24,63.1174840977662
full,once,43,long_2_6s,25,67.34008474162128
full,once,43,long_2_6s,26,65.99950054961697
full,once,43,long_2_6s,27,64.22018355895003
full,once,43,long_2_6s,28,64.32302015843887
full,once,43,long_2_6s,29,55.59597846023885
full,once,43,long_2_6s,30,82.5884394714218
full,once,43,long_2_6s,31,70.63727981893072
full,once,43,full_population,0,60.60982911127973
full,once,43,full_population,1,60.60982911127971
full,once,43,full_population,2,60.60982911127974
full,once,43,full_population,3,60.60982911127978
full,once,43,full_population,4,60.60982911127968
full,once,43,full_population,5,60.60982911127962
full,once,43,full_population,6,60.60982911127983
full,once,43,full_population,7,60.60982911127974
full,once,43,full_population,8,60.60982911127982
full,once,43,full_population,9,60.6098291112798
full,once,43,full_population,10,60.609829111279794
full,once,43,full_population,11,60.60982911127973
full,once,43,full_population,12,60.60982911127974
full,once,43,full_population,13,60.60982911127987
full,once,43,full_population,14,60.60982911127978
full,once,43,full_population,15,60.60982911127973
full,once,43,full_population,16,60.60982911127975
full,once,43,full_population,17,60.60982911127975
full,once,43,full_population,18,60.60982911127973
full,once,43,full_population,19,60.60982911127988
full,once,43,full_population,20,60.60982911127982
full,once,43,full_population,21,60.60982911127957
full,once,43,full_population,22,60.60982911127974
full,once,43,full_population,23,60.60982911127962
full,once,43,full_population,24,60.609829111279595
full,once,43,full_population,25,60.60982911127971
full,once,43,full_population,26,60.60982911127975
full,once,43,full_population,27,60.6098291112798
full,once,43,full_population,28,60.60982911127975
full,once,43,full_population,29,60.60982911127983
full,once,43,full_population,30,60.6098291112798
full,once,43,full_population,31,60.609829111279645
full,once,7,warm_2_4s,0,64.98899944058255
full,once,7,warm_2_4s,1,96.77672505015283
full,once,7,warm_2_4s,2,60.60710532220128
full,once,7,warm_2_4s,3,55.21785240688629
full,once,7,warm_2_4s,4,62.56297411966193
full,once,7,warm_2_4s,5,37.92613275663067
full,once,7,warm_2_4s,6,63.769805412984596
full,once,7,warm_2_4s,7,50.995543387615925
full,once,7,warm_2_4s,8,43.93226618206921
full,once,7,warm_2_4s,9,89.45173278316345
full,once,7,warm_2_4s,10,56.59111845745995
full,once,7,warm_2_4s,11,70.93644314542854
full,once,7,warm_2_4s,12,34.318172794679334
full,once,7,warm_2_4s,13,63.36393560803565
full,once,7,warm_2_4s,14,65.59965415355974
full,once,7,warm_2_4s,15,64.15075274078103
full,once,7,warm_2_4s,16,51.80410021606809
full,once,7,warm_2_4s,17,56.92584928904441
full,once,7,warm_2_4s,18,53.39964899272161
full,once,7,warm_2_4s,19,54.43664733617522
full,once,7,warm_2_4s,20,83.3200041360248
full,once,7,warm_2_4s,21,69.63509355796486
full,once,7,warm_2_4s,22,59.990707012425425
full,once,7,warm_2_4s,23,75.26059365813339
full,once,7,warm_2_4s,24,62.378289620248665
full,once,7,warm_2_4s,25,84.83539748682297
full,once,7,warm_2_4s,26,91.37358365573857
full,once,7,warm_2_4s,27,45.34524158178012
full,once,7,warm_2_4s,28,56.91555512296089
full,once,7,warm_2_4s,29,62.295767880829544
full,once,7,warm_2_4s,30,65.54996332823835
full,once,7,warm_2_4s,31,91.92278546325352
full,once,7,long_2_6s,0,64.91616147893666
full,once,7,long_2_6s,1,77.42286163873493
full,once,7,long_2_6s,2,64.48085858298464
full,once,7,long_2_6s,3,62.41884006646754
full,once,7,long_2_6s,4,64.50576290599363
full,once,7,long_2_6s,5,56.8094549101686
full,once,7,long_2_6s,6,67.20870733575617
full,once,7,long_2_6s,7,60.123873148045526
full,once,7,long_2_6s,8,51.2139241581692
full,once,7,long_2_6s,9,68.3192729780598
full,once,7,long_2_6s,10,62.69830094297989
full,once,7,long_2_6s,11,57.758916644885744
full,once,7,long_2_6s,12,55.28953371607497
full,once,7,long_2_6s,13,60.86423468874838
full,once,7,long_2_6s,14,68.05360823149587
full,once,7,long_2_6s,15,72.83491541946064
full,once,7,long_2_6s,16,46.8704172809069
full,once,7,long_2_6s,17,56.72965337446018
full,once,7,long_2_6s,18,49.06791093799471
full,once,7,long_2_6s,19,58.574082677341295
full,once,7,long_2_6s,20,70.45869427906585
full,once,7,long_2_6s,21,62.996840433406945
full,once,7,long_2_6s,22,59.54390640358755
full,once,7,long_2_6s,23,63.74248954814682
full,once,7,long_2_6s,24,47.430900078141974
full,once,7,long_2_6s,25,58.99257514860072
full,once,7,long_2_6s,26,75.98778717346829
full,once,7,long_2_6s,27,60.92470943745624
full,once,7,long_2_6s,28,59.34164253003439
full,once,7,long_2_6s,29,51.706349152288404
full,once,7,long_2_6s,30,78.54294218666062
full,once,7,long_2_6s,31,71.09670706259166
full,once,7,full_population,0,61.44942000616301
full,once,7,full_population,1,61.44942000616299
full,once,7,full_population,2,61.44942000616297
full,once,7,full_population,3,61.44942000616323
full,once,7,full_population,4,61.44942000616267
full,once,7,full_population,5,61.449420006163045
full,once,7,full_population,6,61.44942000616315
full,once,7,full_population,7,61.44942000616279
full,once,7,full_population,8,61.44942000616279
full,once,7,full_population,9,61.44942000616329
full,once,7,full_population,10,61.44942000616306
full,once,7,full_population,11,61.44942000616296
full,once,7,full_population,12,61.44942000616292
full,once,7,full_population,13,61.44942000616313
full,once,7,full_population,14,61.449420006163024
full,once,7,full_population,15,61.44942000616301
full,once,7,full_population,16,61.44942000616283
full,once,7,full_population,17,61.4494200061631
full,once,7,full_population,18,61.449420006162946
full,once,7,full_population,19,61.44942000616311
full,once,7,full_population,20,61.44942000616309
full,once,7,full_population,21,61.44942000616297
full,once,7,full_population,22,61.44942000616279
full,once,7,full_population,23,61.44942000616297
full,once,7,full_population,24,61.44942000616306
full,once,7,full_population,25,61.44942000616293
full,once,7,full_population,26,61.44942000616285
full,once,7,full_population,27,61.44942000616297
full,once,7,full_population,28,61.44942000616318
full,once,7,full_population,29,61.44942000616301
full,once,7,full_population,30,61.44942000616296
full,once,7,full_population,31,61.44942000616285
full,static,19,warm_2_4s,0,52.05641901707494
full,static,19,warm_2_4s,1,66.83930530608357
full,static,19,warm_2_4s,2,36.58917580084731
full,static,19,warm_2_4s,3,39.73171161771237
full,static,19,warm_2_4s,4,58.622632978042525
full,static,19,warm_2_4s,5,70.92263213616874
full,static,19,warm_2_4s,6,67.16501672670869
full,static,19,warm_2_4s,7,80.94987798303538
full,static,19,warm_2_4s,8,62.756717051220406
full,static,19,warm_2_4s,9,55.759976201673055
full,static,19,warm_2_4s,10,42.26144228864077
full,static,19,warm_2_4s,11,55.790731891364
full,static,19,warm_2_4s,12,67.50898515550328
full,static,19,warm_2_4s,13,45.231056474469646
full,static,19,warm_2_4s,14,58.99898704820735
full,static,19,warm_2_4s,15,75.43612919711343
full,static,19,warm_2_4s,16,89.38164156212513
full,static,19,warm_2_4s,17,47.67405231026773
full,static,19,warm_2_4s,18,83.84080760313695
full,static,19,warm_2_4s,19,87.39228394264644
full,static,19,warm_2_4s,20,84.1375801393744
full,static,19,warm_2_4s,21,67.03431067733557
full,static,19,warm_2_4s,22,46.60239449932348
full,static,19,warm_2_4s,23,41.14714908745653
full,static,19,warm_2_4s,24,51.2546747773823
full,static,19,warm_2_4s,25,72.944664758848
full,static,19,warm_2_4s,26,72.1771679595048
full,static,19,warm_2_4s,27,42.80870283467817
full,static,19,warm_2_4s,28,64.811001424218
full,static,19,warm_2_4s,29,66.98668539467629
full,static,19,warm_2_4s,30,51.23047590372223
full,static,19,warm_2_4s,31,46.78718139354434
full,static,19,long_2_6s,0,75.19867692897724
full,static,19,long_2_6s,1,68.51632981012072
full,static,19,long_2_6s,2,48.44550002085345
full,static,19,long_2_6s,3,55.59542946293691
full,static,19,long_2_6s,4,56.66059461378898
full,static,19,long_2_6s,5,73.55255419881658
full,static,19,long_2_6s,6,74.49112220133325
full,static,19,long_2_6s,7,71.78111710000752
full,static,19,long_2_6s,8,65.78622432077259
full,static,19,long_2_6s,9,62.76623199727683
full,static,19,long_2_6s,10,48.84406708097001
full,static,19,long_2_6s,11,58.785725040104246
full,static,19,long_2_6s,12,68.43578065628982
full,static,19,long_2_6s,13,45.02747080063125
full,static,19,long_2_6s,14,45.56488652046919
full,static,19,long_2_6s,15,65.60334819183684
full,static,19,long_2_6s,16,85.89514573155299
full,static,19,long_2_6s,17,52.437642902002054
full,static,19,long_2_6s,18,68.57361449447555
full,static,19,long_2_6s,19,81.14353903187857
full,static,19,long_2_6s,20,77.53960090994035
full,static,19,long_2_6s,21,63.49728547164579
full,static,19,long_2_6s,22,62.28523307474426
full,static,19,long_2_6s,23,65.8852439909772
full,static,19,long_2_6s,24,56.691165158236636
full,static,19,long_2_6s,25,79.6518811066225
full,static,19,long_2_6s,26,70.79544960734344
full,static,19,long_2_6s,27,48.95306490767603
full,static,19,long_2_6s,28,66.74232395106345
full,static,19,long_2_6s,29,63.9605592151073
full,static,19,long_2_6s,30,73.85084793126768
full,static,19,long_2_6s,31,64.84891844871939
full,static,19,full_population,0,60.52210279243032
full,static,19,full_population,1,60.52210279243024
full,static,19,full_population,2,60.52210279243024
full,static,19,full_population,3,60.52210279243032
full,static,19,full_population,4,60.52210279243022
full,static,19,full_population,5,60.52210279243032
full,static,19,full_population,6,60.522102792430175
full,static,19,full_population,7,60.52210279243008
full,static,19,full_population,8,60.522102792430445
full,static,19,full_population,9,60.522102792430125
full,static,19,full_population,10,60.522102792430374
full,static,19,full_population,11,60.52210279243028
full,static,19,full_population,12,60.52210279243033
full,static,19,full_population,13,60.522102792430154
full,static,19,full_population,14,60.522102792430076
full,static,19,full_population,15,60.522102792430154
full,static,19,full_population,16,60.52210279243043
full,static,19,full_population,17,60.52210279243036
full,static,19,full_population,18,60.522102792430125
full,static,19,full_population,19,60.522102792430125
full,static,19,full_population,20,60.52210279243019
full,static,19,full_population,21,60.52210279243038
full,static,19,full_population,22,60.522102792430175
full,static,19,full_population,23,60.52210279243029
full,static,19,full_population,24,60.52210279243028
full,static,19,full_population,25,60.52210279243052
full,static,19,full_population,26,60.52210279243011
full,static,19,full_population,27,60.52210279243026
full,static,19,full_population,28,60.52210279243013
full,static,19,full_population,29,60.522102792430424
full,static,19,full_population,30,60.52210279243031
full,static,19,full_population,31,60.522102792430175
full,static,43,warm_2_4s,0,73.24900446892688
full,static,43,warm_2_4s,1,59.13136212034838
full,static,43,warm_2_4s,2,82.47446298332406
full,static,43,warm_2_4s,3,66.30294612700753
full,static,43,warm_2_4s,4,58.33001428150643
full,static,43,warm_2_4s,5,64.76245524549442
full,static,43,warm_2_4s,6,84.55534896801025
full,static,43,warm_2_4s,7,76.90833260135464
full,static,43,warm_2_4s,8,62.66170751969787
full,static,43,warm_2_4s,9,49.003452221324245
full,static,43,warm_2_4s,10,55.30618037033421
full,static,43,warm_2_4s,11,77.09288579714689
full,static,43,warm_2_4s,12,79.15642790856774
full,static,43,warm_2_4s,13,45.98477369849574
full,static,43,warm_2_4s,14,55.572899375635444
full,static,43,warm_2_4s,15,69.29441735105227
full,static,43,warm_2_4s,16,56.98710819138935
full,static,43,warm_2_4s,17,49.840726688253156
full,static,43,warm_2_4s,18,51.06395503195345
full,static,43,warm_2_4s,19,65.70360256611126
full,static,43,warm_2_4s,20,39.30313317244238
full,static,43,warm_2_4s,21,54.58257953536354
full,static,43,warm_2_4s,22,52.89210323676553
full,static,43,warm_2_4s,23,50.349457845183494
full,static,43,warm_2_4s,24,61.26527733394196
full,static,43,warm_2_4s,25,78.45885559918567
full,static,43,warm_2_4s,26,90.62252611460704
full,static,43,warm_2_4s,27,35.051531628845666
full,static,43,warm_2_4s,28,48.47618355170477
full,static,43,warm_2_4s,29,56.41982688510126
full,static,43,warm_2_4s,30,81.44696175087043
full,static,43,warm_2_4s,31,69.4027342652909
full,static,43,long_2_6s,0,73.49830509493765
full,static,43,long_2_6s,1,65.9749345065356
full,static,43,long_2_6s,2,81.39106392035409
full,static,43,long_2_6s,3,72.74907956755034
full,static,43,long_2_6s,4,56.42151823861768
full,static,43,long_2_6s,5,65.52189739499998
full,static,43,long_2_6s,6,73.7390635477433
full,static,43,long_2_6s,7,68.17063030238275
full,static,43,long_2_6s,8,68.70636137660108
full,static,43,long_2_6s,9,53.839382148735154
full,static,43,long_2_6s,10,65.42779733120122
full,static,43,long_2_6s,11,68.91779059589506
full,static,43,long_2_6s,12,68.94136337585287
full,static,43,long_2_6s,13,67.96177106302241
full,static,43,long_2_6s,14,54.87653946850098
full,static,43,long_2_6s,15,52.85516980825155
full,static,43,long_2_6s,16,60.72276387858104
full,static,43,long_2_6s,17,58.363159058669
full,static,43,long_2_6s,18,61.78925862748218
full,static,43,long_2_6s,19,64.48465195609684
full,static,43,long_2_6s,20,51.977947606283976
full,static,43,long_2_6s,21,71.17232177699486
full,static,43,long_2_6s,22,56.16384457004846
full,static,43,long_2_6s,23,62.95507218797891
full,static,43,long_2_6s,24,67.309908715565
full,static,43,long_2_6s,25,74.98831550924632
full,static,43,long_2_6s,26,69.9622181938679
full,static,43,long_2_6s,27,63.90406155733999
full,static,43,long_2_6s,28,64.840987724452
full,static,43,long_2_6s,29,54.24322748811328
full,static,43,long_2_6s,30,78.11624303295275
full,static,43,long_2_6s,31,62.54285469597619
full,static,43,full_population,0,60.53106492989537
full,static,43,full_population,1,60.531064929895344
full,static,43,full_population,2,60.53106492989537
full,static,43,full_population,3,60.53106492989542
full,static,43,full_population,4,60.53106492989532
full,static,43,full_population,5,60.531064929895265
full,static,43,full_population,6,60.531064929895464
full,static,43,full_population,7,60.5310649298954
full,static,43,full_population,8,60.531064929895436
full,static,43,full_population,9,60.531064929895464
full,static,43,full_population,10,60.531064929895464
full,static,43,full_population,11,60.53106492989537
full,static,43,full_population,12,60.53106492989533
full,static,43,full_population,13,60.53106492989549
full,static,43,full_population,14,60.53106492989542
full,static,43,full_population,15,60.531064929895464
full,static,43,full_population,16,60.53106492989539
full,static,43,full_population,17,60.5310649298954
full,static,43,full_population,18,60.53106492989535
full,static,43,full_population,19,60.531064929895514
full,static,43,full_population,20,60.53106492989544
full,static,43,full_population,21,60.53106492989519
full,static,43,full_population,22,60.53106492989537
full,static,43,full_population,23,60.53106492989524
full,static,43,full_population,24,60.53106492989529
full,static,43,full_population,25,60.531064929895344
full,static,43,full_population,26,60.53106492989529
full,static,43,full_population,27,60.531064929895436
full,static,43,full_population,28,60.53106492989539
full,static,43,full_population,29,60.53106492989544
full,static,43,full_population,30,60.53106492989542
full,static,43,full_population,31,60.5310649298953
full,static,7,warm_2_4s,0,65.3951405985638
full,static,7,warm_2_4s,1,93.79022869858898
full,static,7,warm_2_4s,2,63.31647456093203
full,static,7,warm_2_4s,3,60.73465847128316
full,static,7,warm_2_4s,4,61.13371666271896
full,static,7,warm_2_4s,5,42.10109974485595
full,static,7,warm_2_4s,6,66.38512998057493
full,static,7,warm_2_4s,7,59.84429739786824
full,static,7,warm_2_4s,8,50.85479912068418
full,static,7,warm_2_4s,9,87.91670437911482
full,static,7,warm_2_4s,10,70.39237626098894
full,static,7,warm_2_4s,11,64.93721547461509
full,static,7,warm_2_4s,12,38.191187769309906
full,static,7,warm_2_4s,13,66.98650883229985
full,static,7,warm_2_4s,14,64.08728851653359
full,static,7,warm_2_4s,15,73.10262342184717
full,static,7,warm_2_4s,16,53.91155286004719
full,static,7,warm_2_4s,17,61.906211930204066
full,static,7,warm_2_4s,18,59.48720736360511
full,static,7,warm_2_4s,19,53.04561873957632
full,static,7,warm_2_4s,20,85.6164375650798
full,static,7,warm_2_4s,21,70.09749156249369
full,static,7,warm_2_4s,22,65.65121619032725
full,static,7,warm_2_4s,23,77.74077918663396
full,static,7,warm_2_4s,24,46.038721538873915
full,static,7,warm_2_4s,25,83.25343447810528
full,static,7,warm_2_4s,26,93.70002711638722
full,static,7,warm_2_4s,27,50.528766506178975
full,static,7,warm_2_4s,28,64.74497953896567
full,static,7,warm_2_4s,29,60.84357133909491
full,static,7,warm_2_4s,30,68.17806488056118
full,static,7,warm_2_4s,31,92.2484520357681
full,static,7,long_2_6s,0,63.599018404379045
full,static,7,long_2_6s,1,75.83855421650789
full,static,7,long_2_6s,2,65.19052125852066
full,static,7,long_2_6s,3,65.81180279043232
full,static,7,long_2_6s,4,66.06155404450061
full,static,7,long_2_6s,5,57.952271826777086
full,static,7,long_2_6s,6,65.50349665793648
full,static,7,long_2_6s,7,60.303735531468355
full,static,7,long_2_6s,8,54.37211846972206
full,static,7,long_2_6s,9,71.39543891536391
full,static,7,long_2_6s,10,68.60944230151759
full,static,7,long_2_6s,11,52.56679389225624
full,static,7,long_2_6s,12,56.36885141400876
full,static,7,long_2_6s,13,61.98824120984625
full,static,7,long_2_6s,14,66.38640895460642
full,static,7,long_2_6s,15,76.51277317110154
full,static,7,long_2_6s,16,42.42281960301693
full,static,7,long_2_6s,17,59.18919468066839
full,static,7,long_2_6s,18,51.53233576198547
full,static,7,long_2_6s,19,56.223292003657
full,static,7,long_2_6s,20,69.62430241153042
full,static,7,long_2_6s,21,65.02077443670284
full,static,7,long_2_6s,22,58.615572064011644
full,static,7,long_2_6s,23,66.67981801247035
full,static,7,long_2_6s,24,46.60647883759914
full,static,7,long_2_6s,25,60.71616192315889
full,static,7,long_2_6s,26,76.09007929162658
full,static,7,long_2_6s,27,60.55112198022208
full,static,7,long_2_6s,28,59.050614567914884
full,static,7,long_2_6s,29,57.227793036686876
full,static,7,long_2_6s,30,74.84428311012684
full,static,7,long_2_6s,31,69.14220056364373
full,static,7,full_population,0,61.369378797965105
full,static,7,full_population,1,61.369378797965105
full,static,7,full_population,2,61.36937879796511
full,static,7,full_population,3,61.36937879796537
full,static,7,full_population,4,61.369378797964785
full,static,7,full_population,5,61.3693787979652
full,static,7,full_population,6,61.369378797965275
