scenario,policy,seed,request_id,npu_id,category,profile,admission_ms,completion_ms,latency_ms,pure_compute_ms,latency_ratio,slo_1p5_pass,in_warm_2_4s,in_long_2_6s
full,static,19,1000035,1,SS,L64_M256,11162.010233916113,11188.727490081368,26.717256165255094,26.717256165257165,0.9999999999999225,True,False,False
full,static,19,1000036,1,LL,L160_M1024,11188.727490081368,11861.368352118408,672.6408620370403,229.85653940820262,2.9263507741343666,False,False,False
full,static,19,1000037,1,SS,L64_M256,11861.368352118408,11888.085608283664,26.717256165255094,26.717256165257165,0.9999999999999225,True,False,False
full,static,19,1000038,1,LS,L200_M256,11888.085608283664,11964.915547490058,76.82993920639456,72.35128428205302,1.061901526265685,True,False,False
full,static,19,1000039,1,SL,L64_M1024,11964.915547490058,12065.923073573456,101.00752608339826,101.00752608339441,1.0000000000000382,True,False,False
full,static,19,1000040,1,LL,L128_M1024,12065.923073573456,12851.452143818393,785.5290702449365,186.90687789087698,4.202783113757627,False,False,False
full,static,19,1000041,1,LL,L128_M1024,12851.452143818393,13299.363597065463,447.9114532470703,186.90687789087698,2.3964417912356186,False,False,False
full,static,19,2000000,2,SS,L32_M256,0.0,58.5652676842547,58.5652676842547,15.979837567787547,3.6649476213895724,False,False,False
full,static,19,2000001,2,SL,L32_M1024,58.5652676842547,135.06532697549872,76.50005929124401,58.057852632638046,1.3176522351816784,True,False,False
full,static,19,2000002,2,LL,L200_M1024,135.06532697549872,1060.0874448584618,925.0221178829631,283.5436075005082,3.262362802100221,False,False,False
full,static,19,2000003,2,LS,L200_M256,1060.0874448584618,1132.4387291405146,72.3512842820528,72.35128428205302,0.999999999999997,True,False,False
full,static,19,2000004,2,LS,L128_M256,1132.4387291405146,1183.9654899428815,51.52676080236688,48.19209238871334,1.069195344056788,True,False,False
full,static,19,2000005,2,SL,L80_M4096,1183.9654899428815,1670.4063167268969,486.44082678401537,486.44082678401566,0.9999999999999994,True,False,False
full,static,19,2000006,2,SS,L32_M256,1670.4063167268969,1689.1490679856968,18.7427512587999,15.979837567787547,1.1728999859536673,True,False,False
full,static,19,2000007,2,LL,L128_M1024,1689.1490679856968,2254.905207783235,565.756139797538,186.90687789087698,3.0269412564252827,False,False,False
full,static,19,2000008,2,LL,L160_M1024,2254.905207783235,2882.59065741626,627.6854496330252,229.85653940820262,2.7307704677408267,False,True,True
full,static,19,2000009,2,SL,L64_M2048,2882.59065741626,3152.7490702825944,270.1584128663344,200.85214333740902,1.345061139887856,True,True,True
full,static,19,2000010,2,LL,L160_M1024,3152.7490702825944,3998.8717853459475,846.1227150633531,229.85653940820262,3.6810904629549057,False,True,True
full,static,19,2000011,2,SL,L64_M4096,3998.8717853459475,4399.413145031455,400.5413596855078,400.5413596855101,0.9999999999999943,True,True,True
full,static,19,2000012,2,SL,L64_M1024,4399.413145031455,4500.420671114846,101.00752608339099,101.00752608339441,0.9999999999999661,True,False,True
full,static,19,2000013,2,SS,L64_M256,4500.420671114846,4527.137927280101,26.717256165255094,26.717256165257165,0.9999999999999225,True,False,True
full,static,19,2000014,2,SS,L64_M256,4527.137927280101,4553.8551834453565,26.717256165255094,26.717256165257165,0.9999999999999225,True,False,True
full,static,19,2000015,2,LL,L200_M1024,4553.8551834453565,5120.290234165102,566.435050719746,283.5436075005082,1.9976999506812396,False,False,True
full,static,19,2000016,2,LL,L128_M2048,5120.290234165102,6004.013175603271,883.7229414381682,372.6508694745985,2.3714500993493766,False,False,True
full,static,19,2000017,2,SL,L80_M2048,6004.013175603271,6254.717771313011,250.70459570974072,243.80186035081854,1.0283128904307355,True,False,False
full,static,19,2000018,2,LL,L200_M4096,6254.717771313011,7385.404077548545,1130.6863062355333,1130.6863062355314,1.0000000000000016,True,False,False
full,static,19,2000019,2,LS,L200_M256,7385.404077548545,7468.151546579951,82.74746903140658,72.35128428205302,1.1436903968259258,True,False,False
full,static,19,2000020,2,LS,L128_M256,7468.151546579951,7516.343638968667,48.19209238871554,48.19209238871334,1.0000000000000455,True,False,False
full,static,19,2000021,2,LL,L128_M1024,7516.343638968667,8273.270304829135,756.9266658604683,186.90687789087698,4.049752873740632,False,False,False
full,static,19,2000022,2,LS,L128_M256,8273.270304829135,8326.56913547901,53.298830649875526,48.19209238871334,1.1059663112357037,True,False,False
full,static,19,2000023,2,LS,L160_M256,8326.56913547901,8405.553086929487,78.98395145047652,58.92951067026337,1.3403123588184298,True,False,False
full,static,19,2000024,2,SL,L32_M1024,8405.553086929487,8466.50443965104,60.95135272155312,58.057852632638046,1.0498382209763035,True,False,False
full,static,19,2000025,2,SS,L64_M256,8466.50443965104,8493.403859956801,26.89942030576094,26.717256165257165,1.0068182203807539,True,False,False
full,static,19,2000026,2,LS,L200_M256,8493.403859956801,8575.534870520609,82.13101056380765,72.35128428205302,1.1351700440261643,True,False,False
full,static,19,2000027,2,SL,L80_M1024,8575.534870520609,8707.428782500097,131.89391197948862,122.48236916054397,1.076839980182033,True,False,False
full,static,19,2000028,2,LS,L160_M256,8707.428782500097,8768.396193989025,60.96741148892761,58.92951067026337,1.0345820081566126,True,False,False
full,static,19,2000029,2,SL,L32_M4096,8768.396193989025,8997.138929956065,228.74273596704006,228.74273596704626,0.9999999999999729,True,False,False
full,static,19,2000030,2,SS,L32_M256,8997.138929956065,9013.474629509135,16.3356995530703,15.979837567787547,1.0222694369559866,True,False,False
full,static,19,2000031,2,SS,L80_M256,9013.474629509135,9046.144292513109,32.669663003973255,32.085964974046185,1.0181916931717407,True,False,False
full,static,19,2000032,2,LL,L160_M2048,9046.144292513109,10108.35067203069,1062.2063795175818,458.55018171426593,2.3164452264451816,False,False,False
full,static,19,2000033,2,LL,L160_M4096,10108.35067203069,11274.583595656379,1166.2329236256883,915.9373744307104,1.2732670990203299,True,False,False
full,static,19,2000034,2,LL,L200_M2048,11274.583595656379,12423.77286440366,1149.189268747281,565.9243027292647,2.0306413122835036,False,False,False
full,static,19,2000035,2,SS,L80_M256,12423.77286440366,12455.858829377705,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,False
full,static,19,2000036,2,LL,L128_M4096,12455.858829377705,13241.07490923227,785.2160798545647,744.1386016188327,1.0552013806922127,True,False,False
full,static,19,2000037,2,SL,L32_M2048,13241.07490923227,13356.027730209276,114.95282097700692,114.952820977,1.0000000000000602,True,False,False
full,static,19,2000038,2,SL,L64_M1024,13356.027730209276,13461.88591319695,105.85818298767299,101.00752608339441,1.048022727536894,True,False,False
full,static,19,2000039,2,LS,L160_M256,13461.88591319695,13520.815423867212,58.92951067026297,58.92951067026337,0.9999999999999932,True,False,False
full,static,19,2000040,2,SL,L80_M1024,13520.815423867212,13643.297793027754,122.48236916054157,122.48236916054397,0.9999999999999803,True,False,False
full,static,19,2000041,2,SS,L80_M256,13643.297793027754,13675.383758001799,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,False
full,static,19,3000000,3,SL,L32_M1024,0.0,90.45381683196584,90.45381683196584,58.057852632638046,1.557994530116602,False,False,False
full,static,19,3000001,3,SL,L32_M1024,90.45381683196584,162.5731819910583,72.11936515909247,58.057852632638046,1.2421982882389546,True,False,False
full,static,19,3000002,3,LL,L128_M1024,162.5731819910583,1027.0270186963205,864.4538367052622,186.90687789087698,4.625050969017639,False,False,False
full,static,19,3000003,3,SS,L80_M256,1027.0270186963205,1059.1129836703674,32.085964974046874,32.085964974046185,1.0000000000000215,True,False,False
full,static,19,3000004,3,SL,L80_M1024,1059.1129836703674,1230.4398906763179,171.3269070059505,122.48236916054397,1.3987883168832524,True,False,False
full,static,19,3000005,3,SS,L64_M256,1230.4398906763179,1257.1571468415748,26.717256165256913,26.717256165257165,0.9999999999999906,True,False,False
full,static,19,3000006,3,LS,L160_M256,1257.1571468415748,1318.3502770880611,61.19313024648636,58.92951067026337,1.0384123260226772,True,False,False
full,static,19,3000007,3,SL,L80_M4096,1318.3502770880611,1804.7911038720765,486.44082678401537,486.44082678401566,0.9999999999999994,True,False,False
full,static,19,3000008,3,LL,L160_M1024,1804.7911038720765,2486.8669330510256,682.0758291789491,229.85653940820262,2.9673979732534366,False,False,False
full,static,19,3000009,3,LL,L200_M1024,2486.8669330510256,3527.718975620181,1040.8520425691554,283.5436075005082,3.6708711289401577,False,True,True
full,static,19,3000010,3,SL,L32_M4096,3527.718975620181,3756.4617115872284,228.74273596704734,228.74273596704626,1.0000000000000047,True,True,True
full,static,19,3000011,3,SS,L64_M256,3756.4617115872284,3783.178967752487,26.717256165258732,26.717256165257165,1.0000000000000586,True,True,True
full,static,19,3000012,3,LL,L128_M2048,3783.178967752487,4466.508216496825,683.3292487443382,372.6508694745985,1.8336982540997853,False,True,True
full,static,19,3000013,3,LL,L160_M1024,4466.508216496825,4990.702992621338,524.1947761245128,229.85653940820262,2.280530184062305,False,False,True
full,static,19,3000014,3,LL,L160_M4096,4990.702992621338,5977.291541558977,986.5885489376387,915.9373744307104,1.0771353768054728,True,False,True
full,static,19,3000015,3,SS,L64_M256,5977.291541558977,6004.008797724232,26.717256165255094,26.717256165257165,0.9999999999999225,True,False,True
full,static,19,3000016,3,LS,L160_M256,6004.008797724232,6063.90885496021,59.90005723597824,58.92951067026337,1.016469618611726,True,False,False
full,static,19,3000017,3,SS,L32_M256,6063.90885496021,6079.888692527996,15.97983756778558,15.979837567787547,0.999999999999877,True,False,False
full,static,19,3000018,3,LL,L160_M2048,6079.888692527996,6852.540506625416,772.6518140974204,458.55018171426593,1.684988568118983,False,False,False
full,static,19,3000019,3,SL,L64_M4096,6852.540506625416,7253.081866310923,400.5413596855069,400.5413596855101,0.999999999999992,True,False,False
full,static,19,3000020,3,LL,L128_M4096,7253.081866310923,8126.348394813888,873.2665285029652,744.1386016188327,1.173526714785689,True,False,False
full,static,19,3000021,3,SS,L32_M256,8126.348394813888,8142.328232381674,15.97983756778558,15.979837567787547,0.999999999999877,True,False,False
full,static,19,3000022,3,LS,L128_M256,8142.328232381674,8206.063708106207,63.73547572453299,48.19209238871334,1.3225297463834529,True,False,False
full,static,19,3000023,3,SL,L64_M1024,8206.063708106207,8325.546725574879,119.48301746867219,101.00752608339441,1.1829120274663885,True,False,False
full,static,19,3000024,3,LS,L200_M256,8325.546725574879,8411.510898962992,85.96417338811261,72.35128428205302,1.1881499304558485,True,False,False
full,static,19,3000025,3,SS,L32_M256,8411.510898962992,8427.535202662142,16.02430369915055,15.979837567787547,1.0027826397592827,True,False,False
full,static,19,3000026,3,SL,L32_M2048,8427.535202662142,8549.11987717117,121.58467450902754,114.952820977,1.0576919598463308,True,False,False
full,static,19,3000027,3,SS,L80_M256,8549.11987717117,8581.340651001043,32.220773829872996,32.085964974046185,1.0042014898394316,True,False,False
full,static,19,3000028,3,LL,L200_M2048,8581.340651001043,9433.273749413425,851.9330984123826,565.9243027292647,1.5053834838047997,False,False,False
full,static,19,3000029,3,LL,L200_M1024,9433.273749413425,10299.497463779362,866.2237143659368,283.5436075005082,3.0549929233173923,False,False,False
full,static,19,3000030,3,SL,L64_M1024,10299.497463779362,10446.898662905682,147.40119912631963,101.00752608339441,1.4593090717281938,True,False,False
full,static,19,3000031,3,LS,L128_M256,10446.898662905682,10495.09075529439,48.19209238870826,48.19209238871334,0.9999999999998945,True,False,False
full,static,19,3000032,3,LS,L128_M256,10495.09075529439,10553.903063574957,58.81230828056687,48.19209238871334,1.2203725832485497,True,False,False
full,static,19,3000033,3,LS,L160_M256,10553.903063574957,10613.1138505654,59.21078699044301,58.92951067026337,1.0047730978414788,True,False,False
full,static,19,3000034,3,LS,L200_M256,10613.1138505654,10685.465134847449,72.35128428204916,72.35128428205302,0.9999999999999468,True,False,False
full,static,19,3000035,3,SL,L80_M2048,10685.465134847449,10957.88905773898,272.4239228915303,243.80186035081854,1.1173988684890512,True,False,False
full,static,19,3000036,3,LL,L200_M4096,10957.88905773898,12128.652655583584,1170.763597844605,1130.6863062355314,1.0354451021366886,True,False,False
full,static,19,3000037,3,SL,L80_M1024,12128.652655583584,12287.377580593311,158.72492500972658,122.48236916054397,1.2959001862682589,True,False,False
full,static,19,3000038,3,LS,L200_M256,12287.377580593311,12363.832576234676,76.4549956413648,72.35128428205302,1.056719260757196,True,False,False
full,static,19,3000039,3,SL,L64_M2048,12363.832576234676,12564.684719572087,200.8521433374117,200.85214333740902,1.0000000000000133,True,False,False
full,static,19,3000040,3,LL,L128_M1024,12564.684719572087,13075.321849018588,510.6371294465007,186.90687789087698,2.7320403358544634,False,False,False
full,static,19,3000041,3,SS,L80_M256,13075.321849018588,13107.407813992633,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,False
full,static,19,4000000,4,SS,L32_M256,0.0,48.83445642937188,48.83445642937188,15.979837567787547,3.0560045571309993,False,False,False
full,static,19,4000001,4,LS,L128_M256,48.83445642937188,317.9747188483938,269.14026241902195,48.19209238871334,5.58473909470789,False,False,False
full,static,19,4000002,4,SL,L32_M4096,317.9747188483938,601.2976623572089,283.32294350881506,228.74273596704626,1.2386095773097332,True,False,False
full,static,19,4000003,4,LS,L128_M256,601.2976623572089,649.4897547459226,48.19209238871372,48.19209238871334,1.0000000000000078,True,False,False
full,static,19,4000004,4,SL,L80_M4096,649.4897547459226,1135.930581529938,486.4408267840155,486.44082678401566,0.9999999999999997,True,False,False
full,static,19,4000005,4,LS,L200_M256,1135.930581529938,1212.8797648577229,76.9491833277848,72.35128428205302,1.0635496534907025,True,False,False
full,static,19,4000006,4,SS,L64_M256,1212.8797648577229,1239.5970210229798,26.717256165256913,26.717256165257165,0.9999999999999906,True,False,False
full,static,19,4000007,4,SL,L32_M2048,1239.5970210229798,1389.2369397267264,149.63991870374662,114.952820977,1.3017507307079212,True,False,False
full,static,19,4000008,4,SL,L64_M1024,1389.2369397267264,1541.0483645908432,151.81142486411682,101.00752608339441,1.5029714195631065,False,False,False
full,static,19,4000009,4,LL,L160_M4096,1541.0483645908432,2468.780052128185,927.7316875373419,915.9373744307104,1.012876768036638,True,False,False
full,static,19,4000010,4,SL,L32_M1024,2468.780052128185,2526.837904760824,58.05785263263897,58.057852632638046,1.000000000000016,True,True,True
full,static,19,4000011,4,SS,L80_M256,2526.837904760824,2558.923869734869,32.085964974045055,32.085964974046185,0.9999999999999648,True,True,True
full,static,19,4000012,4,LS,L160_M256,2558.923869734869,2619.8727480083553,60.948878273486116,58.92951067026337,1.0342675101193697,True,True,True
full,static,19,4000013,4,LL,L200_M1024,2619.8727480083553,3513.3680845069,893.4953364985445,283.5436075005082,3.1511743268517987,False,True,True
full,static,19,4000014,4,SS,L80_M256,3513.3680845069,3547.3113709065974,33.94328639969763,32.085964974046185,1.0578857898509146,True,True,True
full,static,19,4000015,4,LL,L160_M2048,3547.3113709065974,4424.399103427174,877.0877325205765,458.55018171426593,1.9127409986877113,False,True,True
full,static,19,4000016,4,SL,L64_M1024,4424.399103427174,4525.406629510565,101.00752608339099,101.00752608339441,0.9999999999999661,True,False,True
full,static,19,4000017,4,LS,L160_M256,4525.406629510565,4603.502687149213,78.09605763864784,58.92951067026337,1.325245310038798,True,False,True
full,static,19,4000018,4,LL,L160_M1024,4603.502687149213,5140.166264716065,536.6635775668519,229.85653940820262,2.3347761997486187,False,False,True
full,static,19,4000019,4,LL,L128_M2048,5140.166264716065,5875.031394597411,734.8651298813465,372.6508694745985,1.9719936006520928,False,False,True
full,static,19,4000020,4,SL,L32_M1024,5875.031394597411,5934.317335204853,59.28594060744217,58.057852632638046,1.0211528315140221,True,False,True
full,static,19,4000021,4,SL,L80_M1024,5934.317335204853,6056.799704365395,122.48236916054157,122.48236916054397,0.9999999999999803,True,False,True
full,static,19,4000022,4,LS,L200_M256,6056.799704365395,6130.41981910695,73.62011474155497,72.35128428205302,1.0175370827497072,True,False,False
full,static,19,4000023,4,LS,L200_M256,6130.41981910695,6202.771103389006,72.35128428205644,72.35128428205302,1.0000000000000473,True,False,False
full,static,19,4000024,4,LL,L128_M1024,6202.771103389006,6956.836207539094,754.0651041500878,186.90687789087698,4.034442780593331,False,False,False
full,static,19,4000025,4,SS,L32_M256,6956.836207539094,6972.81604510688,15.97983756778558,15.979837567787547,0.999999999999877,True,False,False
full,static,19,4000026,4,SL,L80_M2048,6972.81604510688,7218.388113109607,245.57206800272706,243.80186035081854,1.0072608455463026,True,False,False
full,static,19,4000027,4,SS,L32_M256,7218.388113109607,7234.367950677392,15.97983756778558,15.979837567787547,0.999999999999877,True,False,False
full,static,19,4000028,4,SS,L64_M256,7234.367950677392,7261.0852068426475,26.717256165255094,26.717256165257165,0.9999999999999225,True,False,False
full,static,19,4000029,4,SS,L64_M256,7261.0852068426475,7288.119277420036,27.034070577388775,26.717256165257165,1.0118580444852563,True,False,False
full,static,19,4000030,4,LL,L200_M4096,7288.119277420036,8648.367061985497,1360.2477845654603,1130.6863062355314,1.203028441278486,True,False,False
full,static,19,4000031,4,LS,L128_M256,8648.367061985497,8702.0407584258,53.67369644030259,48.19209238871334,1.113744885932221,True,False,False
full,static,19,4000032,4,LL,L160_M1024,8702.0407584258,9504.834538641846,802.7937802160468,229.85653940820262,3.492586211742986,False,False,False
full,static,19,4000033,4,SS,L80_M256,9504.834538641846,9536.920503615891,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,False
full,static,19,4000034,4,LL,L200_M1024,9536.920503615891,10346.062328891667,809.1418252757758,283.5436075005082,2.8536768379598385,False,False,False
full,static,19,4000035,4,SL,L64_M4096,10346.062328891667,10746.603688577174,400.5413596855069,400.5413596855101,0.999999999999992,True,False,False
full,static,19,4000036,4,SL,L80_M1024,10746.603688577174,10903.146013210498,156.54232463332482,122.48236916054397,1.2780804756326742,True,False,False
full,static,19,4000037,4,LL,L128_M1024,10903.146013210498,11321.160395771518,418.0143825610194,186.90687789087698,2.2364847526107163,False,False,False
full,static,19,4000038,4,LL,L200_M2048,11321.160395771518,12175.196127953464,854.0357321819465,565.9243027292647,1.5090988813578357,False,False,False
full,static,19,4000039,4,LS,L160_M256,12175.196127953464,12236.462442877528,61.26631492406341,58.92951067026337,1.0396542280297472,True,False,False
full,static,19,4000040,4,SL,L64_M2048,12236.462442877528,12441.2912155597,204.8287726821727,200.85214333740902,1.019798789690202,True,False,False
full,static,19,4000041,4,LL,L128_M4096,12441.2912155597,13188.929142020355,747.6379264606549,744.1386016188327,1.0047025175608544,True,False,False
full,static,19,5000000,5,LL,L200_M1024,0.0,1072.7514768408837,1072.7514768408837,283.5436075005082,3.783373874295371,False,False,False
full,static,19,5000001,5,SS,L64_M256,1072.7514768408837,1099.4687330061406,26.717256165256913,26.717256165257165,0.9999999999999906,True,False,False
full,static,19,5000002,5,SL,L80_M1024,1099.4687330061406,1275.8911543262686,176.42242132012802,122.48236916054397,1.440390339681314,True,False,False
full,static,19,5000003,5,SS,L80_M256,1275.8911543262686,1307.9771193003155,32.085964974046874,32.085964974046185,1.0000000000000215,True,False,False
full,static,19,5000004,5,LS,L200_M256,1307.9771193003155,1390.4591106329128,82.48199133259732,72.35128428205302,1.1400211088313363,True,False,False
full,static,19,5000005,5,SL,L64_M2048,1390.4591106329128,1596.5628335745305,206.10372294161766,200.85214333740902,1.0261464952125832,True,False,False
full,static,19,5000006,5,LL,L128_M1024,1596.5628335745305,2171.0238296094067,574.4609960348762,186.90687789087698,3.0735144822774654,False,False,False
full,static,19,5000007,5,LL,L160_M4096,2171.0238296094067,3171.2060626973935,1000.1822330879868,915.9373744307104,1.0919766580216663,True,True,True
full,static,19,5000008,5,SS,L32_M256,3171.2060626973935,3187.1859002651827,15.979837567789218,15.979837567787547,1.0000000000001046,True,True,True
full,static,19,5000009,5,SL,L64_M1024,3187.1859002651827,3408.209689442065,221.02378917688247,101.00752608339441,2.18819129372993,False,True,True
full,static,19,5000010,5,LS,L128_M256,3408.209689442065,3456.890547173131,48.68085773106577,48.19209238871334,1.010142023683265,True,True,True
full,static,19,5000011,5,LS,L160_M256,3456.890547173131,3515.820057843394,58.92951067026297,58.92951067026337,0.9999999999999932,True,True,True
full,static,19,5000012,5,LL,L200_M1024,3515.820057843394,4096.933224277407,581.1131664340132,283.5436075005082,2.0494666466179163,False,True,True
full,static,19,5000013,5,LL,L200_M2048,4096.933224277407,4830.478749534855,733.5455252574475,565.9243027292647,1.296190182538197,True,False,True
full,static,19,5000014,5,SS,L80_M256,4830.478749534855,4862.5647145089,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,True
full,static,19,5000015,5,LS,L160_M256,4862.5647145089,4926.219765024957,63.6550505160576,58.92951067026337,1.0801897010860266,True,False,True
full,static,19,5000016,5,LS,L200_M256,4926.219765024957,4998.571049307014,72.35128428205644,72.35128428205302,1.0000000000000473,True,False,True
full,static,19,5000017,5,LS,L200_M256,4998.571049307014,5070.92233358907,72.35128428205644,72.35128428205302,1.0000000000000473,True,False,True
full,static,19,5000018,5,LL,L128_M4096,5070.92233358907,6139.529571198448,1068.607237609378,744.1386016188327,1.4360325284626836,True,False,True
full,static,19,5000019,5,SL,L32_M2048,6139.529571198448,6254.482392175448,114.95282097699965,114.952820977,0.9999999999999969,True,False,False
full,static,19,5000020,5,SS,L32_M256,6254.482392175448,6270.462229743233,15.97983756778558,15.979837567787547,0.999999999999877,True,False,False
full,static,19,5000021,5,LL,L200_M4096,6270.462229743233,7464.682903660301,1194.2206739170679,1130.6863062355314,1.0561909765167896,True,False,False
full,static,19,5000022,5,LL,L160_M1024,7464.682903660301,8297.572117987549,832.8892143272478,229.85653940820262,3.6235175926325005,False,False,False
full,static,19,5000023,5,LL,L128_M2048,8297.572117987549,9392.984504338623,1095.412386351074,372.6508694745985,2.939513834746982,False,False,False
full,static,19,5000024,5,SS,L64_M256,9392.984504338623,9419.701760503878,26.717256165255094,26.717256165257165,0.9999999999999225,True,False,False
full,static,19,5000025,5,LL,L160_M2048,9419.701760503878,10353.46050614634,933.7587456424626,458.55018171426593,2.036328373378142,False,False,False
full,static,19,5000026,5,SL,L32_M1024,10353.46050614634,10424.103072205784,70.6425660594432,58.057852632638046,1.2167616068481746,True,False,False
full,static,19,5000027,5,SL,L64_M4096,10424.103072205784,10824.64443189129,400.5413596855069,400.5413596855101,0.999999999999992,True,False,False
full,static,19,5000028,5,LS,L160_M256,10824.64443189129,10887.197807694303,62.553375803012386,58.92951067026337,1.061494913016097,True,False,False
full,static,19,5000029,5,LL,L128_M1024,10887.197807694303,11556.968196064487,669.7703883701834,186.90687789087698,3.583444311563642,False,False,False
full,static,19,5000030,5,SS,L80_M256,11556.968196064487,11589.054161038532,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,False
full,static,19,5000031,5,LL,L160_M1024,11589.054161038532,12449.532490912354,860.4783298738221,229.85653940820262,3.7435451351057587,False,False,False
full,static,19,5000032,5,SL,L32_M4096,12449.532490912354,12678.275226879394,228.74273596704006,228.74273596704626,0.9999999999999729,True,False,False
full,static,19,5000033,5,SL,L32_M1024,12678.275226879394,12736.333079512036,58.05785263264261,58.057852632638046,1.0000000000000786,True,False,False
full,static,19,5000034,5,SS,L64_M256,12736.333079512036,12763.050335677292,26.717256165255094,26.717256165257165,0.9999999999999225,True,False,False
full,static,19,5000035,5,LS,L128_M256,12763.050335677292,12811.340271045343,48.289935368051374,48.19209238871334,1.0020302704134287,True,False,False
full,static,19,5000036,5,SL,L80_M2048,12811.340271045343,13064.933906620332,253.5936355749891,243.80186035081854,1.0401628404725078,True,False,False
full,static,19,5000037,5,LS,L128_M256,13064.933906620332,13113.12599900904,48.19209238870826,48.19209238871334,0.9999999999998945,True,False,False
full,static,19,5000038,5,SL,L64_M1024,13113.12599900904,13308.191601897828,195.0656028887879,101.00752608339441,1.9311986982805294,False,False,False
full,static,19,5000039,5,SL,L80_M4096,13308.191601897828,13794.632428681847,486.440826784019,486.44082678401566,1.0000000000000069,True,False,False
full,static,19,5000040,5,SL,L80_M1024,13794.632428681847,13917.114797842389,122.48236916054157,122.48236916054397,0.9999999999999803,True,False,False
full,static,19,5000041,5,SS,L32_M256,13917.114797842389,13933.094635410182,15.979837567792856,15.979837567787547,1.0000000000003322,True,False,False
full,static,19,6000000,6,LL,L128_M1024,0.0,960.9541732373361,960.9541732373361,186.90687789087698,5.141352656901026,False,False,False
full,static,19,6000001,6,SS,L80_M256,960.9541732373361,993.0401382113821,32.085964974045964,32.085964974046185,0.9999999999999931,True,False,False
full,static,19,6000002,6,LL,L160_M1024,993.0401382113821,1844.9373065861816,851.8971683747995,229.85653940820262,3.7062124513321497,False,False,False
full,static,19,6000003,6,LS,L200_M256,1844.9373065861816,1917.2885908682345,72.3512842820528,72.35128428205302,0.999999999999997,True,False,False
full,static,19,6000004,6,SS,L32_M256,1917.2885908682345,1933.3038920749093,16.01530120667485,15.979837567787547,1.0022192740531224,True,False,False
full,static,19,6000005,6,SS,L32_M256,1933.3038920749093,1949.2837296426967,15.9798375677874,15.979837567787547,0.9999999999999908,True,False,False
full,static,19,6000006,6,SL,L64_M1024,1949.2837296426967,2050.291255726091,101.0075260833944,101.00752608339441,0.9999999999999999,True,False,False
full,static,19,6000007,6,LS,L160_M256,2050.291255726091,2109.220766396354,58.92951067026297,58.92951067026337,0.9999999999999932,True,True,True
full,static,19,6000008,6,SL,L64_M2048,2109.220766396354,2310.072909733762,200.85214333740805,200.85214333740902,0.9999999999999952,True,True,True
full,static,19,6000009,6,LL,L200_M1024,2310.072909733762,3165.2666593360013,855.1937496022392,283.5436075005082,3.0160925056323356,False,True,True
full,static,19,6000010,6,LS,L160_M256,3165.2666593360013,3237.5783571199163,72.31169778391495,58.92951067026337,1.2270880406343576,True,True,True
full,static,19,6000011,6,SL,L80_M2048,3237.5783571199163,3548.4298821040265,310.85152498411026,243.80186035081854,1.2750170344754983,True,True,True
full,static,19,6000012,6,SL,L32_M1024,3548.4298821040265,3606.4877347366655,58.05785263263897,58.057852632638046,1.000000000000016,True,True,True
full,static,19,6000013,6,LS,L200_M256,3606.4877347366655,3678.8390190187183,72.3512842820528,72.35128428205302,0.999999999999997,True,True,True
full,static,19,6000014,6,SL,L32_M2048,3678.8390190187183,3793.791839995718,114.95282097699965,114.952820977,0.9999999999999969,True,True,True
full,static,19,6000015,6,SS,L80_M256,3793.791839995718,3825.877804969763,32.085964974045055,32.085964974046185,0.9999999999999648,True,True,True
full,static,19,6000016,6,LL,L200_M4096,3825.877804969763,4963.193976384368,1137.3161714146054,1130.6863062355314,1.0058635760798653,True,True,True
full,static,19,6000017,6,LL,L128_M2048,4963.193976384368,5684.386939641357,721.1929632569882,372.6508694745985,1.935304657342676,False,False,True
full,static,19,6000018,6,SL,L80_M1024,5684.386939641357,5806.869308801898,122.48236916054157,122.48236916054397,0.9999999999999803,True,False,True
full,static,19,6000019,6,LS,L128_M256,5806.869308801898,5858.157213965582,51.28790516368372,48.19209238871334,1.0642390197545235,True,False,True
full,static,19,6000020,6,LS,L200_M256,5858.157213965582,5940.513844609205,82.35663064362325,72.35128428205302,1.1382884417443864,True,False,True
full,static,19,6000021,6,SL,L32_M1024,5940.513844609205,5998.57169724184,58.05785263263533,58.057852632638046,0.9999999999999533,True,False,True
full,static,19,6000022,6,SL,L80_M4096,5998.57169724184,6485.012524025859,486.440826784019,486.44082678401566,1.0000000000000069,True,False,True
full,static,19,6000023,6,LL,L128_M4096,6485.012524025859,7260.820292295951,775.8077682700914,744.1386016188327,1.0425581559434818,True,False,False
full,static,19,6000024,6,LL,L200_M2048,7260.820292295951,8229.208808007174,968.3885157112227,565.9243027292647,1.7111626255331445,False,False,False
full,static,19,6000025,6,SL,L64_M4096,8229.208808007174,8652.76747641941,423.55866841223724,400.5413596855101,1.0574654980569285,True,False,False
full,static,19,6000026,6,SS,L32_M256,8652.76747641941,8670.005772697612,17.238296278201233,15.979837567787547,1.0787529100389925,True,False,False
