scenario,policy,seed,window,profile,count,passed,percent
semi,static,7,long_2_6s,160:4096,22,22,100.0
semi,static,7,long_2_6s,200:1024,13,13,100.0
semi,static,7,long_2_6s,200:2048,12,12,100.0
semi,static,7,long_2_6s,200:256,12,12,100.0
semi,static,7,long_2_6s,200:4096,23,23,100.0
semi,static,7,long_2_6s,32:1024,15,15,100.0
semi,static,7,long_2_6s,32:2048,11,11,100.0
semi,static,7,long_2_6s,32:256,9,9,100.0
semi,static,7,long_2_6s,32:4096,24,24,100.0
semi,static,7,long_2_6s,64:1024,9,8,88.88888888888889
semi,static,7,long_2_6s,64:2048,14,14,100.0
semi,static,7,long_2_6s,64:256,12,12,100.0
semi,static,7,long_2_6s,64:4096,23,23,100.0
semi,static,7,long_2_6s,80:1024,12,11,91.66666666666667
semi,static,7,long_2_6s,80:2048,11,11,100.0
semi,static,7,long_2_6s,80:256,11,11,100.0
semi,static,7,long_2_6s,80:4096,24,24,100.0
semi,static,7,full_population,128:1024,32,30,93.75
semi,static,7,full_population,128:2048,32,32,100.0
semi,static,7,full_population,128:256,32,32,100.0
semi,static,7,full_population,128:4096,64,64,100.0
semi,static,7,full_population,160:1024,32,28,87.5
semi,static,7,full_population,160:2048,32,32,100.0
semi,static,7,full_population,160:256,32,32,100.0
semi,static,7,full_population,160:4096,64,64,100.0
semi,static,7,full_population,200:1024,32,32,100.0
semi,static,7,full_population,200:2048,32,32,100.0
semi,static,7,full_population,200:256,32,32,100.0
semi,static,7,full_population,200:4096,64,64,100.0
semi,static,7,full_population,32:1024,32,32,100.0
semi,static,7,full_population,32:2048,32,31,96.875
semi,static,7,full_population,32:256,32,32,100.0
semi,static,7,full_population,32:4096,64,64,100.0
semi,static,7,full_population,64:1024,32,31,96.875
semi,static,7,full_population,64:2048,32,32,100.0
semi,static,7,full_population,64:256,32,32,100.0
semi,static,7,full_population,64:4096,64,64,100.0
semi,static,7,full_population,80:1024,32,30,93.75
semi,static,7,full_population,80:2048,32,32,100.0
semi,static,7,full_population,80:256,32,32,100.0
semi,static,7,full_population,80:4096,64,64,100.0
